Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
127,Javier Casas\Javier-Casas,us USA,MF,Chicago,16,2003,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
128,Julio Cascante\Julio-Cascante,cr CRC,DF,Portland,26,1993,5,405,81,19.6,4.5,4,90,,1,45,9,1.80,12,8,+4,+0.89,+0.51,7.7,8.4,-0.7,-0.15,+0.02,Matches
129,Cristian Cásseres Jr.\Cristian-Casseres-Jr,ve VEN,MF,NY Red Bulls,20,2000,19,1313,69,63.4,14.6,14,84,,5,27,0,1.35,20,22,-2,-0.14,-0.14,18.2,22.1,-4.0,-0.27,-0.04,Matches
130,Valentín Castellanos\Valentin-Castellanos,ar ARG,FW,NYCFC,21,1998,22,1344,61,64.9,14.9,14,85,,8,19,0,1.56,27,20,+7,+0.47,-0.15,26.2,19.9,+6.3,+0.42,0.00,Matches
131,Edgar Castillo\Edgar-Castillo,us USA,DF,Atlanta,33,1986,4,146,37,7.1,1.6,1,82,,3,21,10,1.75,0,1,-1,-0.62,-0.34,0.6,1.7,-1.1,-0.67,-0.37,Matches
132,Manuel Castro\Manuel-Castro,uy URU,FWMF,Atlanta,24,1995,10,262,26,12.7,2.9,3,52,,7,15,3,0.70,0,4,-4,-1.37,-1.22,2.2,4.3,-2.1,-0.71,-0.44,Matches
133,Lucas Cavallini\Lucas-Cavallini,ca CAN,FW,Vancouver,27,1992,18,1455,81,70.3,16.2,16,87,,2,34,0,1.17,16,30,-14,-0.87,-0.43,16.9,23.7,-6.8,-0.42,+0.65,Matches
134,Darwin Cerén\Darwin-Ceren,sv SLV,MF,Houston,30,1989,20,1531,77,74.0,17.0,18,83,,2,18,3,1.00,21,28,-7,-0.41,+0.09,27.8,26.7,+1.1,+0.07,+0.52,Matches
135,Edwin Cerrillo\Edwin-Cerrillo,us USA,MF,FC Dallas,19,2000,2,19,10,1.0,0.2,0,,,2,10,7,3.00,0,0,0,0.00,-0.18,0.1,0.2,-0.1,-0.68,-0.74,Matches
136,Thomás Chacón\Thomas-Chacon,uy URU,FWMF,Minnesota,19,2000,4,173,43,9.2,1.9,1,68,,3,35,9,0.25,1,3,-2,-1.04,-1.67,1.3,3.8,-2.5,-1.30,-1.10,Matches
137,Maikel Chang\Maikel-Chang,cu CUB,FWMF,Real Salt Lake,28,1991,19,1103,58,55.7,12.3,12,79,,7,23,3,0.89,16,22,-6,-0.49,-0.08,16.4,16.7,-0.3,-0.02,+0.19,Matches
138,Maxime Chanot\Maxime-Chanot,lu LUX,DF,NYCFC,30,1989,20,1711,86,82.7,19.0,20,86,,0,,1,1.70,34,21,+13,+0.68,+0.93,33.7,24.0,+9.7,+0.51,+0.51,Matches
139,Jay Chapman\Jay-Chapman,ca CAN,MF,Miami,26,1994,8,204,26,9.9,2.3,2,66,,6,12,13,1.00,2,4,-2,-0.88,-0.50,2.9,4.1,-1.1,-0.49,-0.49,Matches
140,Diego Chará\Diego-Chara,co COL,MF,Portland,33,1986,20,1798,90,86.9,20.0,20,90,,0,,0,2.00,41,27,+14,+0.70,+1.69,28.3,29.5,-1.3,-0.06,+0.76,Matches
141,Yimmi Chará\Yimmi-Chara,co COL,FWMF,Portland,28,1991,21,1229,59,59.4,13.7,12,75,,9,36,0,1.83,31,11,+20,+1.46,+2.43,20.0,17.3,+2.7,+0.20,+0.89,Matches
142,Mathieu Choiniere\Mathieu-Choiniere,ca CAN,FW,Montreal,20,1999,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
143,José Cifuentes\Jose-Cifuentes,ec ECU,MF,Los Angeles FC,20,1999,18,1145,64,57.8,12.7,13,80,,5,21,0,1.50,28,17,+11,+0.86,+1.19,26.6,13.9,+12.7,+1.00,+1.03,Matches
144,Laurent Ciman\Laurent-Ciman,be BEL,DF,Toronto FC,34,1985,12,536,45,25.9,6.0,5,88,,7,14,10,1.75,5,13,-8,-1.34,-2.22,5.9,11.0,-5.2,-0.87,-1.80,Matches
145,Caden Clark\Caden-Clark,us USA,FWMF,NY Red Bulls,16,2003,7,279,40,13.5,3.1,3,61,,4,24,0,1.50,3,4,-1,-0.32,-0.27,2.4,5.2,-2.8,-0.92,-0.76,Matches
146,Steve Clark\Steve-Clark,us USA,GK,Portland,33,1986,20,1800,90,87.0,20.0,20,90,,0,,2,1.92,37,29,+8,+0.40,-0.60,26.1,30.8,-4.7,-0.24,-0.56,Matches
147,Stefan Cleveland\Stefan-Cleveland,us USA,GK,Seattle,25,1994,0,,,,,0,,,0,,22,,,,,,,,,,,,Matches
148,Elliot Collier\Elliot-Collier,nz NZL,FWMF,Chicago,24,1995,21,534,25,25.8,5.9,2,66,,19,21,2,1.00,5,14,-9,-1.52,-1.69,14.0,9.9,+4.1,+0.69,+0.72,Matches
149,Aurélien Collin\Aurelien-Collin,fr FRA,DF,Philadelphia,33,1986,0,,,,,0,,,0,,15,,,,,,,,,,,,Matches
150,Simon Colyn\Simon-Colyn,ca CAN,MF,Vancouver,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
151,Tomás Conechny\Tomas-Conechny,ar ARG,MFFW,Portland,21,1998,8,186,23,9.0,2.1,3,48,,5,8,9,1.63,3,6,-3,-1.45,-2.12,2.8,3.7,-0.9,-0.44,-0.30,Matches
152,Derek Cornelius\Derek-Cornelius,ca CAN,DF,Vancouver,22,1997,13,1013,78,48.9,11.3,11,90,,2,12,10,1.07,14,25,-11,-0.98,-0.47,12.5,20.7,-8.1,-0.72,-0.21,Matches
153,Joe Corona\Joe-Corona,us USA,MF,LA Galaxy,29,1990,16,980,61,49.5,10.9,12,74,,4,22,2,1.13,13,21,-8,-0.73,+0.26,12.0,15.5,-3.6,-0.33,+0.15,Matches
154,Cade Cowell\Cade-Cowell,us USA,FWMF,San Jose,16,2003,17,475,28,22.9,5.3,4,64,,13,17,6,1.32,11,11,0,0.00,+0.90,9.2,7.7,+1.6,+0.30,+0.65,Matches
155,Warren Creavalle\Warren-Creavalle,us USA,MF,Philadelphia,29,1990,11,384,35,18.6,4.3,4,60,,7,21,3,2.17,6,4,+2,+0.47,-0.71,5.0,4.7,+0.3,+0.08,-0.44,Matches
156,Maxime Crépeau\Maxime-Crepeau,ca CAN,GK,Vancouver,25,1994,4,327,82,15.8,3.6,4,82,,0,,0,0.75,5,10,-5,-1.38,-0.76,4.4,6.1,-1.8,-0.48,+0.15,Matches
157,Cody Cropper\Cody-Cropper,us USA,GK,Houston,26,1993,0,,,,,0,,,0,,23,,,,,,,,,,,,Matches
158,Allan Cruz\Allan-Cruz,cr CRC,MFFW,FC Cincinnati,23,1996,14,752,54,36.3,8.4,8,73,,6,28,2,0.60,7,14,-7,-0.84,+0.32,9.5,10.9,-1.5,-0.17,+0.29,Matches
159,Emil Cuello\Emil-Cuello,us USA,MFFW,LA Galaxy,22,1997,11,239,22,12.1,2.7,2,64,,9,12,6,1.00,4,7,-3,-1.13,-0.30,2.9,4.4,-1.5,-0.55,-0.17,Matches
160,Cristián Dajome\Cristian-Dajome,co COL,MFFW,Vancouver,26,1994,23,1597,69,77.1,17.7,18,81,,5,28,0,1.13,22,33,-11,-0.62,+0.52,19.7,26.8,-7.0,-0.40,+0.95,Matches
161,Rashawn Dally\Rashawn-Dally,jm JAM,FW,FC Cincinnati,23,1997,4,70,18,3.4,0.8,0,,,4,18,2,0.75,1,2,-1,-1.29,-0.25,0.8,2.2,-1.3,-1.73,-1.42,Matches
162,Jürgen Damm\Jurgen-Damm,mx MEX,FWMF,Atlanta,27,1992,14,633,45,30.6,7.0,7,67,,7,23,0,0.71,8,11,-3,-0.43,-0.18,7.5,8.2,-0.7,-0.09,+0.33,Matches
163,Mario Daniel Vega\Mario-Daniel-Vega,ar ARG,GK,San Jose,35,1984,12,1080,90,52.2,12.0,12,90,,0,,11,0.93,16,37,-21,-1.75,-2.20,13.8,24.2,-10.4,-0.86,-1.37,Matches
164,Abu Danladi\Abu-Danladi,gh GHA,FW,Nashville,24,1995,17,580,34,28.0,6.4,7,54,,10,20,0,1.41,11,6,+5,+0.78,+0.96,8.1,7.7,+0.4,+0.07,+0.18,Matches
165,Sean Davis\Sean-Davis,us USA,MF,NY Red Bulls,26,1993,14,1081,77,52.2,12.0,13,82,,1,9,3,1.47,11,12,-1,-0.08,+0.01,10.8,18.4,-7.7,-0.64,-0.80,Matches
166,Jack De Vries\Jack-De-Vries,us USA,FWMF,Philadelphia,17,2002,4,15,4,0.7,0.2,0,,,4,4,10,3.00,1,0,+1,+6.00,+4.99,0.7,0.7,0.0,-0.21,-0.65,Matches
167,Alex DeJohn\Alex-DeJohn,us USA,DFFW,Orlando City,28,1991,6,58,10,2.8,0.6,0,,,6,10,12,2.00,1,1,0,0.00,-0.67,1.6,0.9,+0.7,+1.13,+0.88,Matches
168,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,Miami,32,1987,5,426,85,20.6,4.7,5,85,,0,,14,1.50,8,7,+1,+0.21,+0.81,5.2,5.3,-0.1,-0.01,+0.04,Matches
169,Antonio Delamea Mlinar\Antonio-Delamea-Mlinar,si SVN,DF,New England,28,1991,5,320,64,15.5,3.6,4,79,,1,5,11,2.17,6,5,+1,+0.28,+0.28,6.4,4.9,+1.5,+0.42,+0.18,Matches
170,Jordy Delem\Jordy-Delem,mq MTQ,MF,Seattle,26,1993,17,739,43,37.3,8.2,9,68,,8,16,2,1.78,7,8,-1,-0.12,-1.72,13.7,7.8,+5.9,+0.72,-0.36,Matches
171,Nick DeLeon\Nick-DeLeon,us USA,FWMF,Toronto FC,29,1990,21,928,44,44.8,10.3,9,70,,12,25,0,1.74,15,14,+1,+0.10,-0.38,15.0,14.4,+0.6,+0.06,-0.73,Matches
172,Marky Delgado\Marky-Delgado,us USA,MF,Toronto FC,24,1995,19,1443,76,69.7,16.0,18,78,,1,34,0,1.90,25,18,+7,+0.44,+0.44,27.1,14.9,+12.1,+0.76,+0.97,Matches
173,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,FC Cincinnati,28,1991,15,1174,78,56.7,13.0,13,86,,2,28,4,0.63,7,20,-13,-1.00,+0.11,12.0,17.3,-5.3,-0.40,-0.11,Matches
174,Nick DePuy\Nick-DePuy,us USA,DF,LA Galaxy,25,1994,16,1410,88,71.2,15.7,15,90,,1,60,6,0.94,20,33,-13,-0.83,+0.12,19.1,25.4,-6.3,-0.40,+0.01,Matches
175,Maikel van der Werff\Maikel-van-der-Werff,nl NED,DF,FC Cincinnati,30,1989,13,971,75,46.9,10.8,11,87,,2,9,2,0.62,4,20,-16,-1.48,-0.83,9.7,15.2,-5.5,-0.51,-0.29,Matches
176,Joey DeZart\Joey-DeZart,us USA,MF,Orlando City,21,1998,11,377,34,18.2,4.2,4,80,,7,8,5,2.00,8,4,+4,+0.95,+0.37,7.6,4.8,+2.9,+0.68,+0.50,Matches
177,Justin Dhillon\Justin-Dhillon,us USA,FW,Seattle,24,1995,1,6,6,0.3,0.1,0,,,1,6,11,1.00,0,0,0,0.00,-0.96,0.2,0.2,0.0,+0.16,-0.79,Matches
178,Amadou Dia\Amadou-Dia,us USA,DF,Sporting KC,26,1993,12,847,71,44.8,9.4,9,87,,3,23,5,1.67,17,10,+7,+0.74,+0.23,14.0,13.5,+0.4,+0.04,-0.55,Matches
179,Luis Díaz\Luis-Diaz,cr CRC,FWMF,Columbus,21,1998,21,1172,56,56.6,13.0,14,70,,7,27,1,1.88,22,12,+10,+0.77,+0.27,18.5,15.3,+3.2,+0.25,+0.48,Matches
180,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Minnesota,30,1989,11,859,78,45.4,9.5,10,86,,1,4,1,1.86,14,6,+8,+0.84,+0.66,14.2,17.4,-3.2,-0.33,-0.05,Matches
181,Daryl Dike\Daryl-Dike,us USA,FW,Orlando City,19,2000,17,1217,72,58.8,13.5,15,78,,2,24,3,1.77,24,14,+10,+0.74,+0.21,17.8,15.9,+1.9,+0.14,-0.32,Matches
182,Adama Diomande\Adama-Diomande,no NOR,FW,Los Angeles FC,29,1990,1,17,17,0.9,0.2,0,,,1,17,0,1.00,2,0,+2,+10.59,+10.31,0.6,0.0,+0.6,+3.21,+2.66,Matches
183,Clément Diop\Clement-Diop,sn SEN,GK,Montreal,26,1993,20,1800,90,87.0,20.0,20,90,,0,,0,1.05,28,36,-8,-0.40,+0.27,23.1,32.8,-9.7,-0.48,-0.03,Matches
184,Ethan Dobbelaere\Ethan-Dobbelaere,us USA,FW,Seattle,17,2002,1,53,53,2.7,0.6,1,53,,0,,6,0.50,0,0,0,0.00,-0.98,0.2,0.4,-0.2,-0.42,-1.41,Matches
185,Griffin Dorsey\Griffin-Dorsey,us USA,FW,Toronto FC,20,1999,1,5,5,0.2,0.1,0,,,1,5,4,3.00,0,1,-1,-18.00,-18.35,0.0,0.8,-0.8,-13.68,-14.18,Matches
186,Jonathan dos Santos\Jonathan-dos-Santos,mx MEX,MF,LA Galaxy,29,1990,13,702,54,35.5,7.8,7,73,,6,32,0,1.23,10,16,-6,-0.77,+0.15,9.2,12.5,-3.3,-0.43,-0.04,Matches
187,Thiago dos Santos\Thiago-dos-Santos,br BRA,MF,FC Dallas,30,1989,20,1618,81,81.7,18.0,19,84,,1,19,1,1.68,27,17,+10,+0.56,+2.05,24.7,25.4,-0.6,-0.04,-0.51,Matches
188,Hassani Dotson\Hassani-Dotson,us USA,MFDF,Minnesota,22,1997,18,1214,67,64.2,13.5,12,83,,6,37,0,1.63,22,17,+5,+0.37,-0.30,18.7,23.3,-4.6,-0.34,-0.10,Matches
189,Erik Duenas\Erik-Duenas,us USA,DFMF,Los Angeles FC,15,2004,2,36,18,1.8,0.4,0,,,2,18,3,0.50,2,0,+2,+5.00,+4.72,1.3,0.3,+1.0,+2.44,+1.91,Matches
190,Bryce Duke\Bryce-Duke,us USA,MF,Los Angeles FC,18,2001,11,241,22,12.2,2.7,2,60,,9,14,11,1.36,5,4,+1,+0.37,+0.01,6.4,4.4,+2.0,+0.75,+0.21,Matches
191,Cameron Duke\Cameron-Duke,us USA,MF,Sporting KC,18,2001,8,221,28,11.7,2.5,2,61,,6,17,11,1.56,4,2,+2,+0.81,+0.22,4.9,2.7,+2.3,+0.92,+0.65,Matches
192,Cameron Dunbar\Cameron-Dunbar,us USA,MF,LA Galaxy,17,2002,4,84,21,4.2,0.9,1,66,,3,6,10,1.50,0,3,-3,-3.21,-2.45,1.9,1.6,+0.3,+0.29,+0.72,Matches
193,Kyle Duncan\Kyle-Duncan,us USA,DF,NY Red Bulls,22,1997,23,1908,83,92.2,21.2,21,89,,2,19,0,1.33,26,28,-2,-0.09,-0.09,25.0,30.3,-5.3,-0.25,+0.09,Matches
194,Chris Duvall\Chris-Duvall,us USA,DF,Portland,28,1991,10,744,74,35.9,8.3,9,82,,1,9,5,1.92,14,16,-2,-0.24,-1.12,9.5,13.9,-4.4,-0.53,-0.57,Matches
195,Dom Dwyer\Dom-Dwyer,us USA,FW,Orlando City,29,1990,2,122,61,5.9,1.4,2,61,,0,,0,3.00,2,2,0,0.00,-0.69,1.4,2.4,-0.9,-0.69,-1.03,Matches
196,Jeremy Ebobisse\Jeremy-Ebobisse,us USA,FWMF,Portland,22,1997,18,1062,59,51.3,11.8,11,82,,7,23,0,1.87,28,16,+12,+1.02,+1.11,20.0,20.4,-0.4,-0.03,+0.27,Matches
197,Earl Edwards Jr.\Earl-Edwards-Jr,us USA,GK,D.C. United,28,1992,0,,,,,0,,,0,,17,,,,,,,,,,,,Matches
198,Bobby Edwards\Bobby-Edwards,us USA,GK,FC Cincinnati,24,1995,2,180,90,8.7,2.0,2,90,,0,,18,1.50,3,3,0,0.00,+1.14,2.4,3.4,-1.0,-0.49,-0.14,Matches
199,Raheem Edwards\Raheem-Edwards,ca CAN,FWMF,Minnesota,24,1995,12,267,22,14.1,3.0,2,52,,10,16,7,1.53,7,3,+4,+1.35,+1.02,4.2,5.9,-1.7,-0.58,-0.32,Matches
200,Mandela Egbo\Mandela-Egbo,eng ENG,DF,NY Red Bulls,22,1997,9,450,50,21.7,5.0,6,69,,3,13,12,1.44,11,8,+3,+0.60,+0.88,9.6,6.3,+3.3,+0.66,+1.17,Matches
201,Phillip Ejimadu\Phillip-Ejimadu,us USA,GK,Los Angeles FC,20,1999,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
202,Alberth Elis\Alberth-Elis,hn HON,FW,Houston,23,1996,6,377,63,18.2,4.2,4,77,,2,35,0,1.83,10,6,+4,+0.95,+1.70,8.9,5.9,+2.9,+0.70,+0.94,Matches
203,Jack Elliott\Jack-Elliott,eng ENG,DFMF,Philadelphia,24,1995,17,983,58,47.5,10.9,10,90,,7,12,2,1.90,18,11,+7,+0.64,-0.77,16.5,13.2,+3.3,+0.30,-0.25,Matches
204,Fred Emmings\Fred-Emmings,us USA,GK,Minnesota,15,2004,0,,,,,0,,,0,,11,,,,,,,,,,,,Matches
205,Tsubasa Endoh\Tsubasa-Endoh,jp JPN,MFFW,Toronto FC,26,1993,17,618,36,29.9,6.9,7,71,,10,12,4,1.53,8,15,-7,-1.02,-1.89,10.5,10.5,0.0,0.00,-0.67,Matches
206,Magnus Eriksson\Magnus-Eriksson,se SWE,MF,San Jose,29,1990,5,450,90,21.7,5.0,5,90,,0,,0,1.57,10,10,0,0.00,+0.89,7.0,7.0,0.0,+0.01,+0.28,Matches
207,Franco Escobar\Franco-Escobar,ar ARG,DF,Atlanta,24,1995,16,1375,86,66.4,15.3,16,86,,0,,0,1.13,16,16,0,0.00,+0.91,15.0,19.6,-4.6,-0.30,+0.06,Matches
208,Cristian Espinoza\Cristian-Espinoza,ar ARG,MFFW,San Jose,24,1995,23,1798,78,86.9,20.0,22,81,,1,27,0,1.27,28,42,-14,-0.70,-0.04,25.5,31.2,-5.8,-0.29,-0.62,Matches
209,Roger Espinoza\Roger-Espinoza,hn HON,MF,Sporting KC,33,1986,16,948,59,50.2,10.5,12,69,,4,31,0,2.05,24,13,+11,+1.04,+0.85,16.8,12.6,+4.2,+0.40,+0.10,Matches
210,Derrick Etienne\Derrick-Etienne,ht HAI,FWMF,Columbus,23,1996,21,897,43,43.3,10.0,8,73,,13,24,2,1.83,10,10,0,0.00,-1.15,11.6,14.5,-2.9,-0.29,-0.58,Matches
211,Diego Fagúndez\Diego-Fagundez,uy URU,MFFW,New England,24,1995,19,970,51,46.9,10.8,9,78,,10,27,4,1.32,14,15,-1,-0.09,-0.26,18.4,13.7,+4.7,+0.44,+0.32,Matches
212,Rod Fanni\Rod-Fanni,fr FRA,DF,Montreal,38,1981,12,947,79,45.7,10.5,10,85,,2,47,6,1.00,17,20,-3,-0.29,+0.28,12.7,16.8,-4.1,-0.39,+0.17,Matches
213,Marco Farfan\Marco-Farfan,us USA,DF,Portland,21,1998,14,856,61,41.4,9.5,9,86,,5,16,7,1.53,20,12,+8,+0.84,+0.62,13.4,13.2,+0.1,+0.01,+0.30,Matches
214,Andrew Farrell\Andrew-Farrell,us USA,DF,New England,27,1992,20,1711,86,82.7,19.0,19,90,,1,1,2,1.48,21,20,+1,+0.05,+0.05,26.4,22.8,+3.6,+0.19,-0.44,Matches
215,Felipe\Felipe,br BRA,MF,D.C. United,29,1990,7,630,90,30.4,7.0,7,90,,0,,0,0.71,8,13,-5,-0.71,-0.03,7.0,11.1,-4.2,-0.60,+0.08,Matches
216,Luis Felipe\Luis-Felipe,br BRA,MF,San Jose,24,1996,5,199,40,9.6,2.2,2,74,,3,17,15,1.80,5,10,-5,-2.26,-1.73,3.3,6.8,-3.5,-1.60,-1.54,Matches
217,Rolf Feltscher\Rolf-Feltscher,ve VEN,DF,LA Galaxy,29,1990,17,1249,73,63.1,13.9,13,88,,4,27,1,1.06,16,31,-15,-1.08,-0.59,16.0,24.0,-8.0,-0.58,-0.47,Matches
218,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,28,1991,19,821,43,43.4,9.1,10,64,,9,20,2,1.78,17,13,+4,+0.44,-0.32,17.3,12.6,+4.7,+0.51,+0.29,Matches
219,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,20,1999,15,575,38,27.8,6.4,5,70,,10,23,2,0.93,5,11,-6,-0.94,-1.18,9.1,8.3,+0.8,+0.12,+0.52,Matches
220,Luiz Fernando\Luiz-Fernando,br BRA,FWMF,Atlanta,22,1997,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
221,Jesus Ferreira\Jesus-Ferreira,us USA,MFFW,FC Dallas,19,2000,19,973,51,49.1,10.8,13,66,,6,19,3,1.33,9,11,-2,-0.18,-0.72,13.6,13.5,+0.1,+0.01,-0.10,Matches
222,Carlos Fierro\Carlos-Fierro,mx MEX,MFFW,San Jose,25,1994,16,959,60,46.3,10.7,11,79,,5,19,2,1.63,17,16,+1,+0.09,+1.47,15.6,14.1,+1.5,+0.14,+0.65,Matches
223,Jorge Figal\Jorge-Figal,ar ARG,DF,Miami,25,1994,21,1742,83,84.2,19.4,21,83,,0,,0,0.95,21,30,-9,-0.46,-0.19,25.1,25.3,-0.3,-0.01,+0.19,Matches
224,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,36,1983,20,1718,86,83.0,19.1,19,90,,1,8,1,0.85,26,36,-10,-0.52,-0.52,31.2,30.0,+1.3,+0.07,+0.80,Matches
225,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,29,1990,14,955,68,50.5,10.6,12,75,,2,31,0,1.75,18,16,+2,+0.19,-0.58,14.8,17.1,-2.4,-0.22,+0.17,Matches
226,Oniel Fisher\Oniel-Fisher,jm JAM,DF,D.C. United,28,1991,15,678,45,32.8,7.5,6,80,,9,22,5,1.27,14,14,0,0.00,+1.03,7.8,13.6,-5.8,-0.77,-0.18,Matches
227,Andrés Flores\Andres-Flores,sv SLV,FWMF,Portland,29,1990,4,187,47,9.0,2.1,3,60,,1,7,7,1.75,5,1,+4,+1.93,+1.59,2.7,2.1,+0.5,+0.26,+0.47,Matches
228,Edison Flores\Edison-Flores,pe PER,MFFW,D.C. United,25,1994,13,868,67,41.9,9.6,11,73,,2,32,0,1.23,11,15,-4,-0.41,+0.48,9.3,13.7,-4.4,-0.45,+0.34,Matches
229,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,20,1999,17,513,30,24.8,5.7,5,62,,12,17,6,2.16,11,4,+7,+1.23,+0.25,7.7,7.7,0.0,0.00,-0.58,Matches
230,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3,270,90,14.3,3.0,3,90,,0,,9,2.00,5,1,+4,+1.33,+0.83,4.6,4.6,0.0,0.00,-0.40,Matches
231,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,4,197,49,9.5,2.2,2,86,,2,13,4,1.80,1,3,-2,-0.91,-1.73,1.2,3.2,-2.0,-0.90,-1.04,Matches
232,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,19,1455,77,70.3,16.2,16,85,,3,31,0,0.84,21,32,-11,-0.68,-1.41,24.5,27.5,-3.0,-0.18,-1.13,Matches
233,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,13,441,34,21.3,4.9,4,71,,9,18,8,2.00,6,8,-2,-0.41,-0.91,5.8,6.8,-1.0,-0.20,-0.84,Matches
234,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1,90,90,4.3,1.0,1,90,,0,,3,3.00,2,0,+2,+2.00,+1.00,2.9,0.5,+2.4,+2.41,+2.07,Matches
235,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22,1980,90,100.0,22.0,22,90,,0,,0,1.78,44,23,+21,+0.95,,41.8,20.9,+20.9,+0.95,,Matches
236,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,5,302,60,14.6,3.4,3,86,,2,22,13,1.40,4,6,-2,-0.60,-0.19,6.5,6.9,-0.4,-0.12,-0.06,Matches
237,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,1,6,6,0.3,0.1,0,,,1,6,2,3.00,1,0,+1,+15.00,+15.74,0.5,0.0,+0.5,+8.22,+8.45,Matches
238,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,15,1270,85,61.4,14.1,15,85,,0,,3,1.95,23,11,+12,+0.85,-0.50,19.3,14.5,+4.7,+0.34,-0.26,Matches
239,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,9,463,51,22.4,5.1,5,68,,4,31,3,2.10,6,2,+4,+0.78,+0.61,6.4,5.8,+0.5,+0.11,-0.46,Matches
240,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,16,979,61,47.3,10.9,11,77,,5,26,5,0.75,14,14,0,0.00,+0.58,11.5,12.5,-1.0,-0.09,+0.43,Matches
241,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,5,163,33,7.9,1.8,2,45,,3,24,17,1.00,1,4,-3,-1.66,-2.13,2.9,2.7,+0.2,+0.11,-0.39,Matches
242,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19,1710,90,82.6,19.0,19,90,,0,,0,2.08,36,20,+16,+0.84,+1.09,27.1,21.8,+5.3,+0.28,+0.04,Matches
243,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,9,248,28,15.3,2.8,2,66,,7,17,5,1.80,8,1,+7,+2.54,+2.74,5.6,2.0,+3.6,+1.31,+1.35,Matches
244,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,18,824,46,39.8,9.2,7,80,,11,24,4,1.00,10,16,-6,-0.66,-0.37,10.9,17.6,-6.7,-0.73,-1.10,Matches
245,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,1,1,1,0.1,0.0,0,,,1,1,1,0.00,0,0,0,0.00,+0.45,0.0,0.0,0.0,0.00,+0.11,Matches
246,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,9,510,57,24.6,5.7,7,65,,2,27,6,0.11,2,11,-9,-1.59,-0.72,5.5,9.9,-4.4,-0.78,-0.56,Matches
247,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,18,1491,83,78.9,16.6,16,90,,2,26,0,1.71,29,23,+6,+0.36,-0.54,23.0,27.1,-4.1,-0.25,+0.27,Matches
248,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,6,366,61,17.7,4.1,4,78,,2,28,0,1.70,6,6,0,0.00,-0.05,5.5,5.9,-0.4,-0.10,-0.45,Matches
249,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,18,1558,87,75.3,17.3,17,90,,1,28,0,1.00,26,30,-4,-0.23,+0.12,31.6,25.1,+6.4,+0.37,+0.89,Matches
250,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,22,1159,53,58.5,12.9,14,71,,8,20,0,1.40,24,23,+1,+0.08,-0.69,21.7,18.4,+3.3,+0.26,-0.75,Matches
251,Tomas Giraldo\Tomas-Giraldo,ca CAN,MF,Montreal,16,2003,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
252,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,17,1279,75,64.6,14.2,14,86,,3,24,3,1.06,16,21,-5,-0.35,+0.29,13.9,18.8,-5.0,-0.35,-0.68,Matches
