Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
507,Zdeněk Ondrášek\Zdenek-Ondrasek,cz CZE,FW,FC Dallas,31,1988,5,311,62,15.7,3.5,1.14,74,,0.29,17,0.57,1.60,1.71,1.14,0.57,+0.58,+0.47,1.29,0.97,0.31,+0.32,+0.31,Matches
508,Nedum Onuoha\Nedum-Onuoha,eng ENG,DF,Real Salt Lake,33,1986,15,1316,88,66.5,14.6,1.03,88,,0.00,,0.07,1.13,1.23,1.64,-0.41,-0.41,+0.13,1.34,1.32,0.01,+0.02,+0.37,Matches
509,Ike Opara\Ike-Opara,us USA,DF,Minnesota,30,1989,2,180,90,9.5,2.0,1.00,90,,0.00,,0.00,3.00,4.00,1.50,2.50,+2.50,+2.24,1.90,1.85,0.10,+0.09,+0.43,Matches
510,Kwadwo Opoku\Kwadwo-Opoku,gh GHA,FW,Los Angeles FC,18,2001,3,54,18,2.7,0.6,0.00,,,5.00,18,0.00,1.00,3.33,0.00,3.33,+3.33,+3.05,3.17,0.50,2.67,+2.66,+2.15,Matches
511,Matej Oravec\Matej-Oravec,sk SVK,DF,Philadelphia,21,1998,0,,,,,0,,,0,,8,,,,,,,,,,,,Matches
512,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,27,1992,17,1406,83,67.9,15.6,1.09,83,,0.00,,0.00,1.89,1.47,0.90,0.58,+0.58,+0.85,1.65,0.89,0.76,+0.76,+0.92,Matches
513,Leonard Owusu\Leonard-Owusu,gh GHA,MF,Vancouver,22,1997,20,1302,65,62.9,14.5,0.97,80,,0.41,31,0.00,1.14,0.90,1.93,-1.03,-1.04,-0.80,0.95,1.68,-0.72,-0.72,-0.29,Matches
514,Juan Pablo Torres\Juan-Pablo-Torres,us USA,FW,NYCFC,20,1999,2,2,1,0.1,0.0,0,,,2,1,13,3.00,0,0,0,0.00,-0.52,0.1,0.0,+0.1,+2.45,+2.03,Matches
515,Diego Palacios\Diego-Palacios,ec ECU,DF,Los Angeles FC,20,1999,16,1223,76,61.8,13.6,1.10,80,,0.07,30,0.22,1.50,2.50,2.06,0.44,+0.44,+0.20,2.00,1.25,0.75,+0.75,+0.47,Matches
516,Marcelo Palomino\Marcelo-Palomino,us USA,MF,Houston,18,2001,3,24,8,1.2,0.3,0.00,,,10.0,8,23.3,0.00,3.33,6.67,-3.33,-3.75,-3.35,3.33,2.33,1.00,+1.18,+1.26,Matches
517,Elliot Panicco\Elliot-Panicco,us USA,GK,Nashville,23,1996,0,,,,,0,,,0,,21,,,,,,,,,,,,Matches
518,James Pantemis\James-Pantemis,ca CAN,GK,Montreal,22,1997,3,270,90,13.0,3.0,1.00,90,,0.00,,2.33,1.00,1.67,2.33,-0.67,-0.67,-0.27,1.53,1.97,-0.43,-0.45,+0.03,Matches
519,Cristhian Paredes\Cristhian-Paredes,py PAR,MF,Portland,21,1998,17,823,48,39.8,9.1,0.99,79,,0.88,14,0.55,1.28,1.54,2.20,-0.66,-0.66,-1.88,1.18,1.57,-0.40,-0.40,-0.39,Matches
520,Kevin Paredes\Kevin-Paredes,us USA,MFDF,D.C. United,16,2003,17,946,56,45.7,10.5,0.86,81,,0.76,27,0.19,0.88,1.33,1.81,-0.48,-0.48,+0.41,1.07,1.73,-0.67,-0.67,-0.02,Matches
521,Tim Parker\Tim-Parker,us USA,DF,NY Red Bulls,26,1993,19,1620,85,78.3,18.0,1.00,90,,0.06,1,0.17,1.60,1.50,1.33,0.17,+0.17,+1.17,1.19,1.62,-0.43,-0.43,-0.79,Matches
522,Keaton Parks\Keaton-Parks,us USA,MF,NYCFC,22,1997,23,1728,75,83.5,19.2,1.04,83,,0.16,25,0.00,1.62,1.67,1.09,0.57,+0.57,+0.31,1.68,1.29,0.40,+0.40,-0.14,Matches
523,Kevin Partida\Kevin-Partida,us USA,MF,Minnesota,24,1995,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
524,Santiago Patiño\Santiago-Patino,us USA,MFFW,Orlando City,22,1997,2,10,5,0.5,0.1,0.00,,,20.0,5,30.0,1.25,0.00,0.00,0.00,0.00,-0.66,1.00,1.00,0.00,+0.06,-0.22,Matches
525,João Paulo Mior\Joao-Paulo-Mior,br BRA,MF,Seattle,28,1991,19,1499,79,75.7,16.7,1.02,86,,0.12,19,0.00,1.91,2.16,1.20,0.96,+0.96,+0.03,2.04,0.95,1.09,+1.09,+0.59,Matches
526,Cristian Pavón\Cristian-Pavon,ar ARG,FWMF,LA Galaxy,24,1996,22,1980,90,100.0,22.0,1.00,90,,0.00,,0.00,1.00,1.23,2.09,-0.86,-0.86,,1.21,1.61,-0.40,-0.40,,Matches
527,Damiano Pecile\Damiano-Pecile,ca CAN,MF,Vancouver,17,2002,1,1,1,0.0,0.0,0,,,1,1,7,3.00,0,0,0,0.00,+0.74,0.0,0.0,0.0,0.00,+0.61,Matches
528,Matías Pellegrini\Matias-Pellegrini,ar ARG,FWMF,Miami,19,2000,19,959,50,46.3,10.7,1.12,74,,0.65,10,0.28,0.85,1.03,1.12,-0.09,-0.09,+0.64,1.29,1.20,0.09,+0.09,+0.25,Matches
529,Ronaldo Peña\Ronaldo-Pena,ve VEN,FW,Houston,22,1997,1,38,38,1.8,0.4,0.00,,,2.50,38,7.50,1.00,0.00,2.50,-2.50,-2.37,-1.97,0.50,2.75,-2.25,-2.09,-2.05,Matches
530,Jason Pendant\Jason-Pendant,fr FRA,DF,NY Red Bulls,22,1997,20,1614,81,78.0,17.9,0.95,90,,0.17,28,0.00,1.29,1.06,1.34,-0.28,-0.28,-0.87,1.12,1.39,-0.27,-0.27,-0.06,Matches
531,Cristian Penilla\Cristian-Penilla,ec ECU,FWMF,New England,28,1991,17,964,57,46.6,10.7,0.93,79,,0.65,25,0.00,1.39,0.93,0.84,0.09,+0.09,+0.09,1.36,1.07,0.29,+0.29,+0.04,Matches
532,Ricardo Pepi\Ricardo-Pepi,us USA,FW,FC Dallas,17,2003,17,466,27,23.5,5.2,0.77,72,,2.50,14,0.96,1.47,1.35,1.73,-0.38,-0.39,-0.74,1.52,1.25,0.29,+0.28,+0.30,Matches
533,Andrés Perea\Andres-Perea,us USA,MFFW,Orlando City,19,2000,23,1201,52,58.0,13.3,0.83,90,,0.90,18,0.00,1.89,1.73,1.05,0.68,+0.67,+0.05,1.62,0.98,0.64,+0.64,+0.87,Matches
534,Mauricio Pereyra\Mauricio-Pereyra,uy URU,MF,Orlando City,29,1990,16,1099,69,53.1,12.2,1.15,75,,0.16,24,0.00,2.00,1.64,0.98,0.66,+0.66,+0.01,1.18,1.15,0.02,+0.03,-0.52,Matches
535,Adrien Perez\Adrien-Perez,us USA,FW,Los Angeles FC,24,1995,9,302,34,15.3,3.4,0.59,51,,2.06,29,1.47,0.70,1.47,2.06,-0.59,-0.60,-1.13,1.12,1.85,-0.74,-0.74,-1.54,Matches
536,Tom Pettersson\Tom-Pettersson,se SWE,DF,FC Cincinnati,29,1990,15,1144,76,55.3,12.7,1.02,85,,0.16,19,0.31,0.88,0.63,1.50,-0.87,-0.87,+0.40,1.03,1.28,-0.24,-0.25,+0.25,Matches
537,Pablo Piatti\Pablo-Piatti,ar ARG,MFFW,Toronto FC,30,1989,17,1327,78,64.1,14.7,1.09,80,,0.07,45,0.00,1.95,1.63,0.75,0.88,+0.88,+1.61,1.61,0.87,0.75,+0.74,+0.78,Matches
538,Fafà Picault\Fafa-Picault,us USA,FW,FC Dallas,28,1991,18,1037,58,52.4,11.5,0.96,73,,0.61,34,0.00,1.50,1.13,1.13,0.00,0.00,-0.38,1.55,1.28,0.27,+0.27,+0.45,Matches
539,Samuel Piette\Samuel-Piette,ca CAN,MFFW,Montreal,25,1994,22,1939,88,93.7,21.5,1.02,88,,0.00,,0.00,1.13,1.53,1.95,-0.42,-0.42,+0.27,1.27,1.65,-0.39,-0.39,+1.48,Matches
540,Mauricio Pineda\Mauricio-Pineda,us USA,DFMF,Chicago,22,1997,23,2017,88,97.4,22.4,1.03,88,,0.00,,0.00,1.00,1.47,1.61,-0.13,-0.13,+4.96,1.71,1.52,0.19,+0.19,+1.54,Matches
541,Donovan Pines\Donovan-Pines,us USA,DF,D.C. United,21,1998,16,1354,85,65.4,15.0,1.00,90,,0.07,4,0.33,1.00,1.27,1.80,-0.53,-0.53,+0.47,1.07,1.70,-0.63,-0.63,+0.06,Matches
542,Rodolfo Pizarro\Rodolfo-Pizarro,mx MEX,MFFW,Miami,25,1994,19,1577,83,76.2,17.5,0.97,89,,0.11,33,0.00,0.85,1.03,1.66,-0.63,-0.63,-0.81,1.23,1.26,-0.02,-0.02,+0.09,Matches
543,Andy Polo\Andy-Polo,pe PER,MFFW,Portland,25,1994,16,756,47,36.5,8.4,0.83,86,,1.07,17,0.12,1.90,1.55,1.79,-0.24,-0.24,-1.13,0.89,1.46,-0.57,-0.57,-0.64,Matches
544,Matt Polster\Matt-Polster,us USA,MF,New England,26,1993,15,758,51,36.6,8.4,0.95,70,,0.83,28,0.00,1.74,1.31,1.19,0.12,+0.12,+0.12,1.51,1.42,0.10,+0.09,-0.27,Matches
545,Paxton Pomykal\Paxton-Pomykal,us USA,FWMF,FC Dallas,20,1999,5,153,31,7.7,1.7,0.59,55,,2.35,25,0.00,1.20,1.76,1.18,0.59,+0.59,+0.44,1.24,1.35,-0.12,-0.10,-0.18,Matches
546,Justin Portillo\Justin-Portillo,us USA,MF,Real Salt Lake,27,1992,5,266,53,13.4,3.0,1.00,86,,0.67,4,4.33,1.40,0.67,1.33,-0.67,-0.68,-0.26,0.50,1.00,-0.50,-0.50,-0.45,Matches
547,Alvas Powell\Alvas-Powell,jm JAM,DF,Miami,25,1994,4,199,50,9.6,2.2,0.91,90,,0.91,10,1.82,0.60,0.45,1.36,-0.91,-0.90,-0.52,1.05,1.64,-0.55,-0.55,-0.56,Matches
548,Alejandro Pozuelo\Alejandro-Pozuelo,es ESP,MFFW,Toronto FC,28,1991,23,2009,87,97.1,22.3,1.03,87,,0.00,,0.00,1.76,1.48,1.03,0.45,+0.45,+4.87,1.57,1.05,0.52,+0.52,+2.04,Matches
549,Jack Price\Jack-Price,eng ENG,MF,Colorado,27,1992,16,1317,82,81.3,14.6,0.96,88,,0.14,46,0.07,1.53,1.78,1.64,0.14,+0.14,-0.46,1.42,1.27,0.15,+0.15,-0.08,Matches
550,Ralph Priso-Mbongue\Ralph-Priso-Mbongue,ca CAN,MFFW,Toronto FC,17,2002,4,159,40,7.7,1.8,0.56,72,,1.67,29,1.11,0.60,1.11,1.11,0.00,0.00,-0.33,1.33,1.17,0.17,+0.16,-0.33,Matches
551,Kacper Przybyłko\Kacper-Przybylko,pl POL,FW,Philadelphia,26,1993,23,1968,86,95.1,21.9,1.05,86,,0.00,,0.00,1.96,2.01,0.87,1.14,+1.14,+2.03,1.53,1.06,0.47,+0.48,+0.81,Matches
552,Alan Pulido\Alan-Pulido,mx MEX,FW,Sporting KC,28,1991,12,958,80,50.7,10.6,1.04,85,,0.09,26,0.00,2.00,2.08,0.94,1.13,+1.13,+1.03,1.43,1.10,0.33,+0.33,-0.04,Matches
553,John Pulskamp\John-Pulskamp,us USA,GK,Sporting KC,18,2001,0,,,,,0,,,0,,11,,,,,,,,,,,,Matches
554,Roberto Punčec\Roberto-Puncec,hr CRO,DF,Sporting KC,28,1991,20,1677,84,88.7,18.6,0.97,90,,0.11,29,0.05,1.88,1.83,1.02,0.81,+0.81,+1.65,1.61,1.21,0.40,+0.40,+0.45,Matches
555,Andrew Putna\Andrew-Putna,us USA,GK,Real Salt Lake,25,1994,15,1350,90,68.2,15.0,1.00,90,,0.00,,0.40,1.07,1.47,1.73,-0.27,-0.27,+0.59,1.27,1.39,-0.13,-0.12,-0.05,Matches
556,Valeri Qazaishvili\Valeri-Qazaishvili,ge GEO,FWMF,San Jose,27,1993,15,797,53,38.5,8.9,1.01,75,,0.67,20,0.00,1.18,1.12,3.60,-2.47,-2.48,-2.91,1.31,2.28,-0.97,-0.97,-1.24,Matches
557,Darwin Quintero\Darwin-Quintero,co COL,FWMF,Houston,32,1987,22,1682,76,81.3,18.7,1.07,81,,0.11,34,0.00,0.91,1.39,1.71,-0.32,-0.32,+0.61,1.67,1.57,0.10,+0.10,+0.91,Matches
558,Romell Quioto\Romell-Quioto,hn HON,FWMF,Montreal,28,1991,19,1481,78,71.5,16.5,1.03,83,,0.12,37,0.00,1.05,1.58,1.45,0.12,+0.12,+1.96,1.21,1.50,-0.28,-0.29,+0.67,Matches
559,Jukka Raitala\Jukka-Raitala,fi FIN,DF,Montreal,31,1988,15,1350,90,65.2,15.0,1.00,90,,0.00,,0.13,0.81,1.27,1.93,-0.67,-0.67,-0.67,1.13,1.74,-0.61,-0.61,-0.37,Matches
560,Christian Ramirez\Christian-Ramirez,us USA,FW,Houston,28,1991,15,675,45,32.6,7.5,1.07,69,,0.93,17,0.53,1.07,1.33,1.60,-0.27,-0.27,+0.25,1.56,1.83,-0.27,-0.27,-0.29,Matches
561,Jeizon Ramírez\Jeizon-Ramirez,ve VEN,FWMF,Real Salt Lake,18,2001,10,91,9,4.6,1.0,0.00,,,10.0,9,2.00,0.60,1.00,2.00,-1.00,-0.99,-0.56,0.70,1.60,-0.90,-0.87,-0.80,Matches
562,Greg Ranjitsingh\Greg-Ranjitsingh,tt TRI,GK,Minnesota,26,1993,3,270,90,14.3,3.0,1.00,90,,0.00,,2.00,0.00,0.67,2.67,-2.00,-2.00,-2.89,0.70,1.97,-1.27,-1.26,-1.12,Matches
563,Ryan Raposo\Ryan-Raposo,ca CAN,MFFW,Vancouver,20,1999,15,386,26,18.6,4.3,0.47,56,,3.02,21,1.63,1.00,0.93,1.86,-0.93,-0.93,-0.24,0.67,2.33,-1.65,-1.66,-1.28,Matches
564,Andre Rawls\Andre-Rawls,us USA,GK,Colorado,28,1991,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
565,Matthew Real\Matthew-Real,us USA,DF,Philadelphia,20,1999,15,628,42,30.3,7.0,0.71,86,,1.43,20,0.57,1.94,1.86,1.43,0.43,+0.43,-0.88,1.36,1.34,0.01,+0.02,-0.60,Matches
566,Adrien Regattin\Adrien-Regattin,ma MAR,FWMF,FC Cincinnati,28,1991,10,629,63,30.4,7.0,1.00,78,,0.43,29,0.00,0.82,0.86,1.57,-0.71,-0.72,+0.47,0.97,1.21,-0.24,-0.24,+0.17,Matches
567,Winston Reid\Winston-Reid,nz NZL,DF,Sporting KC,31,1988,10,728,73,38.5,8.1,0.99,84,,0.25,30,0.37,1.67,1.73,1.36,0.37,+0.37,-0.40,1.44,1.09,0.36,+0.36,+0.03,Matches
568,Eric Remedi\Eric-Remedi,ar ARG,MF,Atlanta,24,1995,18,1159,64,56.0,12.9,0.93,84,,0.47,25,0.39,1.00,0.85,1.16,-0.31,-0.31,-0.01,0.92,1.34,-0.42,-0.42,-0.22,Matches
569,Justin Rennicks\Justin-Rennicks,us USA,FWDF,New England,20,1999,4,32,8,1.5,0.4,0.00,,,10.0,8,10.0,1.43,0.00,0.00,0.00,0.00,-0.04,2.75,1.75,1.00,+1.20,+0.95,Matches
570,Andrés Reyes\Andres-Reyes,co COL,DF,Miami,20,1999,13,1096,84,52.9,12.2,1.07,84,,0.00,,0.00,1.21,1.31,1.23,0.08,+0.08,+1.10,1.32,1.02,0.30,+0.30,+0.72,Matches
571,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,Vancouver,26,1993,8,397,50,19.2,4.4,0.91,80,,0.91,20,0.00,0.67,1.36,2.27,-0.91,-0.91,-0.21,1.39,1.80,-0.41,-0.40,+0.27,Matches
572,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,D.C. United,26,1993,5,236,47,11.4,2.6,1.15,70,,0.77,13,0.38,0.60,1.15,3.08,-1.92,-1.91,-1.37,0.65,1.88,-1.19,-1.19,-0.61,Matches
573,Andre Reynolds II\Andre-Reynolds-II,us USA,DF,Chicago,18,2001,2,17,9,0.8,0.2,0.00,,,10.0,9,80.0,3.00,0.00,0.00,0.00,0.00,+0.26,0.50,0.00,0.00,+0.12,-0.03,Matches
574,Bryan Reynolds\Bryan-Reynolds,us USA,DF,FC Dallas,18,2001,17,1269,75,64.1,14.1,0.99,87,,0.21,19,0.21,1.63,1.42,1.28,0.14,+0.14,-0.11,1.62,1.50,0.13,+0.13,+0.19,Matches
575,Emanuel Reynoso\Emanuel-Reynoso,ar ARG,MFFW,Minnesota,24,1995,13,827,64,43.8,9.2,0.98,82,,0.43,23,0.00,1.75,1.85,0.65,1.20,+1.20,+1.28,1.61,1.46,0.15,+0.15,+0.81,Matches
576,Andrés Ricaurte\Andres-Ricaurte,co COL,MF,FC Dallas,28,1991,14,1105,79,55.8,12.3,1.06,82,,0.08,45,0.16,1.50,1.22,1.22,0.00,0.00,-0.41,1.56,1.51,0.05,+0.05,-0.02,Matches
577,Spencer Richey\Spencer-Richey,us USA,GK,FC Cincinnati,27,1992,10,820,82,39.6,9.1,0.99,90,,0.11,10,0.66,0.40,0.55,1.65,-1.10,-1.10,-0.09,1.21,1.37,-0.16,-0.16,+0.32,Matches
578,Tosaint Ricketts\Tosaint-Ricketts,ca CAN,FWMF,Vancouver,32,1987,16,462,29,22.3,5.1,0.98,71,,2.16,10,0.59,1.31,0.98,1.57,-0.59,-0.58,+0.20,0.98,1.53,-0.55,-0.54,+0.09,Matches
579,Alexander Ring\Alexander-Ring,fi FIN,MFFW,NYCFC,28,1991,23,2014,88,97.3,22.4,1.03,88,,0.00,,0.00,1.62,1.56,1.12,0.45,+0.45,-2.77,1.64,1.24,0.40,+0.40,-0.77,Matches
580,Andrés Ríos\Andres-Rios,ar ARG,FWMF,San Jose,30,1989,22,1704,77,82.3,18.9,1.06,82,,0.11,37,0.00,1.32,1.53,2.06,-0.53,-0.53,+0.95,1.36,1.59,-0.23,-0.23,-0.11,Matches
581,Gelmin Rivas\Gelmin-Rivas,ve VEN,FW,D.C. United,30,1989,13,503,39,24.3,5.6,1.25,53,,1.07,22,0.18,0.92,1.61,2.32,-0.71,-0.72,-0.03,1.14,1.36,-0.21,-0.22,+0.58,Matches
582,Damian Rivera\Damian-Rivera,us USA,MF,New England,17,2002,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
583,Thomas Roberts\Thomas-Roberts,us USA,MF,FC Dallas,18,2001,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
584,Robinho\Robinho,br BRA,DFMF,Orlando City,25,1995,5,144,29,7.0,1.6,1.25,55,,1.88,11,7.50,0.67,0.63,0.63,0.00,0.00,-0.70,0.75,0.56,0.19,+0.21,-0.06,Matches
585,Miles Robinson\Miles-Robinson,us USA,DF,Atlanta,22,1997,17,1392,82,67.2,15.5,1.03,84,,0.06,45,0.00,0.76,0.84,1.35,-0.52,-0.52,-0.65,0.82,1.37,-0.55,-0.55,-0.71,Matches
586,Robbie Robinson\Robbie-Robinson,us USA,FW,Miami,21,1998,12,430,36,20.8,4.8,0.83,65,,1.67,21,0.83,1.17,0.83,1.46,-0.63,-0.63,-0.24,1.54,1.67,-0.13,-0.12,-0.10,Matches
587,Luis Robles\Luis-Robles,us USA,GK,Miami,35,1984,15,1350,90,65.2,15.0,1.00,90,,0.00,,0.00,0.73,0.93,1.67,-0.73,-0.73,-0.86,1.29,1.27,0.01,+0.01,+0.16,Matches
588,Tony Rocha\Tony-Rocha,bz BLZ,MFFW,NYCFC,26,1993,11,58,5,2.8,0.6,0.00,,,18.3,5,15.0,2.08,8.33,3.33,5.00,+4.66,+4.25,4.33,4.17,0.33,+0.24,-0.18,Matches
589,Brian Rodríguez\Brian-Rodriguez,uy URU,FW,Los Angeles FC,19,2000,19,1439,76,72.7,16.0,1.13,79,,0.06,15,0.00,1.48,2.31,1.88,0.44,+0.44,+0.27,2.04,1.30,0.74,+0.74,+0.64,Matches
590,Memo Rodriguez\Memo-Rodriguez,us USA,MFFW,Houston,24,1995,21,1594,76,77.0,17.7,1.13,77,,0.06,56,0.00,0.86,1.41,1.75,-0.34,-0.34,+0.42,1.62,1.52,0.10,+0.10,+0.71,Matches
591,Alex Roldan\Alex-Roldan,us USA,DFFW,Seattle,23,1996,18,580,32,29.3,6.4,0.47,86,,2.34,22,0.63,1.95,1.25,0.94,0.31,+0.31,-0.91,1.30,0.91,0.41,+0.40,-0.78,Matches
592,Cristian Roldan\Cristian-Roldan,us USA,FWMF,Seattle,24,1995,22,1889,86,95.4,21.0,1.00,88,,0.05,37,0.00,1.78,2.05,1.05,1.00,+1.00,+1.00,1.93,0.93,1.00,+1.01,+1.24,Matches
593,David Romney\David-Romney,us USA,DF,Nashville,26,1993,23,2070,90,100.0,23.0,1.00,90,,0.00,,0.00,1.46,1.04,0.96,0.09,+0.09,,1.04,1.10,-0.07,-0.06,,Matches
594,Eloy Room\Eloy-Room,cw CUW,GK,Columbus,30,1989,17,1510,89,72.9,16.8,1.01,89,,0.00,,0.00,2.00,1.61,0.89,0.71,+0.72,+0.23,1.29,1.27,0.02,+0.03,-0.05,Matches
595,Andy Rose\Andy-Rose,au AUS,DFMF,Vancouver,29,1990,13,853,66,41.2,9.5,1.05,80,,0.32,17,0.63,0.92,0.74,2.00,-1.26,-1.27,-0.90,0.87,1.77,-0.89,-0.89,-0.47,Matches
596,Oriol Rosell\Oriol-Rosell,es ESP,MF,Orlando City,27,1992,8,580,73,28.0,6.4,1.25,73,,0.00,,0.00,1.93,1.88,1.41,0.47,+0.47,-0.26,1.39,1.11,0.28,+0.28,+0.01,Matches
597,Keegan Rosenberry\Keegan-Rosenberry,us USA,DF,Colorado,26,1993,17,1358,80,83.8,15.1,1.06,84,,0.07,10,0.07,1.56,1.79,1.46,0.33,+0.33,+0.67,1.38,1.20,0.19,+0.19,+0.14,Matches
598,Matheus Rossetto\Matheus-Rossetto,br BRA,MFFW,Atlanta,23,1996,15,780,52,37.7,8.7,1.15,69,,0.57,19,0.34,0.93,0.80,1.38,-0.57,-0.58,-0.44,0.79,1.41,-0.63,-0.63,-0.50,Matches
599,Diego Rossi\Diego-Rossi,uy URU,FW,Los Angeles FC,21,1998,19,1696,89,85.7,18.8,1.01,89,,0.00,,0.00,1.48,2.18,1.81,0.37,+0.37,+0.05,2.02,1.26,0.76,+0.76,+1.31,Matches
600,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Real Salt Lake,32,1987,7,174,25,8.8,1.9,0.53,77,,3.16,16,0.00,1.00,2.11,3.16,-1.05,-1.03,-0.64,0.68,1.95,-1.26,-1.24,-1.23,Matches
601,Brian Rowe\Brian-Rowe,us USA,GK,Orlando City,31,1988,4,360,90,17.4,4.0,1.00,90,,0.00,,4.75,0.60,1.00,1.25,-0.25,-0.25,-1.09,1.20,0.97,0.25,+0.24,-0.04,Matches
602,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England,28,1991,16,895,56,43.2,9.9,1.01,75,,0.61,24,0.61,1.45,1.01,0.71,0.30,+0.30,+0.45,1.35,1.06,0.29,+0.29,+0.05,Matches
603,Daniel Royer\Daniel-Royer,at AUT,FW,NY Red Bulls,29,1990,20,1350,68,65.2,15.0,1.00,81,,0.33,27,0.07,1.43,1.20,1.07,0.13,+0.13,+0.63,1.06,1.25,-0.19,-0.19,+0.19,Matches
604,Ruan\Ruan,br BRA,DF,Orlando City,24,1995,21,1596,76,77.1,17.7,1.02,85,,0.17,23,0.00,1.88,1.92,1.24,0.68,+0.68,+0.11,1.43,1.23,0.20,+0.20,-0.30,Matches
605,Diego Rubio\Diego-Rubio,cl CHI,FW,Colorado,26,1993,16,1037,65,64.0,11.5,1.04,79,,0.35,21,0.09,1.29,1.57,2.09,-0.52,-0.52,-2.06,1.34,1.30,0.04,+0.05,-0.33,Matches
606,Raúl Ruidíaz\Raul-Ruidiaz,pe PER,FW,Seattle,29,1990,17,1423,84,71.9,15.8,1.08,84,,0.00,,0.00,1.82,2.15,0.89,1.27,+1.26,+1.10,1.89,0.95,0.95,+0.95,-0.01,Matches
607,Pablo Ruíz\Pablo-Ruiz,ar ARG,MF,Real Salt Lake,21,1998,18,1321,73,66.7,14.7,1.02,82,,0.20,31,0.27,0.89,1.16,1.56,-0.41,-0.41,+0.14,1.15,1.25,-0.10,-0.10,+0.03,Matches
608,Albert Rusnák\Albert-Rusnak,sk SVK,MFFW,Real Salt Lake,25,1994,16,1288,81,65.1,14.3,1.05,85,,0.07,13,0.00,1.12,1.40,1.40,0.00,0.00,+1.30,1.45,1.21,0.24,+0.24,+1.01,Matches
609,Johnny Russell\Johnny-Russell,sco SCO,FWMF,Sporting KC,29,1990,21,1524,73,80.6,16.9,1.01,83,,0.24,30,0.00,1.80,1.72,1.24,0.47,+0.47,-0.76,1.60,1.21,0.40,+0.40,+0.26,Matches
610,Marc Rzatkowski\Marc-Rzatkowski,de GER,MFFW,NY Red Bulls,29,1990,16,699,44,33.8,7.8,0.90,76,,1.15,19,0.26,1.18,0.51,1.15,-0.64,-0.64,-0.84,0.81,1.45,-0.64,-0.65,-0.59,Matches
611,Steeven Saba\Steeven-Saba,ht HAI,MF,Montreal,26,1993,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
612,Michael Salazar\Michael-Salazar,bz BLZ,FW,Houston,27,1992,1,13,13,0.6,0.1,0.00,,,10.0,13,10.0,0.00,0.00,0.00,0.00,0.00,+0.44,2.00,3.00,-1.00,-0.72,-0.65,Matches
613,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose,33,1986,23,788,34,38.1,8.8,0.45,80,,2.16,25,0.00,1.27,2.27,1.93,0.34,+0.34,+1.68,1.80,1.58,0.22,+0.21,+0.68,Matches
614,Dániel Sallói\Daniel-Salloi,hu HUN,MF,Sporting KC,23,1996,7,169,24,8.9,1.9,0.53,45,,3.16,21,5.26,1.44,1.05,1.05,0.00,0.00,-0.68,1.05,0.89,0.16,+0.14,-0.22,Matches
615,Ilie Sánchez\Ilie-Sanchez,es ESP,MF,Sporting KC,29,1990,15,1259,84,66.6,14.0,0.93,90,,0.14,45,0.00,1.95,2.14,0.79,1.36,+1.36,+2.21,1.56,1.04,0.53,+0.53,+0.56,Matches
616,Richard Sánchez\Richard-Sanchez,mx MEX,GK,Sporting KC,25,1994,2,105,53,5.6,1.2,0.83,90,,0.83,15,6.67,1.50,2.50,3.33,-0.83,-0.86,-1.56,1.92,1.00,1.00,+1.00,+0.69,Matches
617,James Sands\James-Sands,us USA,MFDF,NYCFC,19,2000,16,1405,88,67.9,15.6,1.03,88,,0.00,,0.00,1.56,1.35,0.90,0.45,+0.45,-0.23,1.53,1.13,0.40,+0.40,-0.08,Matches
618,Harold Santiago Mosquera\Harold-Santiago-Mosquera,co COL,FW,FC Dallas,24,1995,12,413,34,20.9,4.6,1.09,55,,1.52,19,0.87,1.46,2.61,1.52,1.09,+1.09,+1.15,1.46,1.74,-0.28,-0.29,-0.44,Matches
619,Sergio Santos Gomes\Sergio-Santos-Gomes,br BRA,FW,Philadelphia,25,1994,21,1205,57,58.2,13.4,1.27,64,,0.30,29,0.00,1.88,1.79,0.90,0.90,+0.90,-0.35,1.70,1.08,0.62,+0.62,+0.44,Matches
620,Pedro Santos\Pedro-Santos,pt POR,FWMF,Columbus,31,1988,22,1833,83,88.6,20.4,1.08,83,,0.00,,0.00,1.81,1.42,1.03,0.39,+0.39,-2.27,1.30,1.31,-0.01,-0.01,-0.42,Matches
