Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
188,Roger Espinoza\Roger-Espinoza,hn HON,MF,Sporting KC,33,1986,10.5,51.0,1.05,8.76,26.9,19.0,2.00,50.7,0.67,1.24,53.8,0.76,0.00,32.0,168.4,82.5,3.14,1.14,0.10,0.95,1.43,38.5,35.2,91.6,3.05,Matches
189,Derrick Etienne\Derrick-Etienne,ht HAI,FWMF,Columbus,23,1996,10.0,40.9,0.70,7.50,15.3,21.7,4.40,40.7,1.40,2.10,66.7,1.50,0.00,31.4,178.6,109.0,5.20,2.00,1.40,1.80,1.00,41.1,30.0,73.0,6.90,Matches
190,Diego Fagúndez\Diego-Fagundez,uy URU,MFFW,New England,24,1995,10.8,59.0,1.48,9.54,31.2,21.3,2.78,54.6,0.93,1.20,76.9,1.02,0.00,37.1,203.5,90.3,3.98,1.11,0.19,1.57,1.57,46.7,39.8,85.3,4.44,Matches
191,Rod Fanni\Rod-Fanni,fr FRA,DF,Montreal,38,1981,10.5,54.5,8.38,28.4,28.2,1.52,0.10,52.9,0.57,0.57,100.0,0.57,0.00,35.0,198.8,100.7,2.67,0.19,0.00,0.19,0.10,35.0,34.9,99.5,0.00,Matches
192,Marco Farfan\Marco-Farfan,us USA,DF,Portland,21,1998,9.5,55.4,5.05,24.6,22.8,10.6,0.63,47.2,1.26,1.89,66.7,1.37,0.00,29.9,141.8,62.9,2.74,1.16,0.00,0.74,1.05,29.3,26.1,89.2,1.26,Matches
193,Andrew Farrell\Andrew-Farrell,us USA,DF,New England,27,1992,19.0,60.0,6.95,30.5,31.6,1.00,0.00,57.3,0.26,0.37,71.4,0.26,0.00,34.5,172.1,97.9,1.84,0.21,0.00,0.21,0.11,36.6,36.1,98.4,0.05,Matches
194,Felipe\Felipe,br BRA,MF,D.C. United,29,1990,7.0,66.1,2.29,16.7,39.7,13.4,0.86,64.4,0.29,0.29,100.0,0.29,0.00,48.1,179.0,87.3,4.43,1.43,0.14,0.43,0.57,53.1,49.7,93.5,3.14,Matches
195,Luis Felipe\Luis-Felipe,br BRA,MF,San Jose,24,1996,2.2,52.7,3.18,19.5,31.8,6.36,0.00,52.3,0.00,0.45,0.0,0.00,0.00,28.6,126.8,67.7,2.73,2.27,0.00,0.00,0.91,38.6,34.1,88.2,0.45,Matches
196,Rolf Feltscher\Rolf-Feltscher,ve VEN,DF,LA Galaxy,29,1990,13.9,61.9,3.67,20.6,26.1,18.8,1.44,50.9,0.65,1.29,50.0,0.79,0.07,32.3,167.5,105.0,4.39,1.87,0.07,1.08,0.50,35.2,32.4,92.2,2.30,Matches
197,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,28,1991,9.1,41.8,0.33,3.96,12.4,29.7,9.67,41.4,2.97,5.49,54.0,3.08,0.22,33.4,204.8,142.0,7.25,1.76,3.08,3.08,2.75,40.2,29.5,73.2,11.1,Matches
198,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,20,1999,6.4,40.0,0.31,4.84,14.8,23.4,3.91,39.2,1.56,2.81,55.6,1.56,0.31,29.2,131.3,69.8,4.06,1.09,0.16,4.06,1.41,45.0,28.6,63.5,8.59,Matches
199,Jesus Ferreira\Jesus-Ferreira,us USA,MFFW,FC Dallas,19,2000,10.8,47.2,1.39,7.69,24.8,16.9,2.59,46.0,0.74,1.48,50.0,0.74,0.00,32.7,137.9,78.0,4.17,1.30,0.56,1.67,0.93,41.9,33.3,79.5,6.39,Matches
200,Carlos Fierro\Carlos-Fierro,mx MEX,MFFW,San Jose,25,1994,10.7,40.7,0.65,7.29,18.3,18.8,3.64,39.3,0.93,1.78,52.6,1.12,0.09,31.5,183.6,85.6,4.95,1.31,0.28,2.80,2.15,37.4,29.3,78.3,6.64,Matches
201,Jorge Figal\Jorge-Figal,ar ARG,DF,Miami,25,1994,19.4,64.1,5.57,29.1,32.3,7.89,1.29,58.8,0.88,1.60,54.8,0.88,0.05,41.2,271.7,164.4,4.07,1.24,0.05,0.77,0.82,42.5,40.8,95.9,1.34,Matches
202,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,36,1983,19.1,75.8,10.7,41.6,35.9,4.82,1.15,73.0,0.31,0.31,100.0,0.31,0.00,47.2,311.9,194.1,3.77,0.89,0.00,0.10,0.31,51.0,50.1,98.3,0.16,Matches
203,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,29,1990,10.6,33.4,0.85,5.19,13.5,15.6,4.91,32.8,0.75,1.79,42.1,0.75,0.00,19.3,73.2,43.9,2.55,0.38,0.66,1.23,1.42,33.4,21.4,64.1,7.64,Matches
204,Oniel Fisher\Oniel-Fisher,jm JAM,DF,D.C. United,28,1991,7.5,54.8,4.13,24.7,22.4,10.8,0.13,44.7,0.40,1.07,37.5,0.40,0.00,28.7,154.3,79.3,2.67,1.07,0.00,1.20,1.60,28.3,25.5,90.1,1.20,Matches
205,Andrés Flores\Andres-Flores,sv SLV,FWMF,Portland,29,1990,2.1,44.3,0.48,10.5,22.9,13.8,2.86,44.3,2.86,3.81,75.0,2.86,0.00,32.4,175.2,104.8,4.76,1.90,0.95,0.95,1.43,40.5,31.0,76.5,5.24,Matches
206,Edison Flores\Edison-Flores,pe PER,MFFW,D.C. United,25,1994,9.6,46.8,0.63,8.96,21.3,21.0,3.02,43.4,1.56,2.29,68.2,1.67,0.10,32.8,177.8,103.3,4.79,1.88,0.42,2.60,1.46,41.8,32.9,78.8,6.15,Matches
207,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,20,1999,5.7,45.1,0.35,5.26,23.2,19.6,4.39,44.4,1.05,2.11,50.0,1.05,0.00,31.8,173.7,102.1,3.86,1.58,1.05,1.23,1.75,39.8,32.5,81.5,5.96,Matches
208,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3.0,67.7,10.3,33.3,36.7,2.00,0.33,67.0,0.33,0.33,100.0,0.33,0.00,47.7,281.7,191.0,4.67,0.00,0.00,0.00,0.33,51.0,51.0,100.0,0.00,Matches
209,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,2.2,49.5,3.64,15.5,21.4,15.5,0.45,42.3,0.00,0.00,,0.00,0.00,27.7,95.5,59.1,2.27,0.91,0.45,0.91,0.91,30.9,28.2,91.2,1.82,Matches
210,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,16.2,52.8,1.30,8.33,21.5,26.7,3.83,49.8,0.93,1.98,46.9,1.05,0.00,35.7,175.7,100.2,5.68,1.85,0.49,2.04,1.36,45.8,36.8,80.3,7.65,Matches
211,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,4.9,80.8,3.06,20.2,53.3,12.0,0.20,79.6,0.20,0.20,100.0,0.20,0.00,54.5,190.6,84.7,2.65,0.61,0.00,0.20,0.41,66.1,63.3,95.7,0.41,Matches
212,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1.0,25.0,22.0,25.0,0.00,0.00,0.00,14.0,0.00,0.00,,0.00,0.00,12.0,69.0,47.0,0.00,0.00,0.00,0.00,0.00,8.00,8.00,100.0,0.00,Matches
213,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22.0,36.8,32.5,36.8,0.05,0.00,0.00,28.3,0.00,0.00,,0.00,0.00,18.9,91.8,39.3,0.00,0.00,0.00,0.00,0.00,19.0,19.0,99.8,0.00,Matches
214,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,3.4,60.3,11.5,39.1,22.4,1.76,0.88,58.2,0.00,0.29,0.0,0.00,0.00,32.9,170.3,96.8,1.47,0.00,0.00,0.59,0.29,39.7,39.1,98.5,0.29,Matches
215,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,0.1,100.0,0.00,0.00,30.0,70.0,10.0,100.0,0.00,0.00,,0.00,0.00,70.0,300.0,30.0,0.00,0.00,0.00,0.00,0.00,100.0,90.0,90.0,50.0,Matches
216,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,14.1,54.8,3.26,16.1,29.1,13.3,0.78,44.9,0.64,1.21,52.9,0.71,0.07,29.6,155.5,92.2,3.55,1.77,0.14,0.57,0.85,32.4,30.2,93.2,1.42,Matches
217,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,5.1,69.6,5.10,26.1,31.6,16.3,0.00,59.0,0.20,0.39,50.0,0.20,0.00,32.4,160.6,85.9,3.73,2.35,0.00,1.37,0.20,41.6,36.9,88.7,0.98,Matches
218,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,10.9,37.5,0.46,4.13,16.3,20.9,3.67,33.8,1.10,2.29,48.0,1.19,0.18,25.2,166.5,105.7,5.96,2.20,1.28,2.29,1.28,38.3,26.2,68.4,8.07,Matches
219,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,1.8,38.9,0.56,3.33,14.4,25.6,4.44,37.8,0.00,0.56,0.0,0.00,0.00,27.2,132.2,88.9,5.00,2.22,0.56,2.22,2.22,38.9,26.7,68.6,8.89,Matches
220,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19.0,27.2,24.6,27.0,0.16,0.05,0.00,16.7,0.00,0.05,0.0,0.05,0.00,9.58,49.8,28.1,0.00,0.00,0.00,0.00,0.00,7.74,7.74,100.0,0.00,Matches
221,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,2.8,56.4,0.36,6.79,25.0,28.2,2.50,55.7,3.21,4.64,69.2,3.57,0.00,46.1,282.5,132.5,8.57,1.43,0.36,0.71,0.71,53.2,45.4,85.2,5.36,Matches
222,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,9.2,53.0,2.50,13.9,28.4,14.6,1.20,52.2,0.65,0.87,75.0,0.65,0.00,34.2,188.4,106.2,4.13,1.96,0.11,0.65,0.76,39.1,35.1,89.7,3.04,Matches
223,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,0.0,3,0,0,2,1,0,2,0,0,,0,0,1,6,6,1,0,0,0,0,1,1,100.0,0,Matches
224,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,5.7,56.0,2.63,17.4,24.2,18.1,0.70,49.6,0.53,0.53,100.0,0.53,0.00,34.6,183.7,113.5,3.51,2.28,0.35,1.75,1.23,40.2,36.3,90.4,2.28,Matches
225,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,16.6,63.6,4.22,21.4,27.5,18.8,1.33,55.4,0.78,1.33,59.1,0.84,0.00,34.6,157.8,97.0,4.70,1.45,0.30,0.66,0.96,39.2,36.1,92.2,1.69,Matches
226,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,4.1,79.3,0.00,4.88,41.5,41.5,4.39,70.5,1.95,3.41,57.1,1.95,0.00,59.8,372.4,209.8,11.7,5.61,0.98,2.93,1.22,72.0,62.9,87.5,7.07,Matches
227,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,17.3,65.5,2.89,15.8,41.4,11.7,0.81,60.6,1.16,1.62,71.4,1.27,0.06,40.2,187.2,90.2,3.53,1.04,0.06,0.69,0.81,40.1,38.4,96.0,1.04,Matches
228,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,12.9,66.3,1.40,10.5,41.1,18.7,1.71,64.3,0.47,1.16,40.0,0.47,0.08,45.5,204.3,110.6,4.73,1.78,0.16,0.93,0.70,53.0,47.4,89.3,3.72,Matches
229,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,14.2,69.4,7.11,35.5,31.8,6.55,0.99,66.3,0.14,0.42,33.3,0.21,0.00,42.1,223.9,130.6,4.01,0.63,0.00,0.70,0.28,48.2,46.2,95.8,0.99,Matches
230,Jakob Glesnes\Jakob-Glesnes,no NOR,DF,Philadelphia,25,1994,16.6,54.9,8.37,32.5,24.0,2.23,0.72,52.8,0.12,0.18,66.7,0.18,0.00,30.7,193.8,100.3,1.87,0.30,0.00,0.24,0.30,32.0,31.4,98.3,0.42,Matches
231,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,Nashville,29,1990,16.6,70.1,2.11,17.2,46.9,10.7,0.90,68.5,1.33,1.63,81.5,1.33,0.00,49.6,247.8,113.6,4.04,1.39,0.06,0.78,1.20,52.9,50.4,95.3,2.47,Matches
232,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,26,1993,10.4,57.3,10.0,36.7,23.5,1.44,0.48,54.9,0.67,0.67,100.0,0.67,0.00,35.4,200.8,141.5,2.50,0.19,0.00,0.29,0.00,37.7,37.0,98.2,0.29,Matches
233,Yeimar Gómez Andrade\Yeimar-Gomez-Andrade,co COL,DF,Seattle,27,1992,18.0,67.5,8.11,37.3,32.3,2.39,1.39,66.4,0.50,0.67,75.0,0.56,0.00,40.5,233.9,143.3,2.78,0.39,0.06,0.11,0.28,45.0,44.3,98.5,1.11,Matches
234,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Miami,27,1992,16.0,54.4,6.31,28.9,26.9,2.31,1.13,51.6,0.25,0.63,40.0,0.31,0.00,32.7,196.3,123.5,3.38,0.50,0.00,0.25,0.31,35.5,34.4,97.0,0.63,Matches
235,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,31,1988,8.4,43.0,7.02,28.7,15.7,0.83,0.36,41.0,0.12,0.24,50.0,0.12,0.00,22.5,109.6,43.9,0.71,0.00,0.00,0.00,0.12,26.0,25.4,97.7,0.12,Matches
236,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,24,1995,2.0,31.5,27.5,31.5,0.00,0.00,0.00,21.5,0.00,0.00,,0.00,0.00,17.5,95.5,42.5,0.00,0.00,0.00,0.00,0.00,12.5,12.5,100.0,0.00,Matches
237,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,31,1988,20.8,55.5,8.32,32.3,25.4,1.97,1.11,54.2,0.10,0.14,66.7,0.10,0.00,31.5,182.0,105.5,1.83,0.29,0.00,0.29,0.05,39.3,38.4,97.8,0.82,Matches
238,Yony González\Yony-Gonzalez,co COL,FW,LA Galaxy,25,1994,5.3,38.3,2.45,4.34,15.5,20.0,5.09,36.6,0.19,0.94,20.0,0.19,0.00,24.2,133.2,57.2,3.58,0.75,0.57,2.26,0.94,45.1,28.3,62.8,7.74,Matches
239,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,29,1991,17.7,73.2,1.69,15.3,42.2,21.0,0.68,64.4,0.28,0.51,55.6,0.34,0.00,42.7,219.0,114.6,4.01,1.92,0.11,0.56,0.96,51.3,48.1,93.7,1.53,Matches
240,Julian Gressel\Julian-Gressel,de GER,MFDF,D.C. United,26,1993,18.6,60.6,2.37,14.9,30.0,19.9,1.99,52.3,0.75,1.18,63.6,0.75,0.00,37.2,164.0,94.1,3.82,1.29,0.16,1.29,0.91,44.2,38.5,87.1,3.66,Matches
241,Brian Gutiérrez\Brian-Gutierrez,us USA,DFFW,Chicago,16,2003,0.4,57.5,0.00,12.5,20.0,32.5,12.5,57.5,0.00,0.00,,0.00,0.00,37.5,222.5,130.0,5.00,2.50,0.00,0.00,0.00,45.0,32.5,72.2,2.50,Matches
242,Cristián Gutiérrez\Cristian-Gutierrez,cl CHI,DFMF,Vancouver,22,1997,7.4,69.1,3.92,26.2,31.2,15.3,0.81,59.3,0.54,0.54,100.0,0.54,0.00,42.4,202.3,121.2,4.05,1.62,0.14,0.41,0.81,45.0,42.4,94.3,1.76,Matches
243,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,23,1996,16.0,59.5,3.94,24.8,25.1,14.0,1.13,51.8,1.44,2.38,60.5,1.44,0.13,35.8,166.9,103.1,4.19,1.50,0.31,1.63,0.69,37.8,34.5,91.4,1.88,Matches
244,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,35,1984,23.0,42.7,35.7,42.7,0.13,0.00,0.00,33.9,0.00,0.00,,0.00,0.00,25.8,118.3,63.6,0.00,0.00,0.00,0.00,0.00,24.3,24.3,99.8,0.00,Matches
245,Joe Gyau\Joe-Gyau,us USA,FWDF,FC Cincinnati,27,1992,19.9,47.2,0.90,9.05,23.0,20.2,2.16,45.2,1.76,2.96,59.3,1.96,0.00,36.8,215.2,129.4,6.33,2.46,0.85,2.36,2.06,41.5,33.8,81.4,4.62,Matches
246,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,27,1992,8.3,71.3,10.5,43.7,25.8,4.46,1.81,68.4,0.36,0.48,75.0,0.36,0.00,41.0,180.4,92.4,1.93,0.12,0.00,0.24,0.00,46.1,44.9,97.4,0.84,Matches
247,Marlon Hairston\Marlon-Hairston,us USA,MFDF,Minnesota,25,1994,4.5,56.2,3.11,14.2,29.6,15.6,1.33,54.9,0.22,0.44,50.0,0.22,0.00,30.4,106.0,54.0,1.78,0.67,0.00,1.56,0.67,40.4,35.8,88.5,3.78,Matches
248,Siad Haji\Siad-Haji,us USA,MF,San Jose,20,1999,0.6,88.3,0.00,8.33,41.7,50.0,3.33,86.7,5.00,8.33,60.0,6.67,1.67,81.7,301.7,143.3,1.67,3.33,0.00,1.67,5.00,80.0,66.7,83.3,10.0,Matches
249,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,29,1990,17.0,30.5,28.1,30.4,0.18,0.00,0.00,21.1,0.00,0.00,,0.00,0.00,14.0,47.4,27.7,0.00,0.00,0.00,0.00,0.00,12.3,12.2,99.5,0.00,Matches
250,Jordan Hamilton\Jordan-Hamilton,ca CAN,FWDF,Columbus,23,1996,0.2,55.0,0.00,5.00,45.0,15.0,0.00,55.0,0.00,0.00,,0.00,0.00,30.0,75.0,0.00,0.00,0.00,0.00,0.00,10.0,95.0,50.0,52.6,5.00,Matches
251,Niko Hansen\Niko-Hansen,dk DEN,FWMF,Houston,25,1994,8.0,44.3,1.63,7.75,16.5,25.1,6.75,43.9,2.75,5.63,48.9,2.75,0.00,33.5,230.6,152.0,8.13,2.88,1.88,2.50,2.38,44.8,32.3,72.1,8.75,Matches
252,Carlos Harvey\Carlos-Harvey,pa PAN,MFFW,LA Galaxy,19,2000,1.2,50.0,2.50,19.2,29.2,3.33,0.00,50.0,0.83,0.83,100.0,0.83,0.00,32.5,146.7,58.3,1.67,0.83,0.00,1.67,2.50,34.2,30.0,87.8,0.00,Matches
253,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,36,1984,8.4,69.2,4.17,21.7,34.3,15.2,1.19,62.4,0.24,0.24,100.0,0.24,0.00,38.9,160.7,72.0,3.10,1.07,0.12,0.71,0.71,44.0,42.0,95.4,2.02,Matches
254,Thomas Hasal\Thomas-Hasal,ca CAN,GK,Vancouver,20,1999,8.4,36.9,34.2,36.9,0.00,0.00,0.00,23.1,0.00,0.00,,0.00,0.00,13.3,48.5,26.9,0.00,0.00,0.00,0.00,0.00,11.2,11.1,98.9,0.00,Matches
255,Jacori Hayes\Jacori-Hayes,us USA,MF,Minnesota,24,1995,6.7,57.3,1.34,12.7,35.7,12.5,1.34,56.0,1.34,1.49,90.0,1.34,0.00,40.4,176.1,93.3,5.07,1.34,0.60,0.90,0.75,41.6,39.3,94.3,2.69,Matches
256,Héber\Heber,br BRA,FW,NYCFC,28,1991,9.9,38.2,0.40,2.22,18.1,19.6,6.16,37.1,0.91,1.92,47.4,1.01,0.00,24.9,89.1,38.3,2.02,0.81,0.61,1.82,1.92,48.0,29.6,61.7,8.69,Matches
257,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,29,1990,17.1,67.6,12.7,43.6,26.4,1.40,0.53,66.7,0.18,0.23,75.0,0.18,0.00,42.9,209.5,124.3,2.11,0.35,0.00,0.12,0.53,47.1,46.5,98.6,0.41,Matches
258,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,26,1993,15.1,52.9,1.32,7.42,26.2,22.2,4.37,52.2,0.60,0.99,60.0,0.66,0.07,32.8,166.8,91.5,4.57,1.46,0.53,1.92,1.92,43.6,35.8,81.9,7.48,Matches
259,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,21,1998,8.7,31.0,1.38,6.67,14.0,12.5,1.49,30.0,0.46,0.92,50.0,0.46,0.11,18.9,98.5,52.0,2.53,0.80,0.23,0.92,1.15,20.7,16.2,78.3,2.53,Matches
260,Javier Hernández\Javier-Hernandez,mx MEX,FW,LA Galaxy,31,1988,8.4,30.1,0.60,1.55,14.8,15.4,4.76,27.3,0.48,1.19,40.0,0.60,0.12,19.6,74.2,36.5,2.38,0.60,0.48,1.55,1.55,40.2,24.2,60.1,8.57,Matches
261,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,22,1997,19.9,68.8,3.67,22.4,35.2,17.6,1.26,58.5,2.26,2.81,80.4,2.31,0.10,44.3,262.1,142.8,5.53,2.46,0.55,0.65,1.51,40.9,38.0,93.1,2.21,Matches
262,Federico Higuaín\Federico-Higuain,ar ARG,MFDF,Miami,35,1984,0.3,110.0,0.00,3.33,63.3,53.3,6.67,93.3,0.00,0.00,,0.00,0.00,66.7,280.0,53.3,0.00,6.67,0.00,0.00,0.00,100.0,86.7,86.7,20.0,Matches
263,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,D.C. United,35,1984,1.8,98.3,0.00,9.44,61.1,36.1,1.67,88.9,0.00,1.67,0.0,0.56,0.56,66.1,381.1,185.0,9.44,4.44,1.11,2.22,0.56,92.2,81.1,88.0,7.78,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Miami,32,1987,8.9,44.4,0.79,2.47,23.0,21.7,5.73,40.9,0.90,1.69,53.3,1.01,0.11,28.0,149.2,68.0,3.93,1.35,0.67,1.12,1.69,46.6,33.7,72.3,9.55,Matches
265,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose,29,1991,2.8,40.4,0.71,3.93,17.9,21.4,8.21,37.9,1.07,2.50,42.9,1.07,0.00,25.7,114.6,58.9,3.21,1.07,0.36,3.93,3.21,42.1,28.2,66.9,8.57,Matches
266,Ryan Hollingshead\Ryan-Hollingshead,us USA,DFFW,FC Dallas,28,1991,19.2,61.9,4.90,22.9,29.1,15.8,3.39,55.7,0.99,1.82,54.3,1.15,0.00,34.5,231.3,158.7,5.89,2.19,0.42,1.15,0.89,40.4,36.5,90.3,3.33,Matches
267,Erik Holt\Erik-Holt,us USA,DF,Real Salt Lake,23,1996,4.3,65.1,5.58,37.7,29.5,1.63,0.93,63.7,0.00,0.00,,0.00,0.00,39.1,166.5,103.3,2.09,0.00,0.00,0.00,0.47,46.0,45.3,98.5,0.00,Matches
268,Shandon Hopeau\Shandon-Hopeau,us USA,FWMF,Seattle,21,1998,0.9,56.7,4.44,5.56,22.2,33.3,6.67,55.6,1.11,6.67,16.7,2.22,0.00,44.4,155.6,72.2,4.44,1.11,1.11,2.22,2.22,52.2,43.3,83.0,10.0,Matches
269,Erik Hurtado\Erik-Hurtado,us USA,FW,Sporting KC,29,1990,4.2,37.6,0.48,0.95,12.6,25.2,6.90,36.0,2.62,3.10,84.6,2.86,0.00,26.9,101.7,38.1,3.10,0.48,1.19,2.86,4.29,49.0,29.0,59.2,11.7,Matches
270,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Atlanta,23,1996,15.3,61.6,1.11,11.2,38.8,16.3,1.50,60.0,1.11,1.70,65.4,1.18,0.07,47.8,227.1,124.1,6.41,2.03,0.26,0.59,1.18,51.5,46.7,90.6,3.14,Matches
271,Miguel Ibarra\Miguel-Ibarra,us USA,FW,Seattle,29,1990,2.8,47.9,1.07,8.57,22.5,20.0,5.00,47.1,1.07,1.43,75.0,1.07,0.00,36.1,172.9,86.4,3.57,1.43,0.36,0.36,2.50,47.1,35.4,75.0,7.50,Matches
272,Sebastien Ibeagha\Sebastien-Ibeagha,us USA,DF,NYCFC,28,1992,3.2,44.1,11.3,30.3,13.8,1.56,0.63,42.8,0.00,0.00,,0.00,0.00,23.1,85.3,33.1,0.31,0.00,0.00,0.31,0.00,23.1,23.1,100.0,0.31,Matches
273,Milan Iloski\Milan-Iloski,us USA,FW,Real Salt Lake,20,1999,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,Matches
274,Ilsinho\Ilsinho,br BRA,FWMF,Philadelphia,34,1985,7.1,70.6,0.99,8.17,30.8,36.1,3.94,67.2,3.24,5.92,54.8,3.66,0.28,53.8,263.5,156.5,10.0,2.39,0.99,2.68,2.11,63.5,54.1,85.1,6.76,Matches
275,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver,23,1996,5.0,68.0,3.80,19.6,34.4,18.6,1.00,64.4,0.40,1.00,40.0,0.60,0.00,43.8,261.2,104.0,4.80,2.60,0.20,1.00,1.00,48.6,46.6,95.9,2.60,Matches
276,Emiliano Insúa\Emiliano-Insua,ar ARG,DF,LA Galaxy,31,1989,20.9,55.4,2.97,17.8,25.4,15.6,0.77,47.0,0.67,1.24,53.8,0.72,0.00,30.9,168.6,101.0,4.88,1.29,0.24,0.53,0.72,33.1,30.7,92.6,1.39,Matches
277,Clint Irwin\Clint-Irwin,us USA,GK,Colorado,30,1989,4.0,34.0,31.3,34.0,0.00,0.00,0.00,26.0,0.00,0.00,,0.00,0.00,13.8,56.5,33.3,0.00,0.00,0.00,0.00,0.00,13.3,13.3,100.0,0.00,Matches
278,Aljaž Ivačič\Aljaz-Ivacic,si SVN,GK,Portland,26,1993,2.0,37.5,29.5,37.5,0.50,0.00,0.00,28.0,0.00,0.00,,0.00,0.00,21.0,82.5,57.5,0.00,0.00,0.00,0.00,0.00,16.5,16.5,100.0,0.00,Matches
279,Anthony Jackson-Hamel\Anthony-Jackson-Hamel,ca CAN,FWDF,Montreal,26,1993,2.2,39.1,0.00,0.91,17.3,22.3,7.27,35.9,0.91,1.36,66.7,0.91,0.00,19.1,65.9,31.8,1.36,0.91,0.45,3.18,2.73,40.9,27.7,67.8,10.5,Matches
280,Adam Jahn\Adam-Jahn,us USA,FW,Atlanta,29,1991,11.9,29.3,0.59,1.85,15.0,14.0,3.28,27.7,0.67,1.09,61.5,0.67,0.00,17.7,66.7,26.2,1.34,0.84,0.00,2.10,0.92,36.0,22.2,61.7,9.08,Matches
281,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,Los Angeles FC,34,1985,11.9,64.3,8.24,30.8,34.6,2.44,0.76,63.0,0.50,0.59,85.7,0.50,0.08,40.3,221.1,113.0,2.52,0.50,0.00,0.25,0.34,42.9,41.7,97.1,0.50,Matches
282,Robin Jansson\Robin-Jansson,se SWE,DF,Orlando City,28,1991,22.0,51.3,9.09,33.0,20.0,0.64,0.23,50.0,0.05,0.05,100.0,0.05,0.00,32.7,149.1,69.8,1.05,0.00,0.00,0.05,0.05,34.5,34.1,98.8,0.23,Matches
283,Franco Jara\Franco-Jara,ar ARG,FW,FC Dallas,31,1988,15.3,32.4,0.39,2.48,16.1,15.9,5.42,30.6,1.18,2.42,48.6,1.50,0.07,22.3,116.3,51.6,2.68,1.05,0.59,3.07,2.09,40.3,23.6,58.5,8.37,Matches
