Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
197,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,28,1991,9.1,2.42,1.87,0.66,1.10,0.66,0.66,1.65,40.0,0.99,18.0,6.26,34.8,4.07,7.80,6.15,1.21,0.00,0.00,1.21,0.22,2.64,0.44,0.00,Matches
198,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,20,1999,6.4,2.03,1.88,0.78,0.63,0.63,0.94,2.34,40.0,1.41,16.6,5.78,34.9,3.44,6.72,6.41,1.56,0.00,0.00,1.56,0.31,2.34,0.16,0.00,Matches
199,Jesus Ferreira\Jesus-Ferreira,us USA,MFFW,FC Dallas,19,2000,10.8,2.41,1.30,1.11,0.74,0.56,0.56,1.76,31.6,1.20,18.3,4.81,26.3,4.35,9.44,4.54,0.93,0.09,0.00,0.83,0.74,3.15,1.02,0.00,Matches
200,Carlos Fierro\Carlos-Fierro,mx MEX,MFFW,San Jose,25,1994,10.7,1.21,0.65,0.56,0.37,0.28,0.37,1.40,26.7,1.03,13.1,3.36,25.7,2.90,5.23,4.95,0.84,0.19,0.00,0.65,0.47,1.68,0.47,0.00,Matches
201,Jorge Figal\Jorge-Figal,ar ARG,DF,Miami,25,1994,19.4,2.11,1.29,1.24,0.67,0.21,0.36,1.08,33.3,0.72,12.5,4.64,37.0,6.91,4.33,1.29,1.65,0.36,0.00,1.29,1.03,3.14,2.47,0.00,Matches
202,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,36,1983,19.1,2.36,1.31,1.83,0.47,0.05,1.20,2.15,56.1,0.94,9.84,2.98,30.3,6.28,3.09,0.47,2.25,1.10,0.05,1.15,0.94,3.30,5.29,0.10,Matches
203,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,29,1990,10.6,2.08,1.60,0.85,0.85,0.38,0.94,2.26,41.7,1.32,22.4,6.60,29.5,6.13,8.68,7.55,1.89,0.00,0.00,1.89,0.28,2.36,0.28,0.00,Matches
204,Oniel Fisher\Oniel-Fisher,jm JAM,DF,D.C. United,28,1991,7.5,1.07,0.53,1.07,0.00,0.00,0.53,0.80,66.7,0.27,12.0,3.07,25.6,6.93,3.60,1.47,4.00,0.80,0.00,3.20,1.20,2.27,3.60,0.00,Matches
205,Andrés Flores\Andres-Flores,sv SLV,FWMF,Portland,29,1990,2.1,0.95,0.00,0.48,0.48,0.00,0.00,0.95,0.0,0.95,12.4,5.24,42.3,3.33,6.19,2.86,1.43,0.48,0.00,0.95,0.48,1.43,0.48,0.00,Matches
206,Edison Flores\Edison-Flores,pe PER,MFFW,D.C. United,25,1994,9.6,1.15,0.63,0.31,0.52,0.31,0.21,1.04,20.0,0.83,14.5,3.54,24.5,3.65,5.94,4.90,1.46,0.00,0.00,1.46,0.21,1.35,0.52,0.00,Matches
207,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,20,1999,5.7,2.63,1.40,0.88,0.88,0.88,0.70,2.81,25.0,2.11,29.1,6.14,21.1,4.74,13.5,10.9,0.88,0.00,0.00,0.88,0.18,2.81,0.00,0.00,Matches
208,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3.0,0.67,0.33,0.33,0.33,0.00,0.33,1.33,25.0,1.00,4.33,2.00,46.2,2.67,1.67,0.00,0.67,0.00,0.00,0.67,0.67,1.33,5.00,0.00,Matches
209,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,2.2,0.91,0.45,0.45,0.45,0.00,0.45,0.45,100.0,0.00,7.73,3.18,41.2,3.18,3.64,0.91,0.91,0.00,0.00,0.91,0.91,1.82,2.73,0.00,Matches
210,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,16.2,1.36,0.68,0.74,0.31,0.31,0.37,1.85,20.0,1.48,16.6,4.51,27.1,5.00,6.23,5.37,1.42,0.06,0.00,1.36,0.80,2.16,0.86,0.00,Matches
211,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,4.9,3.06,1.84,1.63,1.02,0.41,1.02,1.63,62.5,0.61,16.1,5.71,35.4,6.12,8.78,1.22,1.84,0.41,0.00,1.43,0.20,3.27,1.02,0.00,Matches
212,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,Matches
214,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,3.4,2.06,0.88,1.47,0.59,0.00,0.88,0.88,100.0,0.00,10.6,2.94,27.8,7.94,2.06,0.59,2.65,0.88,0.00,1.76,1.47,3.53,5.00,0.00,Matches
215,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,14.1,1.99,0.71,1.13,0.64,0.21,1.21,2.41,50.0,1.21,16.8,5.04,30.0,9.43,5.46,1.91,1.42,0.00,0.00,1.42,0.92,2.91,2.13,0.00,Matches
217,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,5.1,2.16,0.78,1.76,0.39,0.00,0.78,1.76,44.4,0.98,9.61,2.55,26.5,5.29,3.73,0.59,3.92,1.18,0.00,2.75,0.59,2.75,5.29,0.39,Matches
218,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,10.9,0.92,0.73,0.18,0.55,0.18,0.28,1.01,27.3,0.73,12.7,4.40,34.8,1.93,5.50,5.23,1.10,0.09,0.00,1.01,0.64,1.56,0.28,0.00,Matches
219,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,1.8,1.11,0.00,0.56,0.00,0.56,0.56,2.78,20.0,2.22,18.9,3.89,20.6,2.78,10.6,5.56,1.11,0.00,0.00,1.11,0.00,1.11,1.11,0.00,Matches
220,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.21,0.00,0.0,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,Matches
221,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,2.8,0.71,0.36,0.00,0.71,0.00,0.00,1.43,0.0,1.43,11.1,2.14,19.4,4.29,4.29,2.50,2.14,0.00,0.00,2.14,0.00,0.71,0.00,0.00,Matches
222,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,9.2,2.17,1.52,1.41,0.76,0.00,0.76,2.17,35.0,1.41,12.6,4.35,34.5,5.33,5.22,2.07,1.41,0.33,0.00,1.09,0.54,2.72,0.54,0.00,Matches
223,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
224,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,5.7,1.75,1.05,1.23,0.53,0.00,0.35,1.75,20.0,1.40,11.1,3.68,33.3,5.79,3.86,1.40,0.70,0.00,0.00,0.70,0.70,2.46,1.23,0.00,Matches
225,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,16.6,2.47,1.45,1.33,0.78,0.36,1.02,1.99,51.5,0.96,12.3,4.58,37.1,5.54,4.40,2.41,2.17,0.36,0.00,1.81,0.72,3.19,3.92,0.06,Matches
226,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,4.1,0.24,0.24,0.00,0.24,0.00,0.00,1.22,0.0,1.22,13.4,3.66,27.3,2.44,5.37,5.61,0.73,0.00,0.00,0.73,0.24,0.49,0.24,0.00,Matches
227,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,17.3,2.49,1.79,0.69,1.21,0.58,0.87,2.95,29.4,2.08,14.6,4.80,32.9,4.45,7.75,2.37,1.56,0.17,0.00,1.39,1.04,3.53,2.02,0.06,Matches
228,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,12.9,2.17,1.47,0.54,1.32,0.31,0.54,2.79,19.4,2.25,17.0,5.35,31.5,4.19,8.84,3.95,1.32,0.00,0.00,1.32,0.78,2.95,0.85,0.00,Matches
229,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,14.2,3.03,1.69,1.83,0.99,0.21,0.92,1.62,56.5,0.70,14.9,4.65,31.3,6.27,7.04,1.55,1.69,0.70,0.00,0.99,0.63,3.66,4.01,0.14,Matches
230,Jakob Glesnes\Jakob-Glesnes,no NOR,DF,Philadelphia,25,1994,16.6,1.45,0.72,0.96,0.42,0.06,0.42,0.96,43.8,0.54,8.61,3.37,39.2,4.70,3.43,0.48,0.78,0.42,0.00,0.36,1.02,2.47,7.17,0.06,Matches
231,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,Nashville,29,1990,16.6,2.71,1.93,1.14,1.33,0.24,0.48,1.39,34.8,0.90,16.0,4.40,27.5,4.76,9.16,2.05,1.20,0.30,0.00,0.90,1.27,3.98,1.14,0.00,Matches
232,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,26,1993,10.4,1.44,0.48,0.96,0.38,0.10,0.77,1.35,57.1,0.58,8.17,2.60,31.8,6.44,1.35,0.38,2.31,0.96,0.00,1.35,0.77,2.21,4.52,0.10,Matches
233,Yeimar Gómez Andrade\Yeimar-Gomez-Andrade,co COL,DF,Seattle,27,1992,18.0,1.72,0.89,1.22,0.50,0.00,0.39,1.11,35.0,0.72,10.0,4.00,40.0,6.67,3.11,0.22,1.33,0.50,0.00,0.83,1.67,3.39,5.67,0.06,Matches
234,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Miami,27,1992,16.0,1.63,1.00,1.38,0.25,0.00,0.63,1.31,47.6,0.69,9.13,2.56,28.1,5.44,3.38,0.31,1.63,0.56,0.00,1.06,0.88,2.50,3.31,0.06,Matches
235,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,31,1988,8.4,0.60,0.36,0.48,0.12,0.00,0.24,0.48,50.0,0.24,7.98,1.79,22.4,5.71,1.90,0.36,1.90,1.07,0.12,0.83,0.60,1.19,5.48,0.00,Matches
236,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,24,1995,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,31,1988,20.8,0.87,0.53,0.58,0.24,0.05,0.43,0.67,64.3,0.24,6.59,2.84,43.1,3.65,2.74,0.19,1.06,0.34,0.00,0.72,0.29,1.15,5.00,0.05,Matches
238,Yony González\Yony-Gonzalez,co COL,FW,LA Galaxy,25,1994,5.3,1.13,0.94,0.57,0.57,0.00,0.38,0.75,50.0,0.38,15.7,3.77,24.1,3.58,5.85,6.23,1.13,0.38,0.00,0.75,0.00,1.13,1.89,0.00,Matches
239,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,29,1991,17.7,1.92,1.41,1.02,0.56,0.34,0.73,2.15,34.2,1.41,13.9,3.90,28.0,4.07,7.57,2.26,1.19,0.17,0.00,1.02,1.13,3.05,0.56,0.06,Matches
240,Julian Gressel\Julian-Gressel,de GER,MFDF,D.C. United,26,1993,18.6,1.72,0.91,1.13,0.43,0.16,0.59,2.31,25.6,1.72,15.4,3.44,22.3,6.18,6.61,2.63,1.40,0.32,0.05,1.08,0.86,2.58,1.13,0.00,Matches
241,Brian Gutiérrez\Brian-Gutierrez,us USA,DFFW,Chicago,16,2003,0.4,5.00,2.50,0.00,2.50,2.50,2.50,2.50,100.0,0.00,42.5,5.00,11.8,12.5,25.0,5.00,2.50,0.00,0.00,2.50,0.00,5.00,0.00,0.00,Matches
242,Cristián Gutiérrez\Cristian-Gutierrez,cl CHI,DFMF,Vancouver,22,1997,7.4,1.49,0.68,0.68,0.81,0.00,0.95,2.70,35.0,1.76,11.9,2.43,20.5,5.81,4.32,1.76,3.11,0.14,0.00,2.97,1.08,2.57,2.16,0.00,Matches
243,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,23,1996,16.0,2.00,1.25,1.56,0.44,0.00,0.75,1.69,44.4,0.94,12.0,3.88,32.3,5.69,4.44,1.88,2.88,0.44,0.00,2.44,0.50,2.50,3.06,0.06,Matches
244,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,35,1984,23.0,0.04,0.04,0.04,0.00,0.00,0.04,0.04,100.0,0.00,0.04,0.04,100.0,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.00,Matches
245,Joe Gyau\Joe-Gyau,us USA,FWDF,FC Cincinnati,27,1992,19.9,1.51,1.16,0.70,0.70,0.10,0.45,0.95,47.4,0.50,13.2,3.92,29.7,5.23,4.87,3.12,1.26,0.05,0.00,1.21,0.25,1.76,0.60,0.00,Matches
246,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,27,1992,8.3,1.33,0.48,0.96,0.36,0.00,0.60,0.96,62.5,0.36,9.52,3.01,31.6,5.90,2.77,0.84,1.57,0.60,0.00,0.96,1.20,2.53,6.63,0.00,Matches
247,Marlon Hairston\Marlon-Hairston,us USA,MFDF,Minnesota,25,1994,4.5,3.33,2.67,1.11,2.00,0.22,1.11,2.22,50.0,1.11,16.9,5.78,34.2,5.56,8.22,3.11,2.00,0.22,0.00,1.78,0.67,4.00,1.56,0.00,Matches
248,Siad Haji\Siad-Haji,us USA,MF,San Jose,20,1999,0.6,6.67,6.67,1.67,1.67,3.33,1.67,1.67,100.0,0.00,21.7,13.3,61.5,8.33,5.00,8.33,1.67,0.00,0.00,1.67,0.00,6.67,0.00,0.00,Matches
249,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,29,1990,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.12,0.12,100.0,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Jordan Hamilton\Jordan-Hamilton,ca CAN,FWDF,Columbus,23,1996,0.2,5.00,0.00,0.00,5.00,0.00,0.00,0.00,,0.00,30.0,5.00,16.7,5.00,25.0,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
251,Niko Hansen\Niko-Hansen,dk DEN,FWMF,Houston,25,1994,8.0,0.75,0.75,0.13,0.25,0.38,0.13,1.38,9.1,1.25,13.4,4.00,29.9,3.38,4.25,5.75,1.38,0.25,0.00,1.13,0.38,1.13,1.00,0.00,Matches
252,Carlos Harvey\Carlos-Harvey,pa PAN,MFFW,LA Galaxy,19,2000,1.2,7.50,1.67,4.17,3.33,0.00,0.00,0.00,,0.00,34.2,8.33,24.4,13.3,17.5,3.33,1.67,0.00,0.00,1.67,0.00,7.50,0.83,0.00,Matches
253,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,36,1984,8.4,1.55,1.19,0.83,0.48,0.24,0.36,0.95,37.5,0.60,7.98,2.26,28.4,4.05,2.86,1.07,2.86,0.83,0.12,2.02,0.71,2.26,3.69,0.00,Matches
254,Thomas Hasal\Thomas-Hasal,ca CAN,GK,Vancouver,20,1999,8.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.24,0.00,0.0,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Jacori Hayes\Jacori-Hayes,us USA,MF,Minnesota,24,1995,6.7,2.09,1.19,0.45,1.34,0.30,0.30,1.04,28.6,0.75,22.5,7.46,33.1,6.72,13.0,2.84,2.39,0.15,0.00,2.24,0.75,2.84,0.15,0.00,Matches
256,Héber\Heber,br BRA,FW,NYCFC,28,1991,9.9,0.40,0.20,0.10,0.00,0.30,0.10,0.61,16.7,0.51,12.4,3.94,31.7,0.40,4.65,7.37,1.11,0.30,0.00,0.81,0.10,0.51,0.40,0.00,Matches
257,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,29,1990,17.1,1.46,0.99,1.11,0.35,0.00,0.64,1.29,50.0,0.64,6.84,2.28,33.3,4.74,1.99,0.12,2.28,1.40,0.00,0.88,0.76,2.22,6.61,0.06,Matches
258,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,26,1993,15.1,2.52,1.66,0.53,1.26,0.73,0.66,2.12,31.3,1.46,17.9,6.16,34.4,2.98,8.81,6.09,2.38,0.26,0.07,2.12,0.33,2.85,0.66,0.00,Matches
259,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,21,1998,8.7,1.26,1.03,0.57,0.46,0.23,0.23,1.26,18.2,1.03,20.0,5.86,29.3,3.56,9.89,6.55,2.07,0.11,0.00,1.95,0.69,1.95,1.49,0.00,Matches
260,Javier Hernández\Javier-Hernandez,mx MEX,FW,LA Galaxy,31,1988,8.4,0.12,0.12,0.00,0.12,0.00,0.12,0.24,50.0,0.12,9.40,2.62,27.8,0.48,2.98,5.95,0.24,0.12,0.00,0.12,0.12,0.24,0.48,0.00,Matches
261,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,22,1997,19.9,2.66,1.61,1.71,0.70,0.25,1.26,2.06,61.0,0.80,12.2,4.52,37.2,5.53,4.67,1.96,2.01,0.40,0.00,1.61,1.41,4.07,1.91,0.00,Matches
262,Federico Higuaín\Federico-Higuain,ar ARG,MFDF,Miami,35,1984,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,13.3,6.67,50.0,3.33,3.33,6.67,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,Matches
263,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,D.C. United,35,1984,1.8,0.56,0.00,0.56,0.00,0.00,0.00,1.11,0.0,1.11,15.0,3.33,22.2,3.33,7.78,3.89,1.11,0.00,0.00,1.11,0.56,1.11,0.00,0.00,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Miami,32,1987,8.9,1.01,0.90,0.56,0.11,0.34,0.22,0.90,25.0,0.67,13.4,3.15,23.5,0.67,5.28,7.42,0.56,0.11,0.00,0.45,0.00,1.01,0.67,0.00,Matches
265,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose,29,1991,2.8,1.43,0.36,1.07,0.36,0.00,0.36,2.50,14.3,2.14,15.0,5.00,33.3,3.21,7.50,4.29,0.71,0.00,0.00,0.71,0.36,1.79,0.36,0.00,Matches
266,Ryan Hollingshead\Ryan-Hollingshead,us USA,DFFW,FC Dallas,28,1991,19.2,2.60,1.56,1.67,0.78,0.16,0.94,2.40,39.1,1.46,11.8,3.07,26.0,6.04,4.27,1.51,2.19,0.57,0.10,1.61,1.20,3.80,3.13,0.05,Matches
267,Erik Holt\Erik-Holt,us USA,DF,Real Salt Lake,23,1996,4.3,1.86,1.40,1.40,0.47,0.00,0.70,2.33,30.0,1.63,11.2,2.09,18.8,7.67,3.26,0.23,1.63,0.47,0.00,1.16,0.00,1.86,5.12,0.00,Matches
268,Shandon Hopeau\Shandon-Hopeau,us USA,FWMF,Seattle,21,1998,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,14.4,0.00,0.0,2.22,4.44,7.78,0.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,Matches
269,Erik Hurtado\Erik-Hurtado,us USA,FW,Sporting KC,29,1990,4.2,1.43,0.95,0.24,0.24,0.95,0.48,0.95,50.0,0.48,13.3,4.76,35.7,0.00,3.81,9.52,0.48,0.24,0.00,0.24,0.24,1.67,0.24,0.00,Matches
270,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Atlanta,23,1996,15.3,1.83,0.98,0.65,0.98,0.20,0.39,1.44,27.3,1.05,18.7,5.36,28.7,5.95,9.93,2.81,1.63,0.13,0.07,1.50,0.65,2.48,0.39,0.00,Matches
271,Miguel Ibarra\Miguel-Ibarra,us USA,FW,Seattle,29,1990,2.8,0.71,0.36,0.36,0.36,0.00,0.36,0.71,50.0,0.36,15.7,6.07,38.6,4.29,7.14,4.29,0.71,0.36,0.00,0.36,0.71,1.43,1.07,0.00,Matches
272,Sebastien Ibeagha\Sebastien-Ibeagha,us USA,DF,NYCFC,28,1992,3.2,1.88,1.25,0.94,0.94,0.00,0.00,0.31,0.0,0.31,11.9,4.38,36.8,6.56,5.00,0.31,3.75,1.25,0.00,2.50,0.63,2.50,5.00,0.00,Matches
273,Milan Iloski\Milan-Iloski,us USA,FW,Real Salt Lake,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
274,Ilsinho\Ilsinho,br BRA,FWMF,Philadelphia,34,1985,7.1,1.69,0.85,0.85,0.42,0.42,0.00,0.99,0.0,0.99,13.9,3.24,23.2,3.66,5.77,4.51,0.99,0.00,0.00,0.99,0.00,1.69,0.70,0.00,Matches
275,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver,23,1996,5.0,1.60,0.80,0.60,0.80,0.20,0.40,2.20,18.2,1.80,12.2,2.60,21.3,4.80,5.60,1.80,2.40,0.20,0.00,2.20,2.00,3.60,1.60,0.00,Matches
276,Emiliano Insúa\Emiliano-Insua,ar ARG,DF,LA Galaxy,31,1989,20.9,2.63,1.77,1.44,1.00,0.19,1.05,2.49,42.3,1.44,12.2,4.45,36.5,6.17,4.69,1.34,1.29,0.19,0.00,1.10,0.57,3.21,2.34,0.00,Matches
277,Clint Irwin\Clint-Irwin,us USA,GK,Colorado,30,1989,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.25,0.00,0.0,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,Matches
278,Aljaž Ivačič\Aljaz-Ivacic,si SVN,GK,Portland,26,1993,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.50,0.00,0.0,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Anthony Jackson-Hamel\Anthony-Jackson-Hamel,ca CAN,FWDF,Montreal,26,1993,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.0,0.91,18.6,6.82,36.6,0.45,6.82,11.4,1.82,0.00,0.00,1.82,0.00,0.00,0.00,0.00,Matches
280,Adam Jahn\Adam-Jahn,us USA,FW,Atlanta,29,1991,11.9,1.09,0.42,0.08,0.84,0.17,0.34,0.76,44.4,0.42,13.2,3.28,24.8,0.67,5.88,6.64,0.42,0.08,0.00,0.34,0.08,1.18,0.50,0.00,Matches
281,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,Los Angeles FC,34,1985,11.9,1.93,1.68,1.34,0.59,0.00,0.84,1.43,58.8,0.59,9.41,4.79,50.9,5.80,3.11,0.50,1.68,0.76,0.00,0.92,0.76,2.69,3.70,0.08,Matches
282,Robin Jansson\Robin-Jansson,se SWE,DF,Orlando City,28,1991,22.0,1.00,0.59,0.68,0.32,0.00,0.32,0.45,70.0,0.14,5.18,2.14,41.2,3.00,1.95,0.23,1.73,0.95,0.00,0.77,0.41,1.41,5.32,0.05,Matches
283,Franco Jara\Franco-Jara,ar ARG,FW,FC Dallas,31,1988,15.3,0.72,0.59,0.07,0.52,0.13,0.07,0.78,8.3,0.72,10.7,2.94,27.6,1.11,4.77,4.77,0.52,0.13,0.00,0.39,0.26,0.98,0.07,0.00,Matches
284,David Jensen\David-Jensen,dk DEN,GK,NY Red Bulls,27,1992,10.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,Matches
285,Hector Jiménez\Hector-Jimenez,us USA,DF,Columbus,31,1988,4.2,1.90,1.43,0.71,0.95,0.24,1.43,1.90,75.0,0.48,9.52,4.29,45.0,4.05,4.76,0.71,1.67,0.24,0.00,1.43,1.67,3.57,1.90,0.00,Matches
286,Sam Johnson\Sam-Johnson,lr LBR,FW,Real Salt Lake,26,1993,3.7,0.54,0.00,0.27,0.00,0.27,0.00,0.27,0.0,0.27,18.9,6.49,34.3,1.89,8.38,8.65,0.81,0.81,0.00,0.00,0.54,1.08,0.81,0.00,Matches
287,Sean Johnson\Sean-Johnson,us USA,GK,NYCFC,30,1989,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.0,0.13,0.17,0.04,25.0,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,Matches
288,Alistair Johnston\Alistair-Johnston,ca CAN,DF,Nashville,21,1998,15.2,2.63,1.45,1.91,0.66,0.07,0.99,1.91,51.7,0.92,16.9,5.46,32.3,8.75,6.25,1.91,2.11,0.39,0.00,1.71,0.33,2.96,2.50,0.00,Matches
289,DeJuan Jones\DeJuan-Jones,us USA,DF,New England,22,1997,12.6,2.14,1.43,0.79,1.03,0.32,0.71,2.06,34.6,1.35,17.0,5.48,32.2,8.25,6.59,2.14,2.14,0.24,0.00,1.90,1.35,3.49,3.33,0.00,Matches
290,Derrick Jones\Derrick-Jones,us USA,MFFW,Nashville,22,1997,10.1,1.68,0.99,0.50,0.79,0.40,0.50,1.39,35.7,0.89,12.7,4.55,35.9,2.87,6.44,3.37,1.29,0.00,0.00,1.29,0.00,1.68,0.59,0.00,Matches
291,Joevin Jones\Joevin-Jones,tt TRI,FWDF,Seattle,28,1991,9.2,0.76,0.43,0.54,0.11,0.11,0.33,1.30,25.0,0.98,7.39,2.17,29.4,2.50,3.48,1.41,0.65,0.11,0.00,0.54,0.43,1.20,1.41,0.00,Matches
292,Siem de Jong\Siem-de-Jong,nl NED,MFFW,FC Cincinnati,31,1989,8.8,1.48,0.80,0.57,0.80,0.11,0.23,0.91,25.0,0.68,11.7,2.95,25.2,3.18,5.68,2.84,0.45,0.00,0.00,0.45,0.45,1.93,0.57,0.00,Matches
293,Judson\Judson,br BRA,MF,San Jose,26,1993,18.8,5.16,3.40,2.61,1.97,0.59,1.54,4.31,35.8,2.77,31.8,9.89,31.1,14.2,15.5,2.13,2.34,0.27,0.00,2.07,1.01,6.17,2.18,0.00,Matches
294,Florian Jungwirth\Florian-Jungwirth,de GER,DF,San Jose,31,1989,17.9,1.84,1.23,0.89,0.95,0.00,1.12,2.01,55.6,0.89,14.1,5.64,39.9,7.71,6.09,0.34,1.90,0.61,0.00,1.28,0.50,2.35,3.41,0.06,Matches
295,Sam Junqua\Sam-Junqua,us USA,DFFW,Houston,23,1996,2.8,2.50,1.43,1.43,0.36,0.71,0.71,1.43,50.0,0.71,15.4,4.29,27.9,6.79,2.86,5.71,2.14,0.00,0.00,2.14,0.00,2.50,1.79,0.00,Matches
