Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
490,Alvas Powell\Alvas-Powell,jm JAM,DF,Miami,25,1994,2.2,25.0,42.3,59.1,502.3,270.5,9.09,13.2,69.0,12.3,17.3,71.1,3.64,9.09,40.0,0.00,0.00,0.00,0.00,2.27,0.45,0.00,4.09,Matches
491,Alejandro Pozuelo\Alejandro-Pozuelo,es ESP,MFFW,Toronto FC,28,1991,22.3,53.9,66.7,80.7,931.0,247.1,27.3,30.0,90.7,18.9,22.7,83.0,6.41,10.6,60.3,0.40,0.36,0.04,2.96,5.25,3.68,0.36,7.40,Matches
492,Jack Price\Jack-Price,eng ENG,MF,Colorado,27,1992,14.6,63.0,75.3,83.6,1359.0,384.8,19.7,21.4,92.0,30.3,33.7,90.0,12.5,19.1,65.2,0.27,0.14,0.14,1.99,7.81,0.62,0.21,5.75,Matches
493,Ralph Priso-Mbongue\Ralph-Priso-Mbongue,ca CAN,MFFW,Toronto FC,17,2002,1.8,58.3,67.8,86.1,1027.8,206.7,26.1,29.4,88.7,27.2,28.9,94.2,5.00,7.22,69.2,0.00,0.06,-0.06,0.56,4.44,1.67,0.00,5.00,Matches
494,Kacper Przybyłko\Kacper-Przybylko,pl POL,FW,Philadelphia,26,1993,21.9,21.6,29.4,73.6,320.0,60.3,13.0,15.7,82.8,6.07,8.86,68.6,1.51,2.42,62.3,0.27,0.25,0.02,1.46,1.14,0.82,0.14,2.15,Matches
495,Alan Pulido\Alan-Pulido,mx MEX,FW,Sporting KC,28,1991,10.6,24.1,28.9,83.3,362.5,50.7,13.8,15.6,88.5,7.74,9.06,85.4,1.51,1.98,76.2,0.47,0.21,0.26,1.32,1.60,0.94,0.00,1.51,Matches
496,Roberto Punčec\Roberto-Puncec,hr CRO,DF,Sporting KC,28,1991,18.6,42.8,48.4,88.5,967.3,275.2,10.1,11.0,91.2,24.4,25.7,94.8,7.96,10.8,73.6,0.05,0.01,0.05,0.11,3.17,0.05,0.00,2.10,Matches
497,Andrew Putna\Andrew-Putna,us USA,GK,Real Salt Lake,25,1994,15.0,17.1,32.3,52.9,593.0,424.5,2.93,3.00,97.8,6.87,7.00,98.1,7.27,22.3,32.6,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,Matches
498,Valeri Qazaishvili\Valeri-Qazaishvili,ge GEO,FWMF,San Jose,27,1993,8.9,30.0,33.6,89.3,518.4,111.6,15.5,16.3,95.2,11.8,13.3,89.0,2.58,3.03,85.2,0.11,0.04,0.07,1.12,2.92,1.12,0.11,3.60,Matches
499,Darwin Quintero\Darwin-Quintero,co COL,FWMF,Houston,32,1987,18.7,38.2,53.5,71.4,754.7,340.6,15.3,19.3,79.7,15.6,19.7,79.1,6.52,11.8,55.5,0.37,0.39,-0.01,3.42,6.26,3.05,0.16,11.2,Matches
500,Romell Quioto\Romell-Quioto,hn HON,FWMF,Montreal,28,1991,16.5,21.0,27.8,75.6,337.6,71.6,12.1,13.2,91.3,6.61,8.24,80.1,2.12,4.73,44.9,0.30,0.14,0.16,1.33,0.73,1.03,0.48,1.58,Matches
501,Jukka Raitala\Jukka-Raitala,fi FIN,DF,Montreal,31,1988,15.0,46.5,55.3,84.1,951.3,416.3,15.2,17.2,88.4,24.7,28.1,87.9,6.33,8.60,73.6,0.00,0.05,-0.05,0.33,5.13,0.27,0.20,3.87,Matches
502,Christian Ramirez\Christian-Ramirez,us USA,FW,Houston,28,1991,7.5,15.9,22.3,71.3,272.8,47.9,8.40,10.9,76.8,4.53,6.27,72.3,2.00,2.40,83.3,0.13,0.15,-0.01,1.07,0.93,0.40,0.00,1.47,Matches
503,Jeizon Ramírez\Jeizon-Ramirez,ve VEN,FWMF,Real Salt Lake,18,2001,1.0,33.0,44.0,75.0,599.0,206.0,13.0,16.0,81.3,15.0,18.0,83.3,4.00,8.00,50.0,0.00,0.10,-0.10,1.00,5.00,0.00,0.00,9.00,Matches
504,Greg Ranjitsingh\Greg-Ranjitsingh,tt TRI,GK,Minnesota,26,1993,3.0,23.0,31.3,73.4,616.7,364.0,4.00,4.00,100.0,12.0,12.7,94.7,6.67,14.3,46.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
505,Ryan Raposo\Ryan-Raposo,ca CAN,MFFW,Vancouver,20,1999,4.3,23.7,31.2,76.1,418.4,91.2,11.4,13.5,84.5,10.0,12.8,78.2,1.86,3.02,61.5,0.00,0.09,-0.09,0.70,1.86,0.93,0.47,1.86,Matches
506,Matthew Real\Matthew-Real,us USA,DF,Philadelphia,20,1999,7.0,35.6,49.6,71.8,690.7,261.4,13.9,15.0,92.4,16.9,20.9,80.8,4.43,11.9,37.3,0.14,0.03,0.11,0.14,2.00,0.43,0.43,3.71,Matches
507,Adrien Regattin\Adrien-Regattin,ma MAR,FWMF,FC Cincinnati,28,1991,7.0,27.1,35.0,77.6,559.7,86.3,12.0,14.4,83.2,8.00,10.4,76.7,6.29,8.43,74.6,0.29,0.13,0.16,1.57,1.86,0.86,0.57,1.71,Matches
508,Winston Reid\Winston-Reid,nz NZL,DF,Sporting KC,31,1988,8.1,34.6,40.5,85.4,855.2,290.9,7.04,8.52,82.6,17.7,19.1,92.3,9.38,12.1,77.6,0.00,0.00,0.00,0.12,3.95,0.12,0.00,2.84,Matches
509,Eric Remedi\Eric-Remedi,ar ARG,MF,Atlanta,24,1995,12.9,41.5,49.3,84.1,894.8,176.0,14.2,16.1,88.0,17.9,19.5,92.0,8.99,12.1,74.4,0.08,0.04,0.04,0.23,3.57,0.54,0.16,2.87,Matches
510,Justin Rennicks\Justin-Rennicks,us USA,FWDF,New England,20,1999,0.4,17.5,20.0,87.5,247.5,122.5,5.00,7.50,66.7,7.50,7.50,100.0,0.00,0.00,,0.00,0.25,-0.25,2.50,0.00,0.00,0.00,2.50,Matches
511,Andrés Reyes\Andres-Reyes,co COL,DF,Miami,20,1999,12.2,29.8,34.8,85.6,650.7,207.9,7.95,8.52,93.3,16.5,18.0,91.8,5.08,7.79,65.3,0.00,0.00,0.00,0.00,1.80,0.08,0.00,1.89,Matches
512,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,Vancouver,26,1993,4.4,26.1,30.5,85.8,481.4,128.0,12.0,13.0,93.0,10.0,11.4,88.0,3.86,4.77,81.0,0.23,0.14,0.09,1.14,3.86,1.14,0.00,3.86,Matches
513,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,D.C. United,26,1993,2.6,26.2,33.5,78.2,533.8,145.8,10.4,12.3,84.4,11.9,13.1,91.2,3.85,7.31,52.6,0.00,0.08,-0.08,1.15,3.85,1.54,0.00,4.62,Matches
514,Andre Reynolds II\Andre-Reynolds-II,us USA,DF,Chicago,18,2001,0.2,25.0,50.0,50.0,535.0,295.0,5.00,5.00,100.0,15.0,25.0,60.0,5.00,15.0,33.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
515,Bryan Reynolds\Bryan-Reynolds,us USA,DF,FC Dallas,18,2001,14.1,41.0,50.7,80.8,717.4,317.8,19.6,22.1,88.8,17.2,20.5,83.7,3.69,6.52,56.5,0.21,0.18,0.04,0.99,2.41,1.49,0.78,3.55,Matches
516,Emanuel Reynoso\Emanuel-Reynoso,ar ARG,MFFW,Minnesota,24,1995,9.2,43.2,56.6,76.2,750.4,275.5,20.8,22.4,92.7,14.2,18.5,77.1,6.30,11.7,53.7,0.65,0.41,0.24,3.48,5.87,1.85,0.43,7.07,Matches
517,Andrés Ricaurte\Andres-Ricaurte,co COL,MF,FC Dallas,28,1991,12.3,55.9,68.9,81.0,1234.1,298.5,18.1,19.8,91.4,24.4,28.8,84.7,12.3,18.4,66.8,0.08,0.23,-0.15,2.68,5.45,1.95,0.49,5.93,Matches
518,Spencer Richey\Spencer-Richey,us USA,GK,FC Cincinnati,27,1992,9.1,24.4,32.1,76.0,725.9,455.3,4.84,4.84,100.0,10.0,10.4,95.8,9.34,16.5,56.7,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,Matches
519,Tosaint Ricketts\Tosaint-Ricketts,ca CAN,FWMF,Vancouver,32,1987,5.1,16.3,21.2,76.9,235.7,44.3,9.61,12.4,77.8,4.71,5.29,88.9,1.18,1.76,66.7,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.78,Matches
520,Alexander Ring\Alexander-Ring,fi FIN,MFFW,NYCFC,28,1991,22.4,45.6,54.9,83.1,932.0,232.1,18.8,21.6,87.4,17.1,19.4,88.2,8.88,12.2,72.9,0.18,0.10,0.08,1.29,4.38,1.29,0.00,3.79,Matches
521,Andrés Ríos\Andres-Rios,ar ARG,FWMF,San Jose,30,1989,18.9,20.8,25.6,81.6,375.2,79.1,10.1,12.0,84.5,6.03,7.41,81.4,3.44,4.23,81.3,0.05,0.12,-0.06,1.53,2.01,0.37,0.00,1.90,Matches
522,Gelmin Rivas\Gelmin-Rivas,ve VEN,FW,D.C. United,30,1989,5.6,15.7,20.4,77.2,238.8,33.8,8.39,10.9,77.0,4.29,5.71,75.0,1.79,1.79,100.0,0.00,0.09,-0.09,0.36,0.71,0.18,0.00,0.89,Matches
523,Robinho\Robinho,br BRA,DFMF,Orlando City,25,1995,1.6,35.6,48.8,73.1,696.9,180.0,12.5,15.6,80.0,19.4,23.1,83.8,3.75,8.13,46.2,0.00,0.13,-0.13,1.25,2.50,0.00,0.00,4.38,Matches
524,Miles Robinson\Miles-Robinson,us USA,DF,Atlanta,22,1997,15.5,57.1,63.9,89.4,1427.1,429.2,10.7,12.1,88.8,30.7,32.6,94.1,15.5,18.6,83.4,0.00,0.00,0.00,0.13,4.58,0.00,0.00,3.94,Matches
525,Robbie Robinson\Robbie-Robinson,us USA,FW,Miami,21,1998,4.8,15.8,19.2,82.6,206.5,49.8,9.79,11.3,87.0,4.79,6.04,79.3,0.42,0.42,100.0,0.00,0.10,-0.10,0.63,1.25,0.42,0.00,0.83,Matches
526,Luis Robles\Luis-Robles,us USA,GK,Miami,35,1984,15.0,17.5,24.2,72.2,520.8,333.3,3.47,3.47,100.0,6.53,6.60,99.0,6.73,13.4,50.2,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
527,Tony Rocha\Tony-Rocha,bz BLZ,MFFW,NYCFC,26,1993,0.6,48.3,65.0,74.4,871.7,285.0,21.7,26.7,81.3,18.3,18.3,100.0,6.67,15.0,44.4,0.00,0.83,-0.83,5.00,6.67,5.00,0.00,10.0,Matches
528,Brian Rodríguez\Brian-Rodriguez,uy URU,FW,Los Angeles FC,19,2000,16.0,24.6,36.4,67.5,432.0,125.0,13.1,16.4,79.8,7.75,10.8,71.7,3.25,7.38,44.1,0.38,0.33,0.04,2.69,0.69,1.88,0.13,3.00,Matches
529,Memo Rodriguez\Memo-Rodriguez,us USA,MFFW,Houston,24,1995,17.7,28.3,37.2,76.1,550.2,147.9,12.4,14.5,85.9,10.1,11.9,84.8,4.86,8.81,55.1,0.11,0.13,-0.02,1.69,2.71,1.53,0.34,3.45,Matches
530,Alex Roldan\Alex-Roldan,us USA,DFFW,Seattle,23,1996,6.4,42.7,56.1,76.0,767.2,294.7,20.9,23.6,88.7,15.8,20.5,77.1,5.31,9.22,57.6,0.16,0.11,0.05,0.78,3.13,1.56,0.63,3.91,Matches
531,Cristian Roldan\Cristian-Roldan,us USA,FWMF,Seattle,24,1995,21.0,40.6,50.8,79.9,770.8,210.1,17.4,20.0,87.1,16.8,19.9,84.4,5.52,8.29,66.7,0.24,0.15,0.09,1.29,3.95,1.33,0.71,4.38,Matches
532,David Romney\David-Romney,us USA,DF,Nashville,26,1993,23.0,37.7,44.4,84.8,871.6,308.3,8.22,8.87,92.6,21.6,23.6,91.3,7.70,11.5,66.8,0.04,0.01,0.03,0.13,1.87,0.09,0.00,1.96,Matches
533,Eloy Room\Eloy-Room,cw CUW,GK,Columbus,30,1989,16.8,20.0,26.7,74.8,599.0,374.5,3.45,3.45,100.0,9.05,9.23,98.1,7.38,13.9,53.2,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,Matches
534,Andy Rose\Andy-Rose,au AUS,DFMF,Vancouver,29,1990,9.5,38.4,45.8,83.9,954.2,361.6,9.26,10.1,91.7,19.1,20.7,91.9,10.1,14.8,68.1,0.11,0.03,0.07,0.11,3.05,0.11,0.00,2.11,Matches
535,Oriol Rosell\Oriol-Rosell,es ESP,MF,Orlando City,27,1992,6.4,56.4,61.9,91.2,1038.0,289.7,24.5,26.7,91.8,23.0,24.5,93.6,7.81,9.22,84.7,0.00,0.00,0.00,0.16,4.53,0.16,0.00,5.00,Matches
536,Keegan Rosenberry\Keegan-Rosenberry,us USA,DF,Colorado,26,1993,15.1,50.7,60.0,84.5,1046.3,335.2,17.2,18.7,91.9,23.8,27.0,88.2,9.01,12.4,72.7,0.07,0.06,0.01,0.86,2.72,0.66,0.33,2.91,Matches
537,Matheus Rossetto\Matheus-Rossetto,br BRA,MFFW,Atlanta,23,1996,8.7,52.0,59.5,87.3,1001.6,219.0,22.3,23.6,94.6,20.9,23.0,91.0,8.28,11.1,74.2,0.00,0.03,-0.03,1.15,6.32,0.34,0.11,4.60,Matches
538,Diego Rossi\Diego-Rossi,uy URU,FW,Los Angeles FC,21,1998,18.8,25.6,31.1,82.4,393.8,99.8,14.4,16.0,90.0,9.10,11.2,81.0,1.33,1.86,71.4,0.16,0.19,-0.03,1.38,1.65,1.28,0.16,2.87,Matches
539,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Real Salt Lake,32,1987,1.9,38.4,47.9,80.2,691.1,136.8,16.3,17.9,91.2,16.8,19.5,86.5,4.21,7.89,53.3,0.00,0.05,-0.05,0.53,4.21,1.05,0.00,3.16,Matches
540,Brian Rowe\Brian-Rowe,us USA,GK,Orlando City,31,1988,4.0,22.5,28.5,78.9,612.3,354.8,3.75,3.75,100.0,12.3,12.5,98.0,6.50,12.3,53.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
541,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England,28,1991,9.9,37.6,51.0,73.7,771.7,257.1,15.3,18.1,84.4,14.3,18.1,79.3,7.27,12.5,58.1,0.00,0.10,-0.10,1.01,5.05,0.71,0.10,4.14,Matches
542,Daniel Royer\Daniel-Royer,at AUT,FW,NY Red Bulls,29,1990,15.0,23.5,32.2,73.1,340.1,100.7,14.9,18.7,79.6,6.67,8.80,75.8,1.40,2.47,56.8,0.13,0.13,0.01,0.73,1.60,1.07,0.33,2.93,Matches
543,Ruan\Ruan,br BRA,DF,Orlando City,24,1995,17.7,36.6,47.5,77.1,656.4,249.3,15.8,17.7,89.1,17.3,22.4,77.3,3.05,5.37,56.8,0.17,0.10,0.07,0.85,2.20,1.41,0.68,4.12,Matches
544,Diego Rubio\Diego-Rubio,cl CHI,FW,Colorado,26,1993,11.5,26.5,35.5,74.8,490.3,101.9,12.3,15.5,79.2,9.74,11.7,83.6,3.74,5.48,68.3,0.26,0.25,0.01,1.39,2.78,1.04,0.00,3.22,Matches
545,Raúl Ruidíaz\Raul-Ruidiaz,pe PER,FW,Seattle,29,1990,15.8,19.7,23.1,85.5,314.5,41.6,10.3,11.8,87.6,6.52,7.15,91.2,1.71,2.34,73.0,0.19,0.20,-0.01,1.14,1.33,0.82,0.00,1.20,Matches
546,Pablo Ruíz\Pablo-Ruiz,ar ARG,MF,Real Salt Lake,21,1998,14.7,49.9,60.0,83.2,1117.6,257.6,16.3,18.0,90.6,22.4,24.7,90.6,11.0,16.0,68.5,0.07,0.04,0.03,1.09,5.51,0.48,0.00,4.22,Matches
547,Albert Rusnák\Albert-Rusnak,sk SVK,MFFW,Real Salt Lake,25,1994,14.3,37.8,47.0,80.4,755.7,195.2,15.9,17.6,90.8,14.7,17.4,84.3,6.57,10.6,61.8,0.14,0.19,-0.05,2.66,2.66,1.19,0.35,3.15,Matches
548,Johnny Russell\Johnny-Russell,sco SCO,FWMF,Sporting KC,29,1990,16.9,24.8,38.6,64.2,511.2,160.9,10.1,13.1,76.6,9.11,12.9,70.6,4.85,9.94,48.8,0.12,0.27,-0.15,1.95,2.49,1.54,0.24,3.96,Matches
549,Marc Rzatkowski\Marc-Rzatkowski,de GER,MFFW,NY Red Bulls,29,1990,7.8,37.1,51.3,72.3,669.6,251.0,17.8,21.0,84.8,13.5,18.2,73.9,4.74,8.46,56.1,0.13,0.09,0.04,1.79,4.10,1.15,0.26,5.00,Matches
550,Michael Salazar\Michael-Salazar,bz BLZ,FW,Houston,27,1992,0.1,30.0,30.0,100.0,440.0,80.0,20.0,20.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
551,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose,33,1986,8.8,34.7,43.9,79.0,629.7,199.0,16.5,18.0,91.8,14.1,17.7,79.5,3.86,6.59,58.6,0.23,0.13,0.10,1.36,1.59,1.14,0.45,3.98,Matches
552,Dániel Sallói\Daniel-Salloi,hu HUN,MF,Sporting KC,23,1996,1.9,20.5,25.8,79.6,250.5,46.3,14.2,14.7,96.4,5.79,7.37,78.6,0.00,1.58,0.0,0.00,0.11,-0.11,1.05,0.53,0.53,0.00,1.05,Matches
553,Ilie Sánchez\Ilie-Sanchez,es ESP,MF,Sporting KC,29,1990,14.0,49.1,60.3,81.5,1012.6,270.9,18.2,20.4,89.2,21.7,24.9,87.4,8.71,12.9,67.4,0.07,0.09,-0.02,0.86,6.57,0.21,0.00,5.36,Matches
554,Richard Sánchez\Richard-Sanchez,mx MEX,GK,Sporting KC,25,1994,1.2,23.3,26.7,87.5,560.0,361.7,8.33,8.33,100.0,8.33,8.33,100.0,6.67,10.0,66.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
555,James Sands\James-Sands,us USA,MFDF,NYCFC,19,2000,15.6,51.7,58.3,88.8,1048.2,281.0,19.2,20.7,92.9,23.4,25.5,91.7,8.33,10.0,83.3,0.06,0.03,0.03,0.45,3.53,0.38,0.00,3.21,Matches
556,Harold Santiago Mosquera\Harold-Santiago-Mosquera,co COL,FW,FC Dallas,24,1995,4.6,27.2,38.3,71.0,561.7,132.8,11.3,14.1,80.0,10.0,12.4,80.7,5.87,9.78,60.0,0.00,0.04,-0.04,0.87,3.04,0.43,0.22,2.61,Matches
557,Sergio Santos Gomes\Sergio-Santos-Gomes,br BRA,FW,Philadelphia,25,1994,13.4,14.9,24.5,60.7,231.4,61.1,8.28,11.6,71.6,4.93,8.51,57.9,0.97,2.09,46.4,0.15,0.18,-0.03,1.49,0.90,0.67,0.22,1.72,Matches
558,Pedro Santos\Pedro-Santos,pt POR,FWMF,Columbus,31,1988,20.4,26.5,38.5,68.7,535.0,170.9,11.0,13.1,84.3,10.3,13.8,75.1,4.80,10.1,47.3,0.34,0.28,0.06,1.86,3.28,1.72,0.39,3.97,Matches
559,C.J. Sapong\CJ-Sapong,us USA,FW,Chicago,31,1988,5.3,14.9,24.9,59.8,239.2,68.9,7.55,11.7,64.5,5.09,8.49,60.0,1.32,2.26,58.3,0.00,0.11,-0.11,0.75,0.57,0.57,0.19,1.70,Matches
560,Joseph Scally\Joseph-Scally,us USA,DF,NYCFC,17,2002,0.8,51.3,62.5,82.0,1032.5,387.5,21.3,23.8,89.5,22.5,27.5,81.8,6.25,8.75,71.4,0.00,0.00,0.00,0.00,3.75,2.50,1.25,2.50,Matches
561,Rodrigo Schlegel\Rodrigo-Schlegel,ar ARG,DF,Orlando City,22,1997,7.2,47.6,54.6,87.3,1041.5,376.4,11.8,13.2,89.5,28.9,31.0,93.3,6.67,9.86,67.6,0.00,0.00,0.00,0.00,3.61,0.14,0.00,3.33,Matches
562,Tate Schmitt\Tate-Schmitt,us USA,DFFW,Real Salt Lake,22,1997,2.8,33.9,46.8,72.5,622.9,206.4,14.6,16.8,87.2,14.6,20.4,71.9,3.93,7.50,52.4,0.00,0.04,-0.04,0.71,2.86,0.36,0.36,3.21,Matches
563,Aaron Schoenfeld\Aaron-Schoenfeld,us USA,FW,Minnesota,29,1990,4.4,16.8,24.8,67.9,189.1,28.2,12.0,14.5,82.8,2.27,5.68,40.0,0.91,1.82,50.0,0.00,0.25,-0.25,1.14,0.91,0.23,0.00,0.91,Matches
564,Patrick Seagrist\Patrick-Seagrist,us USA,DF,NY Red Bulls,21,1998,2.7,26.7,41.5,64.3,482.2,346.7,10.4,13.7,75.7,14.1,19.6,71.7,2.22,6.67,33.3,0.00,0.00,0.00,0.00,3.70,0.00,0.00,6.67,Matches
565,Dante Sealy\Dante-Sealy,us USA,FWDF,FC Dallas,16,2003,0.6,48.3,56.7,85.3,1001.7,393.3,20.0,23.3,85.7,20.0,23.3,85.7,6.67,8.33,80.0,0.00,0.17,-0.17,1.67,8.33,3.33,1.67,8.33,Matches
566,Eddie Segura\Eddie-Segura,co COL,DF,Los Angeles FC,22,1997,20.9,58.7,68.1,86.1,1232.6,468.1,18.2,19.8,91.8,30.5,33.7,90.5,9.47,13.3,71.2,0.00,0.00,0.00,0.10,5.41,0.10,0.00,4.88,Matches
567,Ulises Segura\Ulises-Segura,cr CRC,FWMF,D.C. United,26,1993,7.6,21.1,27.4,76.9,327.1,63.8,11.6,13.8,83.8,6.58,8.55,76.9,1.84,2.76,66.7,0.00,0.05,-0.05,0.79,0.79,0.66,0.39,1.32,Matches
568,Chris Seitz\Chris-Seitz,us USA,GK,D.C. United,32,1987,6.0,19.3,29.5,65.5,595.8,361.2,2.83,2.83,100.0,7.67,8.00,95.8,8.67,18.5,46.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
569,Amar Sejdic\Amar-Sejdic,us USA,MF,Montreal,23,1996,7.6,32.5,41.8,77.7,650.9,165.5,13.2,14.7,89.3,10.8,13.2,82.0,7.11,11.7,60.7,0.00,0.08,-0.08,0.92,4.21,0.92,0.00,4.08,Matches
570,Boris Sekulić\Boris-Sekulic,sk SVK,DF,Chicago,28,1991,20.2,40.1,49.5,81.1,711.3,284.8,17.0,19.0,89.8,18.5,22.0,83.8,3.76,6.39,58.9,0.10,0.09,0.01,0.99,2.72,0.94,0.35,3.42,Matches
571,Brandon Servania\Brandon-Servania,us USA,MF,FC Dallas,20,1999,4.5,30.0,37.8,79.4,496.4,166.9,14.2,15.8,90.1,12.7,14.2,89.1,2.22,5.33,41.7,0.00,0.07,-0.07,0.67,3.11,0.67,0.44,1.56,Matches
572,Jacob Shaffelburg\Jacob-Shaffelburg,ca CAN,MFFW,Toronto FC,20,1999,1.4,12.1,23.6,51.5,200.7,79.3,6.43,9.29,69.2,5.00,7.86,63.6,0.71,2.86,25.0,0.00,0.00,0.00,0.71,0.71,0.71,0.00,2.14,Matches
573,Brek Shea\Brek-Shea,us USA,FWDF,Miami,29,1990,7.0,26.3,38.6,68.1,466.7,149.9,12.0,15.4,77.8,11.6,16.0,72.3,2.43,5.86,41.5,0.00,0.07,-0.07,0.43,1.14,0.43,0.14,3.86,Matches
574,Khiry Shelton\Khiry-Shelton,us USA,FWMF,Sporting KC,26,1993,16.1,21.1,27.4,76.9,316.4,63.4,11.4,14.9,76.7,7.27,8.76,83.0,1.37,1.80,75.9,0.06,0.12,-0.06,1.55,1.86,0.56,0.12,2.17,Matches
575,Andre Shinyashiki\Andre-Shinyashiki,br BRA,FW,Colorado,24,1995,11.4,24.7,32.1,77.0,457.2,93.0,10.5,13.2,80.0,10.8,13.2,82.0,3.16,4.39,72.0,0.00,0.12,-0.12,1.14,2.11,0.53,0.09,2.19,Matches
576,Harry Shipp\Harry-Shipp,us USA,MFFW,Seattle,28,1991,0.4,47.5,62.5,76.0,865.0,182.5,22.5,27.5,81.8,22.5,25.0,90.0,2.50,7.50,33.3,0.00,0.50,-0.50,2.50,0.00,5.00,0.00,7.50,Matches
577,Shamit Shome\Shamit-Shome,ca CAN,DFMF,Montreal,22,1997,3.2,34.7,44.4,78.2,631.6,200.9,13.4,15.0,89.6,16.3,19.4,83.9,4.06,7.19,56.5,0.00,0.00,0.00,0.31,3.44,0.63,0.00,4.06,Matches
578,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,Chicago,32,1987,17.0,26.4,32.1,82.2,691.7,337.9,4.35,4.35,100.0,14.9,15.1,98.8,7.12,12.6,56.5,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,Matches
579,Danilo da Silva\Danilo-da-Silva,br BRA,DF,Los Angeles FC,33,1986,0.4,27.5,32.5,84.6,680.0,200.0,5.00,7.50,66.7,15.0,15.0,100.0,7.50,10.0,75.0,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,Matches
580,Marcelo Silva\Marcelo-Silva,uy URU,DF,Real Salt Lake,30,1989,14.5,39.9,44.9,88.9,811.2,235.2,13.0,14.1,91.7,21.0,22.7,92.7,5.79,7.59,76.4,0.00,0.01,-0.01,0.14,0.55,0.00,0.00,1.38,Matches
581,Josh Sims\Josh-Sims,eng ENG,MF,NY Red Bulls,22,1997,0.5,30.0,36.0,83.3,392.0,100.0,20.0,22.0,90.9,6.00,8.00,75.0,2.00,4.00,50.0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,Matches
582,Seth Sinovic\Seth-Sinovic,us USA,DF,New England,33,1987,0.2,50.0,70.0,71.4,980.0,225.0,5.00,5.00,100.0,45.0,50.0,90.0,0.00,10.0,0.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,Matches
583,Pablo Sisniega\Pablo-Sisniega,mx MEX,GK,Los Angeles FC,24,1995,14.0,17.5,24.8,70.6,447.3,286.6,5.21,5.21,100.0,7.21,7.29,99.0,4.86,12.1,40.2,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,Matches
584,Axel Sjöberg\Axel-Sjoberg,se SWE,DFMF,D.C. United,28,1991,1.9,21.1,23.2,90.9,425.8,134.2,4.74,5.79,81.8,13.2,13.7,96.2,2.63,3.16,83.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
585,Jack Skahan\Jack-Skahan,us USA,MF,San Jose,21,1998,0.1,,,,,,,,,,,,,,,0.00,,,,,,,,Matches
586,Brad Smith\Brad-Smith,au AUS,DFFW,Seattle,25,1994,1.7,42.4,56.5,75.0,717.1,275.9,20.6,22.9,89.7,17.1,23.5,72.5,3.53,7.06,50.0,0.00,0.06,-0.06,0.59,2.35,0.59,0.59,4.71,Matches
587,Graham Smith\Graham-Smith,us USA,DF,Sporting KC,24,1995,3.5,39.1,47.4,82.5,1072.0,310.0,8.29,8.86,93.5,18.0,21.1,85.1,12.9,16.6,77.6,0.00,0.00,0.00,0.00,3.71,0.00,0.00,1.14,Matches
588,Kyle Smith\Kyle-Smith,us USA,DF,Orlando City,28,1992,11.4,48.5,60.0,80.8,909.1,391.6,18.9,20.7,91.1,23.5,26.3,89.3,5.35,10.6,50.4,0.09,0.05,0.04,0.79,3.07,1.14,0.53,4.82,Matches
589,Erik Sorga\Erik-Sorga,ee EST,FW,D.C. United,20,1999,7.5,19.7,25.9,76.3,295.1,27.1,10.8,14.3,75.7,6.93,8.00,86.7,1.33,1.33,100.0,0.00,0.01,-0.01,0.67,0.80,0.13,0.00,0.67,Matches
590,Connor Sparrow\Connor-Sparrow,us USA,GK,Chicago,25,1994,1.0,16.0,30.0,53.3,424.0,245.0,4.00,4.00,100.0,9.00,9.00,100.0,3.00,17.0,17.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
