Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
197,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,28,1991,19,10,821,9.1,0.33,0.33,0.33,0.00,0.00,0.22,0.00,0.33,0.33,0.66,0.33,0.66,0.35,0.35,0.32,0.67,0.35,0.31,0.67,0.35,0.67,Matches
198,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,20,1999,15,5,575,6.4,0.31,0.16,0.31,0.00,0.00,0.00,0.00,0.31,0.16,0.47,0.31,0.47,0.30,0.30,0.14,0.44,0.30,0.15,0.45,0.30,0.45,Matches
199,Jesus Ferreira\Jesus-Ferreira,us USA,MFFW,FC Dallas,19,2000,19,13,973,10.8,0.09,0.09,0.09,0.00,0.00,0.28,0.00,0.09,0.09,0.18,0.09,0.18,0.15,0.15,0.07,0.21,0.14,0.07,0.21,0.14,0.21,Matches
200,Carlos Fierro\Carlos-Fierro,mx MEX,MFFW,San Jose,25,1994,16,11,959,10.7,0.19,0.28,0.19,0.00,0.00,0.19,0.00,0.19,0.28,0.47,0.19,0.47,0.34,0.34,0.13,0.47,0.34,0.14,0.47,0.34,0.47,Matches
201,Jorge Figal\Jorge-Figal,ar ARG,DF,Miami,25,1994,21,21,1742,19.4,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.03,0.13,0.10,0.03,0.14,0.10,0.14,Matches
202,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,36,1983,20,19,1718,19.1,0.10,0.00,0.10,0.00,0.00,0.37,0.00,0.10,0.00,0.10,0.10,0.10,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches
203,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,29,1990,14,12,955,10.6,0.38,0.19,0.38,0.00,0.00,0.00,0.00,0.38,0.19,0.57,0.38,0.57,0.42,0.42,0.11,0.54,0.43,0.11,0.53,0.43,0.53,Matches
204,Oniel Fisher\Oniel-Fisher,jm JAM,DF,D.C. United,28,1991,15,6,678,7.5,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.02,0.03,0.00,0.03,Matches
205,Andrés Flores\Andres-Flores,sv SLV,FWMF,Portland,29,1990,4,3,187,2.1,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,0.05,0.05,0.05,0.10,0.05,0.05,0.11,0.05,0.11,Matches
206,Edison Flores\Edison-Flores,pe PER,MFFW,D.C. United,25,1994,13,11,868,9.6,0.00,0.31,0.00,0.00,0.00,0.10,0.00,0.00,0.31,0.31,0.00,0.31,0.07,0.07,0.21,0.27,0.07,0.20,0.27,0.07,0.27,Matches
207,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,20,1999,17,5,513,5.7,1.05,0.00,1.05,0.00,0.00,0.70,0.00,1.05,0.00,1.05,1.05,1.05,0.40,0.40,0.07,0.47,0.40,0.07,0.47,0.40,0.47,Matches
208,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3,3,270,3.0,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33,0.13,0.13,0.00,0.13,0.13,0.00,0.13,0.13,0.13,Matches
209,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,4,2,197,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.08,0.08,0.00,0.08,Matches
210,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,19,16,1455,16.2,0.19,0.06,0.19,0.00,0.00,0.06,0.00,0.19,0.06,0.25,0.19,0.25,0.28,0.28,0.17,0.45,0.28,0.17,0.45,0.28,0.45,Matches
211,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,13,4,441,4.9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.03,0.02,0.03,Matches
212,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22,22,1980,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
214,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,5,3,302,3.4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.01,0.02,0.01,0.02,Matches
215,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,15,15,1270,14.1,0.00,0.07,0.00,0.00,0.00,0.21,0.00,0.00,0.07,0.07,0.00,0.07,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches
217,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,9,5,463,5.1,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,0.02,0.02,0.10,0.10,0.01,0.09,0.10,0.01,0.10,Matches
218,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,16,11,979,10.9,0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,0.17,0.17,0.13,0.28,0.16,0.13,0.29,0.16,0.29,Matches
219,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,5,2,163,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.17,0.28,0.08,0.19,0.26,0.08,0.26,Matches
220,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19,19,1710,19.0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,9,2,248,2.8,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.36,0.36,0.73,0.36,0.73,0.54,0.54,0.14,0.68,0.54,0.15,0.69,0.54,0.69,Matches
222,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,18,7,824,9.2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.08,0.18,0.11,0.08,0.18,0.11,0.18,Matches
223,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,9,7,510,5.7,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.13,0.13,0.00,0.13,Matches
225,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,18,16,1491,16.6,0.06,0.06,0.06,0.00,0.00,0.36,0.00,0.06,0.06,0.12,0.06,0.12,0.04,0.04,0.05,0.09,0.04,0.05,0.09,0.04,0.09,Matches
226,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,6,4,366,4.1,0.00,0.24,0.00,0.00,0.24,0.00,0.00,0.00,0.25,0.25,0.00,0.25,0.27,0.07,0.32,0.39,0.26,0.33,0.59,0.08,0.40,Matches
227,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,18,17,1558,17.3,0.00,0.17,0.00,0.00,0.00,0.12,0.00,0.00,0.17,0.17,0.00,0.17,0.06,0.06,0.12,0.18,0.06,0.12,0.18,0.06,0.18,Matches
228,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,22,14,1159,12.9,0.08,0.23,0.08,0.00,0.00,0.23,0.00,0.08,0.23,0.31,0.08,0.31,0.05,0.05,0.12,0.17,0.04,0.13,0.17,0.04,0.17,Matches
229,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,17,14,1279,14.2,0.07,0.00,0.07,0.00,0.00,0.35,0.00,0.07,0.00,0.07,0.07,0.07,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
230,Jakob Glesnes\Jakob-Glesnes,no NOR,DF,Philadelphia,25,1994,19,17,1494,16.6,0.06,0.00,0.06,0.00,0.00,0.24,0.00,0.06,0.00,0.06,0.06,0.06,0.02,0.02,0.01,0.04,0.02,0.01,0.03,0.02,0.03,Matches
231,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,Nashville,29,1990,20,18,1490,16.6,0.06,0.00,0.06,0.00,0.00,0.24,0.00,0.06,0.00,0.06,0.06,0.06,0.06,0.06,0.04,0.10,0.06,0.04,0.10,0.06,0.10,Matches
232,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,26,1993,12,11,938,10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
233,Yeimar Gómez Andrade\Yeimar-Gomez-Andrade,co COL,DF,Seattle,27,1992,19,19,1624,18.0,0.11,0.00,0.11,0.00,0.00,0.28,0.00,0.11,0.00,0.11,0.11,0.11,0.08,0.08,0.00,0.09,0.08,0.00,0.09,0.08,0.09,Matches
234,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Miami,27,1992,16,16,1440,16.0,0.13,0.06,0.13,0.00,0.00,0.50,0.00,0.12,0.06,0.19,0.12,0.19,0.09,0.09,0.01,0.09,0.09,0.00,0.09,0.09,0.09,Matches
235,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,31,1988,10,9,754,8.4,0.12,0.00,0.12,0.00,0.00,0.12,0.12,0.12,0.00,0.12,0.12,0.12,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
236,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,24,1995,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,31,1988,23,21,1872,20.8,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
238,Yony González\Yony-Gonzalez,co COL,FW,LA Galaxy,25,1994,9,7,478,5.3,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,0.19,0.19,0.15,0.34,0.19,0.15,0.34,0.19,0.34,Matches
239,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,29,1991,18,18,1597,17.7,0.06,0.28,0.06,0.00,0.00,0.06,0.06,0.06,0.28,0.34,0.06,0.34,0.08,0.08,0.12,0.20,0.08,0.12,0.20,0.08,0.20,Matches
240,Julian Gressel\Julian-Gressel,de GER,MFDF,D.C. United,26,1993,22,19,1674,18.6,0.11,0.16,0.11,0.00,0.00,0.05,0.00,0.11,0.16,0.27,0.11,0.27,0.13,0.13,0.17,0.30,0.13,0.17,0.29,0.13,0.29,Matches
241,Brian Gutiérrez\Brian-Gutierrez,us USA,DFFW,Chicago,16,2003,6,0,33,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,1.50,2.00,0.54,1.60,2.14,0.54,2.14,Matches
242,Cristián Gutiérrez\Cristian-Gutierrez,cl CHI,DFMF,Vancouver,22,1997,12,7,666,7.4,0.00,0.14,0.00,0.00,0.00,0.14,0.00,0.00,0.14,0.14,0.00,0.14,0.00,0.00,0.20,0.20,0.00,0.20,0.20,0.00,0.20,Matches
243,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,23,1996,21,15,1443,16.0,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.06,0.02,0.04,0.06,0.02,0.06,Matches
244,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,35,1984,23,23,2070,23.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Joe Gyau\Joe-Gyau,us USA,FWDF,FC Cincinnati,27,1992,21,20,1795,19.9,0.05,0.00,0.05,0.00,0.00,0.15,0.00,0.05,0.00,0.05,0.05,0.05,0.09,0.09,0.07,0.15,0.08,0.07,0.15,0.08,0.15,Matches
246,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,27,1992,11,8,746,8.3,0.12,0.00,0.12,0.00,0.00,0.24,0.00,0.12,0.00,0.12,0.12,0.12,0.10,0.10,0.02,0.12,0.10,0.03,0.12,0.10,0.12,Matches
247,Marlon Hairston\Marlon-Hairston,us USA,MFDF,Minnesota,25,1994,9,4,408,4.5,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.07,0.02,0.05,0.06,0.02,0.06,Matches
248,Siad Haji\Siad-Haji,us USA,MF,San Jose,20,1999,4,0,53,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.17,0.83,0.64,0.16,0.80,0.64,0.80,Matches
249,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,29,1990,17,17,1530,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Jordan Hamilton\Jordan-Hamilton,ca CAN,FWDF,Columbus,23,1996,2,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,Niko Hansen\Niko-Hansen,dk DEN,FWMF,Houston,25,1994,17,8,716,8.0,0.25,0.13,0.25,0.00,0.00,0.00,0.00,0.25,0.13,0.38,0.25,0.38,0.45,0.45,0.16,0.60,0.45,0.16,0.61,0.45,0.61,Matches
252,Carlos Harvey\Carlos-Harvey,pa PAN,MFFW,LA Galaxy,19,2000,6,1,109,1.2,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
253,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,36,1984,11,8,756,8.4,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.05,0.01,0.04,0.05,0.01,0.05,Matches
254,Thomas Hasal\Thomas-Hasal,ca CAN,GK,Vancouver,20,1999,9,8,753,8.4,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Jacori Hayes\Jacori-Hayes,us USA,MF,Minnesota,24,1995,11,6,600,6.7,0.15,0.15,0.15,0.00,0.00,0.15,0.00,0.15,0.15,0.30,0.15,0.30,0.12,0.12,0.18,0.28,0.11,0.17,0.29,0.11,0.29,Matches
256,Héber\Heber,br BRA,FW,NYCFC,28,1991,12,11,888,9.9,0.10,0.20,0.10,0.00,0.00,0.20,0.00,0.10,0.20,0.30,0.10,0.30,0.32,0.32,0.18,0.52,0.33,0.19,0.52,0.33,0.52,Matches
257,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,29,1990,19,18,1538,17.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.06,0.04,0.01,0.06,0.04,0.06,Matches
258,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,26,1993,21,18,1356,15.1,0.26,0.07,0.26,0.00,0.00,0.40,0.00,0.27,0.07,0.33,0.27,0.33,0.26,0.26,0.19,0.44,0.26,0.18,0.44,0.26,0.44,Matches
259,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,21,1998,16,8,783,8.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.09,0.05,0.04,0.09,0.05,0.09,Matches
260,Javier Hernández\Javier-Hernandez,mx MEX,FW,LA Galaxy,31,1988,12,7,759,8.4,0.24,0.00,0.24,0.00,0.12,0.00,0.00,0.24,0.00,0.24,0.24,0.24,0.42,0.33,0.10,0.42,0.42,0.09,0.51,0.33,0.42,Matches
261,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,22,1997,20,20,1795,19.9,0.00,0.05,0.00,0.00,0.00,0.30,0.00,0.00,0.05,0.05,0.00,0.05,0.04,0.04,0.09,0.12,0.03,0.08,0.12,0.03,0.12,Matches
262,Federico Higuaín\Federico-Higuain,ar ARG,MFDF,Miami,35,1984,4,0,25,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.49,0.00,0.49,0.49,0.49,Matches
263,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,D.C. United,35,1984,10,0,164,1.8,1.11,0.00,1.11,0.00,0.00,0.56,0.00,1.10,0.00,1.10,1.10,1.10,0.61,0.61,0.06,0.67,0.58,0.08,0.67,0.58,0.67,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Miami,32,1987,9,9,801,8.9,0.11,0.22,0.11,0.00,0.11,0.00,0.00,0.11,0.22,0.34,0.11,0.34,0.44,0.35,0.15,0.49,0.44,0.15,0.58,0.35,0.50,Matches
265,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose,29,1991,8,3,252,2.8,0.36,0.00,0.36,0.00,0.00,0.36,0.00,0.36,0.00,0.36,0.36,0.36,0.46,0.46,0.04,0.50,0.46,0.04,0.49,0.46,0.49,Matches
266,Ryan Hollingshead\Ryan-Hollingshead,us USA,DFFW,FC Dallas,28,1991,20,19,1732,19.2,0.21,0.00,0.21,0.00,0.00,0.16,0.00,0.21,0.00,0.21,0.21,0.21,0.17,0.17,0.12,0.29,0.17,0.12,0.29,0.17,0.29,Matches
267,Erik Holt\Erik-Holt,us USA,DF,Real Salt Lake,23,1996,7,4,385,4.3,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.03,0.00,0.03,0.03,0.03,Matches
268,Shandon Hopeau\Shandon-Hopeau,us USA,FWMF,Seattle,21,1998,5,1,84,0.9,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.15,0.00,0.15,0.15,0.15,Matches
269,Erik Hurtado\Erik-Hurtado,us USA,FW,Sporting KC,29,1990,15,3,381,4.2,1.19,0.00,1.19,0.00,0.00,0.00,0.00,1.18,0.00,1.18,1.18,1.18,0.52,0.52,0.02,0.55,0.52,0.02,0.54,0.52,0.54,Matches
270,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Atlanta,23,1996,20,16,1381,15.3,0.13,0.07,0.13,0.00,0.00,0.13,0.00,0.13,0.07,0.20,0.13,0.20,0.03,0.03,0.09,0.12,0.03,0.09,0.12,0.03,0.12,Matches
271,Miguel Ibarra\Miguel-Ibarra,us USA,FW,Seattle,29,1990,12,3,253,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.86,0.00,0.86,0.85,0.00,0.85,0.85,0.85,Matches
272,Sebastien Ibeagha\Sebastien-Ibeagha,us USA,DF,NYCFC,28,1992,7,2,284,3.2,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Milan Iloski\Milan-Iloski,us USA,FW,Real Salt Lake,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
274,Ilsinho\Ilsinho,br BRA,FWMF,Philadelphia,34,1985,22,2,638,7.1,0.42,0.42,0.42,0.00,0.00,0.28,0.00,0.42,0.42,0.85,0.42,0.85,0.21,0.21,0.39,0.61,0.21,0.40,0.61,0.21,0.61,Matches
275,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver,23,1996,5,5,450,5.0,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.02,0.02,0.06,0.08,0.02,0.06,0.08,0.02,0.08,Matches
276,Emiliano Insúa\Emiliano-Insua,ar ARG,DF,LA Galaxy,31,1989,22,22,1884,20.9,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.10,0.10,0.00,0.10,Matches
277,Clint Irwin\Clint-Irwin,us USA,GK,Colorado,30,1989,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Aljaž Ivačič\Aljaz-Ivacic,si SVN,GK,Portland,26,1993,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Anthony Jackson-Hamel\Anthony-Jackson-Hamel,ca CAN,FWDF,Montreal,26,1993,7,2,196,2.2,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.14,0.32,0.21,0.12,0.33,0.21,0.33,Matches
280,Adam Jahn\Adam-Jahn,us USA,FW,Atlanta,29,1991,21,13,1069,11.9,0.25,0.08,0.25,0.00,0.00,0.17,0.00,0.25,0.08,0.34,0.25,0.34,0.18,0.18,0.03,0.21,0.18,0.03,0.21,0.18,0.21,Matches
281,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,Los Angeles FC,34,1985,16,12,1075,11.9,0.08,0.00,0.08,0.00,0.00,0.17,0.00,0.08,0.00,0.08,0.08,0.08,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches
282,Robin Jansson\Robin-Jansson,se SWE,DF,Orlando City,28,1991,22,22,1980,22.0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
283,Franco Jara\Franco-Jara,ar ARG,FW,FC Dallas,31,1988,19,16,1380,15.3,0.46,0.00,0.39,0.07,0.07,0.26,0.00,0.46,0.00,0.46,0.39,0.39,0.47,0.42,0.08,0.50,0.47,0.08,0.55,0.42,0.50,Matches
284,David Jensen\David-Jensen,dk DEN,GK,NY Red Bulls,27,1992,11,10,929,10.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Hector Jiménez\Hector-Jimenez,us USA,DF,Columbus,31,1988,8,4,375,4.2,0.00,0.24,0.00,0.00,0.00,0.24,0.00,0.00,0.24,0.24,0.00,0.24,0.02,0.02,0.14,0.14,0.01,0.14,0.16,0.01,0.16,Matches
286,Sam Johnson\Sam-Johnson,lr LBR,FW,Real Salt Lake,26,1993,10,3,335,3.7,0.27,0.00,0.27,0.00,0.00,0.81,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.05,0.32,0.27,0.05,0.32,0.27,0.32,Matches
287,Sean Johnson\Sean-Johnson,us USA,GK,NYCFC,30,1989,23,23,2070,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Alistair Johnston\Alistair-Johnston,ca CAN,DF,Nashville,21,1998,18,15,1365,15.2,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches
289,DeJuan Jones\DeJuan-Jones,us USA,DF,New England,22,1997,18,13,1134,12.6,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.10,0.03,0.06,0.10,0.03,0.10,Matches
290,Derrick Jones\Derrick-Jones,us USA,MFFW,Nashville,22,1997,18,9,909,10.1,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.20,0.08,0.08,0.09,0.17,0.08,0.09,0.17,0.08,0.17,Matches
291,Joevin Jones\Joevin-Jones,tt TRI,FWDF,Seattle,28,1991,13,10,824,9.2,0.22,0.22,0.22,0.00,0.00,0.11,0.00,0.22,0.22,0.44,0.22,0.44,0.14,0.14,0.03,0.17,0.14,0.03,0.17,0.14,0.17,Matches
292,Siem de Jong\Siem-de-Jong,nl NED,MFFW,FC Cincinnati,31,1989,15,8,794,8.8,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.18,0.05,0.23,0.27,0.05,0.32,0.18,0.23,Matches
293,Judson\Judson,br BRA,MF,San Jose,26,1993,21,20,1696,18.8,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0.00,0.05,0.05,0.05,Matches
294,Florian Jungwirth\Florian-Jungwirth,de GER,DF,San Jose,31,1989,19,18,1610,17.9,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.02,0.02,0.00,0.02,0.02,0.02,Matches
295,Sam Junqua\Sam-Junqua,us USA,DFFW,Houston,23,1996,9,2,256,2.8,0.36,0.00,0.36,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,0.11,0.11,0.00,0.14,0.12,0.01,0.13,0.12,0.13,Matches
