Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
184,Tsubasa Endoh\Tsubasa-Endoh,jp JPN,MFFW,Toronto FC,26,1993,6.9,37.4,32.9,4.49,0.72,0.14,4.49,1.88,1.88,2.46,0.29,1.59,0.29,26.2,4.64,6.52,7.83,27.1,0.58,1.30,0.00,30.4,0.14,0.14,0.43,1.01,Matches
185,Magnus Eriksson\Magnus-Eriksson,se SWE,MF,San Jose,29,1990,5.0,68.8,59.8,9.00,3.60,0.00,7.40,6.60,2.40,4.20,1.40,0.80,0.80,43.8,9.00,16.0,52.2,13.6,1.80,0.20,0.20,54.8,0.20,1.20,0.40,1.80,Matches
186,Franco Escobar\Franco-Escobar,ar ARG,DF,Atlanta,24,1995,15.3,65.2,59.0,6.21,1.83,0.00,6.34,4.05,1.05,0.00,0.00,0.00,0.00,42.0,8.50,14.6,8.69,48.4,2.61,4.38,0.13,53.9,0.13,1.05,0.52,0.72,Matches
187,Cristian Espinoza\Cristian-Espinoza,ar ARG,MFFW,San Jose,24,1995,20.0,48.1,42.6,5.50,0.55,0.05,7.00,2.70,3.90,3.80,1.10,1.15,0.35,32.6,7.05,8.45,5.95,40.1,0.65,1.10,0.15,35.0,0.00,0.70,0.85,2.70,Matches
188,Roger Espinoza\Roger-Espinoza,hn HON,MF,Sporting KC,33,1986,10.5,40.5,40.0,0.48,0.29,0.10,6.38,1.24,0.48,0.00,0.00,0.00,0.00,25.3,7.14,8.00,30.5,5.81,2.19,0.10,0.19,33.1,0.19,1.05,0.38,1.24,Matches
189,Derrick Etienne\Derrick-Etienne,ht HAI,FWMF,Columbus,23,1996,10.0,30.7,30.4,0.30,0.10,0.00,5.50,0.70,2.10,0.00,0.00,0.00,0.00,23.1,3.30,4.30,4.50,25.4,0.30,0.20,0.00,22.2,0.40,0.40,0.50,1.30,Matches
190,Diego Fagúndez\Diego-Fagundez,uy URU,MFFW,New England,24,1995,10.8,48.9,44.5,4.35,1.20,0.00,8.06,2.22,0.65,2.50,0.46,1.39,0.00,32.9,7.13,8.89,2.13,43.6,1.39,0.65,0.28,39.4,0.37,0.93,0.74,0.93,Matches
191,Rod Fanni\Rod-Fanni,fr FRA,DF,Montreal,38,1981,10.5,46.2,44.4,1.81,1.24,0.10,5.05,2.48,0.00,0.00,0.00,0.00,0.00,33.7,6.00,6.48,0.95,42.0,2.10,0.19,0.19,40.7,0.10,0.67,0.38,0.48,Matches
192,Marco Farfan\Marco-Farfan,us USA,DF,Portland,21,1998,9.5,43.6,34.9,8.63,0.74,0.00,4.53,0.84,1.16,0.00,0.00,0.00,0.00,25.2,8.95,9.47,24.7,7.37,2.84,7.89,0.11,34.2,0.11,0.84,1.37,1.26,Matches
193,Andrew Farrell\Andrew-Farrell,us USA,DF,New England,27,1992,19.0,50.3,47.5,2.79,2.53,0.05,4.63,3.37,0.00,0.00,0.00,0.00,0.00,34.4,5.16,10.7,3.32,42.8,2.84,0.26,0.11,41.8,0.11,1.16,0.42,0.74,Matches
194,Felipe\Felipe,br BRA,MF,D.C. United,29,1990,7.0,57.3,54.6,2.71,2.71,0.14,6.43,3.14,0.86,0.00,0.00,0.00,0.00,42.0,5.43,9.86,8.43,47.4,1.14,0.00,0.00,48.3,0.43,0.86,0.71,0.57,Matches
195,Luis Felipe\Luis-Felipe,br BRA,MF,San Jose,24,1996,2.2,42.3,41.8,0.45,0.00,0.45,8.64,1.82,0.00,0.00,0.00,0.00,0.00,31.4,5.91,5.00,27.7,10.5,0.91,0.00,0.00,35.5,0.00,0.45,0.00,0.45,Matches
196,Rolf Feltscher\Rolf-Feltscher,ve VEN,DF,LA Galaxy,29,1990,13.9,50.9,39.6,11.3,1.15,0.00,6.55,1.44,3.17,0.00,0.00,0.00,0.00,26.5,11.1,13.4,3.24,34.3,1.51,10.1,0.00,36.7,0.14,0.86,1.29,1.44,Matches
197,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,28,1991,9.1,25.5,25.2,0.33,0.00,0.00,3.85,0.55,3.63,0.11,0.00,0.00,0.11,19.1,4.29,2.09,22.2,2.20,0.66,0.22,0.00,17.7,0.00,0.99,0.55,1.65,Matches
198,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,20,1999,6.4,25.8,25.0,0.78,0.00,0.00,5.63,0.16,0.78,0.00,0.00,0.00,0.00,20.6,3.13,2.03,3.13,21.1,0.47,0.63,0.31,19.1,0.31,0.47,1.41,0.63,Matches
199,Jesus Ferreira\Jesus-Ferreira,us USA,MFFW,FC Dallas,19,2000,10.8,37.0,35.8,1.20,0.46,0.19,6.85,0.83,0.56,0.00,0.00,0.00,0.00,25.6,6.20,5.19,4.63,30.0,1.48,0.56,0.28,28.1,0.37,1.11,1.02,1.39,Matches
200,Carlos Fierro\Carlos-Fierro,mx MEX,MFFW,San Jose,25,1994,10.7,28.5,27.0,1.50,0.28,0.19,4.67,1.59,2.43,0.37,0.19,0.09,0.00,16.4,4.30,7.76,6.45,20.2,1.03,0.65,0.00,19.9,0.00,0.28,0.37,2.06,Matches
201,Jorge Figal\Jorge-Figal,ar ARG,DF,Miami,25,1994,19.4,53.4,47.6,5.72,1.80,0.00,5.10,3.04,0.46,0.00,0.00,0.00,0.00,35.4,6.19,11.8,3.87,43.4,1.75,3.76,0.10,43.5,0.41,0.93,0.21,1.03,Matches
202,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,36,1983,19.1,63.7,60.6,3.09,2.04,0.00,5.81,3.56,0.37,0.00,0.00,0.00,0.00,48.4,5.24,10.0,54.1,4.71,2.15,1.05,0.21,54.8,0.47,1.47,0.58,0.63,Matches
203,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,29,1990,10.6,22.6,22.1,0.57,0.09,0.09,5.75,0.09,1.70,0.00,0.00,0.00,0.00,13.2,5.09,4.34,5.47,14.5,1.32,0.47,0.28,16.7,0.09,0.19,0.38,1.13,Matches
204,Oniel Fisher\Oniel-Fisher,jm JAM,DF,D.C. United,28,1991,7.5,41.2,31.1,10.1,0.67,0.13,4.00,0.80,1.20,0.00,0.00,0.00,0.00,19.6,9.87,11.7,8.27,21.7,1.33,9.47,0.13,29.5,0.00,1.60,0.67,2.67,Matches
205,Andrés Flores\Andres-Flores,sv SLV,FWMF,Portland,29,1990,2.1,35.2,35.2,0.00,0.00,0.00,6.67,0.00,1.43,0.00,0.00,0.00,0.00,24.3,5.71,5.24,0.95,31.4,2.86,0.00,0.00,27.1,0.48,0.95,0.95,0.95,Matches
206,Edison Flores\Edison-Flores,pe PER,MFFW,D.C. United,25,1994,9.6,36.3,32.9,3.33,0.42,0.10,6.56,1.56,1.98,1.25,1.15,0.00,0.10,24.6,5.52,6.15,27.9,5.00,0.63,1.35,0.42,29.0,0.31,0.52,0.63,1.15,Matches
207,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,20,1999,5.7,31.9,31.2,0.70,0.18,0.18,4.39,0.35,1.05,0.35,0.00,0.00,0.00,26.3,3.68,1.93,3.86,25.8,1.05,0.18,0.53,26.3,0.18,0.70,0.88,1.05,Matches
208,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3.0,59.7,59.0,0.67,0.67,0.33,4.00,1.67,0.00,0.00,0.00,0.00,0.00,49.7,4.33,5.67,54.3,3.67,1.00,0.00,0.00,54.0,0.00,0.00,0.00,1.33,Matches
209,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,2.2,41.8,34.1,7.73,0.45,0.00,4.55,0.00,1.82,0.00,0.00,0.00,0.00,25.5,7.27,9.09,27.7,3.64,1.36,7.27,0.00,33.6,0.00,0.45,0.91,0.45,Matches
210,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,16.2,40.7,37.7,2.96,0.19,0.00,6.42,0.86,2.72,0.00,0.00,0.00,0.00,25.6,7.10,7.96,5.62,29.5,1.85,2.78,0.37,30.4,0.12,0.93,0.80,1.85,Matches
211,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,4.9,74.1,72.9,1.22,0.82,0.00,7.35,3.47,0.41,0.00,0.00,0.00,0.00,58.2,6.94,8.98,11.8,58.4,2.45,0.41,0.41,65.3,0.61,1.84,0.61,0.61,Matches
212,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1.0,25.0,14.0,11.0,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,24.0,4.00,15.0,0.00,0.00,1.00,8.00,0.00,1.00,2.00,0.00,Matches
213,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22.0,34.5,25.9,8.64,2.14,0.00,2.00,0.77,0.00,0.00,0.00,0.00,0.00,20.7,2.09,11.8,6.23,22.9,0.00,0.00,4.50,28.4,0.05,1.00,0.09,0.09,Matches
214,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,3.4,47.9,45.9,2.06,1.76,0.00,2.35,0.59,0.00,0.00,0.00,0.00,0.00,39.1,2.94,5.88,7.35,37.9,1.47,0.29,0.29,41.2,0.29,0.88,0.29,0.59,Matches
215,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,0.1,100.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,20.0,80.0,0.00,0.00,0.00,70.0,0.00,0.00,0.00,20.0,Matches
216,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,14.1,45.7,35.7,10.0,0.57,0.07,4.54,0.78,1.06,0.00,0.00,0.00,0.00,27.2,8.23,10.4,3.12,31.6,1.13,9.43,0.21,36.1,0.07,1.13,0.64,1.56,Matches
217,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,5.1,54.7,43.9,10.8,0.20,0.00,6.27,0.20,1.37,0.20,0.00,0.00,0.00,32.0,8.82,13.9,34.1,5.29,3.73,10.4,0.20,42.4,0.20,2.35,0.20,1.18,Matches
218,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,10.9,27.5,23.8,3.76,0.73,0.00,3.85,1.47,2.84,1.65,0.64,0.46,0.09,18.2,3.58,5.78,4.95,19.6,1.65,0.73,0.09,19.8,0.00,0.46,0.18,1.74,Matches
219,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,1.8,27.8,26.7,1.11,0.00,0.00,6.11,0.56,3.33,0.00,0.00,0.00,0.00,18.3,3.33,6.11,2.78,22.8,1.67,0.00,0.00,19.4,0.00,1.11,0.00,1.11,Matches
220,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19.0,24.8,14.2,10.6,2.47,0.00,1.00,0.32,0.00,0.00,0.00,0.00,0.00,13.9,1.32,9.53,14.3,5.37,0.00,0.00,3.74,18.9,0.00,0.32,0.00,0.05,Matches
221,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,2.8,44.6,43.6,1.07,0.36,0.00,4.64,1.07,2.86,0.00,0.00,0.00,0.00,36.1,3.21,5.36,35.4,6.79,1.43,0.71,0.36,36.8,0.00,0.00,0.00,2.14,Matches
222,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,9.2,43.9,42.9,0.98,0.22,0.11,7.93,0.87,0.54,0.33,0.00,0.00,0.00,32.5,5.87,5.54,4.35,36.6,1.52,0.43,0.11,36.2,0.00,0.87,0.22,1.63,Matches
223,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,0.0,3,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0,2,0,0,0,0,Matches
224,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,5.7,49.1,42.3,6.84,0.53,0.00,5.09,0.53,2.63,0.00,0.00,0.00,0.00,32.3,6.84,10.0,39.5,1.23,1.40,6.32,0.18,40.7,0.53,0.35,0.70,0.53,Matches
225,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,16.6,51.3,42.8,8.49,0.90,0.00,6.93,0.78,2.59,0.00,0.00,0.00,0.00,30.8,9.28,11.2,33.4,6.93,2.11,7.59,0.18,41.1,0.06,1.14,0.48,1.14,Matches
226,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,4.1,69.5,60.0,9.51,3.66,0.00,4.63,2.68,2.93,4.88,1.95,1.71,0.24,49.3,7.07,13.2,57.1,10.5,0.49,0.98,0.49,55.1,0.24,0.49,1.22,3.41,Matches
227,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,17.3,54.9,49.8,5.03,3.35,0.35,5.38,2.83,0.64,1.62,0.58,0.52,0.29,39.5,5.78,9.60,45.2,5.72,3.12,0.06,0.06,46.8,0.12,1.04,0.40,0.87,Matches
228,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,12.9,58.3,56.3,2.02,1.40,0.00,8.68,0.93,0.62,0.08,0.00,0.00,0.00,46.2,5.58,6.51,11.5,44.2,1.63,0.23,0.16,48.7,0.23,0.54,1.47,1.16,Matches
229,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,14.2,58.2,54.9,3.31,1.06,0.00,6.83,2.96,0.92,0.00,0.00,0.00,0.00,39.5,7.75,11.0,3.87,47.3,2.82,2.25,0.21,47.9,0.21,0.99,1.13,0.63,Matches
230,Jakob Glesnes\Jakob-Glesnes,no NOR,DF,Philadelphia,25,1994,16.6,43.0,40.9,2.05,1.81,0.00,4.76,4.10,0.06,0.00,0.00,0.00,0.00,27.8,5.36,9.82,4.58,34.2,1.99,0.24,0.36,36.4,0.06,1.02,0.36,0.36,Matches
231,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,Nashville,29,1990,16.6,59.0,56.4,2.59,2.47,0.00,9.64,3.37,0.24,0.00,0.00,0.00,0.00,45.5,6.87,6.63,47.4,9.46,0.54,0.12,0.36,54.2,0.12,0.42,0.48,0.60,Matches
232,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,26,1993,10.4,48.1,45.3,2.79,2.12,0.00,4.42,1.73,0.00,0.00,0.00,0.00,0.00,34.6,4.71,8.75,5.77,39.4,1.15,0.67,0.19,42.3,0.00,0.58,0.58,0.38,Matches
233,Yeimar Gómez Andrade\Yeimar-Gomez-Andrade,co COL,DF,Seattle,27,1992,18.0,55.9,54.6,1.28,1.11,0.00,4.67,3.50,0.00,0.00,0.00,0.00,0.00,41.6,5.22,9.06,9.06,42.4,2.72,0.17,0.39,47.8,0.22,1.06,0.50,0.72,Matches
234,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Miami,27,1992,16.0,45.1,41.9,3.19,2.88,0.00,4.63,2.69,0.19,0.00,0.00,0.00,0.00,29.9,5.00,10.2,6.69,35.6,1.31,0.31,0.06,37.9,0.13,1.38,0.63,0.63,Matches
235,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,31,1988,8.4,33.9,31.9,2.02,1.90,0.00,2.50,2.62,0.00,0.00,0.00,0.00,0.00,20.7,3.69,9.52,2.50,28.5,2.14,0.12,0.00,27.1,0.24,0.83,0.24,0.83,Matches
236,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,24,1995,2.0,31.0,21.0,10.0,1.50,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,22.5,1.00,7.50,1.50,24.0,0.00,0.00,5.50,25.0,0.50,0.50,0.00,0.00,Matches
237,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,31,1988,20.8,47.4,46.1,1.30,1.15,0.00,4.18,1.15,0.05,0.10,0.00,0.05,0.00,35.5,4.23,7.64,12.8,29.8,3.03,0.05,0.14,41.2,0.00,0.63,0.29,0.43,Matches
238,Yony González\Yony-Gonzalez,co COL,FW,LA Galaxy,25,1994,5.3,25.5,23.8,1.70,0.00,0.00,6.79,0.19,1.51,0.19,0.00,0.00,0.00,18.1,3.77,3.58,4.34,17.9,0.57,0.19,0.57,18.9,0.19,0.38,0.19,1.51,Matches
239,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,29,1991,17.7,65.3,56.4,8.81,4.92,0.06,8.81,4.01,0.96,3.62,1.36,2.15,0.06,45.2,7.01,13.1,11.6,50.7,1.64,0.23,0.28,54.1,0.11,0.62,0.45,0.90,Matches
240,Julian Gressel\Julian-Gressel,de GER,MFDF,D.C. United,26,1993,18.6,51.9,43.4,8.49,2.69,0.11,4.73,3.76,2.74,2.90,0.81,1.24,0.54,27.5,8.49,16.0,2.85,44.3,1.56,2.90,0.11,34.2,0.65,1.18,0.70,2.63,Matches
241,Brian Gutiérrez\Brian-Gutierrez,us USA,DFFW,Chicago,16,2003,0.4,45.0,45.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,20.0,2.50,40.0,2.50,0.00,0.00,25.0,0.00,0.00,2.50,0.00,Matches
242,Cristián Gutiérrez\Cristian-Gutierrez,cl CHI,DFMF,Vancouver,22,1997,7.4,60.1,50.4,9.73,1.76,0.00,6.08,2.43,1.76,1.89,1.08,0.27,0.41,39.1,7.30,13.8,45.0,6.89,1.62,6.08,0.00,47.3,0.54,0.14,1.35,2.16,Matches
243,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,23,1996,16.0,47.7,39.8,7.94,0.50,0.00,5.19,1.25,1.38,0.13,0.13,0.00,0.00,29.0,10.3,8.38,32.0,5.25,2.25,7.31,0.06,38.2,0.19,1.19,0.50,1.50,Matches
244,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,35,1984,23.0,40.4,31.6,8.83,2.57,0.00,4.13,1.83,0.00,0.00,0.00,0.00,0.00,20.8,2.74,16.9,20.7,14.0,0.00,0.00,4.48,32.3,0.22,0.96,0.09,0.17,Matches
245,Joe Gyau\Joe-Gyau,us USA,FWDF,FC Cincinnati,27,1992,19.9,34.9,32.7,2.21,0.20,0.05,5.58,0.40,1.61,0.00,0.00,0.00,0.00,25.8,5.18,3.87,2.51,28.8,0.35,1.96,0.70,28.4,0.05,0.55,0.40,1.36,Matches
246,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,27,1992,8.3,58.9,55.9,3.01,0.48,0.00,5.54,2.89,0.60,0.00,0.00,0.00,0.00,39.4,6.99,12.5,10.0,40.1,3.25,2.53,0.24,49.2,0.00,0.84,0.24,0.24,Matches
247,Marlon Hairston\Marlon-Hairston,us USA,MFDF,Minnesota,25,1994,4.5,44.7,43.1,1.56,0.67,0.00,7.33,0.22,0.67,0.00,0.00,0.00,0.00,32.0,6.67,6.00,3.78,35.1,2.00,0.89,0.44,38.2,0.00,0.67,0.44,1.11,Matches
248,Siad Haji\Siad-Haji,us USA,MF,San Jose,20,1999,0.6,71.7,70.0,1.67,0.00,0.00,11.7,3.33,1.67,0.00,0.00,0.00,0.00,55.0,13.3,3.33,10.0,60.0,0.00,1.67,0.00,66.7,0.00,1.67,1.67,1.67,Matches
249,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,29,1990,17.0,28.5,19.0,9.47,1.82,0.00,2.65,0.47,0.00,0.00,0.00,0.00,0.00,13.8,2.06,12.6,1.29,22.8,0.00,0.00,3.41,19.3,0.24,0.41,0.06,0.12,Matches
250,Jordan Hamilton\Jordan-Hamilton,ca CAN,FWDF,Columbus,23,1996,0.2,35.0,35.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,15.0,10.0,10.0,0.00,10.0,0.00,5.00,20.0,0.00,0.00,0.00,0.00,Matches
251,Niko Hansen\Niko-Hansen,dk DEN,FWMF,Houston,25,1994,8.0,28.8,28.4,0.38,0.00,0.25,6.38,0.50,3.25,0.13,0.00,0.00,0.00,20.8,5.00,3.00,3.25,22.9,1.13,0.25,0.25,20.6,0.00,0.25,0.75,1.25,Matches
252,Carlos Harvey\Carlos-Harvey,pa PAN,MFFW,LA Galaxy,19,2000,1.2,35.8,35.8,0.00,0.00,0.00,8.33,1.67,0.00,0.00,0.00,0.00,0.00,27.5,1.67,6.67,4.17,28.3,1.67,0.00,0.00,31.7,0.00,0.00,0.00,0.00,Matches
253,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,36,1984,8.4,58.3,51.5,6.79,0.24,0.00,3.33,0.48,1.43,0.00,0.00,0.00,0.00,36.7,10.0,11.7,40.2,7.02,2.98,6.55,0.48,47.5,0.24,0.83,0.60,1.43,Matches
254,Thomas Hasal\Thomas-Hasal,ca CAN,GK,Vancouver,20,1999,8.4,33.2,19.2,14.0,2.98,0.00,1.67,1.90,0.00,0.00,0.00,0.00,0.00,14.2,2.38,16.7,4.29,22.9,0.00,0.00,4.52,23.1,0.12,1.19,0.00,0.24,Matches
255,Jacori Hayes\Jacori-Hayes,us USA,MF,Minnesota,24,1995,6.7,47.3,45.1,2.24,1.79,0.60,10.4,0.60,0.45,0.00,0.00,0.00,0.00,41.0,2.54,3.73,9.40,36.9,0.60,0.00,0.00,40.4,0.00,1.19,0.45,1.64,Matches
256,Héber\Heber,br BRA,FW,NYCFC,28,1991,9.9,27.5,26.4,1.11,0.00,0.00,6.97,0.61,0.40,0.00,0.00,0.00,0.00,17.3,6.36,3.84,7.07,16.9,1.31,0.10,1.21,21.2,0.00,0.81,0.40,1.11,Matches
257,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,29,1990,17.1,55.3,54.4,0.88,0.82,0.06,5.79,1.81,0.12,0.00,0.00,0.00,0.00,39.6,5.96,9.71,5.03,47.1,2.05,0.06,0.00,48.1,0.12,0.76,0.82,0.35,Matches
258,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,26,1993,15.1,39.9,39.1,0.73,0.13,0.07,7.88,0.66,1.19,0.13,0.00,0.13,0.00,27.8,6.69,5.36,6.56,29.4,2.25,0.46,0.20,30.5,0.20,0.66,0.86,1.66,Matches
259,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,21,1998,8.7,22.0,20.9,1.03,0.11,0.00,3.68,0.34,0.34,0.80,0.46,0.11,0.11,15.9,2.30,3.79,2.07,18.0,1.03,0.11,0.34,16.6,0.00,0.23,0.23,0.57,Matches
260,Javier Hernández\Javier-Hernandez,mx MEX,FW,LA Galaxy,31,1988,8.4,21.3,18.6,2.74,0.00,0.00,4.29,1.19,0.83,0.00,0.00,0.00,0.00,13.6,4.17,3.57,3.81,15.4,1.07,0.12,0.12,16.4,0.00,0.48,0.24,0.48,Matches
261,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,22,1997,19.9,57.4,46.9,10.5,1.16,0.05,7.89,3.12,2.96,0.10,0.00,0.00,0.10,33.2,11.1,13.1,6.68,39.8,1.16,9.20,0.15,45.0,0.20,0.90,1.16,1.86,Matches
262,Federico Higuaín\Federico-Higuain,ar ARG,MFDF,Miami,35,1984,0.3,100.0,86.7,13.3,0.00,0.00,13.3,0.00,0.00,6.67,0.00,3.33,0.00,66.7,26.7,6.67,10.0,83.3,0.00,6.67,0.00,80.0,0.00,0.00,3.33,6.67,Matches
263,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,D.C. United,35,1984,1.8,87.8,77.8,10.0,3.33,0.00,8.33,6.67,0.56,4.44,1.67,1.67,1.11,62.8,10.0,15.0,7.78,76.1,0.56,1.67,1.67,67.2,1.11,1.11,1.11,0.56,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Miami,32,1987,8.9,32.8,29.4,3.37,0.00,0.11,6.63,2.70,0.45,0.00,0.00,0.00,0.00,22.4,5.96,4.49,3.37,28.0,0.34,0.67,0.22,27.2,0.11,0.56,0.34,1.01,Matches
265,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose,29,1991,2.8,25.7,23.6,2.14,0.00,0.00,6.43,1.07,1.43,0.00,0.00,0.00,0.00,16.8,4.64,4.29,2.86,19.6,0.36,0.36,0.36,15.4,0.36,0.36,0.00,2.14,Matches
266,Ryan Hollingshead\Ryan-Hollingshead,us USA,DFFW,FC Dallas,28,1991,19.2,48.4,41.9,6.46,0.78,0.16,7.50,1.35,1.15,0.05,0.00,0.00,0.00,29.7,10.9,7.76,15.3,23.4,2.34,5.63,0.31,39.4,0.05,0.57,0.31,1.20,Matches
267,Erik Holt\Erik-Holt,us USA,DF,Real Salt Lake,23,1996,4.3,56.0,54.7,1.40,1.40,0.00,4.88,3.72,0.00,0.00,0.00,0.00,0.00,41.2,4.65,10.2,2.56,49.8,2.79,0.00,0.23,46.5,0.00,1.40,0.23,0.93,Matches
268,Shandon Hopeau\Shandon-Hopeau,us USA,FWMF,Seattle,21,1998,0.9,40.0,38.9,1.11,0.00,0.00,5.56,0.00,1.11,0.00,0.00,0.00,0.00,32.2,6.67,1.11,4.44,33.3,1.11,1.11,0.00,31.1,0.00,0.00,1.11,4.44,Matches
269,Erik Hurtado\Erik-Hurtado,us USA,FW,Sporting KC,29,1990,4.2,23.1,21.4,1.67,0.00,0.00,7.86,0.00,0.48,0.00,0.00,0.00,0.00,14.8,4.05,4.29,1.90,16.9,0.95,0.00,0.24,18.3,0.00,0.00,0.00,1.19,Matches
270,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Atlanta,23,1996,15.3,52.9,51.2,1.70,1.18,0.13,6.73,1.90,0.52,0.00,0.00,0.00,0.00,43.6,4.84,4.51,4.12,47.5,0.33,0.26,0.07,47.6,0.13,0.52,0.46,0.52,Matches
271,Miguel Ibarra\Miguel-Ibarra,us USA,FW,Seattle,29,1990,2.8,38.9,38.2,0.71,0.36,0.00,4.64,0.71,1.43,0.00,0.00,0.00,0.00,28.6,5.36,5.00,7.50,27.9,1.79,0.36,0.36,29.6,0.00,0.36,1.07,1.43,Matches
272,Sebastien Ibeagha\Sebastien-Ibeagha,us USA,DF,NYCFC,28,1992,3.2,33.1,31.9,1.25,1.25,0.00,5.31,0.63,0.00,0.00,0.00,0.00,0.00,25.0,3.75,4.38,3.75,26.9,1.88,0.00,0.63,28.8,0.00,0.00,0.00,1.25,Matches
273,Milan Iloski\Milan-Iloski,us USA,FW,Real Salt Lake,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
274,Ilsinho\Ilsinho,br BRA,FWMF,Philadelphia,34,1985,7.1,57.0,53.5,3.52,0.70,0.85,8.17,0.99,0.56,0.42,0.00,0.14,0.00,46.5,7.46,3.10,3.94,48.6,1.27,2.25,0.56,50.1,0.42,0.85,0.42,0.70,Matches
275,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver,23,1996,5.0,57.2,53.0,4.20,2.00,0.40,9.20,2.80,1.40,2.00,0.80,1.00,0.00,41.8,6.20,9.20,12.8,42.2,1.40,0.00,0.20,47.6,0.00,1.00,0.20,1.60,Matches
276,Emiliano Insúa\Emiliano-Insua,ar ARG,DF,LA Galaxy,31,1989,20.9,46.7,38.4,8.33,0.33,0.00,4.50,0.96,2.54,0.00,0.00,0.00,0.00,26.2,9.43,11.1,33.4,2.92,1.77,7.99,0.10,37.3,0.00,0.53,0.29,1.20,Matches
277,Clint Irwin\Clint-Irwin,us USA,GK,Colorado,30,1989,4.0,30.3,22.0,8.25,2.00,0.00,3.25,0.25,0.00,0.00,0.00,0.00,0.00,13.5,3.50,13.3,2.00,21.3,0.25,0.00,6.25,22.0,0.00,0.50,0.00,0.00,Matches
