Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
345,Marvin Loría\Marvin-Loria,cr CRC,FWMF,Portland,22,1997,7.9,1.90,1.90,1.27,0.13,0.51,0.00,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Daniel Lovitz\Daniel-Lovitz,us USA,DF,Nashville,28,1991,21.0,2.10,2.10,0.81,1.05,0.05,0.14,0.05,0.00,0.14,0.14,0.10,0.00,0.00,0.05,0.00,0.00,0.00,Matches
347,Jorge Luis Corrales\Jorge-Luis-Corrales,cu CUB,DF,Montreal,28,1991,11.9,1.68,1.69,1.34,0.34,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Everton Luiz\Everton-Luiz,br BRA,MF,Real Salt Lake,31,1988,10.2,0.39,0.39,0.39,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Adam Lundqvist\Adam-Lundqvist,se SWE,DF,Houston,25,1994,20.2,1.98,1.98,1.68,0.10,0.10,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
350,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland,32,1987,14.6,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
351,Emanuel Maciel\Emanuel-Maciel,ar ARG,MF,Montreal,22,1997,8.6,1.51,1.51,1.28,0.12,0.12,0.00,0.00,0.00,0.47,0.46,0.47,0.00,0.00,0.00,0.00,0.00,0.00,Matches
352,Gary Mackay-Steven\Gary-Mackay-Steven,sco SCO,FWMF,NYCFC,29,1990,10.6,2.08,2.07,1.79,0.00,0.09,0.00,0.09,0.09,0.28,0.28,0.19,0.00,0.09,0.00,0.00,0.00,0.00,Matches
353,Zac MacMath\Zac-MacMath,us USA,GK,Real Salt Lake,28,1991,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Jack Maher\Jack-Maher,us USA,DF,Nashville,20,1999,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Christian Makoun\Christian-Makoun,ve VEN,DF,Miami,19,2000,2.1,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Michael Mancienne\Michael-Mancienne,eng ENG,DF,New England,32,1988,3.5,0.57,0.57,0.57,0.00,0.00,0.00,0.00,0.00,0.29,0.28,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
357,Kekuta Manneh\Kekuta-Manneh,us USA,MF,FC Cincinnati,25,1994,0.7,2.86,2.81,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
358,Kekuta Manneh\Kekuta-Manneh,us USA,FWMF,New England,25,1994,2.0,4.50,4.40,3.50,0.00,0.50,0.50,0.00,0.00,0.50,0.49,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
359,Mauro Manotas\Mauro-Manotas,co COL,FW,Houston,24,1995,14.8,3.18,3.19,2.30,0.00,0.34,0.27,0.27,0.00,0.14,0.14,0.07,0.00,0.00,0.00,0.07,0.00,0.00,Matches
360,J.T. Marcinkowski\JT-Marcinkowski,us USA,GK,San Jose,22,1997,11.0,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Marko Marić\Marko-Maric,hr CRO,GK,Houston,24,1996,23.0,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Paul Marie\Paul-Marie,fr FRA,DF,San Jose,24,1995,4.0,1.50,1.51,1.00,0.00,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Jahkeele Marshall-Rutty\Jahkeele-Marshall-Rutty,ca CAN,FW,Toronto FC,15,2004,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Douglas Martinez\Douglas-Martinez,hn HON,FW,Real Salt Lake,22,1997,9.3,2.04,2.05,1.40,0.00,0.00,0.11,0.32,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
365,Josef Martínez\Josef-Martinez,ve VEN,FW,Atlanta,26,1993,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Tomás Martínez\Tomas-Martinez,ar ARG,MFFW,Houston,24,1995,3.9,2.05,2.07,1.79,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
367,Luís Martins\Luis-Martins,pt POR,DF,Sporting KC,27,1992,8.6,2.44,2.45,1.86,0.35,0.12,0.12,0.00,0.00,0.35,0.35,0.23,0.00,0.12,0.00,0.00,0.00,0.00,Matches
368,Rónald Matarrita\Ronald-Matarrita,cr CRC,DFFW,NYCFC,25,1994,18.3,3.06,3.06,1.80,1.04,0.05,0.00,0.05,0.11,0.22,0.22,0.05,0.11,0.05,0.00,0.00,0.00,0.00,Matches
369,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Miami,32,1987,14.1,1.99,1.98,1.63,0.14,0.00,0.00,0.21,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
370,Jimmy Maurer\Jimmy-Maurer,us USA,GK,FC Dallas,31,1988,15.5,0.19,0.19,0.13,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Chris Mavinga\Chris-Mavinga,cd COD,DF,Toronto FC,28,1991,16.8,0.42,0.42,0.30,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,Matches
372,Olivier Mbaizo\Olivier-Mbaizo,cm CMR,DF,Philadelphia,22,1997,11.7,1.79,1.79,1.62,0.00,0.09,0.09,0.00,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,Matches
373,Thomas McCabe\Thomas-McCabe,us USA,MF,FC Cincinnati,21,1998,0.1,10.0,6.92,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,John McCarthy\John-McCarthy,us USA,GK,Miami,27,1992,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Dax McCarty\Dax-McCarty,us USA,MF,Nashville,32,1987,18.6,2.31,2.31,2.31,0.00,0.00,0.00,0.00,0.00,0.22,0.21,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
376,Mark McKenzie\Mark-McKenzie,us USA,DF,Philadelphia,20,1999,22.0,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Jimmy McLaughlin\Jimmy-McLaughlin,us USA,DF,FC Cincinnati,26,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
378,Thomas McNamara\Thomas-McNamara,us USA,MF,New England,28,1991,9.5,2.84,2.83,2.11,0.11,0.11,0.21,0.21,0.11,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Thomas McNamara\Thomas-McNamara,us USA,FW,Houston,28,1991,2.0,2.50,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
380,Ryan Meara\Ryan-Meara,us USA,GK,NY Red Bulls,29,1990,12.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Jesús Medina\Jesus-Medina,py PAR,MFFW,NYCFC,22,1997,16.5,3.94,3.93,2.67,0.79,0.18,0.18,0.00,0.12,0.24,0.24,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
382,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Chicago,25,1994,22.1,3.26,3.26,1.86,1.00,0.14,0.05,0.23,0.00,0.18,0.18,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
383,Jimmy Medranda\Jimmy-Medranda,co COL,FW,Nashville,25,1994,0.1,10.0,10.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
384,Jimmy Medranda\Jimmy-Medranda,co COL,DFMF,Seattle,25,1994,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
385,Haris Medunjanin\Haris-Medunjanin,ba BIH,MF,FC Cincinnati,34,1985,19.2,3.23,3.23,1.35,1.61,0.00,0.16,0.05,0.05,0.16,0.16,0.05,0.05,0.00,0.05,0.00,0.00,0.00,Matches
386,Phelipe Megiolaro\Phelipe-Megiolaro,br BRA,GK,FC Dallas,20,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,33,1986,19.8,0.30,0.30,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Jhegson Méndez\Jhegson-Mendez,ec ECU,MF,Orlando City,22,1997,12.1,0.91,0.91,0.58,0.25,0.00,0.08,0.00,0.00,0.17,0.17,0.00,0.08,0.00,0.08,0.00,0.00,0.00,Matches
389,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus,29,1990,23.0,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
390,Justin Meram\Justin-Meram,iq IRQ,FWMF,Real Salt Lake,31,1988,12.7,2.76,2.75,1.89,0.00,0.47,0.16,0.24,0.00,0.55,0.55,0.24,0.00,0.24,0.00,0.08,0.00,0.00,Matches
391,Bryan Meredith\Bryan-Meredith,us USA,GK,Vancouver,30,1989,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Romain Métanire\Romain-Metanire,mg MAD,DF,Minnesota,29,1990,19.8,2.22,2.22,1.77,0.05,0.10,0.10,0.15,0.05,0.35,0.35,0.30,0.00,0.00,0.00,0.05,0.00,0.00,Matches
393,Patrick Metcalfe\Patrick-Metcalfe,ca CAN,MF,Vancouver,21,1998,2.3,0.43,0.44,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
394,Fernando Meza\Fernando-Meza,ar ARG,DF,Atlanta,29,1990,11.9,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Nicolás Mezquida\Nicolas-Mezquida,uy URU,MFFW,Colorado,28,1992,5.3,2.83,2.84,2.26,0.00,0.19,0.38,0.00,0.00,0.38,0.38,0.19,0.00,0.00,0.19,0.00,0.00,0.00,Matches
396,Benji Michel\Benji-Michel,us USA,FWMF,Orlando City,22,1997,9.4,2.66,2.67,1.91,0.00,0.21,0.11,0.43,0.00,0.32,0.32,0.21,0.00,0.00,0.11,0.00,0.00,0.00,Matches
397,Djordje Mihailovic\Djordje-Mihailovic,us USA,MFFW,Chicago,21,1998,13.0,3.46,3.47,2.92,0.08,0.23,0.08,0.15,0.00,0.69,0.69,0.46,0.00,0.15,0.08,0.00,0.00,0.00,Matches
398,Manuel Milinković\Manuel-Milinkovic,rs SRB,MFFW,Vancouver,25,1994,10.0,1.90,1.91,1.30,0.00,0.20,0.10,0.20,0.10,0.80,0.80,0.50,0.00,0.10,0.10,0.00,0.10,0.00,Matches
399,Eric Miller\Eric-Miller,us USA,DF,Nashville,27,1993,4.8,0.42,0.41,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Kamal Miller\Kamal-Miller,ca CAN,DF,Orlando City,22,1997,9.0,0.44,0.45,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
401,Tyler Miller\Tyler-Miller,us USA,GK,Minnesota,26,1993,5.0,0.20,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Ben Mines\Ben-Mines,us USA,MFFW,NY Red Bulls,19,2000,1.9,3.16,3.09,2.63,0.00,0.00,0.00,0.53,0.00,1.05,1.03,1.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
403,Alexandru Mitriță\Alexandru-Mitrita,ro ROU,MFFW,NYCFC,24,1995,7.8,3.97,4.00,2.82,0.26,0.00,0.26,0.64,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Youness Mokhtar\Youness-Mokhtar,ma MAR,FWMF,Columbus,28,1991,8.9,2.13,2.12,1.57,0.11,0.22,0.11,0.11,0.00,0.34,0.34,0.22,0.00,0.00,0.11,0.00,0.00,0.00,Matches
405,Kamohelo Mokotjo\Kamohelo-Mokotjo,za RSA,MF,FC Cincinnati,28,1991,6.1,1.80,1.80,1.64,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
406,Kevin Molino\Kevin-Molino,tt TRI,FWMF,Minnesota,29,1990,14.0,4.07,4.07,3.00,0.00,0.21,0.36,0.43,0.07,0.71,0.71,0.64,0.00,0.00,0.07,0.00,0.00,0.00,Matches
407,Mohamed El Monir\Mohamed-El-Monir,ly LBY,DF,Los Angeles FC,27,1992,6.7,2.39,2.38,1.49,0.15,0.30,0.30,0.15,0.00,0.45,0.45,0.15,0.00,0.15,0.15,0.00,0.00,0.00,Matches
408,Jamiro Monteiro\Jamiro-Monteiro,cv CPV,MF,Philadelphia,26,1993,21.5,3.91,3.90,2.51,1.12,0.00,0.00,0.19,0.09,0.42,0.42,0.28,0.09,0.00,0.00,0.05,0.00,0.00,Matches
409,Fredy Montero\Fredy-Montero,co COL,FW,Vancouver,32,1987,11.8,3.22,3.23,2.46,0.17,0.17,0.08,0.34,0.00,0.76,0.76,0.59,0.00,0.00,0.08,0.08,0.00,0.00,Matches
410,Drew Moor\Drew-Moor,us USA,DF,Colorado,36,1984,5.4,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
411,Felipe Mora\Felipe-Mora,cl CHI,FW,Portland,26,1993,13.4,2.39,2.39,1.87,0.00,0.22,0.07,0.22,0.00,0.22,0.22,0.15,0.00,0.00,0.00,0.07,0.00,0.00,Matches
412,Joseph Mora\Joseph-Mora,cr CRC,DF,D.C. United,27,1993,17.6,0.85,0.85,0.51,0.11,0.06,0.06,0.11,0.00,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,Matches
413,Maximiliano Moralez\Maximiliano-Moralez,ar ARG,MFFW,NYCFC,32,1987,9.7,5.05,5.06,3.51,0.93,0.10,0.21,0.21,0.10,0.82,0.83,0.52,0.10,0.00,0.10,0.10,0.00,0.00,Matches
414,Jorge Moreira\Jorge-Moreira,py PAR,DF,Portland,29,1990,1.0,1.00,1.02,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
415,Junior Moreno\Junior-Moreno,ve VEN,MF,D.C. United,26,1993,19.1,1.31,1.31,1.26,0.00,0.00,0.00,0.00,0.05,0.21,0.21,0.16,0.00,0.00,0.00,0.00,0.05,0.00,Matches
416,Marcelino Moreno\Marcelino-Moreno,ar ARG,MFFW,Atlanta,25,1994,5.1,4.12,4.08,1.76,1.18,0.39,0.20,0.59,0.00,0.59,0.58,0.39,0.20,0.00,0.00,0.00,0.00,0.00,Matches
417,Lewis Morgan\Lewis-Morgan,sco SCO,FWMF,Miami,23,1996,21.6,4.63,4.64,2.22,1.90,0.28,0.09,0.14,0.00,0.46,0.46,0.28,0.14,0.05,0.00,0.00,0.00,0.00,Matches
418,Aidan Morris\Aidan-Morris,us USA,MF,Columbus,18,2001,4.1,1.71,1.72,1.46,0.24,0.00,0.00,0.00,0.00,0.24,0.25,0.24,0.00,0.00,0.00,0.00,0.00,0.00,Matches
419,Jordan Morris\Jordan-Morris,us USA,FW,Seattle,25,1994,19.1,2.88,2.88,2.41,0.00,0.21,0.16,0.00,0.10,0.58,0.58,0.37,0.00,0.10,0.10,0.00,0.00,0.00,Matches
420,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,32,1987,10.7,1.50,1.50,1.12,0.00,0.00,0.19,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.00,Matches
421,João Moutinho\Joao-Moutinho,pt POR,DF,Orlando City,22,1998,7.6,1.84,1.85,1.32,0.26,0.26,0.00,0.00,0.00,0.39,0.40,0.13,0.13,0.13,0.00,0.00,0.00,0.00,Matches
422,Chris Mueller\Chris-Mueller,us USA,FWMF,Orlando City,23,1996,16.3,3.19,3.19,2.09,0.37,0.12,0.12,0.49,0.00,0.67,0.68,0.49,0.06,0.06,0.00,0.06,0.00,0.00,Matches
423,Hany Mukhtar\Hany-Mukhtar,de GER,MFFW,Nashville,24,1995,12.1,3.64,3.64,1.98,0.83,0.25,0.08,0.41,0.08,0.58,0.58,0.17,0.25,0.08,0.00,0.08,0.00,0.00,Matches
424,Patrick Mullins\Patrick-Mullins,us USA,FW,Toronto FC,27,1992,4.6,1.96,1.94,1.74,0.00,0.22,0.00,0.00,0.00,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Matches
425,Jake Mulraney\Jake-Mulraney,ie IRL,FWDF,Atlanta,23,1996,7.9,1.65,1.65,1.01,0.13,0.00,0.00,0.51,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
426,James Musa\James-Musa,nz NZL,DFMF,Minnesota,27,1992,1.8,1.11,1.14,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
427,Daniel Musovski\Daniel-Musovski,us USA,FW,Los Angeles FC,24,1995,7.1,1.83,1.83,1.41,0.00,0.14,0.28,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
428,Alex Muyl\Alex-Muyl,us USA,FWMF,Nashville,24,1995,12.1,1.57,1.57,1.07,0.08,0.00,0.08,0.17,0.17,0.33,0.33,0.17,0.08,0.00,0.00,0.08,0.00,0.00,Matches
429,Alex Muyl\Alex-Muyl,us USA,MF,NY Red Bulls,24,1995,0.6,1.67,1.58,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
430,Darlington Nagbe\Darlington-Nagbe,us USA,MF,Columbus,29,1990,13.3,2.03,2.03,1.80,0.08,0.00,0.08,0.08,0.00,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Andy Najar\Andy-Najar,hn HON,DF,Los Angeles FC,26,1993,2.1,1.43,1.46,1.43,0.00,0.00,0.00,0.00,0.00,0.48,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,Matches
432,Younes Namli\Younes-Namli,dk DEN,MFFW,Colorado,25,1994,14.0,3.64,3.64,2.64,0.07,0.79,0.00,0.14,0.00,0.57,0.57,0.43,0.00,0.14,0.00,0.00,0.00,0.00,Matches
433,Nani\Nani,pt POR,FWMF,Orlando City,33,1986,15.8,3.86,3.86,2.28,0.76,0.38,0.19,0.19,0.06,0.63,0.63,0.57,0.00,0.00,0.00,0.06,0.00,0.00,Matches
434,Miguel Navarro\Miguel-Navarro,ve VEN,DF,Chicago,20,1999,10.8,2.04,2.03,1.30,0.19,0.09,0.19,0.19,0.09,0.19,0.18,0.00,0.00,0.00,0.09,0.09,0.00,0.00,Matches
435,Dylan Nealis\Dylan-Nealis,us USA,DF,Miami,21,1998,12.3,1.87,1.87,1.63,0.08,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Sean Nealis\Sean-Nealis,us USA,DF,NY Red Bulls,23,1997,5.0,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Jayden Nelson\Jayden-Nelson,ca CAN,FW,Toronto FC,17,2002,1.6,3.75,3.70,1.25,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
438,John Nelson\John-Nelson,us USA,DF,FC Dallas,21,1998,7.9,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
439,Krisztián Németh\Krisztian-Nemeth,hu HUN,FW,Columbus,31,1989,2.1,0.95,0.96,0.48,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
440,Jake Nerwinski\Jake-Nerwinski,us USA,DF,Vancouver,25,1994,18.9,0.90,0.90,0.69,0.21,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
441,Lee Nguyen\Lee-Nguyen,us USA,MF,Miami,33,1986,1.1,8.18,8.18,1.82,4.55,0.00,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
442,Lee Nguyen\Lee-Nguyen,us USA,MF,New England,33,1986,8.0,5.75,5.76,2.88,2.25,0.38,0.00,0.13,0.13,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
443,Sam Nicholson\Sam-Nicholson,sco SCO,FWDF,Colorado,25,1995,1.9,1.58,1.56,1.05,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
444,Gonzalo Nicolás Martínez\Gonzalo-Nicolas-Martinez,ar ARG,FWMF,Atlanta,26,1993,6.5,5.23,5.20,2.62,1.23,0.46,0.00,0.92,0.00,0.62,0.61,0.31,0.00,0.31,0.00,0.00,0.00,0.00,Matches
445,Jarosław Niezgoda\Jaroslaw-Niezgoda,pl POL,FW,Portland,24,1995,6.7,1.34,1.34,1.34,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
446,Moses Nyeman\Moses-Nyeman,us USA,MF,D.C. United,16,2003,5.5,1.64,1.64,1.09,0.18,0.18,0.00,0.18,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
447,Shane O'Neill\Shane-ONeill,us USA,DF,Seattle,26,1993,13.8,0.43,0.44,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
448,David Ochoa\David-Ochoa,us USA,GK,Real Salt Lake,19,2001,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Chris Odoi-Atsem\Chris-Odoi-Atsem,us USA,DF,D.C. United,24,1995,8.6,0.58,0.58,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
450,Noble Okello\Noble-Okello,ca CAN,MF,Toronto FC,19,2000,0.3,3.33,3.91,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
451,Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FWMF,Montreal,22,1998,5.5,1.64,1.65,1.27,0.00,0.00,0.18,0.18,0.00,0.36,0.37,0.18,0.00,0.00,0.18,0.00,0.00,0.00,Matches
452,Wyatt Omsberg\Wyatt-Omsberg,us USA,DF,Chicago,24,1995,2.1,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Zdeněk Ondrášek\Zdenek-Ondrasek,cz CZE,FW,FC Dallas,31,1988,3.5,1.43,1.45,1.14,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
454,Nedum Onuoha\Nedum-Onuoha,eng ENG,DF,Real Salt Lake,33,1986,14.6,0.82,0.82,0.55,0.00,0.00,0.21,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
455,Ike Opara\Ike-Opara,us USA,DF,Minnesota,30,1989,2.0,0.50,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
456,Kwadwo Opoku\Kwadwo-Opoku,gh GHA,FW,Los Angeles FC,18,2001,0.6,3.33,3.33,1.67,0.00,0.00,0.00,1.67,0.00,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,Matches
457,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,27,1992,15.6,2.12,2.11,1.79,0.13,0.06,0.00,0.06,0.06,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
458,Leonard Owusu\Leonard-Owusu,gh GHA,MF,Vancouver,22,1997,14.5,1.24,1.24,1.03,0.00,0.07,0.00,0.07,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,Juan Pablo Torres\Juan-Pablo-Torres,us USA,FW,NYCFC,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
460,Diego Palacios\Diego-Palacios,ec ECU,DF,Los Angeles FC,20,1999,13.6,1.69,1.69,1.40,0.07,0.00,0.00,0.15,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
461,Marcelo Palomino\Marcelo-Palomino,us USA,MF,Houston,18,2001,0.3,10.0,11.25,3.33,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,James Pantemis\James-Pantemis,ca CAN,GK,Montreal,22,1997,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Cristhian Paredes\Cristhian-Paredes,py PAR,MF,Portland,21,1998,9.1,1.76,1.75,1.43,0.00,0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
