Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
208,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,30,1989,3.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,8.33,0.67,0.33,66.7,Matches
209,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,29,1990,2.2,0.00,0.00,0.00,0.91,0.91,0.00,1.82,0.91,0.45,0.00,0.00,0.00,8.64,2.27,0.45,83.3,Matches
210,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,24,1995,16.2,0.06,0.00,0.00,1.79,1.17,0.12,2.72,0.80,0.68,0.00,0.00,0.00,7.35,0.68,1.23,35.5,Matches
211,Liam Fraser\Liam-Fraser,ca CAN,MF,Toronto FC,21,1998,4.9,0.20,0.00,0.00,1.84,0.41,0.00,0.41,0.20,1.84,0.00,0.00,0.00,9.80,1.02,0.41,71.4,Matches
212,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,21,1998,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
213,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,33,1986,22.0,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,0.00,0.00,,Matches
214,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,23,1996,3.4,0.29,0.00,0.00,0.88,0.59,0.00,0.00,1.47,0.88,0.00,0.00,0.00,8.24,1.76,1.18,60.0,Matches
215,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,17,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
216,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,30,1990,14.1,0.21,0.00,0.00,0.71,0.50,0.07,1.06,0.92,0.71,0.00,0.00,0.00,7.38,0.43,0.28,60.0,Matches
217,Tony Gallacher\Tony-Gallacher,sco SCO,DF,Toronto FC,20,1999,5.1,0.00,0.00,0.00,0.20,0.59,0.00,1.37,0.59,0.78,0.00,0.00,0.00,9.02,2.16,1.57,57.9,Matches
218,Jon Gallagher\Jon-Gallagher,ie IRL,FWMF,Atlanta,23,1996,10.9,0.00,0.00,0.00,1.01,2.29,0.64,2.84,0.64,0.73,0.18,0.00,0.00,4.22,0.64,1.38,31.8,Matches
219,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,26,1993,1.8,0.00,0.00,0.00,1.67,1.67,0.56,3.33,0.00,0.00,0.00,0.00,0.00,7.22,0.56,2.78,16.7,Matches
220,Pedro Gallese\Pedro-Gallese,pe PER,GK,Orlando City,29,1990,19.0,0.11,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
221,Braian Galván\Braian-Galvan,ar ARG,FW,Colorado,19,2000,2.8,0.00,0.00,0.00,1.07,3.21,0.36,2.86,0.00,0.36,0.00,0.00,0.00,7.14,0.00,0.71,0.0,Matches
222,Boniek García\Boniek-Garcia,hn HON,MF,Houston,35,1984,9.2,0.54,0.00,0.00,1.20,0.87,0.00,0.54,0.54,1.52,0.00,0.00,0.00,10.3,0.98,0.65,60.0,Matches
223,Christopher Garcia\Christopher-Garcia,us USA,FW,Real Salt Lake,17,2003,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
224,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,28,1991,5.7,0.18,0.00,0.00,0.88,0.88,0.00,2.63,0.70,1.05,0.00,0.00,0.00,8.60,0.53,0.35,60.0,Matches
225,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,24,1996,16.6,0.36,0.00,0.00,1.02,1.20,0.00,2.59,0.72,1.45,0.06,0.12,0.00,9.46,1.69,0.66,71.8,Matches
226,Carles Gil\Carles-Gil,es ESP,MFFW,New England,27,1992,4.1,0.00,0.00,0.00,0.73,3.41,0.24,2.93,0.24,0.24,0.00,0.00,0.00,6.10,0.00,0.24,0.0,Matches
227,Gastón Giménez\Gaston-Gimenez,py PAR,MF,Chicago,28,1991,17.3,0.12,0.00,0.00,1.50,0.87,0.06,0.64,1.04,1.79,0.00,0.00,0.00,13.6,1.10,1.04,51.4,Matches
228,Francisco Ginella\Francisco-Ginella,uy URU,MF,Los Angeles FC,21,1999,12.9,0.23,0.00,0.00,1.01,0.78,0.00,0.62,0.78,1.47,0.00,0.00,0.00,11.6,0.70,1.01,40.9,Matches
229,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,22,1997,14.2,0.35,0.00,0.00,2.32,0.63,0.14,0.92,0.63,1.69,0.00,0.00,0.00,10.0,3.10,1.83,62.9,Matches
230,Jakob Glesnes\Jakob-Glesnes,no NOR,DF,Philadelphia,25,1994,16.6,0.24,0.00,0.00,0.84,0.54,0.00,0.06,1.02,0.72,0.00,0.00,0.00,10.0,2.89,1.57,64.9,Matches
231,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,Nashville,29,1990,16.6,0.24,0.00,0.00,1.93,3.07,0.00,0.24,1.27,1.93,0.00,0.00,0.00,10.9,1.63,0.54,75.0,Matches
232,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,26,1993,10.4,0.00,0.10,0.00,0.96,0.48,0.10,0.00,0.77,0.48,0.00,0.00,0.10,8.27,1.54,0.87,64.0,Matches
233,Yeimar Gómez Andrade\Yeimar-Gomez-Andrade,co COL,DF,Seattle,27,1992,18.0,0.28,0.00,0.00,1.33,0.78,0.00,0.00,1.67,0.89,0.00,0.06,0.00,11.1,2.72,1.00,73.1,Matches
234,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Miami,27,1992,16.0,0.50,0.00,0.00,1.75,1.63,0.06,0.19,0.88,1.00,0.06,0.06,0.00,8.75,1.94,1.19,62.0,Matches
235,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,31,1988,8.4,0.12,0.12,0.00,1.31,0.12,0.00,0.00,0.60,0.36,0.00,0.12,0.00,7.14,1.07,0.24,81.8,Matches
236,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,24,1995,2.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,,Matches
237,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,31,1988,20.8,0.10,0.00,0.00,0.63,0.29,0.14,0.05,0.29,0.53,0.00,0.00,0.00,8.27,2.93,0.96,75.3,Matches
238,Yony González\Yony-Gonzalez,co COL,FW,LA Galaxy,25,1994,5.3,0.00,0.00,0.00,1.13,3.77,0.38,1.51,0.00,0.94,0.00,0.00,0.00,3.58,2.83,1.70,62.5,Matches
239,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,29,1991,17.7,0.06,0.06,0.00,1.02,0.85,0.06,0.96,1.13,1.41,0.00,0.00,0.00,10.8,0.90,0.40,69.6,Matches
240,Julian Gressel\Julian-Gressel,de GER,MFDF,D.C. United,26,1993,18.6,0.05,0.00,0.00,0.70,0.59,0.27,2.74,0.86,0.91,0.00,0.05,0.00,8.17,0.38,1.18,24.1,Matches
241,Brian Gutiérrez\Brian-Gutierrez,us USA,DFFW,Chicago,16,2003,0.4,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,12.5,0.00,2.50,0.0,Matches
242,Cristián Gutiérrez\Cristian-Gutierrez,cl CHI,DFMF,Vancouver,22,1997,7.4,0.14,0.00,0.00,0.54,1.08,0.14,1.76,1.08,0.68,0.00,0.00,0.00,8.78,1.08,1.62,40.0,Matches
243,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,23,1996,16.0,0.19,0.00,0.00,0.69,1.00,0.00,1.38,0.50,1.25,0.00,0.00,0.00,8.50,1.50,1.19,55.8,Matches
244,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,35,1984,23.0,0.04,0.00,0.00,0.04,0.09,0.00,0.00,0.00,0.04,0.00,0.00,0.00,4.74,0.00,0.00,,Matches
245,Joe Gyau\Joe-Gyau,us USA,FWDF,FC Cincinnati,27,1992,19.9,0.15,0.00,0.00,1.21,2.11,0.15,1.61,0.25,1.16,0.00,0.00,0.00,6.98,0.70,1.31,35.0,Matches
246,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,27,1992,8.3,0.24,0.00,0.00,1.57,0.60,0.00,0.60,1.20,0.48,0.00,0.00,0.00,12.3,5.30,1.81,74.6,Matches
247,Marlon Hairston\Marlon-Hairston,us USA,MFDF,Minnesota,25,1994,4.5,0.22,0.00,0.00,1.33,1.56,0.22,0.67,0.67,2.67,0.00,0.00,0.00,10.0,2.67,0.89,75.0,Matches
248,Siad Haji\Siad-Haji,us USA,MF,San Jose,20,1999,0.6,0.00,0.00,0.00,0.00,1.67,0.00,1.67,0.00,6.67,0.00,0.00,0.00,13.3,0.00,3.33,0.0,Matches
249,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,29,1990,17.0,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,0.00,,Matches
250,Jordan Hamilton\Jordan-Hamilton,ca CAN,FWDF,Columbus,23,1996,0.2,0.00,0.00,0.00,10.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,15.0,40.0,Matches
251,Niko Hansen\Niko-Hansen,dk DEN,FWMF,Houston,25,1994,8.0,0.00,0.00,0.00,1.13,1.50,0.50,3.25,0.38,0.75,0.13,0.00,0.00,6.88,1.25,1.00,55.6,Matches
252,Carlos Harvey\Carlos-Harvey,pa PAN,MFFW,LA Galaxy,19,2000,1.2,0.83,0.00,0.00,2.50,0.83,0.00,0.00,0.00,1.67,0.00,0.00,0.00,9.17,2.50,0.83,75.0,Matches
253,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,36,1984,8.4,0.48,0.00,0.00,1.55,0.83,0.00,1.43,0.71,1.19,0.00,0.12,0.00,10.6,2.14,1.19,64.3,Matches
254,Thomas Hasal\Thomas-Hasal,ca CAN,GK,Vancouver,20,1999,8.4,0.24,0.00,0.00,0.12,0.48,0.00,0.00,0.00,0.00,0.00,0.12,0.00,5.00,0.00,0.00,,Matches
255,Jacori Hayes\Jacori-Hayes,us USA,MF,Minnesota,24,1995,6.7,0.15,0.00,0.00,1.04,2.69,0.00,0.45,0.75,1.19,0.00,0.00,0.00,9.40,0.60,1.34,30.8,Matches
256,Héber\Heber,br BRA,FW,NYCFC,28,1991,9.9,0.20,0.00,0.00,1.52,0.71,0.61,0.40,0.10,0.20,0.00,0.00,0.00,4.65,1.11,2.93,27.5,Matches
257,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,29,1990,17.1,0.00,0.00,0.00,0.53,0.18,0.00,0.12,0.76,0.99,0.00,0.06,0.00,8.65,2.57,1.46,63.8,Matches
258,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,26,1993,15.1,0.40,0.00,0.00,1.52,1.32,0.26,1.19,0.33,1.66,0.07,0.00,0.00,9.40,1.59,1.46,52.2,Matches
259,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,21,1998,8.7,0.00,0.00,0.00,1.38,0.80,0.00,0.34,0.69,1.03,0.00,0.00,0.00,8.16,0.46,1.26,26.7,Matches
260,Javier Hernández\Javier-Hernandez,mx MEX,FW,LA Galaxy,31,1988,8.4,0.00,0.00,0.00,0.24,1.67,0.83,0.83,0.12,0.12,0.00,0.00,0.00,1.43,1.19,2.14,35.7,Matches
261,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,22,1997,19.9,0.30,0.00,0.00,1.36,0.55,0.00,2.96,1.41,1.61,0.00,0.05,0.05,11.4,0.85,1.06,44.7,Matches
262,Federico Higuaín\Federico-Higuain,ar ARG,MFDF,Miami,35,1984,0.3,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,,Matches
263,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,D.C. United,35,1984,1.8,0.56,0.00,0.00,1.11,1.11,0.56,0.56,0.56,0.00,0.00,0.00,0.00,4.44,0.00,1.11,0.0,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Miami,32,1987,8.9,0.00,0.00,0.00,0.67,1.01,0.90,0.45,0.00,0.90,0.00,0.00,0.00,3.93,0.34,1.80,15.8,Matches
265,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose,29,1991,2.8,0.36,0.00,0.00,1.43,0.36,0.36,1.43,0.36,0.36,0.00,0.00,0.00,6.43,2.14,1.79,54.5,Matches
266,Ryan Hollingshead\Ryan-Hollingshead,us USA,DFFW,FC Dallas,28,1991,19.2,0.16,0.00,0.00,1.25,0.89,0.10,1.15,1.20,1.56,0.00,0.05,0.00,9.27,2.50,1.56,61.5,Matches
267,Erik Holt\Erik-Holt,us USA,DF,Real Salt Lake,23,1996,4.3,0.23,0.00,0.00,1.16,0.23,0.00,0.00,0.00,1.40,0.00,0.00,0.00,9.77,1.40,2.09,40.0,Matches
268,Shandon Hopeau\Shandon-Hopeau,us USA,FWMF,Seattle,21,1998,0.9,1.11,0.00,0.00,2.22,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,6.67,1.11,1.11,50.0,Matches
269,Erik Hurtado\Erik-Hurtado,us USA,FW,Sporting KC,29,1990,4.2,0.00,0.00,0.00,1.90,1.67,0.48,0.48,0.24,0.95,0.00,0.00,0.00,4.29,3.33,3.81,46.7,Matches
270,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Atlanta,23,1996,15.3,0.13,0.00,0.00,1.18,0.59,0.13,0.52,0.65,0.98,0.00,0.00,0.00,7.84,0.72,1.05,40.7,Matches
271,Miguel Ibarra\Miguel-Ibarra,us USA,FW,Seattle,29,1990,2.8,0.00,0.00,0.00,0.36,0.00,1.43,1.43,0.71,0.36,0.00,0.00,0.00,8.57,1.43,1.07,57.1,Matches
272,Sebastien Ibeagha\Sebastien-Ibeagha,us USA,DF,NYCFC,28,1992,3.2,0.31,0.00,0.00,0.94,0.31,0.00,0.00,0.63,1.25,0.00,0.00,0.00,7.81,2.50,1.56,61.5,Matches
273,Milan Iloski\Milan-Iloski,us USA,FW,Real Salt Lake,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
274,Ilsinho\Ilsinho,br BRA,FWMF,Philadelphia,34,1985,7.1,0.28,0.00,0.00,1.27,0.99,0.28,0.56,0.00,0.85,0.00,0.00,0.00,8.45,0.56,0.85,40.0,Matches
275,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver,23,1996,5.0,0.00,0.00,0.00,0.40,1.20,0.00,1.40,2.00,0.80,0.00,0.00,0.00,9.60,0.60,0.60,50.0,Matches
276,Emiliano Insúa\Emiliano-Insua,ar ARG,DF,LA Galaxy,31,1989,20.9,0.10,0.00,0.00,0.67,0.53,0.00,2.54,0.57,1.77,0.00,0.00,0.00,9.00,0.77,0.43,64.0,Matches
277,Clint Irwin\Clint-Irwin,us USA,GK,Colorado,30,1989,4.0,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,5.75,0.00,0.00,,Matches
278,Aljaž Ivačič\Aljaz-Ivacic,si SVN,GK,Portland,26,1993,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,,Matches
279,Anthony Jackson-Hamel\Anthony-Jackson-Hamel,ca CAN,FWDF,Montreal,26,1993,2.2,0.91,0.00,0.00,0.91,1.36,0.45,0.91,0.00,0.00,0.00,0.00,0.00,5.00,2.27,4.55,33.3,Matches
280,Adam Jahn\Adam-Jahn,us USA,FW,Atlanta,29,1991,11.9,0.17,0.00,0.00,1.93,0.17,0.84,0.25,0.08,0.42,0.00,0.00,0.00,2.94,2.10,3.53,37.3,Matches
281,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,Los Angeles FC,34,1985,11.9,0.17,0.00,0.00,0.67,0.50,0.00,0.00,0.76,1.68,0.00,0.17,0.00,12.6,1.34,1.09,55.2,Matches
282,Robin Jansson\Robin-Jansson,se SWE,DF,Orlando City,28,1991,22.0,0.14,0.00,0.00,0.41,0.73,0.00,0.05,0.41,0.59,0.00,0.00,0.05,7.18,0.73,1.00,42.1,Matches
283,Franco Jara\Franco-Jara,ar ARG,FW,FC Dallas,31,1988,15.3,0.26,0.00,0.00,1.70,1.76,0.72,0.59,0.26,0.59,0.00,0.00,0.00,4.18,0.46,2.88,13.7,Matches
284,David Jensen\David-Jensen,dk DEN,GK,NY Red Bulls,27,1992,10.3,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.41,0.00,0.00,,Matches
285,Hector Jiménez\Hector-Jimenez,us USA,DF,Columbus,31,1988,4.2,0.24,0.00,0.00,0.95,0.48,0.00,1.19,1.67,1.43,0.00,0.24,0.00,7.14,1.19,1.43,45.5,Matches
286,Sam Johnson\Sam-Johnson,lr LBR,FW,Real Salt Lake,26,1993,3.7,0.81,0.00,0.00,2.16,0.54,0.81,0.81,0.54,0.00,0.00,0.00,0.00,5.68,2.43,7.30,25.0,Matches
287,Sean Johnson\Sean-Johnson,us USA,GK,NYCFC,30,1989,23.0,0.00,0.00,0.00,0.09,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48,0.00,0.00,,Matches
288,Alistair Johnston\Alistair-Johnston,ca CAN,DF,Nashville,21,1998,15.2,0.20,0.07,0.07,1.45,0.59,0.00,1.91,0.33,1.45,0.00,0.00,0.00,8.29,0.66,0.72,47.6,Matches
289,DeJuan Jones\DeJuan-Jones,us USA,DF,New England,22,1997,12.6,0.16,0.00,0.00,1.11,1.27,0.00,3.17,1.35,1.43,0.00,0.00,0.00,12.5,1.27,0.71,64.0,Matches
290,Derrick Jones\Derrick-Jones,us USA,MFFW,Nashville,22,1997,10.1,0.20,0.00,0.00,1.49,2.08,0.00,0.69,0.00,0.99,0.00,0.00,0.00,7.23,2.67,4.75,36.0,Matches
291,Joevin Jones\Joevin-Jones,tt TRI,FWDF,Seattle,28,1991,9.2,0.11,0.00,0.00,0.54,1.52,0.00,1.20,0.43,0.43,0.00,0.00,0.00,7.83,1.09,1.09,50.0,Matches
292,Siem de Jong\Siem-de-Jong,nl NED,MFFW,FC Cincinnati,31,1989,8.8,0.00,0.00,0.00,0.80,0.91,0.11,0.34,0.45,0.80,0.00,0.00,0.00,4.89,1.14,1.25,47.6,Matches
293,Judson\Judson,br BRA,MF,San Jose,26,1993,18.8,0.21,0.00,0.00,2.34,0.74,0.00,0.11,1.01,3.40,0.00,0.00,0.05,11.6,1.17,1.01,53.7,Matches
294,Florian Jungwirth\Florian-Jungwirth,de GER,DF,San Jose,31,1989,17.9,0.22,0.00,0.00,1.40,0.39,0.00,0.06,0.50,1.23,0.00,0.00,0.00,10.0,1.56,1.01,60.9,Matches
295,Sam Junqua\Sam-Junqua,us USA,DFFW,Houston,23,1996,2.8,0.00,0.00,0.00,1.79,0.71,0.00,1.79,0.00,1.43,0.00,0.00,0.00,8.21,2.86,2.14,57.1,Matches
296,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,FW,NY Red Bulls,19,2000,3.0,0.00,0.00,0.00,0.67,1.00,1.00,0.67,0.00,0.00,0.00,0.00,0.00,2.67,1.67,3.00,35.7,Matches
297,Kaku\Kaku,py PAR,MF,NY Red Bulls,25,1995,12.0,0.00,0.00,0.00,0.67,0.58,0.25,2.92,0.50,0.75,0.00,0.00,0.00,6.17,0.17,0.75,18.2,Matches
298,Brent Kallman\Brent-Kallman,us USA,DF,Minnesota,29,1990,3.0,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.67,0.33,0.00,0.00,0.00,13.7,2.00,0.33,85.7,Matches
299,Kei Kamara\Kei-Kamara,sl SLE,FW,Minnesota,35,1984,5.0,0.00,0.00,0.00,0.60,0.60,0.60,0.60,0.00,0.20,0.00,0.00,0.00,4.20,2.60,4.80,35.1,Matches
300,Kei Kamara\Kei-Kamara,sl SLE,FW,Colorado,35,1984,5.8,0.17,0.00,0.00,1.03,0.86,0.17,0.00,0.00,0.00,0.00,0.00,0.00,4.14,4.14,2.76,60.0,Matches
301,Ola Kamara\Ola-Kamara,no NOR,FW,D.C. United,30,1989,14.7,0.00,0.00,0.00,0.75,1.63,1.29,0.27,0.14,0.34,0.00,0.00,0.00,3.81,3.27,4.63,41.4,Matches
302,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago,29,1990,2.2,0.45,0.00,0.00,0.91,0.00,0.00,0.91,0.91,3.18,0.00,0.00,0.00,6.82,2.27,2.27,50.0,Matches
303,Guram Kashia\Guram-Kashia,ge GEO,DF,San Jose,32,1987,5.4,0.19,0.00,0.00,1.67,0.37,0.00,0.00,0.56,2.59,0.00,0.19,0.00,13.3,1.48,0.93,61.5,Matches
304,Aleksandar Katai\Aleksandar-Katai,rs SRB,MFFW,LA Galaxy,28,1991,1.3,1.54,0.00,0.00,3.85,2.31,0.00,3.08,0.77,3.85,0.00,0.00,0.00,6.92,3.08,0.00,100.0,Matches
305,Mark-Anthony Kaye\Mark-Anthony-Kaye,ca CAN,MF,Los Angeles FC,25,1994,12.1,0.08,0.08,0.00,0.99,1.24,0.00,0.58,0.33,1.57,0.00,0.08,0.00,11.7,1.74,1.90,47.7,Matches
306,Aboubacar Keita\Aboubacar-Keita,us USA,DF,Columbus,19,2000,10.5,0.10,0.00,0.00,0.57,1.14,0.10,0.00,0.10,1.14,0.00,0.00,0.00,7.43,1.81,0.67,73.1,Matches
307,Jeremy Kelly\Jeremy-Kelly,us USA,DF,Colorado,22,1997,2.8,0.00,0.00,0.00,0.71,1.43,0.00,0.71,0.36,0.71,0.00,0.00,0.00,11.4,0.36,0.36,50.0,Matches
308,Henry Kessler\Henry-Kessler,us USA,DF,New England,21,1998,20.3,0.10,0.00,0.00,0.69,0.64,0.00,0.00,0.34,1.33,0.00,0.00,0.00,12.0,2.66,1.77,60.0,Matches
309,Jasser Khemiri\Jasser-Khemiri,tn TUN,DF,Vancouver,22,1997,4.3,0.47,0.00,0.00,0.93,0.23,0.00,0.00,0.70,0.23,0.00,0.23,0.00,6.05,1.86,0.70,72.7,Matches
310,Jerome Kiesewetter\Jerome-Kiesewetter,us USA,FW,Miami,26,1993,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,6.67,0.0,Matches
311,Gadi Kinda\Gadi-Kinda,il ISR,MFFW,Sporting KC,25,1994,15.4,0.39,0.06,0.06,2.01,1.69,0.13,1.36,0.39,1.36,0.00,0.00,0.00,7.14,0.00,0.84,0.0,Matches
312,Perry Kitchen\Perry-Kitchen,us USA,MF,LA Galaxy,27,1992,19.1,0.31,0.00,0.00,2.04,1.26,0.00,0.21,0.63,2.15,0.00,0.05,0.00,11.5,1.47,0.99,59.6,Matches
313,Mustafa Kizza\Mustafa-Kizza,ug UGA,DF,Montreal,20,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
314,Jonathan Klinsmann\Jonathan-Klinsmann,us USA,GK,LA Galaxy,22,1997,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,0.00,,Matches
315,Sacha Kljestan\Sacha-Kljestan,us USA,MF,LA Galaxy,34,1985,8.6,0.23,0.00,0.00,1.40,0.58,0.00,0.93,0.81,1.74,0.00,0.00,0.00,14.7,1.98,0.58,77.3,Matches
316,Brad Knighton\Brad-Knighton,us USA,GK,New England,34,1985,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,,Matches
317,Kai Koreniuk\Kai-Koreniuk,nl NED,MFFW,LA Galaxy,21,1998,0.2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.0,0.0,Matches
318,Franko Kovačević\Franko-Kovacevic,hr CRO,FW,FC Cincinnati,20,1999,1.0,0.00,0.00,0.00,0.00,6.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,0.00,,Matches
319,Damir Kreilach\Damir-Kreilach,hr CRO,MFFW,Real Salt Lake,30,1989,19.6,0.20,0.00,0.00,1.43,1.68,0.26,0.41,0.10,0.61,0.00,0.00,0.00,6.79,4.59,3.52,56.6,Matches
320,Bojan Krkić\Bojan-Krkic,es ESP,FWMF,Montreal,29,1990,12.8,0.00,0.00,0.00,0.47,1.56,0.31,0.94,0.47,0.39,0.08,0.00,0.00,5.63,0.31,0.39,44.4,Matches
321,Kenneth Kronholm\Kenneth-Kronholm,de GER,GK,Chicago,34,1985,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,,Matches
322,Yuya Kubo\Yuya-Kubo,jp JPN,MFFW,FC Cincinnati,26,1993,14.2,0.07,0.00,0.00,1.97,2.82,0.14,1.20,0.56,1.41,0.00,0.00,0.00,6.48,0.21,1.06,16.7,Matches
323,Matt LaGrassa\Matt-LaGrassa,us USA,MF,Nashville,27,1993,4.2,0.00,0.00,0.00,1.67,1.19,0.00,0.48,1.19,2.14,0.00,0.00,0.00,13.3,1.67,0.95,63.6,Matches
324,Foster Langsdorf\Foster-Langsdorf,us USA,FW,Minnesota,24,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
325,Lassi Lappalainen\Lassi-Lappalainen,fi FIN,FWDF,Montreal,21,1998,7.6,0.00,0.00,0.00,0.66,0.53,0.53,1.97,0.39,0.66,0.00,0.00,0.00,4.87,0.26,1.18,18.2,Matches
326,Jeff Larentowicz\Jeff-Larentowicz,us USA,MF,Atlanta,36,1983,12.4,0.16,0.00,0.00,1.85,0.73,0.00,0.16,0.65,1.05,0.00,0.00,0.00,11.3,1.45,1.29,52.9,Matches
327,Jesús David Murillo Largacha\Jesus-David-Murillo-Largacha,co COL,DF,Los Angeles FC,25,1994,4.5,0.22,0.00,0.00,1.11,0.22,0.00,0.22,0.44,0.89,0.00,0.00,0.00,15.3,2.67,0.44,85.7,Matches
328,Richie Laryea\Richie-Laryea,ca CAN,DF,Toronto FC,25,1995,15.5,0.13,0.00,0.00,0.97,2.90,0.19,2.00,0.19,1.16,0.06,0.00,0.00,8.77,0.52,0.58,47.1,Matches
329,Ariel Lassiter\Ariel-Lassiter,cr CRC,FWMF,Houston,25,1994,10.5,0.19,0.00,0.00,0.67,1.33,0.76,2.29,0.38,0.19,0.00,0.00,0.00,5.24,0.38,0.48,44.4,Matches
330,Randall Leal\Randall-Leal,cr CRC,MFFW,Nashville,23,1997,17.8,0.11,0.00,0.00,1.80,2.02,0.17,1.69,0.96,1.35,0.00,0.00,0.00,9.10,0.79,1.91,29.2,Matches
331,Kelvin Leerdam\Kelvin-Leerdam,nl NED,DF,Seattle,29,1990,17.1,0.12,0.00,0.00,0.76,0.29,0.18,1.64,0.53,0.58,0.00,0.00,0.00,7.13,1.11,1.17,48.7,Matches
