Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
95,Mohamed Camara\Mohamed-Camara,gn GUI,MF,gr Olympiacos,22,1997,4.6,55.0,1.74,12.4,37.4,8.70,0.43,53.9,2.39,2.61,91.7,2.39,0.00,40.9,225.9,104.8,5.22,1.09,0.22,0.65,1.96,39.6,36.5,92.3,1.96,Matches
96,Emre Can\Emre-Can,de GER,MF,de Dortmund,25,1994,2.0,66.0,0.50,18.5,38.5,15.5,1.00,65.5,3.00,4.50,66.7,3.00,0.00,51.0,265.5,152.0,4.00,1.50,0.00,1.00,1.50,52.0,49.5,95.2,1.50,Matches
97,José Cañas\Jose-Canas,es ESP,MF,rs Red Star,32,1987,3.5,49.1,2.86,20.0,28.6,2.29,0.00,48.9,0.29,0.86,33.3,0.57,0.00,33.4,127.1,25.4,0.57,0.29,0.00,1.14,0.57,38.6,35.7,92.6,0.86,Matches
98,João Cancelo\Joao-Cancelo,pt POR,DF,eng Manchester City,25,1994,6.3,93.5,1.43,17.8,47.1,35.1,2.70,85.1,2.86,4.44,64.3,3.02,0.16,68.9,303.0,171.0,9.05,3.65,0.95,0.95,1.27,70.6,67.1,95.1,2.86,Matches
99,Antonio Candreva\Antonio-Candreva,it ITA,DF,it Inter,32,1987,4.3,50.5,3.49,19.3,22.1,12.6,1.86,42.8,1.63,1.86,87.5,1.63,0.00,32.1,199.5,108.8,4.88,1.16,0.93,0.47,0.47,36.7,32.1,87.3,3.02,Matches
100,Maxence Caqueret\Maxence-Caqueret,fr FRA,MF,fr Lyon,19,2000,3.0,38.0,2.67,11.7,20.3,7.33,0.33,37.7,1.67,1.67,100.0,1.67,0.33,21.0,72.7,38.0,1.67,0.33,0.00,1.67,1.33,20.3,18.3,90.2,3.00,Matches
101,Yannick Carrasco\Yannick-Carrasco,be BEL,MF,es Atlético Madrid,25,1993,1.0,56.0,3.00,6.00,22.0,28.0,7.00,52.0,5.00,8.00,62.5,5.00,1.00,41.0,151.0,96.0,7.00,0.00,2.00,7.00,4.00,43.0,35.0,81.4,8.00,Matches
102,Dani Carvajal\Dani-Carvajal,es ESP,DF,es Real Madrid,27,1992,6.9,87.4,4.78,25.1,37.1,30.1,2.03,78.0,0.43,1.45,30.0,0.58,0.00,51.9,270.4,173.3,8.26,2.61,0.29,0.72,1.01,61.4,57.1,92.9,2.61,Matches
103,Casemiro\Casemiro,br BRA,MF,es Real Madrid,27,1992,7.7,76.8,2.60,20.3,48.8,11.7,0.26,74.8,0.91,0.91,100.0,0.91,0.00,44.8,191.0,101.6,4.16,1.69,0.00,0.65,0.65,56.1,53.4,95.1,1.04,Matches
104,Timothy Castagne\Timothy-Castagne,be BEL,DF,it Atalanta,23,1995,4.4,57.5,2.73,10.5,26.6,24.1,2.95,49.5,0.68,0.91,75.0,0.68,0.00,37.7,152.3,86.6,4.77,1.36,0.45,1.59,0.91,43.4,37.5,86.4,3.86,Matches
105,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,32,1987,1.5,32.0,0.67,8.00,14.7,10.7,2.00,30.7,0.00,0.67,0.0,0.00,0.00,17.3,57.3,14.0,0.67,0.67,0.00,2.67,1.33,40.7,22.0,54.1,6.00,Matches
106,Zeki Çelik\Zeki-Celik,tr TUR,DF,fr Lille,22,1997,6.0,63.8,4.33,19.8,26.7,20.2,2.17,52.5,0.83,1.83,45.5,1.00,0.00,36.8,180.8,110.2,5.67,1.17,0.83,0.50,1.00,40.0,34.8,87.1,3.33,Matches
107,Murilo Cerqueira\Murilo-Cerqueira,br BRA,MFDF,ru Loko Moscow,22,1997,4.1,33.7,4.63,15.1,17.3,1.71,0.24,32.0,0.00,0.00,,0.00,0.00,11.7,40.5,13.7,0.49,0.00,0.00,0.49,0.24,13.2,11.5,87.0,0.00,Matches
108,Franco Cervi\Franco-Cervi,ar ARG,MF,pt Benfica,25,1994,4.4,46.1,1.14,10.5,18.6,19.5,2.95,44.5,0.23,0.68,33.3,0.45,0.00,29.1,156.4,89.5,5.23,0.45,0.45,0.91,0.68,36.4,28.0,76.9,5.45,Matches
109,Leonardo César Jardim\Leonardo-Cesar-Jardim,br BRA,GK,fr Lille,24,1995,0.2,35.0,30.0,35.0,0.00,0.00,0.00,20.0,0.00,0.00,,0.00,0.00,10.0,45.0,30.0,0.00,0.00,0.00,0.00,0.00,5.00,5.00,100.0,0.00,Matches
110,Rayan Cherki\Rayan-Cherki,fr FRA,MF,fr Lyon,15,2003,0.4,32.5,0.00,5.00,10.0,17.5,2.50,32.5,0.00,0.00,,0.00,0.00,22.5,167.5,127.5,5.00,0.00,0.00,2.50,5.00,35.0,20.0,57.1,5.00,Matches
111,Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,es Valencia,28,1990,2.9,38.3,1.38,6.90,20.7,13.4,1.72,37.2,0.69,1.03,66.7,0.69,0.00,27.2,160.0,80.3,3.79,0.69,0.00,1.03,0.34,33.4,25.9,77.3,4.48,Matches
112,Chiquinho\Chiquinho,pt POR,MFFW,pt Benfica,24,1995,3.0,50.3,0.67,9.33,25.0,20.7,3.00,48.7,0.67,2.33,28.6,0.67,0.00,37.7,226.0,135.0,6.67,3.00,0.33,1.67,1.33,46.0,36.0,78.3,9.33,Matches
113,Andreas Christensen\Andreas-Christensen,dk DEN,DF,eng Chelsea,23,1996,4.0,50.0,7.25,27.3,24.0,0.25,0.25,49.0,0.25,0.25,100.0,0.25,0.00,30.3,104.0,36.0,1.75,0.00,0.00,0.00,0.25,32.5,32.3,99.2,0.00,Matches
114,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Valencia,30,1989,6.0,36.7,33.3,36.5,0.17,0.00,0.00,23.2,0.00,0.00,,0.00,0.00,17.0,96.5,71.3,0.00,0.00,0.00,0.00,0.00,13.2,13.2,100.0,0.00,Matches
115,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,23,1996,6.1,60.2,0.16,3.11,16.7,44.9,10.7,59.5,3.61,5.74,62.9,4.10,0.00,51.6,310.2,203.0,13.0,2.62,2.79,3.44,1.97,61.8,49.3,79.8,15.2,Matches
116,Dion Cools\Dion-Cools,be BEL,MF,be Club Brugge,23,1996,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,Matches
117,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,es Valencia,28,1991,4.8,52.5,4.58,21.5,30.0,4.79,0.21,52.1,1.25,2.29,54.5,1.46,0.00,37.5,126.9,47.1,2.50,0.63,0.00,0.63,1.04,35.2,32.3,91.7,1.04,Matches
118,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,33,1986,5.8,41.9,11.4,26.4,18.4,0.34,0.17,39.7,0.00,0.00,,0.00,0.00,21.4,158.3,93.8,1.38,0.00,0.00,0.00,0.00,22.1,21.9,99.2,0.34,Matches
119,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFMF,fr Lyon,22,1996,6.1,50.5,2.62,11.6,19.8,21.8,3.28,44.6,1.64,2.79,58.8,1.80,0.00,30.5,151.0,86.4,5.74,1.15,1.80,0.49,1.31,35.1,29.0,82.7,5.57,Matches
120,Carlos Coronel\Carlos-Coronel,br BRA,GK,at RB Salzburg,22,1996,2.6,31.9,30.4,31.9,0.00,0.00,0.00,18.5,0.00,0.00,,0.00,0.00,13.1,67.3,30.8,0.00,0.00,0.00,0.00,0.00,10.4,10.4,100.0,0.00,Matches
121,Ángel Correa\Angel-Correa,ar ARG,MFFW,es Atlético Madrid,24,1995,4.9,42.2,0.82,8.57,16.3,20.6,5.71,41.4,2.24,3.88,57.9,2.45,0.00,31.0,126.7,74.9,4.29,1.02,1.02,2.45,4.08,42.7,27.8,65.1,9.59,Matches
122,Thierry Correia\Thierry-Correia,pt POR,DF,es Valencia,20,1999,0.2,80.0,15.0,35.0,30.0,15.0,0.00,75.0,0.00,0.00,,0.00,0.00,45.0,225.0,185.0,10.0,0.00,0.00,10.0,0.00,50.0,50.0,100.0,0.00,Matches
123,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,30,1988,5.1,30.6,2.16,4.31,12.4,15.3,3.33,29.8,0.78,0.98,80.0,0.78,0.00,18.8,85.1,27.6,1.37,0.78,0.20,1.76,1.37,44.7,22.2,49.6,9.02,Matches
124,Douglas Costa\Douglas-Costa,br BRA,MF,it Juventus,28,1990,0.2,145.0,0.00,0.00,55.0,110.0,15.0,140.0,30.0,35.0,85.7,35.0,0.00,130.0,550.0,325.0,20.0,10.0,0.00,0.00,5.00,135.0,120.0,88.9,20.0,Matches
125,Jaume Costa\Jaume-Costa,es ESP,DF,es Valencia,31,1988,2.7,57.4,5.93,16.7,30.0,13.0,1.48,50.4,0.00,0.37,0.0,0.00,0.00,30.7,193.0,123.7,4.07,1.11,0.37,1.48,0.00,34.1,31.9,93.5,3.33,Matches
126,Gaëtan Coucke\Gaetan-Coucke,be BEL,GK,be Genk,20,1998,5.0,48.8,41.8,48.2,0.60,0.00,0.00,35.0,0.00,0.00,,0.00,0.00,22.0,116.4,64.0,0.00,0.00,0.00,0.00,0.00,19.2,19.2,100.0,0.00,Matches
127,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,cz Slavia Prague,26,1992,6.0,64.3,2.50,19.0,25.5,23.3,1.67,56.5,0.17,0.50,33.3,0.33,0.00,39.3,160.0,67.5,3.00,1.50,0.00,1.00,0.83,48.2,41.7,86.5,2.67,Matches
128,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,27,1992,6.5,38.9,35.8,38.9,0.00,0.00,0.00,31.1,0.00,0.00,,0.00,0.00,21.4,105.1,46.2,0.00,0.00,0.00,0.00,0.00,19.8,19.4,97.7,0.00,Matches
129,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,de Bayern Munich,27,1992,5.8,72.2,0.00,3.10,34.1,41.4,6.03,64.8,2.41,4.31,56.0,2.76,0.00,55.2,334.7,193.4,12.1,4.66,1.72,0.86,2.59,65.9,55.0,83.5,7.24,Matches
130,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,it Juventus,31,1988,5.5,89.5,2.91,18.7,51.5,26.5,0.73,84.0,1.82,2.36,76.9,1.82,0.00,64.5,274.2,169.1,8.55,2.55,0.18,0.36,1.45,74.0,68.5,92.6,2.73,Matches
131,Carlos Cuesta\Carlos-Cuesta,co COL,DFMF,be Genk,20,1999,4.0,38.3,8.75,21.8,15.0,2.75,0.25,37.8,0.50,0.50,100.0,0.50,0.00,16.5,85.3,44.0,1.25,0.00,0.00,0.50,0.00,17.8,15.8,88.7,0.00,Matches
132,Matheus Cunha\Matheus-Cunha,br BRA,FW,de RB Leipzig,20,1999,0.9,50.0,1.11,6.67,20.0,25.6,8.89,48.9,3.33,4.44,75.0,3.33,0.00,38.9,237.8,167.8,6.67,2.22,1.11,2.22,5.56,52.2,36.7,70.2,10.0,Matches
133,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,30,1988,2.0,65.5,3.50,31.0,28.5,10.5,1.50,60.0,1.00,1.50,66.7,1.00,1.00,45.5,183.5,103.0,3.00,1.00,0.00,0.50,1.00,48.5,46.0,94.8,3.50,Matches
134,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,FW,it Atalanta,18,2000,0.1,30.0,0.00,20.0,20.0,0.00,0.00,30.0,0.00,10.0,0.0,0.00,0.00,20.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,10.0,10.0,100.0,0.00,Matches
135,Colin Dagba\Colin-Dagba,fr FRA,DF,fr Paris S-G,20,1998,1.0,64.0,1.00,23.0,22.0,20.0,2.00,53.0,0.00,1.00,0.0,0.00,0.00,40.0,145.0,66.0,4.00,0.00,1.00,0.00,0.00,49.0,43.0,87.8,5.00,Matches
136,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MFFW,de Dortmund,23,1996,0.3,86.7,3.33,23.3,46.7,26.7,0.00,86.7,0.00,3.33,0.0,0.00,0.00,63.3,263.3,143.3,10.0,6.67,0.00,3.33,0.00,66.7,63.3,95.0,0.00,Matches
137,Patson Daka\Patson-Daka,zm ZAM,FW,at RB Salzburg,20,1998,2.7,38.9,0.74,2.22,12.6,25.9,8.15,37.8,1.48,3.33,44.4,1.85,0.00,24.4,83.3,47.0,2.59,1.11,0.74,4.07,1.85,51.1,25.9,50.7,13.3,Matches
138,Danilo\Danilo,br BRA,DF,it Juventus,28,1991,5.2,88.5,3.27,26.2,48.1,19.4,1.35,81.3,0.19,0.58,33.3,0.38,0.00,56.0,240.4,139.6,5.00,1.92,0.19,0.38,0.00,66.0,63.7,96.5,1.73,Matches
139,Alphonso Davies\Alphonso-Davies,ca CAN,DF,de Bayern Munich,18,2000,7.9,79.1,2.53,19.5,43.7,24.4,2.28,71.6,3.67,4.94,74.4,3.92,0.13,55.4,328.0,197.2,9.87,3.29,1.14,1.27,0.89,54.8,51.0,93.1,3.42,Matches
140,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,26,1993,3.0,68.7,2.67,18.7,39.0,15.3,1.67,62.0,0.33,0.33,100.0,0.33,0.00,47.0,210.3,142.0,6.33,2.00,0.67,0.33,0.00,51.7,48.7,94.2,1.67,Matches
141,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,28,1991,6.3,66.8,1.11,4.29,27.6,39.8,4.13,57.5,2.22,3.33,66.7,2.22,0.16,44.9,251.7,146.5,7.78,3.02,0.95,1.43,1.11,51.7,45.1,87.1,8.73,Matches
142,Charles De Ketelaere\Charles-De-Ketelaere,be BEL,MFFW,be Club Brugge,18,2001,1.4,59.3,0.71,4.29,32.9,24.3,4.29,55.0,2.86,3.57,80.0,2.86,0.00,40.0,202.9,118.6,7.86,1.43,0.71,3.57,2.86,46.4,37.1,80.0,8.57,Matches
143,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,26,1992,2.0,68.0,6.00,25.0,37.0,10.0,1.00,63.0,2.00,2.50,80.0,2.00,0.00,38.0,189.5,110.0,5.00,1.00,1.00,1.00,2.50,44.5,41.0,92.1,0.00,Matches
144,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,25,1994,6.0,47.7,11.7,31.0,18.8,1.00,0.67,45.7,0.33,0.33,100.0,0.33,0.00,24.2,149.5,85.7,1.33,0.17,0.17,0.33,0.17,25.7,25.3,98.7,0.50,Matches
145,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,27,1991,2.7,73.3,2.96,21.9,41.1,13.0,0.74,73.0,0.37,0.37,100.0,0.37,0.00,52.6,156.3,46.3,2.22,1.48,0.00,1.11,0.37,58.1,55.2,94.9,1.11,Matches
146,Simon Deli\Simon-Deli,ci CIV,DF,be Club Brugge,27,1991,6.0,55.8,8.50,33.2,24.3,3.67,0.83,54.2,0.67,0.67,100.0,0.67,0.00,37.8,273.2,135.8,2.33,0.67,0.00,0.17,0.00,34.0,33.3,98.0,0.67,Matches
147,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,23,1996,6.9,34.8,1.59,3.77,15.5,17.8,4.06,33.8,1.74,3.33,52.2,2.17,0.00,22.3,76.2,32.9,2.17,1.16,0.29,4.20,2.90,43.2,23.8,55.0,6.52,Matches
148,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,22,1997,1.5,64.7,1.33,5.33,26.7,41.3,10.0,60.0,5.33,10.7,50.0,6.67,0.67,54.7,422.7,300.0,12.0,3.33,2.67,4.00,4.00,64.7,49.3,76.3,8.00,Matches
149,Merih Demiral\Merih-Demiral,tr TUR,DF,it Juventus,21,1998,1.0,64.0,12.0,49.0,21.0,0.00,0.00,64.0,1.00,2.00,50.0,2.00,0.00,39.0,258.0,76.0,0.00,0.00,0.00,0.00,0.00,38.0,37.0,97.4,0.00,Matches
150,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Leverkusen,26,1993,4.1,83.2,1.95,17.8,45.4,26.1,1.22,73.4,2.20,2.93,75.0,2.20,0.00,56.6,271.0,146.3,4.63,1.71,0.24,1.95,2.20,61.0,54.4,89.2,1.95,Matches
151,Diego Demme\Diego-Demme,de GER,MF,it Napoli,27,1991,1.4,61.4,7.14,21.4,35.0,7.14,0.71,60.0,0.00,0.00,,0.00,0.00,46.4,176.4,54.3,3.57,1.43,0.00,0.00,0.71,47.1,45.0,95.5,1.43,Matches
152,Diego Demme\Diego-Demme,de GER,MF,de RB Leipzig,27,1991,4.1,99.0,2.68,21.5,62.4,23.2,0.73,98.5,0.24,0.73,33.3,0.24,0.00,71.7,395.1,218.3,9.51,3.66,0.24,1.22,0.24,80.5,78.3,97.3,1.46,Matches
153,Jason Denayer\Jason-Denayer,be BEL,DFMF,fr Lyon,24,1995,8.7,53.8,8.28,30.3,24.6,1.84,0.46,52.9,0.69,0.69,100.0,0.69,0.11,32.4,176.9,101.1,1.84,0.34,0.00,0.34,0.34,35.3,34.1,96.7,0.23,Matches
154,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,FWMF,be Club Brugge,21,1997,5.0,50.8,0.20,5.80,19.4,29.8,8.20,48.4,4.60,8.60,53.5,5.20,0.40,43.2,215.6,133.0,9.00,2.20,3.20,4.20,3.60,54.2,36.0,66.4,11.8,Matches
155,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,30,1989,0.2,45.0,0.00,0.00,35.0,10.0,0.00,40.0,0.00,0.00,,0.00,0.00,35.0,130.0,40.0,5.00,0.00,0.00,5.00,0.00,50.0,35.0,70.0,0.00,Matches
156,Memphis Depay\Memphis-Depay,nl NED,FWMF,fr Lyon,25,1994,6.6,53.0,0.15,3.79,24.5,28.3,4.55,42.7,2.12,3.48,60.9,2.42,0.15,35.3,162.0,101.7,5.91,2.58,1.21,2.12,3.03,50.5,35.8,70.9,10.9,Matches
157,Sergiño Dest\Sergino-Dest,us USA,DF,nl Ajax,18,2000,4.5,61.1,2.22,15.6,33.1,18.7,2.00,56.2,0.67,1.78,37.5,0.67,0.00,44.9,220.4,134.2,5.56,2.89,0.44,0.67,1.56,45.8,42.2,92.2,5.11,Matches
158,Sébastien Dewaest\Sebastien-Dewaest,be BEL,DF,be Genk,28,1991,4.0,57.0,10.3,36.8,21.0,2.25,1.75,55.3,0.50,0.50,100.0,0.50,0.00,26.3,177.3,94.0,2.50,0.00,0.00,0.25,0.25,31.3,30.8,98.4,1.50,Matches
159,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DFMF,it Napoli,25,1993,8.0,70.8,3.13,29.5,33.5,13.6,1.13,62.6,1.00,1.88,53.3,1.13,0.50,48.9,252.0,147.1,5.25,1.38,0.38,1.00,1.38,52.1,48.3,92.6,2.00,Matches
160,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,31,1988,8.3,56.3,1.20,6.63,23.4,29.4,4.10,51.0,2.65,4.10,64.7,2.89,0.72,41.0,206.1,102.3,6.51,1.57,1.08,1.08,1.93,53.7,41.4,77.1,6.63,Matches
161,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,de Leverkusen,20,1999,2.0,58.0,0.00,3.50,32.0,30.0,3.50,57.5,4.50,7.50,60.0,4.50,0.00,53.5,357.0,215.5,13.0,2.50,2.50,0.50,3.50,58.0,48.0,82.8,11.5,Matches
162,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,be Club Brugge,27,1991,0.5,38.0,2.00,2.00,12.0,24.0,10.0,38.0,0.00,4.00,0.0,2.00,2.00,28.0,80.0,18.0,2.00,0.00,0.00,2.00,0.00,52.0,28.0,53.8,16.0,Matches
163,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,22,1996,3.4,55.0,13.8,37.6,20.3,1.18,0.59,53.2,0.29,0.29,100.0,0.29,0.00,23.8,150.6,66.2,0.59,0.00,0.00,0.00,0.00,29.7,29.1,98.0,0.00,Matches
164,Abdou Diallo\Abdou-Diallo,fr FRA,DF,fr Paris S-G,23,1996,1.2,74.2,10.8,39.2,37.5,4.17,0.00,67.5,0.00,0.00,,0.00,0.00,55.0,339.2,191.7,1.67,0.83,0.00,0.83,0.00,56.7,55.8,98.5,0.00,Matches
165,Rúben Dias\Ruben-Dias,pt POR,DF,pt Benfica,22,1997,6.0,59.5,10.5,34.3,28.8,1.17,0.17,57.2,0.50,0.50,100.0,0.50,0.00,35.2,219.5,130.2,2.17,0.50,0.00,0.00,0.17,38.0,37.3,98.2,0.17,Matches
166,Krepin Diatta\Krepin-Diatta,sn SEN,DFMF,be Club Brugge,20,1999,4.8,47.1,0.63,8.33,19.8,21.7,1.46,40.8,2.92,5.00,58.3,3.33,0.21,33.3,195.0,130.8,6.04,2.08,0.63,1.25,1.25,34.8,27.9,80.2,3.75,Matches
167,Brahim Díaz\Brahim-Diaz,es ESP,FW,es Real Madrid,19,1999,0.2,90.0,0.00,20.0,50.0,30.0,5.00,90.0,0.00,15.0,0.0,10.0,5.00,65.0,255.0,180.0,5.00,5.00,0.00,5.00,10.0,85.0,70.0,82.4,0.00,Matches
168,Eric Dier\Eric-Dier,eng ENG,DFMF,eng Tottenham,25,1994,3.5,69.7,8.00,28.0,39.7,3.71,0.29,68.9,0.57,0.86,66.7,0.57,0.00,42.9,188.3,86.6,2.29,0.86,0.00,0.00,0.00,48.0,47.1,98.2,0.00,Matches
169,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,28,1991,8.3,96.0,7.83,38.4,57.6,4.10,1.93,93.1,0.12,0.36,33.3,0.12,0.00,64.1,266.4,126.5,3.13,0.48,0.00,0.24,0.00,70.7,67.6,95.6,1.57,Matches
170,Emir Dilaver\Emir-Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6.0,44.7,7.83,27.0,19.3,0.33,0.33,42.3,0.00,0.00,,0.00,0.00,22.2,116.2,52.3,1.00,0.00,0.00,0.00,0.17,21.7,21.3,98.5,0.33,Matches
171,Tiago Djaló\Tiago-Djalo,pt POR,DF,fr Lille,19,2000,3.0,59.0,8.67,32.0,27.7,2.00,0.00,56.3,0.33,1.00,33.3,0.33,0.00,38.7,212.0,129.3,3.67,0.33,0.00,0.67,0.33,38.7,38.0,98.3,0.67,Matches
172,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,it Atalanta,26,1993,5.7,49.3,5.79,23.9,23.5,4.04,1.23,47.7,0.70,0.70,100.0,0.70,0.00,28.6,151.8,52.6,1.05,0.35,0.00,0.18,0.00,30.2,30.0,99.4,0.88,Matches
173,Dodô\Dodo,br BRA,DF,ua Shakhtar,20,1998,3.1,61.6,2.26,13.9,37.1,14.8,2.26,54.8,2.90,2.90,100.0,2.90,0.00,43.9,225.2,127.4,6.77,1.29,0.65,0.65,1.29,45.2,41.9,92.9,2.26,Matches
174,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,28,1990,2.0,40.0,33.5,40.0,0.00,0.00,0.00,25.0,0.00,0.00,,0.00,0.00,16.5,91.0,58.5,0.00,0.00,0.00,0.00,0.00,13.5,13.5,100.0,0.00,Matches
175,Ryan Donk\Ryan-Donk,sr SUR,DF,tr Galatasaray,33,1986,4.0,43.3,5.50,24.5,18.3,3.25,1.25,42.3,0.75,0.75,100.0,0.75,0.00,27.5,171.8,81.3,2.50,0.50,0.00,0.50,0.25,26.0,25.0,96.2,1.25,Matches
176,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,fr Lille,21,1997,6.0,57.7,8.00,33.7,24.8,1.50,0.83,55.7,0.17,0.33,50.0,0.17,0.00,31.5,133.3,75.3,2.00,0.17,0.00,0.50,0.17,33.0,32.3,98.0,0.67,Matches
177,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,de Leverkusen,28,1991,1.0,58.0,4.00,28.0,31.0,4.00,2.00,58.0,0.00,0.00,,0.00,0.00,38.0,231.0,109.0,2.00,1.00,0.00,0.00,0.00,40.0,40.0,100.0,1.00,Matches
178,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,25,1993,0.8,77.5,0.00,11.3,55.0,18.8,3.75,75.0,6.25,6.25,100.0,6.25,0.00,66.3,365.0,231.3,8.75,2.50,0.00,2.50,0.00,62.5,61.3,98.0,7.50,Matches
179,Sebastián Driussi\Sebastian-Driussi,ar ARG,MF,ru Zenit,23,1996,4.0,61.8,2.75,10.8,29.5,24.0,3.00,57.5,1.00,1.75,57.1,1.00,0.00,41.8,187.5,99.8,5.75,0.50,0.50,2.50,1.50,40.5,36.5,90.1,4.25,Matches
180,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,24,1994,8.4,66.9,3.10,20.0,31.9,19.2,1.31,56.2,1.67,2.74,60.9,1.90,0.00,40.1,196.8,113.6,5.36,1.67,0.24,0.83,0.95,44.2,41.1,93.0,2.38,Matches
181,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,25,1993,3.5,80.0,0.57,6.57,34.9,44.0,5.71,73.7,2.29,5.14,44.4,2.57,0.29,56.9,309.1,144.9,10.6,2.29,1.14,1.71,2.00,76.0,66.9,88.0,10.3,Matches
182,Artem Dzyuba\Artem-Dzyuba,ru RUS,FW,ru Zenit,30,1988,6.0,48.7,0.33,3.00,25.2,22.7,4.50,47.3,1.00,2.33,42.9,1.00,0.33,28.0,92.7,51.8,3.33,1.17,0.17,2.67,2.17,65.5,40.0,61.1,11.8,Matches
183,Éder\Eder,pt POR,FW,ru Loko Moscow,31,1987,3.8,34.7,2.37,4.21,20.5,12.9,1.84,33.2,1.58,2.89,54.5,1.84,0.00,23.4,116.6,73.4,3.16,1.58,0.26,2.89,2.89,43.9,23.2,52.7,10.3,Matches
184,Ederson\Ederson,br BRA,GK,eng Manchester City,25,1993,7.5,36.0,29.3,35.9,0.13,0.00,0.00,30.9,0.00,0.00,,0.00,0.00,22.9,97.3,66.0,0.00,0.00,0.00,0.00,0.00,22.4,22.4,100.0,0.00,Matches
185,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,0.0,6,0,1,4,2,0,5,1,1,100.0,1,0,5,14,9,0,0,0,0,1,4,3,75.0,0,Matches
186,Omar Elabdellaoui\Omar-Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,5.1,66.5,3.73,24.5,33.7,12.9,0.39,55.7,0.39,0.39,100.0,0.39,0.00,40.0,155.5,99.6,3.33,1.18,0.00,0.39,0.98,45.5,40.8,89.7,1.37,Matches
187,Elif Elmas\Elif-Elmas,mk MKD,MF,it Napoli,19,1999,1.2,79.2,1.67,14.2,46.7,21.7,1.67,79.2,4.17,6.67,62.5,4.17,0.00,72.5,248.3,135.0,9.17,2.50,0.83,3.33,0.83,70.0,62.5,89.3,1.67,Matches
188,Christian Eriksen\Christian-Eriksen,dk DEN,MF,eng Tottenham,27,1992,3.3,67.0,1.21,6.97,35.2,30.6,2.12,62.1,0.30,1.21,25.0,0.30,0.00,48.5,254.8,129.4,7.27,2.73,0.00,1.52,0.91,60.3,49.4,81.9,5.15,Matches
189,Aleksandr Erokhin\Aleksandr-Erokhin,ru RUS,MF,ru Zenit,29,1989,1.8,45.0,2.78,11.7,21.1,16.1,1.11,45.0,1.11,1.67,66.7,1.11,0.00,27.8,107.8,48.3,2.78,1.11,0.56,1.67,0.00,40.6,28.3,69.9,7.78,Matches
