Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
445,Keylor Navas\Keylor-Navas,cr CRC,GK,fr Paris S-G,32,1986,8.9,21.7,30.7,70.7,595.1,331.7,5.51,5.51,100.0,8.54,8.54,100.0,7.64,16.5,46.3,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,Matches
446,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,eng Tottenham,22,1996,3.8,55.0,63.4,86.7,1002.6,307.9,25.0,27.6,90.5,22.6,25.0,90.5,6.58,9.21,71.4,0.53,0.24,0.29,1.58,6.32,2.37,0.26,8.68,Matches
447,Dieumerci Ndongala\Dieumerci-Ndongala,cd COD,MFFW,be Genk,28,1991,1.3,18.5,29.2,63.2,320.0,127.7,8.46,9.23,91.7,8.46,13.1,64.7,1.54,2.31,66.7,1.54,0.00,1.54,0.77,3.85,0.00,0.00,3.85,Matches
448,David Neres\David-Neres,br BRA,FW,nl Ajax,22,1997,2.0,35.0,43.5,80.5,425.5,78.5,24.0,26.5,90.6,9.50,10.5,90.5,0.50,0.50,100.0,0.50,0.05,0.45,1.00,1.00,1.50,0.00,3.00,Matches
449,Neto\Neto,br BRA,GK,es Barcelona,30,1989,1.0,36.0,50.0,72.0,1018.0,567.0,7.00,7.00,100.0,13.0,13.0,100.0,15.0,29.0,51.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
450,Manuel Neuer\Manuel-Neuer,de GER,GK,de Bayern Munich,33,1986,11.0,39.1,44.2,88.5,1103.8,592.9,5.73,5.73,100.0,18.9,19.2,98.6,14.5,19.3,75.0,0.00,0.00,0.00,0.09,0.27,0.00,0.00,0.00,Matches
451,Neymar\Neymar,br BRA,FWMF,fr Paris S-G,27,1992,6.5,40.3,56.3,71.6,671.2,239.2,19.8,23.8,83.2,14.0,18.0,77.8,4.46,10.9,40.8,0.62,0.43,0.18,2.46,4.92,2.31,0.00,7.08,Matches
452,Saúl Ñíguez\Saul-Niguez,es ESP,MF,es Atlético Madrid,24,1994,9.3,41.0,50.9,80.5,694.1,192.9,19.1,22.5,85.2,17.1,19.8,86.4,3.55,5.91,60.0,0.00,0.03,-0.03,0.65,3.12,0.86,0.11,3.55,Matches
453,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,at RB Salzburg,22,1997,5.9,31.2,40.8,76.3,543.7,270.2,16.3,17.3,94.1,11.7,15.3,76.7,2.88,7.12,40.5,0.00,0.02,-0.02,0.51,2.54,0.85,0.17,3.90,Matches
454,Christopher Nkunku\Christopher-Nkunku,fr FRA,MFFW,de RB Leipzig,21,1997,5.7,28.4,38.2,74.3,453.2,143.0,16.8,18.2,92.3,8.42,9.82,85.7,2.46,7.37,33.3,0.00,0.16,-0.16,2.28,3.68,2.11,0.53,3.51,Matches
455,Casper de Norre\Casper-de-Norre,be BEL,DF,be Genk,22,1997,2.8,36.4,47.9,76.1,606.4,278.9,20.0,22.9,87.5,12.9,17.1,75.0,3.21,5.71,56.3,0.00,0.21,-0.21,1.79,3.57,1.07,0.00,4.29,Matches
456,Steven Nzonzi\Steven-Nzonzi,fr FRA,MFDF,tr Galatasaray,30,1988,4.3,60.7,70.9,85.6,1058.8,339.1,24.7,28.8,85.5,27.9,31.4,88.9,6.28,8.37,75.0,0.00,0.00,0.00,0.23,4.88,0.00,0.00,4.42,Matches
457,Jan Oblak\Jan-Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,14.6,25.6,57.1,603.3,439.8,2.04,2.04,100.0,4.09,4.19,97.4,8.49,19.4,43.9,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.11,Matches
458,Stephen Odey\Stephen-Odey,ng NGA,FW,be Genk,21,1998,0.1,30.0,30.0,100.0,270.0,0.00,10.0,10.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,45.0,45.0,100.0,1190.0,395.0,20.0,20.0,100.0,10.0,10.0,100.0,15.0,15.0,100.0,5.00,0.00,5.00,5.00,0.00,10.0,10.0,0.00,Matches
460,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,es Real Madrid,23,1995,1.0,54.0,59.0,91.5,817.0,207.0,27.0,28.0,96.4,21.0,22.0,95.5,4.00,5.00,80.0,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,Matches
461,David Okereke\David-Okereke,ng NGA,FWDF,be Club Brugge,21,1997,1.9,17.9,22.6,79.1,295.8,64.7,8.95,11.1,81.0,5.79,6.84,84.6,2.63,3.16,83.3,0.00,0.00,0.00,0.53,1.05,1.05,0.00,3.16,Matches
462,Masaya Okugawa\Masaya-Okugawa,jp JPN,MFFW,at RB Salzburg,23,1996,0.8,15.0,21.3,70.6,206.3,115.0,8.75,10.0,87.5,6.25,8.75,71.4,0.00,2.50,0.0,0.00,0.00,0.00,0.00,1.25,2.50,0.00,6.25,Matches
463,Peter Olayinka\Peter-Olayinka,ng NGA,FWMF,cz Slavia Prague,23,1995,5.9,17.5,24.4,71.5,255.8,96.4,11.4,13.6,83.8,4.75,7.12,66.7,1.02,1.69,60.0,0.00,0.08,-0.08,0.85,0.85,1.36,0.34,2.54,Matches
464,Marco Olivieri\Marco-Olivieri,it ITA,MF,it Juventus,20,1999,0.1,30.0,30.0,100.0,290.0,60.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
465,Dani Olmo\Dani-Olmo,es ESP,MFFW,hr Dinamo Zagreb,21,1998,6.0,20.5,28.0,73.2,329.7,102.7,10.5,11.7,90.0,7.33,9.50,77.2,1.83,4.50,40.7,0.17,0.17,0.00,1.00,2.17,0.83,0.00,2.50,Matches
466,Dani Olmo\Dani-Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,19.3,27.1,71.1,349.3,97.9,12.1,16.4,73.9,3.57,5.00,71.4,3.57,5.00,71.4,0.00,0.07,-0.07,2.14,2.86,0.71,0.00,3.57,Matches
467,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,23,1996,6.0,24.3,37.2,65.5,733.3,470.0,3.83,3.83,100.0,12.3,12.5,98.7,8.17,20.7,39.5,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
468,Jerome Onguene\Jerome-Onguene,cm CMR,DF,at RB Salzburg,21,1997,4.0,38.0,44.0,86.4,800.3,261.5,10.0,11.3,88.9,22.0,24.8,88.9,5.75,7.50,76.7,0.00,0.00,0.00,0.00,0.75,0.00,0.00,2.00,Matches
469,Paul Onuachu\Paul-Onuachu,ng NGA,FW,be Genk,25,1994,2.4,17.1,21.3,80.4,265.8,28.8,9.58,10.8,88.5,5.00,7.08,70.6,1.25,2.08,60.0,0.00,0.29,-0.29,1.25,0.83,0.00,0.00,0.42,Matches
470,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,19,2000,1.5,16.0,18.0,88.9,242.0,30.7,9.33,10.0,93.3,5.33,5.33,100.0,0.67,0.67,100.0,0.00,0.00,0.00,0.00,0.00,1.33,1.33,0.00,Matches
471,Willi Orban\Willi-Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,60.3,67.7,89.0,1131.9,453.5,24.8,26.1,95.1,29.4,32.6,90.1,6.13,8.39,73.1,0.00,0.00,0.00,0.00,7.42,0.00,0.00,6.45,Matches
472,Divock Origi\Divock-Origi,be BEL,FW,eng Liverpool,24,1995,2.1,35.2,43.3,81.3,566.2,88.1,22.9,25.7,88.9,9.05,11.9,76.0,3.33,4.29,77.8,0.00,0.05,-0.05,0.48,1.43,1.43,0.00,2.86,Matches
473,Mislav Oršić\Mislav-Orsic,hr CRO,FWMF,hr Dinamo Zagreb,26,1992,5.2,16.0,25.6,62.4,236.9,84.0,10.2,13.5,75.7,3.46,7.50,46.2,1.54,3.08,50.0,0.19,0.12,0.08,0.96,0.77,0.38,0.19,1.15,Matches
474,Victor Osimhen\Victor-Osimhen,ng NGA,FW,fr Lille,20,1998,5.0,13.0,16.4,79.3,174.2,31.0,7.60,8.80,86.4,3.80,5.40,70.4,0.40,0.60,66.7,0.00,0.18,-0.18,1.40,0.60,0.40,0.00,0.80,Matches
475,Yordan Osorio\Yordan-Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,30.6,40.6,75.3,776.4,389.7,6.67,8.33,80.0,14.4,17.5,82.5,9.17,13.9,66.0,0.00,0.00,0.00,0.28,2.50,0.56,0.28,3.61,Matches
476,David Ospina\David-Ospina,co COL,GK,it Napoli,30,1988,2.0,26.0,30.5,85.2,572.0,275.0,8.00,8.00,100.0,11.5,12.0,95.8,6.00,10.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
477,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,64.5,68.5,94.1,1354.4,337.7,18.2,19.2,95.0,34.4,36.3,94.7,11.3,12.4,90.9,0.00,0.00,0.00,0.00,4.03,0.00,0.00,2.58,Matches
478,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,eng Liverpool,25,1993,3.1,53.2,65.8,80.9,1118.4,237.4,20.0,22.3,89.9,21.9,26.1,84.0,10.3,14.2,72.7,0.32,0.10,0.23,1.61,5.81,3.55,1.61,7.10,Matches
479,Şener Özbayraklı\Sener-Ozbayrakli,tr TUR,DF,tr Galatasaray,29,1990,0.2,65.0,75.0,86.7,870.0,240.0,45.0,50.0,90.0,15.0,15.0,100.0,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
480,Magomed Ozdoyev\Magomed-Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,36.7,47.8,76.6,694.3,159.6,16.9,19.6,86.0,12.5,16.1,78.0,6.27,10.0,62.7,0.39,0.02,0.37,0.98,4.51,0.78,0.20,3.92,Matches
481,Joseph Paintsil\Joseph-Paintsil,gh GHA,MF,be Genk,21,1998,1.7,28.8,34.7,83.1,523.5,151.8,12.9,13.5,95.7,11.2,12.9,86.4,3.53,5.88,60.0,0.00,0.41,-0.41,4.12,2.94,2.35,1.18,3.53,Matches
482,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,50.9,64.1,79.4,814.5,275.9,21.4,25.5,83.9,22.7,25.9,87.7,3.64,8.64,42.1,0.45,0.09,0.36,0.91,1.82,0.00,0.00,2.27,Matches
483,Radovan Pankov\Radovan-Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,40.0,50.0,80.0,835.0,410.0,20.0,20.0,100.0,15.0,15.0,100.0,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,Matches
484,Leandro Paredes\Leandro-Paredes,ar ARG,MF,fr Paris S-G,25,1994,4.1,73.4,80.2,91.5,1399.0,382.0,30.0,32.0,93.9,32.0,33.2,96.3,10.0,12.2,82.0,0.00,0.10,-0.10,0.98,7.32,0.49,0.00,7.80,Matches
485,Daniel Parejo\Daniel-Parejo,es ESP,MF,es Valencia,30,1989,8.0,62.3,72.3,86.2,1413.1,545.5,20.9,22.1,94.4,26.0,28.4,91.6,14.6,20.3,72.2,0.38,0.19,0.19,2.13,8.00,0.63,0.00,8.13,Matches
486,Thomas Partey\Thomas-Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,52.7,62.2,84.7,1032.4,329.0,23.8,25.7,92.4,19.5,22.6,86.5,8.66,11.8,73.2,0.12,0.12,0.00,1.46,7.93,1.22,0.00,7.93,Matches
487,Mario Pašalić\Mario-Pasalic,hr CRO,MFFW,it Atalanta,24,1995,7.7,34.5,43.0,80.4,631.4,123.8,13.2,15.2,87.2,15.3,18.7,81.9,4.81,5.97,80.4,0.26,0.05,0.21,1.30,3.12,0.78,0.00,3.25,Matches
488,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,28,1991,5.5,46.5,53.8,86.5,872.4,189.6,20.2,22.7,88.8,19.1,20.5,92.9,6.55,8.91,73.5,0.36,0.24,0.13,1.45,4.36,0.73,0.00,3.09,Matches
489,Paulinho\Paulinho,br BRA,FWMF,de Leverkusen,19,2000,0.4,27.5,32.5,84.6,222.5,50.0,25.0,27.5,90.9,0.00,2.50,0.0,0.00,0.00,,0.00,0.00,0.00,5.00,2.50,0.00,0.00,0.00,Matches
490,Gabriel Paulista\Gabriel-Paulista,br BRA,DF,es Valencia,28,1990,6.0,42.5,47.8,88.9,969.0,312.5,10.5,11.0,95.5,22.0,22.7,97.1,9.67,13.3,72.5,0.00,0.00,0.00,0.00,1.83,0.00,0.00,2.00,Matches
491,Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,75.2,83.8,89.7,1406.2,448.3,28.7,31.0,92.7,38.2,41.0,93.1,7.89,10.3,76.7,0.28,0.11,0.17,0.70,5.07,0.70,0.42,6.48,Matches
492,Milan Pavkov\Milan-Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,8.10,16.2,50.0,101.9,15.2,5.24,7.62,68.8,2.38,5.71,41.7,0.00,0.48,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,Matches
493,Pedro\Pedro,es ESP,FWDF,eng Chelsea,32,1987,1.1,42.7,51.8,82.5,740.0,133.6,21.8,23.6,92.3,13.6,16.4,83.3,5.45,8.18,66.7,0.00,0.00,0.00,0.00,5.45,0.91,0.91,4.55,Matches
494,Carles Pérez\Carles-Perez,es ESP,FW,es Barcelona,21,1998,0.9,23.3,26.7,87.5,391.1,25.6,12.2,14.4,84.6,7.78,8.89,87.5,2.22,2.22,100.0,0.00,0.00,0.00,1.11,1.11,0.00,0.00,0.00,Matches
495,Dino Perić\Dino-Peric,hr CRO,DF,hr Dinamo Zagreb,25,1994,5.0,26.0,31.0,83.9,490.8,133.2,11.4,13.0,87.7,10.4,12.2,85.2,4.00,5.60,71.4,0.00,0.00,0.00,0.00,0.80,0.00,0.00,1.40,Matches
496,Ivan Perišić\Ivan-Perisic,hr CRO,FW,de Bayern Munich,30,1989,4.7,30.6,40.9,75.0,530.4,124.0,15.7,18.9,83.1,11.3,16.0,70.7,3.19,4.68,68.2,0.64,0.64,0.00,2.98,1.49,1.70,0.21,3.19,Matches
497,Bruno Petković\Bruno-Petkovic,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,20.2,30.8,65.6,307.5,59.0,11.4,15.9,71.6,5.69,8.43,67.4,1.96,2.55,76.9,0.20,0.08,0.12,0.78,0.98,0.78,0.00,1.96,Matches
498,Njegoš Petrović\Njegos-Petrovic,rs SRB,MF,rs Red Star,20,1999,3.4,23.2,30.3,76.7,412.1,102.1,11.2,12.9,86.4,10.0,12.4,81.0,2.06,3.82,53.8,0.00,0.00,0.00,0.00,1.76,0.00,0.00,1.47,Matches
499,Jérémy Pied\Jeremy-Pied,fr FRA,DF,fr Lille,30,1989,1.0,26.0,43.0,60.5,451.0,197.0,10.0,14.0,71.4,12.0,20.0,60.0,2.00,6.00,33.3,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,Matches
500,Gerard Piqué\Gerard-Pique,es ESP,DF,es Barcelona,32,1987,7.0,69.3,75.1,92.2,1519.4,403.3,18.4,19.3,95.6,39.0,40.7,95.8,11.4,14.3,80.0,0.00,0.04,-0.04,0.14,5.43,0.00,0.00,3.43,Matches
501,Łukasz Piszczek\Lukasz-Piszczek,pl POL,DF,de Dortmund,34,1985,4.0,50.5,61.3,82.4,937.3,290.5,23.5,26.5,88.7,20.5,24.0,85.4,6.25,9.50,65.8,0.00,0.03,-0.03,0.50,4.75,0.00,0.00,1.25,Matches
502,Pizzi\Pizzi,pt POR,MFFW,pt Benfica,29,1989,4.5,51.8,65.3,79.3,944.2,279.6,27.3,31.6,86.6,15.1,18.9,80.0,7.78,11.8,66.0,0.44,0.38,0.07,2.67,5.78,0.89,0.22,5.56,Matches
503,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,it Juventus,29,1990,7.3,72.5,84.2,86.0,1329.3,343.3,33.8,35.8,94.6,28.8,32.5,88.6,8.90,13.4,66.3,0.00,0.11,-0.11,0.96,5.89,0.27,0.00,4.79,Matches
504,Daniel Podence\Daniel-Podence,pt POR,FWMF,gr Olympiacos,23,1995,5.1,24.5,34.5,71.0,361.4,124.5,16.3,18.8,86.5,6.08,10.6,57.4,1.57,3.14,50.0,0.00,0.12,-0.12,1.57,1.18,0.98,0.39,3.14,Matches
505,Matteo Politano\Matteo-Politano,it ITA,FWMF,it Napoli,25,1993,0.4,42.5,62.5,68.0,927.5,150.0,22.5,25.0,90.0,10.0,12.5,80.0,10.0,22.5,44.4,0.00,0.25,-0.25,2.50,7.50,2.50,2.50,5.00,Matches
506,Matteo Politano\Matteo-Politano,it ITA,FWDF,it Inter,25,1993,0.7,31.4,41.4,75.9,555.7,222.9,12.9,17.1,75.0,11.4,14.3,80.0,4.29,4.29,100.0,0.00,0.29,-0.29,2.86,0.00,1.43,0.00,5.71,Matches
507,Marin Pongračić\Marin-Pongracic,hr CRO,DF,at RB Salzburg,21,1997,0.5,26.0,30.0,86.7,664.0,304.0,4.00,4.00,100.0,16.0,16.0,100.0,6.00,6.00,100.0,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,Matches
508,Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FWMF,de RB Leipzig,25,1994,6.4,20.9,27.5,76.1,251.6,39.1,14.4,16.7,86.0,5.00,7.34,68.1,0.31,1.25,25.0,0.16,0.03,0.13,0.63,0.47,0.47,0.00,0.94,Matches
509,Quincy Promes\Quincy-Promes,nl NED,FWMF,nl Ajax,27,1992,4.7,36.8,48.1,76.5,478.1,149.1,23.6,27.2,86.7,8.51,11.5,74.1,1.70,4.68,36.4,0.00,0.04,-0.04,1.28,2.34,1.49,0.21,3.83,Matches
510,Lukáš Provod\Lukas-Provod,cz CZE,MFFW,cz Slavia Prague,22,1996,0.2,30.0,55.0,54.5,505.0,80.0,15.0,20.0,75.0,15.0,35.0,42.9,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,Matches
511,Christian Pulisic\Christian-Pulisic,us USA,FW,eng Chelsea,20,1998,3.0,26.7,34.7,76.9,386.0,116.0,17.3,21.0,82.5,7.00,9.00,77.8,1.67,2.33,71.4,0.33,0.50,-0.17,3.00,2.33,2.33,0.00,5.33,Matches
512,Andriy Pyatov\Andriy-Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,32.2,40.3,79.8,1047.5,635.0,2.50,2.50,100.0,14.5,14.7,98.9,15.2,23.2,65.5,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,Matches
513,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,44.9,54.9,81.8,702.9,159.3,22.0,25.4,86.5,20.0,23.2,86.3,1.71,3.41,50.0,0.00,0.12,-0.12,1.71,3.41,0.98,0.49,1.95,Matches
514,Rafael\Rafael,br BRA,DF,fr Lyon,29,1990,0.8,43.8,60.0,72.9,875.0,282.5,13.8,16.3,84.6,22.5,28.8,78.3,6.25,13.8,45.5,0.00,0.00,0.00,0.00,6.25,1.25,1.25,3.75,Matches
515,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,es Barcelona,31,1988,3.8,81.8,92.1,88.9,1362.9,244.7,39.7,42.9,92.6,32.1,34.2,93.8,7.89,10.3,76.9,0.26,0.03,0.24,0.26,7.63,0.53,0.26,3.42,Matches
516,Yaroslav Rakitskiy\Yaroslav-Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5.0,30.8,39.2,78.6,766.6,346.0,9.80,10.4,94.2,12.8,14.0,91.4,8.20,14.6,56.2,0.00,0.06,-0.06,0.40,2.60,0.20,0.00,2.20,Matches
517,André Ramalho\Andre-Ramalho,br BRA,DF,at RB Salzburg,27,1992,2.0,35.0,41.5,84.3,765.5,240.0,10.0,10.5,95.2,18.0,19.5,92.3,6.50,10.0,65.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,Matches
518,Sergio Ramos\Sergio-Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,65.3,70.2,93.0,1396.1,487.1,21.2,21.8,97.2,30.4,31.4,96.8,13.1,15.5,84.2,0.00,0.00,0.00,0.00,5.51,0.41,0.00,3.67,Matches
519,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,it Juventus,28,1990,2.2,42.7,49.1,87.0,633.2,117.3,25.0,26.8,93.2,14.5,15.0,97.0,1.82,2.27,80.0,0.00,0.05,-0.05,1.36,4.09,1.36,0.00,3.64,Matches
520,Lazar Ranđelović\Lazar-Randjelovic,rs SRB,FW,gr Olympiacos,21,1997,1.0,12.0,22.0,54.5,147.0,29.0,6.00,10.0,60.0,4.00,7.00,57.1,0.00,1.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
521,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,fr Lyon,21,1998,3.6,41.7,47.8,87.2,685.0,174.2,23.3,24.4,95.5,12.8,15.0,85.2,4.72,5.83,81.0,0.00,0.06,-0.06,1.67,5.00,2.22,0.28,6.11,Matches
522,Francisco Reis Ferreira\Francisco-Reis-Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,40.5,45.0,89.9,948.1,381.0,10.5,11.4,91.7,19.3,20.5,94.2,10.5,12.6,83.0,0.00,0.02,-0.02,0.48,3.10,0.00,0.00,2.86,Matches
523,Loïc Rémy\Loic-Remy,fr FRA,FW,fr Lille,32,1987,2.3,12.2,17.0,71.8,157.8,27.0,8.26,10.9,76.0,3.04,4.35,70.0,0.00,0.87,0.0,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.43,Matches
524,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,45.5,55.5,82.0,700.0,314.5,25.5,28.2,90.3,15.5,20.9,73.9,2.73,3.64,75.0,0.00,0.00,0.00,0.00,0.00,0.91,0.00,1.82,Matches
525,Marco Reus\Marco-Reus,de GER,FWMF,de Dortmund,30,1989,4.0,27.3,32.0,85.2,427.8,129.0,13.5,15.3,88.5,9.25,11.3,82.2,2.50,2.50,100.0,0.25,0.20,0.05,1.00,1.50,1.00,0.25,2.50,Matches
526,Gio Reyna\Gio-Reyna,us USA,FWMF,de Dortmund,16,2002,0.5,42.0,50.0,84.0,518.0,148.0,26.0,30.0,86.7,12.0,12.0,100.0,0.00,4.00,0.0,2.00,0.20,1.80,2.00,4.00,0.00,0.00,4.00,Matches
527,Jander Ribeiro Santana\Jander-Ribeiro-Santana,br BRA,DF,rs Red Star,31,1988,1.6,17.5,23.1,75.7,365.0,97.5,6.88,8.13,84.6,6.88,8.13,84.6,3.75,6.88,54.5,0.00,0.00,0.00,0.00,1.25,0.63,0.00,1.25,Matches
528,Federico Ricca\Federico-Ricca,uy URU,DF,be Club Brugge,24,1994,3.0,30.7,41.7,73.6,479.0,227.3,17.3,20.7,83.9,10.3,13.0,79.5,2.33,5.33,43.8,0.00,0.13,-0.13,0.67,1.67,1.33,0.00,5.67,Matches
529,Sergio Rico\Sergio-Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,23.3,27.6,84.5,459.5,240.5,10.0,10.0,100.0,9.52,9.52,100.0,3.33,7.62,43.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
530,Mats Rits\Mats-Rits,be BEL,MF,be Club Brugge,26,1993,4.4,26.1,32.5,80.4,492.5,110.9,9.55,10.5,91.3,12.5,15.2,82.1,3.41,5.00,68.2,0.00,0.02,-0.02,0.68,1.14,1.14,0.23,2.50,Matches
531,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,es Barcelona,27,1992,4.6,64.1,71.1,90.2,1000.0,224.1,36.1,38.0,94.9,22.8,24.8,92.1,4.13,5.00,82.6,0.00,0.07,-0.07,0.65,3.26,0.65,0.43,3.26,Matches
532,Andrew Robertson\Andrew-Robertson,sco SCO,DF,eng Liverpool,25,1994,7.2,80.6,93.8,85.9,1554.7,582.5,34.3,37.6,91.1,34.9,38.9,89.6,10.6,14.7,71.7,0.00,0.06,-0.06,0.83,7.92,1.81,0.28,9.44,Matches
533,Milan Rodić\Milan-Rodic,rs SRB,DF,rs Red Star,28,1991,4.9,29.6,42.0,70.4,584.9,271.4,11.0,12.2,90.0,14.5,18.8,77.2,3.88,8.98,43.2,0.00,0.04,-0.04,0.61,2.04,0.61,0.41,3.27,Matches
534,Rodri\Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,91.9,98.8,93.0,1806.4,424.2,33.6,35.9,93.5,43.3,45.9,94.3,13.8,15.2,90.5,0.00,0.00,0.00,0.29,10.4,1.16,0.00,8.12,Matches
535,Rodrigo\Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,30.9,38.6,79.9,493.1,96.6,17.4,19.1,91.0,10.0,11.9,84.1,2.76,5.52,50.0,0.34,0.16,0.19,1.55,3.10,1.03,0.34,3.28,Matches
536,James Rodríguez\James-Rodriguez,co COL,MF,es Real Madrid,28,1991,0.9,52.2,61.1,85.5,1008.9,204.4,25.6,27.8,92.0,16.7,16.7,100.0,10.0,13.3,75.0,0.00,0.00,0.00,0.00,4.44,1.11,0.00,4.44,Matches
537,Rodrygo\Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,32.2,39.2,82.1,428.6,121.1,20.0,22.4,89.2,9.73,11.1,87.8,1.08,2.70,40.0,0.81,0.30,0.51,1.62,2.43,0.54,0.54,1.89,Matches
538,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,31.6,38.5,82.2,440.9,99.1,20.8,22.9,90.6,9.87,11.5,85.7,0.63,2.28,27.8,0.13,0.05,0.08,0.51,2.66,0.76,0.13,2.66,Matches
539,Marten de Roon\Marten-de-Roon,nl NED,MF,it Atalanta,28,1991,8.5,42.7,51.5,82.9,779.2,248.0,20.2,22.4,90.5,17.4,20.8,83.6,4.59,7.06,65.0,0.12,0.09,0.02,0.59,5.18,0.12,0.00,2.82,Matches
540,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,43.5,54.0,80.6,775.0,301.8,19.5,22.0,88.6,19.5,23.0,84.8,4.00,8.00,50.0,0.25,0.17,0.07,0.50,5.00,0.25,0.00,3.75,Matches
541,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,eng Chelsea,26,1993,2.0,49.5,58.0,85.3,1212.5,324.0,10.0,11.0,90.9,27.5,30.0,91.7,12.0,16.0,75.0,0.00,0.00,0.00,0.50,1.00,0.50,0.00,2.00,Matches
542,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,25,1994,2.0,64.5,69.5,92.8,1195.0,434.0,26.0,27.0,96.3,31.5,32.5,96.9,6.50,9.00,72.2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.50,Matches
543,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,28,1991,5.9,50.5,64.9,77.8,926.1,361.0,24.7,27.6,89.6,19.0,22.7,83.6,6.27,11.0,56.9,0.00,0.07,-0.07,0.85,3.05,0.68,0.34,4.41,Matches
