Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
184,Ederson\Ederson,br BRA,GK,eng Manchester City,25,1993,7.5,33.9,28.8,5.07,1.20,0.00,2.53,1.33,0.00,0.00,0.00,0.00,0.00,18.8,3.73,11.3,26.1,3.07,0.13,0.00,3.60,27.3,0.13,0.93,0.27,0.00,Matches
185,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,0.0,5,4,1,0,0,1,0,0,0,0,0,0,4,1,0,0,4,0,1,0,4,0,0,0,0,Matches
186,Omar Elabdellaoui\Omar-Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,5.1,57.5,46.7,10.8,0.59,0.00,8.43,0.98,1.76,0.00,0.00,0.00,0.00,34.5,13.1,9.80,3.53,40.8,2.35,10.2,0.20,50.2,0.00,0.98,0.59,1.96,Matches
187,Elif Elmas\Elif-Elmas,mk MKD,MF,it Napoli,19,1999,1.2,69.2,69.2,0.00,0.00,0.00,18.3,0.83,0.00,0.00,0.00,0.00,0.00,64.2,2.50,2.50,3.33,65.8,0.00,0.00,0.00,60.8,0.00,0.00,2.50,0.83,Matches
188,Christian Eriksen\Christian-Eriksen,dk DEN,MF,eng Tottenham,27,1992,3.3,57.0,52.1,4.85,2.42,0.61,12.1,2.73,2.42,1.82,0.91,0.61,0.30,37.3,8.79,10.9,14.5,40.6,0.91,0.00,0.61,41.8,0.61,0.91,1.82,3.03,Matches
189,Aleksandr Erokhin\Aleksandr-Erokhin,ru RUS,MF,ru Zenit,29,1989,1.8,34.4,34.4,0.00,0.00,0.00,12.2,0.00,2.22,0.00,0.00,0.00,0.00,20.6,6.11,7.78,4.44,26.7,1.11,0.00,0.00,21.7,0.56,1.11,0.56,2.78,Matches
190,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FWMF,it Inter,17,2002,0.6,18.3,18.3,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,11.7,3.33,3.33,0.00,15.0,3.33,0.00,0.00,10.0,0.00,0.00,1.67,1.67,Matches
191,Fabinho\Fabinho,br BRA,MF,eng Liverpool,25,1993,5.4,70.0,68.5,1.48,1.30,0.74,12.0,3.15,0.19,0.00,0.00,0.00,0.00,46.9,11.3,11.9,5.19,61.3,1.85,0.19,0.00,63.0,0.00,0.37,0.37,1.11,Matches
192,Malachi Fagan-Walcott\Malachi-Fagan-Walcott,eng ENG,DF,eng Tottenham,17,2002,0.0,4,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,4,0,0,0,0,Matches
193,Radamel Falcao\Radamel-Falcao,co COL,FW,tr Galatasaray,33,1986,2.3,24.3,21.7,2.61,0.00,0.00,8.26,0.00,0.87,0.00,0.00,0.00,0.00,14.8,6.52,3.04,5.22,14.3,1.74,0.43,0.87,18.7,0.00,0.87,0.87,0.43,Matches
194,Patrick Farkas\Patrick-Farkas,at AUT,DF,at RB Salzburg,26,1992,0.1,60.0,50.0,10.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,10.0,30.0,20.0,0.00,50.0,0.00,10.0,0.00,40.0,0.00,0.00,0.00,10.0,Matches
195,Ansu Fati\Ansu-Fati,es ESP,FW,es Barcelona,16,2002,1.3,46.9,45.4,1.54,0.77,0.00,10.0,0.00,2.31,0.00,0.00,0.00,0.00,33.1,10.8,3.08,4.62,39.2,0.77,0.77,1.54,37.7,0.00,1.54,3.08,0.77,Matches
196,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,FW,tr Galatasaray,29,1989,3.8,38.9,38.2,0.79,0.53,0.00,8.16,0.79,2.11,0.00,0.00,0.00,0.00,26.1,7.63,5.26,5.00,33.2,0.53,0.26,0.00,31.1,0.26,0.00,1.84,1.05,Matches
197,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,30,1988,1.7,43.5,42.4,1.18,1.18,0.00,5.88,1.18,0.00,0.00,0.00,0.00,0.00,36.5,4.12,2.94,1.76,38.8,2.35,0.00,0.59,35.3,0.59,0.59,2.35,0.59,Matches
198,Felipe\Felipe,br BRA,DF,es Atlético Madrid,30,1989,7.3,37.0,34.7,2.33,2.33,0.00,5.21,0.96,0.00,0.00,0.00,0.00,0.00,24.4,4.38,8.22,3.97,28.8,2.88,0.00,0.41,29.6,0.27,0.55,0.14,0.14,Matches
199,João Félix\Joao-Felix,pt POR,FWMF,es Atlético Madrid,19,1999,4.7,31.1,29.6,1.49,0.00,0.85,9.15,0.00,0.43,0.00,0.00,0.00,0.00,24.3,2.98,3.83,3.19,26.8,0.21,0.00,0.00,26.0,0.21,0.21,0.85,1.49,Matches
200,Gedson Fernandes\Gedson-Fernandes,pt POR,MFFW,pt Benfica,20,1999,1.5,29.3,29.3,0.00,0.00,0.00,3.33,0.67,1.33,0.00,0.00,0.00,0.00,24.0,2.00,3.33,3.33,24.7,0.67,0.00,0.67,20.0,0.00,0.67,0.67,2.00,Matches
201,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,eng Tottenham,20,1999,0.8,26.3,25.0,1.25,1.25,0.00,7.50,1.25,3.75,0.00,0.00,0.00,0.00,16.3,6.25,3.75,1.25,23.8,0.00,0.00,1.25,15.0,0.00,1.25,0.00,2.50,Matches
202,Fernandinho\Fernandinho,br BRA,DF,eng Manchester City,34,1985,7.3,60.1,59.2,0.96,0.55,0.00,5.75,2.74,0.14,0.00,0.00,0.00,0.00,48.1,4.66,7.40,8.49,47.9,2.33,0.41,0.55,54.4,0.14,0.82,0.41,0.68,Matches
203,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,27,1991,7.0,42.7,40.9,1.86,0.00,1.00,11.9,0.43,0.14,0.00,0.00,0.00,0.00,31.0,9.14,2.57,5.71,34.3,1.43,0.29,0.29,33.9,0.00,0.29,2.14,1.71,Matches
204,Junior Firpo\Junior-Firpo,es ESP,DF,es Barcelona,22,1996,3.0,53.7,45.0,8.67,0.67,0.00,9.33,0.00,0.67,0.00,0.00,0.00,0.00,35.0,16.0,2.67,36.3,7.33,1.33,8.00,0.00,46.7,0.33,1.33,0.67,1.67,Matches
205,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,es Valencia,28,1991,0.1,150.0,130.0,20.0,0.00,0.00,20.0,0.00,10.0,0.00,0.00,0.00,0.00,80.0,40.0,30.0,10.0,110.0,0.00,20.0,10.0,130.0,0.00,10.0,0.00,0.00,Matches
206,Phil Foden\Phil-Foden,eng ENG,MFFW,eng Manchester City,19,2000,2.8,56.1,54.6,1.43,0.36,0.36,13.2,1.07,1.07,0.36,0.00,0.00,0.00,43.6,7.14,5.36,50.0,5.36,0.71,0.00,0.00,47.9,0.00,0.71,0.71,1.79,Matches
207,José Fonte\Jose-Fonte,pt POR,DF,fr Lille,35,1983,4.0,43.5,42.5,1.00,1.00,0.00,5.75,1.25,0.25,0.00,0.00,0.00,0.00,33.3,3.75,6.50,6.00,34.0,2.25,0.00,0.50,38.8,0.50,0.25,0.50,0.00,Matches
208,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,de RB Leipzig,27,1991,5.8,51.0,47.8,3.28,0.69,0.86,13.4,1.38,1.03,2.41,0.86,1.03,0.17,39.3,6.38,5.34,4.83,43.3,1.38,0.17,1.03,41.2,0.34,0.52,1.55,1.03,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,21,1998,2.2,59.5,57.7,1.82,0.00,0.00,10.9,0.00,0.45,0.00,0.00,0.00,0.00,50.5,4.09,5.00,7.27,48.6,1.82,1.82,0.00,54.5,0.00,0.00,0.45,0.91,Matches
210,Remo Freuler\Remo-Freuler,ch SUI,MF,it Atalanta,27,1992,7.4,52.3,49.6,2.70,1.62,0.00,11.4,0.81,0.14,0.00,0.00,0.00,0.00,38.6,7.57,6.08,8.24,40.4,1.76,0.81,0.41,45.0,0.41,0.68,0.41,1.22,Matches
211,Michal Frydrych\Michal-Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,1.9,37.9,37.4,0.53,0.53,0.00,5.79,1.05,0.00,0.00,0.00,0.00,0.00,27.4,4.74,5.79,5.79,29.5,1.58,0.00,0.00,32.6,0.00,1.05,0.53,0.00,Matches
212,Gabriel\Gabriel,br BRA,MF,pt Benfica,25,1993,4.9,67.3,64.7,2.65,2.24,0.61,14.7,4.90,0.61,0.20,0.00,0.00,0.20,42.0,11.0,14.3,51.8,10.6,2.65,0.20,0.61,54.5,0.00,0.82,0.61,0.82,Matches
213,Gianluca Gaetano\Gianluca-Gaetano,it ITA,MF,it Napoli,19,2000,0.2,20.0,20.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,20.0,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,Matches
214,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,it Inter,25,1994,2.4,31.3,30.8,0.42,0.42,0.42,7.50,1.67,0.42,0.00,0.00,0.00,0.00,19.2,4.17,7.92,2.50,24.2,2.50,0.00,0.83,23.3,0.42,0.42,0.00,0.42,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,32,1987,3.5,26.9,25.7,1.14,0.00,0.29,8.00,0.29,0.86,0.00,0.00,0.00,0.00,15.7,7.14,4.00,4.00,19.7,1.43,0.00,0.29,18.9,0.00,0.57,0.86,1.14,Matches
216,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,fr Paris S-G,29,1989,6.3,67.1,65.2,1.90,1.90,0.00,10.0,0.79,0.16,0.00,0.00,0.00,0.00,54.8,8.10,4.29,5.24,60.2,1.27,0.00,0.32,61.3,0.00,0.63,0.63,0.63,Matches
217,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,32,1986,4.0,50.5,47.5,3.00,3.00,0.00,7.50,1.50,0.00,0.00,0.00,0.00,0.00,39.5,4.25,6.75,4.00,44.5,1.50,0.00,0.25,44.0,0.00,0.50,0.00,0.50,Matches
218,Eric García\Eric-Garcia,es ESP,DF,eng Manchester City,18,2001,2.0,101.5,100.5,1.00,1.00,0.00,3.50,1.00,0.00,0.00,0.00,0.00,0.00,93.0,7.00,1.50,12.5,83.5,2.50,0.00,2.00,100.0,0.00,0.50,0.00,0.00,Matches
219,Mateo García\Mateo-Garcia,ar ARG,FWMF,rs Red Star,22,1996,5.4,24.6,24.1,0.56,0.19,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,17.8,4.07,2.78,18.3,3.89,1.85,0.37,0.00,19.8,0.00,0.00,0.74,1.48,Matches
220,Mario Gavranović\Mario-Gavranovic,ch SUI,FW,hr Dinamo Zagreb,29,1989,0.9,13.3,11.1,2.22,0.00,0.00,4.44,0.00,0.00,0.00,0.00,0.00,0.00,11.1,2.22,0.00,2.22,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
221,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4.0,32.5,19.3,13.3,3.00,0.00,2.25,0.75,0.00,0.00,0.00,0.00,0.00,16.0,1.00,15.5,0.75,24.8,0.00,0.00,4.50,22.5,0.00,0.75,0.00,0.00,Matches
222,Olivier Giroud\Olivier-Giroud,fr FRA,FW,eng Chelsea,32,1986,1.0,26.0,21.0,5.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,9.00,7.00,12.0,6.00,4.00,0.00,2.00,16.0,0.00,0.00,0.00,2.00,Matches
223,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,24,1995,8.5,45.3,44.5,0.82,0.00,0.24,8.12,0.47,3.53,0.00,0.00,0.00,0.00,36.2,5.76,3.29,8.59,34.9,0.71,0.71,0.12,37.4,0.00,0.71,0.47,1.18,Matches
224,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,26,1992,5.5,42.4,34.9,7.45,0.18,0.00,8.00,0.73,1.82,0.00,0.00,0.00,0.00,21.1,8.36,12.9,2.36,30.0,2.00,7.27,0.00,31.6,0.00,1.09,1.27,0.55,Matches
225,Diego Godín\Diego-Godin,uy URU,DF,it Inter,33,1986,5.0,53.2,49.2,4.00,3.60,0.00,8.60,1.20,0.00,0.00,0.00,0.00,0.00,37.0,5.60,10.6,7.60,41.6,2.20,0.40,0.40,44.4,0.60,0.80,0.60,1.00,Matches
226,Amer Gojak\Amer-Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,1.9,31.6,30.5,1.05,0.53,0.00,8.42,0.53,0.00,0.00,0.00,0.00,0.00,22.6,6.32,2.63,7.37,21.6,2.63,0.00,0.00,23.7,0.53,0.00,1.58,1.05,Matches
227,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,it Atalanta,24,1995,7.0,23.7,17.1,6.57,1.43,0.00,2.43,1.00,0.00,0.00,0.00,0.00,0.00,11.0,1.86,10.9,1.86,17.1,0.00,0.00,3.71,16.7,0.14,0.43,0.43,0.00,Matches
228,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,22,1997,5.7,85.1,81.2,3.86,2.11,0.00,11.1,3.51,1.05,0.00,0.00,0.00,0.00,58.6,13.9,12.6,4.21,74.2,2.63,1.75,0.00,75.6,0.18,1.05,1.05,0.35,Matches
229,Maxi Gómez\Maxi-Gomez,uy URU,FW,es Valencia,22,1996,4.7,15.7,14.7,1.06,0.00,0.00,5.74,0.64,0.43,0.00,0.00,0.00,0.00,5.32,5.32,5.11,1.06,9.36,1.28,0.00,1.49,12.1,0.00,0.64,0.21,0.64,Matches
230,Papu Gómez\Papu-Gomez,ar ARG,FWMF,it Atalanta,31,1988,7.9,52.3,46.2,6.08,1.52,0.13,12.7,2.03,2.91,2.66,0.63,1.77,0.00,33.2,7.85,11.3,8.48,41.0,1.39,1.27,0.13,41.1,0.25,0.63,0.63,2.03,Matches
231,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,24,1995,5.8,51.0,50.2,0.86,0.69,0.34,10.9,1.21,0.34,0.00,0.00,0.00,0.00,37.6,6.90,6.55,3.45,43.6,2.93,0.00,0.17,45.0,0.52,0.69,1.21,0.52,Matches
232,Robin Gosens\Robin-Gosens,de GER,DF,it Atalanta,25,1994,7.3,46.6,37.8,8.77,0.55,0.00,10.5,1.23,2.05,0.00,0.00,0.00,0.00,25.2,11.8,9.59,31.9,3.29,1.78,8.22,0.14,35.1,0.00,0.41,0.96,2.05,Matches
233,Mario Götze\Mario-Gotze,de GER,FW,de Dortmund,27,1992,0.8,81.3,77.5,3.75,0.00,0.00,13.8,0.00,2.50,0.00,0.00,0.00,0.00,65.0,10.0,6.25,7.50,73.8,0.00,0.00,0.00,70.0,0.00,1.25,0.00,3.75,Matches
234,Amine Gouiri\Amine-Gouiri,fr FRA,FW,fr Lyon,19,2000,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
235,Antoine Griezmann\Antoine-Griezmann,fr FRA,FWMF,es Barcelona,28,1991,7.3,41.6,40.5,1.10,0.14,0.14,5.62,1.64,1.10,0.14,0.14,0.00,0.00,31.1,5.89,4.66,32.1,6.03,2.19,0.55,0.82,34.5,0.00,0.41,1.23,0.68,Matches
236,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,23,1995,6.0,68.7,56.7,12.0,0.67,0.00,13.5,1.67,3.17,2.17,0.33,1.33,0.17,40.3,13.8,14.5,52.5,4.00,2.33,9.17,0.33,52.7,0.00,1.33,1.67,1.83,Matches
237,Gonçalo Guedes\Goncalo-Guedes,pt POR,FWMF,es Valencia,22,1996,2.2,36.8,32.3,4.55,1.36,0.00,6.36,0.45,1.36,0.91,0.00,0.00,0.00,26.8,4.55,5.45,3.64,31.8,1.36,0.00,0.00,25.9,0.45,1.36,0.45,1.36,Matches
238,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,DF,de Dortmund,25,1993,6.1,66.6,58.0,8.52,0.66,0.49,7.87,0.66,1.48,0.82,0.49,0.00,0.00,43.9,11.6,11.0,53.3,3.93,1.80,7.05,0.00,56.7,0.16,0.33,1.48,1.80,Matches
239,Guilherme\Guilherme,br BRA,MF,gr Olympiacos,28,1991,5.0,48.8,45.4,3.40,2.80,0.20,6.60,3.20,0.20,0.20,0.00,0.00,0.00,32.6,9.80,6.40,4.00,42.4,1.20,0.40,0.40,42.6,0.40,0.00,0.80,2.20,Matches
240,Bruno Guimarães\Bruno-Guimaraes,br BRA,MF,fr Lyon,21,1997,3.3,37.0,35.5,1.52,1.52,0.00,10.6,0.91,0.00,0.00,0.00,0.00,0.00,26.7,7.88,2.42,2.42,33.6,0.61,0.00,0.00,30.0,0.00,0.61,0.91,1.21,Matches
241,Péter Gulácsi\Peter-Gulacsi,hu HUN,GK,de RB Leipzig,29,1990,9.7,37.5,28.7,8.87,1.75,0.10,4.33,0.52,0.00,0.00,0.00,0.00,0.00,21.9,2.78,12.9,2.27,29.1,0.10,0.00,4.85,30.1,0.21,0.62,0.00,0.10,Matches
242,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,28,1990,9.0,78.9,76.1,2.78,1.56,0.67,12.7,1.22,0.78,0.78,0.33,0.00,0.11,61.9,11.2,5.78,23.9,52.1,1.44,0.22,0.78,72.6,0.22,0.22,0.78,0.78,Matches
243,Erling Haaland\Erling-Haaland,no NOR,FW,de Dortmund,19,2000,2.0,16.5,14.0,2.50,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,3.50,1.00,10.5,4.00,0.50,0.00,0.00,13.0,0.00,0.00,0.00,1.00,Matches
244,Erling Haaland\Erling-Haaland,no NOR,FW,at RB Salzburg,19,2000,4.1,22.2,21.2,0.98,0.00,0.00,4.39,0.49,0.98,0.00,0.00,0.00,0.00,14.9,5.12,2.20,15.1,4.39,1.71,0.00,0.00,15.4,0.00,0.49,0.73,1.95,Matches
245,Ianis Hagi\Ianis-Hagi,ro ROU,MF,be Genk,20,1998,1.6,48.8,35.0,13.8,2.50,0.00,5.63,4.38,4.38,11.3,4.38,3.75,1.25,21.9,5.63,21.3,21.3,26.9,0.00,0.00,0.00,30.6,0.00,1.25,1.25,1.88,Matches
246,Amadou Haidara\Amadou-Haidara,ml MLI,MFFW,de RB Leipzig,21,1998,3.0,66.3,65.7,0.67,0.33,0.00,20.7,0.67,0.00,0.00,0.00,0.00,0.00,47.3,11.3,7.67,8.33,54.7,1.67,0.33,0.00,55.3,0.00,0.67,1.33,2.67,Matches
247,Izet Hajrović\Izet-Hajrovic,ba BIH,MF,hr Dinamo Zagreb,27,1991,0.1,60.0,50.0,10.0,0.00,0.00,10.0,0.00,0.00,10.0,10.0,0.00,0.00,40.0,10.0,10.0,50.0,10.0,0.00,0.00,0.00,50.0,0.00,0.00,0.00,0.00,Matches
248,Achraf Hakimi\Achraf-Hakimi,ma MAR,DFFW,de Dortmund,20,1998,7.9,66.1,60.0,6.08,0.63,0.00,7.72,0.76,2.53,0.00,0.00,0.00,0.00,51.0,9.24,5.82,6.08,52.8,1.39,5.44,0.38,55.8,0.13,0.38,1.90,2.78,Matches
249,Marcel Halstenberg\Marcel-Halstenberg,de GER,DF,de RB Leipzig,27,1991,5.7,68.8,61.8,7.02,1.58,0.00,10.4,0.88,1.75,0.88,0.00,0.35,0.00,49.8,10.2,8.77,53.3,8.42,1.58,4.56,0.18,60.2,0.00,0.35,0.53,1.05,Matches
250,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,35,1984,6.0,37.0,27.8,9.17,1.50,0.00,6.17,0.17,0.00,0.00,0.00,0.00,0.00,24.0,3.17,9.83,5.33,25.3,0.00,0.00,5.83,31.3,0.00,0.00,0.00,0.00,Matches
251,Taylor Harwood-Bellis\Taylor-Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,0.1,100.0,100.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,10.0,90.0,0.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,Matches
252,Hans Hateboer\Hans-Hateboer,nl NED,DF,it Atalanta,25,1994,6.6,41.4,33.3,8.03,0.30,0.00,6.36,0.61,1.67,0.00,0.00,0.00,0.00,23.8,10.2,7.42,7.27,23.5,2.12,7.73,0.15,33.2,0.00,0.76,0.45,1.06,Matches
253,Kai Havertz\Kai-Havertz,de GER,MFFW,de Leverkusen,20,1999,4.8,54.8,53.3,1.46,0.00,0.00,17.7,1.88,0.83,0.42,0.00,0.00,0.21,42.1,7.71,5.00,38.8,13.8,0.42,0.83,0.21,46.5,0.00,0.21,1.88,1.46,Matches
254,Eden Hazard\Eden-Hazard,be BEL,FW,es Real Madrid,28,1991,5.0,53.4,51.8,1.60,1.00,0.00,14.4,1.20,1.60,0.20,0.00,0.00,0.00,45.0,5.40,3.00,7.40,45.0,0.00,0.40,0.40,47.2,0.00,0.40,1.00,0.40,Matches
255,Thorgan Hazard\Thorgan-Hazard,be BEL,FW,de Dortmund,26,1993,5.3,45.5,41.7,3.77,0.57,0.19,6.23,1.32,2.83,2.26,0.38,1.51,0.19,32.5,6.60,6.42,8.49,34.3,0.75,0.94,0.38,34.7,0.19,0.19,1.70,1.70,Matches
256,Hwang Hee-chan\Hwang-Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,6.0,29.5,27.7,1.83,0.00,0.00,5.17,0.00,1.33,0.17,0.00,0.00,0.00,21.8,4.83,2.83,3.17,23.7,1.33,0.67,0.50,21.8,0.33,0.83,0.83,1.33,Matches
257,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,29,1990,5.7,73.9,72.1,1.75,0.18,0.70,10.0,2.98,1.93,0.00,0.00,0.00,0.00,45.4,14.9,13.5,8.77,60.5,2.46,1.23,0.35,61.8,0.00,2.11,0.70,1.40,Matches
258,Mario Hermoso\Mario-Hermoso,es ESP,DF,es Atlético Madrid,24,1995,3.9,51.8,50.0,1.79,1.79,0.00,4.62,3.08,0.00,0.00,0.00,0.00,0.00,36.7,4.36,10.8,42.3,7.69,1.54,0.00,0.26,43.8,0.26,0.26,1.03,0.77,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,de Bayern Munich,23,1996,1.7,92.9,88.2,4.71,0.59,0.00,15.9,3.53,4.12,0.00,0.00,0.00,0.00,70.6,8.82,13.5,81.8,1.76,4.71,4.12,0.00,81.8,0.00,1.18,0.59,2.94,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,fr Paris S-G,29,1989,3.6,53.3,51.4,1.94,1.11,0.56,9.17,0.00,0.28,0.00,0.00,0.00,0.00,40.8,7.50,5.00,3.33,47.8,1.67,0.28,0.28,45.0,0.56,0.28,1.11,0.83,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,es Atlético Madrid,29,1990,2.9,63.1,61.0,2.07,1.38,0.00,12.1,1.72,0.34,0.00,0.00,0.00,0.00,46.6,8.62,7.93,7.59,51.0,2.41,0.00,1.03,55.9,0.00,0.34,0.00,1.03,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FW,eng Tottenham,27,1992,4.1,33.4,32.2,1.22,0.00,0.49,7.32,0.73,1.71,0.00,0.00,0.00,0.00,26.3,5.12,1.95,3.90,27.6,1.22,0.49,0.24,26.6,0.00,1.46,1.71,0.98,Matches
263,Bryan Heynen\Bryan-Heynen,be BEL,MF,be Genk,22,1997,2.9,31.0,23.8,7.24,2.76,0.00,10.0,1.38,0.00,1.03,0.69,0.34,0.00,15.2,7.24,8.62,4.83,21.7,1.38,0.34,0.69,22.8,0.34,0.00,0.69,0.69,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,it Juventus,31,1987,5.7,26.0,24.0,1.93,0.00,0.18,8.25,0.88,0.53,0.00,0.00,0.00,0.00,15.3,7.37,3.33,4.56,20.0,0.35,0.53,0.35,20.7,0.35,0.70,0.70,0.70,Matches
265,David Hovorka\David-Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3.0,54.0,53.0,1.00,1.00,0.00,9.00,2.00,0.33,0.00,0.00,0.00,0.00,38.3,8.33,7.33,8.00,41.7,2.00,0.00,1.00,46.3,0.00,1.33,1.00,1.00,Matches
266,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,31,1988,6.0,24.7,23.0,1.67,1.67,0.00,1.33,0.83,0.00,0.00,0.00,0.00,0.00,15.5,1.83,7.33,2.67,20.3,1.50,0.00,0.00,20.3,0.17,0.33,0.00,0.17,Matches
267,Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,de Leverkusen,29,1989,6.0,44.3,36.5,7.83,2.67,0.00,9.00,2.17,0.00,0.00,0.00,0.00,0.00,19.0,5.17,20.2,8.83,30.3,0.00,0.00,4.17,30.5,0.17,1.17,0.67,0.00,Matches
268,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,be Genk,27,1992,4.6,43.5,40.4,3.04,1.52,0.00,10.4,1.30,0.87,0.87,0.43,0.43,0.00,26.5,8.70,8.26,8.70,33.3,1.30,0.00,0.00,36.1,0.00,0.43,0.87,1.30,Matches
269,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWMF,eng Chelsea,18,2000,2.9,31.7,29.0,2.76,0.00,0.00,4.48,3.10,1.72,2.76,2.07,0.34,0.00,20.3,4.14,7.24,2.76,27.9,0.69,0.00,0.00,24.8,0.34,1.03,0.69,0.34,Matches
270,Mats Hummels\Mats-Hummels,de GER,DF,de Dortmund,30,1988,8.0,52.8,51.1,1.63,1.38,0.00,6.13,1.88,0.00,0.00,0.00,0.00,0.00,38.3,4.25,10.3,17.0,30.9,3.38,0.25,0.63,45.1,0.13,0.88,1.00,0.75,Matches
271,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,35,1983,0.4,32.5,32.5,0.00,0.00,0.00,15.0,0.00,2.50,0.00,0.00,0.00,0.00,27.5,2.50,2.50,0.00,27.5,0.00,0.00,0.00,25.0,0.00,2.50,0.00,0.00,Matches
272,Josef Hušbauer\Josef-Husbauer,cz CZE,MF,cz Slavia Prague,29,1990,2.3,57.0,53.0,3.91,1.30,0.00,9.13,1.74,1.74,2.17,0.00,1.74,0.43,40.9,6.09,10.0,4.78,50.4,1.30,0.43,0.00,47.8,0.00,0.00,0.43,1.30,Matches
273,Roger Ibanez\Roger-Ibanez,br BRA,DF,it Atalanta,20,1998,0.2,45.0,45.0,0.00,0.00,0.00,5.00,10.0,0.00,0.00,0.00,0.00,0.00,30.0,5.00,10.0,15.0,30.0,0.00,0.00,0.00,30.0,0.00,5.00,0.00,5.00,Matches
274,Mauro Icardi\Mauro-Icardi,ar ARG,FW,fr Paris S-G,26,1993,5.3,15.5,13.8,1.70,0.19,0.00,3.58,0.19,0.19,0.00,0.00,0.00,0.00,9.81,3.21,2.45,2.26,10.9,1.32,0.00,0.19,10.9,0.19,0.38,0.19,0.57,Matches
275,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,27,1992,2.7,37.8,29.6,8.15,1.85,0.00,5.56,0.37,0.37,0.00,0.00,0.00,0.00,14.8,11.5,11.5,8.89,20.0,1.85,6.30,0.00,26.3,0.37,1.48,0.74,2.59,Matches
