Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
361,Jhon Lucumí\Jhon-Lucumi,co COL,DF,be Genk,21,1998,6.0,0.17,0.00,0.00,0.17,0.67,0.00,0.17,0.83,1.17,0.00,0.00,0.00,9.00,1.00,0.50,66.7,Matches
362,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,24,1995,6.0,0.00,0.00,0.00,0.83,2.00,0.33,2.67,0.33,1.33,0.17,0.00,0.00,8.00,1.17,1.00,53.8,Matches
363,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,0.16,0.00,0.00,1.75,1.11,0.00,0.16,0.95,2.86,0.00,0.00,0.00,9.68,2.38,1.43,62.5,Matches
364,Florentino Luís\Florentino-Luis,pt POR,MF,pt Benfica,19,1999,2.0,0.50,0.00,0.00,1.50,0.00,0.00,0.00,0.50,5.00,0.00,0.00,0.00,15.0,0.50,0.00,100.0,Matches
365,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,it Inter,26,1993,4.5,0.00,0.00,0.00,0.44,0.67,2.44,1.33,0.44,0.44,0.00,0.00,0.00,2.22,2.22,3.78,37.0,Matches
366,Andrey Lunyov\Andrey-Lunyov,ru RUS,GK,ru Zenit,27,1991,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
367,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,it Napoli,22,1996,1.5,0.00,0.00,0.00,0.67,1.33,0.00,2.67,1.33,0.00,0.00,0.00,0.00,8.67,0.67,1.33,33.3,Matches
368,Christian Luyindama\Christian-Luyindama,cd COD,DF,tr Galatasaray,25,1994,4.0,0.00,0.00,0.00,2.00,0.50,0.00,0.25,0.75,3.25,0.00,0.00,0.00,11.5,1.75,1.75,50.0,Matches
369,Stanislav Magkeev\Stanislav-Magkeev,ru RUS,DF,ru Loko Moscow,20,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,0.00,100.0,Matches
370,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,eng Manchester City,28,1991,6.4,0.00,0.00,0.00,1.09,3.13,0.16,1.56,0.63,0.94,0.00,0.00,0.00,6.56,0.31,0.94,25.0,Matches
371,Thiago Maia\Thiago-Maia,br BRA,FW,fr Lille,22,1997,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,10.0,1.43,1.43,50.0,Matches
372,Mike Maignan\Mike-Maignan,fr FRA,GK,fr Lille,23,1995,5.8,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.79,0.00,0.00,,Matches
373,Lovro Majer\Lovro-Majer,hr CRO,MF,hr Dinamo Zagreb,21,1998,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
374,Róbert Mak\Robert-Mak,sk SVK,MF,ru Zenit,28,1991,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
375,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,27,1991,3.0,0.00,0.00,0.00,0.33,1.33,0.00,0.00,1.67,1.33,0.00,0.00,0.00,10.3,4.67,1.00,82.4,Matches
376,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,it Napoli,28,1991,1.6,0.63,0.00,0.00,2.50,1.25,0.00,6.88,2.50,1.25,0.00,0.63,0.00,8.75,0.63,2.50,20.0,Matches
377,Ruslan Malinovskyi\Ruslan-Malinovskyi,ua UKR,MFFW,it Atalanta,26,1993,2.9,0.34,0.00,0.00,2.76,3.45,0.00,0.34,1.03,1.03,0.00,0.00,0.00,7.93,0.69,0.34,66.7,Matches
378,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,fr Lille,25,1994,2.0,0.50,0.00,0.00,2.00,1.00,0.00,1.50,1.50,4.00,0.00,0.00,0.00,8.00,1.50,0.50,75.0,Matches
379,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,27,1992,7.0,0.29,0.00,0.00,2.00,2.14,0.29,2.29,0.43,1.43,0.00,0.00,0.00,5.71,1.29,2.86,31.0,Matches
380,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,es Valencia,28,1991,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,2.00,1.00,66.7,Matches
381,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Napoli,28,1991,6.0,0.00,0.00,0.00,0.83,0.17,0.00,0.00,0.33,0.17,0.00,0.00,0.00,7.83,3.33,1.00,76.9,Matches
382,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,30,1989,5.6,0.54,0.00,0.00,1.43,0.89,0.00,1.79,1.25,0.54,0.00,0.00,0.00,10.4,1.96,1.07,64.7,Matches
383,Marcão\Marcao,br BRA,DF,tr Galatasaray,23,1996,6.0,0.33,0.00,0.00,1.50,1.33,0.00,0.33,1.17,1.33,0.00,0.00,0.00,10.5,3.00,1.17,72.0,Matches
384,Marcelo\Marcelo,br BRA,DF,fr Lyon,32,1987,8.1,0.49,0.00,0.00,1.36,0.25,0.00,0.00,0.86,0.74,0.00,0.00,0.00,9.75,3.46,2.22,60.9,Matches
385,Marcelo\Marcelo,br BRA,DF,es Real Madrid,31,1988,3.0,0.33,0.00,0.00,1.67,1.00,0.00,5.00,1.33,0.33,0.00,0.00,0.00,8.00,0.33,1.00,25.0,Matches
386,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,24,1995,3.3,0.30,0.00,0.00,1.52,0.30,0.00,0.00,0.00,0.30,0.00,0.00,0.00,9.09,5.76,1.52,79.2,Matches
387,Mariano\Mariano,br BRA,DF,tr Galatasaray,33,1986,6.0,0.33,0.00,0.00,0.83,0.83,0.00,2.50,1.33,1.17,0.00,0.00,0.00,13.2,0.50,1.17,30.0,Matches
388,Marko Marin\Marko-Marin,de GER,MF,rs Red Star,30,1989,6.0,0.17,0.00,0.00,1.00,1.83,0.00,2.33,0.17,0.33,0.17,0.00,0.00,6.17,0.00,1.17,0.0,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,33,1985,5.0,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,,Matches
390,João Mário\Joao-Mario,pt POR,MF,ru Loko Moscow,26,1993,3.9,0.26,0.00,0.00,0.77,3.08,0.00,2.82,1.54,1.79,0.00,0.00,0.00,6.92,1.28,1.79,41.7,Matches
391,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,31,1988,4.1,0.49,0.24,0.24,1.22,1.22,0.00,0.98,0.24,0.98,0.00,0.00,0.00,6.34,0.00,0.73,0.0,Matches
392,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,25,1994,10.8,0.09,0.00,0.00,1.20,0.46,0.00,0.09,0.83,1.11,0.00,0.00,0.00,9.91,2.78,1.57,63.8,Matches
393,Javi Martínez\Javi-Martinez,es ESP,DFMF,de Bayern Munich,30,1988,3.8,0.00,0.00,0.00,1.32,0.53,0.00,0.26,0.79,1.05,0.00,0.00,0.00,14.2,5.79,0.79,88.0,Matches
394,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,it Inter,21,1997,5.8,0.34,0.00,0.00,1.03,2.59,1.21,0.00,0.00,0.34,0.00,0.00,0.00,5.17,1.03,2.76,27.3,Matches
395,Lisandro Martínez\Lisandro-Martinez,ar ARG,MFDF,nl Ajax,21,1998,6.0,0.33,0.00,0.00,1.83,0.50,0.17,0.17,1.17,1.33,0.00,0.00,0.00,10.8,2.00,2.83,41.4,Matches
396,Andrea Masiello\Andrea-Masiello,it ITA,DF,it Atalanta,33,1986,2.4,0.42,0.00,0.00,2.50,1.25,0.83,0.00,2.50,1.25,0.00,0.42,0.00,5.83,0.00,0.42,0.0,Matches
397,Lukáš Masopust\Lukas-Masopust,cz CZE,FW,cz Slavia Prague,26,1993,5.2,0.19,0.00,0.00,1.92,1.73,0.58,1.15,1.15,1.35,0.00,0.00,0.00,7.31,0.19,2.12,8.3,Matches
398,Giorgos Masouras\Giorgos-Masouras,gr GRE,FWMF,gr Olympiacos,25,1994,4.7,0.00,0.00,0.00,1.28,1.06,0.43,1.91,1.49,1.70,0.00,0.00,0.00,6.60,0.64,1.28,33.3,Matches
399,Clinton Mata\Clinton-Mata,ao ANG,DF,be Club Brugge,26,1992,4.0,0.50,0.25,0.25,1.25,2.75,0.00,0.75,2.50,3.25,0.00,0.00,0.00,8.75,2.00,0.50,80.0,Matches
400,Joël Matip\Joel-Matip,cm CMR,DF,eng Liverpool,27,1991,1.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00,2.00,0.0,Matches
401,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,it Juventus,32,1987,3.8,0.53,0.00,0.00,2.37,0.26,0.26,0.53,1.32,0.79,0.00,0.00,0.00,7.11,1.84,1.05,63.6,Matches
402,Mykola Matviyenko\Mykola-Matviyenko,ua UKR,DF,ua Shakhtar,23,1996,5.9,0.00,0.00,0.00,0.34,0.17,0.00,0.00,1.19,1.02,0.00,0.00,0.00,8.14,1.53,0.85,64.3,Matches
403,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FW,fr Paris S-G,30,1989,1.4,0.71,0.00,0.00,4.29,1.43,0.71,1.43,2.14,1.43,0.00,0.00,0.00,6.43,3.57,4.29,45.5,Matches
404,Noussair Mazraoui\Noussair-Mazraoui,ma MAR,DFMF,nl Ajax,21,1997,2.5,0.40,0.00,0.00,2.80,1.20,0.00,0.80,2.40,3.60,0.00,0.00,0.00,14.8,2.40,2.40,50.0,Matches
405,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,fr Paris S-G,20,1998,7.3,0.14,0.00,0.00,0.68,1.37,0.68,1.92,0.27,0.55,0.14,0.00,0.00,5.75,0.27,0.41,40.0,Matches
406,Brandon Mechele\Brandon-Mechele,be BEL,DF,be Club Brugge,26,1993,5.0,0.00,0.00,0.00,0.20,0.00,0.00,0.00,2.40,0.60,0.00,0.00,0.00,7.60,3.40,1.00,77.3,Matches
407,Arthur Melo\Arthur-Melo,br BRA,MF,es Barcelona,22,1996,3.3,0.00,0.00,0.00,0.91,2.73,0.00,0.91,1.21,1.52,0.00,0.00,0.00,9.70,0.30,1.21,20.0,Matches
408,Thiago Mendes\Thiago-Mendes,br BRA,MF,fr Lyon,27,1992,5.1,0.39,0.00,0.00,0.59,1.37,0.00,0.20,1.18,1.96,0.00,0.00,0.00,11.4,0.59,0.59,50.0,Matches
409,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,eng Manchester City,25,1994,4.9,0.61,0.00,0.00,2.04,0.61,0.20,5.71,0.61,1.22,0.00,0.00,0.00,8.37,1.43,0.61,70.0,Matches
410,Ferland Mendy\Ferland-Mendy,fr FRA,DF,es Real Madrid,24,1995,4.5,0.00,0.00,0.00,0.67,1.11,0.00,2.22,0.67,1.33,0.00,0.00,0.00,8.22,1.33,1.56,46.2,Matches
411,Alex Meret\Alex-Meret,it ITA,GK,it Napoli,22,1997,6.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
412,Yassine Meriah\Yassine-Meriah,tn TUN,DF,gr Olympiacos,26,1993,6.0,0.00,0.00,0.00,1.00,0.33,0.00,0.00,0.83,0.33,0.00,0.17,0.00,9.67,3.67,1.00,78.6,Matches
413,Dries Mertens\Dries-Mertens,be BEL,FW,it Napoli,32,1987,6.5,0.00,0.00,0.00,1.69,1.23,0.15,1.54,0.77,1.54,0.15,0.00,0.00,4.62,0.00,0.77,0.0,Matches
414,Lionel Messi\Lionel-Messi,ar ARG,FW,es Barcelona,32,1987,7.4,0.27,0.00,0.00,0.81,2.57,0.14,1.35,0.27,0.41,0.14,0.00,0.00,5.27,0.27,0.54,33.3,Matches
415,Thomas Meunier\Thomas-Meunier,be BEL,DF,fr Paris S-G,27,1991,5.0,0.60,0.00,0.00,1.80,0.20,0.00,1.60,1.80,1.80,0.00,0.00,0.00,9.20,1.80,1.60,52.9,Matches
416,Simon Mignolet\Simon-Mignolet,be BEL,GK,be Club Brugge,31,1988,6.0,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,,Matches
417,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,it Napoli,25,1994,2.4,0.42,0.00,0.00,0.83,2.08,0.42,0.00,0.00,0.42,0.00,0.00,0.00,4.58,1.67,2.92,36.4,Matches
418,Éder Militão\Eder-Militao,br BRA,DF,es Real Madrid,21,1998,3.0,0.00,0.00,0.00,0.67,1.67,0.00,0.00,0.33,1.33,0.00,0.00,0.00,8.33,1.33,1.00,57.1,Matches
419,James Milner\James-Milner,eng ENG,MFDF,eng Liverpool,33,1986,4.6,0.22,0.00,0.00,2.17,0.22,0.00,4.57,0.22,0.87,0.00,0.00,0.00,8.70,1.30,1.30,50.0,Matches
420,Nemanja Milunović\Nemanja-Milunovic,rs SRB,DF,rs Red Star,30,1989,6.0,0.33,0.00,0.00,0.17,0.83,0.00,0.00,1.33,2.00,0.00,0.00,0.00,8.33,2.17,1.00,68.4,Matches
421,Takumi Minamino\Takumi-Minamino,jp JPN,MF,at RB Salzburg,24,1995,5.6,0.00,0.00,0.00,1.79,0.54,0.54,1.25,0.71,0.71,0.00,0.00,0.00,7.14,0.18,1.07,14.3,Matches
422,Takumi Minamino\Takumi-Minamino,jp JPN,MF,eng Liverpool,24,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
423,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,ru Loko Moscow,23,1995,4.0,0.00,0.00,0.00,2.50,0.25,0.50,1.00,0.75,0.75,0.00,0.00,0.00,7.50,0.75,1.00,42.9,Matches
424,Anton Miranchuk\Anton-Miranchuk,ru RUS,MF,ru Loko Moscow,23,1995,1.0,0.00,0.00,0.00,3.00,2.00,0.00,1.00,1.00,3.00,0.00,0.00,0.00,10.0,0.00,2.00,0.0,Matches
425,Matej Mitrović\Matej-Mitrovic,hr CRO,DF,be Club Brugge,25,1993,1.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,5.00,1.00,83.3,Matches
426,Luka Modrić\Luka-Modric,hr CRO,MF,es Real Madrid,33,1985,4.3,0.70,0.00,0.00,1.16,1.86,0.00,0.93,1.16,0.93,0.00,0.00,0.00,9.30,0.70,0.93,42.9,Matches
427,Monchu\Monchu,es ESP,MF,es Barcelona,19,1999,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
428,Emre Mor\Emre-Mor,tr TUR,FWMF,tr Galatasaray,22,1997,1.2,0.83,0.00,0.00,1.67,3.33,0.83,2.50,0.83,0.83,0.00,0.00,0.00,4.17,0.83,1.67,33.3,Matches
429,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,32,1987,5.8,0.17,0.00,0.00,2.59,2.76,1.03,0.34,0.00,0.34,0.00,0.00,0.00,2.76,1.90,3.62,34.4,Matches
430,Álvaro Morata\Alvaro-Morata,es ESP,FW,es Atlético Madrid,26,1992,5.4,0.37,0.00,0.00,2.22,2.59,1.85,1.48,0.37,1.30,0.00,0.00,0.00,3.33,4.63,7.41,38.5,Matches
431,Nikola Moro\Nikola-Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,4.6,0.65,0.22,0.22,2.17,0.43,0.00,0.00,2.83,2.17,0.00,0.00,0.00,11.5,0.22,0.22,50.0,Matches
432,François Moubandje\Francois-Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,9.00,2.00,1.00,66.7,Matches
433,Mason Mount\Mason-Mount,eng ENG,MFFW,eng Chelsea,20,1999,5.0,0.00,0.00,0.00,0.40,2.00,0.20,0.80,0.60,1.60,0.00,0.00,0.00,6.80,0.40,1.60,20.0,Matches
434,Lucas Moura\Lucas-Moura,br BRA,FWMF,eng Tottenham,26,1992,4.4,0.00,0.00,0.00,1.36,1.59,0.00,1.36,0.91,0.68,0.00,0.00,0.00,2.73,1.36,3.41,28.6,Matches
435,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,de RB Leipzig,21,1997,7.8,0.13,0.00,0.00,0.90,0.90,0.38,3.97,1.41,1.67,0.00,0.00,0.00,9.10,3.08,1.92,61.5,Matches
436,Thomas Müller\Thomas-Muller,de GER,MFFW,de Bayern Munich,29,1989,7.9,0.13,0.00,0.00,1.90,0.38,0.38,2.41,0.38,1.52,0.00,0.00,0.00,5.06,1.39,2.53,35.5,Matches
437,Simone Muratore\Simone-Muratore,it ITA,MF,it Juventus,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
438,Luis Muriel\Luis-Muriel,co COL,FW,it Atalanta,28,1991,2.4,0.42,0.00,0.00,3.33,2.50,0.83,2.50,0.00,1.67,0.42,0.00,0.00,3.75,1.25,4.17,23.1,Matches
439,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,33,1986,6.0,0.33,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.83,0.00,0.00,,Matches
440,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,de RB Leipzig,25,1994,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
441,Enoch Mwepu\Enoch-Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,4.5,0.00,0.00,0.00,2.89,1.33,0.22,0.22,1.11,3.11,0.00,0.00,0.00,15.1,1.78,1.56,53.3,Matches
442,Joakim Mæhle\Joakim-Maehle,dk DEN,DF,be Genk,22,1997,6.0,0.00,0.00,0.00,0.17,1.67,0.00,2.33,1.33,1.67,0.00,0.00,0.00,8.83,0.67,0.67,50.0,Matches
443,Nacho\Nacho,es ESP,DF,es Real Madrid,29,1990,0.5,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,2.00,0.00,0.00,0.00,8.00,2.00,0.00,100.0,Matches
444,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,32,1986,5.8,0.17,0.00,0.00,1.38,0.34,0.00,2.07,0.17,0.52,0.00,0.00,0.00,7.41,1.38,1.55,47.1,Matches
445,Keylor Navas\Keylor-Navas,cr CRC,GK,fr Paris S-G,32,1986,8.9,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.16,0.00,0.00,,Matches
446,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,eng Tottenham,22,1996,3.8,0.26,0.00,0.00,1.58,1.32,0.00,1.05,1.05,1.58,0.00,0.00,0.00,9.21,0.79,0.26,75.0,Matches
447,Dieumerci Ndongala\Dieumerci-Ndongala,cd COD,MFFW,be Genk,28,1991,1.3,0.00,0.00,0.00,2.31,2.31,0.00,1.54,1.54,0.77,0.00,0.00,0.00,3.85,0.00,1.54,0.0,Matches
448,David Neres\David-Neres,br BRA,FW,nl Ajax,22,1997,2.0,0.00,0.00,0.00,1.00,1.50,0.50,1.00,0.50,1.50,0.00,0.00,0.00,6.50,0.00,1.50,0.0,Matches
449,Neto\Neto,br BRA,GK,es Barcelona,30,1989,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,,Matches
450,Manuel Neuer\Manuel-Neuer,de GER,GK,de Bayern Munich,33,1986,11.0,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.18,0.00,0.00,,Matches
451,Neymar\Neymar,br BRA,FWMF,fr Paris S-G,27,1992,6.5,0.46,0.00,0.00,1.38,4.77,0.46,1.38,0.31,0.62,0.00,0.00,0.00,5.85,0.15,1.08,12.5,Matches
452,Saúl Ñíguez\Saul-Niguez,es ESP,MF,es Atlético Madrid,24,1994,9.3,0.22,0.00,0.00,1.08,0.54,0.11,0.65,0.97,1.40,0.00,0.00,0.00,10.3,3.55,2.15,62.3,Matches
453,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,at RB Salzburg,22,1997,5.9,0.34,0.00,0.00,1.19,0.17,0.00,0.51,1.36,1.86,0.00,0.00,0.00,8.31,1.36,0.51,72.7,Matches
454,Christopher Nkunku\Christopher-Nkunku,fr FRA,MFFW,de RB Leipzig,21,1997,5.7,0.18,0.00,0.00,2.46,2.28,0.35,1.40,0.00,1.40,0.18,0.00,0.00,5.96,1.58,1.93,45.0,Matches
455,Casper de Norre\Casper-de-Norre,be BEL,DF,be Genk,22,1997,2.8,0.71,0.00,0.00,2.50,0.36,0.36,0.71,0.71,0.71,0.00,0.36,0.00,9.64,0.71,0.71,50.0,Matches
456,Steven Nzonzi\Steven-Nzonzi,fr FRA,MFDF,tr Galatasaray,30,1988,4.3,0.93,0.00,0.00,1.86,0.23,0.00,0.00,0.47,1.86,0.00,0.23,0.00,12.6,3.72,0.70,84.2,Matches
457,Jan Oblak\Jan-Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,0.11,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.87,0.00,0.11,0.0,Matches
458,Stephen Odey\Stephen-Odey,ng NGA,FW,be Genk,21,1998,0.1,10.0,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
459,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,es Real Madrid,23,1995,1.0,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
460,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
461,David Okereke\David-Okereke,ng NGA,FWDF,be Club Brugge,21,1997,1.9,0.00,0.00,0.00,0.53,1.05,0.00,1.05,0.53,0.00,0.00,0.00,0.00,4.74,1.58,6.32,20.0,Matches
462,Masaya Okugawa\Masaya-Okugawa,jp JPN,MFFW,at RB Salzburg,23,1996,0.8,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,8.75,0.00,2.50,0.0,Matches
463,Peter Olayinka\Peter-Olayinka,ng NGA,FWMF,cz Slavia Prague,23,1995,5.9,0.34,0.00,0.00,3.56,1.19,0.34,1.69,0.51,2.03,0.17,0.00,0.17,7.97,0.51,2.37,17.6,Matches
464,Marco Olivieri\Marco-Olivieri,it ITA,MF,it Juventus,20,1999,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
465,Dani Olmo\Dani-Olmo,es ESP,MFFW,hr Dinamo Zagreb,21,1998,6.0,0.00,0.00,0.00,0.50,2.50,0.00,1.00,0.83,1.67,0.00,0.00,0.00,8.67,1.17,2.67,30.4,Matches
466,Dani Olmo\Dani-Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,0.00,0.00,0.00,4.29,2.86,0.00,0.71,0.00,0.71,0.00,0.00,0.00,5.71,2.14,2.14,50.0,Matches
467,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,23,1996,6.0,0.50,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,0.00,0.00,,Matches
468,Jerome Onguene\Jerome-Onguene,cm CMR,DF,at RB Salzburg,21,1997,4.0,0.25,0.00,0.00,0.75,0.50,0.25,0.00,1.50,1.75,0.00,0.00,0.00,15.0,2.25,1.75,56.3,Matches
469,Paul Onuachu\Paul-Onuachu,ng NGA,FW,be Genk,25,1994,2.4,0.00,0.00,0.00,4.17,2.08,1.25,0.00,0.00,2.08,0.00,0.00,0.00,1.67,3.75,5.00,42.9,Matches
470,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,19,2000,1.5,1.33,0.00,0.00,1.33,3.33,1.33,2.00,0.67,1.33,0.00,0.00,0.00,5.33,0.00,4.67,0.0,Matches
471,Willi Orban\Willi-Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,0.32,0.00,0.00,0.97,0.00,0.32,0.00,1.29,2.58,0.00,0.00,0.00,16.1,5.81,4.52,56.3,Matches
472,Divock Origi\Divock-Origi,be BEL,FW,eng Liverpool,24,1995,2.1,0.00,0.00,0.00,0.95,0.48,0.95,1.90,0.00,0.95,0.00,0.00,0.00,4.29,0.95,1.43,40.0,Matches
473,Mislav Oršić\Mislav-Orsic,hr CRO,FWMF,hr Dinamo Zagreb,26,1992,5.2,0.00,0.00,0.00,0.19,0.38,0.58,2.31,0.58,0.38,0.00,0.00,0.00,5.77,0.38,1.73,18.2,Matches
474,Victor Osimhen\Victor-Osimhen,ng NGA,FW,fr Lille,20,1998,5.0,0.20,0.00,0.00,2.80,1.00,2.60,0.60,0.60,0.20,0.00,0.00,0.00,3.40,2.80,5.80,32.6,Matches
475,Yordan Osorio\Yordan-Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,0.00,0.00,0.00,0.28,0.28,0.00,0.56,1.67,1.94,0.00,0.00,0.00,10.6,1.67,1.39,54.5,Matches
476,David Ospina\David-Ospina,co COL,GK,it Napoli,30,1988,2.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,0.00,,Matches
477,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,0.16,0.00,0.00,0.97,0.16,0.32,0.00,0.65,1.77,0.00,0.00,0.00,9.19,1.77,0.97,64.7,Matches
478,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,eng Liverpool,25,1993,3.1,0.00,0.00,0.00,0.32,0.32,0.00,3.87,0.32,1.61,0.00,0.00,0.00,8.71,0.97,0.65,60.0,Matches
479,Şener Özbayraklı\Sener-Ozbayrakli,tr TUR,DF,tr Galatasaray,29,1990,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,0.00,,Matches
480,Magomed Ozdoyev\Magomed-Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,0.39,0.00,0.00,1.37,0.59,0.00,0.59,1.57,2.16,0.00,0.20,0.00,14.3,1.57,0.98,61.5,Matches
481,Joseph Paintsil\Joseph-Paintsil,gh GHA,MF,be Genk,21,1998,1.7,0.59,0.00,0.00,0.59,3.53,0.00,2.35,0.00,0.59,0.00,0.00,0.00,5.29,0.00,0.59,0.0,Matches
482,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,0.45,0.00,0.00,2.73,0.45,0.00,2.27,0.00,0.91,0.00,0.00,0.00,6.36,0.91,2.27,28.6,Matches
