Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1,Tammy Abraham\Tammy-Abraham,eng ENG,FW,eng Chelsea,21,1997,8,566,71,78.6,6.3,1.11,77,0.48,0.16,30,0.00,1.38,1.59,1.75,-0.16,-0.16,+1.59,1.98,1.11,0.87,+0.88,+1.81,Matches
2,Tyler Adams\Tyler-Adams,us USA,DFMF,de RB Leipzig,20,1999,3,82,27,9.1,0.9,0.00,,0.00,3.33,27,0.00,2.00,2.22,0.00,2.22,+2.20,+1.98,1.11,1.11,0.11,+0.08,-0.45,Matches
3,Antonio Adán\Antonio-Adan,es ESP,GK,es Atlético Madrid,32,1987,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
4,Arijan Ademi\Arijan-Ademi,mk MKD,MFDF,hr Dinamo Zagreb,28,1991,6,517,86,95.7,5.7,1.05,86,0.88,0.00,,0.00,1.58,1.75,2.11,-0.35,-0.35,+3.56,1.04,2.35,-1.32,-1.30,+0.39,Matches
5,Adrián\Adrian,es ESP,GK,eng Liverpool,32,1987,3,300,100,40.0,3.3,0.91,100,0.91,0.00,,1.52,1.00,1.82,2.42,-0.61,-0.60,-1.60,1.79,1.39,0.39,+0.40,-0.65,Matches
6,Sergio Agüero\Sergio-Aguero,ar ARG,FW,eng Manchester City,31,1988,3,196,65,24.2,2.2,0.91,89,0.45,0.45,18,0.91,2.33,2.73,0.45,2.27,+2.30,+1.27,3.05,0.86,2.23,+2.25,+0.66,Matches
7,Manuel Akanji\Manuel-Akanji,ch SUI,DF,de Dortmund,24,1995,6,523,87,72.6,5.8,1.03,87,0.86,0.00,,0.34,1.67,1.38,1.21,0.17,+0.17,+1.09,1.69,1.34,0.34,+0.34,+1.20,Matches
8,Yunus Akgün\Yunus-Akgun,tr TUR,FW,tr Galatasaray,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
9,Sergio Akieme\Sergio-Akieme,es ESP,DF,es Barcelona,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
10,David Alaba\David-Alaba,at AUT,DF,de Bayern Munich,27,1992,8,675,84,68.2,7.5,1.07,84,0.93,0.00,,0.00,3.00,3.47,0.80,2.67,+2.67,-1.62,2.72,1.11,1.61,+1.61,-1.21,Matches
11,Lucas Alario\Lucas-Alario,ar ARG,FW,de Leverkusen,26,1992,5,214,43,39.6,2.4,0.83,74,0.00,1.25,22,0.42,0.60,0.00,1.25,-1.25,-1.26,-0.99,0.92,0.92,0.04,+0.03,+0.63,Matches
12,Jordi Alba\Jordi-Alba,es ESP,DF,es Barcelona,30,1989,5,354,71,43.7,3.9,1.28,71,0.77,0.00,,0.00,1.60,1.79,2.56,-0.77,-0.76,-1.55,1.54,2.26,-0.72,-0.71,-1.02,Matches
13,Paco Alcácer\Paco-Alcacer,es ESP,FW,de Dortmund,25,1993,2,113,57,15.7,1.3,0.77,86,0.00,0.77,27,0.77,2.00,0.77,0.00,0.77,+0.80,+1.09,2.38,0.46,1.92,+1.99,+2.34,Matches
14,Thiago Alcántara\Thiago-Alcantara,es ESP,MF,de Bayern Munich,28,1991,10,819,82,82.7,9.1,0.99,86,0.55,0.11,45,0.11,3.00,3.96,0.77,3.19,+3.19,+0.03,3.13,0.97,2.16,+2.16,+0.99,Matches
15,Toby Alderweireld\Toby-Alderweireld,be BEL,DF,eng Tottenham,30,1989,6,540,90,75.0,6.0,1.00,90,1.00,0.00,,0.17,0.67,1.50,3.00,-1.50,-1.50,-6.00,1.33,1.75,-0.42,-0.42,-2.38,Matches
16,Carles Aleñá\Carles-Alena,es ESP,MF,es Barcelona,21,1998,1,90,90,11.1,1.0,1.00,90,1.00,0.00,,1.00,3.00,2.00,1.00,1.00,+1.00,+1.00,1.20,1.00,0.20,+0.21,+0.39,Matches
17,Trent Alexander-Arnold\Trent-Alexander-Arnold,eng ENG,DF,eng Liverpool,20,1998,7,583,83,77.7,6.5,0.92,95,0.92,0.15,13,0.00,1.43,1.54,1.54,0.00,0.00,-1.62,1.80,1.05,0.75,+0.76,-0.13,Matches
18,Alisson\Alisson,br BRA,GK,eng Liverpool,26,1992,5,450,90,60.0,5.0,1.00,90,1.00,0.00,,0.00,2.00,1.80,0.80,1.00,+1.00,+1.60,1.70,0.66,1.04,+1.04,+0.65,Matches
19,Bobby Allain\Bobby-Allain,fr FRA,GK,gr Olympiacos,27,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
20,Allan\Allan,br BRA,MF,it Napoli,28,1991,6,445,74,61.8,4.9,1.02,87,0.82,0.20,11,0.20,2.00,1.63,0.61,1.02,+1.01,+1.01,1.37,1.18,0.18,+0.18,-0.65,Matches
21,Dele Alli\Dele-Alli,eng ENG,MFFW,eng Tottenham,23,1996,7,516,74,71.7,5.7,1.23,74,0.18,0.00,,0.00,1.43,2.81,2.11,0.70,+0.70,+2.46,1.88,1.35,0.53,+0.52,+1.19,Matches
22,André Almeida\Andre-Almeida,pt POR,DF,pt Benfica,28,1990,1,90,90,16.7,1.0,1.00,90,1.00,0.00,,2.00,1.00,2.00,2.00,0.00,0.00,+0.20,0.70,3.20,-2.50,-2.48,-2.72,Matches
23,Marcos Alonso\Marcos-Alonso,es ESP,DF,eng Chelsea,28,1990,5,397,79,55.1,4.4,1.14,79,0.68,0.00,,0.00,1.40,0.91,1.82,-0.91,-0.91,-0.91,1.48,1.18,0.30,+0.30,-0.42,Matches
24,Altube\Altube,es ESP,GK,es Real Madrid,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
25,Éder Álvarez Balanta\Eder-Alvarez-Balanta,co COL,MF,be Club Brugge,26,1993,5,286,57,53.0,3.2,0.94,90,0.94,0.63,8,0.00,0.40,0.63,1.88,-1.25,-1.26,+0.16,1.31,1.19,0.13,+0.12,+0.78,Matches
26,Edson Álvarez\Edson-Alvarez,mx MEX,MF,nl Ajax,21,1997,6,377,63,69.8,4.2,0.95,78,0.48,0.48,32,0.00,1.86,1.67,0.71,0.95,+0.95,-0.15,1.14,1.76,-0.62,-0.62,+0.41,Matches
27,Nadiem Amiri\Nadiem-Amiri,de GER,FWMF,de Leverkusen,22,1996,4,238,60,44.1,2.6,0.77,87,0.38,0.77,33,0.00,0.75,0.77,1.15,-0.38,-0.38,+0.52,0.85,1.08,-0.23,-0.23,+0.22,Matches
28,Ethan Ampadu\Ethan-Ampadu,wal WAL,DF,de RB Leipzig,18,2000,3,181,60,20.1,2.0,1.00,73,0.50,0.50,36,0.50,1.67,0.50,1.00,-0.50,-0.50,-1.12,2.25,0.80,1.45,+1.45,+1.20,Matches
29,Joachim Andersen\Joachim-Andersen,dk DEN,DF,fr Lyon,23,1996,6,392,65,43.6,4.4,0.91,88,0.68,0.45,20,0.91,1.67,1.59,0.91,0.68,+0.69,+1.22,0.89,1.64,-0.75,-0.76,-0.30,Matches
30,Florin Andone\Florin-Andone,ro ROU,FW,tr Galatasaray,26,1993,3,162,54,30.0,1.8,1.11,68,0.56,0.56,27,0.56,0.00,0.00,2.78,-2.78,-2.78,-0.87,0.56,3.00,-2.44,-2.45,-0.43,Matches
31,Benjamin André\Benjamin-Andre,fr FRA,MF,fr Lille,28,1990,5,403,81,74.6,4.5,1.11,81,0.44,0.00,,0.00,0.20,0.67,1.78,-1.11,-1.12,+2.17,1.36,1.33,0.02,+0.03,+1.60,Matches
32,Miguel Ángel Guerrero\Miguel-Angel-Guerrero,es ESP,FW,gr Olympiacos,29,1990,6,316,53,58.5,3.5,0.86,89,0.57,0.86,16,0.00,1.55,1.14,2.00,-0.86,-0.85,+0.35,1.29,1.54,-0.23,-0.24,+0.68,Matches
33,Angeliño\Angelino,es ESP,DF,de RB Leipzig,22,1997,4,360,90,40.0,4.0,1.00,90,1.00,0.00,,0.00,2.25,1.50,1.00,0.50,+0.50,+0.17,1.02,1.25,-0.23,-0.23,-1.19,Matches
34,Angeliño\Angelino,es ESP,DF,eng Manchester City,22,1997,1,90,90,11.1,1.0,1.00,90,1.00,0.00,,3.00,1.00,1.00,1.00,0.00,0.00,-1.50,1.30,0.60,0.60,+0.63,-1.25,Matches
35,Marcos Antônio\Marcos-Antonio,br BRA,MF,ua Shakhtar,19,2000,3,28,9,5.2,0.3,0.00,,0.00,10.0,9,10.0,0.67,6.67,3.33,3.33,+3.21,+4.27,3.33,1.67,1.67,+1.71,+2.82,Matches
36,Houssem Aouar\Houssem-Aouar,fr FRA,MFFW,fr Lyon,21,1998,8,711,89,79.0,7.9,1.01,89,0.51,0.00,,0.13,1.63,1.65,1.39,0.25,+0.25,+1.21,1.04,1.84,-0.81,-0.81,-1.01,Matches
37,Youssef El-Arabi\Youssef-El-Arabi,ma MAR,FW,gr Olympiacos,32,1987,6,278,46,51.5,3.1,0.97,88,0.32,0.97,5,0.00,1.44,1.61,2.90,-1.29,-1.29,-0.61,1.55,2.10,-0.52,-0.53,-0.02,Matches
38,Guilherme Arana\Guilherme-Arana,br BRA,DFMF,it Atalanta,22,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
39,Charles Aránguiz\Charles-Aranguiz,cl CHI,MF,de Leverkusen,30,1989,5,413,83,76.5,4.6,1.09,83,0.65,0.00,,0.00,1.20,1.09,1.30,-0.22,-0.22,+1.91,0.91,1.15,-0.24,-0.25,+0.43,Matches
40,Luiz Araújo\Luiz-Araujo,br BRA,FWMF,fr Lille,23,1996,6,277,46,51.3,3.1,0.97,73,0.00,0.97,19,0.00,0.17,0.65,2.26,-1.61,-1.62,+0.09,0.90,1.39,-0.48,-0.49,-0.22,Matches
41,Ronald Araújo\Ronald-Araujo,uy URU,DF,es Barcelona,20,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
42,Alphonse Areola\Alphonse-Areola,fr FRA,GK,es Real Madrid,26,1993,2,135,68,18.8,1.5,0.67,90,0.67,0.67,45,4.00,2.00,3.33,0.67,2.67,+2.67,+2.67,1.60,1.20,0.40,+0.41,-0.06,Matches
43,Santiago Arias\Santiago-Arias,co COL,DF,es Atlético Madrid,27,1992,2,180,90,21.4,2.0,1.00,90,1.00,0.00,,2.50,1.50,1.50,1.00,0.50,+0.50,+0.09,2.20,0.80,1.40,+1.40,+0.99,Matches
44,Bright Arrey-Mbi\Bright-Arrey-Mbi,de GER,DF,de Bayern Munich,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
45,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,eng Chelsea,24,1994,6,540,90,75.0,6.0,1.00,90,1.00,0.00,,0.33,1.83,1.83,1.50,0.33,+0.33,+3.33,2.33,0.90,1.43,+1.43,+3.75,Matches
46,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DF,it Inter,30,1988,3,259,86,48.0,2.9,1.03,86,0.69,0.00,,0.00,1.33,1.03,1.03,0.00,0.00,-0.32,0.90,0.86,0.03,+0.02,-0.03,Matches
47,Marco Asensio\Marco-Asensio,es ESP,FWMF,es Real Madrid,23,1996,1,30,30,4.2,0.3,0.00,,0.00,3.33,30,0.00,0.00,0.00,3.33,-3.33,-3.00,-3.65,0.67,2.33,-1.67,-1.40,-1.94,Matches
48,Majeed Ashimeru\Majeed-Ashimeru,gh GHA,MFFW,at RB Salzburg,21,1997,4,67,17,12.4,0.7,0.00,,0.00,5.71,17,2.86,0.25,1.43,1.43,0.00,0.00,-0.57,0.57,1.43,-0.86,-0.77,-1.06,Matches
49,Iyayi Atiemwen\Iyayi-Atiemwen,ng NGA,FW,hr Dinamo Zagreb,23,1996,1,7,7,1.3,0.1,0.00,,0.00,10.0,7,20.0,1.33,0.00,10.0,-10.00,-12.86,-12.52,0.00,6.00,-6.00,-7.78,-6.54,Matches
50,Serge Aurier\Serge-Aurier,ci CIV,DF,eng Tottenham,26,1992,5,449,90,62.4,5.0,1.00,90,0.80,0.00,,0.00,1.20,2.20,2.60,-0.40,-0.40,-1.07,1.66,1.32,0.34,+0.34,+0.42,Matches
51,Brandon Austin\Brandon-Austin,eng ENG,GK,eng Tottenham,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
52,Sardar Azmoun\Sardar-Azmoun,ir IRN,FW,ru Zenit,24,1995,6,462,77,85.6,5.1,1.18,77,0.39,0.00,,0.00,1.17,1.18,1.37,-0.20,-0.19,+0.96,1.04,1.14,-0.10,-0.09,+1.79,Matches
53,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,eng Chelsea,29,1989,7,612,87,85.0,6.8,1.03,87,0.88,0.00,,0.00,1.57,1.62,1.62,0.00,0.00,+3.33,2.13,1.13,1.00,+1.00,+3.34,Matches
54,Ryan Babel\Ryan-Babel,nl NED,FW,tr Galatasaray,32,1986,4,333,83,61.7,3.7,1.08,83,0.81,0.00,,0.00,0.25,0.00,2.16,-2.16,-2.16,+0.01,0.54,2.70,-2.16,-2.15,-0.02,Matches
55,Srđan Babić\Srdjan-Babic,rs SRB,DF,rs Red Star,23,1996,0,,,,,0,,0,0,,2,1.75,,,,,,,,,,,Matches
56,Leon Bailey\Leon-Bailey,jm JAM,FWMF,de Leverkusen,21,1997,3,115,38,21.3,1.3,1.54,45,0.00,0.77,25,0.00,1.00,1.54,3.08,-1.54,-1.57,-1.14,0.62,2.15,-1.54,-1.55,-1.52,Matches
57,Mitchel Bakker\Mitchel-Bakker,nl NED,DF,fr Paris S-G,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
58,Gareth Bale\Gareth-Bale,wal WAL,FW,es Real Madrid,30,1989,3,116,39,16.1,1.3,0.77,78,0.00,1.54,19,0.77,0.33,0.77,4.62,-3.85,-3.88,-5.22,1.31,2.54,-1.23,-1.21,-1.98,Matches
59,Leonardo Balerdi\Leonardo-Balerdi,ar ARG,DF,de Dortmund,20,1999,1,8,8,1.1,0.1,0.00,,0.00,10.0,8,0.00,3.00,0.00,0.00,0.00,0.00,+0.13,0.00,3.00,-3.00,-3.21,-3.27,Matches
60,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,fr Lille,23,1996,6,282,47,52.2,3.1,0.97,84,0.65,0.97,10,0.00,0.17,0.97,2.58,-1.61,-1.60,+0.15,1.39,1.55,-0.16,-0.16,+0.46,Matches
61,Melvin Bard\Melvin-Bard,fr FRA,DF,fr Lyon,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
62,Nicolò Barella\Nicolo-Barella,it ITA,MF,it Inter,22,1997,4,290,73,53.7,3.2,0.94,90,0.94,0.31,20,0.00,1.00,1.88,1.56,0.31,+0.31,+0.31,1.28,1.38,-0.06,-0.07,-0.24,Matches
63,Dmitri Barinov\Dmitri-Barinov,ru RUS,MF,ru Loko Moscow,22,1996,5,450,90,83.3,5.0,1.00,90,1.00,0.00,,0.00,0.60,0.80,1.80,-1.00,-1.00,+1.00,1.10,1.98,-0.88,-0.87,+1.77,Matches
64,Ross Barkley\Ross-Barkley,eng ENG,FWMF,eng Chelsea,25,1993,3,161,54,22.4,1.8,1.11,75,0.56,0.56,11,0.56,0.00,0.56,3.33,-2.78,-2.80,-2.96,1.28,2.78,-1.50,-1.51,-2.59,Matches
65,Wílmar Barrios\Wilmar-Barrios,co COL,MF,ru Zenit,25,1993,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.17,1.17,1.50,-0.33,-0.33,,1.00,1.35,-0.35,-0.35,,Matches
66,Musa Barrow\Musa-Barrow,gm GAM,FW,it Atalanta,20,1998,1,3,3,0.4,0.0,0,,0,1,3,4,0.00,0,0,0,0.00,+0.11,0.1,0.0,+0.1,+3.89,+3.89,Matches
67,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,it Inter,20,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
68,Lewis Bate\Lewis-Bate,eng ENG,MF,eng Chelsea,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
69,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,eng Chelsea,25,1993,4,88,22,12.2,1.0,0.00,,0.00,4.00,22,3.00,2.00,2.00,2.00,0.00,0.00,+0.57,3.20,2.40,0.70,+0.74,+0.28,Matches
70,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,de Leverkusen,31,1988,6,346,58,64.1,3.8,0.79,83,0.53,0.79,32,0.00,1.00,0.53,2.37,-1.84,-1.82,-3.21,0.79,1.37,-0.58,-0.58,-0.63,Matches
71,Emin Bayram\Emin-Bayram,tr TUR,DF,tr Galatasaray,16,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
72,Ömer Bayram\Omer-Bayram,tr TUR,FWMF,tr Galatasaray,28,1991,5,252,50,46.7,2.8,0.71,85,0.36,1.07,28,0.36,0.20,0.36,2.50,-2.14,-2.14,+0.04,0.43,2.82,-2.36,-2.37,-0.42,Matches
73,Donny van de Beek\Donny-van-de-Beek,nl NED,MF,nl Ajax,22,1997,5,447,89,82.8,5.0,1.00,89,0.80,0.00,,0.00,1.50,1.80,1.20,0.60,+0.60,-2.30,1.04,1.94,-0.90,-0.91,-0.99,Matches
74,Younès Belhanda\Younes-Belhanda,ma MAR,MF,tr Galatasaray,29,1990,4,303,76,56.1,3.4,1.18,76,0.29,0.00,,0.29,0.25,0.29,2.06,-1.76,-1.78,+0.88,0.53,2.82,-2.29,-2.32,-0.40,Matches
75,Raoul Bellanova\Raoul-Bellanova,it ITA,MF,it Atalanta,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
76,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,de Leverkusen,29,1990,5,411,82,76.1,4.6,1.09,82,0.65,0.00,,0.00,1.20,1.09,0.87,0.22,+0.22,+3.71,0.89,0.91,-0.02,-0.03,+1.36,Matches
77,Lars Bender\Lars-Bender,de GER,DF,de Leverkusen,30,1989,4,271,68,50.2,3.0,1.00,90,1.00,0.33,1,0.00,0.75,0.33,1.67,-1.33,-1.33,-1.33,0.93,0.80,0.13,+0.12,+0.95,Matches
78,Sven Bender\Sven-Bender,de GER,DF,de Leverkusen,30,1989,6,539,90,99.8,6.0,1.00,90,0.83,0.00,,0.00,1.00,0.83,1.50,-0.67,-0.67,-0.67,0.82,1.17,-0.37,-0.36,-6.24,Matches
79,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,it Juventus,22,1997,7,421,60,58.5,4.7,0.85,89,0.64,0.64,22,0.00,2.29,1.49,1.06,0.43,+0.43,-1.38,1.53,1.09,0.47,+0.46,+0.24,Matches
80,Karim Benzema\Karim-Benzema,fr FRA,FW,es Real Madrid,31,1987,8,644,81,89.4,7.2,0.97,90,0.97,0.14,14,0.00,1.38,1.94,1.53,0.42,+0.42,-0.76,2.00,1.54,0.47,+0.47,+0.11,Matches
81,Yassine Benzia\Yassine-Benzia,dz ALG,MF,gr Olympiacos,24,1994,3,79,26,14.6,0.9,1.11,56,0.00,2.22,12,2.22,1.33,1.11,0.00,1.11,+1.14,+2.51,0.78,0.56,0.22,+0.19,+0.83,Matches
82,Sander Berge\Sander-Berge,no NOR,MF,be Genk,21,1998,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,0.17,0.83,3.33,-2.50,-2.50,,1.07,2.52,-1.45,-1.46,,Matches
83,Steven Bergwijn\Steven-Bergwijn,nl NED,MFFW,eng Tottenham,21,1997,1,90,90,12.5,1.0,1.00,90,1.00,0.00,,0.00,0.00,0.00,1.00,-1.00,-1.00,-1.14,0.80,1.90,-1.10,-1.10,-1.46,Matches
84,Adrian Bernabe\Adrian-Bernabe,es ESP,MF,eng Manchester City,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
85,Federico Bernardeschi\Federico-Bernardeschi,it ITA,MF,it Juventus,25,1994,6,263,44,36.5,2.9,1.03,71,0.00,1.03,17,0.34,2.50,1.38,0.34,1.03,+1.03,+0.04,1.31,0.76,0.55,+0.53,+0.27,Matches
86,Juan Bernat\Juan-Bernat,es ESP,DF,fr Paris S-G,26,1993,10,873,87,88.2,9.7,1.03,87,0.82,0.00,,0.00,2.50,2.37,0.41,1.96,+1.96,+1.96,2.16,0.97,1.20,+1.20,-0.03,Matches
87,Antoine Bernede\Antoine-Bernede,fr FRA,MF,at RB Salzburg,20,1999,1,90,90,16.7,1.0,1.00,90,1.00,0.00,,0.00,3.00,6.00,2.00,4.00,+4.00,+4.20,3.60,0.80,2.80,+2.82,+3.20,Matches
88,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,it Inter,26,1992,4,219,55,40.6,2.4,1.25,69,0.00,0.42,11,0.42,1.50,2.08,1.67,0.42,+0.41,+0.41,1.63,1.83,-0.21,-0.22,-0.44,Matches
89,Daley Blind\Daley-Blind,nl NED,DF,nl Ajax,29,1990,5,427,85,79.1,4.7,1.06,85,0.85,0.00,,0.00,1.67,2.13,0.85,1.28,+1.26,+1.26,1.11,1.85,-0.74,-0.74,0.00,Matches
90,Richmond Boakye\Richmond-Boakye,gh GHA,FW,rs Red Star,26,1993,5,190,38,35.2,2.1,0.48,90,0.48,1.90,25,0.00,1.23,1.43,4.76,-3.33,-3.32,-0.74,0.52,3.86,-3.33,-3.33,-1.70,Matches
91,Jérôme Boateng\Jerome-Boateng,de GER,DF,de Bayern Munich,30,1988,9,579,64,58.5,6.4,1.25,68,0.47,0.16,32,0.31,3.00,4.22,1.09,3.13,+3.11,-0.18,3.28,1.25,2.03,+2.03,+0.08,Matches
92,Serhiy Bolbat\Serhiy-Bolbat,ua UKR,DF,ua Shakhtar,26,1993,3,244,81,45.2,2.7,1.11,81,0.37,0.00,,0.74,1.33,0.74,2.22,-1.48,-1.48,-1.17,0.93,2.44,-1.56,-1.54,-1.05,Matches
93,Valerii Bondar\Valerii-Bondar,ua UKR,DF,ua Shakhtar,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
94,Theo Bongonda\Theo-Bongonda,be BEL,MFFW,be Genk,23,1995,6,258,43,47.8,2.9,0.69,77,0.00,1.38,26,0.00,0.17,0.69,2.07,-1.38,-1.40,+2.12,1.34,2.28,-0.93,-0.93,+1.01,Matches
95,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,it Juventus,32,1987,7,630,90,87.5,7.0,1.00,90,1.00,0.00,,0.14,2.29,1.71,0.86,0.86,+0.86,-1.14,1.49,1.13,0.36,+0.36,-0.01,Matches
96,Neto Borges\Neto-Borges,br BRA,DF,be Genk,22,1996,1,9,9,1.7,0.1,0.00,,0.00,10.0,9,10.0,0.00,0.00,0.00,0.00,0.00,+2.54,1.00,0.00,1.00,+1.49,+3.00,Matches
97,Jan Bořil\Jan-Boril,cz CZE,DF,cz Slavia Prague,28,1991,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.00,0.67,1.67,-1.00,-1.00,,1.28,1.90,-0.62,-0.62,,Matches
98,Milan Borjan\Milan-Borjan,ca CAN,GK,rs Red Star,31,1987,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.14,0.50,3.33,-2.83,-2.83,,0.67,2.90,-2.22,-2.22,,Matches
99,Dennis Borkowski\Dennis-Borkowski,de GER,FW,de RB Leipzig,17,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
100,Andreas Bouchalakis\Andreas-Bouchalakis,gr GRE,MF,gr Olympiacos,26,1993,6,481,80,89.1,5.3,1.13,80,0.57,0.00,,0.00,1.67,1.32,2.08,-0.75,-0.75,+2.30,1.36,1.81,-0.45,-0.45,+0.66,Matches
101,Domagoj Bradarić\Domagoj-Bradaric,hr CRO,DF,fr Lille,19,1999,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,1.00,0.33,0.67,2.67,-2.00,-2.00,-0.67,1.50,1.37,0.13,+0.13,+1.02,Matches
102,Julian Brandt\Julian-Brandt,de GER,MFFW,de Dortmund,23,1996,7,490,70,68.1,5.4,0.93,90,0.74,0.37,21,0.00,1.43,1.48,1.48,0.00,0.00,+0.39,1.50,1.57,-0.09,-0.09,-0.32,Matches
103,Claudio Bravo\Claudio-Bravo,cl CHI,GK,eng Manchester City,36,1983,2,125,63,15.4,1.4,0.71,90,0.71,0.71,35,4.29,2.00,2.86,1.43,1.43,+1.44,+0.13,1.79,0.64,1.14,+1.15,-0.70,Matches
104,Rhian Brewster\Rhian-Brewster,eng ENG,FW,eng Liverpool,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
105,Armando Broja\Armando-Broja,al ALB,FW,eng Chelsea,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
106,Marcelo Brozović\Marcelo-Brozovic,hr CRO,MF,it Inter,26,1992,6,520,87,96.3,5.8,1.03,87,0.86,0.00,,0.00,1.17,1.55,1.55,0.00,0.00,-4.50,1.41,1.40,0.02,+0.02,-0.53,Matches
107,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,FW,de Dortmund,20,1998,2,21,11,2.9,0.2,0.00,,0.00,10.0,11,5.00,0.50,0.00,5.00,-5.00,-4.29,-4.29,0.50,5.50,-5.00,-4.19,-4.33,Matches
108,Gianluigi Buffon\Gianluigi-Buffon,it ITA,GK,it Juventus,41,1978,1,90,90,12.5,1.0,1.00,90,1.00,0.00,,7.00,3.00,2.00,0.00,2.00,+2.00,+1.14,1.10,0.80,0.40,+0.37,+0.01,Matches
109,Mick van Buren\Mick-van-Buren,nl NED,FW,cz Slavia Prague,26,1992,2,47,24,8.7,0.5,0.00,,0.00,4.00,24,4.00,1.00,0.00,2.00,-2.00,-1.91,-1.00,1.60,1.60,-0.20,-0.13,+0.54,Matches
110,Roman Bürki\Roman-Burki,ch SUI,GK,de Dortmund,28,1990,8,720,90,100.0,8.0,1.00,90,1.00,0.00,,0.00,1.63,1.25,1.38,-0.13,-0.12,,1.43,1.41,0.01,+0.02,,Matches
111,Sergio Busquets\Sergio-Busquets,es ESP,MF,es Barcelona,31,1988,7,504,72,62.2,5.6,1.25,72,0.36,0.00,,0.18,1.71,1.43,1.61,-0.18,-0.18,-0.77,1.63,1.54,0.09,+0.09,+0.62,Matches
112,Bohdan Butko\Bohdan-Butko,ua UKR,DF,ua Shakhtar,28,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
113,Adem Büyük\Adem-Buyuk,tr TUR,FW,tr Galatasaray,31,1987,2,93,47,17.2,1.0,1.00,90,1.00,1.00,3,3.00,0.50,1.00,2.00,-1.00,-0.97,+1.45,0.50,1.70,-1.10,-1.11,+1.25,Matches
114,Marcin Bułka\Marcin-Bulka,pl POL,GK,fr Paris S-G,19,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
115,Willy Caballero\Willy-Caballero,ar ARG,GK,eng Chelsea,37,1981,2,180,90,25.0,2.0,1.00,90,1.00,0.00,,3.00,0.00,0.50,3.50,-3.00,-3.00,-3.33,0.80,3.10,-2.30,-2.32,-3.75,Matches
116,Mattia Caldara\Mattia-Caldara,it ITA,DF,it Atalanta,25,1994,3,254,85,31.4,2.8,1.07,85,0.71,0.00,,0.00,2.00,3.21,2.14,1.07,+1.06,+1.71,1.57,2.29,-0.71,-0.69,-1.03,Matches
117,José Callejón\Jose-Callejon,es ESP,MFFW,it Napoli,32,1987,7,569,81,79.0,6.3,1.11,81,0.48,0.00,,0.16,1.71,1.90,1.11,0.79,+0.79,+0.79,1.92,1.29,0.63,+0.64,+0.99,Matches
