Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
194,Patrick Farkas\Patrick-Farkas,at AUT,DF,at RB Salzburg,26,1992,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.10,0.75,0.85,0.10,0.85,Matches
195,Ansu Fati\Ansu-Fati,es ESP,FW,es Barcelona,16,2002,5,1,115,1.3,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.78,0.00,0.78,0.78,0.78,0.08,0.08,0.38,0.54,0.10,0.42,0.52,0.10,0.52,Matches
196,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,FW,tr Galatasaray,29,1989,5,3,344,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.05,0.05,0.02,0.07,0.05,0.07,Matches
197,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,30,1988,2,2,149,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
198,Felipe\Felipe,br BRA,DF,es Atlético Madrid,30,1989,8,7,661,7.3,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.04,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.04,Matches
199,João Félix\Joao-Felix,pt POR,FWMF,es Atlético Madrid,19,1999,6,4,425,4.7,0.64,0.21,0.21,0.43,0.43,0.00,0.00,0.64,0.21,0.85,0.21,0.42,0.64,0.32,0.21,0.53,0.64,0.21,0.85,0.32,0.52,Matches
200,Gedson Fernandes\Gedson-Fernandes,pt POR,MFFW,pt Benfica,20,1999,2,2,135,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.17,0.00,0.17,0.17,0.17,Matches
201,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,eng Tottenham,20,1999,2,1,74,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.09,0.00,0.09,0.09,0.09,Matches
202,Fernandinho\Fernandinho,br BRA,DF,eng Manchester City,34,1985,8,7,653,7.3,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.02,0.00,0.02,0.02,0.02,Matches
203,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,27,1991,8,7,627,7.0,0.14,0.43,0.14,0.00,0.00,0.00,0.00,0.14,0.43,0.57,0.14,0.57,0.23,0.23,0.30,0.53,0.23,0.30,0.54,0.23,0.54,Matches
204,Junior Firpo\Junior-Firpo,es ESP,DF,es Barcelona,22,1996,4,3,271,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
205,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,es Valencia,28,1991,1,0,12,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
206,Phil Foden\Phil-Foden,eng ENG,MFFW,eng Manchester City,19,2000,5,3,253,2.8,0.71,0.71,0.71,0.00,0.00,0.71,0.36,0.71,0.71,1.42,0.71,1.42,0.29,0.29,0.57,0.86,0.29,0.58,0.87,0.29,0.87,Matches
207,José Fonte\Jose-Fonte,pt POR,DF,fr Lille,35,1983,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.02,0.02,0.00,0.02,Matches
208,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,de RB Leipzig,27,1991,9,5,522,5.8,0.69,0.17,0.34,0.34,0.34,0.00,0.00,0.69,0.17,0.86,0.34,0.52,0.55,0.29,0.26,0.55,0.55,0.26,0.81,0.29,0.55,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,21,1998,3,2,198,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
210,Remo Freuler\Remo-Freuler,ch SUI,MF,it Atalanta,27,1992,8,8,668,7.4,0.14,0.14,0.14,0.00,0.00,0.41,0.00,0.13,0.13,0.27,0.13,0.27,0.04,0.04,0.01,0.05,0.05,0.01,0.05,0.05,0.05,Matches
211,Michal Frydrych\Michal-Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,2,2,173,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.09,0.00,0.09,0.09,0.09,Matches
212,Gabriel\Gabriel,br BRA,MF,pt Benfica,25,1993,5,5,440,4.9,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.02,0.10,0.08,0.03,0.11,0.08,0.11,Matches
213,Gianluca Gaetano\Gianluca-Gaetano,it ITA,MF,it Napoli,19,2000,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
214,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,it Inter,25,1994,4,2,220,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,32,1987,7,4,319,3.5,0.57,0.29,0.57,0.00,0.00,0.00,0.00,0.56,0.28,0.85,0.56,0.85,0.40,0.40,0.26,0.66,0.41,0.24,0.65,0.41,0.65,Matches
216,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,fr Paris S-G,29,1989,7,7,566,6.3,0.00,0.16,0.00,0.00,0.00,0.16,0.00,0.00,0.16,0.16,0.00,0.16,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches
217,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,32,1986,5,4,364,4.0,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Eric García\Eric-Garcia,es ESP,DF,eng Manchester City,18,2001,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.03,0.03,0.00,0.03,Matches
219,Mateo García\Mateo-Garcia,ar ARG,FWMF,rs Red Star,22,1996,6,6,487,5.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.09,0.04,0.04,0.09,0.04,0.09,Matches
220,Mario Gavranović\Mario-Gavranovic,ch SUI,FW,hr Dinamo Zagreb,29,1989,3,1,84,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.11,0.22,0.18,0.08,0.26,0.18,0.26,Matches
221,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
222,Olivier Giroud\Olivier-Giroud,fr FRA,FW,eng Chelsea,32,1986,3,1,88,1.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.16,0.04,0.20,0.16,0.20,Matches
223,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,24,1995,10,9,761,8.5,1.06,0.24,1.06,0.00,0.00,0.24,0.00,1.06,0.24,1.30,1.06,1.30,0.45,0.45,0.24,0.68,0.45,0.23,0.68,0.45,0.68,Matches
224,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,26,1992,6,6,495,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.09,0.03,0.06,0.08,0.03,0.08,Matches
225,Diego Godín\Diego-Godin,uy URU,DF,it Inter,33,1986,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.01,0.01,Matches
226,Amer Gojak\Amer-Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,5,1,174,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
227,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,it Atalanta,24,1995,7,7,630,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
228,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,22,1997,7,5,512,5.7,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,Matches
229,Maxi Gómez\Maxi-Gomez,uy URU,FW,es Valencia,22,1996,6,5,419,4.7,0.00,0.21,0.00,0.00,0.00,0.21,0.00,0.00,0.21,0.21,0.00,0.21,0.26,0.26,0.02,0.30,0.27,0.03,0.30,0.27,0.30,Matches
230,Papu Gómez\Papu-Gomez,ar ARG,FWMF,it Atalanta,31,1988,9,9,708,7.9,0.13,0.25,0.13,0.00,0.00,0.00,0.00,0.13,0.25,0.38,0.13,0.38,0.23,0.23,0.33,0.56,0.23,0.33,0.56,0.23,0.56,Matches
231,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,24,1995,8,6,520,5.8,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.17,0.17,0.35,0.17,0.35,0.19,0.19,0.10,0.29,0.19,0.10,0.29,0.19,0.29,Matches
232,Robin Gosens\Robin-Gosens,de GER,DF,it Atalanta,25,1994,8,7,655,7.3,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.08,0.08,0.03,0.11,0.08,0.03,0.11,0.08,0.11,Matches
233,Mario Götze\Mario-Gotze,de GER,FW,de Dortmund,27,1992,4,1,74,0.8,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,1.22,1.22,0.00,1.22,0.50,0.50,0.63,1.13,0.47,0.65,1.13,0.47,1.13,Matches
234,Amine Gouiri\Amine-Gouiri,fr FRA,FW,fr Lyon,19,2000,1,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Antoine Griezmann\Antoine-Griezmann,fr FRA,FWMF,es Barcelona,28,1991,9,7,653,7.3,0.27,0.00,0.27,0.00,0.00,0.27,0.00,0.28,0.00,0.28,0.28,0.28,0.21,0.21,0.03,0.23,0.21,0.03,0.24,0.21,0.24,Matches
236,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,23,1995,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.13,0.18,0.04,0.14,0.18,0.04,0.18,Matches
237,Gonçalo Guedes\Goncalo-Guedes,pt POR,FWMF,es Valencia,22,1996,3,2,198,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.05,0.14,0.10,0.03,0.13,0.10,0.13,Matches
238,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,DF,de Dortmund,25,1993,8,6,550,6.1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.08,0.05,0.03,0.08,0.05,0.08,Matches
239,Guilherme\Guilherme,br BRA,MF,gr Olympiacos,28,1991,5,5,450,5.0,0.20,0.20,0.20,0.00,0.00,0.40,0.00,0.20,0.20,0.40,0.20,0.40,0.10,0.10,0.20,0.32,0.11,0.21,0.31,0.11,0.31,Matches
240,Bruno Guimarães\Bruno-Guimaraes,br BRA,MF,fr Lyon,21,1997,4,4,294,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
241,Péter Gulácsi\Peter-Gulacsi,hu HUN,GK,de RB Leipzig,29,1990,10,10,873,9.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
242,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,28,1990,9,9,810,9.0,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.22,0.22,0.44,0.22,0.44,0.26,0.26,0.18,0.43,0.25,0.18,0.43,0.25,0.43,Matches
243,Erling Haaland\Erling-Haaland,no NOR,FW,de Dortmund,19,2000,2,2,180,2.0,1.00,0.00,1.00,0.00,0.00,0.50,0.00,1.00,0.00,1.00,1.00,1.00,0.35,0.35,0.00,0.35,0.37,0.00,0.37,0.37,0.37,Matches
244,Erling Haaland\Erling-Haaland,no NOR,FW,at RB Salzburg,19,2000,6,4,373,4.1,1.95,0.24,1.46,0.49,0.49,0.24,0.00,1.93,0.24,2.17,1.45,1.69,1.27,0.90,0.07,0.98,1.26,0.08,1.34,0.90,0.98,Matches
245,Ianis Hagi\Ianis-Hagi,ro ROU,MF,be Genk,20,1998,5,1,143,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.31,0.56,0.27,0.29,0.55,0.27,0.55,Matches
246,Amadou Haidara\Amadou-Haidara,ml MLI,MFFW,de RB Leipzig,21,1998,7,2,271,3.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.10,0.04,0.08,0.11,0.04,0.11,Matches
247,Izet Hajrović\Izet-Hajrovic,ba BIH,MF,hr Dinamo Zagreb,27,1991,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Achraf Hakimi\Achraf-Hakimi,ma MAR,DFFW,de Dortmund,20,1998,8,8,707,7.9,0.51,0.00,0.51,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,0.27,0.27,0.14,0.41,0.27,0.13,0.40,0.27,0.40,Matches
249,Marcel Halstenberg\Marcel-Halstenberg,de GER,DF,de RB Leipzig,27,1991,7,6,516,5.7,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.09,0.04,0.04,0.08,0.04,0.08,Matches
250,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,35,1984,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,Taylor Harwood-Bellis\Taylor-Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
252,Hans Hateboer\Hans-Hateboer,nl NED,DF,it Atalanta,25,1994,9,7,590,6.6,0.30,0.15,0.30,0.00,0.00,0.30,0.00,0.31,0.15,0.46,0.31,0.46,0.23,0.21,0.09,0.30,0.22,0.09,0.31,0.21,0.30,Matches
253,Kai Havertz\Kai-Havertz,de GER,MFFW,de Leverkusen,20,1999,5,5,432,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.06,0.27,0.21,0.07,0.28,0.21,0.28,Matches
254,Eden Hazard\Eden-Hazard,be BEL,FW,es Real Madrid,28,1991,6,6,454,5.0,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.20,0.28,0.28,0.18,0.46,0.28,0.17,0.45,0.28,0.45,Matches
255,Thorgan Hazard\Thorgan-Hazard,be BEL,FW,de Dortmund,26,1993,7,6,475,5.3,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.28,0.42,0.13,0.29,0.41,0.13,0.41,Matches
256,Hwang Hee-chan\Hwang-Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,6,6,540,6.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.50,0.50,1.00,0.50,1.00,0.33,0.33,0.47,0.80,0.34,0.46,0.80,0.34,0.80,Matches
257,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,29,1990,6,6,511,5.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.12,0.14,0.03,0.12,0.15,0.03,0.15,Matches
258,Mario Hermoso\Mario-Hermoso,es ESP,DF,es Atlético Madrid,24,1995,5,3,353,3.9,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,de Bayern Munich,23,1996,3,2,155,1.7,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.58,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,fr Paris S-G,29,1989,6,4,324,3.6,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.31,0.01,0.28,0.30,0.01,0.30,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,es Atlético Madrid,29,1990,6,3,265,2.9,0.34,0.00,0.34,0.00,0.00,0.34,0.00,0.34,0.00,0.34,0.34,0.34,0.07,0.07,0.14,0.21,0.06,0.14,0.19,0.06,0.19,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FW,eng Tottenham,27,1992,6,4,365,4.1,1.22,0.49,1.22,0.00,0.00,0.00,0.00,1.23,0.49,1.73,1.23,1.73,0.85,0.85,0.20,1.05,0.86,0.21,1.06,0.86,1.06,Matches
263,Bryan Heynen\Bryan-Heynen,be BEL,MF,be Genk,22,1997,4,3,265,2.9,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,0.10,0.10,0.14,0.24,0.10,0.14,0.24,0.10,0.24,Matches
264,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,it Juventus,31,1987,8,5,510,5.7,0.35,0.35,0.35,0.00,0.00,0.00,0.00,0.35,0.35,0.71,0.35,0.71,0.30,0.30,0.16,0.46,0.30,0.16,0.46,0.30,0.46,Matches
265,David Hovorka\David-Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.03,0.02,0.03,Matches
266,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,31,1988,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,de Leverkusen,29,1989,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,be Genk,27,1992,5,5,412,4.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.07,0.03,0.03,0.06,0.03,0.06,Matches
269,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWMF,eng Chelsea,18,2000,5,2,263,2.9,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,0.17,0.17,0.17,0.34,0.16,0.16,0.33,0.16,0.33,Matches
270,Mats Hummels\Mats-Hummels,de GER,DF,de Dortmund,30,1988,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.02,Matches
271,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,35,1983,4,0,37,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,0.15,0.00,0.15,0.15,0.15,Matches
272,Josef Hušbauer\Josef-Husbauer,cz CZE,MF,cz Slavia Prague,29,1990,5,2,209,2.3,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.09,0.22,0.12,0.10,0.23,0.12,0.23,Matches
273,Roger Ibanez\Roger-Ibanez,br BRA,DF,it Atalanta,20,1998,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Mauro Icardi\Mauro-Icardi,ar ARG,FW,fr Paris S-G,26,1993,7,7,473,5.3,0.94,0.00,0.94,0.00,0.00,0.19,0.00,0.95,0.00,0.95,0.95,0.95,0.75,0.75,0.02,0.75,0.75,0.01,0.77,0.75,0.77,Matches
275,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,27,1992,4,2,239,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.03,0.00,0.03,0.03,0.03,Matches
276,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DFMF,ru Loko Moscow,32,1987,5,5,439,4.9,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.01,0.01,0.00,0.01,Matches
277,Jonathan Ikone\Jonathan-Ikone,fr FRA,MFFW,fr Lille,21,1998,4,3,239,2.7,0.37,0.00,0.37,0.00,0.00,0.37,0.00,0.38,0.00,0.38,0.38,0.38,0.33,0.33,0.22,0.56,0.33,0.22,0.55,0.33,0.55,Matches
278,Josip Iličić\Josip-Ilicic,si SVN,FW,it Atalanta,31,1988,7,6,514,5.7,0.88,0.00,0.53,0.35,0.53,0.35,0.00,0.88,0.00,0.88,0.53,0.53,0.56,0.16,0.26,0.42,0.56,0.27,0.82,0.16,0.42,Matches
279,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,34,1985,2,0,61,0.7,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Lorenzo Insigne\Lorenzo-Insigne,it ITA,MFFW,it Napoli,28,1991,5,4,349,3.9,0.51,0.26,0.26,0.26,0.26,0.26,0.00,0.52,0.26,0.77,0.26,0.52,0.62,0.44,0.21,0.62,0.62,0.20,0.82,0.43,0.62,Matches
281,Isco\Isco,es ESP,MFFW,es Real Madrid,27,1992,4,3,270,3.0,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33,0.50,0.50,0.03,0.53,0.48,0.03,0.52,0.48,0.52,Matches
282,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,29,1990,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.08,0.10,0.03,0.08,0.10,0.03,0.10,Matches
283,Junya Ito\Junya-Ito,jp JPN,MFFW,be Genk,26,1993,6,6,437,4.9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.04,0.10,0.05,0.04,0.10,0.05,0.10,Matches
284,Mirko Ivanić\Mirko-Ivanic,me MNE,MF,rs Red Star,25,1993,2,1,105,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
285,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,ru Zenit,35,1984,6,6,519,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
286,Luka Ivanušec\Luka-Ivanusec,hr CRO,MFDF,hr Dinamo Zagreb,20,1998,4,1,101,1.1,0.91,0.00,0.91,0.00,0.00,0.00,0.00,0.89,0.00,0.89,0.89,0.89,0.18,0.18,0.00,0.18,0.20,0.00,0.20,0.20,0.20,Matches
287,Reece James\Reece-James,eng ENG,DF,eng Chelsea,19,1999,6,4,382,4.2,0.24,0.00,0.24,0.00,0.00,0.24,0.00,0.24,0.00,0.24,0.24,0.24,0.05,0.05,0.17,0.21,0.04,0.17,0.21,0.04,0.21,Matches
288,Jardel\Jardel,br BRA,DF,pt Benfica,33,1986,2,1,165,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Gabriel Jesus\Gabriel-Jesus,br BRA,FWMF,eng Manchester City,22,1997,8,7,589,6.5,0.92,0.46,0.92,0.00,0.15,0.00,0.00,0.92,0.46,1.38,0.92,1.38,0.72,0.62,0.48,1.09,0.72,0.48,1.20,0.60,1.09,Matches
290,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,es Barcelona,22,1997,9,8,748,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.01,0.02,0.03,0.01,0.03,Matches
291,Siem de Jong\Siem-de-Jong,nl NED,MF,nl Ajax,30,1989,4,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
