Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,0.00,0.28,0.00,0.0,0.28,0.00,0.00,,8.3,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,0.00,0.82,0.10,12.5,0.83,0.10,0.00,0.00,15.8,0.00,0.00,0.00,0.08,0.08,0.10,-0.08,-0.08,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,0.00,0.08,0.00,0.0,0.08,0.00,0.00,,19.7,0.00,0.00,0.00,0.00,0.00,0.05,-0.00,-0.00,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,0.24,2.07,0.89,42.9,2.07,0.89,0.11,0.27,21.7,0.24,0.00,0.03,0.16,0.14,0.07,0.08,0.10,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,0.00,1.36,0.45,33.3,1.37,0.46,0.00,0.00,22.2,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,0.04,0.99,0.30,30.8,0.99,0.30,0.04,0.13,10.6,0.04,0.00,0.00,0.11,0.11,0.11,-0.07,-0.07,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,0.04,1.67,0.36,21.4,1.67,0.36,0.02,0.11,27.2,0.24,0.00,0.00,0.08,0.08,0.05,-0.04,-0.04,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,0.16,1.63,0.48,29.3,1.63,0.48,0.10,0.33,20.2,0.12,0.00,0.00,0.12,0.12,0.08,0.04,0.04,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,0.00,1.29,0.24,18.2,1.30,0.24,0.00,0.00,25.6,0.12,0.00,0.00,0.04,0.04,0.02,-0.04,-0.04,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17.0,0.35,1.47,0.82,56.0,1.47,0.82,0.24,0.43,14.1,0.00,0.00,0.00,0.22,0.19,0.13,0.13,0.16,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27.0,0.33,2.15,0.81,37.9,2.15,0.81,0.16,0.41,15.5,0.07,0.00,0.00,0.24,0.24,0.11,0.09,0.09,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,0.00,0.12,0.04,33.3,0.12,0.04,0.00,0.00,11.0,0.00,0.00,0.00,0.01,0.01,0.10,-0.01,-0.01,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,0.00,6.11,2.78,45.5,6.07,2.76,0.00,0.00,17.5,0.00,0.00,0.00,0.61,0.61,0.10,-0.61,-0.61,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,0.06,1.30,0.52,40.0,1.30,0.52,0.05,0.13,14.4,0.00,0.00,0.00,0.21,0.21,0.17,-0.14,-0.14,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,0.36,2.14,1.07,50.0,2.17,1.08,0.17,0.33,13.4,0.00,0.00,0.00,0.43,0.43,0.20,-0.07,-0.07,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,0.14,0.57,0.21,37.5,0.57,0.21,0.25,0.67,6.9,0.00,0.00,0.00,0.11,0.11,0.20,0.03,0.03,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23.0,0.04,0.52,0.13,25.0,0.52,0.13,0.08,0.33,21.0,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.02,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,0.00,0.38,0.09,25.0,0.38,0.09,0.00,0.00,26.2,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31.0,0.00,0.77,0.13,16.7,0.77,0.13,0.00,0.00,25.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,0.14,0.94,0.43,46.2,0.95,0.44,0.15,0.33,17.8,0.00,0.00,0.00,0.13,0.13,0.14,0.01,0.01,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,0.15,3.48,1.06,30.4,3.47,1.06,0.04,0.14,13.8,0.00,0.00,0.00,0.44,0.44,0.13,-0.29,-0.29,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,0.00,1.08,0.00,0.0,1.07,0.00,0.00,,28.5,0.00,0.00,0.00,0.03,0.03,0.02,-0.03,-0.03,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,0.35,3.08,1.33,43.2,3.08,1.33,0.09,0.21,21.3,0.56,0.07,0.07,0.25,0.20,0.06,0.10,0.08,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36.0,0.00,0.50,0.06,11.1,0.50,0.06,0.00,0.00,23.2,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22.0,0.09,0.50,0.18,36.4,0.50,0.18,0.18,0.50,10.1,0.00,0.00,0.00,0.06,0.06,0.13,0.03,0.03,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,0.63,2.96,1.15,38.8,2.96,1.15,0.20,0.52,14.7,0.00,0.03,0.03,0.60,0.56,0.19,0.03,0.03,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,0.00,0.76,0.28,36.4,0.76,0.28,0.00,0.00,10.3,0.00,0.00,0.00,0.09,0.09,0.12,-0.09,-0.09,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,0.42,4.79,1.67,34.8,4.80,1.67,0.09,0.25,16.6,0.21,0.00,0.00,0.50,0.50,0.11,-0.08,-0.08,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,0.00,3.85,0.00,0.0,3.81,0.00,0.00,,14.4,0.00,0.00,0.00,0.46,0.46,0.13,-0.46,-0.46,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,0.10,0.96,0.29,30.0,0.96,0.29,0.10,0.33,24.9,0.05,0.00,0.00,0.04,0.04,0.04,0.05,0.05,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,0.10,0.87,0.29,33.3,0.87,0.29,0.11,0.33,22.2,0.00,0.00,0.00,0.05,0.05,0.06,0.04,0.04,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,0.00,0.31,0.08,25.0,0.31,0.08,0.00,0.00,25.9,0.08,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4.0,0.00,2.00,0.75,37.5,2.00,0.75,0.00,0.00,15.1,0.00,0.00,0.00,0.10,0.10,0.05,-0.10,-0.10,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31.0,0.19,1.13,0.32,28.6,1.13,0.32,0.14,0.50,17.7,0.03,0.03,0.03,0.14,0.12,0.11,0.05,0.04,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,0.00,0.55,0.13,23.5,0.55,0.13,0.00,0.00,9.7,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,0.11,0.83,0.30,36.4,0.83,0.30,0.14,0.38,11.2,0.00,0.00,0.00,0.08,0.08,0.10,0.04,0.04,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11.0,0.45,1.73,0.73,42.1,1.73,0.73,0.26,0.63,12.6,0.00,0.00,0.00,0.22,0.22,0.14,0.24,0.24,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,0.00,1.92,0.38,20.0,1.91,0.38,0.00,0.00,23.3,1.15,0.00,0.00,0.12,0.12,0.06,-0.12,-0.12,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,0.06,1.82,0.43,23.8,1.82,0.43,0.03,0.13,22.6,0.06,0.00,0.00,0.09,0.09,0.05,-0.03,-0.03,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,0.00,0.33,0.05,14.3,0.33,0.05,0.00,0.00,23.4,0.05,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,0.00,5.00,5.00,100.0,4.09,4.09,0.00,0.00,8.1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3.0,0.33,0.67,0.33,50.0,0.67,0.34,0.50,1.00,5.0,0.00,0.00,0.00,0.13,0.13,0.22,0.20,0.20,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,0.10,0.46,0.10,21.4,0.46,0.10,0.21,1.00,21.7,0.00,0.00,0.00,0.02,0.02,0.03,0.08,0.08,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,0.55,1.77,0.80,45.3,1.77,0.80,0.23,0.52,14.0,0.00,0.14,0.17,0.43,0.31,0.17,0.12,0.11,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,0.00,0.67,0.08,12.5,0.67,0.08,0.00,0.00,21.5,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,0.00,0.78,0.16,20.0,0.78,0.16,0.00,0.00,17.4,0.00,0.00,0.00,0.06,0.06,0.09,-0.06,-0.06,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,0.36,3.24,0.81,25.0,3.25,0.81,0.11,0.44,11.1,0.00,0.00,0.00,0.30,0.30,0.09,0.06,0.06,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,0.20,0.61,0.20,33.3,0.62,0.21,0.33,1.00,5.1,0.00,0.00,0.00,0.16,0.16,0.28,0.04,0.04,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,0.23,1.41,0.63,44.4,1.41,0.62,0.17,0.38,14.4,0.00,0.00,0.00,0.23,0.23,0.17,0.00,0.00,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,0.00,0.42,0.03,7.7,0.42,0.03,0.00,0.00,24.8,0.03,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,0.00,2.50,0.00,0.0,2.31,0.00,0.00,,8.0,0.00,0.00,0.00,0.50,0.50,0.16,-0.50,-0.50,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,0.11,1.49,0.32,21.4,1.49,0.32,0.07,0.33,21.6,0.00,0.00,0.00,0.05,0.05,0.03,0.05,0.05,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,0.00,0.28,0.06,20.0,0.28,0.06,0.00,0.00,16.4,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,0.04,0.18,0.04,20.0,0.18,0.04,0.20,1.00,16.5,0.00,0.00,0.00,0.01,0.01,0.06,0.03,0.03,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,0.16,1.47,0.68,46.4,1.47,0.68,0.11,0.23,22.0,0.31,0.00,0.00,0.11,0.11,0.08,0.05,0.05,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,0.00,0.20,0.00,0.0,0.20,0.00,0.00,,33.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,0.38,2.41,0.98,40.6,2.41,0.98,0.16,0.38,14.1,0.00,0.00,0.00,0.33,0.33,0.14,0.05,0.05,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,0.00,5.00,1.67,33.3,4.91,1.64,0.00,0.00,15.8,0.00,0.00,0.00,0.83,0.83,0.15,-0.83,-0.83,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,0.00,0.65,0.08,12.5,0.65,0.08,0.00,0.00,18.6,0.00,0.00,0.00,0.07,0.07,0.10,-0.07,-0.07,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,0.04,1.40,0.30,21.6,1.40,0.30,0.03,0.13,18.9,0.04,0.00,0.00,0.09,0.09,0.07,-0.05,-0.05,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,0.05,0.69,0.15,21.4,0.69,0.15,0.07,0.33,11.4,0.00,0.00,0.00,0.03,0.03,0.05,0.01,0.01,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,0.00,0.96,0.16,16.7,0.96,0.16,0.00,0.00,23.8,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21.0,0.29,2.43,1.05,43.1,2.43,1.05,0.10,0.23,19.5,0.19,0.05,0.05,0.23,0.20,0.08,0.05,0.04,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,0.00,1.11,0.00,0.0,1.10,0.00,0.00,,11.7,0.00,0.00,0.00,0.22,0.22,0.20,-0.22,-0.22,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,0.08,1.13,0.38,33.3,1.13,0.38,0.07,0.20,17.9,0.00,0.00,0.00,0.08,0.08,0.07,-0.01,-0.01,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,0.36,2.32,0.91,39.2,2.32,0.91,0.16,0.40,12.6,0.00,0.00,0.00,0.35,0.35,0.15,0.02,0.02,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,0.00,0.07,0.00,0.0,0.07,0.00,0.00,,17.0,0.00,0.00,0.00,0.01,0.01,0.06,-0.01,-0.01,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,0.00,0.35,0.00,0.0,0.35,0.00,0.00,,27.5,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18.0,0.56,2.17,1.39,64.1,2.16,1.39,0.26,0.40,11.4,0.00,0.00,0.00,0.38,0.38,0.18,0.18,0.18,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,0.03,1.85,0.50,26.9,1.85,0.50,0.01,0.06,28.0,0.22,0.00,0.00,0.06,0.06,0.03,-0.03,-0.03,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10.0,0.00,0.80,0.10,12.5,0.80,0.10,0.00,0.00,15.8,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,0.00,0.16,0.00,0.0,0.16,0.00,0.00,,24.3,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,22.8,0.09,0.88,0.18,20.0,0.88,0.18,0.10,0.50,9.4,0.04,0.00,0.00,0.08,0.08,0.09,0.01,0.01,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,27.1,0.07,0.63,0.15,23.5,0.63,0.15,0.12,0.50,20.6,0.11,0.00,0.00,0.03,0.03,0.05,0.04,0.04,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,36.5,0.00,0.19,0.03,14.3,0.19,0.03,0.00,0.00,14.4,0.00,0.00,0.00,0.01,0.01,0.08,-0.01,-0.01,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,28.3,0.32,2.30,0.85,36.9,2.30,0.85,0.12,0.33,14.5,0.00,0.04,0.04,0.34,0.31,0.14,-0.02,-0.03,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,12.2,0.08,2.05,0.74,36.0,2.05,0.74,0.04,0.11,20.5,0.00,0.00,0.00,0.12,0.12,0.06,-0.04,-0.04,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,0.00,0.85,0.34,40.0,0.85,0.34,0.00,0.00,30.9,0.00,0.00,0.00,0.02,0.02,0.02,-0.02,-0.02,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,32.1,0.03,0.62,0.22,35.0,0.62,0.22,0.05,0.14,21.4,0.00,0.00,0.00,0.03,0.03,0.05,0.00,0.00,Matches
