Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
177,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,30,1986,4.3,31.2,30.2,0.93,0.00,0.00,8.14,0.23,0.70,0.00,0.00,0.00,0.00,17.0,6.98,7.21,17.7,5.81,4.88,0.00,1.40,22.1,0.23,0.23,0.93,0.93,Matches
178,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,30,1986,6.8,32.1,30.4,1.62,0.00,0.15,8.24,0.29,0.29,0.00,0.00,0.00,0.00,17.9,5.74,8.38,17.1,6.03,5.59,0.15,0.29,20.9,0.00,0.29,1.62,0.59,Matches
179,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,24,1992,2.2,40.0,37.7,2.27,1.36,0.00,7.73,2.73,0.45,0.00,0.00,0.00,0.00,21.8,2.27,15.9,1.36,29.5,5.00,0.91,1.36,29.1,0.00,2.73,0.91,0.00,Matches
180,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,36,1981,23.6,24.7,16.4,8.26,3.69,0.00,3.14,0.72,0.00,0.00,0.00,0.00,0.00,6.74,0.64,17.3,1.31,19.2,0.00,0.00,3.77,14.1,0.25,0.68,0.13,0.13,Matches
181,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,20,1997,21.1,74.3,64.9,9.38,0.38,0.05,8.29,1.42,1.56,0.05,0.00,0.00,0.00,50.5,7.82,15.9,3.13,57.3,4.17,8.96,0.00,60.4,0.09,1.75,1.85,1.18,Matches
182,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,27,1990,21.6,48.4,47.3,1.11,0.56,0.05,11.2,1.30,0.28,0.05,0.00,0.00,0.00,34.0,5.65,8.80,5.28,37.5,4.03,0.14,0.28,37.8,0.14,1.02,1.48,1.25,Matches
183,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,34,1983,3.0,23.7,16.3,7.33,3.33,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.67,16.3,1.67,17.3,0.00,0.00,3.67,15.0,0.33,0.00,0.67,0.00,Matches
184,Andre Gray\Andre-Gray,eng ENG,FW,Watford,26,1991,16.6,18.3,17.2,1.02,0.00,0.00,4.94,0.24,0.66,0.00,0.00,0.00,0.00,13.0,3.07,2.17,3.37,12.4,1.69,0.00,0.36,12.9,0.12,0.24,0.84,0.90,Matches
185,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,21,1996,18.9,34.4,32.3,2.17,0.26,0.00,8.15,1.69,3.33,1.38,0.05,0.05,0.00,23.4,3.54,7.46,6.14,26.5,1.38,0.16,0.21,24.3,0.21,1.01,0.48,1.64,Matches
186,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,26,1991,32.5,43.8,37.6,6.18,2.15,0.09,8.65,3.05,3.35,3.38,0.06,0.15,0.34,27.2,4.03,12.6,8.62,33.6,1.11,0.22,0.28,30.0,0.49,0.86,1.17,1.72,Matches
187,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,21,1996,0.2,80.0,80.0,0.00,0.00,0.00,25.0,0.00,0.00,0.00,0.00,0.00,0.00,70.0,0.00,10.0,20.0,55.0,5.00,0.00,0.00,65.0,0.00,5.00,0.00,0.00,Matches
188,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,26,1990,16.9,81.8,80.2,1.54,0.77,0.00,9.53,0.71,0.41,0.53,0.00,0.00,0.00,72.8,4.14,4.85,19.7,59.9,1.83,0.18,0.12,74.6,0.06,0.59,1.42,1.36,Matches
189,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,18.6,47.6,38.1,9.46,0.27,0.11,8.17,1.45,4.52,0.16,0.00,0.00,0.00,22.3,9.41,15.9,3.06,32.5,2.47,9.03,0.05,30.8,0.27,1.77,1.51,1.56,Matches
190,Massadio Haïdara\Massadio-Haidara,ml MLI,FWMF,Newcastle Utd,24,1992,0.0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,Matches
191,Ben Hamer\Ben-Hamer,eng ENG,GK,Leicester City,29,1987,3.1,21.3,16.8,4.52,1.29,0.00,1.94,0.32,0.00,0.00,0.00,0.00,0.00,9.35,0.00,11.9,0.97,15.2,0.00,0.00,4.19,13.9,0.00,0.65,0.00,0.00,Matches
192,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,17,2000,0.2,25.0,25.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,15.0,5.00,5.00,0.00,20.0,5.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,Matches
193,Joe Hart\Joe-Hart,eng ENG,GK,West Ham,30,1987,19.0,25.7,16.4,9.32,3.89,0.00,2.21,0.95,0.00,0.00,0.00,0.00,0.00,4.42,0.53,20.8,0.79,21.1,0.00,0.00,2.00,12.8,0.16,0.95,0.26,0.05,Matches
194,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,22,1995,15.3,34.6,33.9,0.78,0.20,0.00,6.08,0.26,0.72,0.07,0.00,0.00,0.00,22.1,4.64,7.91,6.08,21.8,5.23,0.26,0.26,25.7,0.20,0.72,0.65,1.37,Matches
195,Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,26,1991,26.9,52.9,50.1,2.86,1.00,0.15,10.3,2.60,2.19,0.71,0.07,0.00,0.00,40.9,5.58,6.47,6.88,43.8,1.30,0.37,0.37,43.5,0.33,0.33,1.60,1.78,Matches
196,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,31,1986,3.4,27.1,15.3,11.8,5.29,0.00,2.35,0.88,0.00,0.00,0.00,0.00,0.00,7.65,0.59,18.8,1.47,20.3,0.00,0.00,5.29,15.3,0.88,1.18,0.00,0.29,Matches
197,Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,0.4,22.5,22.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,2.50,5.00,0.00,15.0,7.50,0.00,0.00,20.0,0.00,0.00,0.00,0.00,Matches
198,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,37.6,32.0,31.1,0.93,0.85,0.00,4.63,1.12,0.24,0.00,0.00,0.00,0.00,15.3,3.22,13.5,4.07,22.6,4.47,0.03,0.13,22.8,0.19,1.12,0.24,0.61,Matches
199,Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,9.4,25.7,25.1,0.64,0.00,0.00,10.1,0.11,0.64,0.11,0.00,0.00,0.00,12.8,5.11,7.87,2.45,13.1,4.36,0.00,0.74,16.6,0.32,0.74,0.74,0.74,Matches
200,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,24.1,85.7,84.3,1.45,1.00,0.21,13.2,3.49,0.79,0.21,0.00,0.00,0.00,60.3,7.59,17.8,10.4,69.8,5.06,0.21,0.04,71.8,0.12,1.87,1.16,1.04,Matches
201,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,25.9,31.4,30.2,1.16,0.08,0.04,6.68,0.35,0.77,0.04,0.00,0.00,0.00,23.4,3.28,4.71,3.90,24.9,1.81,0.04,0.31,24.3,0.12,0.58,0.85,1.20,Matches
202,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,30,1987,27.0,24.3,14.6,9.67,3.26,0.00,1.96,1.07,0.00,0.00,0.00,0.00,0.00,4.63,0.63,19.0,2.74,17.3,0.04,0.00,2.78,12.3,0.19,1.04,0.11,0.04,Matches
203,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,29,1988,17.2,22.0,20.5,1.57,0.12,0.00,4.36,0.87,0.99,0.06,0.00,0.00,0.00,12.6,3.37,6.05,3.31,15.2,2.79,0.00,0.23,16.1,0.17,0.52,0.47,1.10,Matches
204,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,27,1989,14.1,74.0,72.8,1.28,1.06,0.14,9.86,1.35,0.85,0.00,0.00,0.00,0.00,59.1,5.96,8.94,9.15,61.6,2.13,0.21,0.71,64.4,0.21,1.06,1.63,0.64,Matches
205,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,25,1992,25.7,37.9,37.2,0.74,0.08,0.04,8.75,0.43,1.83,0.19,0.00,0.00,0.00,30.8,4.32,2.84,6.19,30.1,1.21,0.27,0.19,30.4,0.12,0.47,1.25,1.56,Matches
206,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,23,1994,28.0,48.4,46.7,1.68,1.18,0.04,7.61,3.64,0.21,0.00,0.00,0.00,0.00,30.2,3.39,14.8,33.0,9.36,4.79,0.50,0.11,37.1,0.18,2.21,0.79,0.86,Matches
207,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,28,1988,26.6,51.8,51.0,0.83,0.79,0.00,8.31,1.24,0.11,0.04,0.00,0.00,0.00,39.8,3.95,8.08,4.44,42.9,3.61,0.00,0.23,43.6,0.11,0.90,1.02,0.75,Matches
208,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,21,1995,9.1,65.3,64.4,0.88,0.44,0.11,7.69,2.64,0.00,0.00,0.00,0.00,0.00,50.7,3.85,10.8,10.8,47.7,4.84,0.44,0.22,54.7,0.11,2.09,0.44,0.88,Matches
209,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,33,1984,26.5,56.6,39.2,17.5,2.30,0.00,9.17,2.26,5.47,3.62,0.04,0.00,0.00,21.9,6.83,27.9,36.7,4.11,3.66,11.5,0.08,33.0,0.34,2.34,1.55,2.45,Matches
210,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,20,1996,13.2,41.3,37.3,3.94,0.45,0.00,5.91,1.67,0.76,0.00,0.00,0.00,0.00,19.0,5.83,16.4,5.53,26.8,4.17,3.48,0.00,27.7,0.08,1.97,0.45,1.21,Matches
211,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,0.3,53.3,53.3,0.00,0.00,0.00,6.67,3.33,3.33,0.00,0.00,0.00,0.00,43.3,3.33,6.67,20.0,33.3,0.00,0.00,0.00,43.3,0.00,0.00,3.33,0.00,Matches
212,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,22,1995,11.0,38.1,36.7,1.36,0.27,0.00,9.00,0.55,1.18,0.55,0.00,0.00,0.00,28.0,3.73,6.36,29.9,6.00,1.82,0.00,0.18,29.0,0.27,1.00,1.00,0.91,Matches
213,Jordan Hugill\Jordan-Hugill,eng ENG,FW,West Ham,25,1992,0.3,26.7,26.7,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,13.3,3.33,10.0,0.00,13.3,13.3,0.00,0.00,10.0,0.00,3.33,0.00,0.00,Matches
214,Uwe Hünemeier\Uwe-Hunemeier,de GER,DF,Brighton,31,1986,0.2,25.0,25.0,0.00,0.00,0.00,20.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,20.0,5.00,10.0,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,Matches
215,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,21,1996,0.6,43.3,43.3,0.00,0.00,0.00,3.33,1.67,0.00,0.00,0.00,0.00,0.00,35.0,0.00,8.33,8.33,28.3,6.67,0.00,0.00,38.3,0.00,0.00,0.00,0.00,Matches
216,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,21,1995,18.6,60.4,59.0,1.34,0.65,0.05,8.76,1.99,0.70,0.11,0.00,0.00,0.00,44.0,5.81,10.6,8.98,44.7,5.54,0.43,0.32,50.1,0.22,1.24,0.65,1.13,Matches
217,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,21,1995,22.2,35.6,31.8,3.78,1.08,0.09,7.61,1.35,2.43,2.34,0.05,0.32,0.00,26.4,3.92,5.27,5.50,28.0,1.35,0.36,0.32,26.1,0.14,0.77,1.35,2.07,Matches
218,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,29,1988,15.7,53.3,52.7,0.57,0.38,0.06,9.30,1.46,0.00,0.00,0.00,0.00,0.00,38.9,4.97,9.43,8.09,39.6,4.39,0.00,0.19,43.0,0.06,1.66,1.15,0.96,Matches
219,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,MFFW,Manchester Utd,35,1981,1.2,65.0,64.2,0.83,0.00,0.00,12.5,0.83,4.17,0.83,0.00,0.00,0.00,40.8,10.0,14.2,5.83,50.0,3.33,0.00,3.33,46.7,0.00,0.83,0.00,1.67,Matches
220,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,20,1996,9.2,26.5,26.1,0.43,0.00,0.22,5.87,0.76,0.43,0.00,0.00,0.00,0.00,19.3,3.37,3.80,21.4,2.72,1.85,0.22,0.00,20.3,0.33,0.33,0.65,0.54,Matches
221,Tom Ince\Tom-Ince,eng ENG,MFFW,Huddersfield,25,1992,27.2,26.9,24.4,2.57,0.22,0.00,5.18,0.70,0.96,1.25,0.22,0.07,0.15,19.0,3.24,4.74,20.0,4.38,1.73,0.44,0.07,20.4,0.04,0.63,0.40,1.36,Matches
222,Danny Ings\Danny-Ings,eng ENG,FW,Liverpool,25,1992,3.0,26.3,26.0,0.33,0.00,0.00,3.67,0.33,0.67,0.00,0.00,0.00,0.00,18.3,4.67,3.33,2.67,20.7,1.67,0.00,0.00,17.0,0.00,0.33,1.33,2.67,Matches
223,Stephen Ireland\Stephen-Ireland,ie IRL,MF,Stoke City,30,1986,1.5,46.7,42.7,4.00,0.00,0.00,7.33,1.33,0.00,0.00,0.00,0.00,0.00,37.3,2.00,7.33,11.3,32.7,0.67,1.33,0.67,38.0,1.33,1.33,0.00,1.33,Matches
224,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,21,1996,20.3,56.7,56.2,0.59,0.15,0.15,11.2,0.89,1.18,0.05,0.00,0.00,0.00,49.2,3.40,4.14,6.85,49.3,0.44,0.20,0.00,48.6,0.15,0.64,1.43,1.33,Matches
225,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,25,1992,22.0,24.5,24.3,0.23,0.05,0.00,6.73,0.23,0.91,0.00,0.00,0.00,0.00,17.9,2.55,4.09,3.05,18.9,2.05,0.09,0.23,19.1,0.00,0.64,0.86,0.59,Matches
226,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,34,1982,22.9,44.3,42.9,1.40,1.22,0.00,5.90,1.92,0.17,0.00,0.00,0.00,0.00,24.3,4.63,15.4,7.16,30.3,5.24,0.17,0.26,32.7,0.22,1.88,0.48,0.52,Matches
227,Eldin Jakupović\Eldin-Jakupovic,ch SUI,GK,Leicester City,32,1984,2.0,20.0,14.5,5.50,2.00,0.00,1.00,2.50,0.00,0.00,0.00,0.00,0.00,5.00,1.50,13.5,1.00,13.0,0.00,0.00,3.50,11.0,0.00,1.00,0.00,0.00,Matches
228,Matty James\Matty-James,eng ENG,MF,Leicester City,26,1991,11.0,39.2,38.6,0.55,0.09,0.00,7.00,0.55,0.09,0.00,0.00,0.00,0.00,27.8,4.00,7.36,4.27,30.3,3.45,0.09,0.18,31.9,0.00,0.45,1.00,0.45,Matches
229,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,28,1989,20.2,50.0,41.3,8.66,0.15,0.00,8.61,1.44,3.17,0.00,0.00,0.00,0.00,23.6,8.07,18.4,4.41,32.8,3.51,8.51,0.20,35.4,0.20,1.24,1.19,0.94,Matches
230,Vincent Janssen\Vincent-Janssen,nl NED,DF,Tottenham,23,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
231,Jesé\Jese,es ESP,FWMF,Stoke City,24,1993,6.8,23.7,22.1,1.62,0.29,0.15,5.74,0.29,1.91,0.44,0.00,0.00,0.00,18.4,1.47,3.82,2.06,20.3,1.03,0.15,0.15,17.2,0.15,0.59,0.44,1.18,Matches
232,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,20,1997,18.5,31.1,29.9,1.19,0.11,0.05,5.35,0.16,0.38,0.00,0.00,0.00,0.00,25.7,3.57,1.84,4.49,24.3,1.46,0.05,0.43,25.1,0.00,0.81,0.81,1.03,Matches
233,Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,32,1984,6.1,36.7,30.3,6.39,0.82,0.00,8.20,1.31,1.31,0.00,0.00,0.00,0.00,15.6,4.75,16.4,3.28,25.9,1.64,5.57,0.33,23.3,0.16,0.82,0.82,1.80,Matches
234,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,21.9,50.6,50.4,0.27,0.09,0.00,6.71,1.00,0.09,0.00,0.00,0.00,0.00,40.0,3.88,6.76,5.39,39.8,4.16,0.14,0.09,45.4,0.09,0.96,0.18,0.23,Matches
235,Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,19.0,31.8,31.1,0.68,0.00,0.05,8.68,0.42,0.26,0.00,0.00,0.00,0.00,16.5,7.95,7.37,5.68,14.4,5.58,0.00,1.47,20.2,0.16,0.68,1.37,0.79,Matches
236,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38.0,40.8,39.7,1.11,0.92,0.00,5.95,0.97,0.03,0.00,0.00,0.00,0.00,26.0,4.11,10.7,2.32,32.2,5.00,0.16,0.26,31.1,0.13,1.53,0.58,0.45,Matches
237,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,25.9,34.7,34.1,0.58,0.46,0.00,6.02,1.12,0.04,0.00,0.00,0.00,0.00,20.2,3.13,11.4,4.98,23.9,4.09,0.12,0.08,25.5,0.08,1.24,0.58,0.39,Matches
238,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,1.7,48.8,48.8,0.00,0.00,0.00,7.65,1.18,0.00,0.00,0.00,0.00,0.00,24.1,1.18,23.5,4.12,34.1,7.06,0.00,0.59,32.4,0.00,2.35,1.18,1.18,Matches
239,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,14.8,24.0,23.5,0.47,0.07,0.00,5.41,0.20,1.08,0.07,0.00,0.00,0.00,16.5,2.84,4.66,2.97,17.5,2.36,0.27,0.27,15.3,0.00,0.68,0.61,2.09,Matches
240,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,0.2,40.0,30.0,10.0,5.00,0.00,20.0,0.00,10.0,5.00,0.00,0.00,0.00,20.0,0.00,20.0,5.00,35.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,5.00,Matches
241,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,34.2,20.0,18.9,1.08,0.09,0.06,5.18,1.11,0.67,0.03,0.00,0.00,0.00,11.5,4.56,3.89,2.43,14.6,1.81,0.18,0.29,13.9,0.18,0.58,0.47,0.88,Matches
242,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,33.3,64.4,63.9,0.45,0.30,0.09,10.9,1.71,0.30,0.00,0.00,0.00,0.00,52.6,5.26,6.49,9.34,53.0,1.50,0.09,0.03,57.0,0.24,0.87,0.99,1.05,Matches
243,Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19.0,28.1,24.1,4.00,1.21,0.00,3.63,0.42,0.00,0.00,0.00,0.00,0.00,15.3,1.79,11.0,2.58,20.0,0.11,0.00,4.58,20.2,0.05,0.21,0.16,0.11,Matches
244,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,14.4,21.8,13.5,8.33,5.07,0.00,2.29,0.90,0.00,0.00,0.00,0.00,0.00,2.85,0.63,18.3,0.56,17.9,0.00,0.00,1.46,9.93,0.00,0.76,0.00,0.07,Matches
245,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,8.3,28.6,27.6,0.96,0.00,0.00,6.51,0.60,0.48,0.00,0.00,0.00,0.00,20.1,2.29,6.14,2.53,21.9,3.13,0.00,0.48,22.4,0.24,0.24,0.36,0.24,Matches
246,Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,28.4,43.0,42.4,0.60,0.46,0.04,6.73,1.44,0.07,0.00,0.00,0.00,0.00,24.9,4.01,14.1,7.18,27.0,6.69,0.14,0.07,32.4,0.11,1.87,0.60,0.56,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,28.8,26.1,2.71,0.60,0.00,5.11,0.75,0.23,0.00,0.00,0.00,0.00,14.5,2.71,11.6,2.41,20.6,2.71,2.11,0.00,20.5,0.15,1.58,0.38,0.45,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,36.0,32.1,3.86,0.44,0.09,7.54,1.49,1.14,1.93,0.18,0.26,0.00,25.4,3.51,7.11,28.9,4.12,1.05,1.49,0.35,26.5,0.00,0.53,1.05,1.93,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,47.8,35.9,11.9,0.56,0.00,8.64,1.07,1.81,0.00,0.00,0.00,0.00,17.1,10.3,20.4,1.69,30.5,2.88,11.4,0.06,32.5,0.17,2.37,1.02,1.64,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,44.9,44.3,0.63,0.51,0.00,8.61,1.14,1.01,0.00,0.00,0.00,0.00,30.5,4.81,9.62,2.41,39.4,2.53,0.13,0.13,36.7,0.00,0.51,0.63,0.38,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6.0,36.7,35.8,0.83,0.33,0.00,4.17,0.33,0.83,0.00,0.00,0.00,0.00,21.3,6.00,9.33,1.33,30.5,3.17,0.33,0.50,27.2,0.33,0.83,0.50,0.33,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,26.5,25.3,1.25,0.11,0.15,7.55,0.33,1.50,0.00,0.00,0.00,0.00,18.2,3.92,4.40,2.75,20.5,1.50,0.11,0.66,18.9,0.15,0.73,1.03,1.14,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,35.4,34.6,0.71,0.00,0.00,3.21,1.07,0.36,0.00,0.00,0.00,0.00,26.4,2.86,6.07,7.86,24.3,2.86,0.36,0.00,27.1,0.00,0.36,1.07,2.14,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,73.6,72.5,1.12,0.25,0.00,6.02,1.61,0.12,0.00,0.00,0.00,0.00,60.9,3.79,8.88,57.8,9.32,4.22,0.87,0.25,65.9,0.19,1.24,0.37,0.43,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,40.2,37.4,2.83,0.93,0.04,9.48,1.78,2.04,1.04,0.00,0.00,0.07,30.1,3.38,6.69,32.8,5.02,1.38,0.45,0.11,31.3,0.30,0.93,1.12,1.15,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,60.8,53.6,7.20,0.17,0.04,8.24,0.54,1.51,0.08,0.00,0.00,0.00,40.2,7.95,12.6,44.5,4.90,3.35,6.95,0.21,48.2,0.08,1.17,1.46,2.09,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,90.5,90.1,0.39,0.19,0.00,7.74,2.45,0.00,0.00,0.00,0.00,0.00,75.5,4.45,10.5,3.35,80.6,4.84,0.19,0.45,82.8,0.06,1.03,0.90,0.32,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,33.9,29.1,4.79,0.51,0.00,5.13,0.26,0.51,0.00,0.00,0.00,0.00,17.1,4.87,12.0,22.2,2.91,3.50,4.27,0.00,22.3,0.26,1.45,0.94,1.37,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,69.3,68.3,0.97,0.77,0.00,6.92,3.04,0.24,0.00,0.00,0.00,0.00,51.1,7.45,10.7,5.67,56.9,4.86,0.20,0.49,60.9,0.16,1.09,0.85,0.81,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,32.4,32.1,0.29,0.03,0.03,6.56,0.32,0.42,0.00,0.00,0.00,0.00,20.4,4.60,7.36,2.54,22.3,5.27,0.06,0.42,24.1,0.06,1.25,0.74,0.93,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,31.3,30.0,1.25,0.00,0.00,16.3,0.00,0.00,0.00,0.00,0.00,0.00,23.8,3.75,3.75,1.25,30.0,0.00,0.00,0.00,26.3,0.00,0.00,2.50,2.50,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,44.1,42.4,1.70,0.60,0.05,7.36,1.37,0.38,0.60,0.11,0.00,0.00,29.3,5.93,8.85,5.33,34.2,3.46,0.00,0.55,34.3,0.05,1.76,0.88,1.21,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,30.7,29.9,0.76,0.04,0.04,7.43,0.51,2.11,0.21,0.00,0.00,0.00,23.6,2.45,4.60,2.53,26.4,0.97,0.34,0.17,22.0,0.13,0.63,0.93,2.11,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,28.7,27.1,1.59,0.00,0.04,6.41,0.41,1.14,0.00,0.00,0.00,0.00,21.6,3.47,3.67,3.92,22.8,1.22,0.00,0.24,21.7,0.20,0.29,0.82,1.02,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,45.0,45.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,20.0,10.0,20.0,15.0,0.00,0.00,25.0,0.00,0.00,0.00,5.00,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,65.3,64.4,0.88,0.29,0.00,9.71,0.88,1.76,0.29,0.29,0.00,0.00,54.4,4.71,6.18,19.7,43.8,1.18,0.29,0.29,55.6,0.00,0.88,1.47,1.76,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,49.3,46.4,2.87,0.74,0.00,8.19,0.85,1.60,1.81,0.11,0.21,0.00,39.0,4.57,5.64,42.4,5.11,1.28,0.11,0.11,39.0,0.43,0.85,1.28,1.81,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,56.0,50.9,5.11,1.89,0.18,8.94,1.89,1.85,2.29,0.26,0.04,0.00,44.1,4.36,7.58,5.02,49.6,0.75,0.18,0.31,46.6,0.18,0.93,1.19,0.93,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9.0,89.8,88.8,1.00,0.33,0.00,6.00,2.00,0.22,0.00,0.00,0.00,0.00,73.9,3.78,12.1,63.0,20.1,4.56,0.67,0.78,82.2,0.00,1.44,0.89,0.89,Matches
