Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
232,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,20,1997,18.5,3.08,3.07,1.89,0.05,0.22,0.65,0.11,0.16,0.70,0.70,0.38,0.05,0.05,0.16,0.05,0.00,0.00,Matches
233,Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,32,1984,6.1,1.15,1.15,0.82,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,21.9,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,19.0,1.74,1.73,1.37,0.00,0.11,0.11,0.16,0.00,0.11,0.10,0.05,0.00,0.00,0.00,0.05,0.00,0.00,Matches
236,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38.0,0.42,0.42,0.32,0.00,0.00,0.05,0.00,0.05,0.13,0.13,0.11,0.00,0.00,0.03,0.00,0.00,0.00,Matches
237,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,25.9,0.35,0.35,0.31,0.04,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,14.8,1.15,1.14,0.88,0.00,0.14,0.00,0.14,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,34.2,2.95,2.95,1.81,0.03,0.35,0.44,0.23,0.06,0.32,0.32,0.20,0.00,0.06,0.03,0.00,0.00,0.03,Matches
242,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,33.3,2.40,2.40,2.19,0.00,0.09,0.06,0.00,0.06,0.18,0.18,0.15,0.00,0.00,0.03,0.00,0.00,0.00,Matches
243,Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19.0,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,14.4,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,8.3,1.81,1.83,1.33,0.00,0.00,0.12,0.24,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
246,Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,28.4,0.42,0.42,0.39,0.00,0.00,0.04,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,0.23,0.23,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,2.81,2.80,1.40,0.44,0.53,0.26,0.18,0.00,0.35,0.35,0.09,0.09,0.09,0.09,0.00,0.00,0.00,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,1.02,1.02,0.73,0.11,0.00,0.11,0.06,0.00,0.17,0.17,0.00,0.00,0.00,0.11,0.06,0.00,0.00,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,0.89,0.88,0.63,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6.0,1.00,1.01,0.67,0.00,0.00,0.00,0.33,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,3.04,3.04,2.12,0.00,0.29,0.07,0.44,0.11,0.37,0.37,0.22,0.00,0.07,0.00,0.07,0.00,0.00,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,1.07,1.08,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,0.81,0.81,0.81,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,2.90,2.89,1.97,0.37,0.30,0.07,0.19,0.00,0.30,0.30,0.26,0.00,0.00,0.00,0.04,0.00,0.00,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,1.76,1.76,1.42,0.08,0.13,0.04,0.04,0.04,0.21,0.21,0.17,0.00,0.04,0.00,0.00,0.00,0.00,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,0.71,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,1.03,1.03,0.68,0.00,0.09,0.09,0.17,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,0.57,0.57,0.49,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,1.13,1.12,0.90,0.00,0.03,0.00,0.10,0.10,0.23,0.22,0.19,0.00,0.00,0.00,0.00,0.03,0.00,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,1.25,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,2.31,2.30,1.65,0.16,0.11,0.11,0.11,0.16,0.22,0.22,0.16,0.00,0.00,0.00,0.05,0.00,0.00,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,1.90,1.89,1.27,0.00,0.25,0.08,0.25,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,3.59,3.58,2.29,0.00,0.41,0.45,0.41,0.04,0.49,0.49,0.24,0.00,0.00,0.16,0.04,0.04,0.00,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,4.71,6.13,4.41,0.00,0.00,0.00,0.29,0.00,0.29,0.38,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,3.83,3.89,2.77,0.32,0.11,0.11,0.43,0.11,0.32,0.32,0.21,0.00,0.00,0.00,0.11,0.00,0.00,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,3.17,3.16,2.11,0.48,0.18,0.04,0.35,0.00,0.53,0.53,0.40,0.04,0.00,0.00,0.09,0.00,0.00,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9.0,0.78,0.78,0.67,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,0.28,0.28,0.25,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,0.56,0.56,0.47,0.00,0.00,0.04,0.00,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,1.78,1.78,1.20,0.00,0.26,0.16,0.00,0.16,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,1.82,1.82,1.25,0.00,0.11,0.23,0.23,0.00,0.45,0.45,0.23,0.00,0.00,0.11,0.11,0.00,0.00,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,1.61,1.60,1.05,0.00,0.16,0.32,0.08,0.00,0.24,0.24,0.16,0.00,0.00,0.08,0.00,0.00,0.00,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,3.37,3.36,2.28,0.25,0.25,0.25,0.35,0.00,0.50,0.49,0.35,0.00,0.10,0.05,0.00,0.00,0.00,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,1.31,1.31,1.04,0.07,0.00,0.03,0.03,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,2.31,2.41,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36.0,0.06,0.06,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,2.00,2.02,1.20,0.00,0.00,0.00,0.80,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,3.03,3.02,2.07,0.00,0.43,0.14,0.38,0.00,0.38,0.38,0.24,0.00,0.05,0.05,0.05,0.00,0.00,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,1.20,1.23,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16.0,0.50,0.50,0.38,0.00,0.00,0.06,0.06,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,2.22,2.22,1.59,0.00,0.00,0.00,0.45,0.17,0.17,0.17,0.11,0.00,0.00,0.00,0.06,0.00,0.00,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,1.67,1.76,1.11,0.00,0.00,0.00,0.56,0.00,0.56,0.59,0.56,0.00,0.00,0.00,0.00,0.00,0.00,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38.0,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,0.81,0.81,0.64,0.00,0.00,0.17,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,0.91,0.90,0.40,0.23,0.06,0.06,0.06,0.11,0.11,0.11,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,0.98,0.98,0.71,0.16,0.00,0.00,0.08,0.04,0.20,0.20,0.16,0.04,0.00,0.00,0.00,0.00,0.00,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,0.75,0.75,0.54,0.00,0.00,0.00,0.11,0.11,0.43,0.43,0.22,0.00,0.00,0.00,0.11,0.11,0.00,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,2.35,2.35,1.72,0.00,0.13,0.41,0.09,0.00,0.50,0.50,0.34,0.00,0.06,0.06,0.03,0.00,0.00,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,5.00,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,0.87,0.87,0.61,0.00,0.05,0.13,0.05,0.03,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,3.75,3.74,2.16,0.76,0.52,0.18,0.09,0.03,0.64,0.64,0.37,0.15,0.06,0.06,0.00,0.00,0.00,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,1.47,1.49,0.98,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,1.53,1.54,1.29,0.00,0.08,0.08,0.00,0.08,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,3.50,3.47,2.63,0.00,0.25,0.25,0.33,0.04,0.37,0.37,0.33,0.00,0.00,0.04,0.00,0.00,0.00,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,0.97,0.97,0.72,0.21,0.00,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,1.80,1.81,1.17,0.34,0.10,0.10,0.10,0.00,0.24,0.24,0.15,0.00,0.00,0.05,0.05,0.00,0.00,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,0.41,0.41,0.37,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,2.46,2.45,1.40,0.70,0.18,0.00,0.18,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,3.92,3.92,3.01,0.00,0.45,0.17,0.28,0.00,0.80,0.80,0.63,0.00,0.06,0.00,0.11,0.00,0.00,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,0.89,0.88,0.74,0.05,0.00,0.00,0.00,0.10,0.15,0.15,0.10,0.00,0.00,0.00,0.00,0.05,0.00,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,1.73,1.73,1.49,0.05,0.10,0.00,0.05,0.05,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,4.11,4.10,3.22,0.51,0.14,0.00,0.23,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,1.68,1.67,1.47,0.03,0.06,0.06,0.03,0.03,0.17,0.17,0.14,0.00,0.00,0.03,0.00,0.00,0.00,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,0.90,0.90,0.72,0.00,0.00,0.09,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,2.30,2.36,1.56,0.00,0.27,0.27,0.16,0.04,0.43,0.44,0.27,0.00,0.04,0.12,0.00,0.00,0.00,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,1.20,1.21,0.67,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,1.89,1.89,1.59,0.04,0.00,0.19,0.04,0.04,0.15,0.15,0.11,0.00,0.00,0.04,0.00,0.00,0.00,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,0.59,0.59,0.39,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,1.29,1.34,0.97,0.00,0.32,0.00,0.00,0.00,0.32,0.33,0.32,0.00,0.00,0.00,0.00,0.00,0.00,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,0.11,0.11,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,0.43,0.44,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,1.67,1.68,1.15,0.06,0.19,0.06,0.06,0.13,0.06,0.06,0.00,0.00,0.06,0.00,0.00,0.00,0.00,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,1.88,1.90,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,1.14,1.15,0.71,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,0.52,0.52,0.41,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,2.50,2.49,2.25,0.00,0.00,0.25,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,3.00,3.02,2.53,0.07,0.00,0.13,0.13,0.13,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,1.43,1.43,1.07,0.12,0.00,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,0.11,0.11,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,1.43,1.43,1.05,0.20,0.00,0.03,0.09,0.06,0.12,0.12,0.09,0.00,0.00,0.03,0.00,0.00,0.00,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,3.91,3.93,2.94,0.61,0.05,0.00,0.20,0.10,0.30,0.31,0.25,0.05,0.00,0.00,0.00,0.00,0.00,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,2.00,1.99,1.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,5.45,6.07,4.55,0.00,0.91,0.00,0.00,0.00,0.91,1.01,0.00,0.00,0.91,0.00,0.00,0.00,0.00,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,2.73,2.71,2.16,0.11,0.00,0.23,0.23,0.00,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,5.00,4.93,3.63,0.69,0.29,0.10,0.20,0.10,0.59,0.58,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,1.04,1.04,0.88,0.04,0.00,0.08,0.04,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,2.05,2.05,1.50,0.50,0.00,0.00,0.03,0.03,0.21,0.21,0.18,0.03,0.00,0.00,0.00,0.00,0.00,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,3.54,3.53,2.40,0.04,0.44,0.26,0.39,0.00,0.44,0.44,0.35,0.00,0.04,0.00,0.04,0.00,0.00,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,2.20,2.21,1.56,0.14,0.07,0.14,0.21,0.07,0.21,0.21,0.14,0.00,0.00,0.00,0.07,0.00,0.00,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,0.32,0.32,0.26,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,1.74,1.75,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,2.09,2.08,1.45,0.00,0.21,0.17,0.17,0.09,0.21,0.21,0.13,0.00,0.00,0.00,0.09,0.00,0.00,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,1.36,1.36,0.97,0.00,0.10,0.15,0.10,0.05,0.19,0.19,0.10,0.00,0.05,0.00,0.00,0.05,0.00,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,6.52,6.49,4.35,0.00,0.43,0.00,1.30,0.43,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,1.67,1.70,1.21,0.00,0.15,0.15,0.15,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,2.11,2.12,1.33,0.00,0.23,0.16,0.16,0.23,0.23,0.24,0.16,0.00,0.00,0.08,0.00,0.00,0.00,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,1.05,1.09,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,1.35,1.35,1.02,0.00,0.00,0.12,0.16,0.04,0.20,0.20,0.12,0.00,0.00,0.00,0.08,0.00,0.00,Matches
