Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,0.29,0.00,0.00,0.86,3.71,0.29,1.43,1.43,0.57,0.00,0.00,0.00,8.29,0.29,0.57,33.3,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,0.00,0.00,0.00,0.31,0.63,0.31,0.94,1.25,0.94,0.00,0.00,0.00,7.19,0.63,0.31,66.7,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,0.00,0.00,0.00,2.40,2.40,0.80,0.40,0.00,0.40,0.00,0.00,0.00,4.40,0.40,2.80,12.5,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,0.00,0.00,0.00,0.92,0.77,0.00,1.54,1.08,1.38,0.00,0.00,0.00,9.23,0.92,1.08,46.2,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,0.91,0.00,0.00,0.91,0.91,0.00,0.00,0.91,1.82,0.00,0.00,0.00,7.27,0.00,0.91,0.0,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,0.00,0.00,0.00,0.00,1.43,4.29,1.43,0.00,0.00,0.00,0.00,0.00,1.43,0.00,1.43,0.0,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,0.00,0.00,0.00,0.24,1.95,0.00,1.71,0.73,1.22,0.00,0.00,0.00,9.27,0.49,0.24,66.7,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,0.00,0.00,0.00,0.78,0.39,0.00,0.00,0.78,1.57,0.00,0.00,0.00,9.61,0.59,0.39,60.0,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,0.00,0.00,0.00,0.63,3.75,0.00,1.25,0.00,0.63,0.00,0.00,0.00,5.63,0.00,1.25,0.0,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,0.00,0.00,0.00,1.60,0.80,0.00,1.60,1.20,0.80,0.00,0.00,0.00,3.60,0.80,1.60,33.3,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,0.20,0.00,0.00,1.00,1.00,0.00,0.00,1.20,1.20,0.00,0.00,0.00,5.20,1.40,1.00,58.3,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,0.11,0.00,0.00,1.01,0.22,0.11,1.01,1.69,1.69,0.00,0.00,0.00,14.0,1.12,0.90,55.6,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,0.17,0.00,0.00,2.07,1.21,0.00,0.17,1.55,1.72,0.00,0.00,0.00,8.62,1.03,0.34,75.0,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,0.00,0.00,0.00,0.91,1.82,0.00,1.82,1.21,1.21,0.00,0.00,0.00,10.9,0.61,0.61,50.0,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,0.20,0.00,0.00,0.60,1.00,0.00,0.00,0.60,1.20,0.00,0.00,0.00,9.20,0.80,0.20,80.0,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,1.05,0.00,0.00,1.58,1.05,0.00,1.58,2.11,2.63,0.00,0.00,0.00,7.89,0.00,0.00,,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,0.33,0.00,0.00,1.52,2.17,0.00,0.98,0.76,1.74,0.00,0.00,0.00,12.1,1.41,2.72,34.2,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,0.30,0.00,0.00,1.30,0.80,0.80,0.80,0.60,1.30,0.00,0.00,0.00,4.90,0.10,0.70,12.5,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,0.00,0.00,0.00,1.78,0.44,0.67,0.22,0.00,2.22,0.00,0.00,0.00,3.78,2.89,3.56,44.8,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,5.00,1.00,0.00,100.0,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,0.00,0.00,0.00,1.25,1.67,0.00,0.00,0.42,0.83,0.00,0.00,0.00,8.33,0.42,1.25,25.0,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,0.40,0.00,0.00,0.80,0.40,0.00,0.00,1.00,1.00,0.00,0.00,0.00,9.20,2.00,0.60,76.9,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,0.17,0.00,0.00,0.83,0.83,0.00,0.83,1.17,1.83,0.00,0.00,0.00,11.7,0.33,0.17,66.7,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,10.0,0.00,0.00,,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,0.33,0.00,0.00,0.50,0.50,0.00,0.00,1.17,2.17,0.00,0.00,0.00,9.33,1.50,1.50,50.0,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,0.17,0.00,0.00,1.50,1.00,0.33,1.17,0.50,1.17,0.00,0.00,0.00,9.67,0.17,0.33,33.3,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,0.17,0.00,0.00,1.17,0.17,0.17,0.17,1.83,2.00,0.00,0.00,0.00,9.50,2.00,1.00,66.7,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0.00,0.00,0.00,1.82,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00,3.64,0.00,2.73,0.0,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,0.59,0.00,0.00,1.18,2.35,0.00,1.18,0.59,0.59,0.00,0.00,0.00,10.6,0.00,0.00,,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,0.00,0.00,0.00,0.83,0.50,0.67,0.17,0.33,0.17,0.00,0.00,0.00,2.17,1.17,1.67,41.2,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,0.33,0.00,0.00,1.33,0.67,0.00,0.67,1.33,2.00,0.00,0.00,0.00,16.3,1.33,0.67,66.7,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,0.34,0.00,0.00,2.07,1.55,0.17,1.21,2.59,1.90,0.00,0.00,0.00,9.83,0.69,0.86,44.4,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,0.00,0.00,0.00,0.83,4.17,0.00,1.67,0.83,0.83,0.00,0.00,0.00,7.50,0.83,0.00,100.0,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,0.00,0.00,0.00,0.00,0.93,1.11,1.30,0.74,0.00,0.00,0.00,0.00,5.74,0.19,0.19,50.0,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,0.36,0.00,0.00,1.07,2.86,0.71,1.79,0.71,1.43,0.00,0.00,0.00,3.57,0.00,2.14,0.0,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,6.67,0.00,0.00,,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,0.00,0.00,0.00,0.17,1.50,0.17,2.67,0.67,2.33,0.00,0.00,0.00,6.83,1.33,1.17,53.3,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,0.75,0.00,0.00,2.00,0.50,0.00,0.00,1.75,0.75,0.00,0.00,0.00,8.25,0.75,1.00,42.9,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,0.20,0.00,0.00,1.00,0.20,0.00,0.00,2.20,1.40,0.00,0.00,0.00,8.00,0.60,0.60,50.0,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,0.00,0.00,0.00,1.19,1.67,2.86,0.24,0.00,0.48,0.24,0.00,0.00,4.29,0.48,2.14,18.2,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,0.00,0.00,0.00,0.42,0.42,0.00,0.00,2.08,0.42,0.00,0.00,0.00,10.0,0.83,0.42,66.7,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,0.47,0.00,0.00,3.72,2.79,0.23,0.70,0.70,1.40,0.00,0.00,0.00,5.58,1.63,3.26,33.3,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,0.83,0.00,0.00,1.67,1.67,0.00,0.00,0.00,0.83,0.00,0.00,0.00,3.33,1.67,3.33,33.3,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,0.00,0.00,0.00,0.33,0.67,0.00,0.33,3.00,0.67,0.00,0.00,0.33,9.00,1.33,0.33,80.0,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,0.18,0.00,0.00,0.73,1.56,0.00,0.28,1.28,1.83,0.00,0.00,0.00,15.1,1.93,0.83,70.0,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,0.34,0.00,0.00,1.36,2.20,0.51,0.68,0.85,0.85,0.00,0.00,0.00,6.27,6.10,5.42,52.9,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,0.67,0.00,0.00,2.00,3.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00,11.3,0.67,1.33,33.3,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,3.33,3.33,50.0,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,2.6,0.38,0.00,0.00,3.46,0.38,0.00,0.00,1.15,1.15,0.00,0.00,0.00,13.5,0.38,0.00,100.0,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,0.20,0.00,0.00,0.80,1.00,0.00,1.80,2.20,2.00,0.00,0.00,0.00,6.60,0.60,1.40,30.0,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,2.6,0.00,0.00,0.00,1.15,3.08,0.77,3.08,0.00,1.15,0.00,0.00,0.00,5.38,0.00,0.38,0.0,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,0.00,0.00,0.00,1.25,1.50,0.00,0.00,1.50,2.75,0.00,0.00,0.00,9.25,1.50,0.75,66.7,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6.0,0.00,0.00,0.00,0.83,0.67,0.50,3.17,0.67,1.00,0.00,0.00,0.00,7.00,1.00,1.50,40.0,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,3.33,0.00,0.00,0.00,3.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,1.2,0.00,0.00,0.00,1.67,2.50,0.00,0.83,0.00,0.83,0.00,0.00,0.00,5.83,2.50,0.83,75.0,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,0.12,0.00,0.00,0.93,2.56,1.05,0.70,0.23,0.47,0.00,0.00,0.00,2.67,1.98,2.33,45.9,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,0.8,1.25,0.00,0.00,1.25,1.25,0.00,1.25,2.50,2.50,0.00,0.00,0.00,16.3,0.00,0.00,,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,0.5,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,2.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,0.8,0.00,0.00,0.00,2.50,0.00,2.50,1.25,0.00,1.25,0.00,0.00,0.00,3.75,1.25,2.50,33.3,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,0.37,0.00,0.00,1.11,0.37,0.00,0.74,0.74,0.93,0.00,0.00,0.00,9.81,1.85,0.74,71.4,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,2.7,0.37,0.00,0.00,1.85,1.85,0.00,0.37,1.48,1.85,0.00,0.00,0.00,13.3,1.11,2.22,33.3,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,1.2,0.00,0.00,0.00,1.67,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,7.50,0.83,0.00,100.0,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,0.00,0.00,0.00,0.80,1.20,0.00,0.00,2.00,0.00,0.00,0.00,0.00,6.80,0.40,0.80,33.3,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7.0,0.43,0.00,0.00,0.57,2.14,0.00,2.71,1.71,1.00,0.00,0.00,0.00,10.1,0.43,1.00,30.0,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,0.14,0.00,0.00,0.97,1.39,0.14,0.00,2.08,1.25,0.00,0.14,0.00,10.1,0.83,0.28,75.0,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,3.5,0.00,0.00,0.00,1.14,0.57,0.29,0.57,0.29,0.29,0.00,0.00,0.00,5.43,0.00,1.43,0.0,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,3.5,0.29,0.00,0.00,1.43,2.57,0.29,1.43,0.57,1.71,0.00,0.00,0.00,4.86,0.29,0.29,50.0,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,6.2,0.00,0.00,0.00,0.32,1.45,0.00,1.61,0.65,0.97,0.00,0.00,0.00,11.9,0.16,0.32,33.3,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,1.0,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00,3.00,0.0,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,7.3,0.00,0.00,0.00,0.27,2.19,0.00,3.42,1.23,0.82,0.00,0.00,0.00,9.45,0.55,0.68,44.4,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.43,1.74,0.00,0.00,0.00,13.9,0.43,1.30,25.0,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,0.44,0.00,0.00,1.11,1.33,0.22,0.44,2.00,2.89,0.00,0.00,0.00,9.78,0.67,1.11,37.5,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,5.1,0.00,0.00,0.00,0.78,1.37,0.00,4.12,0.20,0.20,0.00,0.00,0.00,8.04,0.20,0.39,33.3,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,3.3,0.30,0.00,0.00,1.21,2.12,0.61,2.12,0.30,1.21,0.00,0.00,0.00,8.48,1.52,1.21,55.6,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,0.33,0.00,0.00,1.17,0.00,0.33,0.33,0.83,2.67,0.00,0.00,0.00,11.2,1.33,0.50,72.7,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,4.1,0.00,0.00,0.00,0.98,0.98,0.24,0.49,0.24,1.46,0.00,0.00,0.00,8.29,0.49,1.22,28.6,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4.0,0.25,0.00,0.00,0.75,1.50,0.50,4.00,0.25,0.25,0.00,0.25,0.00,8.25,0.75,1.50,33.3,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,5.3,0.00,0.00,0.00,0.38,1.13,0.38,2.64,0.57,0.19,0.00,0.00,0.00,7.17,0.38,0.38,50.0,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,0.00,0.00,0.00,1.48,2.96,0.74,0.37,0.00,0.00,0.00,0.00,0.00,3.70,0.37,3.33,10.0,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,7.2,0.14,0.00,0.00,0.83,1.53,0.00,2.64,0.83,1.81,0.00,0.00,0.00,10.6,0.28,0.69,28.6,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,4.8,0.63,0.00,0.00,0.63,0.42,0.00,0.00,2.08,1.04,0.00,0.00,0.00,8.13,0.21,0.21,50.0,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6.0,0.00,0.00,0.00,1.50,3.17,0.00,0.33,1.33,2.17,0.00,0.00,0.00,12.7,2.50,1.33,65.2,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,0.40,0.00,0.00,0.40,0.40,0.00,0.20,1.80,0.60,0.00,0.00,0.00,5.20,0.20,0.00,100.0,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,25.0,0.00,10.0,0.0,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,0.00,,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,0.21,0.21,0.00,1.04,0.21,0.00,0.00,1.04,1.25,0.00,0.00,0.00,7.71,1.46,0.83,63.6,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,1.2,0.83,0.00,0.00,3.33,0.83,0.83,1.67,0.00,0.00,0.00,0.00,0.00,10.8,2.50,1.67,60.0,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,0.33,0.00,0.00,0.67,0.00,0.00,0.00,1.00,0.67,0.00,0.00,0.00,7.33,0.67,0.33,66.7,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,3.7,0.54,0.00,0.00,4.05,1.08,0.27,1.62,0.81,1.35,0.00,0.00,0.00,8.38,1.08,0.81,57.1,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,9.8,0.10,0.00,0.00,1.33,0.61,0.00,0.51,1.33,1.43,0.00,0.10,0.00,10.8,2.35,1.12,67.6,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,0.6,1.67,0.00,0.00,1.67,1.67,0.00,0.00,3.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,4.5,0.22,0.00,0.00,2.22,0.22,0.00,0.00,1.33,2.67,0.00,0.00,0.00,9.11,0.22,0.67,25.0,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,1.00,4.00,20.0,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,100.0,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,4.5,0.22,0.00,0.00,1.33,1.56,0.00,2.22,0.67,2.00,0.00,0.00,0.00,6.00,0.67,0.22,75.0,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,0.18,0.00,0.00,1.08,0.90,0.00,0.00,0.63,1.35,0.00,0.00,0.00,7.48,1.71,0.63,73.1,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,0.00,0.00,0.00,1.77,1.39,0.63,0.25,0.38,0.00,0.13,0.00,0.00,3.80,1.01,2.03,33.3,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11.0,0.18,0.00,0.00,0.91,0.45,0.18,0.09,1.09,0.82,0.00,0.00,0.00,13.1,3.18,1.64,66.0,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,0.55,0.00,0.00,1.27,0.36,0.00,0.73,0.36,0.55,0.00,0.00,0.00,9.27,0.36,0.36,50.0,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7.0,0.14,0.00,0.00,0.43,0.14,0.00,0.00,0.86,0.71,0.00,0.00,0.00,7.14,1.29,0.29,81.8,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,3.3,0.30,0.00,0.00,1.82,0.91,0.30,0.00,0.30,0.91,0.00,0.00,0.00,4.55,0.00,0.30,0.0,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,0.44,0.00,0.00,0.89,1.11,0.22,1.11,0.22,2.22,0.00,0.00,0.00,9.33,0.00,0.00,,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,0.7,1.43,1.43,1.43,8.57,2.86,0.00,0.00,0.00,4.29,0.00,0.00,0.00,1.43,4.29,1.43,75.0,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,0.00,0.00,0.00,2.22,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,3.33,11.5,5.19,68.9,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,0.00,0.00,0.00,0.63,1.88,0.00,0.00,1.25,2.50,0.00,0.00,0.00,12.5,1.25,0.00,100.0,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,0.00,0.09,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,0.00,,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,7.4,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.73,0.00,0.00,,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,1.3,0.00,0.00,0.00,0.77,0.77,0.00,3.08,0.00,0.77,0.00,0.00,0.00,5.38,1.54,1.54,50.0,Matches
