Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
114,Iker Casillas\Iker-Casillas,es ESP,GK,pt Porto,37,1981,10,930,93,100.0,10.3,0.97,93,0.97,0.00,,0.00,1.90,1.94,1.46,0.49,+0.48,,1.54,1.67,-0.13,-0.13,,Matches
115,Nicolás Castillo\Nicolas-Castillo,cl CHI,FW,pt Benfica,25,1993,1,14,14,2.6,0.2,0.00,,0.00,5.00,13,20.0,2.33,5.00,0.00,5.00,+6.43,+7.46,3.50,0.50,3.00,+3.91,+4.34,Matches
116,Goran Čaušić\Goran-Causic,rs SRB,MF,rs Red Star,26,1992,5,313,63,58.0,3.5,0.86,91,0.86,0.57,21,0.00,0.80,0.57,3.14,-2.57,-2.59,-1.40,0.34,3.23,-2.89,-2.91,-1.24,Matches
117,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,31,1987,7,413,59,57.4,4.6,1.09,80,0.43,0.43,7,0.00,1.57,3.04,1.30,1.74,+1.74,+1.74,2.33,1.15,1.17,+1.17,+1.34,Matches
118,Dani Ceballos\Dani-Ceballos,es ESP,MF,es Real Madrid,21,1996,3,186,62,25.8,2.1,0.95,91,0.95,0.48,5,1.43,2.00,2.86,0.48,2.38,+2.42,+2.42,1.52,0.81,0.71,+0.73,+0.35,Matches
119,Muğdat Çelik\Mugdat-Celik,tr TUR,FW,tr Galatasaray,28,1990,3,41,14,7.6,0.5,0.00,,0.00,6.00,13,0.00,0.33,0.00,0.00,0.00,0.00,+0.54,0.00,2.20,-2.00,-2.20,-2.34,Matches
120,Aleš Čermák\Ales-Cermak,cz CZE,MF,cz Viktoria Plzeň,23,1994,5,348,70,64.4,3.9,1.03,81,0.51,0.26,26,0.00,1.40,1.28,2.31,-1.03,-1.03,+1.31,1.28,1.85,-0.56,-0.58,+0.60,Matches
121,Václav Černý\Vaclav-Cerny,cz CZE,FW,nl Ajax,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
122,Franco Cervi\Franco-Cervi,ar ARG,FW,pt Benfica,24,1994,6,310,52,57.4,3.4,0.88,91,0.88,0.88,12,0.00,1.50,0.88,2.65,-1.76,-1.74,-2.13,1.41,1.62,-0.21,-0.19,+0.30,Matches
123,Nacer Chadli\Nacer-Chadli,be BEL,MFFW,fr Monaco,28,1989,5,313,63,58.0,3.5,1.14,75,0.57,0.29,13,0.00,0.20,0.57,2.86,-2.29,-2.30,-0.71,0.89,1.51,-0.63,-0.64,+0.83,Matches
124,Fyodor Chalov\Fyodor-Chalov,ru RUS,FW,ru CSKA Moscow,20,1998,6,505,84,93.5,5.6,1.07,84,0.36,0.00,,0.00,1.17,1.25,1.43,-0.18,-0.18,-0.18,1.09,1.48,-0.39,-0.40,+0.44,Matches
125,Pape Cheikh Diop\Pape-Cheikh-Diop,sn SEN,MF,fr Lyon,20,1997,5,105,21,14.6,1.2,0.83,94,0.83,3.33,3,2.50,1.40,1.67,2.50,-0.83,-0.86,-0.56,0.92,3.25,-2.33,-2.44,-2.12,Matches
126,Nikita Chernov\Nikita-Chernov,ru RUS,DF,ru CSKA Moscow,22,1996,5,353,71,65.4,3.9,1.03,82,0.77,0.26,26,0.26,0.80,1.03,1.79,-0.77,-0.76,-1.73,1.31,1.64,-0.33,-0.33,+0.28,Matches
127,Denis Cheryshev\Denis-Cheryshev,ru RUS,MFFW,es Valencia,27,1990,3,108,36,20.0,1.2,0.83,67,0.00,1.67,21,0.00,1.33,1.67,0.00,1.67,+1.67,+2.08,2.25,0.58,1.67,+1.63,+2.86,Matches
128,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,it Juventus,33,1984,6,540,90,60.0,6.0,1.00,90,1.00,0.00,,0.33,2.00,1.33,0.67,0.67,+0.67,+0.42,1.78,0.85,0.95,+0.94,+0.25,Matches
129,Tahith Chong\Tahith-Chong,nl NED,MF,eng Manchester Utd,18,1999,1,11,11,1.2,0.1,0.00,,0.00,10.0,10,10.0,3.00,10.0,0.00,10.0,+8.18,+8.38,8.00,1.00,6.00,+5.06,+5.18,Matches
130,Tomáš Chorý\Tomas-Chory,cz CZE,FW,cz Viktoria Plzeň,23,1995,3,244,81,45.2,2.7,1.11,81,0.00,0.00,,0.74,2.00,1.11,2.59,-1.48,-1.48,+0.04,1.37,1.52,-0.15,-0.15,+1.18,Matches
131,Dmytro Chygrynskiy\Dmytro-Chygrynskiy,ua UKR,DF,gr AEK Athens,31,1986,5,450,90,83.3,5.0,1.00,90,1.00,0.00,,0.20,0.00,0.40,2.00,-1.60,-1.60,+1.40,0.76,2.12,-1.36,-1.35,+0.23,Matches
132,Sébastien Cibois\Sebastien-Cibois,fr FRA,GK,fr Paris S-G,20,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
133,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Barcelona,29,1989,1,90,90,8.3,1.0,1.00,90,1.00,0.00,,9.00,1.00,1.00,1.00,0.00,0.00,-1.45,1.10,2.40,-1.30,-1.34,-2.26,Matches
134,İsmail Çipe\Ismail-Cipe,tr TUR,GK,tr Galatasaray,23,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
135,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,22,1996,3,130,43,18.1,1.4,0.71,82,0.00,1.43,24,0.00,0.67,1.43,2.86,-1.43,-1.38,-2.91,1.00,2.79,-1.79,-1.70,-2.51,Matches
136,Germán Conti\German-Conti,ar ARG,DF,pt Benfica,24,1994,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,0.67,1.00,1.33,2.67,-1.33,-1.33,-1.00,1.20,1.93,-0.73,-0.74,-0.84,Matches
137,Dion Cools\Dion-Cools,be BEL,DFMF,be Club Brugge,22,1996,2,120,60,22.2,1.3,0.00,,0.00,1.54,59,0.00,1.50,3.08,0.77,2.31,+2.25,+2.68,1.38,1.23,0.15,+0.12,+0.44,Matches
138,Francis Coquelin\Francis-Coquelin,fr FRA,MFFW,es Valencia,27,1991,4,278,70,51.5,3.1,0.97,86,0.65,0.32,20,0.32,1.25,0.97,0.65,0.32,+0.32,+0.67,0.77,1.26,-0.48,-0.48,+0.35,Matches
139,Ante Ćorić\Ante-Coric,hr CRO,MF,it Roma,21,1997,1,27,27,3.6,0.3,0.00,,0.00,3.33,26,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.67,0.67,0.33,+0.19,-0.01,Matches
140,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,32,1986,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,0.33,1.00,1.00,2.33,-1.33,-1.33,0.00,1.07,1.63,-0.57,-0.57,-0.54,Matches
141,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,fr Lyon,21,1996,5,216,43,30.0,2.4,0.83,90,0.00,1.25,12,0.00,1.20,1.67,2.50,-0.83,-0.83,-0.65,1.17,2.00,-0.83,-0.81,-0.27,Matches
142,Jesús Corona\Jesus-Corona,mx MEX,FWMF,pt Porto,25,1993,8,556,70,59.8,6.2,1.13,75,0.16,0.16,30,0.00,2.00,2.10,1.45,0.65,+0.65,+0.41,1.53,1.53,0.00,-0.01,+0.31,Matches
143,Ángel Correa\Angel-Correa,ar ARG,FWMF,es Atlético Madrid,23,1995,8,355,44,49.3,3.9,0.77,74,0.00,1.28,27,0.00,2.00,2.56,1.28,1.28,+1.27,+2.01,1.18,1.28,-0.08,-0.08,-0.11,Matches
144,Uroš Ćosić\Uros-Cosic,rs SRB,DFMF,gr AEK Athens,25,1992,4,293,73,54.3,3.3,0.91,90,0.91,0.30,22,0.61,0.67,0.00,2.12,-2.12,-2.15,-0.69,0.45,1.94,-1.48,-1.49,-0.23,Matches
145,Bruno Xavier Almeida Costa\Bruno-Xavier-Almeida-Costa,pt POR,MF,pt Porto,21,1997,2,28,14,3.0,0.3,0.00,,0.00,6.67,13,6.67,0.00,0.00,3.33,-3.33,-3.21,-3.81,0.33,1.67,-1.33,-1.16,-1.07,Matches
146,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,29,1988,4,305,76,42.4,3.4,1.18,76,0.59,0.00,,0.00,2.25,1.18,1.76,-0.59,-0.59,-1.46,1.03,0.91,0.12,+0.11,+0.24,Matches
147,Douglas Costa\Douglas-Costa,br BRA,FWMF,it Juventus,27,1990,5,160,32,17.8,1.8,0.56,93,0.56,2.22,17,0.00,2.00,0.56,1.11,-0.56,-0.56,-1.29,1.61,1.28,0.33,+0.32,-0.64,Matches
148,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,26,1992,5,450,90,62.5,5.0,1.00,90,1.00,0.00,,0.60,1.80,2.00,1.60,0.40,+0.40,-0.60,1.56,1.58,-0.02,-0.02,-1.32,Matches
149,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,es Barcelona,26,1992,12,852,71,78.9,9.5,1.16,75,0.21,0.11,23,0.00,2.25,2.00,0.84,1.16,+1.16,-0.81,1.75,1.15,0.60,+0.60,-0.60,Matches
150,Bryan Cristante\Bryan-Cristante,it ITA,MF,it Roma,23,1995,7,517,74,68.9,5.7,0.88,90,0.88,0.35,33,0.18,1.71,1.75,1.23,0.53,+0.52,+0.91,1.77,1.18,0.60,+0.59,+1.26,Matches
151,Juan Cuadrado\Juan-Cuadrado,co COL,MFFW,it Juventus,30,1988,5,326,65,36.2,3.6,1.11,70,0.28,0.28,45,0.28,1.80,1.67,0.56,1.11,+1.10,+0.95,2.19,0.31,1.89,+1.87,+1.60,Matches
152,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,29,1988,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.50,1.00,0.75,1.25,-0.50,-0.50,-1.00,1.35,1.32,0.00,+0.01,-0.39,Matches
153,Colin Dagba\Colin-Dagba,fr FRA,MF,fr Paris S-G,19,1998,1,10,10,1.4,0.1,0.00,,0.00,10.0,9,10.0,3.00,0.00,0.00,0.00,0.00,-1.01,0.00,1.00,0.00,-0.44,-1.05,Matches
154,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,de Dortmund,22,1996,5,318,64,44.2,3.5,0.86,86,0.57,0.57,31,0.57,2.00,1.71,0.86,0.86,+0.85,+0.63,1.63,0.74,0.89,+0.87,+0.35,Matches
155,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,eng Manchester Utd,19,1999,4,244,61,27.1,2.7,0.74,83,0.37,0.74,40,0.37,1.50,1.48,0.37,1.11,+1.11,+1.66,1.26,0.96,0.30,+0.30,+0.50,Matches
156,Oleh Danchenko\Oleh-Danchenko,ua UKR,DF,ua Shakhtar,23,1994,1,89,89,16.5,1.0,1.00,89,0.00,0.00,,1.00,3.00,2.00,2.00,0.00,0.00,+1.60,1.80,1.10,0.70,+0.71,+2.33,Matches
157,Danilo\Danilo,br BRA,DF,eng Manchester City,27,1991,2,120,60,13.3,1.3,0.77,91,0.77,0.77,29,2.31,3.00,7.69,0.00,7.69,+7.50,+6.58,3.92,0.38,3.54,+3.42,+2.61,Matches
158,Matteo Darmian\Matteo-Darmian,it ITA,DFMF,eng Manchester Utd,28,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
159,Alphonso Davies\Alphonso-Davies,ca CAN,DFFW,de Bayern Munich,17,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
160,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,25,1993,9,570,63,48.7,6.3,0.95,91,0.95,0.48,9,0.48,1.44,1.59,1.43,0.16,+0.16,+0.16,1.41,1.10,0.33,+0.33,-0.11,Matches
161,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,27,1991,4,246,62,27.3,2.7,1.11,82,0.37,0.37,1,0.00,2.25,2.96,1.85,1.11,+1.10,-0.97,1.93,1.33,0.56,+0.56,-0.82,Matches
162,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,it Roma,35,1983,4,304,76,40.5,3.4,1.18,76,0.59,0.00,,0.00,1.50,1.76,1.47,0.29,+0.30,+0.09,1.32,1.47,-0.15,-0.14,-0.57,Matches
163,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,25,1992,4,306,77,34.0,3.4,1.18,77,0.29,0.00,,0.59,0.00,0.59,1.47,-0.88,-0.88,-2.09,1.53,1.15,0.38,+0.37,-0.72,Matches
164,Saulo Decarli\Saulo-Decarli,ch SUI,MF,be Club Brugge,26,1992,1,1,1,0.2,0.0,0,,0,1,0,2,1.00,0,0,0,0.00,-0.17,0.0,0.0,0.0,0.00,+0.22,Matches
165,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,24,1994,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.46,0.83,2.83,-2.00,-2.00,,0.45,2.83,-2.38,-2.39,,Matches
166,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,26,1991,6,296,49,41.1,3.3,1.21,70,0.61,0.61,8,0.00,1.17,0.30,1.52,-1.21,-1.22,-2.91,0.76,1.00,-0.21,-0.23,-1.52,Matches
167,Fabian Delph\Fabian-Delph,eng ENG,DFMF,eng Manchester City,28,1989,6,261,44,29.0,2.9,0.69,92,0.69,1.38,19,0.00,1.67,2.07,1.38,0.69,+0.69,-1.56,1.69,0.83,0.86,+0.85,-0.43,Matches
168,Mousa Dembélé\Mousa-Dembele,be BEL,MF,eng Tottenham,31,1987,2,163,82,13.9,1.8,1.11,82,0.56,0.00,,0.00,0.50,1.67,1.67,0.00,0.00,-0.09,1.50,1.17,0.33,+0.33,-0.06,Matches
169,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,22,1996,6,298,50,41.4,3.3,0.91,88,0.61,0.91,12,0.30,0.83,0.91,2.73,-1.82,-1.81,-2.45,1.21,3.15,-1.97,-1.95,-2.26,Matches
170,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,21,1997,8,414,52,38.3,4.6,1.09,77,0.00,0.65,10,0.65,2.25,1.96,0.00,1.96,+1.96,+1.01,2.07,1.41,0.65,+0.66,-0.11,Matches
171,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Hoffenheim,25,1993,5,369,74,68.3,4.1,0.98,86,0.49,0.24,26,0.00,0.60,1.71,2.44,-0.73,-0.73,-0.73,1.61,2.07,-0.46,-0.46,-0.82,Matches
172,Jason Denayer\Jason-Denayer,be BEL,DF,fr Lyon,23,1995,8,720,90,100.0,8.0,1.00,90,1.00,0.00,,0.00,1.13,1.63,2.00,-0.38,-0.37,,1.51,2.14,-0.63,-0.62,,Matches
173,Igor Denisov\Igor-Denisov,ru RUS,MF,ru Loko Moscow,34,1984,6,469,78,86.9,5.2,0.96,90,0.96,0.19,18,0.00,0.50,0.77,2.31,-1.54,-1.54,-1.54,1.15,1.48,-0.33,-0.33,-0.22,Matches
174,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,MF,be Club Brugge,20,1997,3,179,60,33.1,2.0,1.00,83,0.00,0.50,14,0.50,0.67,0.50,1.00,-0.50,-0.50,-1.00,0.65,1.10,-0.45,-0.44,-0.34,Matches
175,Stefano Denswil\Stefano-Denswil,nl NED,DF,be Club Brugge,25,1993,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.00,1.00,0.83,0.17,+0.17,,0.85,1.07,-0.22,-0.22,,Matches
176,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,29,1989,2,13,7,2.4,0.1,0.00,,0.00,20.0,6,10.0,1.50,10.0,0.00,10.0,+6.92,+8.46,11.0,3.00,8.00,+5.50,+6.90,Matches
177,Memphis Depay\Memphis-Depay,nl NED,FW,fr Lyon,24,1994,8,615,77,85.4,6.8,1.03,84,0.44,0.15,27,0.00,1.13,1.91,1.32,0.59,+0.59,+6.59,1.63,1.90,-0.26,-0.26,+2.46,Matches
178,Eren Derdiyok\Eren-Derdiyok,ch SUI,FW,tr Galatasaray,30,1988,4,330,83,61.1,3.7,1.08,83,0.54,0.00,,0.00,1.00,1.08,1.35,-0.27,-0.27,+0.58,1.68,1.57,0.08,+0.09,+0.33,Matches
179,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,30,1988,8,656,82,91.1,7.3,1.10,82,0.41,0.00,,0.00,1.75,2.47,1.51,0.96,+0.96,-0.45,1.90,1.37,0.53,+0.54,-0.67,Matches
180,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,de Schalke 04,29,1989,1,90,90,12.5,1.0,1.00,90,1.00,0.00,,2.00,0.00,1.00,3.00,-2.00,-2.00,-1.43,0.90,1.40,-0.50,-0.53,-0.35,Matches
181,Moussa Diaby\Moussa-Diaby,fr FRA,MF,fr Paris S-G,19,1999,1,8,8,1.1,0.1,0.00,,0.00,10.0,7,50.0,1.00,10.0,0.00,10.0,+11.25,+10.37,0.00,2.00,-1.00,-1.63,-2.25,Matches
182,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,21,1996,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,1.00,1.33,1.00,1.00,0.00,0.00,0.00,0.83,1.73,-0.90,-0.89,-0.47,Matches
183,Abdou Diallo\Abdou-Diallo,fr FRA,DF,de Dortmund,22,1996,7,619,88,86.0,6.9,1.01,88,0.87,0.00,,0.00,1.86,1.45,0.58,0.87,+0.87,+2.65,1.64,0.71,0.93,+0.93,+1.83,Matches
184,Lassana Diarra\Lassana-Diarra,fr FRA,MF,fr Paris S-G,33,1985,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
185,Rúben Dias\Ruben-Dias,pt POR,DFMF,pt Benfica,21,1997,5,404,81,74.8,4.5,1.11,81,0.89,0.00,,0.00,1.67,1.11,1.78,-0.67,-0.67,+0.66,1.31,1.67,-0.36,-0.35,-0.14,Matches
186,Krepin Diatta\Krepin-Diatta,sn SEN,DF,be Club Brugge,19,1999,2,6,3,1.1,0.1,10.0,6,0.00,10.0,0,0.00,2.00,0.00,0.00,0.00,0.00,-0.17,5.00,0.00,5.00,+8.12,+8.44,Matches
187,Amadou Diawara\Amadou-Diawara,gn GUI,MF,it Napoli,21,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
188,Brahim Díaz\Brahim-Diaz,es ESP,MF,eng Manchester City,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
189,Eric Dier\Eric-Dier,eng ENG,MF,eng Tottenham,24,1994,6,271,45,23.2,3.0,0.67,92,0.67,1.33,22,1.00,1.17,1.33,2.00,-0.67,-0.66,-0.96,1.37,1.33,0.07,+0.06,-0.41,Matches
190,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,27,1991,12,1080,90,92.3,12.0,1.00,90,1.00,0.00,,0.00,2.00,2.00,1.00,1.00,+1.00,+1.00,1.85,1.09,0.75,+0.75,-0.74,Matches
191,Sofiane Diop\Sofiane-Diop,fr FRA,FW,fr Monaco,18,2000,4,269,67,49.8,3.0,0.67,91,0.67,0.67,44,0.67,0.25,0.33,2.33,-2.00,-2.01,-0.01,1.03,1.73,-0.70,-0.69,+0.59,Matches
192,Kasper Dolberg\Kasper-Dolberg,dk DEN,FW,nl Ajax,20,1997,9,301,33,27.9,3.3,0.91,74,0.30,1.82,13,0.91,1.67,2.12,1.52,0.61,+0.60,-0.21,2.06,1.94,0.09,+0.10,-0.57,Matches
193,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,27,1990,1,90,90,16.7,1.0,1.00,90,1.00,0.00,,5.00,3.00,2.00,1.00,1.00,+1.00,+1.20,1.10,1.30,-0.20,-0.20,+0.54,Matches
194,Ryan Donk\Ryan-Donk,sr SUR,MFDF,tr Galatasaray,32,1986,6,472,79,87.4,5.2,1.15,79,0.77,0.00,,0.00,0.67,0.77,1.35,-0.58,-0.57,-0.57,1.21,1.63,-0.42,-0.42,-3.05,Matches
195,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,24,1993,7,287,41,39.9,3.2,0.94,84,0.63,1.25,9,0.31,1.57,2.19,1.56,0.63,+0.63,-0.62,1.56,1.31,0.28,+0.28,-0.53,Matches
196,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,23,1994,5,287,57,39.9,3.2,0.94,91,0.94,0.63,8,0.00,1.20,0.94,2.19,-1.25,-1.25,-1.46,1.09,2.78,-1.72,-1.71,-1.81,Matches
197,Denzel Dumfries\Denzel-Dumfries,nl NED,DF,nl PSV Eindhoven,22,1996,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.00,1.00,2.17,-1.17,-1.17,,1.23,2.10,-0.88,-0.88,,Matches
198,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,24,1993,9,518,58,57.6,5.8,1.03,77,0.34,0.52,19,0.17,1.44,1.55,0.69,0.86,+0.87,+0.87,1.79,0.64,1.16,+1.16,+0.75,Matches
199,Alan Dzagoev\Alan-Dzagoev,ru RUS,MFFW,ru CSKA Moscow,28,1990,3,171,57,31.7,1.9,1.05,69,0.00,0.53,33,0.00,1.33,1.05,1.05,0.00,0.00,+0.24,1.11,1.68,-0.58,-0.60,-0.25,Matches
200,Edin Džeko\Edin-Dzeko,ba BIH,FW,it Roma,32,1986,6,570,95,76.0,6.3,0.95,95,0.95,0.00,,0.00,2.00,2.06,1.27,0.79,+0.79,+2.29,1.71,1.35,0.35,+0.35,+0.63,Matches
201,Lorenzo Ebecilio\Lorenzo-Ebecilio,nl NED,MFFW,rs Red Star,26,1991,4,115,29,21.3,1.3,0.77,67,0.00,2.31,16,0.77,1.22,0.77,4.62,-3.85,-3.91,-2.43,0.38,2.46,-2.00,-2.07,+0.41,Matches
202,Éder\Eder,pt POR,FW,ru Loko Moscow,30,1987,6,310,52,57.4,3.4,1.18,72,0.29,0.59,12,0.00,0.50,0.59,2.35,-1.76,-1.74,-0.96,1.24,1.65,-0.44,-0.43,-0.31,Matches
203,Ederson\Ederson,br BRA,GK,eng Manchester City,24,1993,10,900,90,100.0,10.0,1.00,90,1.00,0.00,,0.00,2.20,3.00,1.20,1.80,+1.80,,2.22,1.07,1.15,+1.15,,Matches
204,Carel Eiting\Carel-Eiting,nl NED,MF,nl Ajax,20,1998,1,90,90,8.3,1.0,1.00,90,1.00,0.00,,2.00,2.20,3.00,0.00,3.00,+3.00,+2.45,1.90,0.30,1.60,+1.58,+1.16,Matches
205,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,1,16,16,1.5,0.2,0.00,,0.00,5.00,15,5.00,1.00,0.00,0.00,0.00,0.00,-0.76,1.00,0.00,1.00,+1.15,+0.64,Matches
206,Breel Embolo\Breel-Embolo,ch SUI,FW,de Schalke 04,21,1997,5,381,76,52.9,4.2,1.19,76,0.24,0.00,,0.00,1.60,0.71,0.95,-0.24,-0.24,+1.09,1.38,1.40,-0.05,-0.04,+0.39,Matches
207,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,eng Tottenham,26,1992,12,1003,84,85.7,11.1,0.99,89,0.90,0.09,20,0.00,1.67,1.62,1.35,0.27,+0.27,+1.35,1.63,1.08,0.55,+0.54,+1.13,Matches
208,Fabinho\Fabinho,br BRA,MFDF,eng Liverpool,24,1993,11,730,66,62.4,8.1,0.86,91,0.86,0.49,24,0.25,2.27,2.35,0.74,1.60,+1.60,+1.81,2.02,1.11,0.90,+0.91,+0.25,Matches
209,Noah Fadiga\Noah-Fadiga,be BEL,DF,be Club Brugge,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
210,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,de Schalke 04,29,1988,6,540,90,75.0,6.0,1.00,90,1.00,0.00,,0.17,1.17,1.00,2.33,-1.33,-1.33,-2.33,1.03,1.88,-0.87,-0.86,-2.54,Matches
211,Radamel Falcao\Radamel-Falcao,co COL,FW,fr Monaco,32,1986,5,339,68,62.8,3.8,1.05,76,0.53,0.26,35,0.00,0.00,0.26,2.37,-2.11,-2.12,-0.33,0.97,2.08,-1.11,-1.11,-0.33,Matches
212,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,33,1984,4,303,76,56.1,3.4,0.88,86,0.29,0.29,45,0.00,0.75,0.88,1.47,-0.59,-0.59,+1.68,0.97,1.21,-0.26,-0.25,+0.10,Matches
213,Christian Fassnacht\Christian-Fassnacht,ch SUI,MFFW,ch Young Boys,24,1993,6,381,64,70.6,4.2,1.19,71,0.00,0.24,24,0.00,1.00,0.95,2.62,-1.67,-1.65,-1.09,1.31,2.17,-0.86,-0.86,+0.38,Matches
214,Federico Fazio\Federico-Fazio,ar ARG,DF,it Roma,31,1987,6,540,90,72.0,6.0,1.00,90,1.00,0.00,,0.17,2.00,2.00,1.17,0.83,+0.83,+2.12,1.83,1.12,0.72,+0.72,+1.85,Matches
215,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,tr Galatasaray,28,1989,3,138,46,25.6,1.5,0.67,91,0.00,1.33,24,0.67,0.00,1.33,2.00,-0.67,-0.65,-0.20,3.27,1.60,1.67,+1.61,+2.22,Matches
216,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,29,1988,5,435,87,80.6,4.8,1.04,87,0.83,0.00,,0.00,1.33,1.04,2.29,-1.25,-1.24,-2.10,1.27,1.96,-0.69,-0.68,-1.85,Matches
217,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,fr Lyon,25,1993,6,502,84,69.7,5.6,1.07,84,0.36,0.00,,0.00,1.17,1.79,2.14,-0.36,-0.36,+0.05,1.64,1.77,-0.13,-0.12,+1.67,Matches
218,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10,930,93,100.0,10.3,0.97,93,0.97,0.00,,0.00,1.90,1.94,1.46,0.49,+0.48,,1.54,1.67,-0.13,-0.13,,Matches
219,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,1,76,76,14.1,0.8,1.25,76,0.00,0.00,,1.25,2.33,0.00,0.00,0.00,0.00,+0.97,1.75,0.50,1.25,+1.15,+1.72,Matches
220,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,5,304,61,33.8,3.4,0.88,91,0.88,0.59,16,0.00,2.00,1.18,0.59,0.59,+0.59,+1.05,1.62,0.85,0.76,+0.76,+1.23,Matches
221,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,6,463,77,85.7,5.1,0.98,84,0.59,0.20,45,0.00,1.50,0.98,1.57,-0.59,-0.58,+1.75,1.41,1.78,-0.37,-0.37,-0.37,Matches
222,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,4,290,73,53.7,3.2,1.25,73,0.63,0.00,,0.00,0.00,0.31,2.81,-2.50,-2.48,-2.48,1.38,1.78,-0.41,-0.41,-0.25,Matches
223,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,6,461,77,85.4,5.1,1.18,77,0.98,0.00,,0.00,1.17,1.37,1.57,-0.20,-0.20,-0.20,1.24,1.61,-0.37,-0.37,+0.41,Matches
224,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,8,643,80,71.4,7.1,0.99,88,0.85,0.14,27,0.00,2.00,2.11,1.27,0.85,+0.84,-3.36,2.06,1.11,0.94,+0.94,-0.76,Matches
