Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,5,3,304,3.4,0.29,0.00,0.29,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,0.21,0.21,0.09,0.29,0.22,0.08,0.30,0.22,0.30,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,6,5,463,5.1,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,0.22,0.22,0.02,0.24,0.20,0.02,0.23,0.20,0.23,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,4,4,290,3.2,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.06,0.03,0.09,0.28,0.03,0.32,0.05,0.08,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,6,6,461,5.1,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.06,0.06,0.12,0.18,0.06,0.11,0.18,0.06,0.18,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,8,7,643,7.1,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.04,0.02,0.02,0.04,0.02,0.04,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,4,4,323,3.6,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.03,0.08,0.07,0.03,0.10,0.07,0.10,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,4,1,145,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.14,0.00,0.14,0.14,0.14,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,2,1,84,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.28,0.00,0.28,0.28,0.28,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,11,8,700,7.8,0.51,0.13,0.51,0.00,0.00,0.00,0.00,0.51,0.13,0.64,0.51,0.64,0.26,0.26,0.15,0.41,0.26,0.15,0.41,0.26,0.41,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,8,6,619,6.9,0.00,0.14,0.00,0.00,0.00,0.14,0.00,0.00,0.15,0.15,0.00,0.15,0.09,0.09,0.09,0.17,0.09,0.08,0.18,0.09,0.18,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,4,1,122,1.4,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.74,0.00,0.74,0.74,0.74,0.86,0.86,0.29,1.14,0.89,0.31,1.20,0.89,1.20,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,6,1,127,1.4,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.71,0.00,0.71,0.07,0.07,0.21,0.36,0.07,0.24,0.32,0.07,0.32,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,2,1,101,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.05,0.05,0.00,0.05,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,6,6,458,5.1,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.20,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,4,2,221,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.08,0.20,0.14,0.08,0.22,0.14,0.22,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,1,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,6,6,486,5.4,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.01,0.03,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,5,1,118,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.07,0.07,0.00,0.07,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,5,0,132,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.20,0.27,0.07,0.19,0.26,0.07,0.26,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,3,2,220,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,2,1,135,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.13,0.20,0.08,0.12,0.20,0.08,0.20,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9,9,810,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,1,1,62,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.09,0.00,0.09,0.09,0.09,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,1,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,3,0,51,0.6,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,2,0,51,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.11,0.11,0.00,0.11,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,5,5,435,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.04,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,7,5,445,4.9,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.20,0.20,0.20,0.33,0.53,0.20,0.32,0.52,0.20,0.52,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,4,3,302,3.4,0.29,0.00,0.29,0.00,0.00,0.88,0.00,0.30,0.00,0.30,0.30,0.30,0.06,0.06,0.03,0.09,0.05,0.03,0.09,0.05,0.09,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6,6,540,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.00,0.17,0.00,0.17,0.17,0.17,0.03,0.03,0.07,0.08,0.03,0.06,0.09,0.03,0.09,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,1,1,58,0.6,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,0.12,0.00,0.12,0.12,0.12,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,3,3,228,2.5,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.39,0.00,0.39,0.08,0.08,0.12,0.20,0.06,0.13,0.19,0.06,0.19,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,9,5,527,5.9,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.01,0.01,0.02,0.01,0.02,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,6,3,328,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.08,0.22,0.13,0.09,0.22,0.13,0.22,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,1,0,57,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,6,5,437,4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.04,0.12,0.07,0.04,0.11,0.07,0.11,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,1,0,30,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,3,2,187,2.1,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,0.29,0.29,0.05,0.29,0.27,0.04,0.31,0.27,0.31,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8,8,720,8.0,0.50,0.38,0.50,0.00,0.00,0.25,0.00,0.50,0.37,0.87,0.50,0.87,0.28,0.28,0.20,0.47,0.28,0.20,0.48,0.28,0.48,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,6,5,414,4.6,0.22,0.00,0.22,0.00,0.00,0.65,0.00,0.22,0.00,0.22,0.22,0.22,0.11,0.11,0.00,0.11,0.12,0.00,0.12,0.12,0.12,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6,6,540,6.0,0.33,0.00,0.33,0.00,0.00,0.17,0.00,0.33,0.00,0.33,0.33,0.33,0.17,0.17,0.18,0.33,0.16,0.18,0.34,0.16,0.34,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,2,2,165,1.8,0.56,0.00,0.56,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,0.06,0.06,0.17,0.22,0.07,0.14,0.21,0.07,0.21,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,4,4,314,3.5,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.12,0.00,0.12,0.12,0.12,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,6,3,285,3.2,1.25,0.00,1.25,0.00,0.00,0.00,0.00,1.26,0.00,1.26,1.26,1.26,0.72,0.72,0.31,1.03,0.74,0.32,1.05,0.74,1.05,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,3,3,221,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.12,0.32,0.19,0.12,0.31,0.19,0.31,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,8,7,589,6.5,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,0.08,0.08,0.12,0.20,0.07,0.13,0.20,0.07,0.20,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,4,1,98,1.1,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.05,0.00,0.05,0.05,0.05,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,2,1,65,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.03,0.31,0.34,0.03,0.34,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,5,4,371,4.1,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.73,0.02,0.02,0.34,0.37,0.02,0.35,0.37,0.02,0.37,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,6,5,456,5.1,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.20,0.20,0.39,0.20,0.39,0.12,0.12,0.10,0.22,0.12,0.09,0.21,0.12,0.21,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,5,1,142,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.15,0.00,0.15,0.15,0.15,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,4,3,223,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.04,0.28,0.24,0.03,0.27,0.24,0.27,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,6,5,452,5.0,0.20,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.00,0.20,0.20,0.20,0.08,0.08,0.00,0.08,0.08,0.00,0.08,0.08,0.08,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,11,8,801,8.9,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.07,0.07,0.25,0.31,0.07,0.25,0.32,0.07,0.32,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,6,6,520,5.8,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.07,0.10,0.03,0.08,0.10,0.03,0.10,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,4,3,297,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.01,0.07,0.07,0.01,0.07,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,2,2,168,1.9,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.11,0.08,0.02,0.10,0.08,0.10,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9,9,832,9.2,0.22,0.11,0.22,0.00,0.00,0.33,0.00,0.22,0.11,0.32,0.22,0.32,0.14,0.14,0.07,0.21,0.14,0.06,0.20,0.14,0.20,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,12,11,900,10.0,0.40,0.10,0.40,0.00,0.00,0.30,0.00,0.40,0.10,0.50,0.40,0.50,0.35,0.35,0.03,0.38,0.35,0.03,0.38,0.35,0.38,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,5,5,406,4.5,0.67,0.00,0.22,0.44,0.44,0.00,0.00,0.67,0.00,0.67,0.22,0.22,0.47,0.11,0.02,0.13,0.46,0.02,0.48,0.12,0.14,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,5,2,216,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.04,0.13,0.10,0.04,0.14,0.10,0.14,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.00,0.06,0.06,0.06,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6,6,540,6.0,0.17,0.17,0.17,0.00,0.00,0.17,0.00,0.17,0.17,0.33,0.17,0.33,0.10,0.10,0.18,0.30,0.10,0.19,0.29,0.10,0.29,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.03,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6,6,540,6.0,0.00,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.17,0.17,0.00,0.17,0.02,0.02,0.12,0.13,0.02,0.11,0.13,0.02,0.13,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6,6,539,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.00,0.17,0.00,0.17,0.17,0.17,0.05,0.05,0.02,0.07,0.06,0.01,0.07,0.06,0.07,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,5,1,99,1.1,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,1.82,1.82,0.00,1.82,0.18,0.18,1.45,1.73,0.20,1.48,1.68,0.20,1.68,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,3,1,150,1.7,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6,6,540,6.0,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.67,0.67,0.60,0.60,0.18,0.78,0.60,0.18,0.78,0.60,0.78,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,0.05,0.01,0.06,0.05,0.06,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,6,6,518,5.8,0.17,0.00,0.17,0.00,0.00,0.34,0.00,0.17,0.00,0.17,0.17,0.17,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,5,0,105,1.2,0.83,0.00,0.00,0.83,0.83,0.00,0.00,0.86,0.00,0.86,0.00,0.00,0.67,0.08,0.00,0.08,0.70,0.00,0.70,0.05,0.05,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,6,6,488,5.4,0.56,0.00,0.37,0.19,0.19,0.00,0.00,0.55,0.00,0.55,0.37,0.37,0.57,0.43,0.11,0.56,0.57,0.11,0.68,0.43,0.54,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,4,3,251,2.8,0.36,0.00,0.36,0.00,0.00,0.36,0.00,0.36,0.00,0.36,0.36,0.36,0.39,0.39,0.36,0.75,0.40,0.35,0.74,0.40,0.74,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,1,0,25,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6,6,540,6.0,0.33,0.50,0.33,0.00,0.00,0.00,0.00,0.33,0.50,0.83,0.33,0.83,0.18,0.18,0.17,0.35,0.18,0.17,0.35,0.18,0.35,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,0.15,0.00,0.15,0.15,0.15,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,6,4,375,4.2,0.95,0.00,0.48,0.48,0.48,0.00,0.00,0.96,0.00,0.96,0.48,0.48,0.86,0.50,0.12,0.62,0.87,0.13,1.00,0.51,0.64,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,3,2,213,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,5,4,391,4.3,0.23,0.23,0.23,0.00,0.00,0.47,0.00,0.23,0.23,0.46,0.23,0.46,0.42,0.42,0.07,0.49,0.42,0.06,0.48,0.42,0.48,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,2,2,112,1.2,0.83,0.83,0.83,0.00,0.00,0.83,0.00,0.80,0.80,1.61,0.80,1.61,0.42,0.42,0.42,0.75,0.37,0.38,0.76,0.37,0.76,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,11,11,985,10.9,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.08,0.03,0.06,0.09,0.03,0.09,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,6,6,530,5.9,0.51,0.00,0.51,0.00,0.00,0.34,0.00,0.51,0.00,0.51,0.51,0.51,0.32,0.32,0.12,0.44,0.32,0.12,0.44,0.32,0.44,Matches
