Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
99,Iker Casillas\Iker-Casillas,es ESP,GK,pt Porto,37,1981,10.3,24.7,36.3,67.9,853.4,536.8,1.75,1.75,100.0,10.8,11.1,97.4,12.0,23.4,51.5,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,Matches
100,Nicolás Castillo\Nicolas-Castillo,cl CHI,FW,pt Benfica,25,1993,0.2,5.00,10.0,50.0,20.0,20.0,0.00,5.00,0.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
101,Goran Čaušić\Goran-Causic,rs SRB,MF,rs Red Star,26,1992,3.5,22.0,32.6,67.5,430.3,119.7,8.00,11.1,71.8,11.1,14.0,79.6,2.86,6.57,43.5,0.00,0.03,-0.03,0.86,2.86,0.29,0.00,1.71,Matches
102,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,31,1987,4.6,13.9,17.0,82.1,225.4,31.5,8.04,9.13,88.1,3.91,4.78,81.8,1.74,2.17,80.0,0.43,0.02,0.41,0.43,0.22,0.43,0.00,1.09,Matches
103,Dani Ceballos\Dani-Ceballos,es ESP,MF,es Real Madrid,21,1996,2.1,81.9,86.2,95.0,1273.8,301.0,48.6,50.5,96.2,24.3,25.7,94.4,7.62,8.10,94.1,0.00,0.10,-0.10,1.90,6.19,2.38,0.48,5.24,Matches
104,Muğdat Çelik\Mugdat-Celik,tr TUR,FW,tr Galatasaray,28,1990,0.5,20.0,32.0,62.5,268.0,12.0,10.0,14.0,71.4,6.00,6.00,100.0,2.00,6.00,33.3,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,Matches
105,Aleš Čermák\Ales-Cermak,cz CZE,MF,cz Viktoria Plzeň,23,1994,3.9,30.5,41.3,73.9,526.4,187.9,17.2,20.0,85.9,8.97,12.6,71.4,3.85,5.90,65.2,0.26,0.13,0.13,1.79,4.10,2.05,0.00,5.38,Matches
106,Franco Cervi\Franco-Cervi,ar ARG,FW,pt Benfica,24,1994,3.4,24.7,34.7,71.2,354.4,87.4,14.7,17.9,82.0,6.47,8.53,75.9,2.06,6.47,31.8,0.00,0.12,-0.12,1.18,1.18,1.18,0.59,1.18,Matches
107,Nacer Chadli\Nacer-Chadli,be BEL,MFFW,fr Monaco,28,1989,3.5,37.7,46.9,80.5,586.3,130.6,23.4,25.7,91.1,11.7,14.6,80.4,2.57,5.71,45.0,0.00,0.06,-0.06,0.86,1.43,1.14,0.29,2.29,Matches
108,Fyodor Chalov\Fyodor-Chalov,ru RUS,FW,ru CSKA Moscow,20,1998,5.6,16.3,23.8,68.4,250.0,42.3,7.68,11.6,66.2,6.61,8.57,77.1,0.89,1.43,62.5,0.00,0.13,-0.13,0.89,0.18,1.07,0.00,1.43,Matches
109,Pape Cheikh Diop\Pape-Cheikh-Diop,sn SEN,MF,fr Lyon,20,1997,1.2,34.2,35.8,95.3,699.2,212.5,14.2,15.8,89.5,11.7,11.7,100.0,7.50,7.50,100.0,0.00,0.08,-0.08,1.67,1.67,1.67,0.00,3.33,Matches
110,Nikita Chernov\Nikita-Chernov,ru RUS,DF,ru CSKA Moscow,22,1996,3.9,37.9,46.2,82.2,804.9,284.6,9.74,11.8,82.6,21.3,23.3,91.2,6.15,9.74,63.2,0.00,0.00,0.00,0.00,4.62,0.26,0.00,3.59,Matches
111,Denis Cheryshev\Denis-Cheryshev,ru RUS,MFFW,es Valencia,27,1990,1.2,42.5,58.3,72.9,750.0,196.7,20.8,26.7,78.1,19.2,25.0,76.7,2.50,5.00,50.0,0.00,0.08,-0.08,1.67,2.50,5.00,0.83,8.33,Matches
112,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,it Juventus,33,1984,6.0,59.7,68.8,86.7,1365.5,444.8,13.3,15.0,88.9,33.0,35.0,94.3,13.0,18.0,72.2,0.00,0.02,-0.02,0.50,7.00,0.50,0.00,6.00,Matches
113,Tahith Chong\Tahith-Chong,nl NED,MF,eng Manchester Utd,18,1999,0.1,30.0,40.0,75.0,550.0,310.0,10.0,10.0,100.0,20.0,20.0,100.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,Matches
114,Tomáš Chorý\Tomas-Chory,cz CZE,FW,cz Viktoria Plzeň,23,1995,2.7,18.9,26.7,70.8,210.4,38.1,13.0,18.1,71.4,4.07,4.81,84.6,0.00,0.37,0.0,0.00,0.04,-0.04,0.37,2.22,0.37,0.00,1.48,Matches
115,Dmytro Chygrynskiy\Dmytro-Chygrynskiy,ua UKR,DF,gr AEK Athens,31,1986,5.0,38.2,43.4,88.0,777.4,227.2,11.6,12.2,95.1,21.6,22.6,95.6,4.80,7.40,64.9,0.00,0.00,0.00,0.00,1.40,0.00,0.00,1.60,Matches
116,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Barcelona,29,1989,1.0,30.0,38.0,78.9,871.0,529.0,3.00,3.00,100.0,13.0,13.0,100.0,13.0,21.0,61.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
117,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,22,1996,1.4,27.1,33.6,80.9,430.0,67.1,15.0,19.3,77.8,10.0,10.7,93.3,1.43,1.43,100.0,0.00,0.00,0.00,0.71,0.71,0.00,0.00,0.71,Matches
118,Germán Conti\German-Conti,ar ARG,DF,pt Benfica,24,1994,3.0,33.7,39.3,85.6,707.0,249.3,8.33,10.0,83.3,20.7,22.7,91.2,4.67,6.67,70.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,1.33,Matches
119,Dion Cools\Dion-Cools,be BEL,DFMF,be Club Brugge,22,1996,1.3,27.7,46.2,60.0,536.9,259.2,10.0,15.4,65.0,13.1,23.8,54.8,4.62,6.15,75.0,0.00,0.00,0.00,0.00,3.08,0.00,0.00,2.31,Matches
120,Francis Coquelin\Francis-Coquelin,fr FRA,MFFW,es Valencia,27,1991,3.1,42.9,49.4,86.9,721.0,205.5,23.9,26.5,90.2,14.5,16.5,88.2,4.19,5.16,81.3,0.00,0.00,0.00,0.32,4.52,0.32,0.00,5.81,Matches
121,Ante Ćorić\Ante-Coric,hr CRO,MF,it Roma,21,1997,0.3,26.7,36.7,72.7,470.0,63.3,13.3,16.7,80.0,10.0,16.7,60.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,Matches
122,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,32,1986,3.0,28.3,39.3,72.0,670.0,271.3,6.33,8.67,73.1,14.7,18.3,80.0,7.00,11.3,61.8,0.00,0.00,0.00,0.00,6.67,0.00,0.00,5.33,Matches
123,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,fr Lyon,21,1996,2.4,15.4,25.0,61.7,256.3,50.0,9.58,15.0,63.9,4.58,6.25,73.3,1.25,3.33,37.5,0.00,0.21,-0.21,0.83,1.25,0.42,0.00,2.50,Matches
124,Jesús Corona\Jesus-Corona,mx MEX,FWMF,pt Porto,25,1993,6.2,30.5,41.6,73.3,495.5,136.3,15.3,18.4,83.3,12.4,15.5,80.2,2.10,5.48,38.2,0.32,0.21,0.11,1.77,0.97,1.77,0.81,3.23,Matches
125,Ángel Correa\Angel-Correa,ar ARG,FWMF,es Atlético Madrid,23,1995,3.9,25.1,36.2,69.5,357.4,74.4,14.9,19.2,77.3,7.69,12.3,62.5,1.03,1.79,57.1,0.00,0.08,-0.08,0.77,1.54,1.28,0.00,2.31,Matches
126,Uroš Ćosić\Uros-Cosic,rs SRB,DFMF,gr AEK Athens,25,1992,3.3,30.3,39.4,76.9,706.4,215.2,8.48,10.0,84.8,13.0,16.1,81.1,8.18,12.1,67.5,0.00,0.03,-0.03,0.30,2.73,0.30,0.00,3.64,Matches
127,Bruno Xavier Almeida Costa\Bruno-Xavier-Almeida-Costa,pt POR,MF,pt Porto,21,1997,0.3,23.3,23.3,100.0,303.3,66.7,13.3,13.3,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,Matches
128,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,29,1988,3.4,23.2,28.8,80.6,312.1,47.6,16.5,18.5,88.9,4.12,5.00,82.4,1.76,2.94,60.0,0.29,0.12,0.18,1.18,1.18,0.29,0.00,1.18,Matches
129,Douglas Costa\Douglas-Costa,br BRA,FWMF,it Juventus,27,1990,1.8,35.6,47.2,75.3,725.6,176.7,12.8,15.6,82.1,16.1,19.4,82.9,6.11,9.44,64.7,0.00,0.06,-0.06,1.11,3.33,2.22,0.00,5.00,Matches
130,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,26,1992,5.0,25.0,35.6,70.2,864.2,556.6,1.60,1.60,100.0,13.0,13.0,100.0,10.4,21.0,49.5,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,Matches
131,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,es Barcelona,26,1992,9.5,50.5,59.7,84.7,730.1,156.2,29.2,32.1,90.8,17.2,19.5,88.1,2.42,5.26,46.0,0.32,0.12,0.20,1.79,4.00,1.47,0.11,4.21,Matches
132,Bryan Cristante\Bryan-Cristante,it ITA,MF,it Roma,23,1995,5.7,52.5,60.7,86.4,1001.2,336.1,21.6,24.6,87.9,24.0,26.1,91.9,6.49,8.42,77.1,0.00,0.12,-0.12,1.58,6.14,1.40,0.35,7.37,Matches
133,Juan Cuadrado\Juan-Cuadrado,co COL,MFFW,it Juventus,30,1988,3.6,53.9,60.6,89.0,979.2,222.2,21.7,23.9,90.7,25.6,27.5,92.9,5.83,6.67,87.5,0.56,0.50,0.06,3.33,2.78,1.67,0.56,4.72,Matches
134,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,29,1988,4.0,50.3,60.5,83.1,955.3,430.0,21.0,23.0,91.3,19.8,22.8,86.8,8.50,11.8,72.3,0.00,0.03,-0.03,1.00,6.00,1.00,0.75,5.50,Matches
135,Colin Dagba\Colin-Dagba,fr FRA,MF,fr Paris S-G,19,1998,0.1,50.0,50.0,100.0,580.0,0.00,40.0,40.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
136,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,de Dortmund,22,1996,3.5,79.7,88.0,90.6,1517.4,265.1,33.4,34.9,95.9,34.3,36.9,93.0,10.6,13.4,78.7,0.00,0.03,-0.03,0.57,6.00,1.43,0.00,5.71,Matches
137,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,eng Manchester Utd,19,1999,2.7,34.1,44.1,77.3,703.3,223.3,12.2,14.1,86.8,15.2,18.9,80.4,5.93,8.52,69.6,0.00,0.00,0.00,0.37,1.85,1.11,0.74,2.59,Matches
138,Oleh Danchenko\Oleh-Danchenko,ua UKR,DF,ua Shakhtar,23,1994,1.0,34.0,46.0,73.9,524.0,159.0,19.0,20.0,95.0,12.0,17.0,70.6,2.00,7.00,28.6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
139,Danilo\Danilo,br BRA,DF,eng Manchester City,27,1991,1.3,108.5,112.3,96.6,2354.6,572.3,26.9,26.9,100.0,62.3,64.6,96.4,19.2,20.8,92.6,0.00,0.08,-0.08,0.77,8.46,0.77,0.00,6.15,Matches
140,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,25,1993,6.3,49.4,61.7,79.9,889.7,315.6,21.3,24.6,86.5,22.5,26.0,86.6,4.76,7.94,60.0,0.16,0.08,0.08,1.59,4.44,1.27,0.32,5.56,Matches
141,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,27,1991,2.7,43.7,58.1,75.2,787.8,207.8,19.3,23.0,83.9,18.1,20.7,87.5,5.19,11.5,45.2,1.48,0.26,1.22,3.33,4.07,2.59,0.74,4.44,Matches
142,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,it Roma,35,1983,3.4,45.3,52.9,85.6,889.7,277.4,16.2,17.4,93.2,23.5,24.1,97.6,5.29,10.6,50.0,0.00,0.03,-0.03,0.29,4.71,0.29,0.00,5.88,Matches
143,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,25,1992,3.4,55.6,64.4,86.3,1113.5,321.2,20.6,22.6,90.9,26.2,27.9,93.7,8.24,12.4,66.7,0.00,0.03,-0.03,0.88,2.94,0.29,0.29,3.24,Matches
144,Saulo Decarli\Saulo-Decarli,ch SUI,MF,be Club Brugge,26,1992,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
145,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,24,1994,6.0,22.8,29.2,78.3,535.8,185.3,4.67,5.50,84.8,11.8,14.3,82.6,6.00,8.83,67.9,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.17,Matches
146,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,26,1991,3.3,56.7,65.2,87.0,1109.1,181.5,20.0,23.0,86.8,27.3,30.0,90.9,8.79,10.9,80.6,0.00,0.09,-0.09,1.52,5.45,0.91,0.30,3.33,Matches
147,Fabian Delph\Fabian-Delph,eng ENG,DFMF,eng Manchester City,28,1989,2.9,74.5,85.5,87.1,1332.8,365.9,37.6,40.3,93.2,29.0,31.0,93.3,7.59,12.4,61.1,0.00,0.00,0.00,0.00,6.21,1.03,0.00,8.28,Matches
148,Mousa Dembélé\Mousa-Dembele,be BEL,MF,eng Tottenham,31,1987,1.8,53.9,57.2,94.2,976.1,218.9,21.1,22.8,92.7,26.7,27.8,96.0,5.56,5.56,100.0,0.00,0.06,-0.06,1.11,5.56,0.56,0.00,4.44,Matches
149,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,22,1996,3.3,13.0,17.9,72.9,170.9,43.3,9.39,11.2,83.8,2.42,3.64,66.7,0.91,2.12,42.9,0.00,0.09,-0.09,1.21,0.61,1.21,0.00,1.82,Matches
150,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,21,1997,4.6,35.4,49.1,72.1,563.7,121.1,21.1,25.7,82.2,11.3,15.2,74.3,2.61,6.30,41.4,0.22,0.26,-0.04,3.48,2.39,2.17,0.22,3.04,Matches
151,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Hoffenheim,25,1993,4.1,40.5,53.4,75.8,781.5,294.9,16.3,18.3,89.3,18.3,22.0,83.3,5.12,10.7,47.7,0.49,0.24,0.24,2.20,4.15,2.44,0.73,6.83,Matches
152,Jason Denayer\Jason-Denayer,be BEL,DF,fr Lyon,23,1995,8.0,41.8,46.0,90.8,820.3,282.8,14.0,14.9,94.1,21.6,22.4,96.6,5.88,8.50,69.1,0.00,0.00,0.00,0.00,1.38,0.00,0.00,1.63,Matches
153,Igor Denisov\Igor-Denisov,ru RUS,MF,ru Loko Moscow,34,1984,5.2,41.3,49.2,84.0,796.7,296.9,16.2,18.3,88.4,18.5,21.0,88.1,6.15,8.46,72.7,0.00,0.08,-0.08,1.35,3.85,0.38,0.00,5.96,Matches
154,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,MF,be Club Brugge,20,1997,2.0,31.5,44.5,70.8,460.5,172.0,21.0,25.5,82.4,7.50,13.0,57.7,2.50,3.50,71.4,0.00,0.05,-0.05,0.50,2.00,0.00,0.00,4.50,Matches
155,Stefano Denswil\Stefano-Denswil,nl NED,DF,be Club Brugge,25,1993,6.0,46.3,54.0,85.8,1040.2,339.3,11.5,13.3,86.3,26.5,29.0,91.4,8.33,11.3,73.5,0.00,0.03,-0.03,0.17,5.67,0.33,0.17,5.00,Matches
156,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,29,1989,0.1,90.0,90.0,100.0,1670.0,760.0,40.0,40.0,100.0,40.0,40.0,100.0,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
157,Memphis Depay\Memphis-Depay,nl NED,FW,fr Lyon,24,1994,6.8,31.2,41.0,76.0,498.2,144.7,19.1,22.4,85.5,8.68,10.7,80.8,3.24,6.76,47.8,0.44,0.43,0.01,3.97,2.50,2.06,0.15,3.24,Matches
158,Eren Derdiyok\Eren-Derdiyok,ch SUI,FW,tr Galatasaray,30,1988,3.7,13.2,20.8,63.6,191.6,23.0,8.11,11.9,68.2,4.59,7.57,60.7,0.27,0.54,50.0,0.00,0.19,-0.19,1.08,0.81,0.54,0.00,0.81,Matches
159,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,30,1988,7.3,44.1,54.8,80.5,747.0,231.6,24.5,27.0,90.9,14.4,17.7,81.4,4.79,8.49,56.5,0.41,0.42,-0.01,3.01,3.70,2.60,0.68,5.34,Matches
160,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,de Schalke 04,29,1989,1.0,10.0,11.0,90.9,156.0,19.0,7.00,7.00,100.0,2.00,3.00,66.7,1.00,1.00,100.0,0.00,0.10,-0.10,1.00,0.00,0.00,0.00,1.00,Matches
161,Moussa Diaby\Moussa-Diaby,fr FRA,MF,fr Paris S-G,19,1999,0.1,50.0,70.0,71.4,820.0,190.0,20.0,20.0,100.0,30.0,50.0,60.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
162,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,21,1996,3.0,39.0,46.7,83.6,774.7,330.0,12.0,12.0,100.0,21.0,24.3,86.3,5.00,9.00,55.6,0.00,0.00,0.00,0.00,1.67,0.00,0.00,2.33,Matches
163,Abdou Diallo\Abdou-Diallo,fr FRA,DF,de Dortmund,22,1996,6.9,72.8,83.3,87.3,1354.9,456.1,29.4,31.4,93.5,34.1,37.1,91.8,8.84,13.3,66.3,0.00,0.04,-0.04,0.43,4.20,0.58,0.14,4.78,Matches
164,Rúben Dias\Ruben-Dias,pt POR,DFMF,pt Benfica,21,1997,4.5,49.3,58.4,84.4,1171.1,333.6,11.8,12.4,94.6,25.3,28.0,90.5,12.0,16.7,72.0,0.00,0.00,0.00,0.00,3.11,0.00,0.00,2.44,Matches
165,Krepin Diatta\Krepin-Diatta,sn SEN,DF,be Club Brugge,19,1999,0.1,40.0,50.0,80.0,1040.0,180.0,10.0,10.0,100.0,10.0,20.0,50.0,20.0,20.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
166,Eric Dier\Eric-Dier,eng ENG,MF,eng Tottenham,24,1994,3.0,63.7,75.7,84.1,1226.7,324.3,23.3,26.0,89.7,33.0,34.7,95.2,7.00,13.3,52.5,0.00,0.03,-0.03,1.00,5.67,0.00,0.00,5.00,Matches
167,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,27,1991,12.0,51.8,59.1,87.7,1164.4,346.4,13.1,14.3,91.3,28.7,30.3,94.5,9.83,13.9,70.7,0.17,0.02,0.14,0.33,3.58,0.33,0.00,2.67,Matches
168,Sofiane Diop\Sofiane-Diop,fr FRA,FW,fr Monaco,18,2000,3.0,27.7,37.0,74.8,440.7,124.7,15.3,18.7,82.1,10.7,13.3,80.0,1.67,3.33,50.0,0.00,0.13,-0.13,1.00,3.00,0.67,0.00,4.00,Matches
169,Kasper Dolberg\Kasper-Dolberg,dk DEN,FW,nl Ajax,20,1997,3.3,10.6,14.8,71.4,136.7,10.9,7.88,9.70,81.3,1.52,3.33,45.5,0.61,1.21,50.0,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,Matches
170,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,27,1990,1.0,20.0,26.0,76.9,623.0,398.0,2.00,2.00,100.0,10.0,10.0,100.0,8.00,14.0,57.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
171,Ryan Donk\Ryan-Donk,sr SUR,MFDF,tr Galatasaray,32,1986,5.2,41.7,47.9,87.1,972.5,225.6,9.81,11.7,83.6,19.4,21.9,88.6,11.7,13.1,89.7,0.00,0.02,-0.02,0.96,2.88,0.77,0.00,2.88,Matches
172,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,24,1993,3.2,64.7,72.2,89.6,1070.0,200.0,32.5,35.6,91.2,24.1,25.6,93.9,5.94,7.81,76.0,0.31,0.19,0.13,1.56,3.75,0.94,0.31,4.69,Matches
173,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,23,1994,3.2,37.2,44.1,84.4,664.7,254.1,16.6,17.8,93.0,16.6,18.8,88.3,4.06,6.56,61.9,0.00,0.03,-0.03,0.31,3.75,0.00,0.00,4.38,Matches
174,Denzel Dumfries\Denzel-Dumfries,nl NED,DF,nl PSV Eindhoven,22,1996,6.0,22.5,31.5,71.4,434.0,187.0,8.50,10.7,79.7,10.8,14.2,76.5,3.00,4.83,62.1,0.00,0.02,-0.02,0.33,1.67,0.83,0.50,2.17,Matches
175,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,24,1993,5.8,44.5,52.2,85.1,810.7,159.7,22.8,24.7,92.3,14.1,17.2,82.0,7.07,8.45,83.7,0.00,0.09,-0.09,1.21,2.93,1.55,0.00,5.17,Matches
176,Alan Dzagoev\Alan-Dzagoev,ru RUS,MFFW,ru CSKA Moscow,28,1990,1.9,43.7,49.5,88.3,647.9,200.0,27.4,30.0,91.2,14.7,15.8,93.3,1.58,2.11,75.0,0.00,0.26,-0.26,3.68,1.58,2.63,0.00,5.79,Matches
177,Edin Džeko\Edin-Dzeko,ba BIH,FW,it Roma,32,1986,6.3,14.4,21.6,66.9,250.8,64.9,8.10,11.0,73.9,4.44,6.83,65.1,1.90,3.02,63.2,0.48,0.13,0.35,0.95,2.54,1.11,0.16,3.02,Matches
178,Lorenzo Ebecilio\Lorenzo-Ebecilio,nl NED,MFFW,rs Red Star,26,1991,1.3,30.8,40.8,75.5,533.8,190.8,14.6,16.9,86.4,11.5,16.9,68.2,3.08,5.38,57.1,0.77,0.15,0.62,1.54,3.85,2.31,0.77,3.08,Matches
179,Éder\Eder,pt POR,FW,ru Loko Moscow,30,1987,3.4,18.2,24.1,75.6,218.2,32.9,12.9,15.9,81.5,4.41,6.47,68.2,0.29,0.59,50.0,0.00,0.00,0.00,0.29,0.00,0.29,0.00,1.18,Matches
180,Ederson\Ederson,br BRA,GK,eng Manchester City,24,1993,10.0,24.9,27.9,89.2,691.2,424.3,3.70,3.70,100.0,13.9,14.0,99.3,7.30,10.2,71.6,0.10,0.04,0.06,0.20,0.50,0.10,0.00,0.00,Matches
181,Carel Eiting\Carel-Eiting,nl NED,MF,nl Ajax,20,1998,1.0,82.0,97.0,84.5,1279.0,479.0,43.0,47.0,91.5,30.0,33.0,90.9,7.00,12.0,58.3,1.00,0.40,0.60,2.00,10.0,4.00,0.00,17.0,Matches
182,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,20.0,25.0,80.0,165.0,105.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,Matches
183,Breel Embolo\Breel-Embolo,ch SUI,FW,de Schalke 04,21,1997,4.2,9.52,14.5,65.6,148.1,49.8,5.48,7.14,76.7,1.90,3.57,53.3,1.43,1.67,85.7,0.00,0.07,-0.07,0.95,0.95,0.71,0.00,1.67,Matches
184,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,eng Tottenham,26,1992,11.1,45.9,60.2,76.3,919.9,306.0,19.4,22.3,86.7,17.5,21.4,81.9,8.29,14.0,59.4,0.27,0.31,-0.04,2.70,6.49,2.07,0.27,6.85,Matches
185,Fabinho\Fabinho,br BRA,MFDF,eng Liverpool,24,1993,8.1,44.4,54.9,80.9,928.9,223.2,13.0,15.7,82.7,24.2,28.0,86.3,7.16,10.5,68.2,0.00,0.02,-0.02,0.49,5.19,0.37,0.00,4.44,Matches
186,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,de Schalke 04,29,1988,6.0,17.0,26.5,64.2,562.7,379.0,1.50,1.50,100.0,8.50,9.00,94.4,7.00,16.0,43.8,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.17,Matches
187,Radamel Falcao\Radamel-Falcao,co COL,FW,fr Monaco,32,1986,3.8,18.9,24.2,78.3,272.1,53.4,11.8,14.5,81.8,4.47,6.05,73.9,1.84,1.84,100.0,0.00,0.11,-0.11,1.05,2.11,1.05,0.00,2.37,Matches
188,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,33,1984,3.4,26.8,31.8,84.3,397.9,98.5,15.9,17.6,90.0,8.53,10.0,85.3,2.06,2.65,77.8,0.00,0.06,-0.06,0.88,0.88,0.88,0.29,2.35,Matches
189,Christian Fassnacht\Christian-Fassnacht,ch SUI,MFFW,ch Young Boys,24,1993,4.2,22.9,29.5,77.4,334.3,87.1,13.6,15.7,86.4,8.33,10.0,83.3,0.71,2.38,30.0,0.00,0.07,-0.07,1.19,1.90,1.19,0.48,2.62,Matches
190,Federico Fazio\Federico-Fazio,ar ARG,DF,it Roma,31,1987,6.0,53.8,61.5,87.5,1053.7,414.7,20.2,22.5,89.6,24.8,28.0,88.7,8.50,10.0,85.0,0.00,0.03,-0.03,0.33,3.00,0.33,0.00,3.17,Matches
191,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,tr Galatasaray,28,1989,1.5,46.7,70.7,66.0,886.0,304.7,20.7,22.7,91.2,19.3,25.3,76.3,6.00,18.7,32.1,0.00,0.73,-0.73,4.67,8.00,2.00,0.00,6.00,Matches
192,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,35.8,42.1,85.1,688.3,216.3,14.6,16.5,88.6,16.5,18.1,90.8,4.79,7.08,67.6,0.00,0.02,-0.02,0.63,1.67,0.42,0.00,2.92,Matches
193,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,fr Lyon,25,1993,5.6,32.5,37.5,86.7,561.6,139.8,16.6,17.7,93.9,10.7,12.3,87.0,4.29,5.89,72.7,0.36,0.18,0.18,2.32,3.21,0.89,0.00,3.57,Matches
194,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10.3,44.5,55.4,80.2,1058.1,352.4,10.5,12.5,83.7,22.0,24.5,90.1,11.7,17.2,67.8,0.00,0.00,0.00,0.00,3.01,0.19,0.00,2.33,Matches
195,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,0.8,30.0,41.3,72.7,346.3,108.8,25.0,30.0,83.3,5.00,7.50,66.7,0.00,2.50,0.0,0.00,0.00,0.00,1.25,0.00,0.00,0.00,1.25,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,52.6,59.7,88.2,846.2,176.2,27.4,30.6,89.4,20.3,21.8,93.2,3.82,5.59,68.4,0.00,0.09,-0.09,1.18,2.94,0.88,0.29,2.94,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,23.9,30.4,78.7,378.4,67.8,11.8,14.1,83.3,11.0,12.5,87.5,0.78,1.96,40.0,0.00,0.02,-0.02,0.59,0.78,0.20,0.20,1.57,Matches
