Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,1.94,1.92,0.83,0.00,0.00,0.00,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,2.45,2.47,2.04,0.00,0.20,0.20,0.00,0.00,0.20,0.21,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,3.33,3.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,1.43,1.44,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,3.13,3.12,2.63,0.25,0.00,0.13,0.13,0.00,0.38,0.37,0.38,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,1.96,1.96,1.96,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,2.67,2.67,1.50,0.17,0.50,0.33,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,1.11,1.09,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,2.00,2.01,1.14,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,3.13,3.16,2.50,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,1.20,1.22,0.40,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,3.69,3.67,2.46,1.08,0.00,0.15,0.00,0.00,0.62,0.61,0.62,0.00,0.00,0.00,0.00,0.00,0.00,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,3.64,3.67,2.73,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,4.29,4.15,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,2.44,2.43,1.95,0.00,0.49,0.00,0.00,0.00,0.73,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,2.75,2.76,2.75,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,1.60,1.61,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,3.26,3.26,2.92,0.00,0.11,0.11,0.11,0.00,0.45,0.45,0.34,0.00,0.00,0.11,0.00,0.00,0.00,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,1.03,1.04,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,2.12,2.12,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,0.40,0.40,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,2.11,2.14,1.58,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,2.17,2.16,1.52,0.00,0.00,0.00,0.43,0.22,0.22,0.22,0.11,0.00,0.00,0.00,0.11,0.00,0.00,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,3.50,3.50,1.70,0.00,0.80,0.70,0.30,0.00,0.40,0.40,0.20,0.00,0.10,0.10,0.00,0.00,0.00,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,1.56,1.55,1.11,0.00,0.22,0.22,0.00,0.00,0.44,0.44,0.22,0.00,0.22,0.00,0.00,0.00,0.00,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,2.92,2.92,2.08,0.00,0.00,0.42,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,0.60,0.60,0.40,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,2.00,2.00,1.50,0.50,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0.25,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,2.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,1.00,1.00,0.83,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,3.64,3.64,3.64,0.00,0.00,0.00,0.00,0.00,1.82,1.82,1.82,0.00,0.00,0.00,0.00,0.00,0.00,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,1.18,1.20,0.59,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,2.83,2.83,2.00,0.17,0.17,0.33,0.17,0.00,0.33,0.33,0.00,0.00,0.17,0.17,0.00,0.00,0.00,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,1.33,1.33,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,1.55,1.56,1.38,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,0.83,0.86,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,3.70,3.69,3.15,0.19,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,7.86,7.89,6.43,0.36,0.00,0.36,0.36,0.36,1.43,1.43,1.07,0.00,0.00,0.00,0.36,0.00,0.00,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,2.00,2.00,1.67,0.17,0.17,0.00,0.00,0.00,0.83,0.83,0.67,0.00,0.17,0.00,0.00,0.00,0.00,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,4.76,4.80,3.10,0.00,0.48,0.48,0.71,0.00,0.95,0.96,0.24,0.00,0.00,0.24,0.48,0.00,0.00,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,3.95,3.91,2.33,0.00,0.47,0.23,0.70,0.23,0.23,0.23,0.00,0.00,0.00,0.23,0.00,0.00,0.00,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,2.50,2.41,2.50,0.00,0.00,0.00,0.00,0.00,0.83,0.80,0.83,0.00,0.00,0.00,0.00,0.00,0.00,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,2.20,2.19,1.83,0.00,0.09,0.00,0.09,0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,1.36,1.36,0.85,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,1.67,1.68,1.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,1.67,1.80,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,2.6,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,1.60,1.60,1.00,0.20,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,2.6,5.38,5.41,2.69,0.00,1.92,0.77,0.00,0.00,1.15,1.16,0.77,0.00,0.38,0.00,0.00,0.00,0.00,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6.0,1.50,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,10.0,9.31,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,1.2,3.33,3.24,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,3.26,3.25,2.09,0.00,0.58,0.23,0.35,0.00,0.47,0.46,0.35,0.00,0.12,0.00,0.00,0.00,0.00,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,0.8,1.25,1.18,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,0.8,1.25,1.30,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,0.37,0.37,0.19,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,2.7,2.59,2.59,1.48,0.00,0.37,0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,1.2,0.83,0.87,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,4.00,3.67,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7.0,3.29,3.29,1.86,1.14,0.14,0.14,0.00,0.00,0.43,0.43,0.14,0.29,0.00,0.00,0.00,0.00,0.00,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,3.5,0.57,0.57,0.29,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,3.5,2.57,2.54,1.71,0.00,0.29,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,6.2,3.23,3.21,2.26,0.81,0.00,0.00,0.16,0.00,0.32,0.32,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,1.0,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,7.3,2.88,2.86,1.92,0.41,0.00,0.27,0.27,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,1.33,1.33,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,5.1,2.94,2.92,1.18,0.59,0.98,0.20,0.00,0.00,0.39,0.39,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,3.3,3.33,3.36,3.33,0.00,0.00,0.00,0.00,0.00,0.61,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,4.1,2.93,2.94,2.93,0.00,0.00,0.00,0.00,0.00,0.24,0.25,0.24,0.00,0.00,0.00,0.00,0.00,0.00,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4.0,2.00,2.00,1.50,0.00,0.00,0.25,0.25,0.00,0.25,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.00,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,5.3,5.47,5.43,3.58,0.38,0.94,0.19,0.38,0.00,0.57,0.56,0.19,0.19,0.19,0.00,0.00,0.00,0.00,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,1.48,1.50,0.74,0.00,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,7.2,5.97,6.00,3.47,2.22,0.14,0.00,0.00,0.14,0.28,0.28,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,4.8,0.63,0.62,0.42,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6.0,2.33,2.33,1.83,0.00,0.00,0.17,0.33,0.00,0.17,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,10.0,8.57,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,1.2,1.67,1.71,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,3.7,4.32,4.30,2.70,1.08,0.00,0.00,0.54,0.00,0.81,0.81,0.81,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,9.8,0.82,0.82,0.71,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,4.5,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
