Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
194,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10.3,0.68,0.29,0.39,0.19,0.10,0.19,1.07,18.2,0.87,5.92,1.94,32.8,3.98,1.65,0.29,1.84,0.68,0.00,1.17,1.55,2.23,6.70,0.00,Matches
195,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,0.8,2.50,1.25,1.25,1.25,0.00,0.00,0.00,,0.00,15.0,1.25,8.3,0.00,8.75,6.25,1.25,0.00,0.00,1.25,0.00,2.50,0.00,0.00,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,2.94,2.35,0.59,2.35,0.00,1.76,3.24,54.5,1.47,25.0,6.47,25.9,5.88,15.3,3.82,1.47,0.00,0.00,1.47,1.47,4.41,2.94,0.00,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,1.37,0.78,0.59,0.39,0.39,0.39,0.98,40.0,0.59,27.1,5.49,20.3,3.92,15.5,7.65,1.18,0.20,0.00,0.98,0.59,1.96,0.59,0.00,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,3.2,1.88,1.25,0.94,0.31,0.63,0.63,1.88,33.3,1.25,20.0,6.88,34.4,5.94,10.9,3.13,1.88,0.31,0.00,1.56,0.31,2.19,0.63,0.00,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,5.1,3.14,1.18,1.57,1.18,0.39,1.57,2.35,66.7,0.78,16.1,3.14,19.5,9.61,4.31,2.16,2.75,0.20,0.00,2.55,0.78,3.92,2.35,0.00,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,7.1,2.25,1.69,0.28,1.69,0.28,0.28,1.83,15.4,1.55,13.0,1.83,14.1,3.80,6.90,2.25,2.39,0.99,0.00,1.41,1.97,4.23,1.69,0.00,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,1.94,1.94,0.56,1.11,0.28,0.56,2.22,25.0,1.67,16.9,4.44,26.2,5.56,9.72,1.67,1.11,0.28,0.00,0.83,0.83,2.78,1.11,0.00,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,1.6,4.38,1.88,3.75,0.63,0.00,1.88,3.13,60.0,1.25,37.5,10.0,26.7,6.88,13.1,17.5,1.25,0.00,0.00,1.25,0.00,4.38,0.63,0.00,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,1.11,1.11,1.11,0.00,0.00,0.00,0.00,,0.00,20.0,2.22,11.1,5.56,11.1,3.33,4.44,0.00,0.00,4.44,1.11,2.22,0.00,0.00,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,90.0,10.0,11.1,70.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,7.8,1.79,1.54,0.26,1.03,0.51,0.26,2.05,12.5,1.79,35.8,9.23,25.8,1.92,18.3,15.5,1.67,0.26,0.00,1.41,0.38,2.18,0.38,0.00,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,6.9,2.03,1.01,1.45,0.58,0.00,0.58,2.46,23.5,1.88,14.9,2.90,19.4,6.09,6.09,2.75,1.74,0.14,0.00,1.59,1.88,3.91,0.58,0.00,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,1.43,0.71,0.71,0.00,0.71,0.00,1.43,0.0,1.43,22.9,7.14,31.3,7.14,11.4,4.29,0.71,0.00,0.00,0.71,0.00,1.43,1.43,0.00,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,1.4,2.14,1.43,0.71,0.71,0.71,0.00,0.71,0.0,0.71,15.0,3.57,23.8,2.86,7.14,5.00,2.14,0.00,0.00,2.14,0.71,2.86,0.71,0.00,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,1.82,0.91,0.91,0.91,0.00,0.91,2.73,33.3,1.82,10.0,2.73,27.3,2.73,6.36,0.91,0.91,0.00,0.00,0.91,4.55,6.36,1.82,0.91,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,2.75,2.35,1.76,0.98,0.00,1.37,3.73,36.8,2.35,34.1,8.04,23.6,11.6,17.5,5.10,2.94,0.39,0.00,2.55,1.37,4.12,0.59,0.00,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,2.80,2.00,0.40,2.40,0.00,0.00,1.60,0.0,1.60,18.4,3.20,17.4,4.00,12.4,2.00,0.00,0.00,0.00,0.00,3.20,6.00,0.40,0.00,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,40.0,0.00,0.0,30.0,0.00,10.0,20.0,10.0,0.00,10.0,0.00,0.00,10.0,0.00,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,1.85,1.11,1.11,0.74,0.00,0.56,1.85,30.0,1.30,15.2,2.78,18.3,5.93,6.85,2.41,1.30,0.19,0.00,1.11,1.11,2.96,0.93,0.00,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,1.3,0.77,0.77,0.00,0.77,0.00,0.00,2.31,0.0,2.31,9.23,3.85,41.7,7.69,1.54,0.00,0.77,0.00,0.00,0.77,0.77,1.54,2.31,0.00,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.0,0.67,34.0,5.33,15.7,2.00,20.7,11.3,0.67,0.67,0.00,0.00,0.67,0.67,0.00,0.00,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,2.4,0.83,0.00,0.83,0.00,0.00,0.83,0.83,100.0,0.00,4.17,1.25,30.0,4.17,0.00,0.00,2.50,1.67,0.00,0.83,0.83,1.67,7.92,0.00,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,3.33,0.67,2.00,0.67,0.67,0.00,2.00,0.0,2.00,32.0,8.67,27.1,16.0,8.67,7.33,2.00,0.00,0.00,2.00,0.67,4.00,1.33,0.00,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,1.43,1.43,0.00,1.43,0.00,1.43,1.43,100.0,0.00,21.4,4.29,20.0,11.4,8.57,1.43,0.00,0.00,0.00,0.00,1.43,2.86,0.00,0.00,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,5.00,0.00,5.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,0.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,3.33,1.67,0.00,3.33,0.00,0.00,3.33,0.0,3.33,18.3,3.33,18.2,0.00,8.33,10.0,1.67,0.00,0.00,1.67,0.00,3.33,0.00,0.00,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,0.6,3.33,0.00,1.67,1.67,0.00,0.00,1.67,0.0,1.67,21.7,5.00,23.1,5.00,13.3,3.33,1.67,1.67,0.00,0.00,0.00,3.33,1.67,0.00,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,4.8,1.88,1.25,1.46,0.42,0.00,0.83,1.25,66.7,0.42,6.25,1.88,30.0,4.38,1.88,0.00,1.88,0.42,0.00,1.46,1.67,3.54,5.21,0.00,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,4.9,2.04,1.02,1.02,0.61,0.41,0.41,2.65,15.4,2.24,31.8,9.18,28.8,8.98,16.5,6.33,2.24,0.61,0.00,1.63,1.43,3.47,0.61,0.00,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,3.4,2.35,1.47,2.06,0.29,0.00,0.88,1.76,50.0,0.88,15.0,4.12,27.5,8.82,4.12,2.06,1.18,0.00,0.00,1.18,1.76,4.12,5.00,0.00,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6.0,1.33,1.33,1.00,0.33,0.00,0.50,0.83,60.0,0.33,7.33,3.00,40.9,4.33,2.67,0.33,1.33,0.50,0.00,0.83,2.00,3.33,3.17,0.17,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,0.6,3.33,3.33,1.67,1.67,0.00,0.00,1.67,0.0,1.67,15.0,3.33,22.2,1.67,10.0,3.33,0.00,0.00,0.00,0.00,0.00,3.33,1.67,0.00,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,2.5,2.40,1.20,1.20,1.20,0.00,0.40,0.40,100.0,0.00,28.4,6.00,21.1,6.00,16.4,6.00,2.40,0.00,0.00,2.40,0.80,3.20,0.00,0.00,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,1.36,1.19,0.51,0.51,0.34,0.34,1.36,25.0,1.02,9.83,3.22,32.8,4.24,4.24,1.36,0.00,0.00,0.00,0.00,1.19,2.54,2.71,0.00,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,3.61,2.50,1.39,1.94,0.28,0.83,2.50,33.3,1.67,20.6,6.67,32.4,5.28,13.1,2.22,2.22,0.28,0.00,1.94,1.11,4.72,0.28,0.00,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,1.67,0.00,0.0,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,2.86,1.22,0.61,1.22,1.02,0.41,1.02,40.0,0.61,34.3,7.55,22.0,4.49,19.8,10.0,1.43,0.00,0.00,1.43,0.82,3.67,0.61,0.00,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,30.0,10.0,33.3,0.00,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,2.38,0.48,1.90,0.48,0.00,0.48,1.43,33.3,0.95,16.2,1.43,8.8,5.71,8.57,1.90,2.86,0.00,0.00,2.86,1.43,3.81,0.00,0.00,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,1.38,1.13,0.50,0.75,0.13,0.38,1.13,33.3,0.75,20.8,4.50,21.7,2.63,9.63,8.50,0.38,0.00,0.00,0.38,0.13,1.50,0.63,0.00,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,10.0,10.0,10.0,0.00,0.00,0.00,10.0,0.0,10.0,10.0,0.00,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,2.17,0.87,1.74,0.43,0.00,0.43,3.26,13.3,2.83,22.4,5.00,22.3,8.26,10.4,3.70,1.74,0.22,0.00,1.52,1.96,4.13,1.09,0.00,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,3.83,2.33,2.50,1.17,0.17,2.00,4.00,50.0,2.00,11.8,4.00,33.8,6.83,3.67,1.33,0.50,0.00,0.00,0.50,1.17,5.00,2.17,0.00,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.0,0.56,4.44,2.22,50.0,2.78,1.67,0.00,1.67,0.00,0.00,1.67,0.00,0.00,0.00,0.00,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,0.86,0.57,0.00,0.29,0.57,0.29,2.86,10.0,2.57,18.9,3.14,16.7,3.14,11.1,4.57,0.29,0.00,0.00,0.29,1.43,2.29,0.00,0.00,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,1.25,0.94,1.25,0.00,0.00,0.63,1.25,50.0,0.63,12.8,4.38,34.1,4.06,5.31,3.44,2.19,0.00,0.00,2.19,1.25,2.50,0.63,0.00,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,0.40,0.40,0.00,0.40,0.00,0.00,0.40,0.0,0.40,15.2,2.40,15.8,0.80,5.60,8.80,0.40,0.00,0.00,0.40,0.00,0.40,0.00,0.00,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,1.69,1.38,0.15,1.54,0.00,0.46,1.85,25.0,1.38,14.6,5.38,36.8,4.15,8.31,2.15,0.92,0.00,0.00,0.92,1.08,2.77,1.08,0.00,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,1.82,1.82,0.91,0.00,0.91,1.82,4.55,40.0,2.73,24.5,9.09,37.0,5.45,14.5,4.55,0.00,0.00,0.00,0.00,0.91,2.73,0.91,0.00,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.0,1.43,15.7,1.43,9.1,0.00,5.71,10.0,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,2.44,1.22,1.71,0.73,0.00,0.98,4.15,23.5,3.17,12.2,3.41,28.0,6.59,3.17,2.44,1.46,0.24,0.00,1.22,0.73,3.17,1.22,0.00,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,1.96,1.57,0.59,1.18,0.20,0.00,2.16,0.0,2.16,21.4,7.45,34.9,6.27,11.8,3.33,1.37,0.20,0.00,1.18,0.78,2.75,1.18,0.00,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.0,0.17,0.17,0.17,100.0,0.17,0.00,0.00,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,0.63,0.63,0.63,0.00,0.00,0.00,0.00,,0.00,13.8,3.75,27.3,2.50,8.75,2.50,0.63,0.00,0.00,0.63,0.00,0.63,0.00,0.00,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,1.20,0.80,0.80,0.40,0.00,0.80,1.60,50.0,0.80,17.2,4.40,25.6,8.40,5.60,3.20,2.40,0.40,0.00,2.00,1.20,2.40,2.00,0.00,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,2.00,1.20,1.80,0.20,0.00,1.00,1.80,55.6,0.80,4.80,1.00,20.8,3.60,1.20,0.00,2.00,0.80,0.00,1.20,1.20,3.20,6.00,0.00,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,2.25,1.69,0.34,1.57,0.34,0.79,2.02,38.9,1.24,27.2,6.85,25.2,5.73,17.6,3.82,2.25,0.34,0.00,1.91,1.69,3.93,0.90,0.00,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,2.07,1.72,1.38,0.52,0.17,0.69,1.90,36.4,1.21,24.5,5.34,21.8,11.9,10.7,1.90,3.45,1.03,0.00,2.41,1.55,3.62,2.93,0.00,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,2.12,1.21,0.30,1.82,0.00,0.00,0.91,0.0,0.91,19.1,5.15,27.0,8.18,6.67,4.24,2.42,0.00,0.00,2.42,1.21,3.33,0.91,0.00,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,1.40,1.20,1.00,0.40,0.00,0.20,1.20,16.7,1.00,4.40,0.40,9.1,3.20,0.80,0.40,1.20,0.20,0.00,1.00,0.60,2.00,4.60,0.00,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,2.63,2.63,1.05,1.05,0.53,0.00,1.58,0.0,1.58,35.8,5.79,16.2,11.6,20.5,3.68,0.00,0.00,0.00,0.00,2.11,4.74,1.58,0.00,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,2.28,1.74,1.20,0.98,0.11,0.65,2.07,31.6,1.41,18.3,4.89,26.8,4.89,8.04,5.33,1.30,0.11,0.00,1.20,0.76,3.04,0.76,0.00,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,1.60,1.30,0.60,0.70,0.30,0.50,2.60,19.2,2.10,26.6,6.50,24.4,4.10,14.1,8.40,1.90,0.20,0.00,1.70,0.60,2.20,0.70,0.00,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,0.00,0.0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,2.44,2.22,1.11,1.11,0.22,0.67,1.33,50.0,0.67,26.0,6.22,23.9,2.22,13.6,10.2,1.33,0.67,0.00,0.67,0.00,2.44,2.44,0.00,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,5.00,2.00,4.00,1.00,0.00,0.00,2.00,0.0,2.00,10.0,2.00,20.0,4.00,5.00,1.00,1.00,1.00,0.00,0.00,1.00,6.00,3.00,0.00,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,0.83,0.83,0.00,0.83,0.00,0.42,3.33,12.5,2.92,21.3,2.50,11.8,5.00,13.8,2.50,2.50,0.42,0.00,2.08,0.42,1.25,0.42,0.00,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,1.80,1.00,0.80,0.80,0.20,0.60,1.60,37.5,1.00,9.60,2.20,22.9,5.60,3.20,0.80,1.80,1.00,0.00,0.80,1.00,2.80,4.20,0.00,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,2.83,1.83,1.50,1.33,0.00,1.50,3.17,47.4,1.67,21.8,4.17,19.1,7.50,11.7,2.67,1.50,0.17,0.00,1.33,1.17,4.00,1.17,0.00,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.0,0.25,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,2.00,1.00,2.00,0.00,0.00,1.00,2.00,50.0,1.00,10.0,5.00,50.0,9.00,1.00,0.00,2.00,1.00,0.00,1.00,1.00,3.00,2.00,0.00,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,2.50,2.17,1.67,0.50,0.33,0.67,1.17,57.1,0.50,6.50,2.00,30.8,4.83,1.17,0.50,1.17,0.50,0.00,0.67,1.17,3.67,8.00,0.00,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,1.83,1.17,1.67,0.17,0.00,0.50,1.17,42.9,0.67,8.00,2.17,27.1,5.00,2.50,0.50,1.67,0.00,0.00,1.67,0.50,2.33,1.50,0.00,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,2.83,2.00,2.00,0.67,0.17,1.17,2.17,53.8,1.00,8.83,3.33,37.7,6.17,2.00,0.67,0.17,0.17,0.00,0.00,1.83,4.67,4.67,0.00,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.0,0.91,20.0,5.45,27.3,0.00,14.5,5.45,0.00,0.00,0.00,0.00,0.91,0.91,0.00,0.00,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,1.76,0.59,1.76,0.00,0.00,0.00,0.00,,0.00,14.1,3.53,25.0,6.47,5.29,2.35,0.59,0.00,0.00,0.59,0.59,2.35,1.18,0.00,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,0.17,0.17,0.17,0.00,0.00,0.17,0.17,100.0,0.00,19.5,3.67,18.8,0.17,7.00,12.3,0.67,0.33,0.00,0.33,0.33,0.50,1.50,0.00,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,2.33,2.00,1.33,0.67,0.33,1.33,3.00,44.4,1.67,19.0,5.33,28.1,9.67,7.67,1.67,2.33,0.33,0.00,2.00,1.33,3.67,1.33,0.00,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,3.10,1.90,1.55,1.21,0.34,1.21,3.45,35.0,2.24,21.9,6.72,30.7,12.6,7.07,2.24,2.07,0.69,0.00,1.38,2.59,5.69,1.90,0.00,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,0.83,0.83,0.83,0.00,0.00,0.00,1.67,0.0,1.67,7.50,2.50,33.3,4.17,3.33,0.00,0.00,0.00,0.00,0.00,0.83,1.67,0.83,0.00,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,0.37,0.00,0.00,0.19,0.19,0.00,0.93,0.0,0.93,20.7,4.63,22.3,1.48,9.44,9.81,0.56,0.19,0.00,0.37,0.74,1.11,0.00,0.00,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,1.79,1.43,1.07,0.71,0.00,0.71,2.50,28.6,1.79,10.7,3.57,33.3,1.43,3.93,5.36,1.07,0.00,0.00,1.07,0.71,2.50,0.00,0.00,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,3.33,3.33,3.33,0.00,0.00,0.00,3.33,0.0,3.33,6.67,3.33,50.0,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,2.67,2.33,1.50,0.67,0.50,0.33,1.17,28.6,0.83,13.2,4.17,31.6,6.33,5.67,1.17,1.67,0.50,0.00,1.17,0.67,3.33,2.00,0.00,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,1.50,0.75,0.75,0.75,0.00,0.50,0.50,100.0,0.00,4.00,1.75,43.8,1.00,3.00,0.00,0.50,0.50,0.00,0.00,1.75,3.25,4.00,0.00,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,1.60,1.40,1.20,0.40,0.00,0.20,0.80,25.0,0.60,8.00,3.00,37.5,4.80,3.00,0.20,0.60,0.20,0.00,0.40,2.20,3.80,3.00,0.00,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,0.48,0.48,0.48,0.00,0.00,0.00,0.48,0.0,0.48,21.4,6.67,31.1,1.90,5.48,14.0,1.43,0.00,0.00,1.43,0.00,0.48,1.43,0.00,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,1.25,0.42,1.25,0.00,0.00,0.83,0.83,100.0,0.00,7.92,4.17,52.6,6.67,1.25,0.00,1.67,0.42,0.00,1.25,2.08,3.33,3.75,0.00,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,2.56,1.40,0.93,0.93,0.70,0.70,2.79,25.0,2.09,27.0,6.74,25.0,2.56,18.1,6.28,1.40,0.00,0.00,1.40,0.70,3.26,0.70,0.00,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,0.83,0.83,0.00,0.83,0.00,0.00,0.00,,0.00,18.3,5.00,27.3,1.67,6.67,10.0,1.67,0.00,0.00,1.67,0.00,0.83,0.00,0.00,Matches
