Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
181,Carel Eiting\Carel-Eiting,nl NED,MF,nl Ajax,20,1998,1.0,110.0,6.00,17.0,75.0,26.0,4.00,106.0,3.00,3.00,100.0,3.00,0.00,84.0,499.0,344.0,11.0,4.00,0.00,0.00,1.00,90.0,86.0,95.6,7.00,Matches
182,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,45.0,0.00,5.00,20.0,20.0,5.00,45.0,0.00,0.00,,0.00,0.00,30.0,70.0,40.0,0.00,0.00,0.00,10.0,0.00,30.0,30.0,100.0,5.00,Matches
183,Breel Embolo\Breel-Embolo,ch SUI,FW,de Schalke 04,21,1997,4.2,31.9,0.24,3.57,14.3,15.5,5.48,31.7,1.43,2.14,66.7,1.43,0.00,26.7,85.2,51.2,3.10,0.48,0.24,3.81,3.33,42.1,22.6,53.7,8.10,Matches
184,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,eng Tottenham,26,1992,11.1,70.8,0.99,8.38,38.2,28.6,2.25,64.5,0.81,1.44,56.3,0.90,0.00,51.8,234.1,115.5,6.13,2.07,0.27,0.81,1.53,57.5,48.6,84.6,5.41,Matches
185,Fabinho\Fabinho,br BRA,MFDF,eng Liverpool,24,1993,8.1,64.3,2.35,18.6,42.5,7.65,0.12,63.6,0.25,0.37,66.7,0.25,0.00,41.2,227.8,117.9,3.83,0.74,0.00,0.00,0.12,44.4,41.7,93.9,0.74,Matches
186,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,de Schalke 04,29,1988,6.0,28.8,26.3,28.5,0.33,0.00,0.00,20.5,0.00,0.00,,0.00,0.00,13.3,54.7,25.0,0.00,0.00,0.00,0.00,0.00,12.2,12.2,100.0,0.00,Matches
187,Radamel Falcao\Radamel-Falcao,co COL,FW,fr Monaco,32,1986,3.8,37.6,0.53,1.58,21.1,15.5,3.42,34.5,2.11,2.89,72.7,2.37,0.26,28.7,91.3,37.1,3.16,0.26,0.00,3.16,2.37,47.1,27.1,57.5,10.3,Matches
188,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,33,1984,3.4,46.5,2.65,6.18,21.5,21.8,3.24,45.3,0.59,1.47,40.0,0.88,0.00,35.0,136.5,62.4,3.24,1.47,0.29,2.06,2.35,46.2,34.1,73.9,6.47,Matches
189,Christian Fassnacht\Christian-Fassnacht,ch SUI,MFFW,ch Young Boys,24,1993,4.2,41.2,0.95,5.48,18.6,19.8,2.38,40.7,1.19,2.14,55.6,1.19,0.24,30.7,146.2,90.7,3.81,1.19,0.24,1.43,1.19,39.3,29.0,73.9,8.10,Matches
190,Federico Fazio\Federico-Fazio,ar ARG,DF,it Roma,31,1987,6.0,71.7,10.0,36.7,34.2,4.50,1.50,70.0,0.33,0.50,66.7,0.33,0.00,43.0,205.0,114.7,2.33,0.83,0.00,0.00,0.00,46.3,45.3,97.8,1.17,Matches
191,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,tr Galatasaray,28,1989,1.5,85.3,0.67,5.33,36.7,46.7,3.33,72.7,2.00,2.00,100.0,2.00,0.00,65.3,359.3,171.3,12.0,2.00,1.33,3.33,4.00,70.7,64.0,90.6,10.0,Matches
192,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,52.3,2.71,18.1,33.1,3.75,0.21,49.0,0.42,0.63,66.7,0.42,0.00,32.3,137.5,57.3,1.88,0.63,0.00,0.21,0.42,27.9,26.7,95.5,0.21,Matches
193,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,fr Lyon,25,1993,5.6,55.4,0.18,5.00,30.2,24.8,5.54,53.9,1.43,2.68,53.3,1.43,0.00,42.0,233.6,130.5,5.71,1.79,0.89,2.32,3.21,57.9,42.3,73.1,9.64,Matches
194,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10.3,67.5,7.77,37.3,32.1,2.62,1.55,65.8,0.58,0.68,85.7,0.58,0.10,39.3,221.8,97.7,1.46,0.39,0.00,0.58,0.00,41.5,40.6,97.9,1.46,Matches
195,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,0.8,61.3,0.00,3.75,32.5,30.0,8.75,58.8,0.00,2.50,0.0,0.00,0.00,41.3,226.3,166.3,12.5,5.00,2.50,1.25,3.75,60.0,43.8,72.9,17.5,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,71.8,4.71,16.2,42.9,15.6,4.71,70.9,0.59,0.59,100.0,0.59,0.00,49.1,145.3,51.8,1.76,0.29,0.29,0.29,1.18,55.6,49.1,88.4,6.76,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,41.8,0.98,7.06,26.3,11.2,1.18,40.8,1.18,2.35,50.0,1.57,0.00,29.6,138.6,58.2,2.75,0.98,0.39,1.76,1.96,33.7,25.5,75.6,3.73,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,3.2,65.3,1.25,9.06,30.9,29.4,1.56,59.1,4.38,5.63,77.8,4.69,0.00,53.8,214.7,116.9,6.25,1.56,0.63,2.19,5.00,58.8,48.1,81.9,5.00,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,5.1,57.1,3.53,16.5,25.7,19.6,2.16,49.6,0.78,1.37,57.1,0.78,0.00,32.7,200.6,138.6,5.69,2.75,0.20,1.18,0.78,38.4,32.7,85.2,3.92,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,7.1,81.4,3.94,17.6,56.3,12.4,0.85,80.6,0.42,0.42,100.0,0.42,0.00,58.9,274.5,165.9,6.62,1.13,0.00,0.28,0.99,59.9,58.3,97.4,1.55,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,54.4,2.78,9.72,36.1,10.8,1.39,53.1,1.11,1.11,100.0,1.11,0.00,36.9,162.2,74.2,5.00,0.28,0.00,1.39,0.28,40.3,35.6,88.3,2.50,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,1.6,33.8,1.25,7.50,12.5,17.5,3.13,33.1,0.63,1.88,33.3,0.63,0.00,23.8,175.6,128.1,6.25,2.50,0.00,1.88,2.50,43.1,21.3,49.3,8.13,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,37.8,1.11,7.78,17.8,16.7,5.56,37.8,1.11,1.11,100.0,1.11,0.00,30.0,165.6,117.8,4.44,1.11,1.11,0.00,1.11,34.4,23.3,67.7,6.67,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,0.1,20.0,0.00,20.0,10.0,0.00,0.00,20.0,10.0,10.0,100.0,10.0,0.00,20.0,140.0,120.0,10.0,0.00,0.00,0.00,0.00,10.0,10.0,100.0,0.00,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,7.8,52.1,0.51,3.72,25.5,24.6,5.77,51.2,1.41,2.44,57.9,1.41,0.13,40.6,160.1,62.1,4.10,0.90,0.51,2.56,1.92,56.4,39.9,70.7,13.2,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,6.9,58.0,3.77,19.3,26.7,15.1,2.03,48.4,0.72,1.74,41.7,0.87,0.00,34.6,157.5,76.4,2.61,1.01,0.00,1.01,0.58,37.5,31.9,84.9,3.19,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,58.6,0.71,6.43,28.6,27.9,5.71,57.9,2.86,2.86,100.0,2.86,0.00,55.0,239.3,132.1,9.29,3.57,1.43,0.00,0.71,55.7,50.0,89.7,10.0,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,1.4,37.1,2.86,5.71,14.3,20.7,5.71,37.1,0.00,4.29,0.0,0.71,0.00,26.4,159.3,115.0,6.43,2.14,1.43,2.14,1.43,32.9,24.3,73.9,7.14,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,95.5,5.45,21.8,63.6,10.9,0.91,91.8,1.82,1.82,100.0,1.82,0.00,72.7,274.5,111.8,3.64,0.91,0.00,1.82,0.91,74.5,70.9,95.1,1.82,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,86.5,2.75,17.8,58.6,15.1,0.98,82.4,0.78,2.55,30.8,0.78,0.00,62.9,276.3,136.9,6.86,1.96,0.20,0.98,1.37,66.3,62.5,94.4,2.35,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,64.0,0.40,11.6,44.0,13.6,1.20,62.8,1.20,2.00,60.0,1.20,0.00,50.0,180.8,94.4,5.60,2.40,0.80,1.60,1.60,46.8,45.2,96.6,3.20,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,90.0,0.00,40.0,20.0,30.0,10.0,90.0,0.00,10.0,0.0,0.00,0.00,50.0,210.0,80.0,20.0,0.00,10.0,0.00,0.00,60.0,40.0,66.7,10.0,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,44.1,2.04,10.2,30.4,5.74,0.19,43.7,0.56,1.11,50.0,0.56,0.00,33.9,141.1,72.6,1.85,0.74,0.00,0.74,1.67,30.9,28.7,92.8,0.56,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,1.3,53.1,0.00,13.8,26.2,19.2,0.77,45.4,1.54,1.54,100.0,1.54,0.00,39.2,331.5,153.1,8.46,3.08,0.00,0.77,0.77,42.3,34.6,81.8,1.54,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,40.7,0.00,2.67,16.0,27.3,4.67,40.0,2.00,4.67,42.9,3.33,0.00,38.0,132.7,52.0,2.00,1.33,0.00,3.33,1.33,48.7,32.7,67.1,11.3,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,2.4,63.8,11.7,39.6,29.2,0.42,0.42,61.3,0.00,0.00,,0.00,0.00,37.9,248.3,137.1,0.42,0.00,0.00,0.42,0.42,40.4,40.0,99.0,0.42,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,58.0,4.67,18.0,22.7,23.3,0.67,52.0,0.67,1.33,50.0,0.67,0.00,38.0,190.7,114.7,3.33,2.00,0.00,0.67,1.33,46.0,38.0,82.6,5.33,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,32.0,29.0,32.0,0.00,0.00,0.00,27.0,1.00,1.00,100.0,1.00,0.00,22.0,83.0,53.0,0.00,0.00,0.00,0.00,0.00,14.0,14.0,100.0,0.00,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,25.6,24.1,25.6,0.00,0.00,0.00,15.4,0.00,0.00,,0.00,0.00,10.6,55.9,36.0,0.00,0.00,0.00,0.00,0.00,8.22,8.22,100.0,0.00,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,21.4,1.43,8.57,8.57,5.71,0.00,20.0,0.00,0.00,,0.00,0.00,10.0,24.3,11.4,0.00,0.00,0.00,1.43,1.43,12.9,10.0,77.8,0.00,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,130.0,5.00,25.0,50.0,55.0,0.00,115.0,0.00,0.00,,0.00,0.00,85.0,345.0,115.0,5.00,0.00,0.00,0.00,0.00,110.0,90.0,81.8,10.0,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,28.3,0.00,1.67,21.7,6.67,1.67,25.0,1.67,1.67,100.0,1.67,0.00,13.3,45.0,31.7,1.67,0.00,1.67,0.00,3.33,40.0,16.7,41.7,6.67,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,0.6,45.0,0.00,10.0,20.0,20.0,6.67,43.3,3.33,5.00,66.7,3.33,0.00,28.3,115.0,75.0,5.00,1.67,3.33,3.33,1.67,31.7,23.3,73.7,3.33,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,4.8,51.9,8.75,35.2,19.2,0.42,0.42,50.0,0.21,0.21,100.0,0.21,0.00,29.4,135.0,86.3,0.21,0.00,0.00,0.00,0.00,30.0,29.2,97.2,0.42,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,4.9,50.6,2.04,7.55,22.4,23.9,7.14,49.6,2.45,4.29,57.1,2.86,0.00,39.6,214.7,134.3,8.57,1.84,2.24,1.63,1.63,42.9,33.9,79.0,8.37,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,3.4,54.4,4.41,17.6,28.2,12.1,1.47,44.7,0.88,1.76,50.0,1.18,0.00,25.6,112.1,63.5,3.53,1.18,0.59,0.88,1.47,24.7,22.6,91.7,1.76,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6.0,53.5,4.33,22.5,29.5,4.33,1.83,51.7,0.33,0.50,66.7,0.33,0.00,33.0,175.0,89.2,2.50,0.67,0.17,0.00,0.17,35.0,33.5,95.7,1.33,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,0.6,38.3,0.00,3.33,18.3,23.3,1.67,38.3,5.00,11.7,42.9,5.00,0.00,31.7,171.7,131.7,6.67,3.33,1.67,6.67,3.33,48.3,23.3,48.3,6.67,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,2.5,56.4,0.80,6.00,33.2,25.6,2.00,56.4,2.40,2.80,85.7,2.40,0.00,45.6,362.8,182.0,8.00,5.60,0.40,0.80,1.20,53.6,43.2,80.6,6.40,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,84.1,2.88,26.3,49.5,11.5,0.51,76.3,1.02,1.02,100.0,1.02,0.00,58.6,253.4,121.9,3.90,0.68,0.34,0.51,0.68,56.3,54.6,97.0,0.85,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,0.0,3,0,0,2,2,0,3,0,0,,0,0,2,13,3,0,1,0,0,0,3,3,100.0,1,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,61.4,2.22,13.1,40.0,12.5,1.94,60.8,0.00,0.56,0.0,0.00,0.00,44.2,198.3,107.8,5.28,1.67,0.56,1.11,0.56,46.7,43.9,94.0,3.33,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,33.3,30.0,33.3,0.00,0.00,0.00,26.7,0.00,0.00,,0.00,0.00,16.7,66.7,50.0,0.00,0.00,0.00,0.00,0.00,20.0,20.0,100.0,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,67.1,0.82,6.12,32.2,32.9,4.29,64.7,1.43,2.04,70.0,1.43,0.00,53.7,215.1,114.9,8.16,2.45,1.22,2.45,1.63,65.1,52.4,80.6,8.78,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,26.7,0.00,0.00,3.33,23.3,10.0,26.7,3.33,3.33,100.0,3.33,0.00,23.3,140.0,43.3,3.33,0.00,3.33,3.33,0.00,40.0,26.7,66.7,23.3,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,47.1,1.90,10.5,18.6,23.3,4.29,45.2,2.38,3.81,62.5,2.38,0.00,37.1,211.0,135.7,7.14,2.38,0.95,1.90,1.90,41.9,32.4,77.3,11.0,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,2,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,6,1,16.7,0,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,52.9,0.88,4.88,20.3,31.3,4.75,48.3,0.88,2.00,43.8,1.25,0.25,36.1,190.3,104.9,5.75,2.13,0.50,1.13,1.13,50.3,38.8,77.1,10.5,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,60.0,0.00,20.0,10.0,30.0,0.00,50.0,0.00,0.00,,0.00,0.00,30.0,140.0,100.0,,,,0.00,0.00,40.0,40.0,100.0,10.0,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,57.8,1.52,15.7,37.2,11.5,0.43,56.1,1.30,1.74,75.0,1.30,0.00,40.4,260.9,171.3,7.83,3.48,0.22,0.43,1.30,40.4,37.4,92.5,2.17,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,67.3,2.50,17.7,35.2,20.3,1.50,60.2,1.17,2.33,50.0,1.67,0.00,46.2,310.7,199.2,7.83,2.67,0.17,1.17,1.00,43.8,41.3,94.3,3.17,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,44.4,1.11,4.44,23.9,25.0,2.78,40.6,0.56,0.56,100.0,0.56,0.00,33.9,302.8,206.7,9.44,6.11,1.67,1.11,2.22,33.9,32.2,95.1,4.44,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,51.4,0.57,5.71,20.0,29.7,4.00,50.0,2.86,4.00,71.4,3.14,0.00,46.0,270.6,178.0,10.3,2.57,2.29,3.43,2.29,47.1,38.9,82.4,8.00,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,93.1,0.94,11.6,35.0,53.1,6.25,88.4,0.31,1.56,20.0,0.63,0.00,73.8,285.3,159.7,9.69,4.06,0.31,2.19,1.56,86.3,75.0,87.0,16.9,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,30.4,0.40,2.00,13.2,16.8,4.40,27.2,2.00,2.40,83.3,2.00,0.00,23.2,152.4,80.8,4.40,1.20,1.20,2.00,1.60,34.0,21.6,63.5,6.80,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,87.8,1.69,11.2,61.8,20.3,1.08,82.6,0.77,1.08,71.4,0.77,0.00,68.9,326.2,181.8,7.23,1.23,0.00,0.77,0.92,72.8,68.5,94.1,3.23,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,58.2,0.91,10.0,40.0,12.7,0.91,57.3,2.73,2.73,100.0,2.73,0.00,54.5,217.3,103.6,6.36,0.91,0.91,0.00,1.82,55.5,46.4,83.6,3.64,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.0,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,37.1,1.43,5.71,18.6,15.7,4.29,32.9,0.00,0.00,,0.00,0.00,28.6,80.0,35.7,1.43,1.43,0.00,1.43,2.86,51.4,30.0,58.3,8.57,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,107.8,2.68,25.4,59.5,29.0,2.44,98.5,2.44,4.88,50.0,3.17,0.49,87.1,367.6,216.1,9.27,1.71,1.22,1.22,1.71,85.9,83.2,96.9,3.66,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,93.1,3.14,19.6,64.9,14.5,0.78,92.2,0.00,0.00,,0.00,0.00,77.8,272.0,162.7,6.67,2.55,0.00,0.20,0.59,79.6,76.5,96.1,1.96,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,38.2,35.7,38.2,0.00,0.00,0.00,28.5,0.00,0.00,,0.00,0.00,19.7,66.7,38.0,0.00,0.00,0.00,0.00,0.00,16.3,16.3,100.0,0.00,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,47.5,0.63,6.25,23.8,22.5,3.75,45.0,3.13,6.88,45.5,3.75,0.00,40.0,128.8,68.8,4.38,1.88,0.00,3.75,5.00,43.8,36.3,82.9,8.75,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,33.2,4.40,12.0,9.20,14.0,3.20,29.2,0.40,2.00,20.0,0.40,0.00,19.2,102.4,69.2,4.00,1.60,0.40,1.60,1.20,26.4,18.4,69.7,4.80,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,41.0,7.40,24.4,16.6,2.40,1.00,40.0,0.00,0.20,0.0,0.00,0.00,22.8,90.8,47.2,1.60,0.60,0.00,0.20,0.20,24.2,23.2,95.9,0.60,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,63.0,1.46,10.2,39.4,17.1,1.80,61.1,0.67,1.01,66.7,0.67,0.11,39.6,168.9,82.5,3.37,1.69,0.22,0.56,0.34,43.8,38.5,87.9,2.58,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,45.2,3.45,15.0,25.5,6.21,0.34,44.5,0.86,1.38,62.5,0.86,0.00,26.2,113.3,52.9,2.59,0.34,0.17,0.34,0.86,26.4,24.5,92.8,0.86,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,60.9,1.52,13.9,27.9,23.3,1.82,54.5,0.30,0.91,33.3,0.61,0.00,39.7,217.9,140.6,6.06,3.03,0.00,1.21,0.30,42.4,36.7,86.4,6.36,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,66.8,6.20,23.8,43.4,4.00,0.20,63.2,0.20,0.20,100.0,0.20,0.00,44.8,284.2,140.2,4.40,1.00,0.00,0.40,0.00,45.6,45.2,99.1,0.60,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,66.3,2.63,13.7,35.8,19.5,1.05,65.3,0.53,1.05,50.0,0.53,0.00,50.0,135.3,67.9,2.63,2.11,0.53,0.00,0.53,52.6,50.5,96.0,1.58,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,57.2,1.63,8.91,34.8,17.5,2.72,55.7,0.98,1.63,60.0,1.09,0.00,39.8,207.5,93.8,4.78,1.85,0.33,0.54,0.98,46.0,37.4,81.3,4.46,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,44.6,0.90,5.10,17.9,25.2,5.90,43.5,2.10,3.70,56.8,2.30,0.20,38.2,204.2,115.5,7.30,1.20,2.10,1.70,3.50,48.0,33.8,70.4,8.90,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,35.0,28.0,34.0,1.00,0.00,0.00,28.0,0.00,0.00,,0.00,0.00,24.0,108.0,72.0,0.00,0.00,0.00,0.00,0.00,17.0,17.0,100.0,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,36.7,3.11,5.33,17.8,15.6,4.89,34.0,0.22,1.11,20.0,0.22,0.00,18.7,64.7,14.9,1.33,0.44,0.22,1.33,0.67,40.2,22.4,55.8,7.33,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,40.0,3.00,24.0,15.0,2.00,0.00,40.0,0.00,0.00,,0.00,0.00,20.0,58.0,5.00,0.00,0.00,0.00,0.00,0.00,25.0,23.0,92.0,0.00,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,51.3,0.83,10.4,29.2,16.7,1.25,51.3,0.83,1.25,66.7,0.83,0.42,38.3,211.7,115.4,5.42,2.08,0.00,2.50,1.25,41.7,38.3,92.0,5.83,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,35.0,32.3,35.0,0.00,0.00,0.00,24.0,0.00,0.00,,0.00,0.00,15.7,89.7,54.3,0.00,0.00,0.00,0.00,0.00,10.3,10.3,100.0,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,38.4,3.60,15.0,22.2,3.00,0.40,35.8,0.00,0.00,,0.00,0.00,19.4,112.6,56.4,1.20,0.40,0.00,0.20,0.20,19.0,17.2,90.5,0.20,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,60.3,2.50,16.0,37.0,10.0,1.00,55.7,1.00,1.33,75.0,1.00,0.00,38.8,201.3,98.5,3.50,0.33,0.33,0.50,0.67,39.0,37.0,94.9,1.33,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,43.0,37.0,42.8,0.25,0.00,0.00,25.5,0.00,0.00,,0.00,0.00,18.0,87.3,56.3,0.00,0.00,0.00,0.25,0.00,14.8,14.8,100.0,0.00,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,43.0,5.00,24.0,20.0,1.00,1.00,41.0,0.00,0.00,,0.00,0.00,28.0,150.0,76.0,4.00,0.00,0.00,0.00,1.00,26.0,25.0,96.2,0.00,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,44.8,11.0,30.7,13.7,2.00,1.33,44.2,0.00,0.17,0.0,0.00,0.00,21.3,137.7,34.7,0.33,0.00,0.00,0.33,0.17,22.7,21.5,94.9,0.83,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,58.8,3.67,21.8,29.0,13.3,1.33,49.5,1.50,1.67,90.0,1.50,0.17,39.3,278.0,152.7,5.83,2.00,0.67,0.33,0.67,37.3,34.0,91.1,2.67,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,83.0,9.33,49.7,38.2,2.33,1.17,81.2,0.00,0.00,,0.00,0.00,58.7,321.2,196.7,3.83,0.50,0.00,0.00,0.17,62.5,61.8,98.9,0.83,Matches
