Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
178,Lorenzo Ebecilio\Lorenzo-Ebecilio,nl NED,MFFW,rs Red Star,26,1991,1.3,40.8,37.7,3.08,1.54,0.00,13.1,0.77,2.31,0.77,0.00,0.00,0.00,30.8,5.38,4.62,6.92,31.5,1.54,0.00,0.77,30.8,0.00,0.77,0.00,0.00,Matches
179,Éder\Eder,pt POR,FW,ru Loko Moscow,30,1987,3.4,24.1,22.1,2.06,0.00,0.00,7.35,0.00,0.00,0.00,0.00,0.00,0.00,17.1,3.53,3.53,2.65,16.2,1.76,0.00,1.47,18.2,0.00,0.59,0.88,0.88,Matches
180,Ederson\Ederson,br BRA,GK,eng Manchester City,24,1993,10.0,27.9,21.8,6.10,1.20,0.20,2.00,0.90,0.00,0.00,0.00,0.00,0.00,21.4,1.40,5.10,19.1,4.60,0.00,0.10,3.80,24.9,0.00,0.30,0.00,0.00,Matches
181,Carel Eiting\Carel-Eiting,nl NED,MF,nl Ajax,20,1998,1.0,97.0,93.0,4.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,78.0,7.00,12.0,71.0,21.0,2.00,2.00,1.00,82.0,0.00,0.00,3.00,3.00,Matches
182,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,25.0,25.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,10.0,0.00,0.00,15.0,0.00,0.00,5.00,20.0,0.00,0.00,0.00,0.00,Matches
183,Breel Embolo\Breel-Embolo,ch SUI,FW,de Schalke 04,21,1997,4.2,14.5,14.3,0.24,0.00,0.00,2.62,0.24,0.48,0.00,0.00,0.00,0.00,11.0,1.67,1.90,1.19,11.7,0.71,0.00,0.24,9.52,0.24,0.24,0.48,1.67,Matches
184,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,eng Tottenham,26,1992,11.1,60.2,54.2,5.95,1.53,0.90,11.3,2.25,2.07,3.24,0.27,0.36,0.36,39.5,7.12,13.6,14.4,42.5,2.34,0.72,0.00,45.9,0.18,0.63,1.71,1.98,Matches
185,Fabinho\Fabinho,br BRA,MFDF,eng Liverpool,24,1993,8.1,54.9,53.7,1.23,1.23,0.00,8.52,1.73,0.00,0.00,0.00,0.00,0.00,36.5,6.91,11.5,3.58,46.8,2.96,0.00,0.00,44.4,0.25,1.23,1.11,1.23,Matches
186,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,de Schalke 04,29,1988,6.0,26.5,18.2,8.33,2.00,0.00,2.50,0.50,0.00,0.00,0.00,0.00,0.00,10.5,2.33,13.7,1.67,18.8,0.00,0.00,4.33,17.0,0.00,0.67,0.50,0.00,Matches
187,Radamel Falcao\Radamel-Falcao,co COL,FW,fr Monaco,32,1986,3.8,24.2,21.6,2.63,0.00,0.26,3.16,0.26,0.00,0.00,0.00,0.00,0.00,17.9,3.42,2.89,5.00,17.1,1.05,0.00,0.79,18.9,0.00,0.53,1.32,1.32,Matches
188,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,33,1984,3.4,31.8,30.0,1.76,1.18,0.00,6.18,0.29,0.88,0.00,0.00,0.00,0.00,25.3,4.41,2.06,3.24,26.2,0.88,0.29,1.18,26.8,0.29,0.00,0.59,1.47,Matches
189,Christian Fassnacht\Christian-Fassnacht,ch SUI,MFFW,ch Young Boys,24,1993,4.2,29.5,29.0,0.48,0.48,0.00,5.48,0.48,1.43,0.00,0.00,0.00,0.00,23.1,3.57,2.86,1.90,25.5,1.43,0.00,0.24,22.9,0.24,0.48,1.43,0.48,Matches
190,Federico Fazio\Federico-Fazio,ar ARG,DF,it Roma,31,1987,6.0,61.5,59.8,1.67,1.67,0.17,10.2,0.50,0.17,0.00,0.00,0.00,0.00,45.7,7.33,8.50,8.17,44.5,5.17,0.00,0.50,53.8,0.00,1.17,0.50,0.67,Matches
191,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,tr Galatasaray,28,1989,1.5,70.7,57.3,13.3,6.00,0.00,12.7,3.33,5.33,6.67,0.00,0.00,0.00,41.3,11.3,18.0,6.67,60.7,0.67,0.67,0.67,46.7,0.00,1.33,2.00,2.00,Matches
192,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,42.1,38.5,3.54,2.92,0.00,2.08,0.63,0.00,0.00,0.00,0.00,0.00,30.2,4.38,7.50,2.08,36.7,3.13,0.21,0.00,35.8,0.00,0.63,0.83,0.21,Matches
193,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,fr Lyon,25,1993,5.6,37.5,35.4,2.14,1.43,0.00,7.32,1.07,1.07,0.54,0.00,0.00,0.00,32.0,2.14,3.39,32.1,4.11,0.54,0.00,0.18,32.5,0.36,0.18,0.89,0.54,Matches
194,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10.3,55.4,53.7,1.75,1.75,0.10,6.80,1.65,0.19,0.00,0.00,0.00,0.00,35.0,6.21,14.3,8.35,39.9,5.44,0.00,0.39,44.5,0.00,0.78,0.97,0.87,Matches
195,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,0.8,41.3,38.8,2.50,0.00,0.00,1.25,0.00,1.25,0.00,0.00,0.00,0.00,35.0,2.50,3.75,3.75,35.0,0.00,2.50,0.00,30.0,0.00,0.00,1.25,3.75,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,59.7,58.8,0.88,0.59,0.29,7.35,1.18,1.18,0.00,0.00,0.00,0.00,47.1,7.94,4.71,11.5,40.3,5.29,0.29,0.59,52.6,0.00,0.59,0.59,0.59,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,30.4,29.2,1.18,0.59,0.00,2.75,0.00,0.39,0.00,0.00,0.00,0.00,23.3,3.92,3.14,3.14,25.9,1.18,0.00,0.20,23.9,0.00,0.59,1.18,1.37,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,3.2,49.4,43.1,6.25,2.19,0.00,7.81,1.88,2.50,2.19,0.00,0.00,0.00,32.2,9.69,7.50,6.88,37.5,1.88,1.88,0.94,35.0,0.00,0.94,2.81,1.56,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,5.1,44.1,36.7,7.45,0.39,0.20,6.47,0.00,2.16,0.00,0.00,0.00,0.00,26.9,9.41,7.84,1.76,31.4,2.16,7.06,0.78,33.9,0.00,1.37,0.59,1.76,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,7.1,70.7,69.7,0.99,0.85,0.28,8.45,1.69,0.00,0.00,0.00,0.00,0.00,53.0,5.07,12.7,9.44,54.6,4.93,0.14,0.00,61.0,0.56,0.28,1.41,1.13,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,46.1,44.4,1.67,1.39,0.00,9.44,1.67,0.00,0.00,0.00,0.00,0.00,33.3,7.22,5.56,5.00,36.7,2.50,0.28,0.00,38.1,0.28,0.56,0.83,0.56,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,1.6,20.0,18.8,1.25,0.00,0.00,5.00,0.63,1.25,0.00,0.00,0.00,0.00,13.1,6.25,0.63,1.88,15.6,0.00,1.25,0.00,11.3,0.00,0.00,1.88,1.88,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,26.7,26.7,0.00,0.00,0.00,7.78,1.11,1.11,0.00,0.00,0.00,0.00,22.2,3.33,1.11,0.00,24.4,2.22,0.00,0.00,18.9,0.00,0.00,1.11,2.22,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,7.8,38.1,37.2,0.90,0.13,0.13,11.7,0.38,1.03,0.00,0.00,0.00,0.00,29.7,3.33,5.00,5.00,30.1,1.79,0.26,0.38,29.4,0.00,0.64,1.03,1.15,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,6.9,49.3,39.6,9.71,0.72,0.14,5.94,2.61,2.03,0.72,0.00,0.14,0.00,21.3,13.3,14.6,2.90,35.2,1.59,8.26,0.29,38.1,0.43,0.72,1.30,1.30,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,48.6,47.9,0.71,0.00,0.00,10.7,1.43,2.14,0.71,0.00,0.00,0.00,40.0,4.29,4.29,42.1,6.43,0.00,0.00,0.00,40.7,0.71,0.00,2.86,0.71,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,1.4,18.6,18.6,0.00,0.00,0.00,1.43,0.71,4.29,0.00,0.00,0.00,0.00,9.29,5.00,4.29,11.4,6.43,0.71,0.00,0.00,10.0,0.00,0.00,0.00,0.71,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,84.5,80.9,3.64,1.82,0.00,27.3,3.64,3.64,0.00,0.00,0.00,0.00,65.5,8.18,10.9,3.64,75.5,3.64,1.82,0.00,75.5,0.91,1.82,0.91,0.91,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,72.9,68.8,4.12,2.75,0.20,13.9,3.73,0.39,1.18,0.00,0.00,0.00,56.1,7.25,9.61,49.4,21.8,0.78,0.20,0.39,61.8,0.78,0.98,1.76,0.98,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,53.6,52.0,1.60,1.60,0.00,6.40,0.40,0.80,0.00,0.00,0.00,0.00,37.6,12.0,4.00,44.8,6.40,2.40,0.00,0.00,40.0,0.00,2.80,2.80,0.80,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,40.0,40.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,20.0,0.00,30.0,10.0,0.00,0.00,20.0,0.00,10.0,10.0,0.00,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,35.2,34.8,0.37,0.37,0.19,4.26,0.93,0.00,0.00,0.00,0.00,0.00,29.4,2.78,2.96,0.56,33.5,0.93,0.00,0.19,31.3,0.19,0.56,0.74,0.37,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,1.3,46.9,39.2,7.69,0.00,0.00,3.85,2.31,0.77,1.54,0.00,0.00,0.00,26.2,6.15,14.6,6.15,33.8,0.00,6.15,0.00,35.4,0.00,0.00,0.77,0.77,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,29.3,28.7,0.67,0.00,0.00,4.67,0.00,0.67,0.00,0.00,0.00,0.00,23.3,3.33,2.67,4.00,24.0,1.33,0.00,0.00,25.3,0.00,0.00,0.67,2.00,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,2.4,50.8,48.3,2.50,2.08,0.00,6.67,0.83,0.00,0.00,0.00,0.00,0.00,36.3,4.58,10.0,2.08,43.3,4.17,0.42,0.00,43.8,0.00,0.83,0.42,0.42,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,46.7,40.7,6.00,0.00,0.00,7.33,0.67,2.67,0.00,0.00,0.00,0.00,31.3,10.7,4.67,36.0,1.33,1.33,6.00,0.00,35.3,0.00,0.00,2.67,2.00,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,28.0,23.0,5.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,21.0,1.00,6.00,0.00,22.0,0.00,0.00,6.00,24.0,0.00,0.00,0.00,0.00,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,23.3,13.2,10.1,2.11,0.00,0.89,1.11,0.00,0.00,0.00,0.00,0.00,8.89,1.78,12.7,0.67,17.8,0.00,0.00,3.78,16.1,0.00,0.56,0.22,0.00,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,12.9,11.4,1.43,0.00,0.00,2.86,0.00,0.00,1.43,0.00,0.00,0.00,10.0,0.00,2.86,1.43,11.4,0.00,0.00,0.00,7.14,0.00,0.00,2.86,1.43,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,125.0,105.0,20.0,5.00,0.00,5.00,0.00,15.0,5.00,0.00,0.00,0.00,75.0,15.0,35.0,90.0,10.0,10.0,10.0,0.00,80.0,5.00,0.00,0.00,5.00,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,20.0,16.7,3.33,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,10.0,3.33,6.67,0.00,11.7,6.67,0.00,1.67,13.3,0.00,1.67,0.00,0.00,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,0.6,25.0,23.3,1.67,0.00,0.00,6.67,0.00,5.00,1.67,0.00,0.00,0.00,13.3,3.33,8.33,3.33,18.3,1.67,0.00,0.00,10.0,0.00,0.00,0.00,6.67,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,4.8,42.3,40.2,2.08,2.08,0.00,4.17,1.04,0.00,0.00,0.00,0.00,0.00,29.6,4.38,8.33,5.42,32.7,2.92,0.00,0.21,35.2,0.00,1.04,0.00,0.00,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,4.9,34.9,33.9,1.02,0.00,0.20,4.69,0.41,2.65,0.61,0.00,0.00,0.00,27.1,5.31,2.45,7.96,25.3,0.82,0.41,0.20,24.9,0.20,1.02,0.41,2.04,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,3.4,39.7,30.0,9.71,0.88,0.00,8.53,0.29,0.88,0.00,0.00,0.00,0.00,15.9,12.4,11.5,3.24,23.5,2.94,8.82,0.00,26.2,0.00,2.06,0.88,2.06,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6.0,45.0,43.0,2.00,2.00,0.00,5.67,1.17,0.00,0.00,0.00,0.00,0.00,31.7,3.50,9.83,5.67,34.5,3.17,0.00,0.17,35.8,0.33,1.33,1.00,0.50,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,0.6,13.3,13.3,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.00,0.00,3.33,10.0,0.00,0.00,0.00,6.67,0.00,0.00,3.33,3.33,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,2.5,46.4,46.0,0.40,0.40,0.40,6.40,0.80,1.20,0.00,0.00,0.00,0.00,38.4,5.20,2.80,6.40,38.0,1.60,0.00,0.40,38.4,0.40,0.80,1.20,1.20,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,76.1,68.0,8.14,1.69,0.00,13.1,1.19,0.17,0.00,0.00,0.00,0.00,52.7,7.97,15.4,5.93,57.3,4.92,6.44,0.00,62.2,0.00,1.02,1.19,1.36,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,49.2,48.3,0.83,0.83,0.00,5.00,1.11,0.83,0.00,0.00,0.00,0.00,37.2,6.67,5.28,1.94,42.8,3.06,0.00,0.28,43.3,0.00,0.56,0.28,0.56,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,31.7,25.0,6.67,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,18.3,3.33,10.0,21.7,5.00,0.00,0.00,3.33,26.7,0.00,1.67,0.00,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,54.9,52.2,2.65,0.41,0.20,6.94,1.02,0.82,0.61,0.00,0.00,0.00,44.1,6.73,4.08,4.69,47.1,1.63,0.82,0.41,45.9,0.41,0.20,1.02,0.82,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,16.7,16.7,0.00,0.00,0.00,16.7,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.00,3.33,3.33,10.0,0.00,0.00,0.00,6.67,0.00,0.00,0.00,6.67,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,34.3,31.9,2.38,0.95,0.00,7.62,1.90,4.76,0.95,0.00,0.00,0.00,20.5,6.67,7.14,5.71,27.6,0.48,0.48,0.00,22.9,0.00,1.90,0.00,1.90,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,43.6,38.9,4.75,1.63,0.13,6.63,2.13,2.25,1.88,0.00,0.00,0.00,28.8,6.50,8.38,34.9,5.38,2.63,0.25,0.00,31.0,0.25,0.50,0.63,2.25,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,60.0,40.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,20.0,10.0,20.0,20.0,0.00,20.0,0.00,50.0,0.00,0.00,0.00,0.00,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,47.2,45.2,1.96,1.09,0.43,12.0,1.96,0.22,0.00,0.00,0.00,0.00,33.9,6.52,6.74,5.43,39.3,1.96,0.00,0.22,38.7,0.22,1.09,1.09,0.00,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,54.5,47.8,6.67,1.00,0.00,4.17,0.67,1.17,0.17,0.00,0.00,0.00,37.0,10.2,7.33,42.5,4.33,1.83,5.50,0.17,45.8,0.00,0.83,1.33,1.83,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,37.2,33.3,3.89,0.00,0.00,2.78,0.56,2.78,0.56,0.00,0.00,0.00,27.8,2.22,7.22,10.6,22.8,0.56,3.33,0.00,27.8,0.00,0.00,1.67,2.78,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,36.3,34.9,1.43,0.86,0.00,6.00,0.57,1.43,0.00,0.00,0.00,0.00,28.9,4.57,2.86,6.29,28.0,0.86,0.57,0.29,27.7,0.57,1.43,1.71,1.14,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,80.0,75.0,5.00,0.63,0.94,9.38,1.56,0.94,4.06,1.25,0.00,0.00,66.6,5.94,7.50,70.0,8.13,0.94,0.31,0.00,70.6,0.31,0.63,0.94,1.25,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,21.2,18.0,3.20,0.00,0.00,4.00,0.80,0.40,1.20,0.00,0.00,0.00,18.4,0.80,2.00,14.0,6.40,0.40,0.00,0.00,17.2,0.40,0.40,0.00,0.40,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,80.3,75.2,5.08,2.00,1.08,10.0,1.54,1.54,2.92,0.15,0.15,0.15,64.5,6.31,9.54,17.8,59.5,1.85,0.15,0.15,72.2,0.31,0.31,1.85,0.62,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,50.9,50.0,0.91,0.00,0.00,9.09,0.91,0.00,0.00,0.00,0.00,0.00,37.3,7.27,6.36,45.5,4.55,0.00,0.91,0.00,42.7,0.00,0.91,2.73,0.91,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,28.6,24.3,4.29,0.00,0.00,2.86,1.43,1.43,0.00,0.00,0.00,0.00,18.6,4.29,5.71,20.0,4.29,1.43,2.86,0.00,24.3,0.00,0.00,0.00,1.43,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,95.6,85.6,10.0,1.46,0.00,14.1,0.98,1.71,0.24,0.00,0.00,0.00,75.9,12.9,6.83,16.3,68.5,1.46,8.29,0.49,80.2,0.00,1.22,2.44,4.63,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,87.3,86.3,0.98,0.98,0.39,9.41,4.31,0.00,0.00,0.00,0.00,0.00,62.5,11.0,13.7,27.5,58.4,0.78,0.00,0.00,78.0,0.39,0.78,1.37,0.78,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,34.0,24.2,9.83,2.67,0.00,3.83,0.67,0.00,0.00,0.00,0.00,0.00,19.0,2.00,13.0,3.67,23.2,0.00,0.00,6.67,28.0,0.00,0.17,0.00,0.17,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,28.8,26.3,2.50,0.00,0.00,6.88,0.63,1.25,1.25,0.00,0.00,0.00,23.8,4.38,0.63,1.88,26.3,0.63,0.00,0.00,24.4,0.00,0.00,0.63,0.63,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,20.0,16.0,4.00,0.80,0.00,3.20,0.00,1.60,0.00,0.00,0.00,0.00,10.4,3.60,6.00,1.60,13.2,0.80,3.20,0.40,11.2,0.00,1.20,0.80,0.80,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,29.6,28.6,1.00,1.00,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,19.6,2.20,7.80,2.20,25.0,1.20,0.00,0.20,22.4,0.20,0.00,0.20,0.40,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,53.6,51.7,1.91,1.01,0.90,11.8,2.13,1.01,0.00,0.00,0.00,0.00,34.2,7.30,12.1,8.99,40.7,2.25,0.45,0.11,44.5,0.34,0.90,0.79,0.90,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,32.6,31.9,0.69,0.69,0.17,3.45,0.86,0.17,0.00,0.00,0.00,0.00,21.9,3.10,7.59,26.0,4.14,1.90,0.00,0.00,25.7,0.34,1.21,0.86,1.03,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,51.5,45.2,6.36,0.30,0.00,12.7,0.00,1.82,0.00,0.00,0.00,0.00,33.0,8.48,10.0,13.6,28.8,2.42,6.06,0.00,36.1,0.61,0.91,0.91,2.12,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,58.8,55.0,3.80,0.80,0.00,4.60,1.00,0.00,0.00,0.00,0.00,0.00,46.2,1.00,11.6,48.6,4.40,2.20,3.00,0.00,51.2,0.20,1.00,0.40,0.80,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,56.3,55.3,1.05,1.05,0.00,11.6,2.11,1.58,0.00,0.00,0.00,0.00,47.9,1.58,6.84,7.37,47.4,1.05,0.00,0.53,50.5,0.53,1.05,1.05,0.00,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,47.4,45.4,1.96,1.30,0.11,7.28,0.54,0.98,0.00,0.00,0.00,0.00,34.2,6.20,6.96,7.28,35.7,2.17,0.43,0.54,38.6,0.00,0.54,0.87,0.87,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,29.4,28.3,1.10,0.00,0.20,9.00,0.00,0.80,0.40,0.00,0.00,0.00,23.4,4.50,1.50,6.30,21.0,0.90,0.60,0.50,24.1,0.10,0.20,1.10,1.30,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,33.0,26.0,7.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,2.00,6.00,3.00,26.0,0.00,0.00,4.00,27.0,0.00,1.00,0.00,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,23.8,21.6,2.22,0.22,0.00,5.11,0.00,0.22,0.00,0.00,0.00,0.00,14.0,4.44,5.33,4.44,12.2,4.00,0.22,0.44,14.9,0.22,0.44,1.33,0.67,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,27.0,27.0,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,3.00,4.00,19.0,4.00,3.00,0.00,0.00,18.0,0.00,2.00,0.00,1.00,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,40.8,40.8,0.00,0.00,0.00,12.5,0.83,0.00,0.00,0.00,0.00,0.00,30.4,6.25,4.17,11.3,26.7,1.67,0.00,0.83,33.8,0.00,0.00,2.08,1.67,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,32.0,20.7,11.3,1.67,0.00,2.33,1.33,0.00,0.00,0.00,0.00,0.00,4.33,3.33,24.3,2.67,20.3,0.00,0.00,5.00,16.0,0.00,1.00,0.00,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,29.2,26.6,2.60,1.20,0.00,5.80,1.00,0.00,0.00,0.00,0.00,0.00,16.2,5.60,7.40,4.20,19.6,2.20,1.40,0.20,21.4,0.00,1.20,0.40,0.40,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,51.8,46.7,5.17,2.33,0.17,11.3,1.67,0.83,2.50,0.00,0.00,0.00,37.5,5.00,9.33,11.5,36.7,2.83,0.33,0.17,45.7,0.00,0.17,0.50,0.33,Matches
