Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,0.08,0.00,0.00,0.60,0.30,0.00,0.23,0.45,0.68,0.00,0.00,0.08,8.12,2.33,2.26,50.8,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,0.09,0.00,0.00,1.32,1.75,0.00,1.14,0.79,1.32,0.09,0.00,0.00,9.47,0.26,0.96,21.4,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,0.11,0.00,0.00,0.96,0.23,0.00,1.81,1.41,0.73,0.06,0.06,0.00,10.1,1.75,0.96,64.6,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,0.13,0.00,0.00,0.51,0.76,0.00,1.01,1.27,1.39,0.00,0.00,0.00,12.5,0.38,0.51,42.9,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6.0,0.17,0.00,0.00,1.50,0.83,0.17,0.83,0.17,0.83,0.17,0.00,0.00,9.50,0.83,0.33,71.4,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,0.11,0.00,0.00,1.65,2.05,0.15,1.50,0.33,0.66,0.04,0.00,0.00,5.53,1.36,2.05,39.8,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,0.00,0.00,0.00,1.79,0.71,0.36,0.36,0.00,0.36,0.00,0.00,0.00,8.93,0.00,1.07,0.0,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,0.00,0.00,0.00,0.43,0.75,0.00,0.12,0.87,0.50,0.00,0.00,0.00,11.9,1.30,1.49,46.7,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,0.15,0.04,0.00,0.82,0.86,0.30,2.04,0.78,0.82,0.00,0.00,0.00,7.43,0.41,0.52,44.0,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,0.13,0.00,0.00,1.34,0.46,0.04,1.51,0.88,1.26,0.00,0.00,0.00,9.41,1.34,0.54,71.1,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,0.39,0.00,0.00,1.16,0.13,0.00,0.00,1.03,0.90,0.00,0.00,0.00,13.1,1.55,0.45,77.4,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,0.00,0.00,0.00,0.43,0.94,0.00,0.51,1.71,1.28,0.00,0.00,0.00,9.83,1.37,0.60,69.6,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,0.16,0.00,0.00,0.57,1.05,0.08,0.24,1.82,1.13,0.00,0.00,0.00,14.4,1.82,1.78,50.6,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,0.16,0.00,0.00,1.45,1.35,0.19,0.42,0.61,1.25,0.00,0.03,0.00,11.3,2.22,2.19,50.4,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,0.00,0.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,0.11,0.00,0.00,1.70,2.14,0.05,0.38,1.87,1.54,0.00,0.00,0.00,10.6,0.66,0.38,63.2,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,0.13,0.04,0.00,1.22,1.94,0.13,2.11,0.63,0.93,0.00,0.00,0.00,8.31,0.34,0.72,32.0,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,0.04,0.00,0.00,1.14,1.14,0.98,1.14,0.33,0.65,0.04,0.00,0.00,4.33,0.61,1.43,30.0,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,0.29,0.00,0.00,1.18,1.47,0.29,1.76,1.47,0.29,0.00,0.00,0.00,9.12,0.00,0.88,0.0,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,0.43,0.00,0.00,2.55,1.70,0.32,1.60,0.74,1.60,0.11,0.00,0.00,6.38,0.32,0.64,33.3,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,0.18,0.00,0.00,0.40,1.54,0.13,1.85,1.06,0.53,0.04,0.00,0.00,9.34,0.13,0.35,27.3,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9.0,0.11,0.00,0.00,1.11,0.44,0.00,0.22,1.00,0.44,0.00,0.00,0.00,15.3,0.67,0.67,50.0,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,0.15,0.00,0.00,0.49,0.37,0.00,0.09,0.80,0.55,0.00,0.00,0.00,12.7,2.71,1.05,72.1,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,0.13,0.00,0.00,0.73,0.68,0.09,0.09,2.01,1.03,0.00,0.04,0.00,14.1,1.41,1.15,55.0,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,0.10,0.00,0.00,1.47,0.89,0.10,0.52,1.31,2.09,0.00,0.00,0.00,11.9,0.63,0.52,54.5,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,0.00,0.00,0.00,1.02,0.91,0.00,0.57,0.80,0.91,0.23,0.00,0.00,6.36,0.11,0.45,20.0,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,0.16,0.00,0.00,0.97,0.97,0.08,1.29,0.97,1.05,0.00,0.00,0.00,5.00,0.16,0.24,40.0,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,0.07,0.00,0.00,0.70,0.63,0.00,0.14,0.91,0.98,0.00,0.00,0.00,11.5,0.49,0.98,33.3,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,0.10,0.00,0.00,1.68,1.83,0.20,1.29,0.45,0.74,0.00,0.00,0.00,6.19,0.10,0.54,15.4,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,0.17,0.00,0.00,1.41,0.47,0.03,0.44,1.04,1.38,0.00,0.00,0.00,9.33,0.51,0.47,51.7,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,0.38,0.00,0.00,1.54,1.54,0.77,0.77,0.38,1.15,0.00,0.00,0.00,3.85,3.08,3.46,47.1,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36.0,0.03,0.00,0.00,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.00,5.36,0.00,0.00,,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,0.00,0.00,0.00,0.80,1.60,0.80,0.40,0.80,0.00,0.00,0.00,0.00,3.20,0.40,0.80,33.3,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,0.05,0.00,0.00,0.82,2.93,0.14,0.58,0.87,0.53,0.00,0.00,0.00,8.22,0.72,1.25,36.6,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,0.40,0.00,0.00,1.20,1.20,0.00,3.20,0.80,0.40,0.00,0.00,0.00,10.4,1.20,0.80,60.0,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16.0,0.06,0.00,0.00,0.94,1.31,0.13,0.13,0.81,1.19,0.00,0.06,0.06,14.8,2.44,1.63,60.0,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,0.34,0.00,0.00,1.93,2.27,0.85,1.59,0.57,0.57,0.06,0.00,0.00,5.06,1.87,3.01,38.4,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,0.00,0.00,0.00,2.78,1.67,0.00,0.00,1.67,1.11,0.00,0.00,0.00,6.67,0.00,0.56,0.0,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38.0,0.03,0.00,0.00,0.00,0.16,0.00,0.08,0.00,0.00,0.00,0.00,0.03,5.42,0.00,0.00,,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,0.17,0.00,0.00,0.64,0.30,0.04,0.25,1.14,0.47,0.00,0.04,0.00,13.2,2.58,1.19,68.5,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,0.06,0.00,0.00,0.74,0.45,0.00,2.39,1.82,0.68,0.00,0.06,0.00,8.75,0.57,0.45,55.6,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,0.04,0.00,0.00,0.75,0.71,0.04,1.96,1.41,1.06,0.00,0.00,0.00,10.5,0.63,0.63,50.0,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,0.43,0.11,0.00,1.40,1.61,0.00,0.00,1.61,0.86,0.00,0.00,0.00,11.5,0.86,1.29,40.0,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,0.13,0.00,0.00,0.97,0.50,0.60,1.07,0.16,0.09,0.00,0.00,0.00,2.63,2.04,1.88,52.0,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,10.0,3.33,3.33,0.00,0.00,0.00,0.00,0.00,3.33,0.0,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,0.18,0.00,0.00,0.89,0.76,0.11,0.26,1.29,1.05,0.00,0.03,0.00,15.2,2.08,0.87,70.5,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,0.06,0.00,0.00,0.70,1.71,0.34,2.41,0.49,0.73,0.00,0.00,0.00,7.59,0.46,0.76,37.5,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,0.10,0.00,0.00,0.98,0.49,0.00,1.76,1.67,1.47,0.00,0.10,0.00,8.63,0.20,0.88,18.2,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,0.24,0.00,0.00,1.53,0.73,0.00,2.26,1.45,1.77,0.00,0.08,0.00,11.6,0.40,0.65,38.5,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,0.12,0.04,0.00,0.99,2.06,0.53,1.60,0.45,0.82,0.00,0.00,0.00,5.64,0.70,1.28,35.4,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,0.00,0.00,0.00,0.67,0.00,0.00,0.00,1.33,0.67,0.00,0.00,0.00,12.7,1.33,2.00,40.0,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,0.00,0.00,0.00,0.37,0.19,0.00,0.19,0.00,0.93,0.00,0.00,0.00,10.2,0.74,1.67,30.8,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,0.10,0.00,0.00,1.13,0.62,0.10,1.03,0.62,0.77,0.00,0.05,0.00,8.67,0.72,0.67,51.9,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,0.15,0.00,0.00,1.41,1.12,0.34,3.30,0.63,1.55,0.05,0.00,0.00,8.40,0.49,0.87,35.7,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,0.16,0.00,0.00,1.30,0.65,0.00,0.12,1.50,0.69,0.00,0.00,0.00,12.2,1.71,1.26,57.5,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,0.00,0.00,0.00,1.23,1.75,0.00,2.54,0.53,0.88,0.00,0.00,0.00,6.58,0.35,1.58,18.2,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,0.06,0.00,0.00,0.97,1.59,0.45,2.33,0.17,0.51,0.06,0.00,0.00,6.65,0.63,0.80,44.0,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,0.10,0.00,0.00,1.28,0.49,0.05,2.02,1.63,1.87,0.00,0.00,0.00,11.5,0.94,1.43,39.6,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,0.22,0.00,0.00,0.87,0.43,0.07,0.22,1.23,0.51,0.00,0.00,0.00,8.62,1.09,0.65,62.5,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,0.24,0.00,0.00,1.44,1.44,0.10,3.13,1.44,1.73,0.00,0.00,0.00,9.28,0.63,0.63,50.0,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,0.05,0.00,0.00,0.56,0.93,0.84,3.32,0.47,0.37,0.00,0.00,0.00,7.71,0.00,0.14,0.0,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,0.17,0.00,0.00,0.95,0.64,0.06,0.29,1.59,1.45,0.00,0.00,0.00,14.0,0.81,0.55,59.6,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,0.14,0.00,0.00,0.86,0.50,0.05,0.00,1.35,1.04,0.00,0.00,0.00,12.9,1.53,0.68,69.4,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,0.00,0.45,0.00,0.91,1.36,0.00,0.00,1.82,0.45,0.00,0.00,0.00,7.73,0.45,1.82,20.0,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,0.08,0.00,0.00,0.50,0.29,0.03,0.05,0.79,0.58,0.00,0.00,0.00,11.5,1.97,1.18,62.5,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,0.12,0.00,0.00,0.86,0.93,0.54,1.32,0.86,0.89,0.00,0.00,0.00,5.95,1.28,1.71,42.9,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,0.00,0.00,0.00,0.67,0.53,0.00,0.53,1.47,1.60,0.00,0.00,0.00,9.73,2.00,1.73,53.6,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,0.19,0.00,0.00,1.67,1.07,0.00,0.26,1.19,1.37,0.00,0.00,0.00,10.8,0.81,0.85,48.9,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,0.00,0.00,0.00,0.39,0.39,0.00,0.20,1.57,0.78,0.00,0.00,0.00,12.7,1.96,1.37,58.8,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,0.00,0.00,0.00,1.29,1.29,0.00,0.97,0.00,0.65,0.00,0.00,0.00,4.84,6.45,6.45,50.0,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,0.11,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,0.00,0.00,0.00,1.30,0.87,0.00,0.43,2.17,3.48,0.00,0.00,0.00,16.5,0.87,1.30,40.0,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,0.45,0.00,0.00,2.24,0.83,0.32,3.78,1.28,1.41,0.00,0.00,0.06,7.88,0.38,1.09,26.1,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,0.00,0.00,0.00,0.00,0.00,0.63,1.88,1.25,1.88,0.00,0.00,0.00,11.9,0.00,0.63,0.0,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,0.29,0.00,0.00,1.00,2.14,0.00,0.57,2.00,1.57,0.00,0.00,0.00,8.57,0.86,0.86,50.0,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,0.17,0.00,0.00,0.48,1.00,0.10,0.14,0.90,0.62,0.00,0.00,0.00,13.1,2.24,1.66,57.5,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,0.50,0.00,0.00,1.50,0.25,0.00,7.25,1.00,1.00,0.00,0.00,0.00,9.75,1.00,0.25,80.0,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,0.27,0.00,0.00,2.00,2.00,0.00,0.27,2.13,2.27,0.00,0.00,0.00,17.1,1.67,1.93,46.3,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,0.00,0.00,0.00,0.49,0.98,0.00,0.00,0.73,0.49,0.00,0.00,0.00,16.1,4.15,0.49,89.5,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,0.36,0.00,0.00,1.67,1.19,0.00,0.00,0.71,1.31,0.00,0.12,0.00,14.5,0.12,0.24,33.3,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,0.16,0.00,0.00,0.11,0.11,0.00,0.00,0.05,0.00,0.00,0.05,0.00,6.16,0.00,0.00,,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,0.23,0.00,0.00,2.02,0.99,0.03,0.50,1.78,1.40,0.00,0.00,0.00,13.3,0.94,0.85,52.5,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,0.15,0.00,0.00,1.47,1.12,0.00,3.40,1.12,1.52,0.00,0.00,0.00,9.80,0.66,0.46,59.1,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,0.45,0.00,0.00,0.91,0.45,0.00,0.45,2.73,0.91,0.00,0.00,0.00,13.2,0.91,0.91,50.0,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,0.67,0.00,0.00,0.67,1.33,0.00,2.00,0.00,1.33,0.00,0.00,0.00,6.00,0.67,0.67,50.0,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,0.00,0.00,0.00,1.82,4.55,0.91,0.00,0.91,0.91,0.00,0.00,0.00,6.36,2.73,3.64,42.9,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,0.00,0.00,0.00,1.59,1.93,0.23,3.07,0.80,0.80,0.11,0.11,0.00,8.30,0.57,1.02,35.7,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,0.20,0.00,0.00,0.88,1.18,0.20,2.94,0.69,0.88,0.00,0.00,0.00,8.33,0.59,0.59,50.0,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,0.12,0.00,0.00,0.76,0.68,0.08,0.80,1.12,0.92,0.00,0.04,0.00,13.1,1.29,1.53,45.7,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,0.12,0.00,0.00,0.76,0.50,0.06,2.64,0.85,1.17,0.00,0.00,0.00,13.4,0.47,0.65,42.1,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,0.31,0.00,0.00,1.79,1.88,1.31,0.57,0.35,0.26,0.00,0.00,0.00,3.62,1.35,2.27,37.3,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,0.07,0.00,0.00,0.57,1.35,0.00,2.55,1.21,1.91,0.00,0.00,0.00,10.5,0.64,0.21,75.0,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,0.13,0.00,0.00,0.99,0.42,0.03,0.03,0.73,0.70,0.00,0.00,0.00,9.23,1.73,0.99,63.5,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.43,0.00,0.00,0.00,8.26,0.00,1.30,0.0,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,0.13,0.00,0.00,0.98,1.15,0.38,3.42,0.60,0.98,0.04,0.00,0.00,9.70,0.85,1.28,40.0,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,0.10,0.00,0.00,1.36,0.83,1.12,0.34,0.34,0.58,0.00,0.00,0.00,4.71,5.29,4.47,54.2,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,0.00,0.00,0.00,1.74,3.04,0.00,1.30,0.87,0.00,0.00,0.00,0.00,5.22,0.87,0.43,66.7,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,0.15,0.00,0.00,1.67,1.52,0.00,1.06,0.30,0.61,0.00,0.00,0.00,7.73,0.45,1.97,18.8,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,0.00,0.00,0.00,0.63,0.70,0.00,2.19,0.55,0.70,0.00,0.00,0.00,7.97,0.31,1.02,23.5,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,0.00,0.00,0.00,0.53,2.63,0.53,0.00,0.00,0.53,0.00,0.00,0.00,5.79,0.00,0.00,,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,0.37,0.00,0.00,2.46,2.05,1.48,0.33,0.16,0.37,0.12,0.00,0.00,4.18,2.50,3.36,42.7,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,0.00,0.00,0.00,7.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,0.24,0.00,0.00,1.03,0.51,0.08,0.36,1.82,1.23,0.00,0.00,0.00,15.1,2.92,1.78,62.2,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,0.40,0.00,0.00,1.60,2.40,0.00,3.20,0.40,2.40,0.00,0.00,0.00,11.6,0.40,0.40,50.0,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,0.00,0.00,0.00,0.43,1.59,0.58,2.32,0.87,0.72,0.00,0.00,0.00,6.23,0.29,2.17,11.8,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,0.03,0.00,0.00,0.92,0.74,0.00,1.36,1.36,1.51,0.00,0.00,0.03,11.4,1.51,1.36,52.6,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,0.40,0.00,0.00,1.90,1.67,0.16,0.40,1.35,1.43,0.00,0.16,0.00,9.68,0.56,0.40,58.3,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,0.25,0.12,0.06,1.96,0.84,0.03,0.34,1.86,2.39,0.03,0.03,0.00,17.3,2.48,1.49,62.5,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,0.00,0.00,0.00,0.00,1.25,0.00,0.63,1.25,2.50,0.00,0.00,0.00,6.88,0.00,0.00,,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,0.17,0.00,0.00,2.48,1.16,1.65,0.99,0.17,0.25,0.08,0.00,0.00,4.71,2.23,3.39,39.7,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,10.0,5.00,0.00,100.0,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,0.22,0.00,0.00,1.05,1.72,0.07,0.41,1.50,1.35,0.00,0.00,0.00,12.1,0.26,0.45,36.8,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,0.27,0.00,0.00,0.78,0.78,0.00,2.53,1.32,1.13,0.00,0.04,0.00,9.07,0.43,0.39,52.4,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0.0,0,0,,0,,,,,,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,0.17,0.00,0.00,1.55,1.44,0.00,0.40,1.49,1.67,0.00,0.00,0.00,11.5,0.86,1.03,45.5,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32.0,0.09,0.00,0.00,0.47,0.53,0.03,0.06,1.66,0.63,0.00,0.03,0.00,11.0,1.91,0.97,66.3,Matches
