Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
115,Steve Cook\Steve-Cook,eng ENG,DF,Bournemouth,26,1991,34,2767,81,80.9,30.7,1.01,,0.94,0.10,,0.10,1.15,1.21,1.73,-0.52,-0.52,-0.52,1.07,1.66,-0.60,-0.59,-0.92,Matches
116,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,Arsenal,26,1991,7,169,24,4.9,1.9,0.53,,0.00,3.16,,6.32,2.14,1.05,3.16,-2.11,-2.13,-2.88,1.21,2.37,-1.16,-1.25,-1.68,Matches
117,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,28,1989,38,3420,90,100.0,38.0,1.00,,1.00,0.00,,0.00,1.42,0.95,1.03,-0.08,-0.08,,0.91,1.27,-0.36,-0.36,,Matches
118,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Chelsea,25,1992,35,3150,90,92.1,35.0,1.00,,1.00,0.00,,0.00,1.89,1.60,0.97,0.63,+0.63,-0.04,1.45,0.85,0.60,+0.60,-0.10,Matches
119,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Liverpool,25,1992,14,1109,79,32.4,12.3,1.06,,0.41,0.08,,0.08,1.79,2.36,1.14,1.22,+1.22,+0.01,1.80,0.96,0.85,+0.84,-0.20,Matches
120,Martin Cranie\Martin-Cranie,eng ENG,DFMF,Huddersfield,30,1986,3,180,60,5.3,2.0,1.00,,0.50,0.50,,6.50,1.00,0.00,3.50,-3.50,-3.50,-2.86,0.75,2.45,-1.70,-1.71,-1.22,Matches
121,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,27,1989,36,3069,85,89.7,34.1,1.03,,0.88,0.03,,0.03,1.14,1.32,1.76,-0.44,-0.44,+0.84,1.04,1.48,-0.44,-0.44,+0.94,Matches
122,Peter Crouch\Peter-Crouch,eng ENG,FW,Stoke City,36,1981,31,1567,51,45.8,17.4,0.80,,0.57,0.98,,0.23,0.77,1.03,1.55,-0.52,-0.52,+0.65,1.18,1.77,-0.59,-0.59,+0.01,Matches
123,Josh Cullen\Josh-Cullen,ie IRL,FWMF,West Ham,21,1996,2,8,4,0.2,0.1,0.00,,0.00,20.0,,120.0,2.00,0.00,0.00,0.00,0.00,+0.53,0.00,4.00,-3.00,-4.68,-4.14,Matches
124,James Daly\James-Daly,eng ENG,FW,Crystal Palace,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
125,Charlie Daniels\Charlie-Daniels,eng ENG,DFMF,Bournemouth,30,1986,35,3002,86,87.8,33.4,1.02,,0.90,0.03,,0.03,1.14,1.08,1.50,-0.42,-0.42,+0.01,1.07,1.54,-0.47,-0.47,-0.45,Matches
126,Danilo\Danilo,br BRA,DF,Manchester City,26,1991,23,1349,59,39.4,15.0,0.87,,0.73,0.67,,0.87,2.48,2.67,0.73,1.93,+1.93,-0.24,2.01,0.79,1.23,+1.24,-0.44,Matches
127,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,30,1987,17,1435,84,42.0,15.9,1.01,,0.94,0.06,,0.13,0.82,1.01,1.64,-0.63,-0.63,-0.63,1.33,1.21,0.12,+0.12,-0.05,Matches
128,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,26,1990,10,900,90,26.3,10.0,1.00,,1.00,0.00,,2.50,0.80,1.00,1.50,-0.50,-0.50,-0.39,1.07,1.59,-0.53,-0.53,-0.39,Matches
129,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,27,1989,8,444,56,13.0,4.9,1.02,,0.82,0.61,,1.84,2.13,1.02,0.61,0.41,+0.41,-0.74,1.12,1.08,0.04,+0.03,-0.49,Matches
130,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,24,1993,29,2324,80,68.0,25.8,1.01,,0.93,0.12,,0.27,2.00,1.82,0.78,1.05,+1.05,+0.14,1.78,0.81,0.97,+0.97,+0.26,Matches
131,Tom Davies\Tom-Davies,eng ENG,MF,Everton,19,1998,33,1900,58,55.6,21.1,0.95,,0.38,0.62,,0.09,1.42,1.28,1.09,0.19,+0.19,+1.26,1.02,1.16,-0.13,-0.13,+0.33,Matches
132,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,32,1985,23,1521,66,44.5,16.9,1.01,,0.65,0.36,,0.30,1.00,0.95,1.24,-0.30,-0.30,+0.37,1.16,1.21,-0.05,-0.05,+0.17,Matches
133,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,27,1990,28,2510,90,73.4,27.9,1.00,,0.93,0.00,,0.04,0.96,0.86,1.40,-0.54,-0.54,+0.45,0.92,1.25,-0.33,-0.33,+0.09,Matches
134,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,26,1991,37,3073,83,89.9,34.1,1.06,,0.65,0.03,,0.03,2.62,2.73,0.65,2.08,+2.08,0.00,2.11,0.55,1.57,+1.56,+0.60,Matches
135,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Arsenal,32,1985,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
136,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,29,1988,29,1844,64,53.9,20.5,0.98,,0.63,0.44,,0.05,0.97,1.12,1.37,-0.24,-0.24,+0.61,1.33,1.30,0.03,+0.03,+0.68,Matches
137,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Bournemouth,34,1982,24,1088,45,31.8,12.1,0.91,,0.17,1.07,,0.17,0.75,1.49,1.74,-0.25,-0.25,+0.25,1.16,1.63,-0.47,-0.48,-0.08,Matches
138,Steven Defour\Steven-Defour,be BEL,MF,Burnley,29,1988,24,1997,83,58.4,22.2,1.08,,0.54,0.00,,0.00,1.42,0.81,0.77,0.05,+0.05,+0.30,0.81,1.23,-0.42,-0.42,-0.15,Matches
139,Damien Delaney\Damien-Delaney,ie IRL,DF,Crystal Palace,36,1981,2,96,48,2.8,1.1,0.91,,0.91,0.91,,7.27,0.00,0.00,4.55,-4.55,-4.69,-4.55,0.55,2.55,-2.00,-2.13,-2.34,Matches
140,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,27,1989,22,1741,79,50.9,19.3,1.09,,0.78,0.05,,0.16,2.64,2.85,0.88,1.97,+1.96,-0.23,2.26,0.56,1.69,+1.68,+0.37,Matches
141,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,30,1987,28,1879,67,54.9,20.9,1.00,,0.38,0.33,,0.10,1.93,1.96,1.00,0.96,+0.96,-0.09,1.64,1.00,0.63,+0.63,-0.58,Matches
142,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,28,1988,33,1820,55,53.2,20.2,0.89,,0.74,0.74,,0.10,0.82,0.69,1.68,-0.99,-0.99,-0.43,0.73,1.48,-0.75,-0.75,-0.42,Matches
143,Mike van der Hoorn\Mike-van-der-Hoorn,nl NED,DF,Swansea City,24,1992,24,1944,81,56.8,21.6,1.11,,0.74,0.00,,0.60,1.00,0.79,1.25,-0.46,-0.46,+0.63,0.84,1.46,-0.62,-0.61,+0.30,Matches
144,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FWMF,Watford,23,1994,7,435,62,12.7,4.8,1.04,,0.00,0.42,,0.00,1.43,0.63,0.63,0.00,0.00,+0.60,0.96,0.92,0.04,+0.03,+0.36,Matches
145,Fousseni Diabaté\Fousseni-Diabate,ml MLI,MFFW,Leicester City,21,1995,14,587,42,17.2,6.5,0.77,,0.15,1.38,,0.15,0.93,1.69,1.85,-0.15,-0.15,-0.06,1.31,1.43,-0.12,-0.13,-0.07,Matches
146,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,30,1987,31,2041,66,59.7,22.7,1.01,,0.62,0.35,,0.26,1.32,1.15,1.19,-0.04,-0.04,+0.41,1.21,1.41,-0.20,-0.20,+0.08,Matches
147,Grady Diangana\Grady-Diangana,eng ENG,MF,West Ham,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
148,Brahim Díaz\Brahim-Diaz,es ESP,FWMF,Manchester City,17,1999,5,55,11,1.6,0.6,0.00,,0.00,8.33,,8.33,2.60,3.33,1.67,1.67,+1.64,-0.45,1.83,1.67,0.33,+0.33,-1.19,Matches
149,Eric Dier\Eric-Dier,eng ENG,MFDF,Tottenham,23,1994,34,2824,83,82.6,31.4,1.02,,0.86,0.06,,0.10,2.06,1.88,0.96,0.92,+0.92,-0.43,1.83,0.83,1.00,+1.00,+0.66,Matches
150,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,26,1991,14,1260,90,36.8,14.0,1.00,,1.00,0.00,,0.07,1.79,1.93,0.71,1.21,+1.21,+0.01,1.86,0.69,1.16,+1.16,+0.30,Matches
151,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,26,1991,12,994,83,29.1,11.0,1.00,,1.00,0.09,,0.18,1.08,1.18,1.64,-0.45,-0.45,+0.07,1.25,1.11,0.14,+0.14,+0.40,Matches
152,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,24,1993,37,3324,90,97.2,36.9,1.00,,0.98,0.00,,0.00,1.11,1.19,1.71,-0.51,-0.51,+0.42,1.19,1.47,-0.28,-0.28,0.00,Matches
153,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leicester City,26,1991,11,769,70,22.5,8.5,0.82,,0.71,0.47,,2.12,1.09,1.18,1.65,-0.47,-0.47,-0.47,1.19,1.19,0.00,0.00,+0.09,Matches
154,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Chelsea,27,1990,12,527,44,15.4,5.9,0.85,,0.51,1.19,,1.36,2.17,1.69,1.19,0.51,+0.51,-0.14,1.51,0.90,0.61,+0.62,+0.02,Matches
155,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,28,1989,12,1080,90,31.6,12.0,1.00,,1.00,0.00,,0.08,1.58,1.25,0.92,0.33,+0.33,+0.79,1.27,1.12,0.15,+0.15,+0.56,Matches
156,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,25,1992,37,3292,89,96.3,36.6,1.01,,0.96,0.00,,0.00,1.00,0.87,1.42,-0.55,-0.55,-0.55,0.94,1.30,-0.36,-0.36,-0.20,Matches
157,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,25,1991,20,1602,80,46.8,17.8,1.07,,0.96,0.06,,0.11,1.30,1.07,1.01,0.06,+0.06,+0.50,1.19,1.40,-0.21,-0.22,+0.03,Matches
158,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,25,1991,38,3420,90,100.0,38.0,1.00,,1.00,0.00,,0.00,1.05,0.89,1.42,-0.53,-0.53,,0.96,1.31,-0.35,-0.35,,Matches
159,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,29,1987,24,1307,54,38.2,14.5,1.10,,0.21,0.55,,0.48,1.08,0.83,1.38,-0.55,-0.55,+0.30,0.87,1.48,-0.61,-0.61,+0.22,Matches
160,Ederson\Ederson,br BRA,GK,Manchester City,23,1993,36,3194,89,93.4,35.5,1.01,,0.99,0.00,,0.03,2.62,2.79,0.73,2.06,+2.06,-0.33,2.14,0.61,1.53,+1.53,+0.38,Matches
161,Tom Edwards\Tom-Edwards,eng ENG,DF,Stoke City,18,1999,6,481,80,14.1,5.3,1.13,,0.75,0.00,,1.13,0.67,1.13,2.83,-1.70,-1.68,-0.95,1.19,2.23,-1.04,-1.02,-0.49,Matches
162,Rob Elliot\Rob-Elliot,ie IRL,GK,Newcastle Utd,31,1986,16,1440,90,42.1,16.0,1.00,,1.00,0.00,,0.38,1.06,0.88,1.31,-0.44,-0.44,-0.39,1.03,1.37,-0.34,-0.34,-0.18,Matches
163,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,25,1992,13,867,67,25.4,9.6,1.15,,0.52,0.21,,1.15,1.92,1.88,1.25,0.63,+0.62,+0.02,1.58,1.32,0.26,+0.26,-0.12,Matches
164,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,25,1992,37,3218,87,94.1,35.8,1.03,,0.81,0.00,,0.00,2.05,1.98,0.92,1.06,+1.06,+1.06,1.77,0.86,0.91,+0.91,+0.41,Matches
165,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,29,1988,28,2270,81,66.4,25.2,1.03,,0.87,0.08,,0.04,0.61,0.83,1.55,-0.71,-0.71,-0.17,0.97,1.19,-0.22,-0.22,+0.38,Matches
166,Patrice Evra\Patrice-Evra,fr FRA,DF,West Ham,36,1981,5,228,46,6.7,2.5,1.20,,0.40,0.80,,2.80,0.80,1.20,4.00,-2.80,-2.76,-2.40,0.40,2.80,-2.40,-2.39,-1.98,Matches
167,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,32,1985,38,3420,90,100.0,38.0,1.00,,1.00,0.00,,0.00,0.87,0.74,1.47,-0.74,-0.74,,0.80,1.54,-0.74,-0.74,,Matches
168,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,30,1987,32,2307,72,67.5,25.6,0.98,,0.59,0.27,,0.16,1.72,1.56,1.02,0.55,+0.55,-0.26,1.56,0.84,0.72,+0.72,+0.36,Matches
169,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,29,1987,16,683,43,20.0,7.6,0.66,,0.53,1.45,,0.00,2.44,2.37,0.13,2.24,+2.24,+1.48,1.88,0.84,1.04,+1.16,+0.86,Matches
170,Kiko Femenía\Kiko-Femenia,es ESP,DFMF,Watford,26,1991,23,1713,74,50.1,19.0,1.00,,0.68,0.21,,0.05,1.17,1.42,1.74,-0.32,-0.32,+0.42,1.26,1.54,-0.28,-0.28,0.00,Matches
171,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,27,1990,20,1397,70,40.8,15.5,0.97,,0.65,0.32,,0.26,0.80,0.77,1.68,-0.90,-0.90,-0.28,0.75,1.64,-0.88,-0.88,-0.23,Matches
172,Nathan Ferguson\Nathan-Ferguson,eng ENG,DF,West Brom,16,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
173,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,21,1996,14,845,60,24.7,9.4,0.96,,0.32,0.53,,0.53,0.86,1.17,2.13,-0.96,-0.96,-0.57,0.74,2.18,-1.44,-1.44,-1.19,Matches
174,Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,28,1989,30,2676,89,78.2,29.7,1.01,,0.98,0.00,,0.13,0.93,0.81,1.48,-0.67,-0.67,+0.30,0.75,1.58,-0.83,-0.83,-0.39,Matches
175,Fernandinho\Fernandinho,br BRA,MF,Manchester City,32,1985,34,2881,85,84.2,32.0,1.03,,0.88,0.03,,0.00,2.59,2.78,0.75,2.03,+2.03,-0.31,2.12,0.56,1.56,+1.56,+0.35,Matches
176,Sam Field\Sam-Field,eng ENG,MF,West Brom,19,1998,10,537,54,15.7,6.0,1.17,,0.17,0.50,,1.17,0.91,0.83,1.17,-0.33,-0.34,+0.38,0.87,1.10,-0.23,-0.24,+0.13,Matches
177,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,25,1991,37,2763,75,80.8,30.7,1.04,,0.39,0.16,,0.03,2.00,2.38,1.04,1.34,+1.34,+0.65,1.92,0.90,1.02,+1.01,+0.18,Matches
178,Jon Flanagan\Jon-Flanagan,eng ENG,DF,Liverpool,24,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
179,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,33,1984,27,2219,82,64.9,24.7,1.01,,0.77,0.08,,0.32,1.07,1.05,1.98,-0.93,-0.93,-0.18,1.04,1.49,-0.44,-0.44,+0.44,Matches
180,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,17,2000,5,49,10,1.4,0.5,0.00,,0.00,10.0,,16.0,3.00,8.00,2.00,6.00,+5.51,+3.48,4.80,0.40,4.40,+4.47,+3.00,Matches
181,Michael Folivi\Michael-Folivi,eng ENG,FW,Watford,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
182,José Fonte\Jose-Fonte,pt POR,DF,West Ham,33,1983,8,688,86,20.1,7.6,1.05,,0.79,0.00,,0.66,1.13,1.18,1.45,-0.26,-0.26,+0.33,0.93,1.26,-0.32,-0.32,+0.28,Matches
183,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,29,1988,20,1800,90,52.6,20.0,1.00,,1.00,0.00,,0.90,0.95,1.00,1.50,-0.50,-0.50,0.00,1.21,1.21,0.01,0.00,+0.31,Matches
184,Ben Foster\Ben-Foster,eng ENG,GK,West Brom,34,1983,37,3330,90,97.4,37.0,1.00,,1.00,0.00,,0.00,0.81,0.81,1.49,-0.68,-0.68,-0.68,0.92,1.26,-0.34,-0.34,+0.36,Matches
185,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Crystal Palace,19,1998,21,1596,76,46.7,17.7,0.96,,0.85,0.23,,0.51,0.81,0.68,1.69,-1.02,-1.02,-1.41,1.44,1.37,0.07,+0.07,-0.14,Matches
186,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,19,1998,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
187,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,32,1985,32,2705,85,79.1,30.1,1.03,,0.93,0.03,,0.00,1.22,1.20,1.56,-0.37,-0.37,+0.26,1.19,1.61,-0.42,-0.42,-0.03,Matches
188,Ryan Fraser\Ryan-Fraser,sco SCO,MFDF,Bournemouth,23,1994,26,2004,77,58.6,22.3,1.03,,0.67,0.13,,0.40,1.12,1.12,1.70,-0.58,-0.58,-0.39,1.16,1.44,-0.28,-0.28,+0.33,Matches
189,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,31,1986,25,1921,77,56.2,21.3,0.99,,0.94,0.19,,0.52,1.28,1.60,1.64,-0.05,-0.05,+0.13,1.17,1.36,-0.19,-0.19,-0.25,Matches
190,Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,23,1994,2,19,10,0.6,0.2,0.00,,0.00,10.0,,15.0,1.00,0.00,0.00,0.00,0.00,+0.74,0.00,2.50,-2.50,-2.80,-2.07,Matches
191,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Everton,26,1991,4,121,30,3.5,1.3,0.77,,0.00,2.31,,2.31,1.25,1.54,1.54,0.00,0.00,+0.38,0.77,1.00,-0.23,-0.24,+0.04,Matches
192,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,25,1991,28,1081,39,31.6,12.0,0.92,,0.25,1.42,,0.83,0.86,1.08,1.42,-0.33,-0.33,+0.24,1.07,1.10,-0.04,-0.04,+0.15,Matches
193,Ali Gabr\Ali-Gabr,eg EGY,DF,West Brom,28,1989,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
194,Jesús Gámez\Jesus-Gamez,es ESP,DF,Newcastle Utd,32,1985,2,98,49,2.9,1.1,0.91,,0.91,0.91,,8.18,1.50,0.91,0.00,0.91,+0.92,+1.16,1.18,1.09,0.18,+0.14,+0.39,Matches
195,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,27,1989,33,2751,83,80.4,30.6,1.05,,0.78,0.03,,0.03,1.33,1.24,1.37,-0.13,-0.13,+1.21,1.06,1.26,-0.20,-0.20,+0.43,Matches
196,Luke Garbutt\Luke-Garbutt,eng ENG,DFMF,Everton,24,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
197,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,26,1990,35,1958,56,57.3,21.8,1.06,,0.37,0.55,,0.05,1.06,0.87,1.42,-0.55,-0.55,-0.80,1.09,1.46,-0.37,-0.37,-0.32,Matches
198,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,25,1992,1,90,90,2.6,1.0,1.00,,1.00,0.00,,1.00,3.00,1.00,0.00,1.00,+1.00,0.00,0.90,0.70,0.20,+0.16,-0.75,Matches
199,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,26,1990,37,3330,90,97.4,37.0,1.00,,1.00,0.00,,0.00,2.11,1.81,0.76,1.05,+1.05,+0.05,1.52,1.05,0.47,+0.47,+0.30,Matches
200,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,27,1989,33,2827,86,82.7,31.4,1.02,,0.86,0.03,,0.00,0.73,0.73,1.40,-0.67,-0.67,-0.06,0.93,1.23,-0.30,-0.30,+0.29,Matches
201,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,30,1986,16,388,24,11.3,4.3,0.23,,0.23,3.49,,0.47,1.50,1.63,0.93,0.70,+0.70,+0.10,1.93,1.05,0.88,+0.92,+0.64,Matches
202,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,30,1986,13,613,47,17.9,6.8,0.88,,0.29,1.03,,0.00,1.54,1.76,1.03,0.74,+0.73,+0.12,1.65,0.91,0.74,+0.74,+0.16,Matches
203,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,24,1992,3,200,67,5.8,2.2,0.91,,0.91,0.45,,12.7,1.00,0.45,2.27,-1.82,-1.80,-1.35,1.14,1.18,-0.05,-0.03,+0.34,Matches
204,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,36,1981,24,2128,89,62.2,23.6,1.02,,0.97,0.00,,0.38,1.08,1.36,1.69,-0.34,-0.34,+0.50,1.20,1.50,-0.29,-0.29,-0.03,Matches
205,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,20,1997,23,1902,83,55.6,21.1,1.00,,1.00,0.09,,0.28,1.96,2.23,1.04,1.18,+1.18,-0.06,1.84,0.91,0.92,+0.92,-0.12,Matches
206,Jon Gorenc Stanković\Jon-Gorenc-Stankovic,si SVN,DFMF,Huddersfield,21,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
207,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,27,1990,28,1947,70,56.9,21.6,0.97,,0.88,0.32,,0.46,1.25,1.39,1.90,-0.51,-0.51,-0.20,1.16,1.55,-0.38,-0.38,+0.08,Matches
208,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,34,1983,3,270,90,7.9,3.0,1.00,,1.00,0.00,,8.67,0.33,1.00,2.33,-1.33,-1.33,-0.50,1.03,1.50,-0.47,-0.46,+0.14,Matches
209,Andre Gray\Andre-Gray,eng ENG,FW,Watford,26,1991,31,1498,48,43.8,16.6,0.96,,0.24,0.90,,0.42,1.00,1.14,1.81,-0.66,-0.66,-0.24,1.19,1.56,-0.36,-0.36,-0.14,Matches
210,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,21,1996,35,1697,48,49.6,18.9,0.90,,0.32,0.95,,0.16,1.29,1.32,1.85,-0.53,-0.53,-0.84,1.07,1.38,-0.30,-0.31,-0.46,Matches
211,Robert Green\Robert-Green,eng ENG,GK,Huddersfield,37,1980,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
212,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,26,1991,38,2928,77,85.6,32.5,1.08,,0.34,0.09,,0.00,1.05,1.05,1.42,-0.37,-0.37,+1.09,1.01,1.16,-0.15,-0.15,+1.45,Matches
213,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,21,1996,3,16,5,0.5,0.2,0.00,,0.00,15.0,,15.0,2.00,0.00,0.00,0.00,0.00,-1.22,0.50,1.00,-1.00,-1.11,-2.09,Matches
214,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,26,1990,30,1517,51,44.4,16.9,0.89,,0.53,0.89,,0.24,2.60,2.60,0.83,1.78,+1.78,-0.54,1.95,0.74,1.21,+1.22,-0.51,Matches
215,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,23,1674,73,48.9,18.6,1.02,,0.86,0.22,,0.54,0.96,0.70,1.51,-0.81,-0.81,-0.03,0.97,1.36,-0.39,-0.39,+0.32,Matches
216,Massadio Haïdara\Massadio-Haidara,ml MLI,FWMF,Newcastle Utd,24,1992,1,4,4,0.1,0.0,0,,0,1,,6,3.00,0,0,0,0.00,+0.21,0.0,0.0,0.0,-0.64,-0.40,Matches
217,Sead Haksabanović\Sead-Haksabanovic,me MNE,FWMF,West Ham,18,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
218,Ben Hamer\Ben-Hamer,eng ENG,GK,Leicester City,29,1987,4,275,69,8.0,3.1,0.97,,0.97,0.32,,9.35,0.25,0.00,2.26,-2.26,-2.29,-2.38,0.61,1.55,-0.94,-0.96,-0.97,Matches
219,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,17,2000,1,21,21,0.6,0.2,0.00,,0.00,5.00,,20.0,3.00,0.00,0.00,0.00,0.00,+0.66,0.50,0.50,0.00,-0.02,+0.33,Matches
220,Joe Hart\Joe-Hart,eng ENG,GK,West Ham,30,1987,19,1710,90,50.0,19.0,1.00,,1.00,0.00,,0.84,0.79,0.95,2.05,-1.11,-1.11,-1.16,0.92,1.46,-0.55,-0.55,-0.02,Matches
221,Jakob Haugaard\Jakob-Haugaard,dk DEN,GK,Stoke City,25,1992,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
222,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,22,1995,26,1374,53,40.2,15.3,0.98,,0.52,0.72,,0.52,1.27,0.78,1.63,-0.85,-0.85,-1.07,0.98,1.46,-0.48,-0.48,-0.42,Matches
223,Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,26,1991,34,2422,71,70.8,26.9,1.04,,0.41,0.22,,0.04,1.79,1.60,1.00,0.59,+0.59,-0.13,1.58,0.86,0.72,+0.72,+0.41,Matches
224,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,31,1986,4,305,76,8.9,3.4,1.18,,0.88,0.00,,2.06,1.75,1.47,1.18,0.29,+0.30,+0.41,1.12,1.24,-0.12,-0.11,+0.28,Matches
225,Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,2,33,17,1.0,0.4,0.00,,0.00,5.00,,22.5,1.50,0.00,2.50,-2.50,-2.73,-1.96,0.00,2.75,-2.75,-3.29,-2.76,Matches
226,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,38,3386,89,99.0,37.6,1.01,,0.98,0.00,,0.00,0.82,0.80,1.46,-0.66,-0.66,-0.66,0.90,1.26,-0.36,-0.36,-1.39,Matches
227,Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,16,849,53,24.8,9.4,0.96,,0.32,0.74,,0.64,1.00,0.64,0.85,-0.21,-0.21,+0.42,0.76,1.15,-0.39,-0.39,-0.05,Matches
228,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,27,2171,80,63.5,24.1,1.04,,0.87,0.08,,0.17,1.93,2.16,0.87,1.29,+1.29,+0.20,1.78,0.93,0.85,+0.84,-0.37,Matches
229,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,34,2331,69,68.2,25.9,1.12,,0.50,0.19,,0.04,1.44,0.66,1.08,-0.42,-0.42,-1.09,0.75,1.30,-0.55,-0.55,-0.60,Matches
