Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,35.5,50.0,70.9,463.6,88.2,22.7,28.2,80.6,9.09,12.7,71.4,0.91,2.73,33.3,0.00,0.36,-0.36,2.73,0.00,0.00,0.00,2.73,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,40.2,54.2,74.2,626.9,154.3,23.2,28.4,81.6,12.8,16.0,80.1,2.95,7.16,41.3,0.45,0.26,0.19,1.70,2.50,1.82,0.34,4.32,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,43.0,55.9,77.0,684.3,168.3,23.3,26.5,88.1,14.4,17.8,80.8,3.53,7.94,44.4,0.49,0.34,0.15,2.84,3.73,1.67,0.20,4.22,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,62.5,71.2,87.7,1142.7,408.5,25.0,27.8,90.2,29.4,32.2,91.4,6.87,9.12,75.3,0.08,0.05,0.03,0.48,6.18,0.44,0.16,4.58,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,45.4,60.7,74.7,819.4,230.1,21.7,24.7,87.9,16.5,20.7,79.9,5.95,12.1,49.0,0.09,0.11,-0.03,1.44,4.66,0.73,0.26,4.84,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,17.7,25.0,70.9,275.2,38.4,9.74,12.4,78.5,5.24,7.64,68.6,1.83,2.88,63.6,0.26,0.15,0.11,1.35,1.18,0.39,0.00,1.22,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,54.0,67.0,80.5,1030.1,350.9,20.1,22.7,88.4,27.2,31.4,86.7,6.17,11.1,55.8,0.00,0.06,-0.06,1.06,2.91,1.42,0.50,4.33,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,23.5,29.3,80.2,462.8,167.0,8.88,10.4,85.3,10.6,12.8,82.3,3.61,5.37,67.3,0.00,0.01,-0.01,0.16,1.31,0.13,0.00,1.57,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,33.9,40.4,83.9,532.6,107.8,20.0,22.2,90.2,10.0,12.6,79.3,2.61,3.48,75.0,0.00,0.04,-0.04,1.30,2.61,0.43,0.00,1.74,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,33.4,45.8,72.9,588.2,177.1,15.7,19.1,82.5,13.4,17.6,76.0,3.76,6.79,55.3,0.13,0.12,0.01,0.90,1.03,1.03,0.56,2.39,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,15.7,24.8,63.2,218.5,34.9,9.08,13.5,67.0,4.66,7.82,59.6,0.87,1.41,62.1,0.05,0.04,0.00,0.68,0.97,0.34,0.00,1.21,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,39.6,49.1,80.5,600.4,149.1,23.5,27.4,85.7,13.9,16.5,84.2,1.74,3.48,50.0,0.43,0.09,0.35,2.17,3.48,2.17,0.00,4.35,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,15.9,26.7,59.7,233.2,62.0,8.79,13.5,65.2,5.61,8.48,66.1,0.91,2.12,42.9,0.00,0.06,-0.06,0.45,1.21,0.91,0.15,2.27,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,15.7,25.4,61.8,260.5,94.7,8.13,10.9,74.8,5.70,8.28,68.9,1.41,4.22,33.3,0.08,0.10,-0.02,0.78,0.86,1.02,0.47,1.95,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,20.5,24.2,84.8,332.6,46.8,11.6,12.1,95.7,7.37,8.42,87.5,1.58,1.58,100.0,0.00,0.00,0.00,0.53,1.05,0.00,0.00,0.53,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,15.3,26.2,58.5,209.1,42.8,8.89,13.9,63.8,4.96,8.48,58.5,0.57,1.35,42.4,0.00,0.04,-0.04,0.61,1.07,0.25,0.00,1.07,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,35.0,40.0,87.5,717.5,145.0,20.0,20.0,100.0,7.50,12.5,60.0,7.50,7.50,100.0,0.00,1.25,-1.25,2.50,2.50,2.50,0.00,2.50,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,58.3,69.2,84.2,1294.1,432.6,12.5,14.4,86.8,35.1,38.7,90.8,10.3,15.3,67.3,0.04,0.02,0.02,0.20,4.66,0.28,0.08,2.81,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,8.00,15.0,53.3,405.0,311.0,0.00,0.00,,1.00,1.00,100.0,7.00,14.0,50.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,25.2,36.4,69.2,448.4,50.8,10.0,12.0,83.3,10.4,14.0,74.3,3.20,6.80,47.1,0.00,0.00,0.00,0.00,1.60,0.00,0.00,1.60,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,22.8,30.9,73.7,358.7,105.1,13.3,15.4,86.8,7.39,10.6,69.9,1.59,2.32,68.8,0.00,0.14,-0.14,1.45,1.45,1.16,0.58,2.46,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,44.4,60.7,73.1,804.3,365.6,19.7,23.4,84.4,18.5,24.0,77.2,5.31,10.8,49.3,0.06,0.01,0.05,0.33,5.25,0.53,0.21,5.07,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,22.3,28.2,79.2,414.7,141.2,9.44,10.9,86.9,8.33,10.5,79.5,3.57,5.40,66.2,0.08,0.02,0.06,0.40,2.70,0.48,0.08,3.33,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,39.2,52.3,74.9,709.2,170.0,17.5,21.8,80.5,15.6,19.6,79.3,5.06,8.48,59.7,0.09,0.02,0.07,0.37,3.54,0.31,0.06,3.26,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,46.9,51.3,91.5,688.8,179.4,29.4,30.0,97.9,14.4,15.6,92.0,1.88,3.13,60.0,0.00,0.00,0.00,0.63,1.88,2.50,0.00,3.13,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,20.0,25.0,80.0,365.0,0.00,10.0,15.0,66.7,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,13.4,21.5,62.3,185.7,37.3,7.85,11.2,69.9,3.97,6.53,60.8,0.66,1.32,50.0,0.17,0.16,0.01,1.07,0.58,0.66,0.25,1.16,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,35.0,40.0,87.5,470.0,40.0,25.0,30.0,83.3,10.0,10.0,100.0,0.00,0.00,,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,25.0,25.0,100.0,320.0,30.0,20.0,20.0,100.0,5.00,5.00,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,40.5,49.3,82.2,821.2,233.8,16.0,18.0,88.8,16.4,19.0,86.2,7.57,11.0,68.9,0.00,0.06,-0.06,0.75,3.71,0.90,0.07,4.23,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,29.9,41.8,71.6,548.3,228.5,12.8,14.7,86.8,13.5,17.2,78.9,3.35,8.17,41.0,0.04,0.04,0.00,0.58,1.44,0.93,0.74,1.71,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0.0,,,,,,,,,,,,,,,0,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,10.0,10.0,100.0,90.0,0.00,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,34.6,43.9,78.8,676.8,170.2,13.3,15.4,86.6,15.3,18.8,81.7,5.11,7.93,64.5,0.00,0.02,-0.02,0.40,4.14,0.34,0.11,3.51,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32.0,25.9,33.6,77.3,597.3,198.5,6.91,8.34,82.8,13.1,15.3,85.5,5.72,9.28,61.6,0.00,0.02,-0.02,0.28,1.84,0.28,0.06,1.50,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5.0,21.8,32.0,68.1,315.6,52.6,12.6,16.2,77.8,5.60,8.60,65.1,1.80,2.60,69.2,0.20,0.08,0.12,1.40,1.40,0.60,0.00,1.60,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,18.1,25.2,71.9,247.3,66.0,11.6,15.2,76.3,4.83,6.80,71.0,0.75,1.50,50.0,0.14,0.13,0.01,1.02,1.29,0.34,0.00,1.90,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35.0,30.7,44.2,69.4,519.1,205.2,15.4,17.7,87.1,11.2,15.4,72.7,3.23,8.74,36.9,0.03,0.03,0.00,0.37,1.66,0.77,0.57,2.23,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,0.00,10.0,0.0,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,18.8,23.8,79.0,564.5,337.1,1.90,1.90,100.0,10.7,10.7,100.0,6.19,11.2,55.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33.0,83.9,91.9,91.3,1760.1,489.7,24.5,25.9,94.3,45.5,48.8,93.1,13.3,15.9,83.6,0.00,0.01,-0.01,0.30,7.73,0.21,0.00,5.15,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,10.0,10.0,100.0,190.0,170.0,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,43.0,55.9,76.8,928.5,300.4,13.7,16.3,84.1,20.4,23.0,88.7,8.52,14.4,59.0,0.00,0.15,-0.15,2.22,2.96,3.33,1.11,5.93,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,36.3,47.5,76.4,741.0,217.5,13.3,16.1,82.5,16.6,20.0,83.1,5.78,10.1,57.5,0.42,0.22,0.20,1.93,4.94,2.35,0.36,6.14,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24.0,66.5,79.8,83.4,1161.6,349.6,32.2,35.3,91.0,25.1,29.2,85.9,7.71,11.3,68.5,0.33,0.29,0.04,3.33,7.38,3.33,0.25,9.54,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,1.9,22.6,31.1,72.9,369.5,114.2,14.7,17.4,84.8,5.79,8.42,68.8,2.11,3.16,66.7,0.00,0.00,0.00,0.53,2.11,1.05,0.53,2.63,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,40.3,52.6,76.7,606.8,147.7,23.9,27.1,88.1,12.3,16.1,76.0,2.26,6.13,36.8,0.32,0.03,0.29,0.32,1.94,0.97,0.32,1.94,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,32.1,40.9,78.6,519.9,115.0,17.7,20.2,87.7,10.3,13.5,76.3,3.37,5.03,67.1,0.12,0.09,0.03,1.48,2.13,1.12,0.12,2.72,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18.0,33.4,40.9,81.7,602.3,152.6,17.3,19.1,90.7,10.7,13.7,78.5,4.56,6.06,75.2,0.11,0.13,-0.02,1.33,2.56,1.61,0.56,3.33,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,18.0,26.0,69.1,272.0,63.8,10.2,13.0,78.6,5.63,8.01,70.3,1.41,2.92,48.1,0.18,0.12,0.06,1.08,1.70,0.76,0.11,2.31,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,18.3,30.3,60.4,344.1,127.3,8.67,11.4,75.9,6.27,9.23,67.9,2.92,7.21,40.5,0.09,0.18,-0.09,1.67,1.03,0.94,0.64,1.72,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38.0,15.2,30.0,50.6,692.5,524.8,1.00,1.08,92.7,5.16,5.32,97.0,9.03,23.6,38.2,0.00,0.00,-0.00,0.08,1.26,0.03,0.00,0.00,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2.0,49.0,61.5,79.7,887.0,416.0,18.5,24.5,75.5,24.0,25.5,94.1,5.50,9.50,57.9,0.50,0.20,0.30,1.00,4.00,2.50,1.00,6.50,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,30.0,42.5,70.6,562.5,247.9,12.3,15.1,81.0,13.1,17.4,75.4,4.01,8.28,48.4,0.03,0.04,-0.01,0.53,3.15,0.83,0.43,2.81,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,61.5,73.4,83.7,1137.6,354.5,27.6,31.0,89.2,22.8,26.2,86.8,9.08,13.1,69.3,0.42,0.16,0.26,1.72,7.49,2.09,0.29,9.37,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,12.7,29.7,42.9,678.5,571.3,0.64,0.64,100.0,2.86,2.89,99.0,9.25,26.2,35.3,0.00,0.01,-0.01,0.17,2.02,0.03,0.00,0.00,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,23.4,35.5,66.0,407.5,113.0,12.5,15.3,81.8,7.48,10.7,69.7,2.97,7.39,40.2,0.09,0.23,-0.14,1.89,1.71,1.17,0.36,2.25,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,24.8,32.9,75.4,571.4,206.8,7.30,8.91,81.9,11.4,14.1,80.9,5.80,9.20,63.1,0.00,0.01,-0.01,0.06,2.24,0.11,0.00,2.07,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,31.5,40.8,77.2,666.2,183.1,10.7,12.9,83.4,14.8,18.2,81.0,5.50,8.13,67.7,0.12,0.03,0.08,0.52,3.95,0.52,0.09,4.73,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,34.3,46.3,74.1,525.4,146.2,19.2,22.0,87.1,11.1,15.1,73.3,2.84,6.42,44.3,0.00,0.06,-0.06,0.92,1.38,1.10,0.09,3.85,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,28.6,36.3,78.9,473.5,143.2,15.4,17.5,88.1,9.03,10.6,85.5,3.19,6.67,47.9,0.00,0.04,-0.04,0.69,2.64,1.11,0.00,3.89,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,22.1,31.1,71.2,312.5,89.6,13.0,17.3,75.5,7.32,9.37,78.2,0.85,2.54,33.3,0.28,0.17,0.11,1.20,1.62,0.63,0.21,2.04,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,20.6,28.4,72.7,276.1,53.2,11.9,15.2,78.7,5.81,7.42,78.3,0.97,1.94,50.0,0.00,0.00,0.00,0.00,0.00,0.32,0.00,1.29,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,50.4,60.8,83.0,889.7,214.9,21.8,24.8,87.8,22.3,25.5,87.5,5.12,7.61,67.3,0.39,0.23,0.16,1.41,5.27,1.80,0.10,5.41,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,51.2,62.9,81.3,862.4,302.9,23.5,27.1,87.0,20.0,24.1,82.9,5.29,9.41,56.3,0.00,0.06,-0.06,0.59,4.12,0.59,0.59,5.88,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,23.7,33.6,70.7,363.9,92.6,13.6,16.3,83.5,7.51,9.90,75.9,1.84,4.83,38.1,0.25,0.22,0.02,1.29,1.19,1.19,0.25,2.24,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,28.5,39.6,72.0,532.4,126.9,13.1,16.4,80.2,10.1,13.4,75.5,4.40,7.87,55.9,0.14,0.17,-0.03,1.94,1.62,1.76,0.42,3.10,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,33.5,41.6,80.4,794.8,226.0,7.64,8.88,86.0,17.9,19.6,91.1,7.76,12.5,61.9,0.00,0.01,-0.01,0.19,1.61,0.19,0.00,1.99,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,28.6,37.0,77.2,596.8,219.8,10.0,11.8,85.0,13.3,15.1,87.9,4.91,9.18,53.4,0.00,0.00,0.00,0.13,2.33,0.31,0.00,1.89,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,16.9,26.8,63.1,255.5,74.4,9.39,12.8,73.2,6.18,9.27,66.7,0.83,2.07,40.0,0.13,0.11,0.02,0.83,1.15,0.73,0.10,2.36,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,25.5,33.5,76.2,524.7,218.2,10.4,12.7,82.3,9.18,12.0,76.3,5.10,7.55,67.6,0.00,0.02,-0.02,0.20,2.86,1.02,0.41,3.06,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,26.8,40.7,66.0,493.9,160.4,11.9,14.7,81.2,10.2,13.9,73.1,4.04,10.0,40.4,0.16,0.17,-0.01,1.60,1.73,1.03,0.58,2.88,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3.0,41.0,58.0,70.7,648.0,172.3,22.7,26.0,87.2,13.0,18.3,70.9,3.33,9.33,35.7,0.00,0.00,0.00,0.00,1.33,0.67,0.00,1.67,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,63.6,76.0,83.7,1080.2,373.6,29.7,32.5,91.4,27.7,31.8,87.2,4.86,8.61,56.5,0.23,0.14,0.09,1.11,5.14,1.44,0.42,6.39,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,13.3,21.5,61.6,214.5,59.2,6.52,8.70,75.0,4.89,7.61,64.3,1.52,3.37,45.2,0.00,0.08,-0.08,0.87,1.30,0.54,0.22,2.07,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,16.3,23.4,69.5,259.7,69.0,9.17,11.3,81.0,5.13,7.18,71.4,1.44,3.21,45.0,0.03,0.04,-0.01,0.58,1.35,0.42,0.06,1.47,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,42.4,52.5,80.7,874.9,363.9,15.9,17.0,93.4,19.0,21.4,88.8,7.18,12.8,56.0,0.00,0.04,-0.04,0.28,3.24,0.14,0.00,2.39,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,14.0,18.0,77.8,626.0,482.0,1.00,1.00,100.0,4.00,4.00,100.0,9.00,13.0,69.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,47.6,58.0,82.0,928.5,256.4,17.0,19.7,86.1,23.9,27.8,86.0,6.18,9.10,67.9,0.00,0.04,-0.04,0.65,4.60,0.37,0.00,5.34,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,18.3,27.3,67.1,272.7,49.4,11.3,15.0,75.2,5.15,7.52,68.4,1.37,2.44,56.0,0.10,0.05,0.05,0.72,1.27,0.46,0.07,1.56,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,36.7,49.4,74.4,791.4,183.6,13.1,16.0,81.9,14.6,17.6,82.7,8.10,13.7,59.3,0.08,0.10,-0.02,1.43,4.17,0.91,0.28,3.81,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,42.5,57.3,74.1,830.1,355.5,17.0,20.4,83.0,18.9,23.1,81.6,5.96,10.9,54.6,0.11,0.11,0.00,1.24,4.16,2.25,0.79,5.96,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,33.3,50.6,65.9,664.4,387.8,16.7,21.1,78.9,8.89,15.0,59.3,7.22,11.1,65.0,0.00,0.00,0.00,0.00,2.22,0.00,0.00,3.33,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,23.3,36.9,63.3,380.6,114.8,10.6,14.4,73.9,9.17,13.3,68.8,2.08,4.79,43.5,0.00,0.21,-0.21,1.25,1.25,1.46,0.83,2.71,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26.0,57.2,64.8,88.2,1209.0,356.4,16.7,18.2,92.0,30.9,33.2,93.2,8.92,12.3,72.3,0.04,0.02,0.02,0.08,5.00,0.12,0.00,3.27,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38.0,13.2,25.3,52.1,597.7,444.8,0.55,0.55,100.0,3.37,3.45,97.7,9.26,21.3,43.6,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,23.8,36.7,64.8,371.7,115.0,12.5,18.3,68.2,7.50,10.8,69.2,2.50,5.00,50.0,0.42,0.08,0.33,0.83,4.58,0.83,0.42,2.50,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,15.6,30.0,51.9,245.6,43.3,10.0,13.3,75.0,3.33,10.0,33.3,2.22,5.56,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,12.9,20.3,63.8,195.3,19.7,8.24,10.3,80.0,3.24,5.88,55.0,1.18,2.06,57.1,0.00,0.00,0.00,0.29,0.59,0.59,0.00,0.88,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,34.2,41.4,82.5,663.4,277.0,11.9,13.4,89.1,17.5,20.0,87.4,4.38,7.02,62.4,0.11,0.06,0.05,0.11,1.91,0.06,0.00,2.30,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,17.9,28.5,62.9,297.7,76.8,10.2,12.6,80.6,4.34,7.36,59.0,2.08,5.09,40.7,0.00,0.15,-0.15,1.32,1.32,0.94,0.57,1.51,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,23.6,32.3,73.1,375.0,109.0,12.2,15.4,79.1,8.30,10.7,77.9,2.01,3.99,50.4,0.31,0.26,0.05,1.92,1.11,1.52,0.28,3.13,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,41.4,52.9,78.2,728.5,182.6,18.3,21.8,84.1,16.9,20.1,84.1,4.62,9.23,50.0,0.00,0.05,-0.05,0.77,3.59,0.26,0.00,3.97,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,38.3,54.6,70.1,720.4,224.4,17.8,22.0,80.7,13.4,18.9,70.9,6.11,10.5,58.0,0.18,0.32,-0.14,2.93,3.05,4.85,0.78,7.96,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,38.0,53.1,71.6,622.3,193.9,20.3,24.3,83.7,12.3,17.0,72.6,3.97,7.67,51.7,0.26,0.16,0.09,1.90,3.88,3.10,0.43,6.12,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,59.0,66.5,88.6,1316.4,426.4,15.4,17.1,90.4,30.9,32.9,93.8,12.2,15.8,77.5,0.00,0.00,-0.00,0.14,3.19,0.07,0.00,2.87,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,34.4,43.8,78.5,511.3,107.6,19.3,22.7,85.1,12.1,14.8,81.7,1.82,3.75,48.5,0.56,0.29,0.27,2.04,0.74,1.60,0.37,2.49,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,30.2,41.5,72.8,550.3,240.9,13.2,15.5,84.6,12.8,17.7,72.5,3.84,6.71,57.1,0.00,0.05,-0.05,0.27,2.60,0.48,0.34,2.26,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,31.8,40.1,79.3,688.2,208.4,8.95,10.7,83.5,15.8,18.5,85.0,6.64,9.89,67.1,0.03,0.05,-0.02,0.17,1.60,0.00,0.00,1.52,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,30.0,41.6,72.1,499.6,193.8,14.1,17.1,82.8,12.4,16.3,76.3,2.42,5.57,43.5,0.05,0.04,0.01,0.62,2.84,0.46,0.10,2.94,Matches
