Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,1.93,0.68,1.02,0.74,0.17,1.02,2.67,38.3,1.65,8.24,2.16,26.2,5.23,2.33,0.68,2.33,0.63,0.11,1.70,1.82,3.75,2.39,0.17,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,1.76,1.06,0.86,0.75,0.16,1.06,2.51,42.2,1.45,10.1,3.41,33.9,6.35,2.67,1.06,3.02,0.59,0.04,2.43,1.41,3.18,3.37,0.00,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,2.04,0.86,1.51,0.43,0.11,0.75,1.94,38.9,1.18,7.63,3.12,40.8,5.05,2.58,0.00,1.61,0.75,0.00,0.86,1.61,3.66,3.98,0.00,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,0.22,0.09,0.03,0.09,0.09,0.00,0.34,0.0,0.34,10.1,2.51,24.8,0.56,4.26,5.30,0.47,0.09,0.00,0.38,0.16,0.38,0.75,0.13,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,5.00,0.00,5.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,0.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,3.33,3.33,3.33,0.00,0.00,0.00,0.00,,0.00,23.3,3.33,14.3,10.0,13.3,0.00,0.00,0.00,0.00,0.00,3.33,6.67,0.00,0.00,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,1.63,1.05,1.24,0.37,0.03,0.47,1.08,43.9,0.61,4.68,2.00,42.7,3.42,1.03,0.24,1.29,0.79,0.00,0.50,1.29,2.92,4.71,0.03,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,1.13,0.73,0.49,0.46,0.18,0.12,1.25,9.8,1.13,11.6,2.71,23.3,3.32,5.12,3.20,1.28,0.03,0.00,1.25,0.49,1.62,0.15,0.00,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,2.65,1.47,1.27,0.59,0.78,1.27,2.75,46.4,1.47,17.8,5.59,31.3,10.8,5.00,2.06,2.65,0.10,0.00,2.55,1.67,4.31,1.96,0.00,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,3.06,1.77,2.10,0.73,0.24,0.97,1.45,66.7,0.48,12.2,3.47,28.5,6.45,4.03,1.69,1.94,0.08,0.00,1.85,1.45,4.52,2.98,0.00,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,0.99,0.82,0.37,0.33,0.29,0.21,0.99,20.8,0.78,16.0,5.02,31.4,3.50,6.87,5.60,0.86,0.08,0.00,0.78,0.45,1.44,0.33,0.00,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,0.67,0.67,0.00,0.67,0.00,0.00,0.00,,0.00,6.67,2.67,40.0,2.00,3.33,1.33,1.33,1.33,0.00,0.00,1.33,2.00,4.00,0.00,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,1.11,0.93,0.93,0.19,0.00,0.37,0.74,50.0,0.37,5.93,2.22,37.5,4.26,1.48,0.19,1.11,0.56,0.19,0.56,0.00,1.11,3.52,0.00,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,1.49,0.77,1.03,0.31,0.15,0.56,1.38,40.7,0.82,13.2,2.97,22.6,6.97,4.62,1.59,2.36,0.26,0.00,2.10,0.62,2.10,1.95,0.05,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,2.52,1.55,1.70,0.53,0.29,0.63,2.23,28.3,1.60,18.5,4.56,24.7,8.88,6.46,3.16,2.67,0.19,0.05,2.48,0.63,3.16,1.17,0.00,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,1.59,0.69,1.22,0.33,0.04,0.41,1.38,29.4,0.98,7.56,2.40,31.7,5.24,1.95,0.37,1.50,0.69,0.04,0.81,1.50,3.09,4.02,0.12,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,1.23,0.88,0.70,0.26,0.26,0.53,1.14,46.2,0.61,26.6,5.18,19.5,5.88,13.3,7.37,0.79,0.00,0.00,0.79,0.53,1.75,0.18,0.00,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,0.74,0.51,0.40,0.06,0.28,0.11,0.40,28.6,0.28,9.32,2.67,28.7,2.33,3.86,3.12,0.68,0.17,0.00,0.51,0.17,0.91,0.11,0.00,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,2.91,1.87,1.72,0.84,0.34,1.23,2.27,54.3,1.03,13.0,4.09,31.6,7.04,4.38,1.53,2.22,0.15,0.05,2.07,1.63,4.53,4.43,0.10,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,1.01,0.51,0.72,0.22,0.07,0.58,1.16,50.0,0.58,5.58,1.59,28.6,4.28,1.30,0.00,1.38,0.72,0.00,0.65,1.23,2.25,4.93,0.00,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,2.50,1.73,1.30,0.72,0.48,0.63,2.31,27.1,1.68,15.7,4.23,27.0,8.17,5.24,2.26,1.59,0.05,0.00,1.54,1.44,3.94,0.77,0.05,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,0.65,0.37,0.19,0.28,0.19,0.14,0.89,15.8,0.75,11.5,2.62,22.7,2.76,5.28,3.50,1.03,0.05,0.00,0.98,0.47,1.12,0.23,0.00,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,2.02,1.45,0.98,0.92,0.12,0.92,2.60,35.6,1.68,16.9,4.80,28.4,7.05,8.12,1.71,2.08,0.49,0.00,1.59,1.59,3.61,1.47,0.09,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,1.71,1.04,1.40,0.32,0.00,0.50,1.08,45.8,0.59,7.16,3.02,42.1,3.87,2.66,0.63,1.44,0.63,0.05,0.81,1.35,3.06,3.42,0.18,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,0.91,0.45,0.45,0.45,0.00,0.45,1.36,33.3,0.91,1.82,1.36,75.0,0.45,1.36,0.00,1.82,1.36,0.00,0.45,1.82,2.73,5.00,0.00,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,0.97,0.58,0.84,0.13,0.00,0.29,0.71,40.7,0.42,4.74,1.68,35.6,3.55,1.13,0.05,1.61,1.00,0.03,0.61,0.79,1.76,5.16,0.08,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,1.56,0.89,0.78,0.51,0.27,0.35,1.05,33.3,0.70,13.5,3.54,26.1,4.44,5.88,3.23,1.48,0.16,0.00,1.32,0.86,2.41,0.78,0.00,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,2.27,1.60,1.73,0.40,0.13,1.33,2.13,62.5,0.80,9.60,2.93,30.6,6.93,2.27,0.40,1.33,0.40,0.00,0.93,1.47,3.73,4.53,0.00,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,2.44,1.37,1.00,1.33,0.11,0.63,2.04,30.9,1.41,20.4,5.26,25.7,7.63,9.93,2.89,2.15,0.19,0.00,1.96,1.19,3.63,0.96,0.04,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,1.18,0.78,0.78,0.39,0.00,0.78,1.96,40.0,1.18,5.10,1.76,34.6,3.53,1.57,0.00,1.37,0.98,0.00,0.39,1.57,2.75,1.96,0.00,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,0.97,0.65,0.00,0.32,0.65,0.00,0.97,0.0,0.97,16.5,5.48,33.3,0.65,11.6,4.19,0.65,0.00,0.00,0.65,0.00,0.97,0.97,0.00,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,5.22,3.48,1.74,2.61,0.87,0.43,3.04,14.3,2.61,33.0,9.13,27.6,9.57,16.1,7.39,3.04,0.43,0.00,2.61,2.17,7.39,2.17,0.00,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,2.31,1.41,1.28,0.77,0.26,0.51,2.76,18.6,2.24,23.4,5.32,22.7,9.55,9.94,3.91,1.99,0.26,0.00,1.73,1.28,3.59,0.64,0.00,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,3.13,1.88,3.13,0.00,0.00,1.25,2.50,50.0,1.25,2.50,1.25,50.0,0.63,1.25,0.63,0.63,0.00,0.00,0.63,1.25,4.38,1.88,0.00,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,1.57,1.57,0.57,0.43,0.57,0.57,1.57,36.4,1.00,16.1,3.29,20.4,6.00,8.57,1.57,1.14,0.14,0.00,1.00,2.00,3.57,1.14,0.00,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,1.14,0.62,0.86,0.28,0.00,0.41,0.97,42.9,0.55,5.79,2.03,35.1,3.83,1.86,0.10,2.76,1.48,0.07,1.28,0.90,2.03,5.17,0.03,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,1.50,1.00,0.50,0.25,0.75,1.00,1.75,57.1,0.75,15.3,4.75,31.1,3.25,6.25,5.75,2.25,0.00,0.00,2.25,1.00,2.50,2.00,0.00,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,3.47,2.27,1.27,2.00,0.20,1.20,3.67,32.7,2.47,18.7,5.13,27.5,6.07,10.0,2.60,3.07,0.53,0.00,2.53,2.13,5.60,1.20,0.00,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,0.49,0.49,0.00,0.49,0.00,0.00,0.00,,0.00,6.10,2.68,44.0,3.17,2.68,0.24,2.20,0.73,0.00,1.46,0.73,1.22,5.12,0.24,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,2.14,1.31,0.71,1.19,0.24,0.83,3.45,24.1,2.62,26.7,6.79,25.4,13.6,11.2,1.90,1.55,0.12,0.00,1.43,0.71,2.86,0.36,0.12,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.05,0.00,0.0,0.05,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.05,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,2.16,1.40,1.05,0.91,0.20,0.67,2.31,29.1,1.64,16.3,4.80,29.4,6.78,8.36,1.14,2.11,0.41,0.00,1.70,1.78,3.95,1.93,0.06,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,2.69,1.52,0.86,1.22,0.61,1.02,2.74,37.0,1.73,18.2,5.63,31.0,3.91,9.64,4.62,1.98,0.41,0.00,1.57,1.12,3.81,1.07,0.00,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,0.91,0.91,0.00,0.91,0.00,0.00,0.00,,0.00,9.09,4.09,45.0,4.55,3.64,0.91,1.82,0.91,0.00,0.91,2.73,3.64,5.00,0.45,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,1.33,1.33,0.67,0.00,0.67,0.00,0.67,0.0,0.67,12.0,4.00,33.3,4.67,4.67,2.67,0.00,0.00,0.00,0.00,0.00,1.33,0.67,0.00,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,0.91,0.91,0.00,0.91,0.00,0.00,0.91,0.0,0.91,17.3,2.73,15.8,0.00,7.27,10.0,2.73,0.00,0.00,2.73,0.91,1.82,0.91,0.00,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,2.16,0.80,0.91,0.91,0.34,0.34,1.25,27.3,0.91,17.2,4.55,26.5,5.68,8.18,3.30,1.93,0.23,0.00,1.70,0.80,2.95,0.34,0.00,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,1.27,0.88,0.49,0.20,0.59,0.49,1.86,26.3,1.37,25.2,6.18,24.5,5.78,12.5,6.86,1.76,0.00,0.00,1.76,0.69,1.96,0.00,0.00,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,2.05,0.92,0.80,1.04,0.20,0.84,2.05,41.2,1.20,11.1,3.78,33.9,5.82,4.14,1.16,1.45,0.24,0.12,1.20,1.12,3.17,2.89,0.00,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,2.38,1.17,0.94,1.11,0.32,0.79,2.08,38.0,1.29,16.4,4.25,26.0,4.93,8.59,2.84,1.70,0.12,0.00,1.58,0.85,3.23,1.20,0.00,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,0.39,0.26,0.00,0.17,0.22,0.00,0.48,0.0,0.48,11.7,2.75,23.5,0.48,4.59,6.64,0.70,0.17,0.00,0.52,0.35,0.74,0.83,0.00,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,2.48,1.91,1.56,0.64,0.28,0.78,1.84,42.3,1.06,14.5,5.39,37.3,7.94,5.25,1.28,1.70,0.14,0.00,1.56,1.21,3.69,1.56,0.00,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,1.05,0.70,0.83,0.22,0.00,0.38,0.67,57.1,0.29,6.36,1.98,31.2,4.38,1.66,0.32,1.98,0.99,0.00,0.99,0.73,1.79,4.54,0.06,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,0.43,0.43,0.00,0.43,0.00,0.00,2.61,0.0,2.61,28.7,5.22,18.2,8.26,14.8,5.65,1.30,0.87,0.00,0.43,0.00,0.43,0.00,0.00,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,1.75,0.98,1.03,0.47,0.26,0.64,1.15,55.6,0.51,12.5,3.42,27.3,5.98,4.57,1.97,1.97,0.26,0.00,1.71,0.60,2.35,1.37,0.09,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,0.73,0.58,0.10,0.34,0.29,0.05,0.53,9.1,0.49,17.5,6.17,35.3,0.92,7.48,9.08,1.26,0.29,0.05,0.97,0.34,1.07,1.17,0.00,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,0.87,0.00,0.43,0.43,0.00,0.43,0.87,50.0,0.43,10.0,2.61,26.1,0.87,5.65,3.48,0.87,0.00,0.00,0.87,0.87,1.74,0.43,0.00,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,0.76,0.61,0.45,0.15,0.15,0.00,1.06,0.0,1.06,23.2,4.55,19.6,4.24,12.0,6.97,1.06,0.15,0.00,0.91,0.30,1.06,0.91,0.00,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,0.94,0.70,0.63,0.16,0.16,0.39,1.72,22.7,1.33,21.8,3.98,18.3,9.06,8.28,4.45,1.95,0.08,0.00,1.88,0.55,1.48,0.39,0.00,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,0.53,0.53,0.53,0.00,0.00,0.53,2.11,25.0,1.58,21.1,2.63,12.5,11.6,6.84,2.63,0.53,0.00,0.00,0.53,0.00,0.53,0.00,0.00,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,0.57,0.37,0.33,0.16,0.08,0.08,0.61,13.3,0.53,19.3,4.63,24.0,1.07,10.8,7.42,0.66,0.12,0.00,0.53,0.16,0.74,1.15,0.00,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,45.0,7.50,16.7,2.50,30.0,12.5,2.50,0.00,0.00,2.50,0.00,0.00,2.50,0.00,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,2.37,1.23,1.70,0.51,0.16,0.79,1.74,45.5,0.95,9.29,3.83,41.3,5.81,3.04,0.43,1.19,0.59,0.00,0.59,1.82,4.19,5.45,0.20,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,3.20,2.40,2.00,0.80,0.40,1.60,3.20,50.0,1.60,29.2,8.80,30.1,6.40,16.0,6.80,2.40,0.00,0.00,2.40,0.40,3.60,0.40,0.00,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,0.87,0.72,0.14,0.72,0.00,0.14,1.16,12.5,1.01,10.4,4.06,38.9,2.03,5.07,3.33,1.16,0.00,0.00,1.16,0.87,1.74,0.43,0.00,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,2.76,1.51,1.75,0.83,0.18,1.25,2.55,48.8,1.31,15.2,4.36,28.8,9.38,4.07,1.72,3.20,0.42,0.00,2.79,1.36,4.12,2.43,0.00,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,3.02,1.43,1.83,0.87,0.32,0.63,2.54,25.0,1.90,18.7,4.37,23.4,6.90,9.21,2.54,1.90,0.63,0.00,1.27,1.35,4.37,0.87,0.00,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,4.04,2.39,2.30,1.40,0.34,1.12,3.29,34.0,2.17,22.6,7.08,31.4,11.1,9.35,2.14,2.24,0.40,0.00,1.83,1.86,5.90,2.64,0.00,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,2.50,2.50,1.25,0.63,0.63,0.63,0.63,100.0,0.00,20.0,4.38,21.9,5.00,7.50,7.50,3.13,0.00,0.00,3.13,1.25,3.75,0.00,0.00,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,5.00,0.00,0.00,5.00,0.00,5.00,15.0,33.3,10.0,10.0,0.00,0.0,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,0.50,0.25,0.00,0.17,0.33,0.25,0.58,42.9,0.33,13.7,3.55,25.9,0.99,4.96,7.77,0.50,0.17,0.00,0.33,0.17,0.66,0.58,0.00,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,5.00,5.00,0.00,5.00,0.00,0.00,0.00,,0.00,30.0,10.0,33.3,5.00,15.0,10.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,0.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,1.99,1.35,1.01,0.71,0.26,0.49,2.55,19.1,2.06,21.5,4.57,21.3,10.2,9.66,1.61,1.72,0.30,0.00,1.42,1.50,3.48,0.90,0.11,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,2.22,1.13,1.60,0.54,0.08,1.05,1.83,57.4,0.78,11.0,3.15,28.6,7.20,2.72,1.09,1.40,0.39,0.00,1.01,1.32,3.54,2.22,0.08,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0.0,,,,,,,,,,,,,,,,,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,50.0,20.0,40.0,0.00,20.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,2.47,1.67,1.32,0.92,0.23,0.80,2.59,31.1,1.78,20.3,5.34,26.3,8.97,9.43,1.95,2.93,0.92,0.00,2.01,1.49,3.97,0.63,0.00,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32.0,0.94,0.63,0.72,0.22,0.00,0.25,0.53,47.1,0.28,7.06,2.59,36.7,5.47,1.47,0.13,1.59,0.88,0.06,0.72,1.66,2.59,3.81,0.03,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5.0,2.00,1.40,0.60,1.20,0.20,0.60,1.00,60.0,0.40,11.8,5.40,45.8,0.80,5.40,5.60,0.60,0.00,0.00,0.60,0.00,2.00,0.00,0.00,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,1.77,1.29,0.48,0.95,0.34,0.07,0.88,7.7,0.82,24.1,6.67,27.6,5.10,11.8,7.28,1.90,0.20,0.00,1.70,0.61,2.38,0.20,0.00,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35.0,0.97,0.66,0.63,0.23,0.11,0.37,0.74,50.0,0.37,9.51,2.54,26.7,5.43,2.77,1.31,1.29,0.11,0.00,1.17,0.74,1.71,1.66,0.03,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,10.0,0.00,0.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33.0,1.61,0.88,0.94,0.58,0.09,0.48,1.39,34.8,0.91,5.73,2.30,40.2,3.64,1.79,0.30,1.09,0.27,0.03,0.82,1.30,2.91,2.52,0.06,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,20.0,10.0,10.0,10.0,0.00,10.0,20.0,50.0,10.0,40.0,0.00,0.0,10.0,10.0,20.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,1.11,0.74,0.74,0.37,0.00,0.74,0.74,100.0,0.00,16.3,5.19,31.8,6.67,4.81,4.81,3.70,0.74,0.00,2.96,1.85,2.96,1.11,0.00,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,1.57,0.96,0.66,0.60,0.30,0.36,1.33,27.3,0.96,23.1,7.35,31.9,5.54,11.9,5.66,2.65,0.00,0.00,2.65,1.02,2.59,0.60,0.00,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24.0,0.58,0.38,0.21,0.33,0.04,0.08,0.46,18.2,0.38,13.3,3.54,26.6,3.25,5.92,4.13,0.75,0.04,0.00,0.71,0.54,1.13,0.13,0.00,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,1.9,3.16,1.58,0.53,2.63,0.00,1.05,2.11,50.0,1.05,28.9,6.84,23.6,3.68,18.9,6.32,3.68,0.00,0.00,3.68,0.00,3.16,0.53,0.00,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,1.94,0.65,1.61,0.32,0.00,0.65,0.65,100.0,0.00,21.3,7.10,33.3,14.5,5.16,1.61,0.97,0.00,0.00,0.97,0.97,2.90,2.90,0.00,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,1.12,0.71,0.30,0.47,0.36,0.65,1.36,47.8,0.71,15.0,4.50,29.9,3.25,6.51,5.27,0.89,0.06,0.00,0.83,0.83,1.95,0.41,0.00,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18.0,0.50,0.44,0.11,0.22,0.17,0.17,0.44,37.5,0.28,13.8,3.56,25.7,3.50,6.22,4.11,1.50,0.00,0.00,1.50,0.72,1.22,0.33,0.00,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,1.08,0.54,0.36,0.29,0.43,0.25,1.73,14.6,1.48,18.0,4.33,24.1,2.27,10.1,5.56,2.02,0.14,0.00,1.88,0.69,1.77,0.58,0.00,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,1.03,0.69,0.69,0.17,0.17,0.39,1.20,32.1,0.82,15.3,3.43,22.5,7.12,5.45,2.70,2.06,0.09,0.00,1.97,1.16,2.19,0.69,0.00,Matches
