Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
197,Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,2,0,33,0.4,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
198,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,38,38,3386,37.6,0.05,0.00,0.05,0.00,0.00,0.11,0.00,0.05,0.00,0.05,0.05,0.05,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches
199,Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,16,9,849,9.4,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.21,0.21,0.42,0.21,0.42,0.21,0.21,0.03,0.23,0.21,0.03,0.24,0.21,0.24,Matches
200,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,27,25,2171,24.1,0.04,0.04,0.04,0.00,0.00,0.04,0.00,0.04,0.04,0.08,0.04,0.08,0.05,0.05,0.08,0.13,0.05,0.08,0.13,0.05,0.13,Matches
201,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,34,29,2331,25.9,0.08,0.08,0.08,0.00,0.00,0.04,0.00,0.08,0.08,0.15,0.08,0.15,0.12,0.12,0.06,0.18,0.12,0.06,0.18,0.12,0.18,Matches
202,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,30,1987,27,27,2430,27.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
203,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,29,1988,28,16,1548,17.2,0.47,0.00,0.47,0.00,0.00,0.17,0.00,0.47,0.00,0.47,0.47,0.47,0.29,0.29,0.10,0.39,0.29,0.10,0.39,0.29,0.39,Matches
204,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,27,1989,26,13,1268,14.1,0.00,0.14,0.00,0.00,0.00,0.35,0.00,0.00,0.14,0.14,0.00,0.14,0.04,0.04,0.09,0.12,0.03,0.09,0.12,0.03,0.12,Matches
205,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,25,1992,37,27,2317,25.7,0.47,0.23,0.47,0.00,0.00,0.00,0.00,0.47,0.23,0.70,0.47,0.70,0.39,0.39,0.18,0.58,0.39,0.18,0.58,0.39,0.58,Matches
206,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,23,1994,28,28,2520,28.0,0.00,0.04,0.00,0.00,0.00,0.25,0.00,0.00,0.04,0.04,0.00,0.04,0.05,0.05,0.03,0.09,0.05,0.03,0.08,0.05,0.08,Matches
207,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,28,1988,30,29,2398,26.6,0.00,0.00,0.00,0.00,0.00,0.34,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches
208,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,21,1995,12,9,822,9.1,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.02,0.01,0.02,Matches
209,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,33,1984,28,26,2382,26.5,0.00,0.15,0.00,0.00,0.00,0.26,0.00,0.00,0.15,0.15,0.00,0.15,0.02,0.02,0.15,0.17,0.02,0.15,0.17,0.02,0.17,Matches
210,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,20,1996,15,13,1184,13.2,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches
211,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,2,0,29,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.18,0.00,0.18,0.18,0.18,Matches
212,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,22,1995,15,11,990,11.0,0.18,0.27,0.18,0.00,0.00,0.00,0.00,0.18,0.27,0.45,0.18,0.45,0.08,0.08,0.15,0.22,0.08,0.14,0.22,0.08,0.22,Matches
213,Jordan Hugill\Jordan-Hugill,eng ENG,FW,West Ham,25,1992,3,0,25,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
214,Uwe Hünemeier\Uwe-Hunemeier,de GER,DF,Brighton,31,1986,1,0,18,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
215,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,21,1996,1,1,58,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
216,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,21,1995,23,19,1670,18.6,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.08,0.04,0.04,0.07,0.04,0.07,Matches
217,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,21,1995,32,22,1995,22.2,0.09,0.27,0.09,0.00,0.00,0.05,0.00,0.09,0.27,0.36,0.09,0.36,0.13,0.13,0.17,0.29,0.13,0.17,0.29,0.13,0.29,Matches
218,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,29,1988,19,17,1410,15.7,0.19,0.00,0.19,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,0.10,0.10,0.01,0.11,0.10,0.01,0.11,0.10,0.11,Matches
219,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,MFFW,Manchester Utd,35,1981,5,1,106,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.17,0.33,0.26,0.14,0.39,0.26,0.39,Matches
220,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,20,1996,21,7,830,9.2,0.33,0.33,0.33,0.00,0.00,0.22,0.00,0.33,0.33,0.65,0.33,0.65,0.35,0.35,0.23,0.58,0.35,0.23,0.58,0.35,0.58,Matches
221,Tom Ince\Tom-Ince,eng ENG,MFFW,Huddersfield,25,1992,33,27,2452,27.2,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,0.26,0.26,0.05,0.32,0.26,0.05,0.32,0.26,0.32,Matches
222,Danny Ings\Danny-Ings,eng ENG,FW,Liverpool,25,1992,8,3,267,3.0,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,0.60,0.60,0.07,0.67,0.59,0.08,0.68,0.59,0.68,Matches
223,Stephen Ireland\Stephen-Ireland,ie IRL,MF,Stoke City,30,1986,4,1,131,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,0.21,0.03,0.24,0.21,0.24,Matches
224,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,21,1996,26,22,1830,20.3,0.15,0.25,0.15,0.00,0.00,0.05,0.00,0.15,0.25,0.39,0.15,0.39,0.15,0.15,0.18,0.33,0.15,0.18,0.32,0.15,0.32,Matches
225,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,25,1992,32,23,1984,22.0,0.23,0.14,0.23,0.00,0.00,0.09,0.00,0.23,0.14,0.36,0.23,0.36,0.19,0.19,0.10,0.28,0.18,0.09,0.28,0.18,0.28,Matches
226,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,34,1982,25,23,2065,22.9,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
227,Eldin Jakupović\Eldin-Jakupovic,ch SUI,GK,Leicester City,32,1984,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
228,Matty James\Matty-James,eng ENG,MF,Leicester City,26,1991,13,11,993,11.0,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.01,0.10,0.09,0.01,0.10,0.09,0.10,Matches
229,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,28,1989,23,21,1820,20.2,0.15,0.00,0.15,0.00,0.00,0.15,0.00,0.15,0.00,0.15,0.15,0.15,0.07,0.07,0.05,0.11,0.07,0.05,0.11,0.07,0.11,Matches
230,Vincent Janssen\Vincent-Janssen,nl NED,DF,Tottenham,23,1994,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,,,,,,Matches
231,Jesé\Jese,es ESP,FWMF,Stoke City,24,1993,13,8,614,6.8,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.15,0.15,0.29,0.15,0.29,0.12,0.12,0.10,0.22,0.12,0.11,0.23,0.12,0.23,Matches
232,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,20,1997,29,19,1668,18.5,0.70,0.16,0.70,0.00,0.11,0.32,0.00,0.70,0.16,0.86,0.70,0.86,0.71,0.63,0.12,0.75,0.71,0.12,0.82,0.62,0.74,Matches
233,Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,32,1984,9,7,547,6.1,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.08,0.03,0.06,0.09,0.03,0.09,Matches
234,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,23,23,1973,21.9,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
235,Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,30,19,1712,19.0,0.21,0.05,0.21,0.00,0.05,0.11,0.00,0.21,0.05,0.26,0.21,0.26,0.34,0.30,0.03,0.33,0.34,0.02,0.37,0.30,0.33,Matches
236,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38,38,3420,38.0,0.00,0.05,0.00,0.00,0.00,0.16,0.00,0.00,0.05,0.05,0.00,0.05,0.06,0.06,0.02,0.07,0.06,0.01,0.07,0.06,0.07,Matches
237,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,28,27,2330,25.9,0.08,0.00,0.08,0.00,0.00,0.19,0.00,0.08,0.00,0.08,0.08,0.08,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
238,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,2,2,150,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,19,17,1329,14.8,0.07,0.07,0.07,0.00,0.00,0.07,0.00,0.07,0.07,0.14,0.07,0.14,0.12,0.12,0.05,0.17,0.12,0.04,0.17,0.12,0.17,Matches
240,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,37,35,3076,34.2,0.88,0.06,0.82,0.06,0.09,0.15,0.00,0.88,0.06,0.94,0.82,0.88,0.76,0.70,0.08,0.77,0.76,0.08,0.84,0.70,0.77,Matches
242,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,34,34,2994,33.3,0.03,0.03,0.03,0.00,0.00,0.09,0.00,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.07,0.10,0.02,0.07,0.10,0.02,0.10,Matches
243,Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19,19,1710,19.0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,15,14,1292,14.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,19,8,745,8.3,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.12,0.16,0.04,0.12,0.16,0.04,0.16,Matches
246,Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,30,29,2560,28.4,0.00,0.04,0.00,0.00,0.00,0.11,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,15,12,1195,13.3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,13,13,1023,11.4,0.18,0.18,0.18,0.00,0.00,0.09,0.00,0.18,0.18,0.35,0.18,0.35,0.18,0.18,0.18,0.36,0.18,0.18,0.36,0.18,0.36,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,19,17,1590,17.7,0.00,0.06,0.00,0.00,0.00,0.11,0.00,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,11,9,715,7.9,0.25,0.13,0.25,0.00,0.00,0.13,0.00,0.25,0.13,0.38,0.25,0.38,0.13,0.13,0.01,0.14,0.12,0.01,0.13,0.12,0.13,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,11,5,537,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.00,0.17,0.00,0.17,0.17,0.17,0.15,0.15,0.00,0.15,0.14,0.01,0.15,0.14,0.15,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,33,27,2453,27.3,0.29,0.11,0.22,0.07,0.07,0.11,0.00,0.29,0.11,0.40,0.22,0.33,0.28,0.23,0.16,0.39,0.28,0.16,0.45,0.23,0.39,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,7,3,251,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.00,0.04,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,19,16,1451,16.1,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,33,27,2421,26.9,0.11,0.04,0.11,0.00,0.00,0.15,0.04,0.11,0.04,0.15,0.11,0.15,0.13,0.13,0.09,0.22,0.13,0.09,0.22,0.13,0.22,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,27,25,2147,23.9,0.08,0.17,0.08,0.00,0.00,0.13,0.00,0.08,0.17,0.25,0.08,0.25,0.10,0.10,0.10,0.21,0.11,0.10,0.21,0.11,0.21,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,17,17,1394,15.5,0.06,0.06,0.06,0.00,0.00,0.39,0.00,0.06,0.06,0.13,0.06,0.13,0.03,0.03,0.02,0.06,0.03,0.02,0.06,0.03,0.06,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,13,11,1049,11.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,25,25,2225,24.7,0.08,0.00,0.08,0.00,0.00,0.16,0.00,0.08,0.00,0.08,0.08,0.08,0.08,0.08,0.02,0.09,0.08,0.02,0.09,0.08,0.09,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,33,32,2799,31.1,0.06,0.10,0.06,0.00,0.00,0.16,0.00,0.06,0.10,0.16,0.06,0.16,0.08,0.08,0.03,0.11,0.08,0.03,0.11,0.08,0.11,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,1,1,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,27,20,1641,18.2,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.05,0.05,0.09,0.14,0.05,0.09,0.14,0.05,0.14,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,33,26,2137,23.7,0.13,0.00,0.08,0.04,0.04,0.13,0.04,0.13,0.00,0.13,0.08,0.08,0.15,0.11,0.05,0.16,0.15,0.05,0.19,0.11,0.16,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,32,26,2202,24.5,0.57,0.16,0.49,0.08,0.08,0.04,0.00,0.57,0.16,0.74,0.49,0.65,0.48,0.42,0.13,0.56,0.48,0.14,0.62,0.42,0.55,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,1,0,17,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,12,1,308,3.4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.12,0.53,0.53,0.16,0.69,0.53,0.69,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,25,7,843,9.4,0.21,0.21,0.21,0.00,0.00,0.43,0.00,0.21,0.21,0.43,0.21,0.43,0.33,0.33,0.16,0.49,0.33,0.16,0.50,0.33,0.50,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,27,23,2042,22.7,0.22,0.26,0.22,0.00,0.04,0.18,0.00,0.22,0.26,0.48,0.22,0.48,0.17,0.14,0.16,0.30,0.17,0.16,0.33,0.14,0.30,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9,9,806,9.0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,33,32,2928,32.5,0.09,0.00,0.09,0.00,0.00,0.15,0.00,0.09,0.00,0.09,0.09,0.09,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,24,24,2103,23.4,0.00,0.09,0.00,0.00,0.00,0.13,0.00,0.00,0.09,0.09,0.00,0.09,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,25,20,1720,19.1,0.05,0.05,0.05,0.00,0.00,0.10,0.00,0.05,0.05,0.10,0.05,0.10,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,15,9,793,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.08,0.03,0.05,0.08,0.03,0.08,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,14,13,1118,12.4,0.00,0.16,0.00,0.00,0.00,0.16,0.00,0.00,0.16,0.16,0.00,0.16,0.05,0.05,0.09,0.15,0.05,0.09,0.14,0.05,0.14,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,17,13,1285,14.3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,33,20,1817,20.2,0.40,0.25,0.40,0.00,0.00,0.10,0.00,0.40,0.25,0.64,0.40,0.64,0.38,0.38,0.15,0.53,0.38,0.15,0.53,0.38,0.53,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,34,30,2674,29.7,0.07,0.07,0.07,0.00,0.00,0.17,0.00,0.07,0.07,0.13,0.07,0.13,0.07,0.07,0.07,0.13,0.07,0.07,0.14,0.07,0.14,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,16,1,238,2.6,0.38,0.00,0.38,0.00,0.00,0.38,0.00,0.38,0.00,0.38,0.38,0.38,0.42,0.42,0.12,0.54,0.44,0.13,0.57,0.44,0.57,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36,36,3240,36.0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,6,3,224,2.5,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.40,0.40,0.80,0.40,0.80,0.40,0.40,0.04,0.44,0.40,0.05,0.46,0.40,0.46,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,24,21,1874,20.8,0.10,0.14,0.10,0.00,0.00,0.05,0.00,0.10,0.14,0.24,0.10,0.24,0.16,0.16,0.13,0.28,0.16,0.12,0.28,0.16,0.28,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,6,2,221,2.5,0.40,0.00,0.40,0.00,0.00,0.40,0.00,0.41,0.00,0.41,0.41,0.41,0.08,0.08,0.04,0.08,0.06,0.02,0.08,0.06,0.08,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16,16,1440,16.0,0.06,0.13,0.06,0.00,0.00,0.06,0.00,0.06,0.12,0.19,0.06,0.19,0.08,0.08,0.06,0.14,0.08,0.06,0.14,0.08,0.14,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,30,15,1582,17.6,0.11,0.06,0.11,0.00,0.00,0.34,0.00,0.11,0.06,0.17,0.11,0.17,0.28,0.28,0.08,0.36,0.28,0.08,0.36,0.28,0.36,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,7,1,159,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.39,0.44,0.07,0.43,0.50,0.07,0.50,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38,38,3420,38.0,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,29,24,2127,23.6,0.08,0.04,0.08,0.00,0.00,0.17,0.00,0.08,0.04,0.13,0.08,0.13,0.07,0.07,0.06,0.13,0.07,0.06,0.13,0.07,0.13,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,23,19,1588,17.6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,26,25,2295,25.5,0.00,0.12,0.00,0.00,0.00,0.04,0.00,0.00,0.12,0.12,0.00,0.12,0.00,0.00,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,10,9,840,9.3,0.11,0.00,0.11,0.00,0.00,0.43,0.11,0.11,0.00,0.11,0.11,0.11,0.05,0.05,0.01,0.06,0.06,0.01,0.07,0.06,0.07,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,34,33,2867,31.9,0.50,0.22,0.50,0.00,0.03,0.13,0.00,0.50,0.22,0.72,0.50,0.72,0.43,0.40,0.16,0.56,0.43,0.16,0.59,0.40,0.56,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,1,0,16,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.09,0.22,0.31,0.09,0.31,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,1,0,26,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.39,0.00,0.39,0.39,0.39,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38,38,3420,38.0,0.05,0.11,0.05,0.00,0.00,0.18,0.00,0.05,0.11,0.16,0.05,0.16,0.07,0.07,0.04,0.12,0.07,0.05,0.12,0.07,0.12,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,36,34,2950,32.8,0.37,0.30,0.37,0.00,0.00,0.06,0.00,0.37,0.31,0.67,0.37,0.67,0.16,0.16,0.24,0.41,0.16,0.24,0.41,0.16,0.41,Matches
