Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
176,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,27,1989,31.4,51.1,3.57,17.3,21.2,16.1,1.05,43.2,0.57,1.08,52.9,0.64,0.03,26.7,170.4,93.4,4.30,1.78,0.22,0.51,0.57,27.1,24.2,89.1,1.72,Matches
177,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,30,1986,4.3,42.3,0.93,5.35,11.9,25.8,8.60,41.4,0.47,0.47,100.0,0.47,0.00,21.2,61.2,20.9,0.70,0.23,0.00,2.56,0.70,53.5,32.6,60.9,13.0,Matches
178,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,30,1986,6.8,46.0,0.74,3.68,16.9,27.5,9.56,44.4,0.29,0.74,40.0,0.29,0.00,19.3,71.2,28.8,1.32,0.88,0.44,4.12,1.91,49.9,36.2,72.6,15.4,Matches
179,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,24,1992,2.2,48.2,6.82,28.2,19.1,1.82,0.91,45.9,0.00,0.00,,0.00,0.00,22.3,124.1,63.6,1.82,0.45,0.00,0.00,0.00,24.1,23.2,96.2,0.91,Matches
180,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,36,1981,23.6,30.8,25.5,30.6,0.21,0.00,0.00,22.6,0.00,0.00,,0.00,0.00,13.9,80.6,45.1,0.00,0.00,0.00,0.00,0.00,10.3,10.3,100.0,0.00,Matches
181,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,20,1997,21.1,83.1,2.84,22.7,48.2,18.2,0.47,73.9,0.71,1.09,65.2,0.71,0.00,53.7,281.8,160.9,5.17,2.37,0.14,0.57,0.43,51.8,50.4,97.3,1.37,Matches
182,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,27,1990,21.6,60.8,2.96,15.6,35.2,12.4,1.20,59.7,0.65,0.79,82.4,0.69,0.00,34.7,150.7,75.0,3.15,0.65,0.09,1.06,1.57,38.6,34.5,89.6,1.85,Matches
183,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,34,1983,3.0,26.7,21.0,26.7,0.00,0.00,0.00,19.3,0.00,0.00,,0.00,0.00,14.3,91.3,38.3,0.00,0.00,0.00,0.00,0.00,10.3,10.0,96.8,0.00,Matches
184,Andre Gray\Andre-Gray,eng ENG,FW,Watford,26,1991,16.6,28.1,0.24,1.08,10.7,17.4,5.36,27.1,0.36,1.02,35.3,0.36,0.00,17.7,64.6,21.7,1.51,0.18,0.48,3.25,1.51,38.0,21.1,55.6,11.2,Matches
185,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,21,1996,18.9,46.2,0.74,6.40,20.4,24.6,3.49,44.1,1.75,2.86,61.1,1.96,0.05,35.2,258.7,138.3,6.72,2.17,1.38,2.01,1.43,40.6,31.7,78.0,5.93,Matches
186,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,26,1991,32.5,52.2,0.83,6.95,22.3,25.8,2.28,46.1,0.49,0.68,72.7,0.49,0.00,33.2,172.6,70.0,3.35,1.45,0.28,1.94,1.11,45.0,34.6,76.8,8.18,Matches
187,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,21,1996,0.2,95.0,0.00,10.0,70.0,20.0,5.00,95.0,0.00,0.00,,0.00,0.00,70.0,575.0,260.0,5.00,0.00,0.00,0.00,5.00,70.0,60.0,85.7,5.00,Matches
188,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,26,1990,16.9,92.6,1.24,13.0,56.6,30.5,3.55,90.9,0.95,1.60,59.3,1.07,0.00,66.4,335.7,175.7,8.82,3.43,0.41,1.54,1.07,80.9,75.7,93.6,5.74,Matches
189,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,18.6,55.5,3.23,14.9,22.6,20.9,0.75,46.1,0.86,1.51,57.1,0.91,0.11,30.5,157.4,89.2,3.98,1.18,0.11,0.70,0.43,35.7,30.6,85.8,2.26,Matches
190,Massadio Haïdara\Massadio-Haidara,ml MLI,FWMF,Newcastle Utd,24,1992,0.0,2,0,0,2,0,0,2,0,0,,0,0,2,12,6,0,0,0,0,0,3,2,66.7,0,Matches
191,Ben Hamer\Ben-Hamer,eng ENG,GK,Leicester City,29,1987,3.1,25.5,21.9,25.5,0.32,0.00,0.00,21.0,0.00,0.00,,0.00,0.00,13.9,81.6,49.4,0.00,0.00,0.00,0.00,0.00,11.3,11.3,100.0,0.00,Matches
192,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,17,2000,0.2,35.0,0.00,5.00,30.0,10.0,0.00,35.0,0.00,0.00,,0.00,0.00,25.0,165.0,85.0,5.00,0.00,0.00,0.00,5.00,10.0,10.0,100.0,0.00,Matches
193,Joe Hart\Joe-Hart,eng ENG,GK,West Ham,30,1987,19.0,30.3,25.5,29.8,0.47,0.11,0.00,21.1,0.05,0.05,100.0,0.05,0.00,13.3,104.1,62.1,0.00,0.05,0.00,0.00,0.00,11.2,11.1,99.5,0.00,Matches
194,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,22,1995,15.3,46.1,3.01,13.3,24.1,10.5,1.24,45.4,0.39,0.78,50.0,0.46,0.00,26.5,110.6,46.3,1.76,0.46,0.39,0.52,1.18,27.3,23.7,86.8,2.81,Matches
195,Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,26,1991,26.9,65.8,0.04,3.75,27.0,41.7,6.99,63.3,3.75,5.17,72.7,3.94,0.33,56.1,407.0,222.6,13.3,3.64,2.23,2.42,2.68,68.0,54.3,79.8,13.1,Matches
196,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,31,1986,3.4,31.2,24.7,28.8,2.65,0.00,0.00,19.4,0.00,0.00,,0.00,0.00,12.6,91.5,55.3,0.00,0.00,0.00,0.00,0.00,9.71,9.71,100.0,0.00,Matches
197,Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,0.4,40.0,7.50,25.0,20.0,0.00,0.00,40.0,0.00,0.00,,0.00,0.00,12.5,167.5,122.5,0.00,0.00,0.00,0.00,0.00,15.0,15.0,100.0,0.00,Matches
198,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,37.6,44.5,9.18,29.6,15.0,2.31,0.98,43.5,0.37,0.53,70.0,0.45,0.00,21.2,142.0,71.4,1.41,0.21,0.00,0.27,0.21,20.1,18.6,92.6,0.80,Matches
199,Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,9.4,37.3,0.74,4.26,19.3,15.6,3.40,36.7,0.32,1.28,25.0,0.32,0.00,17.8,69.7,21.5,1.28,0.11,0.11,2.34,1.91,48.0,29.3,61.0,8.94,Matches
200,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,24.1,93.5,1.62,18.0,62.4,19.4,0.71,92.0,0.37,0.62,60.0,0.37,0.08,64.7,310.1,136.5,5.52,1.95,0.04,0.33,0.54,68.7,66.5,96.7,1.49,Matches
201,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,25.9,39.4,0.77,5.48,20.7,15.8,2.08,38.3,0.81,1.58,51.2,1.12,0.08,28.1,136.1,60.7,3.36,1.12,0.19,1.51,1.24,36.9,28.1,76.2,5.75,Matches
202,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,30,1987,27.0,29.0,25.3,28.4,0.56,0.00,0.00,19.3,0.00,0.00,,0.00,0.00,11.3,76.5,51.1,0.00,0.00,0.00,0.00,0.00,7.81,7.81,100.0,0.00,Matches
203,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,29,1988,17.2,33.4,0.23,2.15,16.9,16.0,4.01,31.9,0.87,1.86,46.9,1.05,0.12,23.5,103.2,36.2,1.74,0.41,0.29,2.44,2.21,40.0,25.9,64.7,8.95,Matches
204,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,27,1989,14.1,86.4,3.55,22.6,48.2,21.0,1.35,85.5,0.85,1.28,66.7,0.99,0.00,60.8,270.3,131.6,5.60,1.13,0.14,0.71,0.99,65.7,62.4,95.0,1.99,Matches
205,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,25,1992,25.7,50.7,0.47,3.23,15.8,35.8,6.69,50.0,2.02,3.42,59.1,2.26,0.00,41.9,240.8,132.7,7.98,1.71,2.14,2.72,2.49,56.5,41.6,73.6,11.4,Matches
206,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,23,1994,28.0,59.4,6.86,32.8,29.6,2.57,0.61,57.9,0.93,1.04,89.7,0.96,0.00,35.0,251.4,147.3,3.46,0.75,0.00,0.32,0.18,32.5,32.0,98.5,0.54,Matches
207,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,28,1988,26.6,62.9,2.97,21.2,36.1,9.47,0.23,62.1,0.23,0.45,50.0,0.26,0.00,38.6,211.9,75.1,2.07,0.86,0.00,0.56,0.45,37.0,35.7,96.3,0.90,Matches
208,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,21,1995,9.1,76.2,7.58,37.9,39.0,5.27,0.33,75.3,0.44,0.55,80.0,0.44,0.00,52.5,291.9,144.7,4.51,1.76,0.00,0.44,0.88,48.9,48.4,98.9,0.22,Matches
209,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,33,1984,26.5,66.0,3.36,18.8,26.0,24.7,0.68,48.9,0.91,1.62,55.8,0.98,0.11,32.4,194.9,95.9,4.15,1.51,0.23,0.94,0.79,30.3,28.7,94.7,1.51,Matches
210,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,20,1996,13.2,53.6,5.76,23.9,24.2,8.41,0.98,49.8,0.53,0.61,87.5,0.53,0.00,26.3,134.8,77.2,1.89,0.61,0.30,0.76,0.38,30.1,28.4,94.5,0.98,Matches
211,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,0.3,73.3,0.00,0.00,46.7,40.0,6.67,73.3,6.67,6.67,100.0,6.67,0.00,76.7,563.3,296.7,23.3,6.67,3.33,13.3,0.00,80.0,73.3,91.7,16.7,Matches
212,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,22,1995,11.0,51.1,0.82,6.00,24.7,24.6,3.00,49.8,0.73,1.09,66.7,0.82,0.09,35.1,176.4,96.0,5.55,2.36,0.18,2.18,1.64,42.2,33.5,79.3,6.45,Matches
213,Jordan Hugill\Jordan-Hugill,eng ENG,FW,West Ham,25,1992,0.3,46.7,0.00,3.33,33.3,16.7,0.00,46.7,0.00,0.00,,0.00,0.00,30.0,96.7,23.3,0.00,0.00,0.00,3.33,10.0,70.0,33.3,47.6,3.33,Matches
214,Uwe Hünemeier\Uwe-Hunemeier,de GER,DF,Brighton,31,1986,0.2,55.0,20.0,35.0,10.0,10.0,5.00,55.0,0.00,0.00,,0.00,0.00,15.0,70.0,55.0,5.00,0.00,0.00,0.00,0.00,20.0,20.0,100.0,5.00,Matches
215,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,21,1996,0.6,55.0,0.00,13.3,33.3,10.0,1.67,55.0,0.00,0.00,,0.00,0.00,31.7,110.0,61.7,5.00,1.67,1.67,5.00,0.00,28.3,28.3,100.0,0.00,Matches
216,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,21,1995,18.6,71.9,1.77,17.6,41.6,17.8,0.97,70.8,0.91,1.45,63.0,1.13,0.00,48.7,248.8,102.2,3.71,1.24,0.22,1.18,1.24,51.8,47.1,91.0,3.17,Matches
217,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,21,1995,22.2,47.9,0.81,6.35,19.9,26.8,2.93,44.2,1.94,3.96,48.9,2.12,0.14,37.2,262.6,161.3,8.87,2.39,1.13,1.67,2.61,42.7,34.5,80.7,5.32,Matches
218,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,29,1988,15.7,63.6,4.59,19.2,38.5,9.68,1.21,63.1,0.45,0.64,70.0,0.51,0.00,38.7,179.6,93.9,3.38,1.08,0.00,0.64,0.45,44.4,41.1,92.5,2.17,Matches
219,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,MFFW,Manchester Utd,35,1981,1.2,75.0,0.83,2.50,40.8,39.2,10.0,74.2,0.83,0.83,100.0,0.83,0.00,49.2,267.5,159.2,12.5,6.67,2.50,1.67,1.67,74.2,61.7,83.1,14.2,Matches
220,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,20,1996,9.2,38.5,0.65,5.54,14.9,22.7,4.35,38.0,0.87,1.74,50.0,1.41,0.00,26.6,136.6,73.9,3.70,2.17,0.43,2.72,1.85,42.9,28.9,67.3,9.89,Matches
221,Tom Ince\Tom-Ince,eng ENG,MFFW,Huddersfield,25,1992,27.2,38.5,0.85,6.18,16.9,18.6,3.16,36.0,1.10,1.88,58.8,1.10,0.00,27.1,186.4,82.6,4.12,1.43,0.55,1.88,1.51,34.9,24.7,70.7,5.48,Matches
222,Danny Ings\Danny-Ings,eng ENG,FW,Liverpool,25,1992,3.0,40.7,0.67,4.33,14.0,24.7,9.33,40.3,0.33,0.67,50.0,0.33,0.00,24.0,107.7,32.0,0.67,0.00,0.00,3.67,1.00,50.0,28.7,57.3,12.7,Matches
223,Stephen Ireland\Stephen-Ireland,ie IRL,MF,Stoke City,30,1986,1.5,54.7,2.67,12.7,33.3,10.0,2.00,50.7,0.00,0.00,,0.00,0.00,37.3,140.7,38.7,0.00,0.67,0.00,0.00,0.67,42.0,36.7,87.3,3.33,Matches
224,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,21,1996,20.3,67.2,0.79,8.82,30.2,34.5,4.53,66.7,1.43,2.36,60.4,1.82,0.15,56.5,320.6,179.6,9.51,3.50,1.03,2.12,1.58,61.4,54.7,89.1,7.83,Matches
225,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,25,1992,22.0,35.5,1.27,7.41,11.6,19.0,4.59,35.3,1.14,1.91,59.5,1.14,0.00,25.4,175.2,109.6,5.41,1.05,1.41,1.86,1.09,33.5,23.0,68.8,6.36,Matches
226,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,34,1982,22.9,54.7,6.29,30.8,24.7,1.88,0.74,53.3,0.04,0.09,50.0,0.04,0.00,26.9,144.9,57.6,1.40,0.31,0.00,0.13,0.17,28.3,27.7,98.0,0.61,Matches
227,Eldin Jakupović\Eldin-Jakupovic,ch SUI,GK,Leicester City,32,1984,2.0,28.5,23.5,28.5,0.00,0.00,0.00,23.0,0.00,0.00,,0.00,0.00,11.5,75.5,55.5,0.00,0.00,0.00,0.00,0.00,6.00,6.00,100.0,0.00,Matches
228,Matty James\Matty-James,eng ENG,MF,Leicester City,26,1991,11.0,48.5,2.18,12.5,28.9,9.73,1.00,47.9,0.82,1.18,69.2,0.82,0.09,28.4,130.4,50.2,1.91,0.45,0.00,1.18,0.55,32.7,29.5,90.0,2.00,Matches
229,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,28,1989,20.2,60.8,3.51,19.3,26.6,18.3,1.14,52.2,0.79,1.34,59.3,0.99,0.10,33.6,142.7,82.6,4.36,1.44,0.10,0.30,0.69,34.2,31.3,91.6,0.99,Matches
230,Vincent Janssen\Vincent-Janssen,nl NED,DF,Tottenham,23,1994,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,Matches
231,Jesé\Jese,es ESP,FWMF,Stoke City,24,1993,6.8,36.2,0.88,3.97,16.2,19.0,3.82,34.7,1.76,2.35,75.0,1.91,0.15,26.8,156.6,80.6,3.82,1.03,0.59,3.68,2.21,33.2,24.0,72.1,7.79,Matches
232,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,20,1997,18.5,43.1,0.11,2.54,16.6,26.2,7.51,41.8,1.46,2.00,73.0,1.57,0.11,27.7,111.2,47.8,3.24,1.03,0.38,2.32,1.03,48.1,32.6,67.8,13.1,Matches
233,Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,32,1984,6.1,45.4,3.93,16.2,21.3,9.34,1.31,39.2,0.33,0.82,40.0,0.33,0.00,25.6,125.7,62.1,3.28,0.49,0.16,0.49,0.33,23.0,21.1,92.1,1.31,Matches
234,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,21.9,59.7,7.12,35.1,26.1,1.74,0.18,59.5,0.23,0.23,100.0,0.23,0.00,37.4,185.9,85.6,2.69,0.32,0.00,0.09,0.09,36.6,36.3,99.3,0.14,Matches
235,Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,19.0,43.6,1.47,6.32,22.5,16.8,3.63,42.9,0.53,1.00,52.6,0.68,0.00,21.1,73.1,26.2,1.32,0.21,0.26,2.00,1.16,48.4,31.8,65.7,9.21,Matches
236,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38.0,51.7,5.82,29.8,23.3,2.13,0.63,50.7,0.08,0.11,75.0,0.08,0.00,25.2,146.0,80.3,2.18,0.42,0.00,0.13,0.11,25.7,25.2,98.1,0.58,Matches
237,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,25.9,45.7,7.34,28.1,18.0,1.66,0.73,45.1,0.04,0.08,50.0,0.04,0.00,22.2,137.1,68.2,1.35,0.23,0.00,0.08,0.08,22.8,22.1,96.9,0.77,Matches
238,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,1.7,60.0,5.88,37.6,20.6,5.29,1.76,60.0,0.00,0.00,,0.00,0.00,28.8,212.9,99.4,1.76,0.00,0.00,0.59,0.59,30.0,28.8,96.1,1.76,Matches
239,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,14.8,35.9,0.81,5.27,16.8,17.6,2.50,35.5,0.54,1.69,32.0,0.61,0.14,24.5,179.1,92.2,3.99,1.49,0.54,2.23,1.69,32.7,23.6,72.3,6.42,Matches
240,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,0.2,65.0,5.00,5.00,20.0,40.0,5.00,55.0,15.0,15.0,100.0,15.0,0.00,45.0,135.0,35.0,5.00,0.00,0.00,5.00,0.00,35.0,35.0,100.0,0.00,Matches
241,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,34.2,33.9,0.67,1.37,12.5,22.2,6.81,32.5,1.29,2.57,50.0,1.43,0.09,23.6,129.6,57.4,3.45,1.08,0.76,2.34,1.93,47.5,26.1,55.0,11.6,Matches
242,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,33.3,75.5,1.47,18.0,45.0,19.2,0.78,75.1,1.26,1.62,77.8,1.35,0.03,55.0,329.8,179.6,6.88,2.49,0.06,0.87,1.17,54.6,52.1,95.4,2.19,Matches
243,Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19.0,31.6,26.5,31.5,0.05,0.00,0.00,27.7,0.00,0.00,,0.00,0.00,17.2,72.2,31.1,0.00,0.00,0.00,0.00,0.05,17.4,17.4,99.7,0.00,Matches
244,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,14.4,26.8,22.4,26.6,0.28,0.00,0.00,18.5,0.00,0.00,,0.00,0.00,10.6,86.3,52.4,0.00,0.00,0.00,0.00,0.00,7.64,7.64,100.0,0.00,Matches
245,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,8.3,40.2,1.93,11.1,23.3,7.95,0.72,39.3,0.24,0.84,28.6,0.24,0.00,23.7,106.9,54.3,2.41,0.72,0.00,0.96,0.84,26.4,21.1,79.9,2.29,Matches
246,Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,28.4,53.6,7.75,32.7,21.4,2.57,1.13,53.0,0.18,0.25,71.4,0.21,0.00,26.1,174.8,89.3,1.65,0.46,0.00,0.18,0.00,28.4,27.0,95.2,1.02,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,38.7,5.56,22.0,16.3,2.48,0.38,36.2,0.00,0.15,0.0,0.08,0.00,19.1,98.9,50.3,1.13,0.23,0.08,0.15,0.15,19.5,18.3,93.8,0.15,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,51.8,1.40,11.7,21.1,24.1,2.11,48.1,1.93,3.07,62.9,2.02,0.09,36.9,207.5,113.5,5.26,1.93,0.53,2.63,1.40,36.3,29.7,81.9,5.35,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,58.7,4.46,18.9,25.5,16.9,0.62,46.8,0.40,0.96,41.2,0.45,0.06,26.6,119.0,51.6,2.09,0.85,0.06,0.62,0.40,28.9,26.7,92.4,0.90,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,53.7,1.77,14.6,28.7,13.3,1.27,53.0,0.51,0.76,66.7,0.51,0.00,32.4,159.5,66.6,2.91,0.89,0.13,0.25,0.38,33.5,32.5,97.0,0.76,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6.0,43.8,2.33,10.8,23.8,11.3,1.83,43.0,0.00,0.50,0.0,0.00,0.00,27.2,117.5,61.5,3.00,0.50,0.50,0.33,0.17,31.8,28.0,88.0,2.50,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,43.4,0.92,5.46,19.9,23.6,5.31,42.2,2.38,4.73,50.4,2.64,0.18,33.6,184.6,106.8,5.27,2.16,0.70,3.52,3.52,44.7,31.4,70.2,11.2,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,42.1,0.71,8.21,21.4,16.4,2.14,41.4,0.00,0.00,,0.00,0.00,24.6,147.9,73.2,2.86,1.43,0.00,1.07,0.71,38.6,28.6,74.1,2.86,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,81.1,5.90,42.0,42.6,3.04,0.31,79.9,0.12,0.12,100.0,0.12,0.00,57.0,377.1,215.0,6.09,0.81,0.00,0.06,0.12,58.7,58.0,98.8,0.31,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,51.0,1.38,10.9,21.9,23.3,2.97,48.4,2.08,3.38,61.5,2.27,0.04,39.0,257.3,145.5,6.28,1.71,0.89,1.67,1.15,41.6,35.0,84.3,5.35,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,69.7,2.47,18.8,29.0,25.9,3.97,62.8,0.42,0.79,52.6,0.59,0.00,43.8,202.5,127.4,6.03,1.63,0.67,0.96,0.63,49.0,45.2,92.2,4.14,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,97.9,8.39,43.2,57.1,4.45,0.58,97.6,0.13,0.13,100.0,0.13,0.00,69.6,407.2,237.8,7.03,1.23,0.00,0.13,0.06,75.7,74.8,98.7,0.58,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,46.2,4.79,19.1,19.4,9.06,0.85,41.4,0.34,0.85,40.0,0.68,0.17,20.9,92.4,52.0,1.54,0.77,0.09,0.43,0.26,21.2,19.3,91.1,0.60,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,79.8,6.92,37.4,43.2,4.78,0.81,78.9,0.08,0.12,66.7,0.08,0.00,52.5,298.0,138.7,4.01,1.17,0.00,0.49,0.16,52.9,52.2,98.7,0.65,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,42.4,2.03,12.2,22.8,10.1,1.29,42.1,0.61,0.96,63.3,0.64,0.00,22.8,121.6,49.6,2.06,1.06,0.00,1.32,0.87,28.6,23.1,80.8,3.41,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,41.3,0.00,6.25,18.8,20.0,2.50,40.0,3.75,3.75,100.0,3.75,0.00,37.5,240.0,78.8,2.50,1.25,1.25,1.25,1.25,27.5,26.3,95.5,6.25,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,56.0,2.03,14.3,32.6,13.0,0.49,54.4,0.60,0.88,68.8,0.66,0.05,35.3,203.5,91.9,3.35,1.26,0.11,0.88,1.10,38.5,34.3,89.3,2.20,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,47.2,0.76,8.48,21.3,23.7,2.45,46.4,2.74,5.23,52.4,3.12,0.30,37.9,282.9,154.7,7.68,2.53,0.89,2.70,2.41,39.2,31.4,80.2,3.88,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,40.4,0.29,2.78,12.5,26.5,7.88,38.8,1.22,1.92,63.8,1.47,0.04,27.4,111.3,43.7,2.86,0.49,0.78,2.20,1.71,47.2,30.3,64.2,11.7,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,45.0,0.00,0.00,5.00,40.0,5.00,45.0,0.00,0.00,,0.00,0.00,20.0,110.0,0.00,0.00,0.00,0.00,0.00,0.00,50.0,30.0,60.0,10.0,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,80.6,0.29,8.82,35.0,42.4,7.94,79.7,2.06,2.94,70.0,2.06,0.29,61.5,309.7,136.8,7.06,2.06,1.18,3.53,2.06,72.4,65.0,89.8,13.2,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,64.1,0.43,5.53,29.6,36.2,5.21,61.5,2.02,3.40,59.4,2.23,0.00,46.8,285.7,154.4,9.04,3.51,0.96,2.55,2.45,57.4,48.2,83.9,12.8,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,67.0,0.53,9.07,35.9,27.9,2.42,61.9,1.59,2.78,57.1,1.85,0.00,51.7,315.9,166.1,8.59,2.86,0.53,1.89,2.20,53.4,47.8,89.4,4.63,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9.0,94.7,3.78,32.7,61.0,8.22,0.11,93.7,0.22,0.22,100.0,0.22,0.00,62.9,378.4,224.6,7.44,2.44,0.00,0.11,0.00,72.7,71.9,98.9,0.11,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,46.4,7.66,30.0,17.5,2.06,0.95,46.0,0.28,0.40,69.2,0.34,0.00,24.0,151.6,74.2,1.51,0.40,0.00,0.12,0.18,22.5,22.1,98.2,0.89,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,57.1,7.95,35.3,22.9,2.35,0.90,55.9,0.26,0.30,85.7,0.26,0.00,30.7,201.8,99.3,2.31,0.34,0.00,0.21,0.17,28.8,28.0,97.2,0.51,Matches
