Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
225,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,32,2141,67,62.6,23.8,0.97,84,0.55,0.38,22,0.13,0.84,0.76,1.93,-1.18,-1.18,-0.68,0.95,1.75,-0.81,-0.81,-0.61,Matches
226,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,10,807,81,23.6,9.0,1.00,84,0.89,0.11,51,0.44,2.20,2.56,1.11,1.44,+1.45,+1.14,1.53,1.34,0.19,+0.19,+0.16,Matches
227,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,28,2393,85,70.0,26.6,1.02,88,0.94,0.04,12,0.11,1.32,1.39,1.47,-0.08,-0.08,+0.36,1.32,1.50,-0.18,-0.19,-0.06,Matches
228,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,5,408,82,11.9,4.5,0.89,90,0.89,0.22,47,0.67,1.20,1.56,2.00,-0.44,-0.44,-0.74,0.96,1.51,-0.56,-0.56,-0.68,Matches
229,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
230,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,10,393,39,11.5,4.4,0.91,69,0.23,1.36,20,0.68,1.70,2.27,1.14,1.14,+1.15,+0.58,1.75,0.84,0.89,+0.90,+0.32,Matches
231,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,32,2418,76,70.7,26.9,1.15,77,0.45,0.04,19,0.00,1.31,1.19,1.45,-0.26,-0.26,-0.26,1.24,1.27,-0.03,-0.03,+0.48,Matches
232,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,1,38,38,1.1,0.4,0.00,,0.00,2.50,37,7.50,1.00,2.50,5.00,-2.50,-2.37,-2.02,2.75,1.50,1.50,+1.37,+1.45,Matches
233,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,31,2760,89,80.7,30.7,1.01,89,0.88,0.00,,0.07,1.03,1.27,1.89,-0.62,-0.62,-0.48,1.19,1.48,-0.30,-0.30,-0.24,Matches
234,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,19,797,42,23.3,8.9,1.01,73,0.22,1.12,14,1.35,0.74,1.24,2.58,-1.35,-1.36,-1.29,1.28,1.71,-0.43,-0.43,-0.48,Matches
235,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,8,229,29,6.7,2.5,1.20,60,0.40,2.00,10,3.60,1.50,1.20,1.60,-0.40,-0.39,-0.51,1.40,1.28,0.12,+0.11,-0.08,Matches
236,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,30,941,31,27.5,10.5,0.86,75,0.29,2.00,13,0.57,1.10,1.62,1.52,0.10,+0.10,+0.02,1.50,1.13,0.37,+0.37,+0.27,Matches
237,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,24,1651,69,48.3,18.3,1.26,70,0.27,0.05,34,0.11,1.17,1.26,1.48,-0.22,-0.22,+0.60,1.34,1.10,0.23,+0.23,+0.94,Matches
238,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,35,1970,56,57.6,21.9,1.00,73,0.32,0.59,28,0.05,1.83,2.01,1.46,0.55,+0.55,-0.07,1.58,1.46,0.12,+0.12,+0.13,Matches
239,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,15,795,53,23.2,8.8,1.02,78,0.45,0.68,16,0.34,1.40,1.25,1.14,0.11,+0.11,+1.00,0.76,1.36,-0.60,-0.61,-0.03,Matches
240,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,7,331,47,9.7,3.7,1.08,78,0.81,0.81,6,1.62,2.00,1.35,0.54,0.81,+0.82,+0.67,1.27,0.68,0.59,+0.60,+0.62,Matches
241,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,19,1020,54,29.8,11.3,1.06,75,0.27,0.62,17,0.44,0.95,0.97,1.42,-0.44,-0.44,+0.31,0.71,1.55,-0.85,-0.84,-0.38,Matches
242,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,18,1520,84,44.4,16.9,1.01,87,0.89,0.06,45,0.24,1.56,1.54,1.30,0.24,+0.24,+0.76,1.15,1.30,-0.15,-0.15,+0.03,Matches
243,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,3,39,13,1.1,0.4,0.00,,0.00,7.50,12,5.00,1.33,2.50,0.00,2.50,+2.31,+1.59,1.00,1.00,-0.25,-0.18,-0.45,Matches
244,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,3,166,55,4.9,1.8,1.11,68,0.56,0.56,30,1.11,2.00,3.89,1.67,2.22,+2.17,+1.67,3.11,1.50,1.61,+1.58,+1.59,Matches
245,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,29,1036,36,30.3,11.5,0.70,85,0.35,1.83,17,0.61,2.55,2.43,0.96,1.48,+1.48,-0.60,2.14,0.71,1.43,+1.43,-0.09,Matches
246,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,38,3111,82,91.0,34.6,1.04,85,0.58,0.06,31,0.00,1.50,1.27,1.16,0.12,+0.12,+0.99,1.29,1.00,0.29,+0.29,-0.03,Matches
247,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,12,417,35,12.2,4.6,0.87,72,0.22,1.74,16,1.30,0.42,0.43,2.61,-2.17,-2.16,-1.05,0.52,2.52,-2.00,-1.99,-1.50,Matches
248,Ryan John Giles\Ryan-John-Giles,eng ENG,MF,Wolves,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
249,Cameron John\Cameron-John,eng ENG,DF,Wolves,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
250,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,1,62,62,1.8,0.7,1.43,62,0.00,0.00,,0.00,0.00,0.00,1.43,-1.43,-1.45,-1.40,0.71,2.86,-2.00,-2.09,-1.81,Matches
251,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,1,1,1,0.0,0.0,0,,0,1,0,0,3.00,0,0,0,0.00,+0.53,0.0,0.0,0.0,-1.30,-1.05,Matches
252,Alfie Jones\Alfie-Jones,eng ENG,DFMF,Southampton,20,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
253,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
254,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,18,1263,70,36.9,14.0,1.07,82,0.86,0.21,11,0.29,2.00,2.07,1.21,0.86,+0.86,+0.90,1.84,1.16,0.69,+0.69,+0.60,Matches
255,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,37,3156,85,92.3,35.1,1.05,85,0.80,0.00,,0.03,1.95,1.62,1.05,0.57,+0.57,-0.79,1.50,0.95,0.55,+0.55,-0.84,Matches
256,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,16,596,37,17.4,6.6,0.76,86,0.61,1.67,15,1.82,0.75,0.45,2.27,-1.82,-1.81,-2.00,0.71,1.83,-1.12,-1.12,-0.92,Matches
257,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,33,2355,71,68.9,26.2,1.11,78,0.34,0.15,24,0.00,1.61,1.22,1.11,0.11,+0.11,+0.28,1.26,0.98,0.28,+0.28,-0.04,Matches
258,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,24,2147,89,62.8,23.9,1.00,89,0.96,0.00,,0.29,0.33,0.46,1.59,-1.13,-1.13,+0.78,0.73,1.51,-0.78,-0.78,+0.33,Matches
259,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,21,1586,76,46.4,17.6,1.08,82,0.91,0.11,11,0.57,1.19,1.31,1.53,-0.23,-0.23,-0.08,1.34,1.54,-0.20,-0.20,-0.06,Matches
260,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,20,1182,59,34.6,13.1,0.99,81,0.53,0.53,18,0.76,0.25,0.31,2.29,-1.98,-1.98,-0.85,0.69,1.99,-1.31,-1.30,-0.60,Matches
261,Sullay Kaikai\Sullay-Kaikai,eng ENG,FWMF,Crystal Palace,22,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
262,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,13,693,53,20.3,7.7,0.65,87,0.39,1.04,32,0.52,0.69,0.65,2.21,-1.56,-1.56,-0.40,1.44,1.61,-0.17,-0.17,+0.63,Matches
263,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,28,2424,87,70.9,26.9,1.00,89,0.86,0.04,16,0.00,1.86,1.86,1.15,0.71,+0.71,-0.11,1.48,1.22,0.26,+0.26,-0.03,Matches
264,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,36,3092,86,90.4,34.4,1.05,86,0.93,0.00,,0.03,1.89,1.66,1.10,0.55,+0.55,-0.82,1.53,0.96,0.57,+0.57,-0.44,Matches
265,Loris Karius\Loris-Karius,de GER,GK,Liverpool,25,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
266,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,18,940,52,27.5,10.4,0.87,85,0.67,0.87,20,1.83,1.22,0.77,1.63,-0.87,-0.86,-0.28,0.58,1.82,-1.25,-1.24,-0.91,Matches
267,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33,2969,90,86.8,33.0,1.00,90,0.97,0.00,,0.06,1.48,1.52,1.18,0.33,+0.33,+0.93,1.21,1.23,-0.02,-0.02,-0.47,Matches
268,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,7,108,15,3.2,1.2,0.00,,0.00,5.83,14,11.7,0.00,0.00,2.50,-2.50,-2.50,-1.30,0.42,1.83,-1.42,-1.43,-0.78,Matches
269,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,25,1390,56,40.6,15.4,1.04,78,0.32,0.58,17,0.45,2.68,2.34,0.52,1.82,+1.81,+0.08,2.03,0.73,1.29,+1.29,+0.24,Matches
270,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,13,1111,85,32.5,12.3,0.98,90,0.98,0.08,30,1.71,1.31,1.38,1.71,-0.33,-0.32,-0.40,1.32,1.60,-0.28,-0.28,-0.48,Matches
271,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,25,1348,54,39.4,15.0,0.93,83,0.47,0.73,17,0.20,1.16,0.93,1.20,-0.27,-0.27,-0.18,1.03,1.45,-0.42,-0.42,-0.10,Matches
272,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,10,791,79,23.1,8.8,0.91,90,0.80,0.23,37,0.68,0.90,0.91,1.70,-0.80,-0.80,-1.31,1.00,1.33,-0.34,-0.34,-0.50,Matches
273,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,1,1,1,0.0,0.0,0,,0,1,0,5,3.00,0,0,0,0.00,-0.03,0.0,0.0,0.0,0.00,-0.30,Matches
274,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,35,2961,85,86.6,32.9,1.03,87,0.61,0.03,16,0.00,1.20,1.46,1.73,-0.27,-0.27,+0.71,1.31,1.40,-0.09,-0.09,-0.15,Matches
275,Josh Knight\Josh-Knight,eng ENG,DFMF,Leicester City,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
276,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,30,1837,61,53.7,20.4,0.88,83,0.49,0.59,29,0.20,0.80,0.98,1.86,-0.88,-0.88,-0.48,0.91,1.66,-0.74,-0.74,-0.35,Matches
277,Ali Koiki\Ali-Koiki,eng ENG,DF,Burnley,17,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
278,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,24,1887,79,55.2,21.0,1.05,84,0.76,0.10,23,0.24,1.71,1.76,1.38,0.38,+0.38,-0.44,1.48,1.46,0.02,+0.03,-0.09,Matches
279,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,17,1224,72,35.8,13.6,0.96,89,0.74,0.29,17,0.66,2.88,2.65,0.51,2.13,+2.13,+0.37,2.24,0.61,1.63,+1.63,+0.22,Matches
280,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,32,2716,85,79.4,30.2,1.06,85,0.86,0.00,,0.07,0.44,0.66,2.15,-1.49,-1.49,-0.34,0.75,1.73,-0.97,-0.97,-0.32,Matches
281,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,17,1331,78,38.9,14.8,0.88,89,0.81,0.27,45,0.14,1.53,1.82,1.55,0.27,+0.27,-0.51,1.62,1.52,0.10,+0.10,+0.05,Matches
282,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,31,1899,61,55.5,21.1,1.00,83,0.62,0.47,15,0.14,1.26,1.18,1.37,-0.19,-0.19,-0.31,1.21,1.26,-0.05,-0.05,-0.22,Matches
283,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,32,1735,54,50.7,19.3,1.09,72,0.10,0.57,21,0.21,1.94,1.35,0.98,0.36,+0.36,-0.54,1.36,0.96,0.39,+0.39,-0.45,Matches
284,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,5,405,81,11.8,4.5,1.11,81,0.67,0.00,,1.11,0.60,0.44,1.33,-0.89,-0.89,+0.60,0.78,1.04,-0.24,-0.25,+0.74,Matches
285,Luca de la Torre\Luca-de-la-Torre,us USA,MF,Fulham,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
286,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,35,2502,71,73.2,27.8,0.97,83,0.65,0.29,32,0.07,1.74,1.83,1.12,0.72,+0.72,+0.52,1.38,1.34,0.04,+0.04,-0.10,Matches
287,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,13,468,36,13.7,5.2,0.96,70,0.00,1.54,15,2.12,2.54,2.69,0.58,2.12,+2.12,+0.41,1.94,0.48,1.46,+1.47,+0.37,Matches
288,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,19,974,51,28.5,10.8,0.83,81,0.19,0.93,25,0.28,2.00,1.67,1.11,0.56,+0.55,-0.26,1.41,1.24,0.17,+0.17,-0.15,Matches
289,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,10,686,69,20.1,7.6,1.05,78,0.53,0.26,30,0.00,1.50,1.71,1.58,0.13,+0.13,+0.26,1.25,1.84,-0.59,-0.60,-0.35,Matches
290,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,35,3057,87,89.4,34.0,1.00,90,0.97,0.03,1,0.03,2.54,2.59,0.62,1.97,+1.97,+0.73,2.11,0.68,1.43,+1.43,-0.55,Matches
291,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,32,2745,86,80.3,30.5,1.05,86,0.95,0.00,,0.03,1.16,0.95,1.18,-0.23,-0.23,-0.36,1.00,1.38,-0.39,-0.39,-0.15,Matches
292,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,26,2250,87,65.8,25.0,1.00,88,0.92,0.04,45,0.32,0.88,1.08,2.12,-1.04,-1.04,+0.58,1.11,1.69,-0.58,-0.58,+0.27,Matches
293,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,12,1054,88,30.8,11.7,1.03,88,0.94,0.00,,0.09,1.42,1.37,1.11,0.26,+0.26,+0.60,1.28,1.25,0.03,+0.03,+0.57,Matches
294,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,21,1613,77,47.2,17.9,1.01,85,0.73,0.17,27,0.11,0.62,0.89,2.07,-1.17,-1.17,-1.22,1.21,1.58,-0.37,-0.37,-0.23,Matches
295,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,16,1215,76,35.5,13.5,1.04,84,0.74,0.15,19,0.00,0.75,0.89,1.56,-0.67,-0.67,-0.10,0.76,1.97,-1.20,-1.20,-1.00,Matches
296,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,32,2836,89,82.9,31.5,0.98,90,0.98,0.03,45,0.19,1.81,1.94,1.33,0.60,+0.60,+0.14,1.56,1.46,0.11,+0.11,+0.23,Matches
297,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,30,2506,84,73.3,27.8,1.04,86,0.83,0.04,21,0.07,1.17,1.51,1.76,-0.25,-0.25,+0.44,1.44,1.38,0.06,+0.06,+0.48,Matches
298,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,14,938,67,27.4,10.4,0.96,73,0.38,0.38,52,1.25,1.57,1.63,1.73,-0.10,-0.10,-0.93,1.22,1.71,-0.49,-0.49,-0.77,Matches
299,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,30,2601,87,76.1,28.9,1.00,89,0.93,0.03,32,0.07,1.63,1.59,1.38,0.21,+0.21,-0.34,1.53,1.27,0.26,+0.26,-0.19,Matches
300,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,27,1663,62,48.6,18.5,1.03,80,0.38,0.43,17,0.11,1.78,1.89,1.41,0.49,+0.49,+0.38,1.73,1.16,0.57,+0.57,+0.50,Matches
301,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,20,694,35,20.3,7.7,0.78,88,0.39,1.82,12,1.30,1.60,1.95,1.04,0.91,+0.91,+0.21,1.62,1.31,0.31,+0.31,+0.05,Matches
302,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33,2970,90,86.8,33.0,1.00,90,1.00,0.00,,0.00,1.97,1.85,1.00,0.85,+0.85,+0.85,1.47,1.19,0.28,+0.28,+0.12,Matches
303,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,26,1236,48,36.1,13.7,0.88,84,0.51,1.02,17,0.66,0.81,0.80,1.53,-0.73,-0.73,-0.11,1.05,1.48,-0.43,-0.43,+0.24,Matches
304,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,24,998,42,29.2,11.1,0.54,85,0.27,1.62,27,0.18,1.83,1.98,0.81,1.17,+1.17,+0.76,1.66,0.87,0.79,+0.79,+0.25,Matches
305,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,6,514,86,15.0,5.7,0.88,90,0.88,0.18,63,4.04,0.67,0.70,1.58,-0.88,-0.88,-0.32,0.72,1.68,-0.98,-0.98,-0.49,Matches
306,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,26,1272,49,37.2,14.1,0.85,76,0.14,0.99,26,0.14,1.12,1.13,1.70,-0.57,-0.57,-0.06,1.16,1.45,-0.28,-0.28,-0.04,Matches
307,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,9,687,76,20.1,7.6,1.05,84,0.79,0.13,17,0.79,1.44,1.45,1.18,0.26,+0.26,+0.53,1.28,1.42,-0.14,-0.14,+0.27,Matches
308,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,21,618,29,18.1,6.9,0.43,92,0.29,2.61,19,1.30,1.29,1.88,1.16,0.72,+0.73,+0.63,1.65,1.12,0.55,+0.55,+0.62,Matches
309,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,31,2778,90,81.2,30.9,0.97,90,0.97,0.03,77,0.10,0.48,0.58,1.75,-1.17,-1.17,+1.36,0.73,1.53,-0.80,-0.80,+0.57,Matches
310,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,13,986,76,28.8,11.0,1.00,89,0.91,0.18,1,0.55,2.62,2.73,0.64,2.09,+2.10,+0.47,1.86,0.78,1.08,+1.09,-0.08,Matches
311,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,29,2057,71,60.1,22.9,1.00,83,0.74,0.26,23,0.17,0.24,0.57,2.40,-1.83,-1.84,-1.05,0.69,1.91,-1.22,-1.22,-0.79,Matches
312,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,21,1750,83,51.2,19.4,0.98,90,0.98,0.10,19,0.72,0.90,1.19,2.11,-0.93,-0.93,-0.66,1.04,1.78,-0.74,-0.74,-0.38,Matches
313,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36,3238,90,94.7,36.0,1.00,90,0.97,0.00,,0.06,1.92,1.67,1.00,0.67,+0.67,+0.67,1.54,0.92,0.62,+0.62,+0.08,Matches
314,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,32,2136,67,62.5,23.7,0.93,88,0.76,0.42,21,0.04,1.66,1.60,1.60,0.00,0.00,-0.77,1.48,1.26,0.22,+0.22,-0.23,Matches
315,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,36,2831,79,82.8,31.5,1.11,80,0.48,0.03,17,0.03,1.33,1.33,1.40,-0.06,-0.06,-0.83,1.32,1.11,0.20,+0.20,+0.13,Matches
316,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,5,37,7,1.1,0.4,0.00,,0.00,12.5,6,17.5,0.00,0.00,7.50,-7.50,-7.30,-6.45,1.00,4.00,-2.75,-2.72,-2.16,Matches
317,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,31,2596,84,75.9,28.8,1.08,84,0.97,0.00,,0.03,1.29,1.25,1.39,-0.14,-0.14,-0.90,1.27,1.17,0.10,+0.10,-0.34,Matches
318,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,27,1343,50,39.3,14.9,0.94,81,0.34,0.87,16,0.67,2.52,2.42,0.60,1.81,+1.81,-0.14,2.11,0.57,1.54,+1.54,+0.09,Matches
319,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,16,987,62,28.9,11.0,1.00,78,0.73,0.45,25,0.64,1.38,1.55,1.55,0.00,0.00,-0.81,1.28,1.74,-0.45,-0.45,-0.73,Matches
320,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,36,3077,85,90.0,34.2,1.02,87,0.73,0.03,25,0.00,2.53,2.31,0.61,1.70,+1.70,-0.67,1.94,0.77,1.17,+1.17,+0.19,Matches
321,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,18,1101,61,32.2,12.2,0.98,86,0.82,0.49,11,1.39,1.28,1.15,1.31,-0.16,-0.16,-0.01,0.99,1.28,-0.29,-0.28,+0.11,Matches
322,Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,35,2463,70,72.0,27.4,1.09,78,0.58,0.18,24,0.04,0.94,0.95,1.46,-0.51,-0.51,+0.52,1.00,1.48,-0.48,-0.48,+0.34,Matches
323,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,26,1927,74,56.3,21.4,0.93,90,0.93,0.28,20,0.47,1.38,1.36,1.45,-0.09,-0.09,+0.21,1.19,1.32,-0.13,-0.13,+0.09,Matches
324,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,1,45,45,1.3,0.5,0.00,,0.00,2.00,45,2.00,0.00,0.00,2.00,-2.00,-2.00,-0.77,0.40,1.20,-0.80,-0.82,-0.15,Matches
325,George Marsh\George-Marsh,eng ENG,DFMF,Tottenham,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
326,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,27,1621,60,47.4,18.0,1.00,80,0.39,0.50,20,0.17,1.63,1.72,1.39,0.33,+0.33,+0.08,1.50,1.36,0.13,+0.14,-0.33,Matches
327,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,25,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
328,Adam Masina\Adam-Masina,it ITA,DF,Watford,24,1994,14,1004,72,29.4,11.2,0.98,89,0.80,0.27,10,2.14,1.21,1.34,1.79,-0.45,-0.45,-0.37,1.18,1.47,-0.29,-0.30,-0.18,Matches
329,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,23,1759,76,51.4,19.5,0.97,88,0.92,0.21,23,0.62,1.61,1.59,1.49,0.10,+0.10,+0.37,1.45,1.69,-0.24,-0.24,+0.15,Matches
330,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,22,1289,59,37.7,14.3,1.12,71,0.35,0.42,26,0.77,1.82,1.89,1.05,0.84,+0.84,+0.88,1.55,1.34,0.21,+0.21,-0.16,Matches
331,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,28,2436,87,71.2,27.1,1.03,87,0.85,0.00,,0.07,1.86,1.85,1.37,0.48,+0.48,+0.66,1.59,1.30,0.30,+0.30,-0.04,Matches
332,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,22,1537,70,44.9,17.1,0.99,90,0.99,0.29,0,0.53,2.55,2.40,0.70,1.70,+1.70,-0.12,1.88,0.74,1.13,+1.13,-0.03,Matches
333,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,4,148,37,4.3,1.6,1.88,46,0.00,0.63,11,1.88,1.50,0.63,0.63,0.00,0.00,-0.61,1.56,1.50,0.06,+0.04,-0.02,Matches
334,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,15,1131,75,33.1,12.6,1.03,83,0.87,0.16,25,0.32,0.93,0.63,2.06,-1.43,-1.43,-0.29,0.93,1.95,-1.02,-1.03,-0.53,Matches
335,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,22,986,45,28.8,11.0,0.91,77,0.27,1.09,18,0.55,0.55,0.55,2.27,-1.73,-1.73,-0.44,0.84,1.81,-0.97,-0.98,-0.10,Matches
336,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,38,3058,80,89.4,34.0,1.06,83,0.62,0.06,32,0.00,1.29,1.29,1.44,-0.15,-0.15,-0.89,1.29,1.26,0.03,+0.03,-0.17,Matches
337,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25,2250,90,65.8,25.0,1.00,90,1.00,0.00,,0.32,0.92,1.12,1.76,-0.64,-0.64,-0.33,1.24,1.47,-0.23,-0.23,+0.07,Matches
