Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
184,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12.0,25.6,13.8,11.8,4.08,0.00,0.92,0.83,0.00,0.00,0.00,0.00,0.00,3.92,0.33,21.3,0.75,20.0,0.00,0.00,1.25,9.92,0.33,0.92,0.17,0.08,Matches
185,Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,25.2,36.7,30.0,6.79,0.28,0.08,5.75,0.56,1.98,0.00,0.00,0.00,0.00,17.4,5.95,13.4,2.78,23.3,2.82,6.27,0.28,24.1,0.12,0.95,0.79,0.36,Matches
186,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,20.5,47.8,39.4,8.34,0.73,0.05,8.49,1.02,3.32,0.00,0.00,0.00,0.00,25.8,8.05,14.0,3.07,34.4,2.10,7.56,0.15,34.3,0.10,0.78,1.17,2.00,Matches
187,Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,6.1,31.8,22.6,9.18,1.97,0.00,4.59,1.31,0.00,0.00,0.00,0.00,0.00,5.41,0.49,25.9,1.15,23.1,0.00,0.00,1.64,14.9,0.16,1.48,0.66,0.00,Matches
188,Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,4.2,23.6,23.3,0.24,0.00,0.00,7.14,0.71,3.33,0.00,0.00,0.00,0.00,16.7,3.10,3.81,4.52,16.4,1.43,0.24,0.00,15.2,0.24,1.19,0.71,1.67,Matches
189,Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19.0,30.5,17.2,13.3,4.53,0.00,2.21,1.00,0.00,0.00,0.00,0.00,0.00,4.16,0.74,25.6,0.68,24.9,0.00,0.00,2.26,13.8,0.42,1.16,0.05,0.05,Matches
190,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,20.7,35.0,33.2,1.74,0.29,0.19,8.21,0.68,0.43,0.00,0.00,0.00,0.00,23.0,4.30,7.68,5.65,24.3,3.29,0.68,0.00,28.1,0.14,0.92,0.34,0.87,Matches
191,Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,32.5,61.5,56.6,4.86,1.48,0.28,12.3,2.71,2.52,2.83,0.55,0.46,0.18,46.4,6.28,8.86,8.28,51.1,0.98,0.34,0.43,49.1,0.25,0.58,1.48,2.15,Matches
192,Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,0.6,16.7,11.7,5.00,0.00,0.00,3.33,1.67,6.67,0.00,0.00,0.00,0.00,5.00,1.67,10.0,1.67,6.67,1.67,5.00,0.00,3.33,0.00,1.67,1.67,3.33,Matches
193,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19.0,30.8,17.5,13.3,4.26,0.00,1.95,0.74,0.00,0.00,0.00,0.00,0.00,5.42,0.53,24.9,0.84,24.4,0.05,0.00,2.37,14.9,0.32,0.89,0.11,0.16,Matches
194,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,22.1,81.4,78.0,3.39,1.58,0.09,11.5,2.22,1.40,0.00,0.00,0.00,0.00,59.5,8.60,13.3,9.68,66.5,3.03,1.54,0.05,70.1,0.14,1.04,0.86,1.58,Matches
195,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,22.9,30.4,28.8,1.62,0.13,0.09,6.16,0.39,1.18,0.09,0.00,0.00,0.00,21.1,3.67,5.63,3.97,23.4,2.23,0.17,0.13,22.3,0.13,0.61,0.61,1.35,Matches
196,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,17.5,27.9,16.5,11.4,3.77,0.00,1.31,0.51,0.00,0.00,0.00,0.00,0.00,7.77,1.03,19.1,2.74,20.5,0.06,0.00,3.31,14.8,0.11,1.03,0.11,0.00,Matches
197,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,14.8,22.5,20.5,2.03,0.14,0.07,3.51,0.68,0.54,0.00,0.00,0.00,0.00,14.7,4.80,3.04,4.80,15.3,1.82,0.00,0.34,16.1,0.20,0.74,0.81,0.88,Matches
198,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,15.6,63.5,62.3,1.15,0.77,0.19,11.2,0.32,0.45,0.13,0.00,0.00,0.00,51.0,6.47,6.03,8.59,51.9,2.44,0.13,0.19,55.4,0.13,0.90,0.83,1.67,Matches
199,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,22.7,34.0,33.1,0.93,0.22,0.04,9.12,0.66,1.10,0.26,0.00,0.00,0.00,28.0,4.19,1.81,5.99,26.5,1.06,0.13,0.09,28.5,0.18,0.18,0.97,1.32,Matches
200,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,12.1,26.9,26.4,0.50,0.00,0.08,5.45,0.91,0.33,0.00,0.00,0.00,0.00,19.6,4.79,2.48,2.98,23.0,0.41,0.00,0.25,20.9,0.08,0.33,1.40,0.91,Matches
201,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13.0,49.4,47.6,1.77,1.38,0.00,7.00,2.54,0.23,0.00,0.00,0.00,0.00,34.8,2.85,11.8,34.0,10.2,3.92,0.38,0.15,38.1,0.15,2.31,0.62,0.54,Matches
202,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,26.3,59.1,58.1,0.95,0.87,0.04,8.37,0.91,0.27,0.04,0.00,0.00,0.00,44.3,5.93,8.90,6.73,47.5,3.88,0.04,0.15,49.6,0.11,1.03,1.06,0.76,Matches
203,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,23.8,22.3,20.7,1.64,0.50,0.13,4.41,1.13,1.89,1.05,0.29,0.08,0.04,12.7,3.61,5.97,3.28,16.7,1.72,0.08,0.13,14.0,0.21,1.05,0.67,1.26,Matches
204,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,9.0,68.2,66.4,1.78,1.33,0.11,8.33,2.33,0.00,0.00,0.00,0.00,0.00,54.0,5.11,9.11,14.4,48.9,2.67,0.44,0.44,60.0,0.00,1.11,1.67,0.44,Matches
205,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,26.6,50.0,32.4,17.6,2.74,0.08,7.48,2.86,3.42,4.32,0.30,0.23,0.04,17.9,9.74,22.3,30.9,3.83,3.57,10.6,0.08,30.8,0.26,1.54,0.83,1.77,Matches
206,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,4.5,57.3,55.6,1.78,1.33,0.00,7.56,2.22,0.00,0.00,0.00,0.00,0.00,38.9,5.33,13.1,7.33,42.9,5.33,0.44,0.00,42.7,0.22,3.56,1.11,0.22,Matches
207,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,4.4,53.6,52.0,1.59,0.45,0.00,11.8,1.82,4.55,0.68,0.00,0.68,0.00,38.4,7.95,7.27,8.18,43.2,1.59,0.45,0.23,43.6,0.00,0.68,1.82,1.36,Matches
208,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,26.9,37.4,36.9,0.52,0.07,0.11,9.03,0.19,0.78,0.11,0.00,0.00,0.00,27.0,5.54,4.94,27.4,7.62,1.41,0.15,0.26,28.7,0.33,0.56,1.38,1.52,Matches
209,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,0.4,57.5,57.5,0.00,0.00,0.00,15.0,2.50,0.00,0.00,0.00,0.00,0.00,42.5,12.5,2.50,0.00,52.5,5.00,0.00,0.00,42.5,0.00,0.00,2.50,5.00,Matches
210,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,30.7,59.4,57.3,2.15,1.30,0.16,12.7,2.08,0.62,0.07,0.00,0.00,0.00,43.4,5.70,10.3,10.8,43.7,3.55,0.29,0.26,48.7,0.03,1.17,1.34,1.14,Matches
211,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,8.9,32.0,30.1,1.91,0.11,0.11,7.30,1.12,2.47,0.67,0.00,0.00,0.00,24.2,4.38,3.48,4.16,26.1,0.79,1.01,0.00,24.0,0.11,0.67,1.01,2.13,Matches
212,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,2.5,57.6,56.4,1.20,0.80,0.40,8.00,2.80,0.40,0.00,0.00,0.00,0.00,42.0,6.80,8.80,11.6,42.4,1.60,0.00,0.40,49.6,0.00,0.40,1.20,2.00,Matches
213,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,10.5,27.4,26.7,0.76,0.10,0.19,6.00,0.48,0.67,0.00,0.00,0.00,0.00,19.2,4.67,3.52,20.9,3.24,1.90,0.38,0.19,20.7,0.19,0.19,0.67,0.76,Matches
214,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,18.3,22.8,22.1,0.71,0.00,0.44,5.74,0.49,0.93,0.00,0.00,0.00,0.00,14.6,3.66,4.48,2.95,18.1,0.98,0.00,0.22,15.7,0.11,0.71,0.77,1.15,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,21.9,47.1,46.3,0.73,0.00,0.59,9.50,0.82,3.01,0.05,0.00,0.00,0.00,37.2,5.71,4.16,6.12,39.6,0.55,0.68,0.09,35.3,0.23,1.10,1.96,2.33,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,8.8,23.9,23.6,0.23,0.00,0.00,4.32,0.57,0.80,0.00,0.00,0.00,0.00,16.9,3.30,3.64,2.61,19.1,1.48,0.23,0.00,18.4,0.11,0.45,0.80,0.91,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,3.7,47.8,45.9,1.89,1.62,0.00,7.84,1.35,0.00,0.00,0.00,0.00,0.00,27.3,4.86,15.7,6.76,33.2,4.86,0.27,0.27,36.8,0.00,1.08,0.81,0.27,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,11.3,27.1,25.7,1.42,0.53,0.18,4.51,1.33,1.42,0.53,0.00,0.00,0.00,17.5,4.34,5.22,3.27,21.6,0.97,0.35,0.27,18.6,0.35,0.53,0.27,1.50,Matches
219,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,16.9,47.0,39.5,7.51,0.53,0.12,8.22,1.36,3.31,0.00,0.00,0.00,0.00,22.1,9.29,15.6,4.97,31.7,2.90,6.98,0.24,33.3,0.06,1.12,1.48,1.12,Matches
220,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,0.4,25.0,22.5,2.50,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,12.5,5.00,7.50,15.0,2.50,0.00,2.50,0.00,17.5,0.00,0.00,0.00,2.50,Matches
221,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,1.8,51.1,42.8,8.33,0.00,0.00,13.9,0.00,1.11,0.00,0.00,0.00,0.00,32.2,13.3,5.56,5.56,35.0,1.67,8.33,0.00,40.0,0.00,1.67,0.56,3.89,Matches
222,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,11.5,31.1,29.9,1.22,0.00,0.35,6.52,0.17,0.52,0.00,0.00,0.00,0.00,24.7,3.83,2.61,4.78,24.0,1.57,0.09,0.61,25.7,0.09,0.70,0.26,1.22,Matches
223,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,34.6,31.0,29.7,1.30,0.09,0.14,8.67,0.98,1.13,0.00,0.00,0.00,0.00,19.6,6.16,5.23,2.31,25.1,1.99,0.14,0.64,22.8,0.09,0.46,1.27,1.21,Matches
224,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,4.6,54.3,51.7,2.61,1.52,0.00,6.09,1.09,0.87,0.43,0.00,0.00,0.00,38.3,3.91,12.2,41.7,9.13,2.61,0.43,0.22,41.7,0.43,0.65,0.87,1.09,Matches
225,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,0.7,31.4,20.0,11.4,0.00,0.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,15.7,7.14,8.57,5.71,14.3,0.00,11.4,0.00,27.1,0.00,0.00,0.00,1.43,Matches
226,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,14.0,53.4,52.4,1.07,0.79,0.00,6.71,1.00,0.14,0.00,0.00,0.00,0.00,43.8,4.57,5.07,5.21,43.3,3.07,0.29,0.14,49.4,0.00,0.71,0.21,0.36,Matches
228,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,35.1,86.4,85.2,1.20,1.14,0.31,15.0,1.23,0.11,0.00,0.00,0.00,0.00,68.3,8.55,9.54,5.67,78.3,1.85,0.06,0.26,77.0,0.34,0.83,1.85,1.00,Matches
229,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,6.6,29.5,28.9,0.61,0.00,0.00,6.97,0.30,0.61,0.00,0.00,0.00,0.00,14.2,9.09,6.21,3.03,14.5,6.67,0.15,1.67,18.8,0.00,0.61,0.91,1.06,Matches
230,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,26.2,30.1,28.8,1.30,0.00,0.08,8.13,0.69,1.76,0.08,0.00,0.00,0.00,21.6,5.08,3.44,10.0,18.1,0.99,0.15,0.38,22.8,0.15,0.95,0.80,1.30,Matches
231,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,23.9,48.4,46.3,2.05,1.59,0.00,7.36,0.71,0.00,0.00,0.00,0.00,0.00,34.6,4.31,9.46,3.26,39.7,4.44,0.46,0.04,39.5,0.04,1.09,0.50,0.88,Matches
232,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,17.6,33.4,32.9,0.51,0.45,0.00,4.89,1.53,0.00,0.00,0.00,0.00,0.00,19.8,3.98,9.60,2.84,25.5,3.24,0.06,0.17,24.4,0.17,1.19,0.51,0.34,Matches
233,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,13.1,24.4,23.4,0.92,0.15,0.00,5.73,0.23,0.99,0.08,0.00,0.00,0.00,16.0,4.20,4.12,2.06,18.5,2.21,0.31,0.31,17.6,0.08,0.69,0.61,1.22,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,7.7,32.2,31.4,0.78,0.13,0.13,7.14,0.65,2.21,0.00,0.00,0.00,0.00,23.6,3.64,4.94,4.81,24.4,1.56,0.52,0.00,22.6,0.13,0.52,1.95,2.08,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,26.9,21.4,20.1,1.23,0.26,0.07,5.13,1.45,0.78,0.00,0.00,0.00,0.00,14.2,3.23,3.98,2.42,16.4,1.15,0.52,0.07,15.7,0.04,0.48,0.41,1.00,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,34.4,59.8,59.3,0.49,0.26,0.12,9.83,0.58,0.67,0.00,0.00,0.00,0.00,49.6,5.61,4.56,7.38,50.1,1.57,0.17,0.17,52.5,0.26,0.70,1.28,1.45,Matches
237,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,10.4,28.1,26.9,1.15,0.19,0.00,5.29,0.67,0.58,0.10,0.00,0.00,0.00,18.3,3.85,5.96,2.12,22.8,2.40,0.00,0.19,19.5,0.19,1.73,1.15,0.77,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33.0,47.2,46.2,1.00,0.91,0.06,8.67,1.09,0.12,0.00,0.00,0.00,0.00,32.8,4.27,10.1,6.94,32.8,4.70,0.09,0.09,38.9,0.12,1.24,0.58,0.55,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,1.2,26.7,25.8,0.83,0.83,0.00,7.50,0.83,1.67,0.00,0.00,0.00,0.00,21.7,2.50,2.50,0.83,23.3,0.83,0.00,0.00,20.8,0.00,2.50,0.83,0.00,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,15.4,65.8,64.9,0.91,0.52,0.39,11.4,0.71,0.39,0.26,0.00,0.00,0.00,58.4,3.77,3.64,8.18,56.0,0.91,0.06,0.32,58.3,0.06,0.52,1.62,0.84,Matches
241,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,12.3,28.1,27.2,0.89,0.89,0.00,4.55,0.89,0.00,0.00,0.00,0.00,0.00,17.6,2.20,8.37,4.07,20.7,2.36,0.00,0.08,21.4,0.08,0.49,0.24,0.33,Matches
242,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,15.0,36.5,33.4,3.13,0.20,0.00,5.47,0.67,1.27,0.33,0.00,0.00,0.00,24.6,3.73,8.20,27.2,4.93,1.47,2.53,0.13,25.7,0.13,1.20,0.93,2.20,Matches
243,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,8.8,65.3,50.5,14.9,0.34,0.00,14.4,0.68,1.70,0.00,0.00,0.00,0.00,33.9,12.2,19.3,2.27,43.4,3.64,14.5,0.00,49.0,0.11,2.39,1.48,2.39,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
245,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,32.9,26.4,25.6,0.82,0.00,0.12,6.32,0.40,1.49,0.09,0.00,0.00,0.00,17.7,4.74,3.98,3.22,19.5,1.76,0.15,0.55,18.4,0.21,0.61,0.76,1.40,Matches
246,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,20.4,36.1,31.2,4.90,2.21,0.10,8.04,2.89,2.45,2.25,0.39,0.74,0.00,23.0,3.77,9.31,30.5,3.24,1.32,0.39,0.20,25.6,0.29,1.13,1.27,1.23,Matches
247,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,21.0,58.4,48.0,10.4,0.62,0.24,10.3,0.67,2.38,0.10,0.00,0.00,0.00,36.0,12.7,9.76,39.9,5.33,2.95,9.67,0.19,46.3,0.19,1.05,1.29,2.38,Matches
248,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,13.6,89.1,88.8,0.37,0.37,0.00,8.90,1.47,0.07,0.00,0.00,0.00,0.00,74.6,7.06,7.43,2.65,82.2,2.94,0.00,0.15,82.9,0.15,0.51,0.51,0.29,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,30.2,41.5,37.8,3.64,0.73,0.10,7.15,0.36,0.63,0.00,0.00,0.00,0.00,26.1,5.03,10.3,30.8,4.21,2.42,2.91,0.03,31.5,0.17,0.83,0.76,1.26,Matches
250,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,14.8,58.9,57.1,1.76,1.76,0.00,6.15,3.04,0.07,0.00,0.00,0.00,0.00,48.5,4.80,5.54,6.49,48.9,2.57,0.00,0.07,54.4,0.07,0.74,0.41,0.41,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,21.1,37.8,37.0,0.85,0.28,0.14,6.87,0.38,0.47,0.00,0.00,0.00,0.00,26.4,5.59,5.78,4.64,27.3,3.22,0.57,0.19,30.3,0.00,0.71,0.76,0.85,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,19.3,76.9,74.6,2.38,0.62,0.26,11.5,0.83,0.57,0.05,0.00,0.00,0.00,68.7,4.61,3.63,2.90,72.4,0.83,0.47,0.10,70.2,0.05,0.52,1.14,0.78,Matches
253,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,4.5,26.9,25.3,1.56,0.44,0.00,5.78,0.44,1.11,0.00,0.00,0.00,0.00,20.2,3.33,3.33,2.67,21.1,1.33,1.11,0.00,20.9,0.22,0.44,1.11,1.11,Matches
254,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,27.8,28.7,27.1,1.58,0.00,0.22,6.08,0.36,1.04,0.00,0.00,0.00,0.00,21.7,4.10,2.91,3.99,22.8,0.90,0.11,0.22,20.8,0.04,0.76,0.83,2.12,Matches
255,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,5.2,58.5,56.2,2.31,0.58,0.19,13.5,0.58,0.96,0.96,0.00,0.00,0.00,44.0,6.73,7.69,16.7,36.3,3.46,0.19,0.58,48.7,0.00,0.00,1.35,1.92,Matches
256,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,10.8,41.6,38.9,2.69,0.46,0.28,10.6,0.93,1.11,1.85,0.28,0.00,0.00,32.3,5.09,4.17,37.0,2.78,1.02,0.09,0.37,34.1,0.28,0.28,1.11,1.76,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,7.6,62.0,59.5,2.50,1.05,0.00,11.4,0.79,0.92,0.92,0.39,0.39,0.13,46.4,9.47,6.05,3.68,56.8,0.79,0.39,0.26,53.7,0.26,1.32,1.32,1.05,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,34.0,89.1,86.8,2.26,1.06,0.18,8.38,2.85,0.21,0.00,0.00,0.00,0.00,72.8,6.88,9.41,61.6,20.8,4.29,1.21,0.29,82.1,0.18,1.09,0.62,0.38,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,30.5,35.6,34.9,0.72,0.66,0.03,5.70,0.75,0.00,0.00,0.00,0.00,0.00,22.4,3.87,9.38,5.18,25.0,4.10,0.07,0.10,27.4,0.07,1.51,0.46,0.72,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,25.0,57.9,54.0,3.92,1.24,0.00,7.68,1.40,0.44,0.00,0.00,0.00,0.00,39.9,5.76,12.2,43.2,8.08,2.84,2.68,0.16,47.8,0.48,1.00,0.72,1.04,Matches
261,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,11.7,47.4,45.6,1.79,1.37,0.00,9.57,4.44,0.26,0.00,0.00,0.00,0.00,29.3,4.27,13.8,5.21,37.0,3.25,0.43,0.00,36.5,0.09,1.11,0.60,0.94,Matches
262,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,17.9,46.5,45.8,0.73,0.28,0.00,7.60,1.34,0.50,0.00,0.00,0.00,0.00,36.9,3.24,6.37,7.09,35.8,2.51,0.22,0.22,39.3,0.17,0.95,1.06,0.78,Matches
263,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,13.5,23.4,23.1,0.30,0.00,0.00,3.78,0.44,1.33,0.00,0.00,0.00,0.00,17.2,2.37,3.85,2.52,18.9,1.63,0.30,0.07,17.4,0.07,0.59,0.37,1.41,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,31.5,35.0,24.5,10.4,3.33,0.00,3.33,1.14,0.00,0.00,0.00,0.00,0.00,19.4,1.30,14.3,5.75,22.3,0.10,0.00,5.56,24.7,0.06,0.73,0.29,0.10,Matches
265,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,27.8,56.3,54.9,1.47,1.37,0.04,8.85,1.40,0.32,0.00,0.00,0.00,0.00,41.3,6.76,8.31,5.29,45.6,3.56,0.04,0.25,47.5,0.07,1.01,0.76,0.90,Matches
266,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,10.4,57.7,48.3,9.42,0.87,0.00,11.0,0.38,2.31,0.00,0.00,0.00,0.00,35.1,10.2,12.4,9.71,35.6,2.60,8.56,0.00,44.2,0.10,0.87,0.77,2.98,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,28.9,51.2,50.0,1.25,0.83,0.10,6.54,1.35,0.03,0.00,0.00,0.00,0.00,40.4,4.53,6.33,9.00,37.8,2.80,0.42,0.17,45.8,0.07,0.76,0.35,0.48,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,18.5,42.6,40.6,1.95,0.16,0.16,6.38,0.27,0.70,0.11,0.05,0.00,0.00,35.0,4.70,2.92,3.68,37.0,1.14,0.54,0.16,36.1,0.22,0.16,0.76,0.86,Matches
269,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,7.7,28.6,28.4,0.13,0.00,0.00,8.18,0.52,0.26,0.00,0.00,0.00,0.00,12.9,9.09,6.62,4.42,14.9,4.03,0.00,1.17,19.7,0.13,0.65,0.52,0.91,Matches
270,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33.0,35.4,26.3,9.09,2.03,0.00,3.70,1.27,0.00,0.00,0.00,0.00,0.00,19.3,1.97,14.2,24.5,5.18,0.00,0.00,4.64,27.0,0.00,0.67,0.06,0.00,Matches
271,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,13.7,26.1,25.4,0.66,0.07,0.00,6.50,1.53,1.46,0.00,0.00,0.00,0.00,16.6,4.67,4.74,3.21,19.9,1.61,0.36,0.07,19.2,0.07,0.66,0.88,0.88,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,11.1,56.2,54.4,1.80,0.18,0.09,10.5,0.63,0.18,0.18,0.00,0.00,0.00,48.1,4.32,3.78,6.04,47.4,1.26,0.27,0.09,49.5,0.09,0.72,1.08,1.26,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,5.7,31.1,30.4,0.70,0.35,0.00,2.98,1.23,0.18,0.00,0.00,0.00,0.00,18.8,3.51,8.77,1.58,24.4,3.86,0.35,0.00,24.4,0.00,1.75,0.00,0.70,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,14.1,23.3,22.7,0.64,0.00,0.00,6.95,0.21,0.99,0.00,0.00,0.00,0.00,11.5,7.09,4.75,2.77,13.0,3.12,0.00,1.42,15.0,0.14,0.85,0.43,1.13,Matches
275,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,7.6,38.8,38.3,0.53,0.39,0.13,11.8,1.32,0.39,0.00,0.00,0.00,0.00,24.2,5.00,9.61,9.34,25.0,3.68,0.00,0.00,31.1,0.13,0.66,0.39,0.53,Matches
276,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,6.9,39.6,37.5,2.03,0.29,0.14,7.54,0.72,1.74,1.01,0.00,0.00,0.00,31.9,4.06,3.62,8.26,28.8,1.01,0.58,0.43,32.0,0.14,0.29,1.30,1.59,Matches
