Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
118,Adama Diakhaby\Adama-Diakhaby,fr FRA,FWMF,Huddersfield,22,1996,6.1,1.80,1.79,1.15,0.00,0.16,0.16,0.16,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.16,Matches
119,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,31,1987,24.1,0.91,0.91,0.46,0.00,0.25,0.08,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
120,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Ham,20,1998,6.8,3.97,3.99,2.79,0.29,0.15,0.15,0.29,0.29,0.29,0.30,0.15,0.00,0.00,0.00,0.15,0.00,0.00,Matches
121,Eric Dier\Eric-Dier,eng ENG,MF,Tottenham,24,1994,16.7,1.20,1.20,1.08,0.00,0.00,0.00,0.06,0.06,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
122,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,25,1993,32.9,3.13,3.13,1.70,1.12,0.09,0.12,0.00,0.09,0.27,0.27,0.15,0.03,0.03,0.03,0.00,0.03,0.00,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,27,1991,37.6,0.77,0.77,0.64,0.00,0.03,0.08,0.00,0.03,0.19,0.19,0.13,0.00,0.00,0.05,0.00,0.00,0.00,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,21,1997,33.0,0.24,0.24,0.18,0.00,0.03,0.00,0.00,0.03,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
125,Matt Doherty\Matt-Doherty,ie IRL,DFMF,Wolves,26,1992,34.9,2.55,2.55,1.86,0.14,0.14,0.17,0.14,0.09,0.34,0.34,0.23,0.00,0.06,0.00,0.06,0.00,0.00,Matches
126,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,25,1993,34.0,2.09,2.09,1.79,0.03,0.12,0.12,0.00,0.03,0.24,0.24,0.15,0.03,0.00,0.06,0.00,0.00,0.00,Matches
127,Luke Dreher\Luke-Dreher,eng ENG,MF,Crystal Palace,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
128,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,29,1989,38.0,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
129,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,26,1992,34.3,0.64,0.64,0.47,0.00,0.00,0.09,0.06,0.03,0.12,0.12,0.09,0.00,0.00,0.00,0.03,0.00,0.00,Matches
130,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,19,1998,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
131,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,26,1991,22.1,0.77,0.77,0.72,0.05,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
132,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,26,1991,35.0,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
133,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,26,1992,22.8,1.14,1.14,1.05,0.00,0.00,0.00,0.04,0.04,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
134,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,30,1988,37.5,0.40,0.40,0.32,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
135,Ederson\Ederson,br BRA,GK,Manchester City,24,1993,38.0,0.13,0.13,0.05,0.08,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches
136,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,15,2003,0.2,5.00,4.50,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
137,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,26,1992,4.2,1.67,1.66,1.43,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
138,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,23,1994,8.8,3.18,3.18,1.70,0.68,0.23,0.23,0.23,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
139,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,26,1992,30.8,4.22,4.22,2.66,0.88,0.16,0.26,0.13,0.13,0.45,0.45,0.36,0.10,0.00,0.00,0.00,0.00,0.00,Matches
140,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,28,1990,38.0,0.16,0.16,0.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
141,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,30,1988,22.2,0.36,0.36,0.32,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.00,0.00,Matches
142,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,33,1985,38.0,0.11,0.11,0.08,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
143,Fabinho\Fabinho,br BRA,MF,Liverpool,24,1993,22.4,1.74,1.74,1.47,0.00,0.04,0.04,0.09,0.09,0.27,0.27,0.22,0.00,0.00,0.00,0.04,0.00,0.00,Matches
144,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,31,1987,2.0,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
145,Fabricio\Fabricio,es ESP,GK,Fulham,30,1987,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
146,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,30,1987,8.4,1.31,1.32,0.95,0.00,0.00,0.00,0.36,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,Matches
147,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,27,1991,22.8,1.40,1.41,1.05,0.22,0.04,0.00,0.09,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,29,1989,16.5,0.67,0.67,0.55,0.06,0.00,0.00,0.00,0.00,0.18,0.18,0.12,0.00,0.00,0.00,0.00,0.00,0.06,Matches
149,Fernandinho\Fernandinho,br BRA,MF,Manchester City,33,1985,26.4,2.27,2.27,1.82,0.00,0.00,0.11,0.15,0.19,0.23,0.23,0.15,0.00,0.00,0.00,0.04,0.04,0.00,Matches
150,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,26,1991,29.0,3.48,3.49,2.83,0.00,0.24,0.24,0.07,0.10,0.52,0.52,0.38,0.00,0.07,0.03,0.03,0.00,0.00,Matches
151,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,18,2000,3.7,3.78,3.76,2.97,0.00,0.27,0.00,0.54,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,30,1988,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
153,Ben Foster\Ben-Foster,eng ENG,GK,Watford,35,1983,38.0,0.34,0.34,0.13,0.21,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,Matches
154,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,20,1998,8.8,0.68,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
155,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,20,1998,9.9,0.91,0.91,0.61,0.00,0.10,0.00,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
156,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,33,1985,13.7,1.46,1.46,1.39,0.07,0.00,0.00,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
157,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,24,1994,35.2,3.72,3.72,2.24,1.05,0.17,0.11,0.14,0.00,0.54,0.54,0.31,0.17,0.06,0.00,0.00,0.00,0.00,Matches
158,Fred\Fred,br BRA,MF,Manchester Utd,25,1993,11.6,2.07,2.07,1.64,0.17,0.00,0.09,0.17,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
159,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,25,1992,12.1,0.74,0.75,0.50,0.17,0.00,0.08,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
160,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,32,1986,2.3,4.78,4.78,4.35,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
161,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,26,1991,5.3,2.26,2.27,1.32,0.00,0.38,0.00,0.38,0.19,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
162,Sam Gallagher\Sam-Gallagher,eng ENG,FW,Southampton,22,1995,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
163,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,28,1989,31.4,1.56,1.56,1.24,0.00,0.10,0.10,0.10,0.03,0.22,0.22,0.19,0.00,0.03,0.00,0.00,0.00,0.00,Matches
164,James Garner\James-Garner,eng ENG,MF,Manchester Utd,17,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
165,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,26,1992,3.0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
166,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,27,1990,38.0,0.13,0.13,0.03,0.11,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches
167,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Leicester City,26,1992,8.3,4.70,4.72,3.25,0.72,0.24,0.36,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
168,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,18,2000,7.4,2.43,2.44,2.16,0.27,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
169,Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,25,1993,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,31,1986,9.4,2.77,2.76,2.55,0.00,0.00,0.00,0.00,0.11,0.53,0.53,0.43,0.00,0.00,0.00,0.00,0.00,0.11,Matches
171,André Gomes\Andre-Gomes,pt POR,MF,Everton,25,1993,22.0,1.59,1.59,1.14,0.00,0.18,0.18,0.05,0.05,0.09,0.09,0.05,0.00,0.05,0.00,0.00,0.00,0.00,Matches
172,Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,17,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
173,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,21,1997,11.8,0.76,0.76,0.76,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
174,Jon Gorenc Stanković\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,22,1996,7.9,1.14,1.13,0.89,0.00,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
175,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,28,1990,19.3,1.19,1.19,0.93,0.10,0.00,0.10,0.00,0.05,0.26,0.26,0.16,0.00,0.00,0.05,0.00,0.05,0.00,Matches
176,Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,20,1997,9.7,2.06,2.05,1.34,0.00,0.41,0.21,0.10,0.00,0.21,0.21,0.00,0.00,0.00,0.10,0.10,0.00,0.00,Matches
177,Andre Gray\Andre-Gray,eng ENG,FW,Watford,27,1991,15.2,2.30,2.31,1.64,0.00,0.13,0.20,0.26,0.07,0.39,0.40,0.33,0.00,0.07,0.00,0.00,0.00,0.00,Matches
178,Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,22,1996,22.1,1.90,1.90,1.13,0.00,0.32,0.27,0.14,0.05,0.23,0.23,0.18,0.00,0.05,0.00,0.00,0.00,0.00,Matches
179,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,16,2001,1.3,4.62,4.62,3.85,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
180,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,27,1991,20.7,3.72,3.72,1.93,1.30,0.19,0.14,0.14,0.00,0.29,0.29,0.05,0.10,0.00,0.10,0.05,0.00,0.00,Matches
181,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,31,1987,19.5,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
182,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,19,1999,23.9,2.34,2.35,1.97,0.00,0.21,0.04,0.04,0.08,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
183,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,27,1990,23.7,3.84,3.83,2.62,0.84,0.04,0.13,0.13,0.08,0.55,0.55,0.46,0.08,0.00,0.00,0.00,0.00,0.00,Matches
184,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12.0,0.17,0.17,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
185,Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,25.2,1.35,1.35,0.79,0.36,0.00,0.04,0.12,0.04,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
186,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,20.5,1.80,1.81,1.51,0.05,0.05,0.05,0.05,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
187,Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,6.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
188,Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,4.2,2.14,2.16,1.67,0.00,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
189,Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19.0,0.11,0.11,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,20.7,1.79,1.79,1.64,0.00,0.05,0.00,0.00,0.10,0.24,0.24,0.19,0.00,0.00,0.00,0.00,0.05,0.00,Matches
191,Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,32.5,6.40,6.40,4.12,0.46,0.83,0.18,0.77,0.03,1.08,1.08,0.58,0.09,0.25,0.03,0.12,0.00,0.00,Matches
192,Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,0.6,3.33,3.46,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19.0,0.53,0.53,0.26,0.21,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
194,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,22.1,1.58,1.59,1.45,0.05,0.00,0.05,0.00,0.05,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
195,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,22.9,1.31,1.31,1.00,0.00,0.09,0.13,0.00,0.04,0.09,0.09,0.00,0.00,0.00,0.04,0.00,0.00,0.04,Matches
196,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,17.5,0.23,0.23,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,14.8,1.15,1.15,0.68,0.00,0.14,0.14,0.20,0.00,0.27,0.27,0.14,0.00,0.00,0.00,0.14,0.00,0.00,Matches
198,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,15.6,2.31,2.31,1.86,0.06,0.13,0.06,0.13,0.06,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,Matches
199,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,22.7,3.48,3.49,2.33,0.13,0.70,0.18,0.13,0.00,0.62,0.62,0.31,0.00,0.18,0.04,0.09,0.00,0.00,Matches
200,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,12.1,2.23,2.24,2.23,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
201,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13.0,0.54,0.54,0.46,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
202,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,26.3,1.10,1.10,0.95,0.00,0.00,0.04,0.11,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
203,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,23.8,1.93,1.93,1.09,0.34,0.17,0.13,0.17,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
204,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,9.0,0.44,0.45,0.33,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.11,Matches
205,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,26.6,1.77,1.77,0.60,1.13,0.04,0.00,0.00,0.00,0.23,0.23,0.08,0.11,0.04,0.00,0.00,0.00,0.00,Matches
206,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,4.5,0.44,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
207,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,4.4,3.41,3.44,3.18,0.00,0.00,0.23,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
208,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,26.9,2.08,2.08,1.52,0.04,0.04,0.11,0.33,0.04,0.26,0.26,0.19,0.00,0.00,0.00,0.07,0.00,0.00,Matches
209,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,0.4,2.50,2.37,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
210,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,30.7,2.21,2.22,1.60,0.03,0.07,0.20,0.20,0.13,0.26,0.26,0.23,0.00,0.00,0.00,0.00,0.03,0.00,Matches
211,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,8.9,1.80,1.81,1.12,0.45,0.22,0.00,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
212,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,2.5,0.80,0.79,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,10.5,2.38,2.39,1.90,0.00,0.10,0.00,0.29,0.10,0.76,0.77,0.57,0.00,0.00,0.00,0.10,0.10,0.00,Matches
214,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,18.3,2.95,2.94,1.91,0.00,0.49,0.11,0.16,0.22,0.49,0.49,0.11,0.00,0.11,0.00,0.16,0.05,0.05,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,21.9,3.88,3.88,3.52,0.05,0.18,0.09,0.00,0.05,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,8.8,1.48,1.47,1.25,0.00,0.11,0.00,0.11,0.00,0.23,0.23,0.11,0.00,0.00,0.00,0.11,0.00,0.00,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,3.7,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,11.3,1.59,1.59,0.97,0.27,0.09,0.09,0.18,0.00,0.27,0.26,0.00,0.18,0.00,0.09,0.00,0.00,0.00,Matches
219,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,16.9,1.48,1.48,1.24,0.00,0.24,0.00,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
220,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
222,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,11.5,3.91,3.91,2.70,0.00,0.61,0.52,0.09,0.00,0.52,0.52,0.43,0.00,0.00,0.09,0.00,0.00,0.00,Matches
223,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,34.6,2.28,2.29,1.82,0.00,0.17,0.20,0.03,0.03,0.38,0.38,0.29,0.00,0.00,0.03,0.03,0.00,0.03,Matches
224,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,4.6,0.87,0.86,0.87,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
225,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
226,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
227,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,14.0,0.43,0.43,0.36,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
228,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,35.1,1.71,1.71,1.65,0.00,0.00,0.00,0.00,0.06,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,6.6,0.76,0.76,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,26.2,2.90,2.90,1.72,0.00,0.38,0.27,0.50,0.04,0.42,0.42,0.19,0.00,0.04,0.11,0.08,0.00,0.00,Matches
231,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,23.9,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,17.6,0.17,0.17,0.11,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
233,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,13.1,0.99,0.99,0.69,0.08,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,7.7,3.25,3.25,2.60,0.00,0.39,0.13,0.13,0.00,0.26,0.26,0.00,0.00,0.13,0.00,0.13,0.00,0.00,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,26.9,2.94,2.93,1.97,0.04,0.30,0.26,0.30,0.07,0.45,0.45,0.26,0.00,0.04,0.07,0.07,0.00,0.00,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,34.4,2.65,2.65,2.47,0.03,0.03,0.06,0.03,0.03,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
