Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
191,Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,32.5,75.7,0.18,3.88,28.5,51.5,8.25,71.4,4.12,6.28,65.7,4.40,0.18,68.5,458.1,273.9,16.5,4.80,3.20,2.62,2.68,79.4,64.1,80.7,13.8,Matches
192,Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,0.6,31.7,0.00,5.00,3.33,23.3,5.00,26.7,1.67,3.33,50.0,1.67,0.00,20.0,113.3,38.3,1.67,0.00,0.00,0.00,6.67,40.0,20.0,50.0,11.7,Matches
193,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19.0,33.4,28.1,31.8,1.63,0.11,0.05,20.1,0.05,0.05,100.0,0.05,0.00,13.2,91.3,56.9,0.00,0.00,0.00,0.00,0.00,10.1,9.95,98.4,0.05,Matches
194,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,22.1,89.8,1.58,14.6,61.2,18.2,1.67,86.7,0.41,0.81,50.0,0.59,0.18,66.5,257.6,109.4,4.43,1.13,0.18,0.86,0.54,71.0,67.0,94.4,3.12,Matches
195,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,22.9,39.4,1.83,7.99,20.0,14.3,2.27,37.8,0.61,1.40,43.8,0.79,0.09,27.5,120.5,64.3,2.84,1.18,0.31,1.14,1.31,31.5,24.3,77.3,3.97,Matches
196,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,17.5,31.1,27.0,30.1,1.03,0.00,0.00,19.9,0.00,0.00,,0.00,0.00,13.5,69.4,44.3,0.00,0.00,0.00,0.00,0.00,9.77,9.71,99.4,0.00,Matches
197,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,14.8,32.3,0.54,2.30,16.8,14.5,3.72,30.4,0.95,1.28,73.7,0.95,0.07,23.9,86.3,37.3,2.09,0.34,0.27,2.16,1.15,43.7,25.2,57.7,7.97,Matches
198,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,15.6,76.3,3.01,18.0,45.9,16.3,1.41,75.4,1.03,1.28,80.0,1.03,0.06,54.9,219.2,104.6,5.13,1.41,0.13,0.83,0.26,57.8,54.2,93.8,2.82,Matches
199,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,22.7,47.9,0.31,3.66,18.9,29.2,6.39,47.0,2.42,4.27,56.7,2.73,0.13,41.4,218.4,123.4,7.14,1.98,2.11,2.07,2.82,54.8,37.8,69.0,10.3,Matches
200,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,12.1,36.9,0.58,2.15,14.5,22.5,5.54,36.4,1.16,1.57,73.7,1.24,0.08,28.7,112.5,39.4,2.73,0.66,0.50,1.98,2.07,51.8,31.4,60.6,12.0,Matches
201,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13.0,60.0,7.77,30.3,31.0,2.00,0.54,58.2,0.46,0.54,85.7,0.46,0.00,35.8,178.6,93.7,2.54,0.31,0.00,0.15,0.31,34.8,34.4,98.7,0.38,Matches
202,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,26.3,69.1,1.67,14.6,45.2,13.0,0.49,68.3,0.53,0.65,82.4,0.57,0.00,47.0,192.8,70.0,1.90,0.80,0.04,0.68,0.87,44.8,41.4,92.4,1.67,Matches
203,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,23.8,35.8,1.39,8.32,12.0,18.2,2.77,34.4,0.84,2.31,36.4,0.92,0.00,24.7,144.2,77.4,4.03,0.84,0.59,1.72,2.06,31.0,20.2,65.1,4.66,Matches
204,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,9.0,76.8,9.89,40.3,37.6,2.89,0.89,75.2,0.44,0.67,66.7,0.44,0.00,56.6,258.9,133.0,3.78,0.78,0.11,0.33,0.33,56.2,55.6,98.8,0.56,Matches
205,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,26.6,60.8,4.29,18.3,24.2,21.1,0.98,43.3,0.86,1.73,50.0,0.94,0.11,26.9,131.3,65.5,3.05,0.98,0.34,0.83,1.17,25.5,23.2,91.0,1.17,Matches
206,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,4.5,65.1,6.22,28.2,40.9,2.00,0.44,63.3,0.22,0.44,50.0,0.44,0.00,43.3,270.0,171.8,7.33,1.11,0.00,0.22,0.22,40.9,40.4,98.9,0.22,Matches
207,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,4.4,65.2,1.36,7.50,24.1,38.0,4.77,63.6,2.50,4.09,61.1,2.50,0.00,56.1,295.9,173.4,11.4,1.36,2.05,3.41,0.91,66.6,54.3,81.6,7.27,Matches
208,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,26.9,52.6,1.86,8.92,25.9,21.3,3.16,52.1,0.78,1.60,48.8,0.86,0.00,37.3,152.2,83.4,4.80,1.75,0.41,1.67,2.19,42.1,34.2,81.4,5.95,Matches
209,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,0.4,72.5,0.00,27.5,40.0,12.5,0.00,72.5,0.00,0.00,,0.00,0.00,52.5,167.5,100.0,2.50,0.00,0.00,5.00,2.50,55.0,52.5,95.5,2.50,Matches
210,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,30.7,71.6,1.89,12.1,46.8,17.3,1.53,69.7,0.98,1.37,71.4,1.01,0.07,52.0,254.3,113.0,4.85,1.79,0.33,1.04,1.66,51.0,46.5,91.3,3.84,Matches
211,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,8.9,43.4,1.12,5.62,18.5,24.7,3.37,41.5,2.81,4.61,61.0,2.81,0.11,37.3,250.0,160.9,8.20,2.92,0.90,2.13,2.70,41.2,31.9,77.4,5.51,Matches
212,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,2.5,65.6,2.00,18.4,38.0,14.8,1.60,64.8,0.00,0.00,,0.00,0.00,49.2,207.2,84.4,2.00,0.80,0.00,0.80,0.80,50.4,46.8,92.9,3.20,Matches
213,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,10.5,36.9,0.10,3.81,16.3,19.5,4.00,36.2,1.05,1.90,55.0,1.05,0.10,28.9,100.9,48.5,2.76,1.05,0.38,3.05,1.62,52.4,29.3,56.0,11.8,Matches
214,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,18.3,35.0,0.66,3.39,15.2,17.8,5.41,34.3,1.86,2.73,68.0,2.02,0.05,27.6,103.7,45.2,2.84,0.38,0.66,2.68,1.64,44.1,25.3,57.4,9.89,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,21.9,59.5,0.73,6.80,26.7,31.6,5.84,58.7,2.42,4.25,57.0,2.65,0.37,53.3,312.9,201.4,11.7,3.20,2.83,2.74,2.65,62.0,49.0,79.1,8.45,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,8.8,36.4,1.48,9.09,13.1,17.3,3.18,36.1,1.25,2.61,47.8,1.48,0.11,26.0,163.6,88.7,4.43,1.25,1.02,1.70,1.59,33.4,22.3,66.7,5.57,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,3.7,59.2,7.57,33.0,27.8,1.89,1.62,57.3,0.00,0.00,,0.00,0.00,31.6,152.4,70.3,0.54,0.00,0.00,0.54,0.00,34.6,33.8,97.7,0.54,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,11.3,42.5,1.77,10.4,17.3,18.4,1.95,41.1,1.50,3.54,42.5,1.95,0.18,30.5,140.3,78.8,3.72,1.15,0.35,2.83,1.95,37.3,26.4,70.6,6.11,Matches
219,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,16.9,57.0,4.97,19.1,25.6,14.9,1.12,49.7,0.71,1.07,66.7,0.77,0.18,33.1,141.7,84.2,4.08,1.54,0.18,0.41,0.65,31.1,28.6,92.2,1.54,Matches
220,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,0.4,42.5,0.00,0.00,15.0,30.0,10.0,40.0,0.00,0.00,,0.00,0.00,22.5,72.5,12.5,0.00,0.00,0.00,2.50,5.00,62.5,32.5,52.0,20.0,Matches
221,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,1.8,58.9,3.33,15.0,25.0,21.7,2.22,51.1,0.00,0.56,0.0,0.00,0.00,40.6,115.0,44.4,2.78,1.11,0.00,1.11,0.56,43.9,37.2,84.8,3.89,Matches
222,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,11.5,46.5,0.35,2.96,18.0,28.3,9.22,45.2,2.00,4.09,48.9,2.26,0.09,36.6,160.8,83.1,4.96,1.57,1.39,3.30,1.48,59.7,36.7,61.5,17.0,Matches
223,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,34.6,44.4,1.24,4.54,22.7,19.9,5.55,43.1,1.04,1.82,57.1,1.07,0.03,32.7,146.8,72.5,4.19,1.27,0.92,2.25,2.23,53.1,32.7,61.7,11.9,Matches
224,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,4.6,61.7,2.39,14.1,36.3,14.6,0.65,59.1,0.65,0.87,75.0,0.87,0.00,44.3,137.0,63.0,2.17,1.52,0.00,1.52,0.87,48.0,41.7,86.9,2.61,Matches
225,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,0.7,45.7,4.29,24.3,17.1,5.71,0.00,34.3,0.00,2.86,0.0,1.43,0.00,22.9,82.9,15.7,0.00,0.00,0.00,0.00,0.00,22.9,21.4,93.8,0.00,Matches
226,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
227,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,14.0,64.6,7.50,36.9,29.2,1.93,0.43,63.6,0.29,0.29,100.0,0.29,0.00,41.1,189.8,99.2,2.64,0.43,0.00,0.14,0.36,41.6,40.9,98.3,0.29,Matches
228,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,35.1,94.8,3.30,20.8,59.8,19.4,0.20,93.8,0.43,0.60,71.4,0.46,0.00,74.6,245.3,132.0,4.56,1.68,0.00,0.57,1.00,77.2,74.4,96.3,2.02,Matches
229,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,6.6,43.3,2.27,4.85,24.4,15.9,4.24,42.7,1.06,1.67,63.6,1.06,0.00,23.3,54.4,12.9,0.45,0.15,0.15,2.88,2.27,52.6,31.4,59.7,11.2,Matches
230,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,26.2,44.7,0.61,4.54,22.9,22.2,5.65,43.4,2.21,4.01,55.2,2.48,0.08,37.1,209.5,136.2,6.72,2.48,1.37,2.82,2.71,49.8,33.2,66.7,9.20,Matches
231,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,23.9,58.7,4.85,29.5,30.2,2.59,0.96,56.8,0.08,0.21,40.0,0.13,0.04,34.2,169.7,97.7,2.64,0.21,0.00,0.21,0.21,34.8,33.7,96.8,0.63,Matches
232,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,17.6,43.9,6.65,24.9,19.4,1.36,0.91,43.5,0.00,0.00,,0.00,0.00,22.0,106.1,43.1,0.91,0.06,0.00,0.23,0.00,23.5,22.6,96.4,0.80,Matches
233,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,13.1,35.6,1.07,5.95,16.8,15.6,2.37,34.8,1.37,2.75,50.0,1.45,0.15,24.7,132.8,59.5,3.36,1.07,0.38,1.30,1.37,39.5,23.4,59.1,5.50,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,7.7,46.8,1.04,5.45,16.5,28.7,5.06,46.0,2.08,4.29,48.5,2.60,0.00,37.1,163.4,91.8,4.81,1.30,1.04,3.38,1.69,48.7,34.0,69.9,11.0,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,26.9,34.8,0.67,1.75,16.4,19.0,5.99,33.5,1.60,2.57,62.3,1.67,0.11,27.4,133.9,64.5,3.90,1.23,1.12,3.12,2.08,47.0,27.6,58.8,9.81,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,34.4,71.0,1.42,11.8,38.1,26.7,2.41,70.6,0.93,1.66,56.1,1.05,0.06,55.2,227.0,130.3,5.99,2.79,0.32,1.48,1.57,60.0,52.1,86.8,5.90,Matches
237,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,10.4,41.3,4.04,14.2,22.8,7.02,1.15,40.1,0.77,1.35,57.1,0.77,0.00,24.2,118.7,63.9,2.12,0.77,0.10,1.25,1.25,23.9,20.3,84.7,1.54,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33.0,58.6,7.94,33.2,26.8,2.45,1.30,57.6,0.15,0.21,71.4,0.21,0.00,33.0,199.2,98.6,2.45,0.36,0.00,0.15,0.18,35.0,33.5,95.8,1.18,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,1.2,41.7,2.50,5.00,17.5,24.2,3.33,41.7,0.83,1.67,50.0,0.83,0.00,30.0,247.5,142.5,7.50,3.33,0.83,2.50,2.50,39.2,26.7,68.1,10.8,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,15.4,79.7,2.01,9.09,50.5,26.9,3.51,78.9,1.69,2.79,60.5,1.95,0.13,66.4,347.3,203.1,10.6,3.70,0.58,2.14,1.82,68.8,62.2,90.5,6.62,Matches
241,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,12.3,41.1,8.86,25.9,17.0,0.98,0.65,40.2,0.00,0.00,,0.00,0.00,21.0,136.7,76.4,1.54,0.24,0.00,0.08,0.08,20.1,19.7,98.0,0.49,Matches
242,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,15.0,51.8,1.60,11.8,25.5,19.2,2.20,48.7,2.80,4.13,67.7,3.07,0.20,37.5,196.9,91.7,4.33,1.20,0.67,1.40,2.07,36.7,29.0,78.9,5.40,Matches
243,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,8.8,76.7,4.20,20.1,36.7,21.7,0.45,61.9,0.80,1.48,53.8,1.14,0.11,42.8,154.4,82.0,3.86,0.80,0.11,0.91,0.91,43.6,39.3,90.1,1.59,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
245,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,32.9,41.3,0.82,4.92,18.8,21.4,5.78,40.4,2.22,3.62,61.3,2.40,0.15,32.4,183.2,110.5,4.80,2.01,0.97,3.47,3.43,49.1,30.5,62.1,11.0,Matches
246,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,20.4,47.1,1.13,9.75,19.4,21.8,2.94,42.5,1.42,3.04,46.8,1.62,0.10,34.2,190.5,102.8,5.69,1.47,1.03,2.21,1.32,37.9,30.0,78.9,4.80,Matches
247,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,21.0,67.2,2.38,15.8,30.9,24.1,4.19,56.9,0.76,1.57,48.5,0.81,0.05,43.6,193.7,120.3,5.81,1.38,1.14,1.43,0.86,48.5,41.9,86.4,5.76,Matches
248,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,13.6,96.2,8.16,39.0,60.4,3.09,0.59,95.8,0.22,0.29,75.0,0.22,0.00,74.8,384.5,217.4,5.44,0.81,0.00,0.07,0.00,78.2,77.4,99.1,0.51,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,30.2,52.9,5.17,25.1,24.6,6.19,1.03,49.4,0.43,0.70,61.9,0.46,0.00,30.2,143.6,77.0,2.38,0.66,0.13,0.36,0.17,32.7,30.4,92.9,1.13,Matches
250,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,14.8,69.9,10.8,41.8,31.4,1.62,0.54,68.3,0.07,0.14,50.0,0.07,0.00,47.2,278.9,143.0,2.36,0.20,0.00,0.00,0.14,48.2,47.2,97.8,0.34,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,21.1,49.0,2.51,12.4,28.3,11.5,1.75,48.3,0.90,1.23,73.1,0.95,0.05,30.9,159.0,75.6,3.27,0.95,0.24,0.95,1.09,35.4,28.5,80.6,2.13,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,19.3,88.4,1.35,12.3,52.2,30.8,1.81,86.4,1.76,2.12,82.9,1.76,0.05,75.3,323.5,168.7,7.72,3.63,0.10,1.35,2.28,79.7,73.5,92.2,3.68,Matches
253,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,4.5,42.7,0.44,5.56,21.3,20.7,3.11,41.3,1.56,4.89,31.8,1.78,0.22,35.1,199.8,103.8,4.67,1.56,0.44,1.33,4.44,36.4,31.3,86.0,5.56,Matches
254,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,27.8,42.0,1.08,3.63,16.7,23.9,7.59,40.4,1.87,2.59,72.2,1.91,0.14,32.7,122.2,56.4,3.56,1.08,0.68,2.45,1.91,51.6,32.1,62.2,12.9,Matches
255,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,5.2,72.7,0.58,7.50,35.4,33.7,5.58,70.8,1.73,2.50,69.2,1.92,0.19,55.2,237.7,105.6,5.38,1.92,0.77,1.73,2.12,67.7,54.2,80.1,10.6,Matches
256,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,10.8,55.6,0.46,4.44,23.9,31.7,5.83,53.0,1.94,3.06,63.6,2.13,0.09,42.7,214.4,110.1,6.67,1.76,0.93,2.13,2.22,54.4,40.5,74.3,11.4,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,7.6,71.6,0.53,8.42,46.1,23.7,2.76,69.1,1.71,2.50,68.4,1.84,0.13,58.9,328.8,167.6,9.34,3.55,0.26,1.05,2.11,68.3,57.8,84.6,3.29,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,34.0,96.3,6.97,34.2,63.2,6.12,0.97,94.2,0.06,0.15,40.0,0.09,0.00,73.2,432.2,307.8,12.1,2.00,0.06,0.12,0.09,77.9,76.5,98.3,0.82,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,30.5,47.1,9.05,30.0,17.1,1.74,1.08,46.4,0.10,0.13,75.0,0.10,0.00,24.1,103.6,41.9,0.72,0.10,0.00,0.30,0.26,23.0,22.5,97.4,1.05,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,25.0,69.7,8.84,37.9,30.5,4.64,0.64,66.0,0.36,0.52,69.2,0.36,0.04,42.2,201.1,106.0,2.32,0.32,0.04,0.32,0.20,42.8,41.6,97.1,0.80,Matches
261,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,11.7,59.3,7.52,31.3,27.5,3.50,1.03,57.7,0.26,0.26,100.0,0.26,0.00,34.6,188.1,95.5,2.31,0.51,0.00,0.51,0.09,35.2,33.8,95.9,1.03,Matches
262,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,17.9,58.6,3.07,13.4,34.4,15.2,1.40,57.9,1.62,2.51,64.4,1.62,0.11,42.5,242.3,127.9,5.70,1.90,0.06,0.89,1.34,41.7,38.0,91.2,2.74,Matches
263,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,13.5,32.2,1.41,6.37,15.0,12.8,1.93,32.0,0.59,1.11,53.3,0.59,0.07,22.4,115.9,56.6,3.48,0.67,0.30,0.74,0.81,26.4,20.2,76.5,4.00,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,31.5,37.9,34.0,37.7,0.22,0.00,0.00,27.6,0.00,0.00,,0.00,0.00,19.4,88.2,44.4,0.00,0.00,0.00,0.03,0.03,16.6,16.5,99.8,0.00,Matches
265,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,27.8,67.8,5.04,21.3,39.6,11.3,0.61,66.8,1.01,1.22,82.4,1.01,0.00,45.5,193.6,91.1,3.02,1.12,0.11,0.58,0.68,44.6,42.0,94.2,1.15,Matches
266,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,10.4,66.9,3.27,22.4,32.0,17.4,1.15,57.6,0.77,0.96,80.0,0.77,0.00,42.0,206.5,115.8,5.10,1.92,0.10,0.67,1.44,46.3,42.1,90.9,2.31,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,28.9,59.7,6.78,31.9,29.9,1.31,0.45,58.5,0.24,0.24,100.0,0.24,0.03,40.3,226.4,123.4,3.46,0.31,0.00,0.17,0.10,40.2,39.5,98.3,0.42,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,18.5,52.9,0.59,4.38,28.5,24.3,3.14,51.1,1.03,2.11,48.7,1.24,0.05,41.3,191.9,94.8,5.30,2.11,0.65,1.68,1.30,58.6,41.4,70.6,7.84,Matches
269,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,7.7,42.7,2.08,3.90,17.4,22.2,8.18,42.6,1.17,1.69,69.2,1.30,0.00,23.8,43.9,13.6,0.91,0.26,0.26,3.12,1.82,55.5,33.0,59.5,16.4,Matches
270,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33.0,38.2,35.2,38.1,0.18,0.00,0.00,29.2,0.00,0.00,,0.00,0.00,20.4,75.0,34.0,0.00,0.00,0.00,0.00,0.00,19.3,19.2,99.7,0.00,Matches
271,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,13.7,37.4,1.24,7.01,14.2,18.2,3.94,36.8,0.58,0.73,80.0,0.58,0.00,25.2,107.2,54.7,2.48,0.88,0.66,2.77,1.68,44.0,25.0,56.9,8.18,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,11.1,70.4,1.26,10.2,36.0,30.9,5.23,68.7,2.43,3.78,64.3,2.61,0.09,58.9,323.4,194.5,8.38,2.97,0.54,1.80,3.06,66.2,54.7,82.6,8.65,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,5.7,42.1,7.02,24.0,19.5,0.88,0.53,41.8,0.00,0.00,,0.00,0.00,21.2,109.3,45.1,1.05,0.00,0.18,0.00,0.18,20.7,20.0,96.6,0.53,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,14.1,36.5,1.13,2.48,15.2,20.6,4.82,35.8,0.43,1.06,40.0,0.50,0.00,20.6,80.2,39.4,2.27,0.78,0.71,3.33,1.63,55.1,27.3,49.5,11.1,Matches
275,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,7.6,50.1,2.11,10.5,35.1,7.24,0.79,49.7,0.66,0.79,83.3,0.66,0.00,32.2,139.7,55.0,1.71,1.05,0.00,0.53,0.66,29.9,26.6,89.0,0.79,Matches
276,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,6.9,56.7,0.72,6.52,27.0,29.1,4.93,54.8,3.91,5.80,67.5,4.06,0.43,49.1,258.6,125.5,6.23,2.46,0.87,2.46,3.33,52.2,40.4,77.5,7.10,Matches
277,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,30.9,37.9,32.4,37.6,0.36,0.10,0.03,27.9,0.06,0.06,100.0,0.06,0.00,20.5,95.8,54.0,0.00,0.00,0.00,0.00,0.00,17.5,17.3,99.3,0.00,Matches
278,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,11.0,85.4,6.73,46.2,42.6,1.82,0.91,83.5,0.00,0.00,,0.00,0.00,58.0,256.5,142.3,3.36,0.36,0.00,0.27,0.09,60.5,59.5,98.3,0.27,Matches
279,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,22.9,56.5,2.49,16.2,24.6,19.0,0.96,48.5,0.52,0.74,70.6,0.52,0.00,32.3,168.0,88.0,3.71,1.53,0.22,0.52,0.87,37.6,32.0,85.1,2.45,Matches
280,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,19.4,57.7,5.26,18.8,27.8,14.5,0.26,46.9,0.72,1.13,63.6,0.77,0.00,28.5,124.4,63.1,2.84,1.55,0.00,0.41,0.41,26.2,24.1,91.7,0.98,Matches
281,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36.0,81.6,7.92,37.2,48.9,3.81,0.92,78.8,0.22,0.25,88.9,0.22,0.00,57.9,391.7,260.4,6.61,1.14,0.06,0.25,0.22,60.3,59.5,98.7,0.69,Matches
282,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,23.7,34.9,1.14,2.19,14.4,19.7,5.19,33.6,1.10,1.60,68.4,1.14,0.08,24.6,97.8,48.1,3.16,0.55,0.84,2.15,2.24,50.2,27.6,54.9,12.0,Matches
283,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,31.5,62.3,0.32,5.24,31.2,30.0,2.92,55.0,1.37,1.87,72.9,1.46,0.19,47.2,212.0,107.1,5.75,2.29,0.44,1.52,1.40,55.7,44.3,79.5,6.98,Matches
284,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,0.4,42.5,0.00,2.50,12.5,27.5,7.50,37.5,2.50,2.50,100.0,2.50,0.00,20.0,120.0,22.5,2.50,0.00,0.00,2.50,5.00,47.5,30.0,63.2,12.5,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,28.8,71.7,8.61,34.2,38.1,6.67,2.26,69.5,0.59,0.69,85.0,0.59,0.00,46.5,329.2,198.6,5.42,1.32,0.03,0.45,0.35,46.8,45.1,96.4,2.08,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,14.9,71.7,0.34,4.63,28.8,43.9,6.85,67.4,2.08,3.69,56.4,2.21,0.07,59.3,375.0,195.7,11.3,2.68,2.48,1.41,1.95,63.4,55.8,88.1,7.65,Matches
