Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
247,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,21.0,0.24,0.00,0.00,1.00,0.48,0.52,2.38,0.76,0.86,0.05,0.05,0.05,8.86,0.62,1.10,36.1,Matches
248,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,13.6,0.44,0.00,0.00,1.25,0.00,0.07,0.07,0.66,0.66,0.00,0.00,0.00,10.5,2.21,0.88,71.4,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,30.2,0.13,0.00,0.00,0.66,0.86,0.07,0.63,1.89,1.49,0.00,0.03,0.03,8.15,1.49,0.89,62.5,Matches
250,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,14.8,0.07,0.00,0.00,0.74,1.01,0.00,0.07,1.42,0.68,0.00,0.00,0.00,9.46,1.76,1.76,50.0,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,21.1,0.14,0.00,0.00,1.66,0.81,0.19,0.47,0.85,1.61,0.05,0.00,0.00,11.4,2.46,2.70,47.7,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,19.3,0.16,0.00,0.00,0.98,1.71,0.00,0.57,0.52,1.76,0.00,0.00,0.00,7.36,0.36,0.26,58.3,Matches
253,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,4.5,0.00,0.00,0.00,0.89,3.11,0.00,1.11,0.44,1.33,0.00,0.00,0.00,6.00,0.67,0.89,42.9,Matches
254,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,27.8,0.07,0.00,0.00,1.83,1.94,0.86,1.04,0.40,1.01,0.04,0.00,0.00,3.74,1.04,2.55,29.0,Matches
255,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,5.2,0.19,0.00,0.00,0.77,2.12,0.00,0.96,0.77,2.12,0.00,0.00,0.00,7.50,1.54,1.92,44.4,Matches
256,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,10.8,0.19,0.00,0.00,2.13,1.67,0.09,1.11,0.46,1.39,0.00,0.00,0.00,7.04,0.46,0.65,41.7,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,7.6,0.26,0.00,0.00,0.66,0.92,0.00,0.92,0.66,1.18,0.13,0.00,0.00,6.58,0.00,1.18,0.0,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,34.0,0.09,0.00,0.00,0.65,0.53,0.06,0.21,0.68,0.79,0.00,0.00,0.00,10.4,1.76,0.94,65.2,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,30.5,0.13,0.00,0.00,0.52,0.30,0.03,0.00,0.98,0.52,0.00,0.00,0.00,12.3,2.10,1.18,64.0,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,25.0,0.20,0.00,0.00,1.12,0.28,0.12,0.44,1.52,1.20,0.00,0.04,0.00,12.0,1.56,1.44,52.0,Matches
261,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,11.7,0.00,0.00,0.00,0.94,0.51,0.00,0.26,1.45,1.20,0.00,0.09,0.00,12.0,2.22,1.03,68.4,Matches
262,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,17.9,0.28,0.00,0.00,1.73,1.28,0.06,0.50,1.56,2.23,0.00,0.00,0.00,10.7,0.95,0.73,56.7,Matches
263,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,13.5,0.07,0.00,0.00,0.89,1.19,0.00,1.33,0.67,1.48,0.00,0.07,0.00,5.19,0.00,0.59,0.0,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,31.5,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,0.00,0.00,,Matches
265,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,27.8,0.43,0.00,0.00,1.58,1.83,0.11,0.32,1.37,1.26,0.04,0.00,0.04,15.2,2.19,1.83,54.5,Matches
266,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,10.4,0.29,0.00,0.00,1.06,0.96,0.19,2.31,0.10,0.48,0.00,0.00,0.00,8.94,1.92,1.44,57.1,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,28.9,0.03,0.00,0.00,0.69,0.55,0.00,0.03,0.87,0.73,0.00,0.00,0.03,10.2,1.94,1.04,65.1,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,18.5,0.16,0.00,0.00,1.46,1.35,0.38,0.70,0.54,0.54,0.11,0.00,0.00,5.46,0.05,0.92,5.6,Matches
269,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,7.7,0.26,0.00,0.00,1.56,0.78,0.65,0.26,0.13,0.39,0.00,0.00,0.13,4.03,5.71,4.42,56.4,Matches
270,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33.0,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79,0.00,0.00,,Matches
271,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,13.7,0.07,0.00,0.00,1.61,0.80,0.80,1.46,0.58,1.02,0.00,0.00,0.00,6.57,1.02,1.39,42.4,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,11.1,0.00,0.00,0.00,0.90,2.07,0.18,0.18,0.54,1.35,0.00,0.00,0.00,8.92,1.53,1.44,51.5,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,5.7,0.00,0.00,0.00,0.53,0.88,0.00,0.18,0.88,2.28,0.00,0.00,0.00,9.47,2.28,1.75,56.5,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,14.1,0.21,0.00,0.00,1.84,1.63,0.85,0.99,0.43,0.35,0.07,0.00,0.00,4.04,3.62,5.82,38.3,Matches
275,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,7.6,0.26,0.00,0.00,0.92,1.05,0.00,0.39,1.32,2.50,0.13,0.00,0.00,13.6,0.79,1.71,31.6,Matches
276,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,6.9,0.00,0.00,0.00,1.16,3.19,0.29,1.74,1.16,1.16,0.00,0.00,0.00,7.83,0.43,1.01,30.0,Matches
277,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,30.9,0.03,0.00,0.00,0.00,0.16,0.00,0.03,0.00,0.00,0.00,0.00,0.00,5.05,0.06,0.03,66.7,Matches
278,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,11.0,0.09,0.00,0.00,0.27,0.91,0.00,0.27,0.91,0.91,0.09,0.00,0.00,12.5,3.55,1.64,68.4,Matches
279,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,22.9,0.09,0.00,0.00,0.61,0.57,0.09,3.32,0.74,0.44,0.00,0.04,0.00,9.34,0.87,1.00,46.5,Matches
280,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,19.4,0.36,0.00,0.00,1.13,0.62,0.00,2.16,1.39,1.75,0.00,0.00,0.00,11.5,0.88,0.62,58.6,Matches
281,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36.0,0.08,0.00,0.00,0.94,0.81,0.00,0.14,0.83,0.94,0.00,0.00,0.00,11.0,1.75,1.08,61.8,Matches
282,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,23.7,0.17,0.00,0.00,0.76,0.13,0.97,1.98,0.17,0.34,0.04,0.00,0.00,2.83,3.00,2.45,55.0,Matches
283,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,31.5,0.13,0.03,0.03,0.83,2.48,0.06,1.65,0.38,1.08,0.06,0.00,0.00,6.44,0.25,0.95,21.1,Matches
284,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,0.4,0.00,0.00,0.00,5.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,2.50,2.50,7.50,25.0,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,28.8,0.21,0.03,0.00,0.69,0.56,0.14,0.17,1.11,0.66,0.00,0.00,0.00,14.0,3.23,0.90,78.2,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,14.9,0.00,0.00,0.00,0.67,1.01,0.60,3.29,0.94,0.67,0.00,0.00,0.00,7.11,0.67,1.01,40.0,Matches
287,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,11.0,0.18,0.09,0.09,0.73,1.18,0.09,1.73,1.27,2.09,0.00,0.00,0.00,8.82,0.64,0.82,43.8,Matches
288,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,34.2,0.06,0.00,0.00,1.02,1.87,0.76,1.32,0.58,0.91,0.03,0.00,0.00,5.79,0.58,1.58,27.0,Matches
289,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,12.2,0.16,0.00,0.00,1.07,0.66,0.08,1.72,1.31,1.23,0.00,0.00,0.00,9.51,0.98,0.82,54.5,Matches
290,Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,27.4,0.04,0.00,0.00,1.06,1.09,0.26,3.36,0.62,0.88,0.04,0.00,0.00,6.79,0.44,1.39,24.0,Matches
291,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,21.4,0.14,0.00,0.00,0.89,0.19,0.05,0.14,0.75,0.65,0.00,0.00,0.00,8.79,2.34,1.87,55.6,Matches
292,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,0.5,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
293,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,18.0,0.11,0.00,0.00,0.78,1.56,0.33,2.11,0.33,0.89,0.11,0.00,0.00,4.67,0.94,0.72,56.7,Matches
294,Adam Masina\Adam-Masina,it ITA,DF,Watford,24,1994,11.2,0.45,0.00,0.00,1.52,0.89,0.09,0.80,0.89,1.25,0.00,0.00,0.00,11.6,1.70,1.52,52.8,Matches
295,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,19.5,0.10,0.00,0.00,0.82,0.26,0.00,1.85,1.54,1.85,0.00,0.00,0.00,9.64,0.82,0.56,59.3,Matches
296,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,14.3,0.21,0.00,0.00,0.70,0.63,0.56,2.38,0.42,0.21,0.14,0.00,0.00,6.64,0.14,0.35,28.6,Matches
297,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,27.1,0.26,0.04,0.04,1.00,0.74,0.04,0.41,1.29,1.07,0.00,0.00,0.00,13.9,1.40,0.89,61.3,Matches
298,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,17.1,0.18,0.00,0.00,0.70,0.99,0.00,0.00,1.11,1.35,0.00,0.00,0.00,12.6,3.63,1.29,73.8,Matches
299,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,1.6,0.63,0.00,0.00,1.25,0.00,0.00,0.00,1.88,1.25,0.00,0.00,0.00,10.0,3.13,1.25,71.4,Matches
300,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,12.6,0.16,0.00,0.00,0.48,0.40,0.00,0.08,1.03,0.48,0.00,0.00,0.00,11.0,1.90,1.43,57.1,Matches
301,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,11.0,0.09,0.00,0.00,0.82,0.55,0.55,2.27,0.45,0.64,0.00,0.00,0.00,6.09,0.18,0.45,28.6,Matches
302,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,34.0,0.21,0.00,0.00,1.79,1.15,0.06,0.65,1.09,1.65,0.00,0.03,0.00,10.6,1.06,1.24,46.2,Matches
303,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25.0,0.04,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,0.00,0.00,,Matches
304,James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
305,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,9.3,0.54,0.11,0.11,1.29,0.65,0.00,0.11,0.86,1.08,0.00,0.00,0.00,11.9,1.08,0.43,71.4,Matches
306,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,17.7,0.11,0.00,0.00,0.85,0.56,0.06,4.29,0.96,0.62,0.00,0.00,0.00,8.25,0.90,1.13,44.4,Matches
307,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,9.6,0.10,0.00,0.00,1.15,1.67,0.10,0.31,0.52,1.35,0.00,0.00,0.00,10.5,3.44,2.19,61.1,Matches
308,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38.0,0.24,0.00,0.00,0.74,0.53,0.00,0.11,0.82,0.63,0.00,0.03,0.05,13.4,3.08,1.55,66.5,Matches
309,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,10.9,0.00,0.00,0.00,0.64,0.28,0.28,2.48,1.01,2.11,0.09,0.00,0.00,7.25,1.65,3.49,32.1,Matches
310,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10.0,0.10,0.00,0.00,1.20,0.20,0.00,4.40,0.90,0.80,0.00,0.00,0.00,10.8,0.60,1.20,33.3,Matches
311,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,26,1992,23.2,0.22,0.00,0.00,0.95,1.55,0.00,0.17,1.08,0.99,0.00,0.04,0.00,11.2,0.39,0.47,45.0,Matches
312,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,9.4,0.11,0.00,0.00,0.74,0.43,0.00,0.00,1.17,0.43,0.00,0.00,0.00,9.36,2.87,0.96,75.0,Matches
313,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,15.7,0.19,0.00,0.00,0.64,1.15,0.06,0.51,0.64,1.02,0.06,0.00,0.00,7.45,0.13,0.64,16.7,Matches
314,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38.0,0.26,0.00,0.00,1.58,1.03,0.00,1.34,1.47,1.76,0.00,0.00,0.00,11.9,1.13,0.82,58.1,Matches
315,James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,19.9,0.30,0.05,0.05,1.41,1.36,0.00,2.81,0.95,1.31,0.00,0.00,0.00,9.70,0.60,1.21,33.3,Matches
316,Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,9.9,0.30,0.00,0.00,1.31,0.51,0.10,0.10,0.81,1.21,0.10,0.00,0.00,10.1,3.13,2.53,55.4,Matches
317,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,1.6,0.00,0.00,0.00,0.00,0.63,0.00,0.00,3.13,1.25,0.00,0.00,0.00,12.5,1.88,1.88,50.0,Matches
318,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,36.4,0.19,0.00,0.00,1.68,1.62,0.93,0.22,0.22,0.27,0.03,0.00,0.00,3.76,4.62,4.70,49.6,Matches
319,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,18.2,0.05,0.00,0.00,1.48,0.60,0.16,2.09,1.04,0.99,0.00,0.00,0.00,9.12,0.60,1.32,31.4,Matches
320,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,20.7,0.24,0.00,0.00,0.82,1.01,0.05,0.97,1.11,1.30,0.05,0.00,0.00,7.97,1.21,1.30,48.1,Matches
321,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,24.1,0.17,0.00,0.00,1.20,0.71,0.00,1.24,1.62,1.08,0.00,0.00,0.00,8.88,0.62,1.00,38.5,Matches
322,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,25.9,0.15,0.00,0.00,1.00,0.58,0.04,2.16,0.77,1.66,0.00,0.00,0.00,10.9,0.31,0.77,28.6,Matches
323,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,10.5,0.29,0.00,0.00,1.81,1.52,1.90,0.67,0.19,0.57,0.00,0.00,0.00,2.29,0.67,1.33,33.3,Matches
324,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,1.7,0.00,0.00,0.00,0.59,0.59,0.00,1.76,0.00,1.18,0.00,0.00,0.00,11.8,0.59,0.59,50.0,Matches
325,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,21.4,0.14,0.09,0.09,0.84,0.28,0.14,0.05,0.98,0.75,0.00,0.00,0.00,11.4,2.43,1.26,65.8,Matches
326,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,33.8,0.18,0.00,0.00,0.95,0.62,0.27,0.47,1.04,0.89,0.00,0.09,0.00,11.5,5.41,2.43,69.1,Matches
327,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,0.3,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,3.33,0.00,100.0,Matches
328,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,19.8,0.05,0.05,0.00,1.62,0.76,0.76,0.45,0.15,0.40,0.00,0.00,0.00,4.19,7.73,5.66,57.7,Matches
329,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,23.6,0.13,0.00,0.00,1.06,2.03,0.59,1.10,0.93,0.97,0.00,0.00,0.00,6.06,1.10,1.61,40.6,Matches
330,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,4.1,0.24,0.00,0.00,1.71,1.22,0.98,0.24,0.49,0.98,0.00,0.00,0.00,5.12,1.71,1.71,50.0,Matches
331,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,31,1986,33.7,0.12,0.00,0.00,1.63,1.10,0.00,1.99,0.86,1.93,0.00,0.03,0.00,11.2,0.47,0.95,33.3,Matches
332,Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,23,1995,3.4,0.00,0.00,0.00,1.18,0.00,0.29,3.82,0.88,1.18,0.00,0.00,0.00,6.47,0.88,0.88,50.0,Matches
333,Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,23,1995,20.2,0.10,0.00,0.00,0.69,2.67,0.54,2.43,0.89,0.45,0.00,0.00,0.00,6.04,0.30,0.84,26.1,Matches
334,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,34,1983,27.9,0.18,0.00,0.00,2.87,1.94,1.36,0.32,0.07,0.25,0.04,0.04,0.00,3.12,3.91,4.44,46.8,Matches
335,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,26,1992,29.0,0.31,0.00,0.00,1.45,0.31,0.14,0.34,1.24,1.24,0.00,0.07,0.00,10.6,2.97,1.66,64.2,Matches
336,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,26,1992,5.8,0.17,0.00,0.00,2.24,1.72,0.34,0.86,0.17,1.21,0.00,0.00,0.00,6.90,1.38,3.79,26.7,Matches
337,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,23,1995,0.1,0.00,0.00,0.00,0.00,10.0,0.00,20.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
338,Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,31,1987,2.7,0.00,0.00,0.00,1.11,0.74,1.11,0.74,0.37,0.00,0.00,0.00,0.00,4.81,0.00,0.37,0.0,Matches
339,Marc Navarro\Marc-Navarro,es ESP,DF,Watford,23,1995,0.9,0.00,0.00,0.00,1.11,0.00,0.00,4.44,0.00,1.11,0.00,0.00,0.00,7.78,0.00,2.22,0.0,Matches
340,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,21,1996,36.6,0.22,0.00,0.00,1.28,0.63,0.05,0.36,1.50,2.98,0.00,0.00,0.00,14.6,2.81,1.80,60.9,Matches
341,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,21,1997,33.4,0.24,0.00,0.00,1.11,0.57,0.00,0.42,1.80,1.17,0.00,0.00,0.00,13.3,0.63,0.81,43.8,Matches
342,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,28,1990,10.3,0.00,0.00,0.00,0.78,1.65,0.87,0.49,0.19,0.58,0.00,0.00,0.00,4.17,2.04,6.41,24.1,Matches
343,Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,28,1990,0.7,0.00,0.00,0.00,4.29,1.43,1.43,2.86,0.00,0.00,0.00,0.00,0.00,2.86,1.43,2.86,33.3,Matches
344,Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,19,1999,0.7,0.00,0.00,0.00,1.43,2.86,2.86,1.43,0.00,1.43,0.00,0.00,0.00,5.71,0.00,2.86,0.0,Matches
345,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,31,1987,25.5,0.24,0.04,0.00,0.94,1.53,0.04,0.63,1.10,1.49,0.00,0.00,0.00,9.61,0.27,0.24,53.8,Matches
346,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,4.0,0.00,0.00,0.00,1.25,0.50,0.00,0.00,1.25,0.75,0.00,0.00,0.00,10.0,1.50,0.25,85.7,Matches
347,Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
348,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,1.5,0.67,0.00,0.00,1.33,2.00,0.67,1.33,0.00,0.67,0.00,0.00,0.00,4.67,0.00,2.67,0.0,Matches
349,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,12.5,0.00,0.00,0.00,1.20,0.88,0.16,0.40,1.12,2.00,0.00,0.00,0.00,8.56,1.12,0.80,58.3,Matches
350,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,28.8,0.14,0.00,0.00,1.28,1.08,0.00,0.42,1.42,1.28,0.00,0.03,0.03,11.7,1.28,1.08,54.4,Matches
351,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,20.8,0.10,0.00,0.00,0.72,0.38,0.00,0.05,1.15,1.11,0.00,0.00,0.00,9.38,2.79,1.01,73.4,Matches
352,Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,0.3,3.33,0.00,0.00,3.33,3.33,0.00,6.67,0.00,0.00,0.00,0.00,0.00,20.0,3.33,3.33,50.0,Matches
353,Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,3.2,0.00,0.00,0.00,1.88,1.88,0.94,0.31,0.94,1.25,0.00,0.00,0.00,4.69,1.25,3.13,28.6,Matches
354,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,4.1,0.00,0.00,0.00,0.49,1.22,0.73,1.71,0.49,0.98,0.00,0.00,0.00,7.07,1.22,2.44,33.3,Matches
355,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,13.7,0.07,0.00,0.00,0.58,0.22,0.00,0.07,0.88,1.17,0.00,0.00,0.00,10.6,2.41,1.09,68.8,Matches
356,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,24,1993,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
357,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,29,1988,19.3,0.10,0.00,0.00,0.52,1.19,0.52,1.71,0.31,0.26,0.00,0.00,0.00,5.91,0.05,0.52,9.1,Matches
358,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,23,1994,7.4,0.00,0.00,0.00,1.08,0.81,0.00,3.11,0.81,1.08,0.00,0.00,0.00,6.89,0.68,1.08,38.5,Matches
359,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,30,1988,24.4,0.49,0.00,0.00,1.52,1.02,0.00,0.00,0.45,1.31,0.00,0.04,0.00,7.62,1.93,1.31,59.5,Matches
360,Callum Paterson\Callum-Paterson,sco SCO,FWMF,Cardiff City,23,1994,22.2,0.18,0.00,0.00,1.89,1.35,0.54,0.95,0.23,0.68,0.00,0.00,0.00,6.08,6.98,7.48,48.3,Matches
361,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,30,1988,37.0,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.89,0.00,0.00,,Matches
362,Pedro\Pedro,es ESP,FW,Chelsea,31,1987,19.8,0.10,0.00,0.00,0.86,1.31,0.40,2.58,0.56,0.76,0.00,0.00,0.00,6.52,0.20,0.66,23.5,Matches
363,Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,31,1986,17.2,0.23,0.00,0.00,0.87,0.35,0.00,0.47,0.64,1.10,0.00,0.00,0.00,7.73,1.74,1.34,56.6,Matches
364,Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,22,1996,6.7,0.75,0.00,0.00,1.79,0.90,0.15,0.60,1.19,0.90,0.00,0.00,0.00,10.3,0.30,1.19,20.0,Matches
365,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,24,1993,34.7,0.20,0.00,0.00,1.24,1.38,0.06,1.82,1.38,2.02,0.03,0.03,0.00,10.0,1.44,1.53,48.5,Matches
366,Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,27,1991,31.3,0.10,0.00,0.00,0.86,1.18,0.06,1.05,0.61,0.64,0.03,0.00,0.00,7.83,0.10,0.54,15.0,Matches
367,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,25,1993,32.4,0.06,0.00,0.00,1.42,1.30,0.28,0.68,1.02,1.08,0.00,0.00,0.00,6.82,0.56,1.94,22.2,Matches
368,Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,29,1988,5.3,0.00,0.00,0.00,0.94,0.57,0.57,0.75,0.57,0.57,0.00,0.00,0.00,5.28,0.19,1.70,10.0,Matches
