Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
134,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,30,1988,37.5,1.81,1.15,1.33,0.32,0.16,0.77,1.57,49.2,0.80,14.9,4.56,30.7,9.31,5.12,0.43,2.29,0.77,0.00,1.52,1.39,3.20,4.32,0.11,Matches
135,Ederson\Ederson,br BRA,GK,Manchester City,24,1993,38.0,0.03,0.03,0.00,0.03,0.00,0.03,0.03,100.0,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,Matches
136,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,15,2003,0.2,5.00,0.00,0.00,5.00,0.00,5.00,5.00,100.0,0.00,15.0,5.00,33.3,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
137,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,26,1992,4.2,2.38,1.19,1.43,0.48,0.48,0.48,0.95,50.0,0.48,20.5,5.71,27.9,9.52,8.57,2.38,1.19,0.48,0.00,0.71,0.00,2.38,1.90,0.00,Matches
138,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,23,1994,8.8,2.05,1.25,1.02,0.68,0.34,0.34,1.59,21.4,1.25,29.1,6.48,22.3,10.1,12.0,6.93,1.48,0.11,0.00,1.36,0.45,2.50,0.45,0.00,Matches
139,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,26,1992,30.8,1.33,0.88,0.29,0.55,0.49,0.42,1.66,25.5,1.23,21.9,6.14,28.1,5.52,10.4,5.91,1.43,0.13,0.00,1.30,0.36,1.69,0.26,0.00,Matches
140,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,28,1990,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.05,0.00,0.0,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
141,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,30,1988,22.2,1.08,0.77,0.77,0.32,0.00,0.27,0.63,42.9,0.36,9.14,3.51,38.4,6.17,2.48,0.50,1.62,0.41,0.00,1.22,1.89,2.97,6.94,0.09,Matches
142,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,33,1985,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.05,0.00,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,Matches
143,Fabinho\Fabinho,br BRA,MF,Liverpool,24,1993,22.4,2.68,1.52,0.98,1.34,0.36,0.76,2.46,30.9,1.70,20.0,5.85,29.3,5.80,11.3,2.86,1.79,0.27,0.00,1.52,0.98,3.66,2.05,0.00,Matches
144,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,31,1987,2.0,5.00,4.50,3.50,1.50,0.00,1.00,2.00,50.0,1.00,15.0,5.50,36.7,7.50,6.50,1.00,1.00,0.50,0.00,0.50,1.00,6.00,0.50,0.00,Matches
145,Fabricio\Fabricio,es ESP,GK,Fulham,30,1987,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
146,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,30,1987,8.4,2.74,1.79,1.55,0.95,0.24,0.95,2.26,42.1,1.31,19.0,4.29,22.5,7.86,8.45,2.74,1.55,0.71,0.00,0.83,0.48,3.21,3.33,0.00,Matches
147,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,27,1991,22.8,2.32,1.32,1.71,0.53,0.09,1.36,2.98,45.6,1.62,14.2,3.82,26.9,8.46,4.65,1.05,1.62,0.22,0.00,1.40,1.36,3.68,2.98,0.04,Matches
148,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,29,1989,16.5,1.33,0.97,1.27,0.06,0.00,0.67,1.45,45.8,0.79,6.30,1.94,30.8,4.67,1.27,0.36,1.94,0.61,0.00,1.33,1.64,2.97,6.30,0.00,Matches
149,Fernandinho\Fernandinho,br BRA,MF,Manchester City,33,1985,26.4,2.23,1.89,0.80,1.17,0.27,0.80,1.36,58.3,0.57,13.4,4.24,31.6,4.02,7.77,1.63,1.33,0.23,0.00,1.10,1.14,3.37,2.92,0.04,Matches
150,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,26,1991,29.0,1.14,1.00,0.17,0.59,0.38,0.17,1.24,13.9,1.07,25.3,7.24,28.6,2.59,11.9,10.8,1.38,0.10,0.00,1.28,0.31,1.45,0.48,0.03,Matches
151,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,18,2000,3.7,1.89,1.89,0.27,0.54,1.08,0.00,2.43,0.0,2.43,31.6,8.92,28.2,2.97,13.0,15.7,1.08,0.00,0.00,1.08,0.54,2.43,0.27,0.00,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,30,1988,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,Matches
153,Ben Foster\Ben-Foster,eng ENG,GK,Watford,35,1983,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.0,0.16,0.16,0.08,50.0,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.03,Matches
154,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,20,1998,8.8,2.05,0.80,1.70,0.34,0.00,0.45,0.80,57.1,0.34,13.4,4.09,30.5,9.43,2.61,1.36,2.05,0.68,0.11,1.36,0.91,2.95,2.05,0.00,Matches
155,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,20,1998,9.9,3.74,2.12,2.93,0.81,0.00,1.11,1.72,64.7,0.61,9.60,3.33,34.7,6.36,3.13,0.10,2.12,0.61,0.00,1.52,1.01,4.75,4.75,0.10,Matches
156,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,33,1985,13.7,1.61,0.95,1.09,0.51,0.00,0.36,1.46,25.0,1.09,10.7,2.70,25.2,6.57,3.28,0.88,1.97,0.58,0.00,1.39,1.31,2.92,4.16,0.00,Matches
157,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,24,1994,35.2,0.40,0.17,0.20,0.20,0.00,0.17,0.97,17.6,0.80,13.9,2.41,17.3,4.69,6.51,2.73,1.16,0.17,0.03,0.99,0.37,0.77,0.63,0.00,Matches
158,Fred\Fred,br BRA,MF,Manchester Utd,25,1993,11.6,3.19,2.16,1.29,1.72,0.17,0.69,2.50,27.6,1.81,29.3,7.76,26.5,9.31,16.8,3.19,2.76,0.17,0.00,2.59,1.29,4.48,0.52,0.09,Matches
159,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,25,1992,12.1,2.56,1.40,2.23,0.33,0.00,1.32,2.48,53.3,1.16,14.0,3.06,21.8,10.0,3.31,0.74,2.56,0.33,0.08,2.23,0.58,3.14,4.63,0.00,Matches
160,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,32,1986,2.3,1.74,0.87,0.43,0.87,0.43,0.43,0.43,100.0,0.00,19.1,7.83,40.9,10.4,6.96,1.74,1.74,0.43,0.00,1.30,1.30,3.04,3.04,0.00,Matches
161,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,26,1991,5.3,0.94,0.38,0.19,0.75,0.00,0.19,0.75,25.0,0.57,14.9,3.40,22.8,3.02,6.79,5.09,1.13,0.00,0.00,1.13,0.75,1.70,0.94,0.00,Matches
162,Sam Gallagher\Sam-Gallagher,eng ENG,FW,Southampton,22,1995,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,22.5,0.00,0.0,5.00,12.5,5.00,5.00,0.00,0.00,5.00,0.00,0.00,2.50,0.00,Matches
163,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,28,1989,31.4,4.30,3.09,2.32,1.88,0.10,0.96,2.48,38.5,1.53,25.3,8.03,31.7,10.8,12.2,2.26,1.85,0.32,0.00,1.53,1.69,5.99,1.59,0.03,Matches
164,James Garner\James-Garner,eng ENG,MF,Manchester Utd,17,2001,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0,Matches
165,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,26,1992,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
166,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,27,1990,38.0,0.03,0.03,0.03,0.00,0.00,0.00,0.05,0.0,0.05,0.03,0.00,0.0,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.03,0.05,0.03,Matches
167,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Leicester City,26,1992,8.3,1.57,1.08,0.72,0.48,0.36,0.36,2.29,15.8,1.93,26.6,6.75,25.3,6.63,13.3,6.75,1.33,0.24,0.00,1.08,1.08,2.65,0.60,0.00,Matches
168,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,18,2000,7.4,0.68,0.27,0.41,0.27,0.00,0.00,0.54,0.0,0.54,24.6,5.95,24.2,5.95,13.0,5.68,0.68,0.00,0.00,0.68,0.14,0.81,0.41,0.00,Matches
169,Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,25,1993,0.7,2.86,2.86,2.86,0.00,0.00,0.00,0.00,,0.00,15.7,10.0,63.6,5.71,7.14,2.86,1.43,1.43,0.00,0.00,0.00,2.86,4.29,0.00,Matches
170,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,31,1986,9.4,0.43,0.21,0.00,0.11,0.32,0.32,0.53,60.0,0.21,21.3,6.06,28.5,0.53,8.72,12.0,0.64,0.11,0.00,0.53,0.32,0.74,0.43,0.00,Matches
171,André Gomes\Andre-Gomes,pt POR,MF,Everton,25,1993,22.0,1.95,1.45,1.00,0.82,0.14,0.27,2.55,10.7,2.27,23.5,7.18,30.5,7.41,13.4,2.77,1.45,0.14,0.00,1.32,0.95,2.91,0.95,0.00,Matches
172,Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,17,2000,0.3,3.33,0.00,0.00,0.00,3.33,0.00,0.00,,0.00,26.7,10.0,37.5,0.00,20.0,6.67,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,Matches
173,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,21,1997,11.8,1.36,0.93,0.68,0.68,0.00,0.42,0.93,45.5,0.51,9.83,2.80,28.4,5.93,3.47,0.42,1.19,0.59,0.08,0.59,1.44,2.80,2.80,0.08,Matches
174,Jon Gorenc Stanković\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,22,1996,7.9,3.16,1.90,2.03,0.89,0.25,1.27,2.41,52.6,1.14,19.1,5.06,26.5,12.2,5.95,1.01,2.53,1.01,0.00,1.52,0.51,3.67,4.56,0.13,Matches
175,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,28,1990,19.3,2.33,1.30,1.04,0.83,0.47,0.78,2.54,30.6,1.76,28.0,6.53,23.3,10.3,14.4,3.32,1.92,0.41,0.00,1.50,0.88,3.21,1.97,0.05,Matches
176,Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,20,1997,9.7,0.21,0.10,0.10,0.10,0.00,0.10,0.31,33.3,0.21,16.5,4.02,24.4,1.34,8.35,6.80,0.93,0.00,0.00,0.93,0.31,0.52,0.21,0.00,Matches
177,Andre Gray\Andre-Gray,eng ENG,FW,Watford,27,1991,15.2,0.20,0.20,0.00,0.13,0.07,0.00,0.26,0.0,0.26,12.4,2.76,22.2,0.99,6.18,5.26,0.33,0.00,0.00,0.33,0.20,0.39,0.20,0.00,Matches
178,Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,22,1996,22.1,0.86,0.59,0.36,0.27,0.23,0.00,0.72,0.0,0.72,18.5,5.38,29.2,4.52,8.42,5.52,1.18,0.00,0.00,1.18,0.54,1.40,0.54,0.00,Matches
179,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,16,2001,1.3,2.31,0.77,1.54,0.00,0.77,0.77,2.31,33.3,1.54,16.9,5.38,31.8,4.62,9.23,3.08,1.54,0.77,0.00,0.77,0.00,2.31,0.77,0.00,Matches
180,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,27,1991,20.7,1.16,0.72,0.48,0.58,0.10,0.34,1.79,18.9,1.45,30.1,4.98,16.5,7.34,16.5,6.23,1.59,0.48,0.00,1.11,0.43,1.59,1.06,0.00,Matches
181,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,31,1987,19.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.10,0.05,Matches
182,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,19,1999,23.9,1.51,1.05,0.54,0.88,0.08,0.67,2.55,26.2,1.88,20.0,5.44,27.2,6.19,11.0,2.76,1.55,0.21,0.00,1.34,1.09,2.59,1.17,0.04,Matches
183,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,27,1990,23.7,0.72,0.42,0.08,0.59,0.04,0.25,1.56,16.2,1.31,13.8,3.59,26.1,3.00,7.43,3.33,1.27,0.17,0.00,1.10,0.89,1.60,0.97,0.00,Matches
184,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,Matches
185,Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,25.2,2.50,1.90,1.15,1.23,0.12,0.67,3.13,21.5,2.46,21.5,5.60,26.0,9.09,11.6,0.83,1.94,0.56,0.00,1.39,1.35,3.85,1.87,0.04,Matches
186,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,20.5,1.46,0.54,0.59,0.73,0.15,0.39,1.80,21.6,1.41,18.6,5.66,30.4,8.59,7.56,2.44,2.24,0.29,0.00,1.95,0.83,2.29,1.46,0.10,Matches
187,Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,6.1,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.0,0.49,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
188,Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,4.2,1.67,0.48,1.43,0.24,0.00,0.48,0.71,66.7,0.24,16.0,3.57,22.4,5.00,6.19,4.76,0.71,0.00,0.00,0.71,0.24,1.90,0.71,0.00,Matches
189,Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.05,0.00,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,20.7,3.19,2.08,0.82,2.03,0.34,0.68,2.03,33.3,1.35,24.1,6.76,28.1,6.43,14.7,2.95,2.22,0.29,0.00,1.93,1.64,4.83,2.03,0.05,Matches
191,Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,32.5,0.25,0.18,0.03,0.00,0.22,0.09,0.52,17.6,0.43,12.5,3.14,25.1,2.06,4.40,6.06,0.43,0.00,0.00,0.43,0.40,0.65,0.03,0.00,Matches
192,Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,0.6,1.67,0.00,0.00,1.67,0.00,0.00,0.00,,0.00,26.7,11.7,43.8,3.33,18.3,5.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,Matches
193,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.0,0.16,0.11,0.00,0.0,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,Matches
194,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,22.1,1.99,1.67,0.72,1.13,0.14,0.50,1.67,29.7,1.18,21.7,5.97,27.5,7.19,11.0,3.48,1.90,0.14,0.00,1.76,1.00,2.99,1.00,0.00,Matches
195,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,22.9,1.57,1.09,0.74,0.57,0.26,0.61,1.70,35.9,1.09,22.4,4.15,18.5,5.46,10.8,6.16,1.27,0.13,0.04,1.14,0.66,2.23,1.14,0.00,Matches
196,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,17.5,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.06,0.00,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,14.8,0.20,0.14,0.07,0.14,0.00,0.07,0.34,20.0,0.27,12.6,3.18,25.3,0.07,7.16,5.34,0.34,0.07,0.00,0.27,0.34,0.54,0.54,0.00,Matches
198,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,15.6,3.46,2.37,1.73,1.15,0.58,0.83,3.91,21.3,3.08,31.9,8.08,25.3,13.1,14.6,4.29,2.44,0.32,0.00,2.12,2.31,5.77,1.54,0.00,Matches
199,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,22.7,0.79,0.31,0.22,0.40,0.18,0.18,1.23,14.3,1.06,20.7,5.24,25.3,2.20,10.0,8.55,1.19,0.09,0.00,1.10,0.48,1.28,0.22,0.00,Matches
200,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,12.1,0.50,0.41,0.08,0.33,0.08,0.08,0.50,16.7,0.41,16.2,3.64,22.4,0.66,5.54,10.0,0.50,0.00,0.00,0.50,0.00,0.50,0.33,0.00,Matches
201,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13.0,2.00,0.85,1.69,0.31,0.00,0.85,1.77,47.8,0.92,5.85,2.00,34.2,4.62,1.15,0.08,1.77,0.92,0.00,0.85,1.15,3.15,4.77,0.00,Matches
202,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,26.3,3.16,2.28,0.76,1.94,0.46,0.76,2.74,27.8,1.98,29.5,7.83,26.5,9.62,15.9,4.03,2.17,0.27,0.04,1.90,2.21,5.36,0.87,0.00,Matches
203,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,23.8,1.76,1.01,1.01,0.46,0.29,0.38,2.02,18.8,1.64,18.3,4.33,23.6,7.52,7.31,3.49,1.76,0.00,0.00,1.76,0.92,2.69,0.92,0.00,Matches
204,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,9.0,1.56,1.11,1.11,0.44,0.00,0.33,1.00,33.3,0.67,4.56,1.44,31.7,3.11,1.33,0.11,2.11,1.22,0.00,0.89,0.89,2.44,3.56,0.00,Matches
205,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,26.6,2.56,1.69,1.73,0.68,0.15,0.98,1.77,55.3,0.79,16.1,5.00,31.1,9.47,5.38,1.20,1.80,0.23,0.00,1.58,0.79,3.35,3.08,0.00,Matches
206,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,4.5,1.11,0.44,1.11,0.00,0.00,0.00,0.44,0.0,0.44,9.33,3.56,38.1,6.22,3.11,0.00,1.11,0.67,0.00,0.44,0.44,1.56,4.22,0.00,Matches
207,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,4.4,1.82,1.36,1.36,0.23,0.23,0.00,0.68,0.0,0.68,18.6,5.23,28.0,7.50,8.41,2.73,0.45,0.00,0.00,0.45,0.68,2.50,0.00,0.00,Matches
208,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,26.9,2.64,1.56,0.97,1.19,0.48,0.93,2.71,34.2,1.78,28.8,7.32,25.4,8.25,14.3,6.21,2.64,0.22,0.00,2.42,0.82,3.46,0.97,0.00,Matches
209,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,0.4,10.0,5.00,10.0,0.00,0.00,2.50,10.0,25.0,7.50,52.5,15.0,28.6,40.0,12.5,0.00,2.50,0.00,0.00,2.50,0.00,10.0,0.00,0.00,Matches
210,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,30.7,2.61,2.08,0.88,1.50,0.23,0.59,2.44,24.0,1.86,24.6,6.97,28.4,8.11,13.0,3.42,1.95,0.23,0.00,1.73,1.89,4.50,0.98,0.03,Matches
211,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,8.9,0.45,0.34,0.11,0.34,0.00,0.11,0.56,20.0,0.45,20.9,4.38,21.0,5.28,9.78,5.84,0.34,0.00,0.00,0.34,0.00,0.45,0.56,0.00,Matches
212,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,2.5,2.00,1.60,0.80,1.20,0.00,0.00,1.60,0.0,1.60,13.2,2.40,18.2,6.00,5.60,1.60,1.20,0.00,0.00,1.20,2.00,4.00,1.60,0.00,Matches
213,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,10.5,0.76,0.57,0.48,0.19,0.10,0.00,0.29,0.0,0.29,18.9,4.29,22.7,1.71,10.4,6.76,0.57,0.00,0.00,0.57,0.00,0.76,0.19,0.00,Matches
214,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,18.3,1.42,0.87,0.44,0.55,0.44,0.27,1.26,21.7,0.98,24.2,6.94,28.7,2.51,11.8,9.89,1.09,0.11,0.00,0.98,0.60,2.02,0.44,0.05,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,21.9,1.05,0.78,0.55,0.46,0.05,0.32,1.46,21.9,1.14,19.1,5.02,26.3,5.39,9.13,4.57,1.23,0.05,0.00,1.19,0.59,1.64,0.18,0.00,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,8.8,2.05,0.91,1.36,0.45,0.23,0.45,1.36,33.3,0.91,16.9,3.41,20.1,8.07,5.11,3.75,1.14,0.11,0.00,1.02,0.57,2.61,1.02,0.00,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,3.7,2.16,1.35,1.35,0.81,0.00,0.27,0.54,50.0,0.27,11.4,3.51,31.0,7.84,3.24,0.27,1.89,0.27,0.00,1.62,0.27,2.43,6.22,0.00,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,11.3,3.45,2.12,2.12,0.97,0.35,0.80,2.83,28.1,2.04,19.0,4.60,24.2,9.73,7.17,2.12,1.06,0.00,0.00,1.06,0.71,4.16,0.62,0.00,Matches
219,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,16.9,1.95,0.95,1.42,0.41,0.12,1.01,2.13,47.2,1.12,17.5,4.56,26.0,9.47,5.74,2.31,2.07,0.18,0.00,1.89,1.18,3.14,3.43,0.00,Matches
220,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,0.4,2.50,0.00,0.00,2.50,0.00,0.00,2.50,0.0,2.50,17.5,5.00,28.6,0.00,10.0,7.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,Matches
221,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,1.8,2.22,1.67,0.56,0.56,1.11,0.00,0.00,,0.00,12.8,3.89,30.4,5.00,6.11,1.67,1.67,1.11,0.00,0.56,0.00,2.22,1.11,0.00,Matches
222,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,11.5,0.78,0.52,0.43,0.17,0.17,0.00,0.43,0.0,0.43,18.8,5.57,29.6,1.57,7.30,9.91,1.22,0.26,0.00,0.96,0.43,1.22,0.17,0.00,Matches
223,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,34.6,0.75,0.49,0.09,0.35,0.32,0.23,0.66,34.8,0.43,18.2,4.34,23.8,1.71,9.22,7.31,0.66,0.06,0.00,0.61,0.64,1.39,1.16,0.00,Matches
224,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,4.6,1.74,1.09,0.43,1.30,0.00,0.43,1.09,40.0,0.65,18.3,4.78,26.2,4.57,11.3,2.39,1.96,0.00,0.00,1.96,0.65,2.39,0.87,0.00,Matches
225,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,0.7,1.43,1.43,1.43,0.00,0.00,0.00,1.43,0.0,1.43,27.1,1.43,5.3,24.3,1.43,1.43,4.29,0.00,0.00,4.29,2.86,4.29,1.43,0.00,Matches
226,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,Matches
227,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,14.0,1.86,1.29,1.29,0.57,0.00,0.36,0.50,71.4,0.14,9.29,3.50,37.7,6.36,2.79,0.14,1.86,0.64,0.00,1.21,1.43,3.29,6.14,0.07,Matches
228,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,35.1,2.14,1.57,0.83,1.05,0.26,0.91,2.76,33.0,1.85,19.3,6.13,31.7,6.55,9.57,3.22,1.57,0.23,0.00,1.34,1.23,3.36,0.80,0.00,Matches
229,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,6.6,1.52,1.06,0.45,0.61,0.45,0.76,1.82,41.7,1.06,21.5,4.09,19.0,2.12,8.48,10.9,1.06,0.00,0.00,1.06,0.15,1.67,2.12,0.00,Matches
230,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,26.2,1.11,0.73,0.46,0.50,0.15,0.19,1.30,14.7,1.11,18.9,4.66,24.7,3.66,10.6,4.62,0.84,0.08,0.00,0.76,0.38,1.49,0.34,0.00,Matches
231,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,23.9,1.88,0.92,1.30,0.54,0.04,0.92,1.97,46.8,1.05,10.6,3.93,37.0,7.11,3.18,0.33,1.63,0.59,0.00,1.05,1.92,3.81,4.69,0.00,Matches
232,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,17.6,1.70,1.02,1.36,0.34,0.00,0.40,1.14,35.0,0.74,9.77,3.41,34.9,7.05,2.56,0.17,2.16,1.02,0.00,1.14,0.97,2.67,5.28,0.06,Matches
