Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
436,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,24.7,35.4,46.8,75.7,597.0,181.1,16.5,19.1,86.6,12.5,16.1,77.4,4.09,8.10,50.5,0.20,0.20,0.00,2.47,3.28,1.26,0.24,3.28,Matches
437,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,16.6,34.8,49.5,70.2,603.7,254.8,18.3,21.6,84.9,12.3,16.1,76.8,3.80,10.1,37.7,0.12,0.07,0.05,0.78,3.01,1.20,0.60,3.31,Matches
438,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,0.9,41.1,48.9,84.1,506.7,183.3,26.7,28.9,92.3,11.1,16.7,66.7,0.00,0.00,,0.00,0.33,-0.33,4.44,0.00,3.33,1.11,4.44,Matches
439,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,3.9,18.7,25.9,72.3,229.2,47.4,11.8,14.1,83.6,5.38,6.92,77.8,0.26,1.54,16.7,0.26,0.15,0.10,2.05,0.77,0.51,0.00,1.54,Matches
440,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,0.0,3,3,100.0,88,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
441,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,4.1,44.6,52.4,85.1,848.0,296.3,14.9,16.1,92.4,23.2,24.9,93.1,5.61,10.0,56.1,0.00,0.00,0.00,0.00,2.68,0.49,0.24,3.41,Matches
442,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1.0,16.0,36.0,44.4,809.0,687.0,0.00,0.00,,1.00,1.00,100.0,15.0,35.0,42.9,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,Matches
443,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,11.5,35.6,46.7,76.2,574.5,199.0,19.0,22.4,84.5,12.6,15.9,79.2,3.22,5.57,57.8,0.26,0.18,0.08,1.30,2.61,2.52,0.43,4.70,Matches
444,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,27.6,41.5,49.6,83.6,906.7,236.7,12.8,15.0,85.3,20.2,22.3,90.6,8.08,11.1,72.9,0.04,0.03,0.01,0.76,5.07,0.40,0.00,4.42,Matches
445,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,18.9,31.7,42.0,75.5,661.4,266.8,10.9,12.4,87.7,14.7,18.0,81.5,5.77,10.8,53.4,0.00,0.01,-0.01,0.21,2.70,0.21,0.00,2.59,Matches
446,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,30.8,35.7,43.4,82.2,498.8,104.0,22.5,24.8,90.8,11.6,14.1,82.0,1.04,2.53,41.0,0.29,0.30,-0.01,1.88,0.71,1.69,0.16,2.82,Matches
447,John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,19.6,84.0,88.8,94.5,1729.3,488.1,26.6,27.9,95.4,43.5,45.2,96.3,13.5,15.3,88.3,0.00,0.01,-0.01,0.26,5.66,0.26,0.00,4.34,Matches
448,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,5.7,26.0,33.0,78.7,446.3,130.9,13.2,15.6,84.3,9.30,11.6,80.3,2.81,3.86,72.7,0.18,0.21,-0.04,1.40,2.28,1.93,0.00,5.44,Matches
449,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,0.8,40.0,43.8,91.4,555.0,86.3,25.0,25.0,100.0,10.0,12.5,80.0,2.50,2.50,100.0,0.00,0.00,0.00,0.00,2.50,1.25,0.00,1.25,Matches
450,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,11.7,22.4,31.5,71.0,353.6,75.6,12.0,15.7,76.1,7.61,9.83,77.4,1.97,3.42,57.5,0.09,0.18,-0.09,1.62,1.20,1.88,0.34,2.65,Matches
451,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,14.5,35.9,44.4,80.7,774.5,210.0,12.3,13.8,89.5,15.4,17.4,88.1,7.72,12.3,62.9,0.07,0.06,0.01,1.03,3.59,0.55,0.00,3.86,Matches
452,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,16.0,45.3,52.4,86.4,870.6,247.6,17.8,20.0,89.1,20.3,22.2,91.5,6.56,9.13,71.9,0.00,0.04,-0.04,0.56,4.13,1.13,0.06,5.00,Matches
453,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,0.1,30.0,50.0,60.0,340.0,0.00,20.0,40.0,50.0,10.0,10.0,100.0,0.00,0.00,,0.00,1.00,-1.00,10.0,0.00,0.00,0.00,0.00,Matches
454,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,2.1,19.5,29.5,66.1,273.8,60.0,10.0,14.8,67.7,7.14,10.5,68.2,0.95,1.90,50.0,0.00,0.29,-0.29,1.43,0.95,0.48,0.00,2.38,Matches
455,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,22,1995,13.2,34.5,52.1,66.3,620.6,304.8,16.7,20.4,81.8,12.8,19.0,67.3,4.55,10.6,42.9,0.23,0.19,0.04,1.67,2.58,1.06,0.61,4.24,Matches
456,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,25,1992,34.3,23.0,32.6,70.7,570.3,223.3,5.48,7.03,78.0,11.2,13.8,81.6,6.21,11.3,54.8,0.03,0.01,0.02,0.17,2.65,0.38,0.00,2.86,Matches
457,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,24,1993,36.0,34.0,47.4,71.7,620.2,266.3,16.6,18.8,87.9,12.9,17.3,74.5,4.33,9.61,45.1,0.03,0.03,-0.00,0.33,1.83,0.61,0.36,2.44,Matches
458,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,21,1997,12.1,44.8,53.3,84.0,849.8,193.6,18.2,20.7,88.0,19.4,21.6,90.0,6.28,8.43,74.5,0.33,0.21,0.12,1.57,5.37,1.07,0.25,5.21,Matches
459,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,29,1989,28.4,32.2,38.3,84.0,764.5,241.8,7.32,8.03,91.2,16.4,17.9,91.9,8.13,11.9,68.5,0.04,0.03,0.00,0.21,2.18,0.04,0.00,1.37,Matches
460,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,22,1996,26.5,53.6,61.2,87.5,996.8,239.9,20.2,22.3,90.7,26.3,28.8,91.1,6.19,8.45,73.2,0.08,0.05,0.03,0.60,3.92,0.68,0.04,4.64,Matches
461,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,27,1991,11.8,16.1,21.6,74.5,229.8,43.3,9.75,12.6,77.2,4.41,5.68,77.6,1.19,1.61,73.7,0.25,0.04,0.21,0.93,0.76,0.76,0.08,1.44,Matches
462,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,27,1991,33.4,26.8,37.0,72.4,438.1,116.9,14.1,16.6,85.2,9.73,12.5,77.9,2.28,5.69,40.0,0.12,0.16,-0.04,1.92,1.68,1.32,0.63,2.99,Matches
463,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,22,1996,10.0,24.0,33.4,71.9,401.2,122.8,12.3,16.2,75.9,8.40,10.9,77.1,2.40,3.70,64.9,0.10,0.18,-0.08,1.70,1.70,2.00,1.30,2.90,Matches
464,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,19,1999,2.0,21.5,28.5,75.4,635.5,349.0,4.50,5.00,90.0,8.50,8.50,100.0,8.50,15.0,56.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,Matches
465,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,27,1990,25.3,59.9,79.1,75.8,1171.0,466.2,24.1,27.2,88.5,26.0,31.5,82.6,9.41,18.5,50.9,0.12,0.17,-0.05,1.90,3.72,2.57,1.19,6.84,Matches
466,Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,32,1985,5.2,52.9,61.7,85.7,891.3,360.0,28.3,29.8,94.8,19.0,21.0,90.8,5.00,9.04,55.3,0.00,0.12,-0.12,1.35,4.42,1.35,0.77,4.62,Matches
467,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,19,1999,19.0,20.0,32.7,61.2,345.5,151.6,9.84,12.1,81.3,8.00,12.7,63.1,1.89,6.32,30.0,0.05,0.01,0.04,0.26,1.63,0.37,0.16,2.05,Matches
468,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,31,1987,30.3,9.44,14.6,64.6,148.2,28.5,5.02,7.06,71.0,3.66,5.41,67.7,0.53,1.09,48.5,0.13,0.15,-0.01,0.96,0.43,0.56,0.17,1.02,Matches
469,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,31,1987,21.2,63.1,72.4,87.2,1322.9,414.6,18.1,19.9,91.0,35.1,38.0,92.4,9.53,13.3,71.9,0.00,0.01,-0.01,0.14,5.71,0.33,0.14,4.06,Matches
470,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,25,1992,22.5,29.8,39.4,75.6,599.3,228.9,11.0,12.9,85.2,14.4,17.3,83.0,4.22,8.40,50.3,0.00,0.03,-0.03,0.27,2.93,0.09,0.00,2.62,Matches
471,Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,24,1993,11.0,30.4,39.5,76.8,473.8,109.8,17.4,21.3,81.6,10.4,12.0,86.4,2.00,4.09,48.9,0.36,0.20,0.16,2.09,1.45,1.09,0.36,2.36,Matches
472,Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,19,1999,7.9,38.1,53.7,71.0,606.6,228.4,21.1,25.2,83.9,14.7,20.9,70.3,2.03,5.32,38.1,0.00,0.10,-0.10,0.76,2.28,0.89,0.76,3.54,Matches
473,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,28,1989,10.2,14.8,25.4,58.3,194.8,48.2,9.61,15.0,64.1,4.51,8.04,56.1,0.39,0.88,44.4,0.00,0.05,-0.05,0.59,1.76,0.39,0.10,1.96,Matches
474,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,34,1983,2.0,25.5,29.5,86.4,612.0,301.5,6.00,6.00,100.0,13.5,13.5,100.0,6.00,10.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
475,Matěj Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,26,1992,3.5,13.1,22.0,59.7,178.9,23.7,8.29,13.4,61.7,3.71,5.14,72.2,0.57,2.00,28.6,0.29,0.06,0.23,0.29,0.00,1.14,0.00,1.14,Matches
476,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,29,1989,23.5,19.0,26.9,70.8,282.9,87.4,11.1,13.7,80.8,6.17,8.81,70.0,1.19,2.72,43.8,0.09,0.11,-0.02,0.89,1.74,0.77,0.47,2.21,Matches
477,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,28,1990,30.9,75.6,85.9,88.0,1491.7,384.8,27.6,29.8,92.8,36.7,39.8,92.2,10.8,15.0,71.9,0.03,0.06,-0.02,0.78,8.16,0.94,0.13,5.21,Matches
478,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,21,1997,4.2,44.3,53.8,82.3,696.7,238.3,25.5,27.9,91.5,14.8,17.4,84.9,3.57,5.00,71.4,0.71,0.17,0.55,1.90,1.43,0.95,0.48,2.86,Matches
479,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,20,1997,34.8,33.2,44.2,75.2,494.0,240.9,19.4,22.3,87.0,11.4,15.1,75.4,1.84,4.57,40.3,0.09,0.05,0.03,0.40,2.41,0.66,0.23,3.51,Matches
480,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,27,1991,5.7,45.4,55.1,82.5,804.7,158.9,19.6,21.9,89.6,21.6,25.3,85.4,3.86,5.61,68.8,0.00,0.00,0.00,0.35,3.33,0.00,0.00,2.81,Matches
481,Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,26,1991,4.9,9.59,17.3,55.3,164.7,38.6,5.10,10.0,51.0,3.88,5.71,67.9,0.61,0.82,75.0,0.00,0.04,-0.04,0.82,1.02,0.20,0.00,1.43,Matches
482,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,28,1989,6.1,30.3,42.0,72.3,498.9,279.5,16.4,19.0,86.2,10.7,15.1,70.7,3.11,6.72,46.3,0.00,0.03,-0.03,0.49,3.11,0.49,0.16,2.79,Matches
483,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,32,1985,2.5,44.8,61.6,72.7,864.8,351.2,17.6,23.2,75.9,19.6,24.4,80.3,7.20,13.2,54.5,0.00,0.04,-0.04,0.40,3.60,0.80,0.40,3.60,Matches
484,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,23,1994,21.6,28.8,42.3,68.1,529.4,165.3,13.9,16.3,85.0,10.5,14.1,74.7,4.03,10.5,38.3,0.00,0.15,-0.15,2.04,2.41,0.56,0.23,1.94,Matches
485,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,27,1990,1.7,24.1,31.8,75.9,394.7,156.5,12.4,17.1,72.4,10.6,12.9,81.8,0.59,1.18,50.0,0.59,0.41,0.18,4.12,4.12,1.76,0.00,6.47,Matches
486,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,28,1990,31.4,35.4,47.9,73.9,721.4,229.5,13.7,15.8,86.5,14.3,18.1,79.2,6.85,12.8,53.6,0.22,0.16,0.06,1.37,4.52,1.31,0.32,5.13,Matches
487,Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,25,1993,0.7,8.57,18.6,46.2,105.7,37.1,5.71,8.57,66.7,2.86,8.57,33.3,0.00,0.00,,1.43,0.43,1.00,1.43,0.00,0.00,0.00,1.43,Matches
488,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,27,1990,30.3,53.5,58.7,91.1,942.6,205.8,24.1,25.8,93.1,23.5,25.0,93.8,5.38,6.67,80.7,0.00,0.04,-0.04,0.69,6.30,0.59,0.07,4.16,Matches
489,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,29,1989,1.1,18.2,23.6,76.9,308.2,80.0,6.36,9.09,70.0,11.8,12.7,92.9,0.00,1.82,0.0,0.00,0.00,0.00,0.91,2.73,0.00,0.00,2.73,Matches
490,Willian\Willian,br BRA,FW,Chelsea,29,1988,23.3,47.2,60.7,77.8,819.8,220.0,23.3,26.7,87.2,17.9,21.1,84.9,5.41,10.3,52.7,0.26,0.27,-0.01,3.52,2.66,2.23,0.56,5.28,Matches
491,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,18,1999,0.7,17.1,17.1,100.0,295.7,41.4,10.0,10.0,100.0,5.71,5.71,100.0,1.43,1.43,100.0,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,Matches
492,Ben Wilmot\Ben-Wilmot,eng ENG,MF,Watford,18,1999,0.3,26.7,33.3,80.0,770.0,476.7,3.33,3.33,100.0,13.3,20.0,66.7,10.0,10.0,100.0,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,Matches
493,Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,26,1992,4.4,43.2,47.3,91.3,741.6,138.0,24.3,26.1,93.0,13.6,14.1,96.8,4.77,6.59,72.4,0.23,0.09,0.14,1.14,4.55,0.45,0.00,2.50,Matches
494,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,26,1992,28.1,11.4,16.2,70.0,175.0,43.2,6.26,8.51,73.6,3.84,5.05,76.1,0.89,1.32,67.6,0.32,0.15,0.17,1.00,0.60,0.71,0.11,1.49,Matches
495,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,22,1996,17.7,72.7,79.0,92.0,1355.8,282.0,30.8,32.9,93.6,30.8,32.4,95.3,9.89,11.8,83.7,0.00,0.01,-0.01,0.34,7.68,0.73,0.00,4.75,Matches
496,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,26,1991,28.8,14.1,21.3,66.1,182.2,34.9,9.90,13.3,74.4,3.06,5.07,60.3,0.63,1.39,45.0,0.07,0.07,0.00,0.52,0.66,0.35,0.03,0.87,Matches
497,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,25,1992,27.8,70.3,85.5,82.2,1456.1,431.5,25.4,28.1,90.5,31.9,35.9,88.9,12.4,20.0,62.2,0.07,0.13,-0.06,1.37,8.24,1.29,0.36,7.66,Matches
498,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,28,1989,5.1,32.9,42.0,78.5,550.2,157.1,14.9,17.5,85.4,13.9,17.8,78.0,2.94,4.90,60.0,0.00,0.10,-0.10,0.98,1.57,1.96,0.20,3.73,Matches
499,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,25,1993,27.5,28.5,39.9,71.5,499.8,231.1,13.2,15.7,83.8,12.4,16.7,74.3,2.58,6.11,42.3,0.07,0.11,-0.03,1.05,1.71,1.13,0.47,2.80,Matches
500,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,29,1988,16.9,25.1,32.1,78.1,503.4,173.3,10.0,11.2,89.4,10.1,12.2,82.6,4.50,7.99,56.3,0.06,0.02,0.04,0.36,2.07,0.12,0.00,1.95,Matches
501,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,33,1985,28.5,48.4,66.8,72.5,952.0,416.7,20.0,22.5,88.8,20.0,25.4,78.8,7.75,16.4,47.3,0.07,0.12,-0.05,1.47,4.14,1.16,0.42,4.77,Matches
502,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,West Ham,33,1985,23.2,37.2,49.4,75.3,597.5,255.8,19.0,21.6,87.8,14.7,18.4,79.4,2.67,6.98,38.3,0.04,0.03,0.01,0.30,3.02,0.47,0.17,3.62,Matches
503,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,25,1992,33.7,24.9,32.5,76.7,371.9,109.3,14.8,18.3,80.9,7.74,9.35,82.9,1.72,2.58,66.7,0.15,0.17,-0.02,1.60,1.81,2.02,0.30,3.98,Matches
504,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,22,1995,16.9,55.1,62.9,87.6,936.0,271.0,25.4,27.8,91.5,24.8,28.0,88.4,4.14,5.68,72.9,0.00,0.02,-0.02,0.41,5.68,0.36,0.06,4.73,Matches
505,Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Chelsea,26,1992,1.4,55.0,65.0,84.6,897.1,250.0,27.9,33.6,83.0,22.9,23.6,97.0,4.29,6.43,66.7,0.00,0.07,-0.07,0.71,1.43,0.71,0.71,1.43,Matches
506,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,21,1996,12.8,94.4,104.5,90.3,1653.5,421.3,44.4,47.7,93.0,41.3,45.2,91.4,8.20,10.3,79.5,0.23,0.10,0.13,0.94,10.2,1.64,0.31,7.97,Matches
507,Kenneth Zohore\Kenneth-Zohore,dk DEN,FW,Cardiff City,24,1994,8.4,12.0,18.2,66.0,167.6,33.3,7.74,11.0,70.7,3.33,4.76,70.0,0.60,0.95,62.5,0.12,0.13,-0.01,1.55,0.71,0.48,0.24,0.95,Matches
508,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Everton,23,1994,29.0,42.0,49.3,85.2,910.9,289.7,13.3,14.6,91.3,20.0,22.4,89.5,8.31,11.5,72.4,0.07,0.01,0.06,0.21,2.45,0.14,0.00,2.79,Matches
